Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
18,3.254295532646048,21,0.0056011971301997395,0.20982896607218848,0.04383180746886023,0.0028005985650998693,64,473,582,947,5.052482727444014,3.76811653042899,3.160963811726202,2.998548374384189,2.7082942631571534
19,3.4083044982698962,22,0.005906940204973823,0.22522691555791158,0.04704278642608209,0.002953470102486912,58,463,578,985,5.199089772561073,4.06249551189741,3.1609638117262056,2.914803840870653,2.665774328417718
20,3.3436960276338517,22,0.005784941224280019,0.1839527785248735,0.046060410065286626,0.00289247061214001,63,471,579,968,4.610285343478132,3.824147391542062,3.5811341238900822,2.6759995927592883,2.6759995927592883
21,3.3025641025641024,22,0.005655075518089217,0.14238270657277088,0.03604720481873772,0.002827537759044608,63,477,585,966,4.366987379006254,3.842926454349295,3.601294567067432,2.677556074106747,2.677556074106747
22,3.2176759410801963,21,0.005274878591934748,0.10315190216213357,0.03614929694518046,0.002637439295967374,73,497,611,983,3.9694720955170144,3.395077429499788,3.277510916582281,2.6969232201434283,2.6601276266476406
23,3.144694533762058,20,0.005063920344222316,0.0837259794019328,0.02855495097551084,0.0025319601721111576,70,522,622,978,3.447422016100292,3.3415163965209898,2.7746228995044935,2.764014925194604,2.753831751285064
24,3.109612141652614,21,0.005252723212251037,0.07788694528016217,0.036100020734481604,0.0026263616061255185,74,507,593,922,3.482284188587325,2.9077361772327173,2.7640149251945942,2.5562867916537813,2.4374187250095942
25,3.0604026845637584,19,0.00514353392363657,0.06353526309511813,0.03108797233223231,0.0025717669618182844,77,516,596,912,3.482284188587311,3.1282636700576343,2.65701850668629,2.618033988749894,2.4142135623730967
26,3.0,16,0.0051107325383304945,0.08372839828552756,0.029234210611761628,0.002555366269165247,78,507,588,882,3.361777596328651,3.153899092468594,2.6905872055720446,2.4600557842932758,2.4600557842932758
27,3.071304347826087,17,0.005350704438721406,0.09163187492766928,0.028952853341600145,0.002675352219360703,66,495,575,883,3.28898943538433,2.669610396486862,2.6180339887499082,2.4811943040920066,2.414213562373095
28,3.1730103806228374,19,0.00549915143955431,0.1056447792408373,0.03697942198094854,0.0027495757197771556,53,495,578,917,3.2610298079247095,3.1071154943014614,2.6448781804207995,2.5961546760086396,2.525461171383638
29,3.149579831932773,19,0.005302322949381773,0.11612096671273571,0.04764293705964492,0.0026511614746908864,57,511,595,937,3.2986381496861417,3.0592399452927297,2.952967678903554,2.5961546760086356,2.5681148594401555
30,3.2693602693602695,19,0.005513255091669931,0.1001389290859934,0.05761055215381083,0.0027566275458349655,59,502,594,971,3.334564334128547,3.2459812587790147,2.8911641311982974,2.732050807568884,2.596154676008626
31,3.236842105263158,19,0.005332524061389057,0.10818457791481897,0.05510871164654059,0.002666262030694529,58,505,608,984,3.569145752095452,3.2476796335653035,2.8430097825152645,2.7320508075688754,2.594482966916764
32,3.2978369384359403,21,0.005496394897393233,0.10552771779967304,0.05760431174434152,0.0027481974486966167,60,497,601,991,3.6165543008778447,3.2538966150262905,3.1152633312803957,2.7320508075688807,2.7131131563204125
33,3.3513513513513513,19,0.005670645264553894,0.06654310147960467,0.058626872031477296,0.002835322632276947,57,487,592,992,3.7191197972608827,3.6033026812451308,3.1557845332403365,2.764014925194591,2.7320508075688767
34,3.331103678929766,19,0.005579738155661249,0.05388172178168385,0.051074209121533154,0.0027898690778306247,64,498,598,996,3.8109964682349093,3.588760460251815,3.03326036212704,2.76401492519457,2.732050807568873
35,3.3537414965986394,20,0.005713358597271958,0.03773581008846524,0.043090183535308954,0.002856679298635979,60,482,588,986,3.8014959669677904,3.1805959631686735,2.9407988572732626,2.764014925194587,2.732050807568893
36,3.3355817875210794,19,0.005634428695136959,0.03861732730697388,0.04055082844389461,0.002817214347568479,67,491,593,989,3.996050024987607,3.633052002434119,3.0181165629218047,2.920731898593575,2.920731898593575
37,3.2364864864864864,20,0.005476288471212329,0.04975638022840255,0.04206508728567552,0.0027381442356061644,67,501,592,958,3.962594439026268,3.742202418561195,2.940339364315454,2.671908837635523,2.5205579104642952
38,3.3181818181818183,22,0.005811176564241363,0.028138622085955446,0.03884388809655107,0.0029055882821206816,62,473,572,949,4.008450209107891,3.767416634320078,2.968093893361753,2.6180339887498967,2.5681148594401497
39,3.3168141592920355,21,0.00588087616895751,0.020501516806123447,0.03693789225201045,0.002940438084478755,53,467,565,937,3.6113401940632146,3.5294278388311473,2.9699741819871766,2.618033988749897,2.5681148594401524
40,3.1856899488926746,20,0.005436330970806612,0.019975409385213843,0.03737233243353991,0.002718165485403306,60,497,587,935,3.490684107097115,3.415354674319314,3.01797911897307,2.73205080756887,2.6180339887498945
41,3.1538461538461537,19,0.005282824378301765,0.015775013275614605,0.04157068812240334,0.0026414121891508826,66,496,598,943,3.639384533145695,3.4210768885719114,2.9839940329637433,2.824733765950989,2.824733765950989
42,3.1369426751592355,21,0.005003098365485224,0.02376941591410725,0.036215759595302495,0.0025015491827426123,65,531,628,985,3.5876655223781455,3.2889380163402704,2.902789040659643,2.8477590650225704,2.618033988749898
43,3.1342812006319116,21,0.004959305697202391,0.02956414784789239,0.03636430266072395,0.002479652848601196,64,547,633,992,3.466131897101322,3.2702174435302576,2.618033988749907,2.6180339887498967,2.598976557492893
44,3.156050955414013,21,0.005033574091569398,0.04309223605074777,0.038259876266669664,0.0025167870457846993,64,534,628,991,3.665070905709588,3.4689948813381584,2.8431685178272317,2.618033988749904,2.618033988749894
45,3.143302180685358,20,0.004903747551771229,0.05427700045090222,0.03949865722817894,0.0024518737758856147,80,541,642,1009,3.832195959025281,3.2459989290446982,2.8819196928608157,2.6180339887544126,2.6180339887499082
46,3.12597200622084,21,0.004869115274487289,0.02718952515498467,0.04034746751332608,0.0024345576372436445,76,546,643,1005,3.8135281862098003,3.245449700159943,2.7930058951842573,2.61803398874991,2.6180339887498905
47,3.125,21,0.004890453834115806,0.0067871905972669245,0.04263408187314921,0.002445226917057903,74,539,640,1000,4.003557848700549,3.171339951009656,2.6180339887498967,2.590058236731348,2.56811485944016
48,3.1393188854489162,20,0.004867161062711498,0.05030868275385693,0.04964287341586558,0.002433580531355749,74,554,646,1014,3.5835774707204635,3.1506733651396526,2.9200125063437192,2.7793546043902535,2.734817611317517
49,3.1514195583596214,20,0.004978545905781393,0.06961692624573813,0.039736722268268014,0.0024892729528906963,79,531,634,999,3.3767639167461434,2.9069669061355037,2.8029414989771446,2.7807288917379327,2.705039387950488
50,3.115987460815047,21,0.004891660064073858,0.07977500532920184,0.04348399362229346,0.0024458300320369286,80,534,638,994,3.487660487025335,3.1469750837323547,2.889003198384849,2.845688451251399,2.65189036184768
51,3.143312101910828,19,0.005013256940846616,0.08889175708896273,0.04261544053132663,0.002506628470423308,74,534,628,987,3.2660788527579783,3.20772326084876,2.8936605406930664,2.5839218429297475,2.525040298537431
52,3.1845906902086676,20,0.005119920723808148,0.03402355414694812,0.038984030903436155,0.0025599603619040736,72,528,623,992,3.4731397850221994,3.084406219621391,2.8528023560831586,2.7320508075688754,2.510175889438103
53,3.1333333333333333,22,0.00498145204027557,0.05665154385769625,0.03641153286516695,0.0024907260201377846,79,537,630,987,3.473714352422358,3.283011361107252,3.084406219621386,2.732050807568868,2.6657743284177013
54,3.096875,20,0.004846439749608763,0.06413901288382978,0.03461155000507748,0.002423219874804382,90,544,640,991,3.4745303582944658,3.307925586377949,2.8019377358048416,2.7320508075688825,2.6657743284176703
55,3.203225806451613,18,0.005174839751941216,0.05317609077727108,0.0363123551548599,0.002587419875970608,76,505,620,993,3.384738020380457,3.317633002878216,2.825955014888467,2.8148715651848475,2.764014925194579
56,3.141025641025641,18,0.005041774704696052,0.07157356133544204,0.045706666019166016,0.0025208873523480265,71,519,624,980,3.41319128914232,3.3415705484125366,3.3415705484125366,2.9353739028784114,2.8793852415718137
57,3.048076923076923,18,0.0048925793307815785,0.056534774428114755,0.04556319748627441,0.002446289665390789,71,528,624,951,3.4127016902269895,3.3028557667432077,2.879385241571808,2.846250183441156,2.675130870566636
58,3.098360655737705,19,0.005087620124364048,0.03801853480244171,0.051195624529761466,0.002543810062182024,66,510,610,945,3.4430845596334265,3.214230873125437,2.9529635300861745,2.9529635300861745,2.7854702158578832
59,3.035058430717863,18,0.005075348546350941,0.08206886567285655,0.055294742356511974,0.0025376742731754707,71,505,599,909,3.404358322536213,3.1637763466262285,2.9999999999999893,2.8062481471562233,2.8062481471562233
60,3.061688311688312,18,0.004978354978354978,0.0853419090489956,0.06124767055582563,0.0024891774891774893,78,517,616,943,3.0361058614558485,3.00883822559624,2.925664849620857,2.7775436700472724,2.7640149251944206
61,3.0718954248366015,18,0.005027652086475616,0.07281041870904323,0.06281956968231478,0.002513826043237808,83,517,612,940,3.0137344218948376,3.0008926296295626,2.9122291784843837,2.8060053949202266,2.6180339887498976
62,3.1264367816091956,17,0.005142165759225649,0.09510366804072376,0.05961972710741184,0.002571082879612825,75,505,609,952,3.4832201334597475,3.327022611937444,3.1022583637766687,2.718971376209274,2.718971376209274
63,3.1528239202657806,19,0.005245963261673512,0.0747936402614374,0.05594653884127568,0.002622981630836756,67,505,602,949,3.604963882896139,3.50431120361686,3.243016368846058,2.8062396609455798,2.584865222125886
64,3.174342105263158,20,0.005229558657764676,0.06349496899439647,0.056057634600969845,0.002614779328882338,67,508,608,965,3.835568190039109,3.1812088399073812,2.879385241571836,2.801937735804822,2.7050393879504884
65,3.1672240802675584,19,0.005305232965272292,0.056884951219814094,0.049437625531852665,0.0026526164826361463,61,488,598,947,3.5232171899881086,3.259191309908487,2.827312338320766,2.776145911195701,2.7320508075688723
66,3.185185185185185,18,0.005371307226281931,0.07493316520870862,0.04196362933736671,0.0026856536131409656,64,478,594,946,3.537259874947468,3.203122877194015,2.8625260060058038,2.675130870566648,2.5778580407693985
67,3.2130584192439864,19,0.0055302210314010095,0.10430727950346569,0.033285738698109836,0.0027651105157005043,63,471,582,935,3.7900803475025877,3.3499696981103115,2.683370801533579,2.682507065662506,2.6751308705666617
68,3.2204585537918873,19,0.005689856102105807,0.08925837720739072,0.02716543695379674,0.0028449280510529037,65,455,567,913,3.6531297930491284,3.3027756377320108,2.6622017332449017,2.6572298786568593,2.6572298786568593
69,3.1733800350262698,18,0.005567333394782929,0.07888702724234195,0.02370039311925714,0.0027836666973914646,70,474,571,906,3.2547141968813103,3.0072421145458383,2.6657743284177102,2.414213562373094,2.414213562373092
70,3.148861646234676,17,0.005524318677604694,0.04116121486338904,0.024876459557075282,0.0027621593388023474,66,483,571,899,3.3729545921506343,2.848560633765882,2.6657743284177133,2.618033988749888,2.4841385221656043
71,3.1219512195121952,18,0.005448431447665263,0.05088570032772946,0.029390485423861544,0.002724215723832631,71,483,574,896,3.4046984208987774,2.9305100477655897,2.732050807568878,2.7320508075688767,2.705039387950485
72,3.1284722222222223,18,0.005440821256038648,0.057050373310771986,0.04011917258633744,0.0027204106280193235,72,485,576,901,3.47593186905444,3.0705311824805808,2.764014925194596,2.732050807568878,2.556286791653771
73,3.140819964349376,16,0.005608607079195314,0.053832879298349075,0.04576131929073106,0.002804303539597657,64,468,561,881,3.509143158956881,3.016447883281064,2.764014925194573,2.732050807568884,2.6264990358045113
74,3.1335616438356166,18,0.005374891327333819,0.05308728014797689,0.03843089815022513,0.0026874456636669093,69,490,584,915,3.45105473870686,2.8902320018132026,2.7521508957439016,2.6180339887498976,2.522063132587195
75,3.176079734219269,19,0.005284658459599449,0.03338145145476183,0.04894075671142312,0.0026423292297997245,63,487,602,956,3.4490772735255053,3.2789520708568047,2.6180339887499007,2.5944289685500426,2.5944289685500426
76,3.164983164983165,20,0.005337239738588811,0.026024260082132655,0.048870871486736016,0.0026686198692944057,60,466,594,940,3.383266173658062,3.1295586796531136,2.8948593121986157,2.6180339887498985,2.5387004277513356
77,3.2457912457912457,19,0.005473509689361291,0.022217615585198015,0.050849345687432435,0.002736754844680646,66,455,594,964,3.4488896596445127,2.825276604506445,2.825276604506445,2.703983161186561,2.61803398874989
78,3.2801358234295415,19,0.005578462284744118,0.03424241851488654,0.04797577319731446,0.002789231142372059,60,473,589,966,3.813820433530792,2.9685572355537158,2.701122223024907,2.5320888862379602,2.511898468807461
79,3.1737704918032787,21,0.0052114457993485686,0.035441617666160656,0.04248009221062079,0.0026057228996742847,60,512,610,968,3.8895937435343964,3.123365010720786,2.564544405312496,2.5320888862379616,2.4811943040920283
80,3.1610845295055823,21,0.0050496557979322395,0.05077797240811666,0.04325990414181019,0.0025248278989661197,73,523,627,991,3.957995474567607,3.2356658687262856,2.813606502648338,2.701222581071828,2.701222581071828
81,3.138211382113821,20,0.0051110934562114355,0.060623525421851565,0.030192954672056585,0.0025555467281057173,67,535,615,965,3.1833865248262514,3.1642479384602527,2.813606502648338,2.618033988749882,2.609272905365285
82,3.01980198019802,20,0.004991408231732264,0.08023868182257488,0.02620764767499178,0.002495704115866132,75,535,606,915,3.164247938460227,3.143796129897371,2.727700970670013,2.6180339948623916,2.618033982637409
83,3.0623946037099494,20,0.005172963857618158,0.098576507662117,0.03365685956394013,0.002586481928809079,80,522,593,908,3.282016622034903,2.8614369307134413,2.813606502648329,2.7320508075688914,2.6354973136049957
84,2.993174061433447,19,0.005116536857151192,0.07835557909433434,0.031249281179014165,0.002558268428575596,82,522,586,877,2.9122291784843943,2.8416133939214454,2.8136065026483315,2.675130870566662,2.4811943040920164
85,2.982876712328767,17,0.0051164266077680385,0.11979694321749423,0.02919993539453652,0.0025582133038840197,79,495,584,871,2.788973162344585,2.5329433069131095,2.4877950610219113,2.4142135623731042,2.4142135623730994
86,3.01027397260274,17,0.005163420193143636,0.09527600481399597,0.03267481801929828,0.002581710096571818,74,506,584,879,3.252872086438386,2.8793852415718226,2.6180339887499082,2.49407363553409,2.4142135623731082
87,3.0330434782608697,17,0.005284047871534616,0.08406871703305258,0.039685753859666904,0.002642023935767308,67,500,575,872,2.9999999999999942,2.732050807568886,2.618033988749908,2.568114859440154,2.532088886237952
88,3.0362694300518136,16,0.005253061297667497,0.10840514937925416,0.038877137063665565,0.0026265306488337486,73,499,579,879,3.1986912435160066,2.7320508075688923,2.618033988749895,2.618033988749895,2.5681148594401506
89,3.0235690235690234,17,0.0050987673247369705,0.10187514086218516,0.03644835803926713,0.0025493836623684853,74,515,594,898,3.1986912435160093,2.788973162344582,2.732050807568881,2.618033988749905,2.5390432817803283
90,3.093062605752961,18,0.005242478992801629,0.10512135407654456,0.03519087273939469,0.0026212394964008146,72,497,591,914,3.3072062954490216,2.9380467104394565,2.7889731623445835,2.7320508075688883,2.655608495334952
91,3.047138047138047,18,0.00513851272704561,0.08191583502837711,0.02932983107913527,0.0025692563635228054,70,500,594,905,3.548441754978513,2.833631971101805,2.797309247110549,2.7889731623445853,2.7247482736751554
92,3.0103092783505154,16,0.005181255212307256,0.09318639694688703,0.034597046710448776,0.0025906276061536276,71,495,582,876,3.7484612905713233,2.732050807568839,2.710429030029349,2.710429030029349,2.6180339887498976
93,2.864321608040201,17,0.004805908738322485,0.06462346104769968,0.024668194266184214,0.0024029543691612425,78,529,597,855,3.069627930355899,2.6180339887499127,2.6180339887499104,2.6180339887499,2.5230955906316734
94,2.843205574912892,17,0.004961964354123721,0.033994176171102744,0.023558922687842546,0.0024809821770618605,78,505,574,816,2.813606502648328,2.6180339887498962,2.6180339887498953,2.6180339887498882,2.4811943040920137
