0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
70.0,12.0,12.0,70.0,12.0,12.0,128.0,31.0,31.0,128.0,31.0,31.0,151.0,47.0,47.0,166.0,84.0,84.0,172.0,98.0,98.0,187.0,174.0,174.0,194.0,238.0,238.0,196.0,290.0,290.0
75.0,13.0,13.0,75.0,13.0,13.0,128.0,32.0,32.0,128.0,32.0,32.0,151.0,45.0,45.0,164.0,73.0,73.0,172.0,99.0,99.0,187.0,170.0,170.0,195.0,242.0,242.0,197.0,297.0,297.0
70.0,8.0,8.0,70.0,8.0,8.0,126.0,27.0,27.0,126.0,27.0,27.0,149.0,43.0,43.0,163.0,71.0,71.0,167.0,81.0,81.0,186.0,168.0,168.0,195.0,253.0,253.0,197.0,308.0,308.0
75.0,8.0,8.0,75.0,8.0,8.0,131.0,20.0,20.0,131.0,20.0,20.0,156.0,43.0,43.0,173.0,78.0,78.0,177.0,84.0,84.0,195.0,158.0,158.0,207.0,266.0,266.0,210.0,335.0,335.0
70.0,7.0,7.0,70.0,7.0,7.0,122.0,21.0,21.0,122.0,21.0,21.0,141.0,36.0,36.0,166.0,82.0,82.0,172.0,100.0,100.0,191.0,172.0,172.0,199.0,246.0,246.0,204.0,339.0,339.0
80.0,11.0,11.0,80.0,11.0,11.0,132.0,24.0,24.0,132.0,24.0,24.0,154.0,45.0,45.0,173.0,78.0,78.0,180.0,97.0,97.0,202.0,187.0,187.0,208.0,242.0,242.0,213.0,345.0,345.0
68.0,10.0,10.0,68.0,10.0,10.0,126.0,28.0,28.0,126.0,28.0,28.0,144.0,45.0,45.0,161.0,74.0,74.0,172.0,92.0,92.0,192.0,172.0,172.0,202.0,257.0,257.0,207.0,354.0,354.0
71.0,12.0,12.0,71.0,12.0,12.0,126.0,31.0,31.0,126.0,31.0,31.0,143.0,46.0,46.0,164.0,78.0,78.0,172.0,92.0,92.0,190.0,157.0,157.0,203.0,267.0,267.0,207.0,357.0,357.0
68.0,14.0,14.0,68.0,14.0,14.0,125.0,28.0,28.0,125.0,28.0,28.0,140.0,42.0,42.0,162.0,76.0,76.0,166.0,83.0,83.0,185.0,137.0,137.0,201.0,277.0,277.0,205.0,366.0,366.0
68.0,13.0,13.0,68.0,13.0,13.0,121.0,28.0,28.0,121.0,28.0,28.0,139.0,46.0,46.0,160.0,74.0,74.0,165.0,83.0,83.0,183.0,135.0,135.0,199.0,267.0,267.0,204.0,370.0,370.0
66.0,12.0,12.0,66.0,12.0,12.0,112.0,20.0,20.0,112.0,20.0,20.0,124.0,34.0,34.0,146.0,58.0,58.0,152.0,68.0,68.0,172.0,138.0,138.0,184.0,228.0,228.0,191.0,361.0,361.0
74.0,13.0,13.0,74.0,13.0,13.0,126.0,27.0,27.0,126.0,27.0,27.0,147.0,50.0,50.0,168.0,76.0,76.0,176.0,94.0,94.0,195.0,169.0,169.0,205.0,253.0,253.0,211.0,362.0,362.0
66.0,9.0,9.0,66.0,9.0,9.0,115.0,20.0,20.0,115.0,20.0,20.0,138.0,45.0,45.0,156.0,74.0,74.0,165.0,96.0,96.0,186.0,172.0,172.0,199.0,284.0,284.0,202.0,347.0,347.0
67.0,11.0,11.0,67.0,11.0,11.0,119.0,19.0,19.0,119.0,19.0,19.0,136.0,43.0,43.0,146.0,62.0,62.0,154.0,78.0,78.0,176.0,147.0,147.0,190.0,257.0,257.0,193.0,329.0,329.0
65.0,9.0,9.0,65.0,9.0,9.0,117.0,20.0,20.0,117.0,20.0,20.0,135.0,43.0,43.0,150.0,71.0,71.0,156.0,83.0,83.0,178.0,163.0,163.0,186.0,242.0,242.0,189.0,305.0,305.0
61.0,8.0,8.0,61.0,8.0,8.0,118.0,26.0,26.0,118.0,26.0,26.0,131.0,41.0,41.0,147.0,73.0,73.0,153.0,88.0,88.0,174.0,159.0,159.0,182.0,237.0,237.0,185.0,294.0,294.0
60.0,14.0,14.0,60.0,14.0,14.0,115.0,30.0,30.0,115.0,30.0,30.0,134.0,46.0,46.0,149.0,79.0,79.0,157.0,96.0,96.0,173.0,157.0,157.0,181.0,231.0,231.0,184.0,283.0,283.0
60.0,12.0,12.0,60.0,12.0,12.0,116.0,34.0,34.0,116.0,34.0,34.0,135.0,55.0,55.0,149.0,84.0,84.0,154.0,94.0,94.0,169.0,149.0,149.0,176.0,213.0,213.0,179.0,265.0,265.0
53.0,12.0,12.0,53.0,12.0,12.0,106.0,33.0,33.0,106.0,33.0,33.0,125.0,56.0,56.0,140.0,79.0,79.0,142.0,85.0,85.0,158.0,153.0,153.0,164.0,210.0,210.0,166.0,246.0,246.0
44.0,7.0,7.0,44.0,7.0,7.0,102.0,33.0,33.0,102.0,33.0,33.0,119.0,51.0,51.0,134.0,76.0,76.0,136.0,80.0,80.0,149.0,141.0,141.0,156.0,202.0,202.0,158.0,241.0,241.0
57.0,9.0,9.0,57.0,9.0,9.0,111.0,33.0,33.0,111.0,33.0,33.0,131.0,57.0,57.0,141.0,75.0,75.0,146.0,86.0,86.0,162.0,169.0,169.0,165.0,194.0,194.0,168.0,243.0,243.0
74.0,9.0,9.0,74.0,9.0,9.0,130.0,30.0,30.0,130.0,30.0,30.0,150.0,51.0,51.0,162.0,70.0,70.0,170.0,88.0,88.0,179.0,134.0,134.0,186.0,201.0,201.0,189.0,276.0,276.0
76.0,10.0,10.0,76.0,10.0,10.0,129.0,26.0,26.0,129.0,26.0,26.0,148.0,52.0,52.0,161.0,68.0,68.0,168.0,87.0,87.0,177.0,132.0,132.0,183.0,190.0,190.0,186.0,271.0,271.0
79.0,12.0,12.0,79.0,12.0,12.0,133.0,26.0,26.0,133.0,26.0,26.0,149.0,47.0,47.0,162.0,63.0,63.0,170.0,84.0,84.0,180.0,133.0,133.0,186.0,191.0,191.0,189.0,275.0,275.0
95.0,13.0,13.0,95.0,13.0,13.0,154.0,28.0,28.0,154.0,28.0,28.0,173.0,49.0,49.0,190.0,71.0,71.0,195.0,88.0,88.0,203.0,124.0,124.0,210.0,183.0,183.0,215.0,311.0,311.0
85.0,9.0,9.0,85.0,9.0,9.0,144.0,25.0,25.0,144.0,25.0,25.0,159.0,36.0,36.0,174.0,57.0,57.0,179.0,72.0,72.0,188.0,110.0,110.0,198.0,196.0,196.0,202.0,312.0,312.0
82.0,9.0,9.0,82.0,9.0,9.0,139.0,23.0,23.0,139.0,23.0,23.0,153.0,37.0,37.0,171.0,59.0,59.0,175.0,68.0,68.0,191.0,133.0,133.0,198.0,193.0,193.0,203.0,329.0,329.0
78.0,11.0,11.0,78.0,11.0,11.0,130.0,25.0,25.0,130.0,25.0,25.0,149.0,40.0,40.0,165.0,62.0,62.0,169.0,68.0,68.0,184.0,123.0,123.0,193.0,198.0,198.0,198.0,331.0,331.0
65.0,11.0,11.0,65.0,11.0,11.0,111.0,24.0,24.0,111.0,24.0,24.0,129.0,34.0,34.0,146.0,57.0,57.0,152.0,67.0,67.0,167.0,118.0,118.0,176.0,193.0,193.0,182.0,320.0,320.0
59.0,9.0,9.0,59.0,9.0,9.0,108.0,21.0,21.0,108.0,21.0,21.0,128.0,32.0,32.0,144.0,57.0,57.0,149.0,66.0,66.0,163.0,110.0,110.0,173.0,192.0,192.0,179.0,320.0,320.0
59.0,9.0,9.0,59.0,9.0,9.0,99.0,16.0,16.0,99.0,16.0,16.0,118.0,29.0,29.0,139.0,51.0,51.0,146.0,63.0,63.0,159.0,114.0,114.0,168.0,185.0,185.0,176.0,335.0,335.0
57.0,10.0,10.0,57.0,10.0,10.0,93.0,16.0,16.0,93.0,16.0,16.0,113.0,32.0,32.0,125.0,47.0,47.0,133.0,60.0,60.0,151.0,114.0,114.0,161.0,188.0,188.0,168.0,326.0,326.0
58.0,9.0,9.0,58.0,9.0,9.0,100.0,20.0,20.0,100.0,20.0,20.0,117.0,29.0,29.0,133.0,55.0,55.0,143.0,75.0,75.0,156.0,122.0,122.0,165.0,190.0,190.0,171.0,312.0,312.0
67.0,11.0,11.0,67.0,11.0,11.0,112.0,28.0,28.0,112.0,28.0,28.0,128.0,44.0,44.0,147.0,69.0,69.0,158.0,91.0,91.0,169.0,138.0,138.0,178.0,208.0,208.0,183.0,312.0,312.0
67.0,10.0,10.0,67.0,10.0,10.0,117.0,26.0,26.0,117.0,26.0,26.0,132.0,43.0,43.0,154.0,77.0,77.0,161.0,95.0,95.0,172.0,138.0,138.0,183.0,220.0,220.0,187.0,307.0,307.0
70.0,12.0,12.0,70.0,12.0,12.0,121.0,29.0,29.0,121.0,29.0,29.0,139.0,54.0,54.0,156.0,75.0,75.0,163.0,95.0,95.0,179.0,162.0,162.0,185.0,217.0,217.0,188.0,291.0,291.0
121.0,15.0,15.0,121.0,15.0,15.0,172.0,30.0,30.0,172.0,30.0,30.0,188.0,47.0,47.0,208.0,83.0,83.0,215.0,98.0,98.0,231.0,164.0,164.0,239.0,232.0,232.0,242.0,352.0,352.0
121.0,13.0,13.0,121.0,13.0,13.0,172.0,30.0,30.0,172.0,30.0,30.0,185.0,43.0,43.0,205.0,78.0,78.0,215.0,100.0,100.0,229.0,151.0,151.0,239.0,238.0,238.0,242.0,357.0,357.0
115.0,11.0,11.0,115.0,11.0,11.0,170.0,29.0,29.0,170.0,29.0,29.0,184.0,47.0,47.0,205.0,87.0,87.0,215.0,113.0,113.0,223.0,143.0,143.0,233.0,229.0,229.0,236.0,334.0,334.0
121.0,12.0,12.0,121.0,12.0,12.0,168.0,31.0,31.0,168.0,31.0,31.0,183.0,50.0,50.0,203.0,79.0,79.0,213.0,109.0,109.0,223.0,148.0,148.0,228.0,194.0,194.0,233.0,326.0,326.0
118.0,13.0,13.0,118.0,13.0,13.0,166.0,27.0,27.0,166.0,27.0,27.0,179.0,46.0,46.0,197.0,74.0,74.0,202.0,90.0,90.0,214.0,145.0,145.0,218.0,178.0,178.0,223.0,305.0,305.0
108.0,8.0,8.0,108.0,8.0,8.0,162.0,27.0,27.0,162.0,27.0,27.0,175.0,41.0,41.0,197.0,81.0,81.0,200.0,91.0,91.0,213.0,147.0,147.0,218.0,184.0,184.0,223.0,319.0,319.0
100.0,7.0,7.0,100.0,7.0,7.0,155.0,27.0,27.0,155.0,27.0,27.0,173.0,47.0,47.0,185.0,71.0,71.0,190.0,81.0,81.0,202.0,129.0,129.0,207.0,170.0,170.0,213.0,311.0,311.0
59.0,8.0,8.0,59.0,8.0,8.0,110.0,28.0,28.0,110.0,28.0,28.0,125.0,46.0,46.0,136.0,72.0,72.0,143.0,89.0,89.0,155.0,137.0,137.0,159.0,170.0,170.0,164.0,252.0,252.0
62.0,11.0,11.0,62.0,11.0,11.0,112.0,31.0,31.0,112.0,31.0,31.0,124.0,54.0,54.0,136.0,78.0,78.0,142.0,95.0,95.0,151.0,129.0,129.0,157.0,184.0,184.0,159.0,226.0,226.0
60.0,10.0,10.0,60.0,10.0,10.0,117.0,39.0,39.0,117.0,39.0,39.0,128.0,57.0,57.0,139.0,83.0,83.0,145.0,100.0,100.0,150.0,116.0,116.0,160.0,204.0,204.0,161.0,227.0,227.0
58.0,12.0,12.0,58.0,12.0,12.0,112.0,39.0,39.0,112.0,39.0,39.0,123.0,50.0,50.0,132.0,74.0,74.0,137.0,89.0,89.0,145.0,120.0,120.0,153.0,191.0,191.0,154.0,213.0,213.0
49.0,9.0,9.0,49.0,9.0,9.0,103.0,31.0,31.0,103.0,31.0,31.0,114.0,41.0,41.0,125.0,75.0,75.0,129.0,88.0,88.0,138.0,115.0,115.0,147.0,188.0,188.0,149.0,225.0,225.0
60.0,14.0,14.0,60.0,14.0,14.0,96.0,28.0,28.0,96.0,28.0,28.0,111.0,44.0,44.0,120.0,66.0,66.0,123.0,74.0,74.0,133.0,112.0,112.0,139.0,156.0,156.0,142.0,207.0,207.0
45.0,9.0,9.0,45.0,9.0,9.0,81.0,25.0,25.0,81.0,25.0,25.0,94.0,35.0,35.0,104.0,60.0,60.0,110.0,76.0,76.0,119.0,109.0,109.0,125.0,159.0,159.0,127.0,191.0,191.0
55.0,8.0,8.0,55.0,8.0,8.0,92.0,22.0,22.0,92.0,22.0,22.0,105.0,42.0,42.0,116.0,64.0,64.0,121.0,75.0,75.0,131.0,114.0,114.0,138.0,172.0,172.0,140.0,205.0,205.0
52.0,6.0,6.0,52.0,6.0,6.0,94.0,23.0,23.0,94.0,23.0,23.0,108.0,42.0,42.0,119.0,63.0,63.0,125.0,71.0,71.0,137.0,131.0,131.0,143.0,183.0,183.0,145.0,216.0,216.0
69.0,7.0,7.0,69.0,7.0,7.0,111.0,21.0,21.0,111.0,21.0,21.0,123.0,34.0,34.0,134.0,50.0,50.0,142.0,68.0,68.0,155.0,128.0,128.0,165.0,223.0,223.0,166.0,251.0,251.0
67.0,9.0,9.0,67.0,9.0,9.0,103.0,19.0,19.0,103.0,19.0,19.0,115.0,28.0,28.0,132.0,56.0,56.0,138.0,70.0,70.0,152.0,126.0,126.0,161.0,204.0,204.0,164.0,266.0,266.0
75.0,12.0,12.0,75.0,12.0,12.0,109.0,18.0,18.0,109.0,18.0,18.0,128.0,36.0,36.0,142.0,57.0,57.0,150.0,77.0,77.0,163.0,135.0,135.0,172.0,223.0,223.0,174.0,271.0,271.0
71.0,8.0,8.0,71.0,8.0,8.0,108.0,20.0,20.0,108.0,20.0,20.0,125.0,31.0,31.0,147.0,64.0,64.0,153.0,80.0,80.0,166.0,139.0,139.0,177.0,229.0,229.0,180.0,297.0,297.0
71.0,7.0,7.0,71.0,7.0,7.0,113.0,22.0,22.0,113.0,22.0,22.0,130.0,34.0,34.0,154.0,73.0,73.0,157.0,79.0,79.0,171.0,134.0,134.0,183.0,229.0,229.0,187.0,314.0,314.0
62.0,5.0,5.0,62.0,5.0,5.0,110.0,21.0,21.0,110.0,21.0,21.0,130.0,43.0,43.0,151.0,74.0,74.0,155.0,83.0,83.0,170.0,144.0,144.0,179.0,222.0,222.0,183.0,310.0,310.0
64.0,6.0,6.0,64.0,6.0,6.0,117.0,26.0,26.0,117.0,26.0,26.0,130.0,39.0,39.0,153.0,72.0,72.0,155.0,78.0,78.0,169.0,127.0,127.0,179.0,216.0,216.0,183.0,305.0,305.0
61.0,8.0,8.0,61.0,8.0,8.0,107.0,26.0,26.0,107.0,26.0,26.0,121.0,37.0,37.0,143.0,69.0,69.0,146.0,78.0,78.0,159.0,125.0,125.0,166.0,197.0,197.0,169.0,272.0,272.0
72.0,13.0,13.0,72.0,13.0,13.0,121.0,29.0,29.0,121.0,29.0,29.0,138.0,43.0,43.0,152.0,60.0,60.0,157.0,79.0,79.0,170.0,135.0,135.0,175.0,187.0,187.0,178.0,264.0,264.0
77.0,12.0,12.0,77.0,12.0,12.0,118.0,25.0,25.0,118.0,25.0,25.0,136.0,40.0,40.0,147.0,54.0,54.0,154.0,73.0,73.0,165.0,127.0,127.0,171.0,177.0,177.0,174.0,253.0,253.0
75.0,11.0,11.0,75.0,11.0,11.0,115.0,27.0,27.0,115.0,27.0,27.0,130.0,37.0,37.0,141.0,56.0,56.0,148.0,76.0,76.0,158.0,118.0,118.0,163.0,167.0,167.0,166.0,234.0,234.0
75.0,11.0,11.0,75.0,11.0,11.0,115.0,24.0,24.0,115.0,24.0,24.0,129.0,41.0,41.0,137.0,51.0,51.0,143.0,69.0,69.0,154.0,110.0,110.0,158.0,151.0,151.0,161.0,224.0,224.0
70.0,11.0,11.0,70.0,11.0,11.0,115.0,22.0,22.0,115.0,22.0,22.0,125.0,39.0,39.0,135.0,54.0,54.0,141.0,71.0,71.0,153.0,122.0,122.0,157.0,164.0,164.0,159.0,222.0,222.0
65.0,9.0,9.0,65.0,9.0,9.0,107.0,16.0,16.0,107.0,16.0,16.0,118.0,33.0,33.0,135.0,63.0,63.0,138.0,70.0,70.0,145.0,96.0,96.0,152.0,162.0,162.0,154.0,221.0,221.0
62.0,7.0,7.0,62.0,7.0,7.0,105.0,13.0,13.0,105.0,13.0,13.0,116.0,33.0,33.0,132.0,60.0,60.0,139.0,81.0,81.0,148.0,117.0,117.0,153.0,168.0,168.0,155.0,231.0,231.0
61.0,5.0,5.0,61.0,5.0,5.0,100.0,12.0,12.0,100.0,12.0,12.0,110.0,29.0,29.0,125.0,54.0,54.0,130.0,66.0,66.0,140.0,112.0,112.0,145.0,151.0,151.0,148.0,225.0,225.0
56.0,5.0,5.0,56.0,5.0,5.0,102.0,19.0,19.0,102.0,19.0,19.0,116.0,38.0,38.0,125.0,57.0,57.0,133.0,78.0,78.0,143.0,131.0,131.0,145.0,144.0,144.0,148.0,216.0,216.0
46.0,3.0,3.0,46.0,3.0,3.0,93.0,17.0,17.0,93.0,17.0,17.0,106.0,36.0,36.0,125.0,75.0,75.0,131.0,90.0,90.0,137.0,118.0,118.0,139.0,137.0,137.0,142.0,211.0,211.0
44.0,4.0,4.0,44.0,4.0,4.0,94.0,15.0,15.0,94.0,15.0,15.0,106.0,35.0,35.0,117.0,54.0,54.0,125.0,80.0,80.0,133.0,124.0,124.0,135.0,144.0,144.0,137.0,197.0,197.0
48.0,5.0,5.0,48.0,5.0,5.0,96.0,22.0,22.0,96.0,22.0,22.0,102.0,32.0,32.0,110.0,42.0,42.0,117.0,61.0,61.0,128.0,118.0,118.0,130.0,135.0,135.0,132.0,187.0,187.0
