Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
42,1.9493971140541608,12,0.00038540868209848973,-0.3411125566218718,0.0022819630787047494,0.00019270434104924484,176,5013,5059,4931,2.7914614844734764,-2.141011989977651,-1.0000000034142873,1.0000000000000009,1.0000000000000009
43,1.9424657534246574,17,0.00044358660731323534,-0.3290490012726197,0.004315026297452857,0.00022179330365661767,196,4324,4380,4254,3.3573372775095462,-2.2080876906991924,1.7320508075688792,-1.7320508075688756,-1.0640168779317436
44,1.9420212765957447,19,0.000516632422611265,-0.341733014553729,0.005934877417846065,0.0002583162113056324,203,3681,3760,3651,4.3862157438028415,-3.786001899828554,1.9318516525781422,-1.9318516525781386,-1.0521631584407194
45,1.943067649028801,20,0.0006509439360230491,-0.31358846026939297,0.014162563951592926,0.0003254719680115245,211,2885,2986,2901,4.78507498562054,-3.9551556219221817,2.4532349096418393,-1.7166373733258173,1.1049651166786558
46,1.930860033726813,20,0.0008143652609560575,-0.2828913030789351,0.02089464597711789,0.00040718263047802885,218,2250,2372,2290,4.94772780322022,-4.011777752205336,2.453999324378619,-1.7164313757484067,1.1606375673339393
47,1.9276759884281582,18,0.0009298967623869552,-0.2662429213439694,0.02543437452361544,0.00046494838119347763,220,1952,2074,1999,4.856448856224736,-3.8289888119914774,2.454992681695561,-1.7225048494738964,1.1830562638466748
48,1.9204851752021563,19,0.0012950001181403618,-0.2689885856128294,0.03599561414870295,0.0006475000590701808,207,1362,1484,1425,4.950037867491177,-3.97990189145906,2.4550822771409395,-1.7191130917719535,1.1650146886262354
49,1.901089689857502,18,0.0015948739008871664,-0.26021147600013717,0.04545820832043108,0.0007974369504435831,199,1078,1193,1134,4.828842770389379,-3.870463866407347,2.1629688162708534,-1.5027387421891953,1.1594449742371018
50,1.8833034111310591,17,0.0016920965059578253,-0.26818390330728153,0.04282377995907023,0.0008460482529789125,184,1012,1114,1049,4.69241923046296,-3.944585244588597,1.4142135623730958,-1.4142135623730943,1.0556319124378124
51,1.8275229357798166,18,0.0016781661485581417,-0.23125196829682304,0.033521378955386844,0.000839083074279071,181,1017,1090,996,3.5961413986857576,-2.5450702479863914,1.0523769298490393,1.00000000201422,-1.0000000003332896
52,1.8630377524143986,21,0.0016371157754080832,-0.2591656514300502,0.02907790953091318,0.0008185578877040416,173,1068,1139,1061,3.7817793033155485,-3.057662016552208,-1.4142135623730967,1.4142135623730965,-1.000000000000002
53,1.8332212508406187,21,0.0012336616762049924,-0.22286301559330784,0.022312726712760144,0.0006168308381024962,246,1404,1487,1363,4.310780300768052,-3.7693150811712277,-1.414213562373096,1.4142135623730934,1.0235185642880698
54,1.8811065332548558,23,0.0011078365920228833,-0.217141754111927,0.025782476958673615,0.0005539182960114416,264,1583,1699,1598,4.7903514268195835,-4.34744532217709,1.6180339887498907,-1.4142135623730971,1.4142135623730943
55,1.8577319587628867,24,0.0009580876527915867,-0.21072947957435378,0.02641157149096719,0.00047904382639579334,312,1818,1940,1802,4.759267347631034,-4.150461176540749,1.6180339887498936,-1.414213562373098,1.4142135623730971
56,1.8842056507642426,29,0.0008731258807990005,-0.20544759977554644,0.03163252973415331,0.00043656294039950017,318,1995,2159,2034,4.828240976505006,-4.171028643541957,1.414213562373099,-1.4142135623730958,1.414213562373095
57,1.9096545615589018,28,0.0008461030401235719,-0.23059796986365375,0.03116584517233456,0.0004230515200617859,312,2059,2258,2156,5.022546585667503,-4.406446844751647,1.45815159456361,1.45815159456361,-1.4390583184232177
58,1.896611642050391,28,0.0008242553855064717,-0.2365408971170295,0.03328882088201765,0.0004121276927532358,334,2105,2302,2183,5.419357607234324,-4.898088096883341,-1.4383508208199285,-1.4142135623730956,1.4142135623730945
59,1.863888888888889,25,0.0008633112037465904,-0.2337983731072619,0.03363236723862159,0.00043165560187329526,352,1986,2160,2013,5.213276287781556,-4.779200371663146,-1.4350978158995356,-1.4142135623730976,-1.4142135623730967
60,1.778236204228984,26,0.0009175625408818287,-0.22347353987257051,0.028249216416515097,0.00045878127044091436,373,1802,1939,1724,4.498953286464279,-4.209149207715362,-1.732050807568879,1.732050807568878,-1.4248130470817293
61,1.7276688453159041,24,0.0009415089075291032,-0.20832062533786916,0.021853269161827647,0.0004707544537645515,387,1720,1836,1586,4.195141232205003,-4.00490946537317,-1.4381768650126414,1.414213562373096,-1.4142135623730958
62,1.6993689041881812,25,0.0009755274995339731,-0.19652670929886282,0.013770620121115778,0.0004877637497669866,382,1661,1743,1481,3.9434594015441062,-3.8007328474508304,-1.4142135623730965,1.4142135623730943,-1.0000000000000018
63,1.7051202961135101,21,0.0010525433926626608,-0.20100314700053165,0.013649720778187859,0.0005262716963313303,362,1527,1621,1382,4.028244617857189,-3.80501175583114,-1.0000000000000013,-1.0000000000000013,-1.0000000000000013
64,1.7119289340101522,22,0.0010869390057207315,-0.17092214566080607,0.016224657126788115,0.0005434695028603659,354,1511,1576,1349,4.003255406540957,-3.852469511222166,1.324717957244745,1.2599210498948752,1.0000000000000027
65,1.7239185750636132,21,0.001097338367322478,-0.15938333478188527,0.01921682070214227,0.0005486691836612391,343,1518,1572,1355,3.7312732857921906,-3.568039925166906,1.3247179572447465,1.2599210498948727,-1.0000000000000013
66,1.7433021806853584,22,0.001086846746063191,-0.16030079503355296,0.015396213446898241,0.0005434233730315954,338,1558,1605,1399,3.7748833566549953,-3.63050571214558,1.6180339887498962,-1.0000000000000007,-1.0000000000000004
67,1.7833014659018482,22,0.0011373096083557705,-0.16512432706048047,0.022129803382256622,0.0005686548041778853,310,1489,1569,1399,3.8282504037130267,-3.6368286363321,1.618033988749898,1.4761401450720395,-1.000000000000001
68,1.7843915343915344,21,0.0011809341723305982,-0.172491358565842,0.018896955685844166,0.0005904670861652993,299,1429,1512,1349,3.919729000941598,-3.7850936043539343,1.6614663178530151,1.6180339887498925,1.22074408460576
69,1.8340104468949507,21,0.0010650467171283106,-0.23342183911422204,0.01538839221871153,0.0005325233585641553,280,1615,1723,1580,3.8893459039423424,-3.733787356005171,2.054451554329873,-1.3289117405764366,1.3247179572447467
70,1.866904337492573,22,0.0011099312351323261,-0.2376084425753952,0.0293480446783361,0.0005549656175661632,286,1589,1683,1571,3.5755183078516177,-3.4338896409939954,2.147832193674205,-1.0099652062670454,-1.0099652062670454
71,1.848407643312102,18,0.0011780800785927991,-0.24984025842396465,0.027811372656386103,0.0005890400392963996,274,1482,1570,1451,3.1901554594218573,-3.1377297528996118,2.3555091291175727,-1.264188263554497,-1.264188263554497
72,1.8802083333333333,19,0.0012248914223669924,-0.26400452564118043,0.02833210681655782,0.0006124457111834962,280,1436,1536,1444,3.292460961223919,-3.082750511647369,2.073640256851089,-1.0756126607700074,-1.0756126607700074
73,1.8922777417261518,18,0.0012287517803416571,-0.27603006431092586,0.027588159600866035,0.0006143758901708286,284,1438,1541,1458,3.6253129066301604,-3.2609607814195427,1.6719121394517613,1.0000000000000009,1.0
74,1.893223819301848,18,0.00129672864335743,-0.28057139047564,0.029964545317123087,0.000648364321678715,275,1361,1461,1383,3.398008393171747,-3.0198363791923,1.6596505672489381,-1.0000000000000018,1.0000000000000016
75,1.9400584795321638,18,0.0014192088365268206,-0.2885507340963297,0.03427319422581937,0.0007096044182634103,241,1267,1368,1327,3.5884249896319016,-3.2536940706076116,1.0000000000000029,-1.0000000000000027,-1.0000000000000007
76,1.7476231633535004,16,0.0015117847433853812,-0.25041206513882447,0.009559627970322213,0.0007558923716926905,258,1097,1157,1011,3.5465400886996754,-3.287886224814521,1.0000000000000013,-1.0000000000000009,-1.0000000000000004
77,1.8167641325536061,14,0.001772452812247421,-0.25342639276795903,0.005262601757430269,0.0008862264061237103,215,969,1026,932,3.7139434019165507,-3.564580040155599,-1.0000000000000007,1.0000000000000004,1.0000000000000002
78,1.8461538461538463,14,0.0018224618422051785,-0.26779868837518045,0.012431951201522089,0.0009112309211025895,205,917,1014,936,3.964009895748322,-3.803480967506696,1.0000000000000004,-1.0000000000000004,-1.0000000000000002
79,1.8264550264550266,15,0.0019348040534481212,-0.2511637753989105,0.014390990112500687,0.0009674020267240606,197,862,945,863,4.000656091992488,-3.833646446524891,-1.0000000000000009,-1.0000000000000004,1.0000000000000004
80,1.7821782178217822,13,0.001962751341213417,-0.25077871568615223,0.012232770437714167,0.0009813756706067082,201,832,909,810,3.9183253057090135,-3.8222971843234217,-1.0000000000000007,1.0000000000000007,-1.0000000000000004
81,1.8294416243654823,13,0.0018591886426478482,-0.2790943313463498,0.012736293951643064,0.0009295943213239239,193,898,985,901,4.090814122750661,-3.955912120340198,-1.0000000000000004,1.0000000000000004,1.0000000000000002
82,1.8409090909090908,12,0.0019037322553351512,-0.2869604414260533,0.0129597174182521,0.0009518661276675754,184,879,968,891,4.085496150490105,-3.9585382304293217,-1.0000000000000016,1.0000000000000013,1.0000000000000009
83,1.8279118572927597,13,0.0019200754803495373,-0.2847913791828535,0.009485989916639362,0.0009600377401747688,182,866,953,871,3.9547077126860923,-3.7601666368545645,1.1193733643108845,1.0000000000000004,-1.0000000000000004
84,1.813953488372093,12,0.0019195275009228495,-0.28130102145249286,0.00814640850278873,0.0009597637504614249,184,862,946,858,3.9150698632411776,-3.730727625410538,1.5979285841494397,-1.0800248768994778,-1.0800248768994778
85,1.7799145299145298,11,0.0019036519036519039,-0.2755274563119771,0.006950538213151312,0.0009518259518259518,191,864,936,833,3.7101201977992146,-3.5488935833278625,1.475790415645403,-1.111849297499901,-1.111849297499901
86,1.7464788732394365,10,0.0018942287128410373,-0.2656072132756726,0.005787213893971115,0.0009471143564205187,193,855,923,806,3.223649197736165,-3.137039254471153,1.0268646799827366,-0.9999999999999996,0.9999999999999996
87,1.7925764192139737,11,0.001959099911709261,-0.26996000545327337,0.006016725056802827,0.0009795499558546304,183,841,916,821,3.303262631838551,-3.2321941885874406,1.8736480953557384,-1.306928034492023,-1.306928034492023
88,1.709832134292566,11,0.0020526196089946766,-0.2516186297116361,0.007021943040102751,0.0010263098044973385,196,804,834,713,3.08704934610374,-3.05220711350575,-1.0000000000000002,1.0,-1.0
89,1.7163461538461537,11,0.0020653985004165515,-0.25814057067872004,0.005428029133555481,0.0010326992502082755,196,803,832,714,2.8733325783901114,-2.797626998252589,1.000000000000001,1.000000000000001,1.0000000000000004
90,1.7421686746987952,11,0.0021015303675498134,-0.2679567826851671,0.005843913715181303,0.0010507651837749067,199,797,830,723,3.0926726445003534,-2.9606914682224312,1.000000000000002,-1.0000000000000016,-1.0000000000000009
91,1.8,12,0.0020954598370197908,-0.2601897975253699,0.005639567349629886,0.0010477299185098952,186,823,860,774,3.1386302965922854,-2.9426553958858976,1.6180339887498998,1.0000000000000007,-1.0000000000000007
92,1.8444165621079047,12,0.0023171062338039005,-0.2714260629572059,0.012453105623225989,0.0011585531169019502,167,760,797,735,3.113501296803846,-2.9175296756163958,1.618033988749898,1.000000000000001,1.0000000000000009
93,1.8406169665809768,12,0.002368876404866122,-0.2682355138038319,0.012520647835353994,0.001184438202433061,165,746,778,716,3.000464553497162,-2.973783534465375,1.6180339887498951,-1.0000000000000004,-1.0
94,1.8223418573351278,11,0.002455986330640334,-0.26311763972390456,0.012033602904398257,0.001227993165320167,163,705,743,677,3.2363336582039617,-3.179119104371095,1.618033988749897,1.0000000000000004,1.0000000000000002
95,1.8262032085561497,12,0.0024447164773174694,-0.2532895216437443,0.013319223528836167,0.0012223582386587347,163,711,748,683,3.167798898316909,-3.075265423414955,1.618033988749895,1.0000000000000007,1.0000000000000004
96,1.7678571428571428,11,0.002257799671592775,-0.23307996067037653,0.014507360054620125,0.0011288998357963874,176,747,784,693,3.055364501657004,-2.9570819409965354,1.6180339887498965,1.0000000000000004,-1.0000000000000002
97,1.7388059701492538,11,0.0021653872604598433,-0.2220668422061549,0.016096866646738286,0.0010826936302299214,182,769,804,699,2.9932891620419504,-2.928381480897899,1.618033988749894,1.0000000000000007,-1.0000000000000004
98,1.6703030303030304,10,0.0020270667843483373,-0.20954544219652455,0.012728501774948683,0.0010135333921741688,202,791,825,689,2.834875103436298,-2.8029849032213168,1.3802775690976128,1.0000000000000002,1.0
99,1.6486486486486487,12,0.0018586794235046773,-0.2112549246285358,0.014372953393286973,0.0009293397117523385,229,851,888,732,3.05408421538605,-2.9428200577958386,1.4142135623730985,-1.4142135623730974,-1.0000000000000007
100,1.7609277430865298,14,0.0015722569134701161,-0.26803198249224863,0.01666093371736548,0.000786128456735058,237,1085,1121,987,3.01388873954754,-2.896797445769265,1.4142135623730951,-1.4142135623730945,-1.0000000000000013
101,1.76,14,0.0015658362989323844,-0.24442125486154367,0.01793218226692977,0.0007829181494661922,243,1094,1125,990,2.700879564313327,-2.34362845908657,-1.4142135623730963,1.414213562373095,1.0000000000000009
102,1.7737226277372262,13,0.0016198380161983805,-0.24129394710367988,0.021753897256931044,0.00080991900809919,239,1060,1096,972,2.892704589982415,-2.436775199321218,1.4142135623730967,-1.4142135623730925,1.000000000000002
103,1.7905944986690328,13,0.001590226020132356,-0.23585084220167019,0.016124646574235926,0.000795113010066178,229,1093,1127,1009,2.995810579908565,-2.609189194522263,-1.4142135623730956,1.4142135623730954,1.0000000000000016
104,1.7953321364452424,14,0.001613056726365896,-0.23757922227679298,0.014963325611836166,0.0008065283631829481,226,1081,1114,1000,2.626258588571084,-1.9562089859751894,-1.9562089859751894,-1.0000000000000004,1.0000000000000004
105,1.7879604672057503,13,0.0016078781179907824,-0.24258867663993294,0.014976547530614236,0.0008039390589953913,235,1094,1113,995,2.309122022845555,-2.103215900343706,-1.0000000000000007,-1.0000000000000004,1.0000000000000002
106,1.783406113537118,16,0.0015589214279170612,-0.22764305374619795,0.01840579546763706,0.0007794607139585306,244,1125,1145,1021,2.204266432260848,-1.97450467351503,-1.0000000000000004,1.0000000000000002,1.0000000000000002
107,1.6174636174636174,15,0.0016831047007946076,-0.1973438085130644,0.013821846138919309,0.0008415523503973036,251,943,962,778,2.204266432260856,-1.9745046735150302,1.0,-1.0,-1.0
108,1.6356107660455486,15,0.0016949334363166302,-0.20442346244912227,0.012731486191847063,0.0008474667181583153,249,936,966,790,2.404634853321458,-1.8527996179651982,-1.8527996179651982,1.0000000000000009,-1.0000000000000002
