Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
1828.0,178.0,1826.0,6.0,223.0,4.0
1766.0,54.0,1770.0,2.0,55.0,4.0
1606.0,132.0,1561.0,6.0,151.0,6.0
1535.0,263.0,1438.0,14.0,322.0,8.0
1588.0,252.0,1503.0,11.0,305.0,6.0
1707.0,286.0,1596.0,7.0,402.0,9.0
1856.0,232.0,1820.0,11.0,279.0,7.0
1957.0,295.0,1886.0,18.0,370.0,6.0
2286.0,295.0,2246.0,9.0,402.0,17.0
2511.0,275.0,2543.0,15.0,348.0,14.0
2607.0,399.0,2617.0,19.0,503.0,15.0
2827.0,401.0,2854.0,10.0,526.0,15.0
2963.0,309.0,3016.0,17.0,394.0,22.0
3103.0,340.0,3172.0,13.0,486.0,11.0
3166.0,286.0,3319.0,13.0,381.0,11.0
3151.0,233.0,3312.0,8.0,306.0,8.0
3092.0,210.0,3253.0,11.0,250.0,8.0
2870.0,219.0,2948.0,12.0,283.0,8.0
2617.0,188.0,2608.0,10.0,237.0,7.0
2449.0,215.0,2378.0,3.0,311.0,12.0
2270.0,210.0,2199.0,5.0,259.0,16.0
2160.0,246.0,2067.0,14.0,322.0,11.0
2153.0,185.0,2077.0,8.0,239.0,12.0
2161.0,208.0,2076.0,10.0,261.0,11.0
2148.0,208.0,2062.0,9.0,264.0,10.0
2165.0,211.0,2091.0,6.0,269.0,11.0
2133.0,223.0,2060.0,11.0,291.0,6.0
2141.0,224.0,2072.0,7.0,315.0,9.0
2130.0,270.0,2052.0,15.0,357.0,21.0
2257.0,268.0,2230.0,15.0,338.0,13.0
2349.0,255.0,2323.0,22.0,328.0,9.0
2433.0,281.0,2409.0,15.0,377.0,11.0
2552.0,316.0,2539.0,17.0,432.0,22.0
2666.0,235.0,2711.0,11.0,226.0,8.0
2641.0,173.0,2622.0,8.0,165.0,12.0
2605.0,226.0,2453.0,8.0,234.0,13.0
2555.0,228.0,2316.0,4.0,276.0,219.0
2482.0,191.0,2447.0,12.0,191.0,9.0
2354.0,235.0,2254.0,11.0,233.0,12.0
2188.0,183.0,2016.0,9.0,232.0,166.0
2181.0,194.0,2177.0,9.0,225.0,10.0
2265.0,145.0,2249.0,3.0,192.0,12.0
2181.0,149.0,2143.0,10.0,172.0,16.0
1891.0,149.0,1843.0,7.0,197.0,11.0
1890.0,142.0,1835.0,5.0,182.0,9.0
1811.0,140.0,1744.0,10.0,187.0,5.0
1619.0,130.0,1546.0,4.0,182.0,11.0
1553.0,114.0,1501.0,2.0,140.0,3.0
1473.0,100.0,1416.0,6.0,125.0,8.0
1428.0,140.0,1359.0,3.0,182.0,11.0
1383.0,135.0,1320.0,2.0,176.0,3.0
1335.0,115.0,1289.0,4.0,159.0,4.0
1308.0,130.0,1256.0,3.0,174.0,8.0
1261.0,106.0,1221.0,2.0,140.0,6.0
1261.0,106.0,1214.0,4.0,129.0,6.0
1256.0,119.0,1203.0,4.0,156.0,7.0
1226.0,113.0,1174.0,0.0,151.0,5.0
1195.0,129.0,1122.0,4.0,165.0,9.0
1208.0,117.0,1131.0,5.0,156.0,5.0
1219.0,135.0,1108.0,2.0,189.0,9.0
1249.0,101.0,1165.0,4.0,130.0,4.0
1267.0,122.0,1177.0,1.0,156.0,6.0
1271.0,114.0,1177.0,1.0,155.0,6.0
1245.0,121.0,1172.0,2.0,159.0,3.0
1252.0,133.0,1176.0,3.0,171.0,7.0
1267.0,126.0,1189.0,7.0,143.0,6.0
1234.0,116.0,1148.0,4.0,158.0,5.0
1266.0,152.0,1177.0,1.0,193.0,3.0
1279.0,100.0,1202.0,5.0,120.0,4.0
1271.0,129.0,1167.0,2.0,179.0,3.0
1316.0,149.0,1198.0,7.0,202.0,7.0
1322.0,167.0,1228.0,17.0,203.0,4.0
1375.0,130.0,1294.0,7.0,167.0,7.0
1409.0,158.0,1314.0,3.0,216.0,7.0
1541.0,393.0,1371.0,13.0,559.0,5.0
1898.0,178.0,1837.0,7.0,224.0,6.0
1930.0,130.0,1886.0,2.0,177.0,5.0
1878.0,154.0,1857.0,6.0,192.0,4.0
1870.0,248.0,1850.0,15.0,270.0,9.0
1982.0,130.0,1971.0,4.0,169.0,10.0
1949.0,163.0,1933.0,10.0,207.0,7.0
1605.0,160.0,1555.0,4.0,213.0,4.0
1571.0,137.0,1538.0,6.0,184.0,6.0
1586.0,123.0,1551.0,5.0,152.0,11.0
1579.0,162.0,1519.0,12.0,206.0,4.0
1503.0,214.0,1449.0,9.0,266.0,7.0
1578.0,131.0,1532.0,3.0,169.0,6.0
1546.0,150.0,1486.0,3.0,184.0,7.0
1504.0,116.0,1443.0,9.0,153.0,5.0
1470.0,119.0,1412.0,4.0,160.0,9.0
1470.0,164.0,1414.0,9.0,214.0,5.0
1462.0,137.0,1415.0,2.0,182.0,6.0
1378.0,158.0,1321.0,9.0,212.0,3.0
1471.0,212.0,1387.0,6.0,301.0,12.0
1604.0,197.0,1549.0,9.0,269.0,12.0
1742.0,219.0,1704.0,17.0,275.0,12.0
1860.0,200.0,1848.0,11.0,258.0,7.0
1900.0,154.0,1900.0,10.0,205.0,5.0
1930.0,136.0,1941.0,3.0,180.0,8.0
1886.0,112.0,1919.0,3.0,141.0,4.0
1718.0,175.0,1727.0,4.0,237.0,3.0
1666.0,315.0,1660.0,26.0,387.0,14.0
1758.0,296.0,1777.0,24.0,376.0,4.0
1868.0,196.0,1919.0,10.0,271.0,13.0
1939.0,260.0,2007.0,24.0,355.0,10.0
2077.0,175.0,2207.0,4.0,223.0,7.0
2131.0,88.0,2286.0,2.0,108.0,5.0
2075.0,205.0,2163.0,4.0,276.0,4.0
1950.0,216.0,2016.0,11.0,273.0,5.0
1876.0,264.0,1899.0,18.0,320.0,7.0
1953.0,231.0,1940.0,9.0,303.0,6.0
1892.0,269.0,1867.0,14.0,340.0,16.0
2012.0,226.0,2011.0,6.0,297.0,7.0
2187.0,264.0,2215.0,9.0,349.0,11.0
2281.0,327.0,2311.0,10.0,411.0,15.0
2420.0,261.0,2473.0,8.0,347.0,8.0
2439.0,224.0,2483.0,7.0,290.0,10.0
2510.0,381.0,2524.0,15.0,482.0,11.0
2675.0,360.0,2677.0,11.0,517.0,10.0
2905.0,467.0,2935.0,15.0,586.0,11.0
3168.0,472.0,3210.0,16.0,616.0,15.0
3390.0,447.0,3445.0,23.0,624.0,13.0
3577.0,266.0,3755.0,7.0,329.0,10.0
3617.0,286.0,3803.0,5.0,366.0,6.0
3551.0,355.0,3639.0,17.0,453.0,15.0
3503.0,344.0,3590.0,12.0,438.0,6.0
3378.0,317.0,3416.0,15.0,373.0,4.0
3159.0,335.0,3156.0,8.0,348.0,30.0
2886.0,191.0,2829.0,5.0,201.0,4.0
2753.0,90.0,2658.0,5.0,88.0,18.0
2563.0,243.0,2384.0,3.0,298.0,128.0
2399.0,186.0,2308.0,7.0,235.0,11.0
2225.0,216.0,2108.0,6.0,281.0,14.0
2243.0,408.0,2023.0,17.0,534.0,11.0
2493.0,545.0,2200.0,18.0,693.0,22.0
3009.0,559.0,2761.0,21.0,678.0,21.0
3549.0,430.0,3412.0,19.0,515.0,14.0
3633.0,311.0,3529.0,11.0,392.0,14.0
3791.0,346.0,3708.0,7.0,436.0,15.0
3914.0,394.0,3865.0,18.0,472.0,18.0
3865.0,411.0,3844.0,19.0,446.0,12.0
3736.0,658.0,3630.0,28.0,763.0,39.0
3816.0,467.0,3736.0,18.0,597.0,12.0
3893.0,477.0,3825.0,16.0,552.0,15.0
4068.0,358.0,3992.0,12.0,449.0,24.0
4053.0,351.0,4021.0,23.0,400.0,18.0
3962.0,287.0,3957.0,17.0,341.0,7.0
3900.0,383.0,3828.0,17.0,457.0,11.0
3550.0,356.0,3401.0,15.0,452.0,15.0
3421.0,338.0,3241.0,12.0,430.0,17.0
3240.0,331.0,3065.0,14.0,418.0,10.0
3238.0,421.0,3024.0,8.0,538.0,24.0
3315.0,339.0,3137.0,4.0,439.0,16.0
3420.0,327.0,3220.0,8.0,416.0,21.0
3323.0,264.0,3169.0,9.0,255.0,9.0
3214.0,179.0,2950.0,10.0,191.0,102.0
3188.0,609.0,2844.0,10.0,748.0,35.0
3463.0,329.0,3203.0,7.0,329.0,65.0
3451.0,608.0,3090.0,19.0,712.0,115.0
3738.0,459.0,3491.0,6.0,535.0,91.0
3895.0,350.0,3702.0,6.0,382.0,66.0
4084.0,272.0,3903.0,5.0,292.0,102.0
4034.0,95.0,3989.0,8.0,92.0,36.0
3416.0,180.0,3269.0,2.0,200.0,7.0
3388.0,461.0,3100.0,7.0,613.0,58.0
3090.0,317.0,2862.0,13.0,396.0,28.0
2937.0,406.0,2673.0,11.0,469.0,29.0
3009.0,333.0,2723.0,6.0,428.0,67.0
3039.0,296.0,2793.0,0.0,412.0,8.0
3314.0,300.0,3088.0,7.0,445.0,20.0
3476.0,203.0,3346.0,4.0,308.0,8.0
3136.0,192.0,2974.0,5.0,266.0,49.0
2966.0,197.0,2857.0,4.0,265.0,24.0
2764.0,237.0,2656.0,6.0,338.0,11.0
2547.0,209.0,2476.0,7.0,288.0,8.0
2433.0,197.0,2363.0,6.0,261.0,20.0
2293.0,335.0,2156.0,13.0,458.0,77.0
2367.0,200.0,2350.0,5.0,297.0,6.0
2360.0,195.0,2323.0,2.0,307.0,11.0
2379.0,273.0,2348.0,2.0,433.0,10.0
2428.0,303.0,2434.0,3.0,472.0,16.0
2542.0,214.0,2635.0,3.0,335.0,10.0
2580.0,203.0,2694.0,3.0,302.0,14.0
2367.0,207.0,2470.0,8.0,292.0,8.0
2385.0,148.0,2482.0,2.0,216.0,10.0
2312.0,148.0,2406.0,9.0,214.0,14.0
2221.0,251.0,2219.0,7.0,358.0,14.0
2101.0,149.0,2089.0,1.0,220.0,14.0
1979.0,139.0,1960.0,7.0,193.0,13.0
1910.0,152.0,1850.0,2.0,241.0,9.0
1833.0,136.0,1795.0,4.0,205.0,7.0
1771.0,119.0,1764.0,1.0,165.0,5.0
1689.0,87.0,1675.0,2.0,126.0,7.0
1427.0,97.0,1382.0,1.0,140.0,8.0
1348.0,113.0,1300.0,1.0,161.0,12.0
1286.0,75.0,1264.0,1.0,105.0,6.0
1153.0,83.0,1116.0,1.0,117.0,4.0
1067.0,109.0,1004.0,6.0,148.0,6.0
1124.0,150.0,1003.0,3.0,230.0,6.0
1194.0,119.0,1103.0,4.0,165.0,4.0
1240.0,118.0,1133.0,4.0,162.0,10.0
1232.0,105.0,1119.0,3.0,145.0,7.0
1263.0,64.0,1155.0,0.0,86.0,13.0
1256.0,115.0,1124.0,4.0,149.0,7.0
1269.0,111.0,1119.0,0.0,157.0,13.0
1203.0,118.0,1057.0,4.0,158.0,2.0
1179.0,84.0,1041.0,4.0,113.0,6.0
1099.0,57.0,985.0,0.0,79.0,4.0
1041.0,69.0,918.0,1.0,86.0,4.0
1032.0,48.0,907.0,2.0,66.0,6.0
933.0,60.0,820.0,4.0,83.0,4.0
864.0,112.0,743.0,6.0,145.0,1.0
830.0,72.0,716.0,1.0,98.0,5.0
839.0,96.0,705.0,2.0,134.0,8.0
908.0,73.0,774.0,5.0,93.0,29.0
970.0,110.0,813.0,2.0,171.0,31.0
1021.0,73.0,935.0,2.0,96.0,4.0
1123.0,192.0,958.0,4.0,277.0,17.0
1180.0,113.0,1104.0,4.0,163.0,12.0
1224.0,95.0,1189.0,3.0,121.0,8.0
1214.0,88.0,1178.0,5.0,118.0,4.0
1218.0,71.0,1180.0,1.0,100.0,9.0
1123.0,75.0,1082.0,3.0,100.0,3.0
1115.0,49.0,1092.0,0.0,64.0,3.0
910.0,49.0,860.0,7.0,61.0,3.0
798.0,45.0,729.0,0.0,56.0,1.0
745.0,54.0,658.0,0.0,78.0,5.0
699.0,55.0,618.0,2.0,74.0,9.0
644.0,48.0,573.0,1.0,66.0,4.0
609.0,50.0,541.0,3.0,64.0,4.0
631.0,70.0,546.0,2.0,96.0,3.0
642.0,46.0,571.0,0.0,67.0,2.0
688.0,76.0,601.0,0.0,105.0,1.0
734.0,95.0,626.0,4.0,122.0,7.0
783.0,77.0,663.0,0.0,114.0,2.0
801.0,48.0,713.0,1.0,65.0,1.0
796.0,49.0,707.0,0.0,67.0,4.0
737.0,38.0,672.0,1.0,54.0,4.0
728.0,47.0,654.0,1.0,67.0,1.0
686.0,56.0,617.0,2.0,76.0,3.0
608.0,45.0,548.0,1.0,65.0,4.0
559.0,50.0,502.0,1.0,68.0,4.0
576.0,54.0,521.0,3.0,71.0,3.0
568.0,48.0,523.0,2.0,64.0,2.0
578.0,44.0,529.0,1.0,61.0,6.0
577.0,39.0,535.0,5.0,51.0,9.0
554.0,47.0,521.0,1.0,65.0,4.0
542.0,54.0,522.0,4.0,63.0,5.0
537.0,37.0,522.0,1.0,52.0,2.0
505.0,38.0,490.0,4.0,44.0,2.0
481.0,27.0,461.0,1.0,33.0,3.0
471.0,36.0,434.0,1.0,53.0,3.0
452.0,31.0,421.0,3.0,42.0,0.0
437.0,47.0,393.0,2.0,70.0,5.0
450.0,36.0,413.0,0.0,50.0,9.0
459.0,56.0,419.0,0.0,77.0,5.0
489.0,66.0,458.0,2.0,104.0,7.0
531.0,51.0,529.0,4.0,62.0,5.0
572.0,73.0,546.0,3.0,92.0,7.0
625.0,50.0,599.0,2.0,70.0,5.0
645.0,56.0,607.0,1.0,84.0,5.0
682.0,57.0,641.0,0.0,79.0,5.0
692.0,70.0,647.0,2.0,94.0,2.0
735.0,113.0,644.0,6.0,158.0,4.0
833.0,68.0,750.0,1.0,94.0,2.0
831.0,74.0,747.0,1.0,104.0,3.0
858.0,75.0,772.0,4.0,103.0,4.0
906.0,88.0,795.0,6.0,126.0,7.0
