graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
43,528.8118758121833,0.991938049011708,0,0,37,92,37,92,37,92,37,92,37,92,37,92,37,92,-179,-61,17,246,0,-338
44,495.7519541060832,0.9923982048481306,0,0,47,84,47,84,47,84,47,84,47,84,47,84,47,84,-153,-59,15,218,0,-326
45,505.81617214161906,0.9919563661432339,0,0,37,95,37,95,37,95,37,95,37,95,37,95,37,95,-149,-36,15,229,0,-327
46,501.2524314155493,0.9924057820831966,1,1,42,95,42,95,42,95,42,95,42,95,42,95,42,95,-141,-38,13,219,0,-326
47,481.35537807320696,0.9923240494323287,0,0,33,87,33,87,33,87,33,87,33,87,33,87,33,87,-145,-34,12,224,0,-314
48,490.8869523627614,0.9924285889836479,1,1,33,93,33,93,33,93,33,93,33,93,33,93,33,93,-149,-35,15,233,0,-308
49,488.06761826615787,0.9927761333290316,1,1,40,80,40,80,40,80,40,80,40,80,40,80,40,80,-160,-64,16,233,0,-313
50,500.76741108023396,0.9936351315850134,1,1,51,64,51,64,51,64,51,64,51,64,51,64,51,64,-170,-99,14,216,0,-344
51,510.23621980412173,0.9937964268883072,1,1,50,75,50,75,50,75,50,75,50,75,50,75,50,75,-185,-108,15,214,0,-334
52,542.0894760092655,0.9937611717947753,1,1,42,78,42,78,42,78,42,78,42,78,42,78,42,78,-219,-117,13,241,0,-345
53,542.4315625035107,0.9944651899620846,1,1,55,60,55,60,55,60,55,60,55,60,55,60,55,60,-216,-136,14,222,0,-365
54,568.3159332624768,0.9950330193547186,1,1,47,54,47,54,47,54,47,54,47,54,47,54,47,54,-229,-163,20,247,0,-383
55,677.5832052227977,0.9941813314922506,1,1,44,56,44,56,44,56,44,56,44,56,44,56,44,56,-310,-189,13,320,0,-435
56,760.0144735463924,0.9940340718796917,1,1,56,3,56,3,56,3,56,3,56,3,56,3,56,3,-345,-244,14,331,0,-517
57,809.2811625139931,0.9931878694285154,1,1,70,51,70,51,70,51,70,51,70,51,70,51,70,51,-348,-207,22,374,0,-546
58,894.9636864141472,0.9923810723394977,1,1,63,24,63,24,63,24,63,24,63,24,63,24,63,24,-408,-270,26,417,0,-596
59,878.3939890504715,0.9929060361909054,1,1,77,49,77,49,77,49,77,49,77,49,77,49,77,49,-398,-251,16,391,0,-582
60,892.4813723546279,0.9926427248742409,0,1,79,29,79,29,79,29,79,29,79,29,79,29,79,29,-404,-264,20,401,0,-594
61,908.2648292210813,0.9920705983764444,0,1,77,3,77,3,77,3,77,3,77,3,77,3,77,3,-413,-285,18,405,0,-606
62,799.9362474597585,0.9934127408213507,0,0,63,15,63,15,63,15,63,15,63,15,63,15,63,15,-367,-263,19,345,0,-536
63,698.1575753366857,0.9937664652321836,0,0,50,48,50,48,50,48,50,48,50,48,50,48,50,48,-329,-224,13,303,0,-451
64,711.7534685549484,0.9931484046534742,1,1,59,20,59,20,59,20,59,20,59,20,59,20,59,20,-339,-252,16,312,0,-451
65,704.4103917461752,0.9929173701192501,0,0,69,19,69,19,69,19,69,19,69,19,69,19,69,19,-323,-249,15,293,0,-456
66,693.0533889968362,0.9926492883013126,0,0,53,27,53,27,53,27,53,27,53,27,53,27,53,27,-327,-227,19,317,0,-443
67,676.5072061700452,0.9928596536828962,0,0,60,29,60,29,60,29,60,29,60,29,60,29,60,29,-301,-210,16,303,0,-447
68,664.6006319587726,0.9928926709422199,0,0,62,59,62,59,62,59,62,59,62,59,62,59,62,59,-268,-161,20,307,0,-445
69,695.5932719628619,0.9916309302501866,0,1,62,58,62,58,62,58,62,58,62,58,62,58,62,58,-289,-164,14,325,0,-466
70,673.1678839635771,0.9922574847710083,1,0,49,75,49,75,49,75,49,75,49,75,49,75,49,75,-281,-141,11,319,0,-443
71,691.5374176427476,0.9916559811035291,0,0,58,78,58,78,58,78,58,78,58,78,58,78,58,78,-267,-143,15,315,0,-470
72,670.2850140052365,0.9919133044835377,0,0,56,89,56,89,56,89,56,89,56,89,56,89,56,89,-239,-111,16,307,0,-456
73,650.4167894511949,0.9928491490825335,1,1,40,52,40,52,40,52,40,52,40,52,40,52,40,52,-265,-150,16,322,0,-443
74,700.851624810844,0.9922192477028059,1,1,56,94,56,94,56,94,56,94,56,94,56,94,56,94,-250,-104,20,333,0,-472
75,715.4641849876205,0.9920809411222432,1,1,49,85,49,85,49,85,49,85,49,85,49,85,49,85,-269,-120,17,351,0,-484
76,671.1788137299925,0.9931812947723329,0,0,51,77,51,77,51,77,51,77,51,77,51,77,51,77,-248,-124,21,329,0,-453
77,672.4276912798878,0.993300227648965,1,1,47,76,47,76,47,76,47,76,47,76,47,76,47,76,-257,-125,15,322,0,-459
78,689.0892540157624,0.9929264247663411,1,1,45,92,45,92,45,92,45,92,45,92,45,92,45,92,-271,-128,14,330,0,-450
79,736.8894082560829,0.9920957132540431,1,1,64,112,64,112,64,112,64,112,64,112,64,112,64,112,-268,-130,19,340,0,-471
80,784.1887527885108,0.9910156659331208,0,1,50,126,50,126,50,126,50,126,50,126,50,126,50,126,-282,-123,15,361,0,-511
81,804.1411567629156,0.9909168671710443,1,1,56,144,56,144,56,144,56,144,56,144,56,144,56,144,-277,-99,16,367,0,-508
82,784.5113128566088,0.9911644183774879,0,0,47,150,47,150,47,150,47,150,47,150,47,150,47,150,-253,-73,18,367,0,-488
83,861.7377791416598,0.9890290927967641,0,1,59,182,59,182,59,182,59,182,59,182,59,182,59,182,-241,-32,24,390,0,-524
84,873.5942994319503,0.9889717333464784,1,1,49,183,49,183,49,183,49,183,49,183,49,183,49,183,-251,-38,14,400,0,-536
85,912.7212060645901,0.987705021717994,0,0,45,209,45,209,45,209,45,209,45,209,45,209,45,209,-236,2,13,407,0,-540
86,853.8542030112635,0.988072887062726,0,0,44,198,44,198,44,198,44,198,44,198,44,198,44,198,-206,20,9,381,0,-503
87,783.2183603568037,0.9881551111097324,0,0,35,164,35,164,35,164,35,164,35,164,35,164,35,164,-216,6,18,388,0,-468
88,698.3566424113112,0.9882215195715461,0,0,27,139,27,139,27,139,27,139,27,139,27,139,27,139,-194,14,12,360,0,-424
89,720.1013817512087,0.9871140917846761,0,0,51,166,51,166,51,166,51,166,51,166,51,166,51,166,-160,38,11,321,0,-421
90,642.1245985009451,0.9885275775596807,0,0,41,126,41,126,41,126,41,126,41,126,41,126,41,126,-168,3,16,310,0,-406
91,532.7006664159526,0.9900725113917919,0,0,43,85,43,85,43,85,43,85,43,85,43,85,43,85,-163,-32,17,263,0,-351
92,458.5509786272405,0.9908970507617549,0,0,31,62,31,62,31,62,31,62,31,62,31,62,31,62,-170,-55,12,231,0,-302
93,452.55607387372453,0.9902671882814122,0,0,33,48,33,48,33,48,33,48,33,48,33,48,33,48,-174,-78,14,220,0,-310
94,449.3717837158893,0.9900382315651143,0,0,38,62,38,62,38,62,38,62,38,62,38,62,38,62,-154,-61,15,216,0,-301
95,372.93296984847024,0.9926120018254476,0,0,20,51,20,51,20,51,20,51,20,51,20,51,20,51,-142,-52,4,178,0,-252
96,429.96627774745315,0.9894620920903952,1,1,22,38,22,38,22,38,22,38,22,38,22,38,22,38,-179,-64,9,231,0,-286
97,405.65009552568824,0.9886589979307883,0,0,28,31,28,31,28,31,28,31,28,31,28,31,28,31,-170,-69,8,206,0,-276
98,381.26893395607254,0.9899245265327985,1,0,30,38,30,38,30,38,30,38,30,38,30,38,30,38,-152,-49,5,192,0,-258
99,404.5367721233757,0.9888281084803475,0,0,35,58,35,58,35,58,35,58,35,58,35,58,35,58,-138,-27,8,201,0,-267
100,353.06373362326525,0.9911808172905524,0,0,27,46,27,46,27,46,27,46,27,46,27,46,27,46,-119,-27,9,182,0,-238
101,361.6324100519753,0.9902295638389728,0,0,27,57,27,57,27,57,27,57,27,57,27,57,27,57,-120,-20,6,180,0,-236
102,382.0785259603057,0.9902694917597782,1,1,29,53,29,53,29,53,29,53,29,53,29,53,29,53,-127,-32,10,190,0,-259
103,386.16706229299257,0.9912928367481743,1,1,37,50,37,50,37,50,37,50,37,50,37,50,37,50,-126,-30,11,184,0,-267
104,382.2381456631455,0.9911966322864236,0,0,21,56,21,56,21,56,21,56,21,56,21,56,21,56,-138,-27,6,193,0,-253
105,382.21198306698864,0.9909541317973047,0,1,23,48,23,48,23,48,23,48,23,48,23,48,23,48,-141,-34,9,199,0,-256
106,404.8629397709798,0.9905975705301688,1,1,32,49,32,49,32,49,32,49,32,49,32,49,32,49,-141,-36,9,195,0,-284
107,421.2623885418683,0.9901411724243089,1,1,21,51,21,51,21,51,21,51,21,51,21,51,21,51,-171,-46,11,219,0,-277
108,396.30291444802674,0.9919360680728474,1,1,26,31,26,31,26,31,26,31,26,31,26,31,26,31,-150,-65,12,198,0,-282
109,357.1246281062117,0.9931431623839873,1,0,25,18,25,18,25,18,25,18,25,18,25,18,25,18,-149,-83,8,171,0,-250
110,299.3826982308764,0.9940687291684158,0,0,21,27,21,27,21,27,21,27,21,27,21,27,21,27,-129,-78,7,129,0,-205
111,344.2063334687495,0.992887497599048,1,1,19,16,19,16,19,16,19,16,19,16,19,16,19,16,-159,-97,8,157,0,-234
112,346.6006347368683,0.9926593673207957,0,0,25,2,25,2,25,2,25,2,25,2,25,2,25,2,-154,-114,14,161,0,-230
113,331.926196616055,0.9930714206519404,0,0,27,29,27,29,27,29,27,29,27,29,27,29,27,29,-148,-91,10,152,0,-214
114,336.82191140126264,0.9931500471885498,1,1,26,16,26,16,26,16,26,16,26,16,26,16,26,16,-165,-115,9,145,0,-213
115,318.86047105277885,0.9934362607807815,0,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,-159,-126,6,130,0,-198
116,312.94568218781995,0.993286342952505,0,0,33,16,33,16,33,16,33,16,33,16,33,16,33,16,-148,-106,8,130,0,-196
117,325.0092306381466,0.9926619951648733,0,1,23,8,23,8,23,8,23,8,23,8,23,8,23,8,-165,-118,7,141,0,-201
118,365.50102599035205,0.9921527241380494,1,1,42,3,42,3,42,3,42,3,42,3,42,3,42,3,-163,-121,13,149,0,-240
119,361.14955350934605,0.9932427838217643,1,1,26,-9,26,-9,26,-9,26,-9,26,-9,26,-9,26,-9,-188,-137,5,156,0,-216
120,378.40850941806264,0.9931126059366979,0,1,33,-11,33,-11,33,-11,33,-11,33,-11,33,-11,33,-11,-183,-150,10,153,0,-235
121,359.908321659836,0.993361871784997,0,0,28,-2,28,-2,28,-2,28,-2,28,-2,28,-2,28,-2,-175,-120,12,168,0,-225
122,473.18283992554086,0.991550673286744,1,1,54,42,54,42,54,42,54,42,54,42,54,42,54,42,-177,-98,17,212,0,-324
123,560.0499977680564,0.9899147138504719,1,1,43,75,43,75,43,75,43,75,43,75,43,75,43,75,-206,-69,18,276,0,-371
124,826.4514504797,0.9855801474595816,1,1,68,143,68,143,68,143,68,143,68,143,68,143,68,143,-200,-18,19,325,0,-601
125,880.5327932564466,0.981343872291163,0,0,33,213,33,213,33,213,33,213,33,213,33,213,33,213,-196,69,15,407,0,-491
126,933.6455430194052,0.9788680831586857,0,0,37,240,37,240,37,240,37,240,37,240,37,240,37,240,-179,102,19,416,0,-493
127,1048.9961868376834,0.9751344582305467,1,1,43,275,43,275,43,275,43,275,43,275,43,275,43,275,-173,140,15,440,0,-561
128,1042.2514092098893,0.9754253591373767,1,0,35,278,35,278,35,278,35,278,35,278,35,278,35,278,-177,145,11,445,0,-535
129,914.6157663193873,0.97665686910771,0,0,36,246,36,246,36,246,36,246,36,246,36,246,36,246,-148,128,13,385,0,-466
130,785.2770211842443,0.9798189596820258,0,0,28,206,28,206,28,206,28,206,28,206,28,206,28,206,-141,93,10,339,0,-413
131,396.00883828520796,0.9904438043711911,0,0,25,66,25,66,25,66,25,66,25,66,25,66,25,66,-141,-39,8,191,0,-253
132,408.57067931999234,0.9887619887723417,0,0,22,67,22,67,22,67,22,67,22,67,22,67,22,67,-146,-37,11,208,0,-257
133,368.8522739525947,0.9899767222542035,0,0,19,64,19,64,19,64,19,64,19,64,19,64,19,64,-138,-38,5,172,0,-234
134,287.095802825468,0.9919790465763669,0,0,28,8,28,8,28,8,28,8,28,8,28,8,28,8,-123,-83,6,125,0,-197
135,308.504457018047,0.9905212455693386,0,0,28,27,28,27,28,27,28,27,28,27,28,27,28,27,-123,-73,9,147,0,-206
136,290.27056344038743,0.9917144871350286,0,0,23,29,23,29,23,29,23,29,23,29,23,29,23,29,-114,-63,14,145,0,-191
137,282.7507736505773,0.9927789842762297,1,1,28,8,28,8,28,8,28,8,28,8,28,8,28,8,-127,-85,7,128,0,-185
138,299.12204866910093,0.992764960051848,1,1,25,0,25,0,25,0,25,0,25,0,25,0,25,0,-142,-95,7,135,0,-194
139,293.71074205755565,0.9938721020006102,1,1,30,6,30,6,30,6,30,6,30,6,30,6,30,6,-132,-90,6,127,0,-195
140,342.19146687198383,0.9922910016385347,1,1,27,-8,27,-8,27,-8,27,-8,27,-8,27,-8,27,-8,-163,-109,13,166,0,-213
141,357.30239293909017,0.9923041008277884,1,1,21,-14,21,-14,21,-14,21,-14,21,-14,21,-14,21,-14,-188,-116,7,169,0,-214
142,366.6006001086196,0.9921975387390805,0,1,30,-23,30,-23,30,-23,30,-23,30,-23,30,-23,30,-23,-182,-126,8,160,0,-223
143,365.19720699917735,0.9923513164179651,1,1,21,-15,21,-15,21,-15,21,-15,21,-15,21,-15,21,-15,-189,-116,8,175,0,-221
144,385.40498180485423,0.9911915430720526,0,1,30,-21,30,-21,30,-21,30,-21,30,-21,30,-21,30,-21,-190,-121,9,178,0,-238
145,424.8682148619734,0.9900229535645293,1,1,35,-36,35,-36,35,-36,35,-36,35,-36,35,-36,35,-36,-209,-147,6,176,0,-258
146,429.4845748103184,0.9890562701445738,0,0,32,-13,32,-13,32,-13,32,-13,32,-13,32,-13,32,-13,-216,-125,10,206,0,-267
147,404.40450046951753,0.9898003074023959,0,0,36,-13,36,-13,36,-13,36,-13,36,-13,36,-13,36,-13,-191,-118,9,189,0,-259
148,392.95165096993804,0.9901195696422981,0,0,29,-13,29,-13,29,-13,29,-13,29,-13,29,-13,29,-13,-197,-129,9,181,0,-243
149,400.3623358908777,0.9894707508640075,1,1,40,-10,40,-10,40,-10,40,-10,40,-10,40,-10,40,-10,-194,-119,9,176,0,-256
150,402.3518360837937,0.9897243754344389,1,1,32,2,32,2,32,2,32,2,32,2,32,2,32,2,-197,-104,9,192,0,-261
151,372.1222917267924,0.9911836999514151,0,0,31,-6,31,-6,31,-6,31,-6,31,-6,31,-6,31,-6,-181,-121,6,167,0,-237
152,333.7888554161148,0.9917769224844791,0,0,28,13,28,13,28,13,28,13,28,13,28,13,28,13,-159,-89,6,159,0,-215
153,353.51803348627067,0.9902775530516246,0,1,35,4,35,4,35,4,35,4,35,4,35,4,35,4,-158,-97,11,163,0,-235
154,348.94268870403346,0.9910219282914745,1,1,35,-10,35,-10,35,-10,35,-10,35,-10,35,-10,35,-10,-157,-107,8,150,0,-232
155,349.3093185129764,0.9914135395504068,1,1,27,-5,27,-5,27,-5,27,-5,27,-5,27,-5,27,-5,-162,-101,10,155,0,-237
156,355.6276142258922,0.9917320761817134,1,1,32,8,32,8,32,8,32,8,32,8,32,8,32,8,-158,-92,11,159,0,-245
157,376.670943928517,0.9913171058067519,0,1,35,-5,35,-5,35,-5,35,-5,35,-5,35,-5,35,-5,-161,-100,17,165,0,-264
158,370.7505900197598,0.9923725597517243,1,1,26,-10,26,-10,26,-10,26,-10,26,-10,26,-10,26,-10,-174,-112,10,160,0,-252
159,412.59544350368196,0.9922603177150857,1,1,40,0,40,0,40,0,40,0,40,0,40,0,40,0,-187,-134,10,161,0,-283
160,488.91205753182237,0.991115146715832,1,1,54,31,54,31,54,31,54,31,54,31,54,31,54,31,-195,-123,17,202,0,-343
161,515.1271687651506,0.9915540133955336,1,1,50,24,50,24,50,24,50,24,50,24,50,24,50,24,-214,-133,17,223,0,-361
162,597.7558029831246,0.9900058923417139,1,1,55,41,55,41,55,41,55,41,55,41,55,41,55,41,-240,-133,20,275,0,-416
163,571.0070052109694,0.9914227843018778,1,0,51,52,51,52,51,52,51,52,51,52,51,52,51,52,-235,-124,13,260,0,-388
164,575.1782332460087,0.992177101238971,1,1,61,33,61,33,61,33,61,33,61,33,61,33,61,33,-220,-140,14,250,0,-408
165,587.3644524483925,0.9928974575376318,1,1,48,54,48,54,48,54,48,54,48,54,48,54,48,54,-236,-115,12,276,0,-404
166,575.1730174477937,0.9923816495381088,0,0,32,61,32,61,32,61,32,61,32,61,32,61,32,61,-248,-106,12,290,0,-375
167,557.9623643221826,0.9920986160930642,0,0,51,48,51,48,51,48,51,48,51,48,51,48,51,48,-219,-115,21,272,0,-376
168,518.9855489317598,0.9932056585469339,0,0,56,62,56,62,56,62,56,62,56,62,56,62,56,62,-188,-96,14,241,0,-343
169,500.9850297164577,0.9932093100143415,1,1,39,41,39,41,39,41,39,41,39,41,39,41,39,41,-212,-119,11,239,0,-335
170,557.7140844554672,0.9915628923647568,0,1,51,67,51,67,51,67,51,67,51,67,51,67,51,67,-203,-86,19,268,0,-375
171,563.889173508412,0.991247647183613,0,1,47,62,47,62,47,62,47,62,47,62,47,62,47,62,-201,-90,17,269,0,-393
172,639.19324151621,0.9881870701415654,0,0,51,109,51,109,51,109,51,109,51,109,51,109,51,109,-174,-18,19,292,0,-437
173,592.7832656207495,0.9887265503690472,0,0,35,111,35,111,35,111,35,111,35,111,35,111,35,111,-169,-1,14,294,0,-376
174,845.4572727228739,0.9807145638517778,1,1,73,122,73,122,73,122,73,122,73,122,73,122,73,122,-238,-38,17,363,0,-619
175,893.0895811731318,0.9785159298671384,1,0,57,169,57,169,57,169,57,169,57,169,57,169,57,169,-248,21,13,440,0,-565
176,835.1437002097304,0.9804989769847308,0,0,55,145,55,145,55,145,55,145,55,145,55,145,55,145,-245,-14,17,422,0,-539
177,865.7441885453231,0.9806290246043233,1,1,53,147,53,147,53,147,53,147,53,147,53,147,53,147,-268,-28,17,437,0,-561
178,970.2375997661603,0.9825766713589869,1,1,59,170,59,170,59,170,59,170,59,170,59,170,59,170,-309,-40,14,484,0,-619
179,1007.1449746684933,0.9840683499399479,1,1,64,152,64,152,64,152,64,152,64,152,64,152,64,152,-368,-98,14,501,0,-654
180,1131.502540872092,0.9843196578858123,1,1,77,168,77,168,77,168,77,168,77,168,77,168,77,168,-406,-111,13,549,0,-750
181,918.5390574167219,0.9870880950004988,0,0,66,54,66,54,66,54,66,54,66,54,66,54,66,54,-445,-236,18,438,0,-589
182,967.3225935539808,0.9870022693033819,1,1,63,28,63,28,63,28,63,28,63,28,63,28,63,28,-484,-275,15,456,0,-620
183,1031.4441332423196,0.9866551772567983,1,1,88,65,88,65,88,65,88,65,88,65,88,65,88,65,-470,-243,19,490,0,-678
184,1046.8376187355898,0.9871634306407849,1,1,71,76,71,76,71,76,71,76,71,76,71,76,71,76,-480,-223,14,504,0,-697
185,1067.5279855816427,0.9872056000663089,1,1,85,71,85,71,85,71,85,71,85,71,85,71,85,71,-468,-230,13,506,0,-725
186,1051.7599536015812,0.9862782566057968,0,0,71,104,71,104,71,104,71,104,71,104,71,104,71,104,-447,-173,23,527,0,-698
187,1028.948006460968,0.986758962718048,1,0,58,99,58,99,58,99,58,99,58,99,58,99,58,99,-447,-175,18,515,0,-686
188,1028.3715281939694,0.9857829648810589,0,0,56,104,56,104,56,104,56,104,56,104,56,104,56,104,-449,-175,16,529,0,-669
189,1033.6716112963536,0.9857006778423743,1,1,63,110,63,110,63,110,63,110,63,110,63,110,63,110,-442,-162,15,520,0,-681
190,1045.0444966603097,0.9837737366698934,0,0,64,138,64,138,64,138,64,138,64,138,64,138,64,138,-416,-120,21,529,0,-680
191,1119.2443879689547,0.9821812773168775,1,1,83,120,83,120,83,120,83,120,83,120,83,120,83,120,-454,-138,13,540,0,-766
192,1055.1554387861534,0.9808109884656775,0,0,78,111,78,111,78,111,78,111,78,111,78,111,78,111,-432,-129,20,522,0,-713
193,1071.6547951649356,0.9803771999106629,1,1,66,95,66,95,66,95,66,95,66,95,66,95,66,95,-464,-136,21,560,0,-712
194,1087.6263145032856,0.98053144496719,0,1,81,99,81,99,81,99,81,99,81,99,81,99,81,99,-436,-122,22,537,0,-758
195,1304.6206345141104,0.9789173663216209,1,1,71,155,71,155,71,155,71,155,71,155,71,155,71,155,-527,-81,17,685,0,-863
196,1356.0066371518983,0.9763324432457191,0,0,77,165,77,165,77,165,77,165,77,165,77,165,77,165,-518,-74,26,710,0,-910
197,1380.958000809583,0.9761884038068586,1,1,76,203,76,203,76,203,76,203,76,203,76,203,76,203,-515,-43,24,720,0,-890
198,1248.7978219071333,0.9806635180009597,0,0,76,227,76,227,76,227,76,227,76,227,76,227,76,227,-412,-19,20,616,0,-780
199,1248.5952106267266,0.9813795970887136,0,1,75,224,75,224,75,224,75,224,75,224,75,224,75,224,-401,-29,18,604,0,-801
200,1268.1585074429772,0.9817507893044876,1,1,70,236,70,236,70,236,70,236,70,236,70,236,70,236,-415,-50,17,628,0,-784
201,1122.886904367488,0.98312283749605,0,0,62,186,62,186,62,186,62,186,62,186,62,186,62,186,-407,-77,18,578,0,-697
202,817.055689656464,0.9879136009615979,0,0,53,123,53,123,53,123,53,123,53,123,53,123,53,123,-318,-114,13,390,0,-525
203,839.3741716302688,0.9881295566497008,0,1,63,133,63,133,63,133,63,133,63,133,63,133,63,133,-301,-114,23,391,0,-544
204,836.2003348480554,0.988857095441883,1,1,68,129,68,129,68,129,68,129,68,129,68,129,68,129,-308,-116,14,382,0,-544
