Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
32,1.7468030690537084,9,0.0022366236479560925,-0.2737432944013142,0.012233743375189185,0.0011183118239780465,122,760,782,683,2.7065532495384463,-2.3783930985605766,-1.0000000000000009,-1.0000000000000004,1.0
33,1.768421052631579,10,0.0023299355107135435,-0.28386908049890713,0.016755143739612212,0.0011649677553567713,118,726,760,672,3.161769467629614,-2.811660024223115,1.0000000000000002,-1.0000000000000002,1.0
34,1.7582697201017812,10,0.002239834038346218,-0.2793291176419304,0.01620092554893372,0.001119917019173109,125,753,786,691,3.086997300005956,-2.7193377195655764,-1.0000000000000016,1.0000000000000013,-1.0000000000000002
35,1.751958224543081,8,0.0022901414699909553,-0.27665486606225453,0.014013073636134743,0.0011450707349954777,123,736,766,671,3.0589881884138217,-2.7553145041979135,-1.0000000000000007,-1.0000000000000004,1.0000000000000002
36,1.768637532133676,8,0.002276238780094821,-0.2862402795350007,0.02150903235233766,0.0011381193900474105,125,740,778,688,3.192129322728782,-2.7937807828522487,-1.0000000000000024,1.000000000000001,-1.0000000000000002
37,1.772378516624041,8,0.002269370699902741,-0.28589186703679265,0.023956603666483355,0.0011346853499513707,122,744,782,693,3.06524316032577,-2.5642363571354396,1.0000000083412415,-1.0000000000000009,0.9999999999999997
38,1.754889178617992,8,0.0022909780399712693,-0.28346692660176215,0.02129537418798786,0.0011454890199856346,127,727,767,673,3.156952217918334,-2.498499947141782,1.0,0.9999999999999998,-0.9999999999999994
39,1.7540983606557377,7,0.0023995873606781635,-0.2822195930194938,0.02276903267575964,0.001199793680339082,123,691,732,642,3.12656708167431,-2.3776416921147665,-1.0000000000000002,1.0000000000000002,1.0
40,1.77490297542044,7,0.002299097118420259,-0.29303165116836105,0.028460913793026267,0.0011495485592101294,129,720,773,686,3.5600907194015705,-2.8954072377243403,-1.0000000000000013,1.0000000000000004,1.0
41,1.7858064516129033,8,0.002307243477536051,-0.2967785076775847,0.030968136752448243,0.0011536217387680253,125,721,775,692,3.4422579345085462,-2.7351363479960598,-1.000000000000001,-1.0000000000000007,1.0000000000000004
42,1.7640750670241288,8,0.0023678859960055416,-0.29370417194918697,0.02949105307170403,0.001183942998002771,126,696,746,658,3.336111911613139,-2.628450783376534,1.0000000000000016,-1.0000000000000016,1.0
43,1.7403314917127073,8,0.002407097498911075,-0.2855390252905854,0.027624786002158088,0.0012035487494555374,128,679,724,630,3.1752822631082993,-2.41852090375531,-1.000000000000001,1.000000000000001,-1.0000000000000009
44,1.7742857142857142,8,0.002538320049049663,-0.2892604169850285,0.030476728240703396,0.0012691600245248315,115,657,700,621,3.2228717032469985,-2.5768830535501506,1.0,-1.0,1.0
45,1.7781065088757397,8,0.002634231865001096,-0.3048419189245624,0.03155871262380138,0.001317115932500548,109,634,676,601,3.061557212932879,-2.3439456098819527,-1.0000000000000013,1.000000000000001,0.9999999999999999
46,1.7985401459854014,8,0.0026294446578733937,-0.3163399708707564,0.03649682920186866,0.001314722328936697,104,643,685,616,3.141514960844199,-2.5534218126905173,-1.0000000000000009,1.0,0.9999999999999999
47,1.8024316109422491,7,0.0027434271095011405,-0.3100282566634882,0.04432773904119501,0.0013717135547505702,99,618,658,593,2.9999999999999964,-1.8011668230773334,-1.0000000000000007,-1.0000000000000004,1.0000000000000002
48,1.8012820512820513,6,0.002891303453101205,-0.32174027042132847,0.048346668890966664,0.001445651726550603,94,581,624,562,2.959254126909425,-1.2641274154242756,-1.2641274154242756,-1.000000000000001,1.0000000000000004
49,1.8401360544217686,6,0.0031348144027628084,-0.33364897116619546,0.05215760059108304,0.0015674072013814044,84,537,588,541,3.230679519528445,-1.5112348052960172,-1.5112348052960172,-1.0000000000000013,1.0000000000000007
50,1.8625429553264605,7,0.003205753795742617,-0.32955493980822126,0.05292435084070559,0.0016028768978713086,80,532,582,542,3.2069250769963564,-1.652375394720355,-1.3871891525608866,-0.9999999999999999,0.9999999999999998
51,1.833622183708839,7,0.003183371846716734,-0.32260537957807456,0.054365334531907346,0.001591685923358367,85,532,577,529,3.0806229329533763,-1.4072384841913825,-1.4072384841913825,-1.0000000000000024,1.0000000000000024
52,1.841549295774648,8,0.0032478823558635766,-0.31352415612374757,0.050533197121373885,0.0016239411779317883,83,525,568,523,2.9127737823711035,-1.320044463956122,-1.320044463956122,-1.0000000000000009,-1.0000000000000009
53,1.7876106194690264,8,0.0031695223749450825,-0.3043418530729575,0.03457801534144372,0.0015847611874725412,90,530,565,505,2.7577257146788736,-1.1964478085499832,-1.1964478085499832,1.000000000000002,-1.0000000000000016
54,1.7732342007434945,7,0.0033021121056675874,-0.3075282555748208,0.017658532671009117,0.0016510560528337937,86,516,538,477,2.2522973491821157,-0.9999999999999998,-0.9999999999999994,0.9999999999999993,0.9999999999999991
55,1.822380106571936,6,0.0032426692287756864,-0.321296028342164,0.02723565441329225,0.0016213346143878434,82,535,563,513,2.3637683666173963,1.0000000000000009,-1.0000000000000009,0.9999999999999997,-0.9999999999999997
56,1.8307952622673436,8,0.003103042817402277,-0.3144084861436425,0.0315855367323779,0.0015515214087011386,83,569,591,541,2.0895249811851064,-1.0447624905925545,-1.0447624905925545,1.0000000000000009,1.0000000000000004
57,1.8707865168539326,9,0.0026312046650547576,-0.322827683144005,0.04915787763834926,0.0013156023325273788,96,678,712,666,2.414522663209751,-1.2072613316048741,-1.2072613316048741,-1.0000000000000007,-1.0000000000000004
58,1.9325842696629214,11,0.001811231742889336,-0.3087569229148195,0.04887665935885274,0.000905615871444668,135,991,1068,1032,2.9734651952934947,-1.5191851167829338,-1.5191851167829338,-1.0000000000000016,1.0000000000000013
59,1.9817729908864954,11,0.0016432611864730475,-0.31406906953989155,0.042972266479934934,0.0008216305932365238,146,1071,1207,1196,3.6166949647219573,-2.0212107758009514,-1.2354375475294186,-1.2354375475294186,1.0000000000000027
60,1.9872712808273667,12,0.0015822223573466296,-0.31237407667198985,0.04391458772669386,0.0007911111786733148,155,1111,1257,1249,3.7731717764555626,-2.6231651938825506,-1.3362375560347517,-1.3362375560347517,1.0296444499303585
61,1.9911373707533235,11,0.0014716462459374157,-0.3129365837664653,0.042590461142845114,0.0007358231229687078,162,1205,1354,1348,3.8050038638305903,-2.6086123433981188,-1.3153966677094915,-1.3153966677094915,1.113488043675088
62,2.017800381436745,12,0.0012835880289037821,-0.3506146543814707,0.030430620504110065,0.000641794014451891,185,1399,1573,1587,4.581135643099438,-3.8203038890909955,-1.0374122469993545,1.0270748040742141,1.000000000000001
63,2.0983240223463686,11,0.0011729033104227885,-0.41566451110019725,0.03035408507775779,0.0005864516552113942,186,1527,1790,1878,5.5716693155333115,-4.918432137679214,1.3831494998342968,-1.0000000000000036,1.0000000000000033
64,2.1623123957754307,12,0.0012026209097749897,-0.4331330490143119,0.029091033507273614,0.0006013104548874946,164,1499,1799,1945,6.223291956639626,-5.6611669547892065,1.5725417324643873,-1.2743759859217902,-1.000000000000003
65,2.199392097264438,13,0.0013378297428615802,-0.43777377124329236,0.028815563389384343,0.0006689148714307901,136,1351,1645,1809,5.946158240969356,-5.301320024148663,1.5764906390037872,-1.448405920325084,-1.000000000000007
66,2.231684408265498,14,0.0013982985014194844,-0.43210033058056124,0.02711566939665478,0.0006991492507097424,126,1288,1597,1782,6.137174925159388,-5.6169182544354905,1.7265532467457354,-1.2993927118299868,1.0176905559294485
67,2.24019912881145,14,0.0013948936044903175,-0.4362319211745082,0.02516156979550737,0.0006974468022451588,121,1296,1607,1800,5.53386927286587,-4.839546003322258,-2.009047299357821,1.7075172274197232,-1.4519045634306642
68,2.2468671679197993,13,0.0014086941491660188,-0.43605190127106697,0.025712126513935885,0.0007043470745830093,117,1283,1596,1793,5.2371081484428785,-4.584043714549468,1.643011905284865,-1.579545654881155,-1.579545654881155
69,2.2225332400279916,11,0.0015563958263501339,-0.42904653508738977,0.022535845068991468,0.000778197913175067,116,1149,1429,1588,4.533608835061864,-4.147410777514876,-1.798375282081703,-1.798375282081703,1.7204100152457764
70,2.1052631578947367,13,0.0016801780988784812,-0.4129870861034603,0.018556742087128236,0.0008400890494392406,127,1054,1254,1320,3.5169841158800197,-2.963163999490921,1.602167976559911,1.602167976559911,-1.579716462468387
71,1.9918099918099919,12,0.001632631140827862,-0.3694611316347897,0.013652881762578362,0.0008163155704139311,149,1071,1221,1216,3.3017438218022246,-2.4203319100969676,-1.6843989599385596,1.4718289379949054,-1.3234284766954039
72,1.9321192052980132,11,0.0016007615619701848,-0.34827620696530576,0.015455504355068116,0.0008003807809850925,169,1079,1208,1167,3.4098628024453292,-2.8587779496026733,1.9019123122301111,-1.4262271560818633,-1.4262271560818633
73,1.9206225680933853,13,0.0014958119689200819,-0.30455378628925006,0.01834284886243522,0.0007479059844600409,182,1160,1285,1234,3.5104628491375016,-2.788014604205079,1.7808738574309244,1.3411812089720894,-1.2346700580088181
74,1.8954344624447717,12,0.0013967829494803035,-0.2831039754780685,0.02172641204240701,0.0006983914747401517,200,1243,1358,1287,3.4306341405389493,-2.494786416596031,1.540118986533935,1.540118986533935,-1.4558991218059407
75,1.8910823689584753,13,0.0012882032486093156,-0.27814917354547564,0.01708774809261479,0.0006441016243046578,215,1359,1469,1389,3.600734912454298,-3.0659386662700814,1.673507824670933,1.2499635890850371,-1.1213334403010287
76,1.871042026482441,14,0.0010777891857617745,-0.2771409745263143,0.014450892979818853,0.0005388945928808873,249,1626,1737,1625,3.55585189611503,-2.8612111180912314,1.8039751511139341,-1.4483133007062072,1.0000000000000016
77,1.8870311793944872,15,0.0008530882366159526,-0.2755304824601444,0.022232834706961045,0.0004265441183079763,321,2043,2213,2088,4.18939178871919,-3.35441155243522,2.6192208645691295,-1.481889753242275,-1.481889753242275
78,1.912970004224757,15,0.0008085249383874713,-0.28541688201035637,0.030010444964372995,0.00040426246919373563,339,2188,2367,2264,4.5372164404633955,-3.5013467687820734,2.6668763605395975,-1.6311196822135685,-1.6311196822135685
79,1.9688907081457225,15,0.0008062615512472246,-0.2860199620962526,0.03802824158256895,0.0004031307756236123,328,2192,2443,2405,5.089701012783905,-4.0071191799154695,2.6225752005519607,-1.5835074742661308,-1.5835074742661308
80,2.1058631921824102,13,0.0008577854143309208,-0.33637292145902337,0.05230843573061449,0.00042889270716546036,261,2068,2456,2586,6.559563509019144,-5.725344187920948,3.093608507639303,-1.629635422306959,-1.629635422306959
81,2.1102172164119066,15,0.000849181978435375,-0.3447888580485841,0.050015073471923674,0.00042459098921768744,263,2096,2486,2623,6.790794431409098,-6.1624947621847594,3.120193613607256,-1.5840649138029788,-1.5840649138029788
82,2.1090468497576738,14,0.0008521401413162318,-0.35713107234039987,0.04888425147010197,0.0004260700706581159,259,2103,2476,2611,6.96461590513989,-6.390046150339245,3.0280111598203807,-1.5795081111863851,-1.5795081111863851
83,2.096062310688014,13,0.0009073862816831229,-0.3832863345699797,0.04628793553613441,0.0004536931408415614,252,1979,2311,2422,6.817056263565692,-6.323637392493941,2.7762643059809324,-1.4630679582444859,-1.4630679582444859
84,2.07094418362024,14,0.0010808685718268476,-0.43160248953597374,0.03060608687967486,0.0005404342859134238,206,1675,1917,1985,6.20516237250769,-5.853996307766312,2.493888721419815,-1.4431693710731914,-1.4431693710731914
85,2.041784302653868,14,0.0011535504534767617,-0.4478383769325634,0.022776950030612628,0.0005767752267383807,186,1572,1771,1808,5.707685506782741,-5.4365527504235835,2.3425501146351766,-1.4557623520807628,-1.4557623520807628
86,2.0480938416422285,14,0.0012019330056585848,-0.43807970030306914,0.018769824817799832,0.0006009665028292925,181,1510,1705,1746,5.8037597002555,-5.471067846242005,2.3447584405413244,-1.432306593075239,-1.432306593075239
87,1.990424076607387,13,0.0013623710312165552,-0.3605380455857789,0.012837251291559326,0.0006811855156082776,175,1354,1462,1455,4.17825087918839,-3.3405732494028606,1.7640497393787558,-1.3765401004544948,-1.3765401004544948
88,1.9624624624624625,13,0.001474427094261805,-0.3564231801709519,0.0114634663378469,0.0007372135471309025,167,1250,1332,1307,3.635394867504732,-2.1235073690316737,-2.1235073690316737,1.5564929979025177,-1.0000000000000004
89,1.9370860927152318,13,0.0016048766302528845,-0.3450124484915264,0.013744741157728687,0.0008024383151264423,160,1136,1208,1170,3.4710909744815455,-2.083903289396524,-2.083903289396524,1.490477751534926,1.0000000000000016
90,1.952136752136752,13,0.001669920232794484,-0.33757017543845524,0.017382661882753902,0.0008349601163972421,149,1092,1170,1142,3.559796529648671,-2.0248292614712087,-2.0248292614712087,1.6250118534101194,-1.0000000000000024
91,1.946826758147513,13,0.0016710959297403542,-0.3371907853891927,0.019159477399827,0.0008355479648701772,144,1095,1166,1135,3.4862452243299265,-1.8264687486772697,-1.7204280153144804,1.4778331580282276,-1.0000000000000027
92,1.9459915611814347,12,0.001643573953700536,-0.3367812097496879,0.02310249223911885,0.000821786976850268,142,1124,1185,1153,3.320616440180171,-1.6796494107436866,-1.6796494107436866,1.4278847012480298,1.0000000000000009
93,1.9444444444444444,12,0.001689352254078579,-0.3419441913605253,0.02150529692118826,0.0008446761270392895,138,1084,1152,1120,3.1709589638869744,-1.818929308521461,-1.818929308521461,1.4663073314961206,1.0000000014337147
94,1.9879310344827585,12,0.0017152122816934932,-0.3664217179550465,0.023942151102236818,0.0008576061408467466,131,1069,1160,1153,2.9975796350677415,1.7610837871530434,-1.7119922780520787,-1.7119922780520787,-0.9999999999999984
95,1.9886363636363635,12,0.001615464145927184,-0.37076087149382336,0.028979600751472646,0.000807732072963592,140,1136,1232,1225,3.1126264829975185,1.8279516961774975,-1.6637393601604535,-1.6637393601604535,0.9999999999999987
96,1.9895988112927192,13,0.0014792556217789734,-0.37711030287959146,0.02797209715833546,0.0007396278108894867,153,1244,1346,1339,2.930296265797947,2.1616154602783917,-1.850357237049097,-1.850357237049097,-1.3810506021531808
97,1.9802538787023978,12,0.0013974974443912475,-0.3783438661292524,0.03200545133622364,0.0006987487221956237,166,1308,1418,1404,3.5280728886671504,-2.039442800281855,1.9320015556573409,-1.553296580728441,-1.553296580728441
98,2.0080280983442047,14,0.0010080462341085367,-0.36402096357706015,0.02646130897087926,0.0005040231170542682,233,1789,1993,2001,4.4496969151178405,-3.8848199670128647,2.3156446820954777,-1.6630794398059008,-1.6630794398059008
99,2.0207300585849484,14,0.0009110595394882543,-0.3652100305998694,0.02990900588693614,0.0004555297697441272,271,1967,2219,2242,4.919402665012215,-4.259393739306409,2.838841863459388,-2.102519121600488,-2.102519121600488
100,2.0076303518440017,14,0.0008514123629533511,-0.35584897491007644,0.025814307667854478,0.0004257061814766755,294,2101,2359,2368,5.151397005297786,-4.600990088784896,2.567207991042144,-1.9138632176319734,-1.9138632176319734
101,1.9967051070840198,14,0.0008227050297008733,-0.34479779189172816,0.024179901710540925,0.0004113525148504367,306,2175,2428,2424,5.181730236797181,-4.644927002249854,2.457988261076734,-1.8246220302801903,-1.8246220302801903
102,1.989259685462217,15,0.0007633383290338516,-0.3454242784309702,0.020332870110742557,0.00038166916451692575,332,2340,2607,2593,5.3588556053849,-4.850824306120465,2.4539357983692502,-1.8781069141728823,-1.8781069141728823
103,1.9795763993948563,16,0.0007489884220184853,-0.34583650830507845,0.024144969814060734,0.0003744942110092426,348,2377,2644,2617,5.380504740880447,-4.9184176575469385,2.2803046074696347,-1.7199940735190897,-1.7199940735190897
104,1.9688663282571912,18,0.0006665085742238292,-0.35020833040291366,0.01962967636931043,0.00033325428711191454,369,2705,2955,2909,5.14503229414676,-4.602884214104602,2.033411517702102,-1.6609083241250628,-1.6609083241250628
105,1.9675226586102719,17,0.000743302855538448,-0.36182622844301043,0.020710567480973156,0.000371651427769224,319,2435,2648,2605,4.678246783126925,-3.9117286814900147,1.7034528853632243,-1.471273304758696,-1.471273304758696
106,1.9943639291465378,17,0.0008032073818552307,-0.3814625843464044,0.020036654135362163,0.00040160369092761536,290,2290,2484,2477,4.88292838608941,-4.346431489591037,1.6142981344089664,-1.0000000000000022,1.0000000000000018
107,2.0,18,0.000851063829787234,-0.3946695834405548,0.023957126683419868,0.000425531914893617,268,2172,2351,2351,4.713513678590224,-4.073874929018819,1.495125426194263,1.0000000000000027,-1.0000000000000018
108,1.9752136752136753,16,0.0008444692925240167,-0.3892188312908739,0.020656932541038932,0.0004222346462620084,280,2173,2340,2311,4.624948335736679,-3.9959620110642415,1.6444998969009013,-1.0,0.9999999999999997
109,1.9563602599814298,17,0.0009086670970652252,-0.3984720615112589,0.016792446561043336,0.00045433354853261263,261,1981,2154,2107,4.423598601961022,-3.8993678560527836,1.5521600623173695,1.0000000000000004,-0.9999999999999998
110,1.9336448598130842,16,0.0009039947918714747,-0.40717341989556244,0.014316307189831737,0.0004519973959357373,265,1983,2140,2069,4.357335414687305,-3.97293105348444,1.4537030469360634,1.0000000000000002,-1.0000000000000002
111,1.8982683982683983,15,0.0010277576601344875,-0.39694878612715545,0.014919477015567423,0.0005138788300672437,254,1751,1848,1754,3.851785790728051,-3.334505348908246,1.5597361751697711,-1.0000000000000004,1.0000000000000004
112,1.8635568513119534,14,0.0010872560392718514,-0.3795838762954671,0.007418185851371569,0.0005436280196359257,247,1639,1715,1598,3.427354034574033,-2.977449415458324,1.3803444422564202,-1.0000000000000009,1.0000000000000009
113,1.853864734299517,15,0.0011201599603018228,-0.35641698995722704,0.00942442093796274,0.0005600799801509115,253,1583,1656,1535,3.3412815518811483,-2.5293788947102063,1.2370994937112845,-1.000000000000001,-1.0000000000000002
114,1.8434466019417475,15,0.0011192754110150257,-0.34606252419637107,0.009874179151384773,0.000559637705507513,258,1549,1648,1519,3.7312917361671447,-3.336244558574568,1.2623171443121113,1.0000000000000009,-1.0000000000000009
115,1.8329145728643217,15,0.0011520518999775747,-0.3515880373655419,0.008293449383301064,0.0005760259499887875,249,1506,1592,1459,3.5444620382415226,-3.1029445047775095,1.0263798496741856,-1.0000000000000013,1.0000000000000013
116,1.842739378566899,16,0.00116925087472519,-0.34726661470755266,0.011489068566847735,0.0005846254373625949,246,1489,1577,1453,3.7057173089154016,-3.263120029159862,1.0000000000000022,-1.0000000000000013,1.0000000000000013
117,1.8339575530586767,16,0.0011455075284563878,-0.327160390054988,0.011115113159915488,0.0005727537642281938,253,1529,1602,1469,3.3385052619785505,-3.0568889036704996,-1.056697247519667,-1.0000000000000009,-1.0000000000000009
118,1.8359853121175032,17,0.0011243020894779567,-0.3071962539276959,0.016992849172407287,0.0005621510447389782,256,1565,1634,1500,3.3840646013590816,-2.554150614907682,-1.256477374232196,1.1821583731253948,1.093767550708488
119,1.8049624927870744,16,0.0010421261505699042,-0.2708693415903581,0.016412423054432614,0.0005210630752849522,290,1656,1733,1564,3.1145049423991784,-2.2703575157743816,-1.2328161901555317,1.1712275100116765,1.1712275100116765
120,1.7950727883538633,16,0.0010056430186856373,-0.2856867833226928,0.013305744897427469,0.0005028215093428189,317,1697,1786,1603,3.6826226771592845,-3.239282081440892,1.2898085844087883,-1.0000000000000027,-1.000000000000002
121,1.7852147852147853,16,0.0008921613119514168,-0.2828868686709624,0.01766582023131759,0.00044608065597570844,371,1925,2002,1787,3.75698180479526,-3.2316337439623166,1.5396133460819812,1.0157633156066361,1.0157633156066361
122,1.8395872420262664,19,0.0008632507001531047,-0.30735211017611175,0.019359904205125334,0.0004316253500765524,372,2005,2132,1961,4.2516442017304215,-3.6890198018235516,1.5396133460819974,1.5105266076261292,-1.1185094611608042
123,1.8909725250763192,20,0.0008250316427034552,-0.34067055125917156,0.017822240524950565,0.0004125158213517276,367,2149,2293,2168,4.335786793400189,-3.7113574181931317,1.5396133460819807,1.41924739487981,-1.151273210508132
124,1.8930762489044697,19,0.0008299325948726305,-0.3494209979585474,0.01414646930327061,0.00041496629743631517,368,2139,2282,2160,4.274759456989005,-3.701050107499351,1.4733636987568568,-1.0812023773018287,-1.0812023773018287
125,1.8818418766290181,19,0.0008178365391694996,-0.35119941395839316,0.014899392239304178,0.00040891826958474974,381,2162,2302,2166,4.202419125325124,-3.6074341659886744,1.3016125820248619,1.0104607045325278,-1.000000000000003
126,1.8931297709923665,18,0.0008504626105087002,-0.3682816867112717,0.014909152246935493,0.00042523130525435004,357,2129,2227,2108,3.999626719106185,-3.163964308743285,-1.2094301821918574,1.0029538038625596,-1.0000000000000013
127,1.9128934885726607,19,0.0008252344644403196,-0.40723178851852937,0.012161576251027916,0.00041261723222015976,341,2199,2319,2218,3.8184022797637525,-3.082844881475814,-1.3401140733913466,-1.3401140733913466,1.0600544997996357
