Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
25,1.6652173913043478,5,0.003627924599791608,-0.4479328755280187,0.010145617448337082,0.0018139622998958036,83,459,460,383,1.0,-1.0,1.0,1.0,0.0
26,1.6846846846846846,5,0.003802899965428183,-0.45833788717280144,0.0060064966927712024,0.001901449982714091,78,443,444,374,1.0,-1.0,1.0,1.0,0.0
27,1.6336336336336337,5,0.004920583233836246,-0.23867409503543877,0.01701765237150829,0.002460291616918123,69,332,333,272,1.0,-1.0,1.0,1.0,1.0
28,1.6576576576576576,5,0.004992944751980896,-0.24205050717813015,0.015015328121365032,0.0024964723759904484,64,331,333,276,1.3247179572447454,1.0,1.0,1.0,-0.6623589786223729
29,1.6606060606060606,5,0.0050474348346688765,-0.24982704739641076,0.00909090909090909,0.0025237174173344387,62,328,330,274,1.324717957244746,1.0,1.0,1.0,-0.6623589786223731
30,1.6838709677419355,5,0.005449420607579081,-0.2592734127519537,0.00967741935483871,0.0027247103037895395,55,308,310,261,1.324717957244746,1.0,1.0,-0.6623589786223731,-0.6623589786223731
31,1.6745762711864407,5,0.005695837657096737,-0.24733463609127088,0.016949582997040625,0.0028479188285483684,53,293,295,247,1.3247179572447454,1.0,-0.6623589786223729,-0.6623589786223729,0.0
32,1.732394366197183,5,0.006121534862887574,-0.24467952072405844,0.01760602894665716,0.0030607674314437863,42,282,284,246,1.3247179572447454,1.0,-0.6623589786223729,-0.6623589786223729,0.0
33,1.8095238095238095,7,0.006175849179262148,-0.30900618327935025,0.01020408163265306,0.003087924589631074,37,292,294,266,1.3247179572447465,1.0,-0.6623589786223725,-0.6623589786223725,0.0
34,1.7824561403508772,7,0.006276254015319989,-0.2851594048280189,0.0,0.003138127007659995,39,284,285,254,1.0,-1.0,0.0,0.0,0.0
35,1.7785977859778597,7,0.006587399207325406,-0.2932251283879201,0.0,0.0032936996036627034,37,271,271,241,0.0,0.0,0.0,0.0,0.0
36,1.779527559055118,7,0.007033705767016274,-0.30858868074382945,0.0,0.0035168528835081386,35,254,254,226,0.0,0.0,0.0,0.0,0.0
37,1.784,7,0.007164658634538153,-0.3117412575513739,0.0,0.0035823293172690764,34,250,250,223,0.0,0.0,0.0,0.0,0.0
38,1.7417218543046358,8,0.005786451343204771,-0.3001871428707091,0.0,0.002893225671602385,48,300,302,263,1.0,-1.0,1.0,-1.0,0.0
39,1.7753424657534247,8,0.004877314466355562,-0.30252819910929996,0.001643835616438356,0.0024386572331777812,56,360,365,324,1.0000000000000004,1.0000000000000004,-1.0000000000000002,-1.0000000000000002,1.0
40,1.7405405405405405,7,0.004716912033985205,-0.23483153591056197,0.007027185822720488,0.0023584560169926023,59,365,370,322,-1.0000000089878023,1.0000000082047036,1.0,-1.0,1.0
41,1.7297297297297298,8,0.003904581782685621,-0.24846503714587315,0.01636646518836857,0.00195229089134281,73,439,444,384,1.0000026373817525,-1.0000016656416308,1.0000000000000004,1.0,0.9999999999999998
42,1.68377253814147,8,0.0023385729696409306,-0.2118477865048129,0.021636756036077575,0.0011692864848204653,138,714,721,607,-1.0000028423057015,1.0000013377820138,1.0000013377820138,1.0000000000000004,-1.0000000000000002
43,1.7080436941410129,8,0.0016978565548121402,-0.18288163373690816,0.020622398568483295,0.00084892827740607,184,993,1007,860,1.000000015782063,-1.0000000000000004,-1.0000000000000004,1.0,-1.0
44,1.7454212454212454,8,0.0015998361552898672,-0.1955259019769532,0.029700949748853935,0.0007999180776449337,186,1074,1092,953,-1.000004822945637,1.000003002636374,1.0000000000000009,-1.0000000000000007,1.0
45,1.7646033129904097,7,0.0015397934668328183,-0.18340392838072836,0.02714337662903092,0.0007698967334164091,182,1130,1147,1012,1.0,-1.0,1.0,-1.0,1.0
46,1.7581863979848866,7,0.0014774675613318379,-0.1762373843547715,0.022782061150101965,0.0007387337806659187,188,1175,1191,1047,1.0,-1.0,1.0,-1.0,1.0
47,1.7788235294117647,8,0.001396250808015514,-0.1763785179771482,0.022457599965211857,0.0006981254040077569,191,1256,1275,1134,1.0,-1.0,1.0,-1.0,1.0
48,1.8143194335169157,8,0.001428597979147178,-0.2007995457425912,0.02252827070541755,0.0007142989895735889,172,1251,1271,1153,1.0,-1.0,1.0,-1.0,1.0
49,1.840343347639485,8,0.0015810509859445748,-0.2058206911850965,0.023891344819259305,0.0007905254929722874,132,1153,1165,1072,1.0000000078454854,-1.0000000000000013,1.0000000000000009,-1.0000000000000002,1.0000000000000002
50,1.864864864864865,8,0.0018018018018018012,-0.22029310917153147,0.01898332568402354,0.0009009009009009009,100,1028,1036,966,1.0,-1.0,1.0,-1.0,1.0
51,1.9518845228548516,8,0.0015665204838321441,-0.21733799533900744,0.033757265107300455,0.0007832602419160721,81,1238,1247,1217,1.0,1.0,-1.0,1.0,-1.0
52,2.0056258790436003,9,0.001411418634091204,-0.22544582630766008,0.02878243179676927,0.0007057093170456019,59,1409,1422,1426,1.4142135623730951,-1.4142135623730936,1.0,1.0,-1.0
53,2.0015094339622643,9,0.0015117140739896256,-0.22779039497925516,0.03088952857153032,0.0007558570369948128,61,1312,1325,1326,-1.0000000000000027,1.0000000000000018,1.000000000000001,1.000000000000001,-1.0000000000000009
54,1.974004874086109,7,0.001604882011452121,-0.2161980723796811,0.028432213486618747,0.0008024410057260606,71,1217,1231,1215,1.0,1.0,-1.0,1.0,-1.0
55,1.9452054794520548,7,0.0016668427416041602,-0.21170145075384256,0.024686121700746036,0.00083342137080208,80,1158,1168,1136,1.0,-1.0,1.0,-1.0,1.0
56,1.881918819188192,7,0.0017376905070989766,-0.2202261962707676,0.02659908406856737,0.0008688452535494884,103,1072,1084,1020,1.0,-1.0,1.0,-1.0,1.0
57,1.849246231155779,7,0.0018604086832553104,-0.21038047693507725,0.04597371854796839,0.0009302043416276554,133,958,995,920,3.0379606237613053,-1.5189803118806535,-1.5189803118806535,1.0000000000000007,-1.0000000000000004
58,1.5739231664726425,6,0.0018344092849331497,-0.16483894953431982,0.030746106169014836,0.000917204642466575,231,817,859,676,3.037960623761312,-1.5189803118806542,-1.5189803118806542,-1.000000000000003,1.0000000000000016
59,1.193621867881549,6,0.0013610283556232028,-0.018081877555249284,0.02746520331941744,0.0006805141778116015,399,835,878,524,2.8371386686239237,-1.4185693343119623,-1.4185693343119623,1.3247179572447454,-1.0000000000000007
60,1.1699905033238367,7,0.0011121582731215176,0.004729579401869599,0.020077665124898596,0.0005560791365607589,480,1012,1053,616,2.70081430897735,-1.3504071544886744,-1.3504071544886744,1.3247179572447454,-1.0000000000000002
61,1.1452560873215785,7,0.000962400073379478,0.04112831998002503,0.01023841817292699,0.00048120003668973885,542,1161,1191,682,1.904160859134921,1.3247179572447458,-1.000000000000002,1.0000000000000007,1.0000000000000004
62,1.1362275449101797,6,0.0008511067752136178,-0.012265875995277885,0.0062375249500997995,0.00042555338760680886,610,1305,1336,759,1.3247179572447454,1.0,-1.0,1.0,-1.0
63,1.1743817374762207,7,0.0007451660770788201,-0.023861292702526002,0.00993698112608537,0.0003725830385394101,697,1532,1577,926,1.324717957244746,1.2207440846057596,-1.0000000000000004,1.0,-1.0
64,1.1693404634581106,6,0.0006952083611522652,-0.027265763838764234,0.013470083771375022,0.0003476041805761327,746,1635,1683,984,1.5396133460819756,1.324717957244747,1.324717957244746,-1.0000000000000013,-1.0000000000000004
65,1.4574243490499648,8,0.0005129969549630287,-0.1322929876018143,0.010614742975323018,0.0002564984774815144,869,2807,2842,2071,1.4422495703074107,1.324717957244746,1.3247179572447454,-1.0000000000000004,-1.0000000000000002
66,1.458855401286827,8,0.0004941922091080038,-0.13947964352846284,0.008974048180361452,0.00024709610455400183,897,2925,2953,2154,1.4422495703074085,1.3247179572447465,-1.0000000000000004,1.0000000000000002,-1.0000000000000002
67,1.4217076700434153,10,0.0004116119484781167,-0.12636660713070016,0.007670132458748972,0.0002058059742390584,1092,3435,3455,2456,1.4422495703074116,1.0,-1.0,1.0,-1.0
68,1.420902341519132,10,0.00040585613868012897,-0.1270064133608721,0.007376819847062873,0.00020292806934006454,1109,3479,3502,2488,1.4422495703074085,-1.0000000000000004,-1.0000000000000004,1.0000000000000002,-1.0000000000000002
69,1.448888888888889,10,0.0004025809638479825,-0.13251662038173112,0.00759266504061114,0.00020129048192399124,1101,3574,3600,2608,1.44224957030741,1.0,-1.0,1.0,-1.0
70,1.4593023255813953,11,0.00038575266338392684,-0.13620048759574632,0.007223453664097256,0.00019287633169196345,1131,3764,3784,2761,1.2599210498948719,-1.0000000000000002,-1.0000000000000002,1.0,-1.0
71,1.458528951486698,11,0.0003805189020314892,-0.1358997111232454,0.006085923800377609,0.00019025945101574458,1145,3818,3834,2796,1.0,-1.0,1.0,-1.0,1.0
72,1.3235185866764814,11,0.0004873043397188812,-0.09604824054235446,0.00515280813195411,0.0002436521698594406,964,2701,2717,1798,1.3247179572447456,1.0,-1.0,1.0,-1.0
73,1.4149712092130518,11,0.0005433837208959492,-0.15585925132312806,0.009916919997896009,0.0002716918604479746,814,2580,2605,1843,1.9041608591349206,1.3247179572447454,1.000000000000001,-1.0000000000000007,1.0000000000000007
74,1.5061623459413516,8,0.0006403751470839079,-0.2185265669509302,0.01572471718419254,0.000320187573541954,640,2293,2353,1772,2.8255746904811985,-1.190806979325702,-1.190806979325702,1.1691428711999965,1.0000000000000024
75,1.5524884985361773,8,0.0006495767776301998,-0.2462595587186697,0.018262958444647984,0.00032478838881509986,601,2322,2391,1856,3.215181038560586,-1.7651837985448435,1.0000000000000009,1.0000000000000007,-1.0000000000000007
76,1.5941780821917808,8,0.0006827315127159659,-0.268531620823824,0.022331648545834266,0.000341365756357983,542,2264,2336,1862,3.3612912916162196,-1.7869325064771067,-1.000000000000002,1.0000000000000007,-1.0000000000000004
77,1.6950105411103302,8,0.0005957857789491496,-0.324906090791422,0.03068636170220046,0.00029789288947457474,530,2730,2846,2412,4.087671391084889,-1.8428227205005805,-1.1014185359010324,-1.1014185359010324,-1.0000000000000033
78,1.7514610888957245,10,0.0005389111042756075,-0.35131616662734794,0.03729256983982318,0.0002694555521378037,525,3091,3251,2847,4.592734926619634,-1.550073873504918,-1.550073873504918,1.000000000000002,-1.0000000000000018
79,1.7908163265306123,10,0.0005077449182111177,-0.3640744488268682,0.03880521615993712,0.0002538724591055589,515,3342,3528,3159,5.290631135937056,-3.0564672753862547,-1.0000000000000018,1.0000000000000013,1.000000000000001
80,1.7727272727272727,10,0.0004914686090178188,-0.3629869377628476,0.033925941583755316,0.00024573430450890946,541,3440,3608,3198,5.100729677564017,-2.890466002760406,-1.000000000000003,-1.0000000000000024,1.0000000000000022
81,1.7912856374394837,10,0.0004819170399352929,-0.3737857007521797,0.031353284181688416,0.00024095851996764643,520,3547,3718,3330,5.332448299229636,-3.5630487035734415,-1.0000000000000033,1.000000000000003,1.0000000000000016
82,1.8033199195171026,9,0.0004536653885577615,-0.3787980404097078,0.029863712474799665,0.00022683269427888083,524,3804,3976,3585,5.304253483592579,-3.5514560270024136,1.000000000000002,-1.0000000000000016,-1.000000000000001
83,1.8134615384615385,8,0.00043603307007971607,-0.3821198659328191,0.03210852257044244,0.00021801653503985795,524,3978,4160,3772,5.115119661960732,-2.823562342480881,-1.1194582986786568,-1.1194582986786568,-1.0035317289786905
84,1.8184231483939475,8,0.0004828526681874529,-0.3911390011162416,0.028074224435335585,0.00024142633409372641,468,3606,3767,3425,5.298070469952244,-3.6092006427687098,-1.0074040748979158,-1.0000000000000027,1.0000000000000022
85,1.817453505007153,7,0.0005201641399562546,-0.3895319837115644,0.02813544431775623,0.0002600820699781272,444,3347,3495,3176,5.334839002137607,-3.9628488388496965,-1.000000000000002,1.0000000000000007,-1.0000000000000004
86,1.796700058927519,7,0.0005295314055194575,-0.3759569239826935,0.02484777799917993,0.00026476570275972875,455,3262,3394,3049,5.163508147781956,-4.039145653528493,1.0000000000000007,-1.0000000000000002,1.0
87,1.7907600596125186,7,0.0005339177279703394,-0.3778663953885792,0.024143077657636555,0.00026695886398516973,459,3231,3355,3004,4.944667016992198,-3.774175361992039,-1.000000000000001,1.0000000000000007,-1.0000000000000007
88,1.758887171561051,7,0.0005438735842798549,-0.35507735384821953,0.02235961661707074,0.0002719367921399275,482,3127,3235,2845,4.422295080048689,-2.6682314969239957,-1.000000000000001,1.0000000000000009,1.0000000000000007
89,1.6979641446368885,9,0.0005160985242057413,-0.31503488344523184,0.019143126154928188,0.0002580492621028706,584,3196,3291,2794,4.133094817274513,-1.9673694686640406,1.0000000000000009,1.0000000000000009,-1.0000000000000007
90,1.6788455634019035,9,0.0005156159592757689,-0.3075384593820037,0.01601679986354691,0.00025780797963788446,599,3175,3257,2734,4.001705350330582,-1.9916201365135515,-1.0000000000000016,1.0000000000000013,-1.000000000000001
91,1.6559208426428342,8,0.000528710358442795,-0.30449776567544923,0.01431005485338871,0.00026435517922139757,610,3076,3133,2594,3.6254952241482776,-1.7896818789751934,-1.7896818789751934,-1.000000000000001,1.0000000000000009
92,1.6845507433742728,8,0.0005446332826945596,-0.32332506818463863,0.015136845686743458,0.0002723166413472798,566,3034,3094,2606,3.8455787183924275,-1.89962309273894,-1.89962309273894,-1.0000000000000018,1.0000000000000013
93,1.7008491182233834,9,0.0005556514597266851,-0.32785988354931417,0.01834315397965775,0.0002778257298633426,543,2994,3062,2604,3.9545691873881426,-1.9577907860634929,-1.9577907860634929,-1.0000000000000009,1.0000000000000007
94,1.7237218164496666,9,0.0005475609327984964,-0.33289385227561596,0.018259789694071403,0.00027378046639924816,533,3059,3149,2714,4.6028584295720485,-3.2205756449300886,-1.0284994110288292,1.0000000000000016,-1.0000000000000016
95,1.736270753512133,9,0.0005545419206362609,-0.34208165236021115,0.01777353658793001,0.00027727096031813044,514,3043,3132,2719,4.485054948971531,-3.290573747485501,-1.015031748877746,1.0000000000000009,-1.0000000000000009
96,1.8111739745403113,7,0.0006406699591582281,-0.41067865877839027,0.02386847774600919,0.0003203349795791141,375,2720,2828,2561,4.929329458064467,-3.6973365785156767,-1.0123833969147227,-1.0000000000000013,-1.0000000000000009
97,1.8277264325323475,7,0.0006759343315578209,-0.42248656815270497,0.024892195353436137,0.0003379671657789104,338,2602,2705,2472,4.83177591290288,-3.756085910623733,-1.0000000000000016,-1.0000000000000009,1.0000000000000009
98,1.820743639921722,7,0.0007128988410030233,-0.4286379302410137,0.020091334547729923,0.00035644942050151176,316,2471,2555,2326,4.434941145777975,-3.4784388547421536,-1.000000000000001,1.0000000000000007,-1.0000000000000007
99,1.810517529215359,7,0.000755957214703699,-0.414401908530314,0.016416259598187207,0.0003779786073518495,303,2326,2396,2169,4.2343682071913,-3.4271720469738693,1.0000000000000002,-1.0,1.0
100,1.8029259896729777,8,0.0007761196683912947,-0.40302800774113257,0.016351129683698572,0.00038805983419564735,300,2255,2324,2095,3.988274357932023,-3.1089725510181867,1.0000000000000007,-1.0000000000000007,1.0000000000000004
101,1.8066604995374653,9,0.0008360298470788827,-0.3994026162663631,0.033527836639929205,0.0004180149235394413,296,2107,2162,1953,3.4560569914785466,-1.7280284957392742,-1.7280284957392742,-1.0000000000000007,1.0000000000000004
102,1.830827067669173,10,0.0008607555560268795,-0.40036583955891386,0.03680478796208112,0.0004303777780134398,270,2066,2128,1948,3.3678722419059266,-1.6852411612476064,-1.6852411612476064,-1.000000000000002,1.0000000000000007
103,1.8437061300889097,10,0.0008631583006034219,-0.37541666318601796,0.036337818281969685,0.0004315791503017111,264,2075,2137,1970,3.367872241905922,-1.6852411612476113,-1.6852411612476113,1.0000000000000002,1.0000000000000002
104,1.8379133674895203,10,0.0008564367975254052,-0.36894103340843365,0.031246969666761538,0.0004282183987627028,267,2087,2147,1973,3.130936041585109,-1.5726200269044743,-1.5726200269044743,-1.0000000000000007,1.0000000000000004
105,1.8677685950413223,11,0.000857955257253708,-0.3713683808313498,0.03956918903309875,0.000428977628626854,261,2094,2178,2034,3.5637239392641202,-1.7916182111712744,-1.7916182111712744,-1.0000000000000007,1.0000000000000007
106,1.8656377666817976,12,0.0008472469421806527,-0.3704763132819653,0.04426213657372037,0.0004236234710903264,272,2107,2203,2055,3.710843985836063,-1.8699757786976572,-1.8699757786976572,-1.0000000000000013,-1.0000000000000013
107,1.8697247706422018,10,0.0008580655211758613,-0.36977433866015824,0.037779415046520826,0.00042903276058793067,259,2056,2180,2038,4.6502134088716165,-3.354716103139685,1.2503904698875612,-1.007180796140227,1.0000000000000016
108,1.868711068519406,9,0.0008958346445442982,-0.37918288717499055,0.037943843936378,0.00044791732227214906,250,1963,2087,1950,4.730488417651404,-3.5240646012296972,1.251135419669585,-1.0000000000000004,1.0000000000000004
109,1.8594871794871795,9,0.0009540724368841352,-0.3798348346963199,0.0335156011893109,0.0004770362184420676,238,1842,1950,1813,4.532434413285886,-3.433054501340363,1.2481962591231728,1.0000000000000018,-1.0000000000000013
110,1.8605442176870748,8,0.0010553285409455899,-0.37263530768941433,0.02948686051429618,0.0005276642704727949,213,1670,1764,1641,4.227211063262509,-3.221013776043124,1.180264506574772,-1.0000000000000004,-1.0000000000000004
111,1.8583865351131748,8,0.0010792024013433071,-0.37632692019627295,0.03250636145538696,0.0005396012006716535,212,1627,1723,1601,4.298190584737188,-3.0884733835341254,-1.0000000000000009,1.0000000000000004,1.0000000000000002
112,1.8408425980105325,8,0.0010777766967274777,-0.37469442621929433,0.033553532334085735,0.0005388883483637391,218,1616,1709,1573,4.194100671141925,-2.5737270921983195,1.0000000000000018,-1.0000000000000016,1.0000000000000013
113,1.8334346504559271,8,0.0011152278895717321,-0.3720838302189591,0.028672821393072524,0.0005576139447858659,213,1561,1645,1508,4.147592582825728,-2.961674908595456,1.0000000000000009,1.0000000000000002,-0.9999999999999996
114,1.7834912043301758,6,0.0012075092784903023,-0.3609481302828912,0.027063646709774625,0.0006037546392451509,218,1425,1478,1318,3.401610535233723,-1.476703311344541,-1.476703311344541,-1.0,0.9999999999999999
115,1.7945492662473794,7,0.001254929556816349,-0.35744472658917475,0.024225528128661026,0.0006274647784081746,207,1382,1431,1284,3.293612359046872,-1.146806179523438,-1.146806179523438,1.0,-0.9999999999999999
116,1.8042049934296978,7,0.001186196576876856,-0.3543876260892327,0.02452916597447123,0.0005930982884384279,213,1470,1522,1373,3.326680599910323,-1.1969348284012398,-1.1969348284012398,1.0,1.0
117,1.8281349458943348,7,0.0011644171629900221,-0.3625899537553013,0.02164229624370217,0.0005822085814950111,206,1520,1571,1436,3.3745763301000373,-1.2710400725906936,-1.2710400725906936,-1.0000000000000007,1.0000000000000004
118,1.8069738480697384,8,0.0011258404037817688,-0.34385602987909986,0.018264867728484027,0.0005629202018908843,224,1562,1606,1451,3.2414634526826007,-1.4053025854325973,-1.4053025854325973,1.0,-1.0
119,1.7571428571428571,9,0.0010465413086020593,-0.31904022278138916,0.017080052078628047,0.0005232706543010295,266,1638,1680,1476,3.1656320993046707,-1.3228756555322965,-1.3228756555322965,1.0000000000000002,1.0
120,1.7308798159861989,9,0.0009959032312924043,-0.31440125279865866,0.014967118559724072,0.0004979516156462023,289,1700,1739,1505,3.126100335528932,-1.2712411239140133,-1.2712411239140133,-1.0000000000000007,1.0000000000000004
121,1.7526315789473683,9,0.0009229234222998252,-0.3266491033711605,0.017909378891246178,0.0004614617111499127,304,1850,1900,1665,3.5296554590109452,-1.4546639722968804,-1.4546639722968804,1.000000000000001,1.0
122,1.7379239465570402,9,0.0008935341627542622,-0.32885102846652686,0.01817119922429307,0.00044676708137713115,320,1893,1946,1691,3.783663022473029,-1.5719226269217852,-1.5719226269217852,1.0000000000000007,1.0
123,1.71875,9,0.0008667423096318709,-0.3295146058655654,0.018075177379894992,0.00043337115481593546,345,1934,1984,1705,3.6115817893087145,-1.4142135623730963,-1.4142135623730963,1.0000000000000009,1.0
124,1.6991869918699187,9,0.000863846970955729,-0.32124355640043434,0.014665217392250022,0.0004319234854778644,356,1923,1968,1672,3.5887136201339214,-1.7223922337912563,-1.7223922337912563,-1.0000000000000002,1.0000000000000002
