Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
49,1.7103321033210332,13,0.001579254019687011,-0.3195006992448518,0.018299216293966105,0.0007896270098435057,204,1060,1084,927,2.187894715000162,-1.0000000000000007,-1.0000000000000004,1.0000000000000002,-0.9999999999999999
50,1.7314285714285715,13,0.0016505515456897723,-0.3380246671891797,0.021430860212808083,0.0008252757728448863,190,1027,1050,909,2.3192536000569905,-1.000000000000003,1.0000000000000022,-1.0000000000000007,1.0000000000000004
51,1.7341640706126686,11,0.0018026653540672234,-0.3486378676899171,0.018868988923339824,0.0009013326770336116,175,939,963,835,2.3192536000569888,1.0000000000000009,-1.0000000000000007,1.0000000000000004,-1.0000000000000002
52,1.6816524908869988,12,0.0020458059499841833,-0.2579600399073702,0.022709871404559604,0.0010229029749920916,169,795,823,692,2.437873793117408,-1.0000000000000013,1.0000000000000007,-1.0000000000000004,1.0000000000000002
53,1.6394736842105264,10,0.002160044379724014,-0.24282531504073165,0.02687673235741788,0.001080022189862007,171,732,760,623,2.4142135623730923,-1.0000000000000009,1.0000000000000009,1.0000000000000009,-1.0000000000000007
54,1.5139056831922613,10,0.0018328155970850624,-0.21133866470625473,0.019521843670535013,0.000916407798542531,227,803,827,626,2.2110397961948074,1.0000000000000018,1.0000000000000009,-1.0000000000000009,1.0
55,1.5866523143164692,8,0.001709754649047919,-0.23597955344571675,0.01363947897012396,0.0008548773245239598,234,893,929,737,2.188578008157521,-1.4688984280016661,1.0000000000000013,-1.0000000000000009,-1.0000000000000004
56,1.6813186813186813,9,0.0018496355130018498,-0.2473387192693766,0.013005655314042271,0.0009248177565009248,193,871,910,765,2.2096314837108935,-1.693538724881106,1.0000000000000002,1.0,-1.0
57,1.6753381893860562,10,0.0017451439472771415,-0.24669407762496284,0.012338649851678889,0.000872571973638571,205,920,961,805,2.2346980731851542,-1.7349415606220737,-1.000000000000001,1.0000000000000009,-1.0000000000000009
58,1.672396359959555,10,0.0016927088663558248,-0.2452387233333374,0.01165210443731771,0.0008463544331779125,211,949,989,827,2.209631483710892,-1.6935387248811076,-1.000000000000001,1.0000000000000007,-1.0000000000000002
59,1.676954732510288,9,0.0017270388594338706,-0.2553248896047597,0.012370124924771733,0.0008635194297169352,209,926,972,815,2.2888235804281742,-1.6645637980281296,1.0000000000000013,1.0000000000000007,-1.0000000000000004
60,1.715472481827622,10,0.0017832354280952413,-0.26977230813048,0.017332046616177887,0.0008916177140476205,193,915,963,826,2.392137405785893,-1.5210470087790147,1.0000000000000009,-1.0000000000000004,-1.0000000000000004
61,1.7380688124306327,10,0.0019311875693673697,-0.30080667725712495,0.025554369164402797,0.0009655937846836848,171,857,901,783,2.4390565901736663,1.0000000000000013,-1.000000000000001,1.0000000000000009,-1.0000000000000009
62,1.7388059701492538,12,0.002165387260459843,-0.2710519148867872,0.03879774314608335,0.0010826936302299214,150,773,804,699,2.3821993697195794,-1.0000000000000009,1.0000000000000002,-1.0000000000000002,1.0000000000000002
63,1.7091377091377091,12,0.0022024970478578725,-0.23801146003355877,0.03286033469460394,0.0011012485239289362,154,745,777,664,2.4606659932356516,-1.0000000000000009,1.0000000000000007,-0.9999999999999999,0.9999999999999996
64,1.7326343381389253,10,0.0022737983440143375,-0.24398645005803912,0.045020332224323396,0.0011368991720071687,150,725,763,661,2.7276519041711147,-1.1246091489660501,-1.1246091489660501,1.0,-1.0
65,1.6818181818181819,11,0.002126192391679118,-0.22935595763461802,0.03915644767799582,0.0010630961958395587,167,759,792,666,2.566448055703865,-1.0250780032741833,-1.0250780032741833,-1.0000000000000007,1.0000000000000004
66,1.6278511404561824,11,0.001956551851509835,-0.21521902994682215,0.034028031788946526,0.0009782759257549174,193,804,833,678,2.4606659932356467,-1.0000000000000013,-1.0000000000000004,1.0,-0.9999999999999996
67,1.7181818181818183,11,0.0019547005895128758,-0.2470749331867663,0.038269642285251676,0.000977350294756438,178,842,880,756,2.6132521229494263,-1.0000000000000016,1.0000000000000016,0.9750001287095301,-0.9583557356464116
68,1.719438877755511,10,0.0017246127159032205,-0.253391617794858,0.03975370104071349,0.0008623063579516104,198,956,998,858,2.7598390816214122,-1.4142135623730945,1.4142135623730945,-1.07207362444681,-1.07207362444681
69,1.702290076335878,11,0.0016258739984105807,-0.25294667021532585,0.039288242083359,0.0008129369992052903,221,998,1048,892,2.7393143018663286,1.732050807568876,-1.732050807568876,-1.175839879530747,-1.175839879530747
70,1.6484736355226641,9,0.0015263644773358001,-0.232560339065546,0.032538996576794196,0.0007631822386679001,247,1040,1081,891,2.5190479353378263,-1.7320508075688794,1.7320508075688776,-1.0815261542572794,-1.0815261542572794
71,1.6248839368616528,10,0.0015101151829569261,-0.22365988548596355,0.02987417324890491,0.0007550575914784632,261,1033,1077,875,2.508779848700528,-1.732050807568879,1.7320508075688754,-1.0000000000000016,-1.0000000000000002
72,1.7176684881602915,11,0.0015657871359710952,-0.26930729702207507,0.035927454354282365,0.0007828935679855476,234,1037,1098,943,2.8224815838001174,-1.7221831155293197,1.6180339887498953,-1.0501492341353993,-1.0501492341353993
73,1.7079252003561889,11,0.0015222149735794905,-0.27584987079602225,0.028597103589882086,0.0007611074867897455,239,1065,1123,959,2.7380772676818292,-1.721445185859599,1.6039969512333958,-1.0000000000000022,1.0000000000000022
74,1.7225747960108795,10,0.0015631350236033387,-0.25765322350147934,0.031912648281542666,0.0007815675118016695,231,1042,1103,950,2.9291307503092194,-1.7194608918254821,1.6166676009334422,-1.1467719105278886,-1.1467719105278886
75,1.7505154639175258,10,0.0018065175066228336,-0.265579662519885,0.021310571751433884,0.0009032587533114168,192,926,970,849,2.55506938820548,-1.2771893748837764,-1.000000000000002,-1.0000000000000018,-1.0000000000000018
76,1.7044967880085653,10,0.0018268990225172195,-0.25211861084109366,0.01606426159719129,0.0009134495112586094,196,896,934,796,2.344783507652798,-1.5936254840393562,1.0000000000000009,-1.0000000000000009,1.0000000000000004
77,1.6782608695652175,9,0.0018261815773288545,-0.2696509052181317,0.01304547925586552,0.0009130907886644274,203,886,920,772,2.186290004374804,-1.7564955182499289,-1.0000000000000049,-1.0000000000000036,1.0000000000000027
78,1.6183368869936035,9,0.0017271471579440806,-0.26033801533490786,0.010485272059034361,0.0008635735789720402,223,914,938,759,1.9116666410650451,-1.7916215783234999,1.0000000000000036,1.0000000000000022,-1.0000000000000013
79,1.5427872860635696,9,0.0018883565312895585,-0.2403172231441724,0.00794839462121805,0.0009441782656447794,214,807,818,631,-1.6528916502810718,1.6528916502810713,1.0,-1.0,-1.0
80,1.4986737400530503,7,0.0019902705711195884,-0.2410988716324849,0.009728856830122113,0.0009951352855597944,208,744,754,565,1.353209964199324,-1.0,1.0,-1.0,-0.9999999999999998
81,1.4224422442244224,6,0.002351144205329624,-0.19594658431697506,0.009351723514444134,0.001175572102664812,188,599,606,431,-1.0000000000000004,1.0,-1.0,1.0,-1.0
82,1.2952029520295203,6,0.0023940904843429206,-0.0622547348130965,0.010456548227454105,0.0011970452421714605,200,538,542,351,1.0,-1.0,1.0,-1.0,1.0
83,1.2951167728237791,7,0.002755567601752722,-0.047442681289264335,0.011680141828761786,0.001377783800876361,175,468,471,305,1.0,-1.0,1.0,-1.0,1.0
84,1.2231759656652361,7,0.002630485947667175,-0.05699008505678557,0.008944751004836842,0.0013152429738335872,185,465,466,285,1.0,-1.0,0.0,0.0,0.0
85,1.237721021611002,6,0.002436458703958665,-0.08233581663047268,0.003930217621278525,0.0012182293519793325,197,507,509,315,1.0,-1.0,1.0,-1.0,0.0
86,1.8386740331491713,11,0.0006774775361640278,-0.25933278467443993,0.01727446700719115,0.0003387387680820139,402,2662,2715,2496,3.3195484861886344,-1.6378682810431688,-1.6378682810431688,-1.0000000000000007,1.0000000000000007
87,1.9540765391014976,11,0.0006504915243347195,-0.29827156294050705,0.02310616030687948,0.00032524576216735976,320,2922,3005,2936,3.867656996129724,-1.9073280028829263,-1.9073280028829263,-1.000000000000002,1.0000000000000013
88,2.0006170934896637,12,0.000617474411570884,-0.31863903857971076,0.031646788653146976,0.0003087372057854419,303,2944,3241,3242,5.7929058917546055,-4.155210204268002,-1.0000000000000027,1.0000000000000022,0.9999999999999991
89,2.01,14,0.0005913503971756399,-0.321723823956005,0.034333502090443314,0.0002956751985878199,305,3082,3400,3417,5.954282972152416,-4.156688572745508,1.0003619453346093,-1.0000000000000016,1.0000000000000016
90,2.005580357142857,14,0.0005597489135201946,-0.328306777067601,0.03599345706738764,0.0002798744567600973,328,3247,3584,3594,6.084271092868195,-4.147196166076055,-1.00828307485413,-1.000000000000007,1.0000000000000069
91,2.007391763463569,14,0.0005300744028158354,-0.3299904173782919,0.03880687963018762,0.00026503720140791777,348,3419,3788,3802,6.248220775163048,-4.075230150434447,-1.0096606421250007,0.9996239206507225,-0.8563380438425708
92,2.0075847357193646,16,0.0004759565518538086,-0.3178735290086857,0.04140014525375051,0.0002379782759269043,392,3814,4219,4235,7.620735553558919,-6.2400882152245,-1.0007210717371426,-1.000000000000001,1.0000000000000007
93,1.9409775591761451,14,0.0005968565680123447,-0.34047858730929054,0.045107456877380374,0.00029842828400617236,360,2964,3253,3157,6.814928931543593,-5.304185135282866,-1.0014717153487793,1.0002813574393454,1.0000000000000049
94,1.9282689912826898,15,0.00048038589718054064,-0.34581875704771786,0.04506445721477337,0.0002401929485902703,423,3701,4015,3871,6.6475822162730465,-4.428850051169204,1.0000000000000047,-1.0000000000000042,1.0000000000000027
95,1.9091792132102963,15,0.0004637306808866399,-0.354827358764301,0.03879725366871049,0.00023186534044331993,444,3837,4118,3931,6.049644431436226,-2.831220182145355,-2.831220182145355,1.0000000000000009,-1.0000000000000007
96,1.9203602749466697,15,0.000455277447829936,-0.3605003673121506,0.03768685931090251,0.000227638723914968,450,3922,4219,4051,7.455680998065523,-6.32750716992137,-1.000000000000003,1.0000000000000024,1.0000000000000022
97,1.9603867012497052,15,0.00046235535406832676,-0.37894418648208805,0.03874903177813254,0.00023117767703416335,393,3927,4241,4157,8.05215386224861,-7.022769847133591,1.002958196571197,-1.0004566159616466,1.0000000000000104
98,1.9557904853435848,14,0.00047002895586243325,-0.39106561699655196,0.03748234643579923,0.00023501447793121663,380,3860,4162,4070,7.91661454482163,-6.874872715780619,1.0031077962174741,-1.000525725906601,-1.0000000000000082
99,1.9543067226890756,10,0.00051334560616997,-0.41688978540059424,0.03803426979732313,0.00025667280308498496,335,3546,3808,3721,7.330051942452164,-6.239870360542202,1.0050535371859426,-1.000666707511285,-1.0000000000000044
100,1.9143968871595332,10,0.0006209526069281652,-0.4257985015589706,0.03275257076674638,0.00031047630346408254,308,2906,3084,2952,6.2001159910888965,-5.142655637829118,-1.0034523582204211,1.0032408320990238,-1.0000000000000027
101,1.889990089197225,8,0.0009370302871577715,-0.4377756203646985,0.026930912406412617,0.00046851514357888573,226,1906,2018,1907,5.475865944250104,-4.795159379940503,1.0000000000000022,1.0000000000000007,-1.0000000000000004
102,1.8330658105939004,8,0.000981298613808298,-0.43275358508458917,0.01900121177804162,0.0004906493069041489,243,1784,1869,1713,5.079186099468284,-4.547800302445446,1.0000000000000016,1.0000000000000004,-1.0000000000000004
103,1.8194607268464245,8,0.0010671323911122725,-0.42230084491513825,0.016320744548051352,0.0005335661955561361,233,1630,1706,1552,4.922331271816262,-4.493311499340116,1.0000000000000018,-1.0000000000000004,1.0000000000000002
104,1.8023391812865497,7,0.001054616255872762,-0.37230018863059255,0.02095519522100261,0.0005273081279363809,258,1619,1710,1541,5.164433927171841,-4.708198123546522,1.000000000000001,-1.0000000000000009,-0.1511013015613718
105,1.8026525198938992,8,0.0009568219320031315,-0.3749858428159154,0.02419228865726014,0.0004784109660015656,281,1783,1885,1699,5.293840142461971,-4.784058749896358,-0.20640781106884903,-0.20640781106884903,-0.09696577042790988
106,1.7720207253886011,8,0.0009186214232185597,-0.34460997055076614,0.02423152883970299,0.0004593107116092797,314,1826,1930,1710,5.218495353781198,-4.633374114268814,1.0000000000000018,-1.0000000000000016,-0.2388209128477965
107,1.765488991295443,8,0.0009044513275079113,-0.3549164636201178,0.018569830369156767,0.00045222566375395566,311,1863,1953,1724,5.062460171876996,-4.559670684915743,-0.19555510349580396,-0.19555510349580396,-0.11167927996964085
108,1.7585377585377586,8,0.000846264561375245,-0.3602001320933473,0.01848657777058262,0.00042313228068762234,329,1996,2079,1828,4.512463568003451,-3.7541195368509346,1.0,-0.3229090553489448,-0.3229090553489448
109,1.7785977859778597,9,0.0008207650142952746,-0.36572975928617707,0.019265169385314654,0.00041038250714763724,321,2078,2168,1928,4.587397783906403,-3.7011819843735356,1.0,-0.3027075710465048,-0.3027075710465048
110,1.7828282828282829,10,0.0007506645401382242,-0.3674824472792508,0.02062297951053304,0.0003753322700691122,344,2279,2376,2118,4.555760590807513,-3.5754233155580026,1.0,-0.35498040209447684,-0.35498040209447684
111,1.7480761441879302,9,0.000708296654857346,-0.3568197650912402,0.018091007656669062,0.0003541483274286731,384,2390,2469,2158,4.290379565556014,-3.254725487046848,1.0,-0.4045179153193491,-0.4045179153193491
112,1.726606997558991,9,0.0007027297507362601,-0.35002839477652753,0.01613779196202023,0.00035136487536813004,397,2399,2458,2122,3.6920522042808632,-2.5545744549040825,1.0,1.0,1.0
113,1.7395952653684612,8,0.0006644748912790151,-0.3582978515025008,0.01769134264193074,0.0003322374456395075,412,2546,2619,2278,4.03545659048976,-2.8890161203861693,1.0000000000000016,-1.0000000000000016,1.0
114,1.7601760176017602,10,0.0006456991994137052,-0.34162706898453177,0.020370152546073276,0.0003228495997068526,412,2652,2727,2400,3.733108485509891,-1.8460230225459333,-1.8460230225459333,-1.0000000000000009,1.0000000000000004
115,1.7983315197678635,11,0.000652515065227817,-0.31531450676846706,0.024124047369397397,0.0003262575326139085,401,2671,2757,2479,4.470664216377239,-3.618806120427457,-1.0000000000000009,1.0,1.0
116,1.8020527859237536,12,0.0006608187700490479,-0.29451823870987276,0.029156514222646788,0.00033040938502452397,407,2647,2728,2458,4.135679138220489,-2.9999999999999947,-1.000000000000003,1.000000000000002,-1.0000000000000007
117,1.7902973395931143,11,0.0007007034597233324,-0.28062240974905317,0.0321611708972335,0.0003503517298616662,399,2484,2556,2288,3.8256005492773695,-2.6106714032125247,1.0000000000000007,-1.0000000000000007,1.0000000000000004
118,1.8016528925619835,12,0.0007447924318156195,-0.29533140949870557,0.03327950154725712,0.00037239621590780974,374,2353,2420,2180,3.6274402138733444,-2.632661611725486,-1.0000000000000016,1.0000000000000013,1.000000000000001
119,1.8072894847088397,12,0.0007574557773297736,-0.3169805285491576,0.032342883134497506,0.0003787278886648867,379,2329,2387,2157,3.239232968652514,-2.294184953816953,1.0000000000000009,-1.0000000000000004,-1.0000000000000002
120,1.826048565121413,12,0.0008065585534988573,-0.33880287626277783,0.03448238859333504,0.00040327927674942864,366,2224,2265,2068,2.6425961430325566,-1.5820505943768526,1.0000000000000009,-1.0000000000000009,-1.0000000000000004
121,1.8192660550458715,12,0.0008349086989655217,-0.3387749220305992,0.003385783505811329,0.0004174543494827608,359,2162,2180,1983,1.9422070629967545,-1.7145591867307504,-1.0000000000000013,-1.0000000000000007,1.0000000000000002
122,1.798760133524082,12,0.0008581870866050009,-0.3121647228814897,0.004468502909962173,0.0004290935433025005,366,2090,2097,1886,1.2599210498948739,1.0,-1.0,1.0,-1.0
123,1.837140019860973,12,0.0009126378638156847,-0.3572358241953265,0.004487076939479888,0.00045631893190784233,323,2004,2014,1850,1.893289196304497,-1.0000000000000004,1.0000000000000002,1.0,-1.0
124,1.8128119800332778,11,0.0007543953308503029,-0.33224658441377414,0.006046981514174465,0.00037719766542515146,416,2383,2404,2179,2.3986170797057396,-1.8376254529991236,-1.0000000000000004,-1.0000000000000004,1.0
125,1.8066181647500588,12,0.0004240887710680889,-0.2815593608253534,0.004741302347820665,0.00021204438553404443,845,4233,4261,3849,2.8142368927284362,-2.2730463977471613,1.0000000000000007,1.0000000000000007,-1.0000000000000002
126,1.9029411764705881,12,0.00039986156261201687,-0.3258586964261289,0.017704225651366486,0.00019993078130600843,821,4703,4760,4529,3.293840128596454,-2.455577520512992,1.0000000000000013,-1.0000000000000013,-1.0000000000000007
127,2.0421957413557337,12,0.0003990222237897096,-0.4338697969506458,0.052458474270712936,0.00019951111189485477,624,4965,5119,5227,4.032554973721451,-1.4163357383946775,-1.4163357383946775,-1.0000000000000036,-1.0000000000000018
128,2.0238134612204397,13,0.00033473593470400925,-0.42211227182657707,0.05257726694047131,0.00016736796735200462,789,5905,6047,6119,3.9432731131323067,-1.4932675937481368,-1.4932675937481368,-1.013958239209765,-1.0000000000000013
129,2.0546167773083885,13,0.0003100372381633302,-0.4203472083206261,0.05507965849241045,0.00015501861908166507,830,6474,6628,6809,4.458419195283107,-2.3007480811548096,-2.3007480811548096,-1.0040775268290636,1.000000000000003
130,2.0777476061169073,16,0.00029699079561419477,-0.41479949149061,0.057219938751329975,0.00014849539780709744,860,6843,6997,7269,4.4955593077927585,-2.376438401630727,-2.376438401630727,-1.0034340974685851,1.000000000000003
131,2.1302821844728346,18,0.0002991129155395724,-0.4228346748829532,0.0617017020943658,0.00014955645776978618,824,6969,7123,7587,4.588010907910867,-2.291450511504599,-2.291450511504599,-1.0017914648347717,-1.000000000000003
132,2.155472212751449,16,0.00036751444377688817,-0.4773388283058849,0.06380293425380115,0.00018375722188844408,602,5727,5866,6322,4.220121178346542,-1.9083816828343254,-1.9083816828343254,-1.0078119603608893,1.0000000000000027
133,2.120395327942498,18,0.0003810918993426488,-0.4655681594039804,0.060623199130362876,0.00019054594967132438,607,5433,5565,5900,4.051218690232908,-1.7495649090728878,-1.7495649090728878,-1.0224780483248928,1.000000000000002
134,2.114154376556215,19,0.00040501041696479226,-0.386477853944466,0.05773276212911537,0.0002025052084823961,603,5077,5221,5519,4.079377204609892,-2.0945720798806304,-1.374049273396164,-1.029874397357687,-1.000000000000002
135,2.189054726368159,17,0.0004951492255978646,-0.38949174504370765,0.06765146107007124,0.0002475746127989323,428,4297,4422,4840,4.025714560648289,-1.7855997810433453,-1.218957475910557,1.0000000000000013,-1.0000000000000009
136,2.1876124389617067,16,0.0005623682362369425,-0.3776060958905994,0.06820582669618379,0.0002811841181184713,380,3781,3891,4256,3.87004019321994,-1.9509494520344746,-1.0000000000000033,1.0000000000000033,1.000000000000001
137,2.166988151005787,16,0.0005972955212254099,-0.36893795476875163,0.06423577751690467,0.0002986477606127049,361,3534,3629,3932,3.5333571483291193,-2.0431518974527973,1.0000000000000018,-1.0000000000000013,1.0000000000000013
138,2.107992678462477,14,0.0006432690504920589,-0.3627291789108315,0.060660521900403365,0.00032163452524602945,361,3200,3278,3455,3.176809521859013,-2.130477917775141,-1.0000000000000024,1.0000000000000022,1.0000000000000007
139,2.0858742999377724,15,0.0006491983504319242,-0.35519361302731756,0.05843556056325089,0.0003245991752159621,367,3149,3214,3352,3.186797558830171,-2.294853218402836,1.0000000000000002,-1.0000000000000002,1.0
140,2.0809824095585796,14,0.0006908972143288774,-0.35557436961020683,0.05232169049360734,0.00034544860716443883,336,2954,3013,3135,2.9762296581439847,-2.2699994022091157,1.0000000020466748,1.0,1.0
