Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
24,1.753259779338014,13,0.0017603009832710985,-0.08781064618210016,0.02606287438898848,0.0008801504916355492,238,926,997,874,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,1.414213562373095
25,1.7035611164581328,12,0.0016411956805955034,-0.11334009123150682,0.022398825104424303,0.0008205978402977518,255,968,1039,885,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,1.4142135623730951,1.414213562373095
26,1.7540106951871657,11,0.0015646839386147778,-0.1910206755311421,0.016430691814547437,0.0007823419693073888,196,1087,1122,984,1.4142135623730951,-1.4142135623730951,-1.4142135623730951,1.414213562373095,-1.0000000000000004
27,1.7842064112587959,9,0.0013960926535671332,-0.18827385767033106,0.005566221227377329,0.0006980463267835665,175,1253,1279,1141,-1.4142135623730951,-1.4142135623730951,1.414213562373095,1.414213562373095,1.0
28,1.796195652173913,8,0.0012210711435580647,-0.15746806457274246,0.0027175140696210046,0.0006105355717790323,164,1463,1472,1322,1.0,-1.0,1.0,-1.0,1.0
29,1.846555323590814,9,0.000964258654616613,-0.19241536179358218,0.003131748320590048,0.0004821293273083066,168,1906,1916,1769,1.0,-1.0,1.0,-1.0,1.0
30,1.8695854680950164,9,0.0008711954650955342,-0.22681892712219162,0.002794833591571954,0.0004355977325477671,166,2134,2147,2007,1.0,-1.0,1.0,-1.0,1.0
31,1.8847641144624903,11,0.0007291157115909055,-0.2522652546867717,0.003684651083603587,0.0003645578557954527,181,2572,2586,2437,1.0000000115423908,1.0,-1.0,1.0,-1.0
32,1.8998699609882965,12,0.0006178438897522916,-0.30547752060740513,0.0029331021528680827,0.0003089219448761458,187,3058,3076,2922,1.3247179572447454,-1.0000000000000002,1.0,-1.0,1.0
33,1.8942307692307692,11,0.0006073199003625423,-0.3046496672881903,0.0035185185185185185,0.00030365995018127114,200,3102,3120,2955,-1.0000000000000002,1.0,-1.0,1.0,-1.0
34,1.9282614984090252,13,0.000557946035419278,-0.21787583303273297,0.003332323190581796,0.00027897301770963905,203,3438,3457,3333,1.5396133460819765,-1.0000000000000018,-1.000000000000001,-1.000000000000001,1.0000000000000007
35,1.9439061703212646,14,0.0004957679597860915,-0.2382859038877355,0.003704474086797821,0.00024788397989304573,207,3899,3922,3812,1.5874010519681987,1.0000000000000056,-1.0000000000000033,-1.0000000000000027,1.0000000000000024
36,1.9474896361123906,14,0.00044862696063404533,-0.25008542539747874,0.004438855670836631,0.00022431348031702264,215,4313,4342,4228,1.903404896617115,1.0450423580697215,-1.0000000000000058,1.0000000000000047,1.000000000000004
37,1.9489671931956258,14,0.0003947675092557475,-0.21939349075443476,0.004279873158812643,0.00019738375462787378,204,4908,4938,4812,1.955736142470922,1.1794778153088934,-1.0462823739504885,-1.0462823739504885,1.000000000000003
38,1.9499529633113828,13,0.00036694636118016243,-0.21680119062537728,0.0035976047172810656,0.0001834731805900812,199,5283,5315,5182,2.2002264318511022,1.0716193770756794,-1.0607256987160087,-1.0607256987160087,-1.0000000000000024
39,1.952318867573105,14,0.000363695765196182,-0.24525477994940353,0.0036140313987248554,0.000181847882598091,176,5337,5369,5241,2.117677709668257,-1.0119324167912285,-1.0119324167912285,1.000000000000001,-1.000000000000001
40,1.9532658693652254,12,0.00035945268114928694,-0.30843789233626345,0.0032306328583834656,0.00017972634057464347,170,5401,5435,5308,2.4859595960448515,-1.116834156307624,-1.116834156307624,-1.0000000000000016,-1.0000000000000004
41,1.9539136795903438,13,0.0003574014413005935,-0.33090066503491344,0.0022333770930969784,0.00017870072065029666,171,5428,5468,5342,2.737850575877385,-1.897691411470106,1.0000000001609886,1.0000000000000013,1.000000000000001
42,1.9493971140541608,12,0.00038540868209848973,-0.3411125566218718,0.0022819630787047494,0.00019270434104924484,176,5013,5059,4931,2.7914614844734777,-2.1410119899776543,-1.0000000035099055,1.0000000000000022,1.000000000000002
43,1.9424657534246574,17,0.00044358660731323534,-0.3290490012726197,0.004315026297452857,0.00022179330365661767,196,4324,4380,4254,3.3573372775095454,-2.208087690699199,-1.7320508075688814,1.7320508075688779,-1.0640168779317396
44,1.9420212765957447,19,0.000516632422611265,-0.341733014553729,0.005934877417846065,0.0002583162113056324,203,3681,3760,3651,4.386215743802849,-3.7860018998285536,1.9318516525781397,-1.9318516525781373,-1.0521631584407196
45,1.943067649028801,20,0.0006509439360230491,-0.31358846026939297,0.014162563951592929,0.0003254719680115245,211,2885,2986,2901,4.785074985620535,-3.955155621922185,2.4532349096418486,-1.7166373733258207,1.1049651166786574
46,1.930860033726813,20,0.0008143652609560575,-0.2828913030789351,0.020894645977117893,0.00040718263047802885,218,2250,2372,2290,4.947727803220226,-4.011777752205331,2.4539993243786196,-1.7164313757484035,1.1606375673339375
47,1.9276759884281582,18,0.0009298967623869552,-0.2662429213439694,0.02543437452361544,0.00046494838119347763,220,1952,2074,1999,4.856448856224723,-3.8289888119914752,2.4549926816955616,-1.7225048494738981,1.183056263846671
48,1.9204851752021563,19,0.0012950001181403618,-0.2689885856128294,0.03599561414870295,0.0006475000590701808,207,1362,1484,1425,4.950037867491175,-3.979901891459064,2.455082277140949,-1.7191130917719597,1.1650146886262327
49,1.901089689857502,18,0.0015948739008871664,-0.26021147600013717,0.04545820832043107,0.0007974369504435831,199,1078,1193,1134,4.8288427703893815,-3.870463866407358,2.162968816270861,-1.5027387421891945,1.1594449742370982
50,1.8833034111310591,17,0.0016920965059578253,-0.26818390330728153,0.042823779959070225,0.0008460482529789125,184,1012,1114,1049,4.692419230462952,-3.9445852445885956,-1.414213562373095,1.414213562373094,1.055631912437813
51,1.8275229357798166,18,0.0016781661485581417,-0.23125196829682304,0.03352137895538684,0.000839083074279071,181,1017,1090,996,3.5961413986857527,-2.5450702479863865,1.052376929849037,-1.000000000991542,-1.0000000001832026
52,1.8630377524143986,21,0.0016371157754080832,-0.2591656514300502,0.02907790953091318,0.0008185578877040416,173,1068,1139,1061,3.7817793033155462,-3.05766201655221,-1.4142135623730987,1.4142135623730983,1.0000000000000013
53,1.8332212508406187,21,0.0012336616762049924,-0.22286301559330784,0.022312726712760148,0.0006168308381024962,246,1404,1487,1363,4.31078030076805,-3.7693150811712215,1.4142135623730965,-1.414213562373095,1.0235185642880718
54,1.8811065332548558,23,0.0011078365920228833,-0.217141754111927,0.025782476958673615,0.0005539182960114416,264,1583,1699,1598,4.790351426819583,-4.347445322177081,1.618033988749894,-1.4142135623730963,1.4142135623730956
55,1.8577319587628867,24,0.0009580876527915867,-0.21072947957435378,0.026411571490967192,0.00047904382639579334,312,1818,1940,1802,4.759267347631035,-4.150461176540758,1.6180339887498958,-1.414213562373099,1.4142135623730983
56,1.8842056507642426,29,0.0008731258807990005,-0.20544759977554644,0.03163252973415329,0.00043656294039950017,318,1995,2159,2034,4.828240976504992,-4.171028643541942,1.414213562373099,-1.4142135623730976,1.4142135623730971
57,1.9096545615589018,28,0.0008461030401235719,-0.23059796986365375,0.03116584517233456,0.0004230515200617859,312,2059,2258,2156,5.022546585667518,-4.406446844751638,1.4581515945636077,1.4581515945636077,-1.4390583184232129
58,1.896611642050391,28,0.0008242553855064717,-0.2365408971170295,0.03328882088201764,0.0004121276927532358,334,2105,2302,2183,5.419357607234319,-4.898088096883335,-1.438350820819932,1.4142135623731054,-1.414213562373097
59,1.863888888888889,25,0.0008633112037465904,-0.2337983731072619,0.033632367238621584,0.00043165560187329526,352,1986,2160,2013,5.213276287781565,-4.779200371663146,-1.4350978158995398,-1.4142135623731005,1.414213562373097
60,1.778236204228984,26,0.0009175625408818287,-0.22347353987257051,0.02824921641651509,0.00045878127044091436,373,1802,1939,1724,4.498953286464275,-4.20914920771536,1.732050807568879,-1.732050807568878,-1.4248130470817324
61,1.7276688453159041,24,0.0009415089075291032,-0.20832062533786916,0.021853269161827643,0.0004707544537645515,387,1720,1836,1586,4.1951412322050015,-4.004909465373169,-1.4381768650126396,-1.4142135623730945,-1.4142135623730943
62,1.6993689041881812,25,0.0009755274995339731,-0.19652670929886282,0.01377062012111578,0.0004877637497669866,382,1661,1743,1481,3.9434594015440982,-3.80073284745083,1.414213562373101,-1.4142135623730985,1.0000000000000029
63,1.7051202961135101,21,0.0010525433926626608,-0.20100314700053165,0.013649720778187859,0.0005262716963313303,362,1527,1621,1382,4.028244617857194,-3.80501175583114,-1.0000000000000024,-1.0000000000000022,1.0000000000000022
64,1.7119289340101522,22,0.0010869390057207315,-0.17092214566080607,0.016224657126788115,0.0005434695028603659,354,1511,1576,1349,4.003255406540958,-3.8524695112221603,1.3247179572447423,1.2599210498948745,1.0000000000000022
65,1.7239185750636132,21,0.001097338367322478,-0.15938333478188527,0.01921682070214227,0.0005486691836612391,343,1518,1572,1355,3.7312732857921915,-3.5680399251669033,1.3247179572447465,1.2599210498948736,1.0000000000000013
66,1.7433021806853584,22,0.001086846746063191,-0.16030079503355296,0.01539621344689824,0.0005434233730315954,338,1558,1605,1399,3.7748833566549918,-3.6305057121455775,1.6180339887498936,1.0000000000000004,-1.0000000000000004
67,1.7833014659018482,22,0.0011373096083557705,-0.16512432706048047,0.022129803382256622,0.0005686548041778853,310,1489,1569,1399,3.828250403713023,-3.6368286363321003,1.618033988749893,1.4761401450720386,1.0000000000000016
68,1.7843915343915344,21,0.0011809341723305982,-0.172491358565842,0.018896955685844166,0.0005904670861652993,299,1429,1512,1349,3.9197290009415977,-3.7850936043539445,1.6614663178530202,1.6180339887498965,1.2207440846057571
69,1.8340104468949507,21,0.0010650467171283106,-0.23342183911422204,0.015388392218711532,0.0005325233585641553,280,1615,1723,1580,3.889345903942353,-3.733787356005173,2.0544515543298725,-1.3289117405764423,1.3247179572447456
70,1.866904337492573,22,0.0011099312351323261,-0.2376084425753952,0.0293480446783361,0.0005549656175661632,286,1589,1683,1571,3.5755183078516146,-3.4338896409939985,2.147832193674205,-1.0099652062670463,-1.0099652062670463
71,1.848407643312102,18,0.0011780800785927991,-0.24984025842396465,0.027811372656386103,0.0005890400392963996,274,1482,1570,1451,3.1901554594218604,-3.137729752899624,2.355509129117584,-1.2641882635544983,-1.2641882635544983
72,1.8802083333333333,19,0.0012248914223669924,-0.26400452564118043,0.02833210681655782,0.0006124457111834962,280,1436,1536,1444,3.292460961223925,-3.0827505116473732,2.073640256851089,-1.075612660770014,-1.075612660770014
73,1.8922777417261518,18,0.0012287517803416571,-0.27603006431092586,0.027588159600866035,0.0006143758901708286,284,1438,1541,1458,3.6253129066301635,-3.260960781419543,1.671912139451755,1.0000000000000018,-1.0000000000000018
74,1.893223819301848,18,0.00129672864335743,-0.28057139047564,0.029964545317123087,0.000648364321678715,275,1361,1461,1383,3.3980083931717484,-3.0198363791923026,1.6596505672489337,1.0000000000000018,-1.0000000000000013
75,1.9400584795321638,18,0.0014192088365268206,-0.2885507340963297,0.03427319422581936,0.0007096044182634103,241,1267,1368,1327,3.5884249896319003,-3.2536940706076076,-1.0000000000000009,1.0000000000000009,-1.0000000000000004
76,1.7476231633535004,16,0.0015117847433853812,-0.25041206513882447,0.009559627970322213,0.0007558923716926905,258,1097,1157,1011,3.5465400886996847,-3.287886224814529,-1.0000000000000009,1.0000000000000009,-1.0000000000000009
77,1.8167641325536061,14,0.001772452812247421,-0.25342639276795903,0.00526260175743027,0.0008862264061237103,215,969,1026,932,3.713943401916552,-3.5645800401556023,1.000000000000002,-1.0000000000000016,-1.0000000000000013
78,1.8461538461538463,14,0.0018224618422051785,-0.26779868837518045,0.01243195120152209,0.0009112309211025895,205,917,1014,936,3.964009895748326,-3.803480967506694,1.0000000000000007,-1.0000000000000002,1.0000000000000002
79,1.8264550264550266,15,0.0019348040534481212,-0.2511637753989105,0.014390990112500687,0.0009674020267240606,197,862,945,863,4.000656091992482,-3.8336464465248845,1.0000000000000016,-1.000000000000001,1.0000000000000009
80,1.7821782178217822,13,0.001962751341213417,-0.25077871568615223,0.01223277043771417,0.0009813756706067082,201,832,909,810,3.918325305709012,-3.8222971843234204,1.000000000000002,-1.0000000000000016,1.0000000000000002
81,1.8294416243654823,13,0.0018591886426478482,-0.2790943313463498,0.012736293951643064,0.0009295943213239239,193,898,985,901,4.090814122750656,-3.9559121203401966,-1.0000000000000009,1.0000000000000009,-1.0000000000000004
82,1.8409090909090908,12,0.0019037322553351512,-0.2869604414260533,0.0129597174182521,0.0009518661276675754,184,879,968,891,4.085496150490112,-3.9585382304293253,-1.0000000000000004,1.0000000000000002,1.0
83,1.8279118572927597,13,0.0019200754803495373,-0.2847913791828535,0.009485989916639364,0.0009600377401747688,182,866,953,871,3.954707712686096,-3.760166636854571,1.1193733643108843,-1.0000000000000009,1.0000000000000009
84,1.813953488372093,12,0.0019195275009228495,-0.28130102145249286,0.008146408502788732,0.0009597637504614249,184,862,946,858,3.915069863241176,-3.7307276254105424,1.5979285841494444,-1.0800248768994807,-1.0800248768994807
85,1.7799145299145298,11,0.0019036519036519039,-0.2755274563119771,0.006950538213151312,0.0009518259518259518,191,864,936,833,3.710120197799213,-3.5488935833278608,1.4757904156454034,-1.111849297499905,-1.111849297499905
86,1.7464788732394365,10,0.0018942287128410373,-0.2656072132756726,0.005787213893971115,0.0009471143564205187,193,855,923,806,3.223649197736161,-3.1370392544711416,1.026864679982735,1.0,-0.9999999999999999
87,1.7925764192139737,11,0.001959099911709261,-0.26996000545327337,0.006016725056802827,0.0009795499558546304,183,841,916,821,3.3032626318385487,-3.2321941885874406,1.873648095355739,-1.3069280344920209,-1.3069280344920209
88,1.709832134292566,11,0.0020526196089946766,-0.2516186297116361,0.00702194304010275,0.0010263098044973385,196,804,834,713,3.087049346103741,-3.0522071135057507,-1.0000000000000007,1.0000000000000002,1.0
89,1.7163461538461537,11,0.0020653985004165515,-0.25814057067872004,0.005428029133555481,0.0010326992502082755,196,803,832,714,2.873332578390113,-2.7976269982525883,1.0000000000000013,-1.0000000000000013,1.0000000000000009
90,1.7421686746987952,11,0.0021015303675498134,-0.2679567826851671,0.005843913715181304,0.0010507651837749067,199,797,830,723,3.0926726445003583,-2.960691468222438,-1.000000000000001,1.0000000000000004,-1.0000000000000002
91,1.8,12,0.0020954598370197908,-0.2601897975253699,0.0056395673496298865,0.0010477299185098952,186,823,860,774,3.138630296592285,-2.9426553958858963,1.6180339887499002,-1.0000000000000004,-1.0000000000000004
92,1.8444165621079047,12,0.0023171062338039005,-0.2714260629572059,0.012453105623225989,0.0011585531169019502,167,760,797,735,3.1135012968038476,-2.9175296756163935,1.6180339887498962,1.000000000000002,1.000000000000002
93,1.8406169665809768,12,0.002368876404866122,-0.2682355138038319,0.012520647835353994,0.001184438202433061,165,746,778,716,3.0004645534971615,-2.973783534465376,1.6180339887498978,-1.0000000000000004,1.0000000000000002
94,1.8223418573351278,11,0.002455986330640334,-0.26311763972390456,0.012033602904398257,0.001227993165320167,163,705,743,677,3.2363336582039626,-3.1791191043710945,1.6180339887498953,-1.0000000000000013,1.000000000000001
95,1.8262032085561497,12,0.0024447164773174694,-0.2532895216437443,0.01331922352883617,0.0012223582386587347,163,711,748,683,3.167798898316908,-3.0752654234149537,1.618033988749895,-1.0000000000000004,1.0000000000000004
96,1.7678571428571428,11,0.002257799671592775,-0.23307996067037653,0.014507360054620125,0.0011288998357963874,176,747,784,693,3.0553645016570075,-2.9570819409965456,1.6180339887498965,-1.0000000000000013,1.0000000000000004
97,1.7388059701492538,11,0.0021653872604598433,-0.2220668422061549,0.016096866646738286,0.0010826936302299214,182,769,804,699,2.9932891620419486,-2.9283814808978983,1.6180339887498945,1.0000000000000002,-1.0
98,1.6703030303030304,10,0.0020270667843483373,-0.20954544219652455,0.012728501774948683,0.0010135333921741688,202,791,825,689,2.834875103436301,-2.802984903221317,1.3802775690976128,1.0000000000000007,1.0
99,1.6486486486486487,12,0.0018586794235046773,-0.2112549246285358,0.014372953393286975,0.0009293397117523385,229,851,888,732,3.0540842153860517,-2.9428200577958377,-1.4142135623730983,1.4142135623730918,-1.000000000000001
100,1.7609277430865298,14,0.0015722569134701161,-0.26803198249224863,0.016660933717365482,0.000786128456735058,237,1085,1121,987,3.0138887395475384,-2.8967974457692653,-1.4142135623730965,1.4142135623730954,1.0000000000000018
101,1.76,14,0.0015658362989323844,-0.24442125486154367,0.017932182266929768,0.0007829181494661922,243,1094,1125,990,2.7008795643133308,-2.3436284590865712,1.4142135623730965,-1.4142135623730945,1.000000000000001
102,1.7737226277372262,13,0.0016198380161983805,-0.24129394710367988,0.021753897256931044,0.00080991900809919,239,1060,1096,972,2.892704589982417,-2.436775199321215,-1.4142135623730971,1.4142135623730947,1.0000000000000018
103,1.7905944986690328,13,0.001590226020132356,-0.23585084220167019,0.016124646574235922,0.000795113010066178,229,1093,1127,1009,2.9958105799085626,-2.6091891945222647,-1.4142135623730958,1.4142135623730954,1.0000000000000018
104,1.7953321364452424,14,0.001613056726365896,-0.23757922227679298,0.014963325611836166,0.0008065283631829481,226,1081,1114,1000,2.6262585885710794,-1.9562089859751937,-1.9562089859751937,1.0000000000000013,-1.000000000000001
105,1.7879604672057503,13,0.0016078781179907824,-0.24258867663993294,0.014976547530614236,0.0008039390589953913,235,1094,1113,995,2.309122022845552,-2.1032159003437108,1.0000000000000004,1.0,-1.0
106,1.783406113537118,16,0.0015589214279170612,-0.22764305374619795,0.01840579546763706,0.0007794607139585306,244,1125,1145,1021,2.2042664322608543,-1.9745046735150285,-1.0000000000000004,1.0000000000000002,-1.0000000000000002
107,1.6174636174636174,15,0.0016831047007946076,-0.1973438085130644,0.013821846138919309,0.0008415523503973036,251,943,962,778,2.204266432260856,-1.9745046735150307,1.0,-1.0,1.0
108,1.6356107660455486,15,0.0016949334363166302,-0.20442346244912227,0.012731486191847063,0.0008474667181583153,249,936,966,790,2.4046348533214568,-1.8527996179651967,-1.8527996179651967,1.000000000000001,1.0000000000000009
109,1.6476578411405296,15,0.001679569664771182,-0.20577485654928454,0.010485623305669857,0.000839784832385591,256,952,982,809,2.422037083205109,-1.888381051127447,-1.888381051127447,1.0000000000000004,-1.0000000000000004
110,1.6888045540796963,15,0.0016038029953273471,-0.22313490538917352,0.013564617354816611,0.0008019014976636736,262,1015,1054,890,2.69480787933108,-2.004584502307516,-2.004584502307516,-1.0000000000000009,-1.0000000000000004
111,1.6905660377358491,16,0.0015963796390329077,-0.22420182783763268,0.011447196780227866,0.0007981898195164538,271,977,1060,896,3.0788333466559163,-1.8221660736064962,-1.8221660736064962,-1.0678319511607384,1.000000000000001
112,1.6877956480605487,14,0.001598291333390671,-0.22694522381658663,0.013849744850909949,0.0007991456666953356,278,973,1057,892,3.4684995385077078,-2.8758478897442767,-1.0000000000000007,1.0000000000000007,1.0000000000000002
113,1.6867704280155642,14,0.001642424954250793,-0.24138433026097555,0.006496545603914042,0.0008212124771253964,275,982,1028,867,3.42607999403845,-2.8502588443468126,-1.1449164122947166,-1.0000000000000009,1.0000000000000009
114,1.699421965317919,14,0.001638786851801272,-0.2376712670721156,0.007397386738986274,0.000819393425900636,274,994,1038,882,3.427316908700336,-2.829961195595438,-1.1063527103366362,1.0,1.0
115,1.699410609037328,14,0.0016710035487092708,-0.24025793517201965,0.008712690919340304,0.0008355017743546352,271,933,1018,865,3.5870975416122457,-2.9285457094346237,0.9999999999999999,-0.9999999999999997,0.7426918756335907
116,1.7176470588235293,14,0.0016856202736246606,-0.26991933811783453,0.007233977593537747,0.0008428101368123304,269,927,1020,876,3.6855592094601244,-3.2446982687697297,-1.279267036166203,1.1370934534914878,1.0000000000000018
117,1.6495049504950494,13,0.0016347918240783442,-0.23568625114898417,0.011080316016210102,0.0008173959120391722,292,903,1010,833,3.5757023910206955,-3.151403367043182,-1.2267626089628363,1.1960588372273946,-1.0000000000000004
118,1.692156862745098,14,0.0016606053608882218,-0.2541558530767387,0.012437195609185648,0.0008303026804441109,281,907,1020,863,3.5857342907619127,-3.0722864422887994,-1.276481244893403,1.2641022876914232,-1.0000000000000018
119,1.7213930348258706,13,0.0017145348952448908,-0.2519538891455717,0.011976290091358126,0.0008572674476224455,268,890,1005,865,3.518803116648562,-2.96640585104549,1.2856188445478434,-1.2297901257656472,1.0206158157977883
120,1.7405515832482124,14,0.0017797050953458206,-0.25756631240769784,0.011932275580351115,0.0008898525476729103,250,865,979,852,3.499173875011002,-2.8893363738207407,1.2479408755978885,-1.1440995293001477,-1.0000000000000009
121,1.767032967032967,15,0.0019439306568019442,-0.27054289179684177,0.011921053735656896,0.000971965328400972,222,801,910,804,3.3839228004079818,-2.755439628495908,1.2490850634038977,-1.1696711141925038,-1.005489606587323
122,1.759090909090909,13,0.0020012410797393726,-0.27342208488449654,0.011002344305450733,0.0010006205398696865,212,827,880,774,2.9637001693037197,-2.2484843632898857,-1.2941210414305835,1.0000000000000029,-1.0000000000000022
123,1.9677002583979328,13,0.0012719458683890965,-0.45135808278753303,0.016361560841164004,0.0006359729341945484,153,1432,1548,1523,4.451860319615544,-3.4974938894661345,-1.3946470811418914,-1.062211505588081,-1.062211505588081
124,1.99626400996264,12,0.0012437781993536701,-0.4918002754495258,0.015973292390216536,0.000621889099676835,110,1501,1606,1603,4.374269745612555,-2.7768109036231063,-2.7768109036231063,1.4660201285902124,-1.0000000000000016
125,1.9814356435643565,9,0.0012268951353339669,-0.500175640400169,0.01763882957638282,0.0006134475676669834,116,1534,1616,1601,4.119770286194408,-3.312218336732782,1.3889638483849491,1.0000000000000018,1.0000000000000018
126,1.9687687687687687,12,0.0011831543081543083,-0.5030437451465859,0.012514842727490873,0.0005915771540771541,127,1576,1665,1639,4.303840032987846,-2.564469840917054,-2.564469840917054,1.000000000000004,-1.000000000000002
127,2.0034924330616994,12,0.0011668563966579497,-0.485711012895917,0.018632795278117655,0.0005834281983289749,123,1611,1718,1721,4.82748567211582,-3.8134827268489633,-1.0690675106267622,-1.0690675106267622,1.0000000000000018
128,2.0226116449971734,13,0.0011440111114237406,-0.4547667028329115,0.01942006614916069,0.0005720055557118704,140,1655,1769,1789,5.05006057261254,-4.066218948203133,-1.1039958622262698,-1.1039958622262698,1.0000000000000013
129,1.991256830601093,13,0.0010887134120290286,-0.44282204353791005,0.017042527712552644,0.0005443567060145142,160,1720,1830,1822,4.8832419128106395,-3.880235176746762,-1.1843668768631468,1.0000000000000016,-1.0000000000000013
130,1.9322033898305084,13,0.0017251815980629539,-0.33564971082489947,0.029950640160393612,0.000862590799031477,190,1014,1121,1083,4.8894152659430326,-3.9331993663154714,1.000000000000003,-1.0000000000000007,1.0000000000000004
131,1.9459016393442623,16,0.0015963097943759328,-0.307344911217519,0.03252922861796917,0.0007981548971879665,218,1088,1220,1187,5.319534641630891,-4.219638913329319,-1.428219052064031,1.4153136603328078,-1.0515739371949642
132,1.9315751960085532,14,0.0013777283851701522,-0.29035374987415874,0.035599901218940126,0.000688864192585076,259,1257,1403,1355,5.443220737641065,-4.5318129117364405,1.0120112207670804,-1.0000000000000029,1.0000000000000024
133,1.9869203329369798,14,0.001181987110610934,-0.32860390869716455,0.03151784524006297,0.0005909935553054669,254,1459,1682,1671,6.330918724847722,-5.699532714679828,1.752466099343477,-1.254666416717049,-1.254666416717049
