Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
34,1.6047904191616766,6,0.009667412163624559,-0.32316015209794696,0.011983002635843298,0.004833706081812279,38,166,167,134,1.0,-1.0,0.0,0.0,0.0
35,1.5925925925925926,5,0.00989187945709685,-0.3357988608540389,0.0,0.004945939728548425,36,161,162,129,1.0,-1.0,0.0,0.0,0.0
36,1.6022727272727273,6,0.009155844155844157,-0.33455790298832294,0.0,0.0045779220779220775,40,174,176,141,1.0,-1.0,1.0,-1.0,0.0
37,1.6179775280898876,6,0.00914111597790897,-0.3226350465688371,0.0,0.0045705579889544845,43,176,178,144,1.0,-1.0,1.0,-1.0,1.0
38,1.5909090909090908,6,0.009090909090909092,-0.30922395483486353,0.0,0.004545454545454545,44,174,176,140,1.0,-1.0,1.0,-1.0,1.0
39,1.631578947368421,7,0.00863269284321916,-0.34493569326272056,0.0,0.004316346421609579,42,188,190,155,1.0,-1.0,1.0,-1.0,1.0
40,1.6116504854368932,8,0.007861709685058017,-0.33205007414869486,0.0,0.003930854842529008,46,204,206,166,1.0,-1.0,1.0,-1.0,1.0
41,1.6161616161616161,8,0.008203866071886376,-0.3591051501189746,0.0,0.004101933035943188,43,197,198,160,1.0,-1.0,1.0,1.0,0.0
42,1.63,8,0.008190954773869347,-0.3440453835594403,0.010007936507936507,0.004095477386934674,43,197,200,163,1.0,-1.0,1.0,1.0,0.9999999999999998
43,1.6744186046511629,9,0.007824386003042815,-0.35421962717970695,0.009307727628771306,0.0039121930015214084,40,213,215,180,1.0,1.0,0.9999999999999998,-0.5000000000000002,-0.5000000000000002
44,1.752212389380531,10,0.007787610619469026,-0.3598967166703943,0.008854026995619917,0.0038938053097345134,38,218,226,198,2.4494897427831783,-2.449489742783178,1.0,0.9999999999999993,-0.5000000000000002
45,1.7617021276595746,9,0.0075286415711947625,-0.353942362014863,0.017027951606174384,0.0037643207855973812,38,225,235,207,2.449489742783178,-2.449489742783177,1.259921049894873,-0.6299605249474365,-0.6299605249474365
46,1.7729257641921397,9,0.007775990193825176,-0.3584086140203351,0.026209926931778843,0.0038879950969125873,37,219,229,203,2.449489742783178,-2.449489742783177,1.2599210498948732,-0.6299605249474363,-0.6299605249474363
47,1.7422222222222221,8,0.007777777777777776,-0.3557740358206599,0.017783916881253442,0.0038888888888888888,39,217,225,196,2.449489742783178,-2.449489742783177,0.9999999999999998,-0.5000000000000002,-0.5000000000000002
48,1.7433628318584071,8,0.007748279252704029,-0.34935584641741807,0.017705537595460653,0.003874139626352016,39,218,226,197,2.449489742783178,-2.449489742783177,0.9999999999999998,-0.5000000000000002,-0.5000000000000002
49,1.7662337662337662,8,0.007679277244494634,-0.3432547275603021,0.023096135503564895,0.0038396386222473177,40,223,231,204,2.449489742783178,-2.449489742783177,0.9999999999999998,-0.5000000000000002,-0.5000000000000002
50,1.7269076305220883,7,0.006963337219847128,-0.3206496860826696,0.014728711402731427,0.003481668609923565,46,243,249,215,2.4494897427831788,-2.4494897427831783,0.0,0.0,0.0
51,1.6339869281045751,6,0.005357334190506804,-0.31197491763492313,0.011984278211458739,0.002678667095253402,60,306,306,250,0.0,0.0,0.0,0.0,0.0
52,1.6265060240963856,5,0.004913915480653732,-0.2904736611700532,0.011045369597200684,0.0024569577403268663,67,332,332,270,0.0,0.0,0.0,0.0,0.0
53,1.6417910447761195,5,0.004915542050227904,-0.30229160899770724,0.004975641005770731,0.0024577710251139514,65,335,335,275,1.0,0.0,0.0,0.0,0.0
54,1.673913043478261,6,0.004561070963156024,-0.3781711203177348,0.009964582925928339,0.002280535481578012,67,368,368,308,1.0,0.0,0.0,0.0,0.0
55,1.6507936507936507,6,0.004378762999452655,-0.3713004605324106,0.009700929963950427,0.0021893814997263274,73,378,378,312,1.0,0.0,0.0,0.0,0.0
56,1.634020618556701,6,0.004222275500146515,-0.3727871773141699,0.005154982680467332,0.0021111377500732573,76,388,388,317,1.0,0.0,0.0,0.0,0.0
57,1.6177285318559558,6,0.004493690366266543,-0.37154306383926655,0.005540581509799117,0.002246845183133272,74,361,361,292,1.0,0.0,0.0,0.0,0.0
58,1.7094972067039107,9,0.00478850758180367,-0.3468530649414383,0.013966963883426055,0.0023942537909018356,66,358,358,306,1.0,0.0,0.0,0.0,0.0
59,1.7378917378917378,9,0.004965404965404965,-0.3344805675594107,0.03989809610592337,0.002482702482702483,63,345,351,305,1.4422495703074114,1.0,-0.721124785153705,-0.721124785153705,6.054914201686773e-09
60,1.743732590529248,9,0.004870761426059353,-0.3350480029762743,0.03900789658030256,0.0024353807130296757,63,353,359,313,1.442249570307411,-0.7211247851537046,-0.7211247851537046,-2.931612052625313e-09,2.9316120421947128e-09
61,1.7365269461077844,8,0.00521479563395731,-0.2692023420499885,0.03593857581005237,0.0026073978169786553,62,328,334,290,1.4422495703074096,-0.7211247851537046,-0.7211247851537046,3.549793878001523e-09,3.549793878001523e-09
62,1.7737003058103975,8,0.005440798484080974,-0.2843264396098808,0.03670416649369698,0.002720399242040487,55,321,327,290,1.4422495703074105,-0.7211247851537044,-0.7211247851537044,2.314095542803452e-08,-2.3140955172507872e-08
63,1.7854889589905363,8,0.005650281515792837,-0.28944261739389676,0.03786150295286656,0.0028251407578964182,51,311,317,283,1.4422495703074123,-0.7211247851537061,-0.7211247851537061,3.915224338087294e-09,-3.915224214910746e-09
64,1.7912457912457913,7,0.006051506051506052,-0.2957390158976627,0.03031064795770678,0.003025753025753026,45,291,297,266,1.4422495703074105,-0.7211247851537046,-0.7211247851537046,-3.903699432300346e-09,3.903699278658416e-09
65,1.759656652360515,5,0.007584726949829805,-0.3324052905139242,0.03004781925938888,0.003792363474914903,35,231,233,205,0.9999999999999998,-0.5000000000000002,-0.5000000000000002,0.0,0.0
66,1.7925311203319503,5,0.007468879668049791,-0.33287013076655975,0.016599221104259636,0.0037344398340248964,34,241,241,216,0.0,0.0,0.0,0.0,0.0
67,1.8339920948616601,6,0.0072777464081811875,-0.3505443663392514,0.012517787660116412,0.0036388732040905955,32,252,253,232,1.0,-1.0,0.0,0.0,0.0
68,1.8247011952191234,6,0.007298804780876495,-0.3115843851032454,0.012617507039817797,0.003649402390438247,31,249,251,229,1.0,-1.0,1.0,-1.0,0.0
69,1.8359375,6,0.007199754901960783,-0.293254037813719,0.009770339873007471,0.003599877450980392,31,251,256,235,1.0,-1.0,1.0,-1.0,1.0
70,1.8250950570342206,6,0.0069660116680695435,-0.28606966070144274,0.01711520847951859,0.003483005834034772,36,257,263,240,1.0,-1.0,1.0,-1.0,1.0
71,1.8297872340425532,6,0.006511698341788445,-0.3015520184485928,0.01596114318525397,0.0032558491708942227,38,276,282,258,1.0,-1.0,1.0,-1.0,1.0
72,1.8202247191011236,6,0.0068429500718087365,-0.3153254004461983,0.016858375935946284,0.003421475035904368,38,261,267,243,1.0,-1.0,1.0,-1.0,1.0
73,1.8468085106382979,6,0.007892344062556829,-0.32747443517445324,0.01915509450656462,0.003946172031278414,30,229,235,217,1.0,-1.0,1.0,-1.0,1.0
74,1.8143459915611815,6,0.007687906743903311,-0.34467079861761357,0.014069419999047688,0.0038439533719516555,31,232,237,215,1.0,-1.0,1.0,-1.0,1.0
75,1.837837837837838,6,0.007123402472239684,-0.37097237710489395,0.016738918294412534,0.0035617012361198407,32,250,259,238,1.6716998816571607,1.0,-1.0,1.0,0.9999999999999997
76,1.8515901060070672,6,0.006565922361727187,-0.36761582505059953,0.015317465514974383,0.003282961180863594,35,275,283,262,1.6716998816571589,1.0,-1.0,1.0,-0.8358499408285803
77,1.9037037037037037,6,0.00707696544127771,-0.3650049287776969,0.03210703797918516,0.0035384827206388545,31,262,270,257,1.6716998816571609,-1.0000000000000002,1.0,1.0,0.9999999999999997
78,1.930232558139535,8,0.0075106325219437145,-0.36842315261417147,0.0426444796449984,0.0037553162609718577,30,249,258,249,1.6716998816571602,1.6180339887498973,1.0,0.9999999999999999,-0.9999999999999998
79,1.9256505576208178,8,0.007185263274704545,-0.3433274690886593,0.03966135643690052,0.0035926316373522723,33,260,269,259,1.6716998816571553,1.618033988749901,1.0000000000000004,1.0,-0.9999999999999998
80,1.9416058394160585,8,0.007112109301890324,-0.3504962185387083,0.04745284103223647,0.003556054650945162,34,263,274,266,1.8932891963044987,1.6180339887498945,-1.0000000000000013,-1.0000000000000007,1.0000000000000004
81,1.8814814814814815,7,0.0069943549497452845,-0.30889275124817106,0.03333905941462202,0.0034971774748726423,40,260,270,254,1.7692923542386296,-1.0000000000000004,1.0,-1.0,1.0
82,1.841897233201581,7,0.007309116004768177,-0.2909120323319282,0.03623740826365929,0.0036545580023840895,41,244,253,233,1.5213797068045665,-1.0000000000000002,-1.0,-1.0,1.0
83,1.8149779735682818,6,0.008030875989240186,-0.28344857712133925,0.03084515479630135,0.004015437994620093,37,220,227,206,1.3247179572447476,1.0000000086031895,1.0,-1.0,1.0
84,1.8214285714285714,6,0.008167841127482384,-0.28967260298542397,0.02158564050041848,0.004083920563741191,37,217,224,204,1.3247179572447463,1.0000000086031895,1.0,-1.0,-1.0
85,1.7603305785123966,5,0.007304276259387538,-0.2653586156269333,0.027552785480903876,0.0036521381296937693,40,238,242,213,1.0,-1.0,1.0,-1.0,1.0
86,1.793991416309013,5,0.007732721622021605,-0.30372388740459433,0.018601801966334885,0.0038663608110108038,34,229,233,209,1.0,-1.0,1.0,-1.0,1.0
87,1.7322175732217573,5,0.0072782250975704085,-0.2860624112154764,0.01813532817716918,0.0036391125487852042,40,237,239,207,1.0,-1.0,1.0,-1.0,1.0
88,1.8333333333333333,6,0.007670850767085077,-0.3572735746233905,0.031950769442545754,0.0038354253835425384,34,237,240,220,1.0,-1.0,1.0,0.9999999999999998,-0.5000000000000002
89,1.8650793650793651,5,0.0074305950799974695,-0.3881234939229727,0.038366079264137515,0.003715297539998735,34,247,252,235,1.259921049894874,1.0,-1.0,1.0,-0.6299605249474374
90,1.8527131782945736,5,0.007209000693753204,-0.3965087238117915,0.020675921970753353,0.0036045003468766026,37,252,258,239,1.2599210498948745,1.0,-1.0,1.0,-1.0
91,1.8783269961977187,5,0.007169187008388241,-0.39186605420459586,0.025354525515185293,0.0035845935041941197,35,256,263,247,1.4422495703074079,-1.0,1.0,0.9999999999999999,-0.7211247851537049
92,1.8790322580645162,6,0.007607418048844193,-0.40085534313549487,0.026889071407972472,0.0038037090244220973,36,240,248,233,1.4422495703074125,1.0,-1.0,-1.0,1.0
93,1.8650793650793651,5,0.0074305950799974695,-0.3808149887999101,0.026463042641853812,0.003715297539998735,40,244,252,235,1.4422495703074112,1.0,-1.0,1.0,-1.0
94,1.9196787148594376,6,0.007740639979271924,-0.3873990948597415,0.029458489619064943,0.003870319989635963,36,240,249,239,1.6180339887498953,1.4422495703074087,1.0,-1.0,1.0
95,1.951219512195122,7,0.007964161274265804,-0.38243495856788756,0.022498410488018903,0.003982080637132902,34,241,246,240,1.618033988749895,1.0,-1.0,1.0,-1.0
96,1.9699248120300752,8,0.007433678535962548,-0.35126723575413116,0.04462068134426144,0.003716839267981274,40,256,266,262,1.618033988749895,1.4422495703074105,1.0,-1.0,1.0
97,1.9565217391304348,8,0.007114624505928854,-0.3467736579620581,0.05870705572976713,0.0035573122529644267,40,263,276,270,1.7099759466766968,1.6180339887498942,-1.0000000000000004,1.0,-1.0
98,1.9357142857142857,8,0.006938044034818228,-0.3352637327411823,0.06024718848701533,0.003469022017409114,42,271,280,271,1.618033988749895,1.4422495703074079,1.0000000000000009,1.0,-1.0
99,1.8862876254180603,8,0.006329824246369329,-0.34484096075410375,0.047944195136836884,0.003164912123184665,48,291,299,282,1.618033988749895,1.4422495703074105,1.0,1.0,-0.9999999999999999
100,1.8554913294797688,8,0.00537823573762252,-0.35273161947077913,0.06262805308497606,0.002689117868811259,58,332,346,321,1.817120592832144,1.6180339887498947,1.0,1.0,0.9999999999999994
101,1.846938775510204,8,0.0047236285818675295,-0.37284807585893365,0.06293070965076167,0.0023618142909337648,69,377,392,362,1.7099759466766968,1.3247179572447454,1.0000000000000004,1.0,-1.0
102,1.8198614318706698,9,0.004212642203404328,-0.34885629417932046,0.05889606285619971,0.002106321101702164,78,410,433,394,1.9631350868238657,1.3247179572447445,-1.211478586372642,-1.0000000000000002,1.0
103,1.786046511627907,8,0.004163278581883232,-0.3478678154950367,0.06512225114023604,0.0020816392909416164,83,401,430,384,2.1756386551610944,1.3247179572447467,1.0000000000000004,1.0000000000000004,1.0000000000000004
104,1.7647058823529411,8,0.004001600640256103,-0.34161351694471465,0.055058682544580906,0.0020008003201280513,89,408,442,390,2.300411054008462,1.3247179572447454,-1.0000000000000009,-1.0000000000000004,-1.0000000000000004
105,1.7875,8,0.0037317327766179537,-0.3193259796291522,0.04965781953211981,0.001865866388308977,90,445,480,429,2.30041105400846,1.3247179572447478,1.0000000000000009,-1.0000000000000004,-1.0000000000000004
106,1.7956777996070727,9,0.0035347988181241583,-0.29675482009489873,0.04813764774993797,0.0017673994090620794,91,474,509,457,2.300411054008464,1.3247179572447434,1.0000000000000013,1.0000000000000013,-1.0000000000000009
107,1.8413361169102296,9,0.003852167608598805,-0.2915933635118586,0.059852033822455006,0.0019260838042994034,81,443,479,441,2.325725096263394,1.3247179572447454,1.0000000000000036,1.0000000000000029,-1.0000000000000029
108,1.8451025056947608,8,0.004212562798389863,-0.29164538194676226,0.058852603970360344,0.0021062813991949325,70,404,439,405,2.423710117747539,-1.0965791114295909,-1.0965791114295909,-1.0000000000000004,1.0000000000000004
109,1.848866498740554,8,0.004668854794799379,-0.30709369776793016,0.043246856951917635,0.0023344273973996896,61,376,397,367,2.0800838230519028,-1.0400419115259507,-1.0400419115259507,-1.0000000000000004,-1.0000000000000002
110,1.815,8,0.004548872180451128,-0.29107879139906884,0.042923178692052304,0.002274436090225564,65,380,400,363,2.080083823051903,-1.040041911525952,-1.040041911525952,1.0000000000000016,-1.0000000000000016
111,1.8061224489795917,8,0.004619238999947805,-0.2929820457868781,0.04039653730091703,0.0023096194999739027,64,377,392,354,1.9129311827723898,-1.0000000000000004,0.9999999999999999,-0.9564655913861951,-0.9564655913861951
112,1.819277108433735,6,0.005496305463546026,-0.32203844145672045,0.018075078090138332,0.0027481527317730135,51,326,332,302,1.4422495703074087,-0.7211247851537048,-0.7211247851537048,3.8940473974500414e-09,-3.894047303789459e-09
113,1.8293515358361774,7,0.00626490251998691,-0.33695460691803886,0.021394664385711106,0.003132451259993455,46,287,293,268,1.4422495703074105,-0.7211247851537044,-0.7211247851537044,2.314095542803452e-08,-2.3140955172507872e-08
114,1.8518518518518519,7,0.006884207627702052,-0.33648491639672024,0.04667932440161558,0.003442103813851026,43,259,270,250,1.7099759466766984,1.0000000000000002,-1.0000000000000002,-0.8549879733383481,-0.8549879733383481
115,1.8455598455598456,7,0.007153332734728085,-0.34835418165465337,0.0486620111471961,0.0035766663673640416,42,248,259,239,1.709975946676697,1.0,-0.9999999999999998,-0.8549879733383474,-0.8549879733383474
116,1.773851590106007,8,0.006290253865624138,-0.3038516028710323,0.03275424988787943,0.003145126932812069,52,276,283,251,1.4422495703074103,-1.0,0.9999999999999999,-0.7211247851537039,-0.7211247851537039
117,1.7926421404682273,8,0.006015577652577944,-0.3056265529324765,0.03769135231982403,0.003007788826288972,55,289,299,268,1.5874010519681978,-1.0000000000000007,1.0000000000000002,1.0,-0.9999999999999997
118,1.735593220338983,7,0.005903378300472732,-0.29102296596592037,0.03345525863078061,0.002951689150236366,60,286,295,256,1.44224957030741,1.0,-1.0,1.0,-1.0
119,1.698360655737705,7,0.005586712683347713,-0.2765472141691744,0.026239025434818816,0.0027933563416738566,65,294,305,259,1.5874010519681996,1.0,-1.0,1.0,-1.0
120,1.730263157894737,8,0.005710439464999131,-0.28319306933501576,0.026324333561175667,0.0028552197324995658,63,289,304,263,1.6632519387714884,1.6180339887498758,1.0,-1.0,1.0
121,1.7173913043478262,6,0.004679540338822413,-0.28905365219164475,0.0416742944317315,0.0023397701694112074,79,346,368,316,2.0400418125015944,1.6180339887498956,-1.0000000000000002,1.0,-1.0
122,1.7650130548302871,7,0.004620453023115935,-0.3001971919757311,0.03307730942910602,0.0023102265115579677,76,365,383,338,1.869587574746548,1.6180339887498938,-1.0000000000000009,1.0000000000000004,1.0
123,1.8138297872340425,7,0.004836879432624113,-0.3160651937158188,0.04521808963139762,0.0024184397163120566,66,356,376,341,1.9583583177450914,1.6180339887498958,1.0000000000000013,-1.000000000000001,0.9999999999999997
124,1.8045977011494252,7,0.00520056974394647,-0.335351560289285,0.05172951482024291,0.0026002848719732354,64,334,348,314,1.8171205928321417,1.6180339887498958,0.9999999999999998,-0.9999999999999996,-0.9085602964160707
125,1.8352941176470587,7,0.005413846954711087,-0.34346320586777257,0.052946433936189384,0.002706923477355544,59,327,340,312,1.8171205928321417,1.6180339887498945,-0.9085602964160704,-0.9085602964160704,-0.6180339887498947
126,1.8641975308641976,7,0.005771509383480488,-0.34957102994106054,0.0555613307328535,0.002885754691740244,53,311,324,302,1.8171205928321403,1.6180339887498947,-0.90856029641607,-0.90856029641607,-0.6180339887498949
127,1.8585209003215435,7,0.005995228710714657,-0.3388547664287769,0.0664606663068777,0.002997614355357328,51,297,311,289,1.9129311827723878,-0.9564655913861941,-0.9564655913861941,-5.6146718608053625e-09,5.6146717138040915e-09
128,1.8492063492063493,7,0.007367355972933661,-0.35608042206652296,0.01852526342137905,0.003683677986466831,38,248,252,233,1.259921049894874,-0.6299605249474374,-0.6299605249474374,3.915224338087294e-09,-3.915224214910747e-09
129,1.8149779735682818,6,0.008030875989240188,-0.34336765944298964,0.02056740328096169,0.004015437994620093,35,223,227,206,1.259921049894873,-0.6299605249474365,-0.6299605249474365,-2.1951705861042448e-17,0.0
130,1.8109452736318408,7,0.009054726368159205,-0.3595779964555773,0.0265444267133932,0.004527363184079602,33,195,201,182,1.442249570307411,-0.7211247851537055,-0.7211247851537055,1.2011890888876054e-08,-1.2011890813381438e-08
131,1.797979797979798,8,0.009126801004973595,-0.32011132824924676,0.016844360970170405,0.0045634005024867965,33,194,198,178,1.259921049894874,-0.6299605249474374,-0.6299605249474374,3.915224338087294e-09,-3.915224214910747e-09
132,1.7818181818181817,8,0.00813615608136156,-0.30920714519839015,0.015160298638559508,0.00406807804068078,37,216,220,196,1.259921049894873,-0.6299605249474365,-0.6299605249474365,-2.1951705861042448e-17,0.0
133,1.7670682730923695,8,0.007125275294727295,-0.29270190338308305,0.013394311132906588,0.003562637647363648,42,245,249,220,1.259921049894874,-0.6299605249474374,-0.6299605249474374,3.915224338087294e-09,-3.915224214910747e-09
134,1.7720588235294117,7,0.006538962448448014,-0.2988483657950478,0.01471142755744832,0.003269481224224007,46,270,272,241,0.9999999999999998,-0.5000000000000002,-0.5000000000000002,0.0,0.0
135,1.8175182481751824,7,0.006657576000641693,-0.30952454212002983,0.019472665699080793,0.003328788000320847,43,272,274,249,0.9999999999999998,-0.5000000000000002,-0.5000000000000002,0.0,0.0
136,1.826086956521739,7,0.00612780857893201,-0.30990562097027746,0.017843521848098506,0.003063904289466005,45,297,299,273,0.9999999999999998,-0.5000000000000002,-0.5000000000000002,0.0,0.0
137,1.7964071856287425,6,0.005394616173059286,-0.28764803078228385,0.021961763843695997,0.0026973080865296435,52,325,334,300,1.57474307388702,-1.0000000000000009,-0.2873715369435105,-0.2873715369435105,0.0
138,1.7882352941176471,7,0.0052750303661287514,-0.31059848660236505,0.02157363892745514,0.002637515183064376,54,332,340,304,1.4945301804796705,-0.7976231097945158,-0.34845353534257706,-0.34845353534257706,-1.8002553233811377e-16
139,1.7882352941176471,6,0.0052750303661287514,-0.31272162072265586,0.01765172488879211,0.002637515183064376,56,332,340,304,1.4945301804796702,-0.7976231097945166,-0.34845353534257684,-0.34845353534257684,-3.3453670728605995e-16
140,1.8255813953488371,6,0.005322394738626347,-0.33178679810774936,0.024228871903290507,0.002661197369313174,52,336,344,314,1.49453018047967,-0.7976231097945168,-0.3484535353425767,-0.3484535353425767,-3.981022664442005e-16
141,1.8492753623188405,6,0.005375800471857094,-0.3321820336405932,0.024158295958585072,0.0026879002359285475,45,335,345,319,1.618033988749894,1.0,-0.6180339887498951,-0.5000000000000002,-0.5000000000000002
142,1.8190045248868778,7,0.004124726813802444,-0.3204974644223092,0.026398418496221474,0.002062363406901222,64,431,442,402,1.9041608591349226,1.0,1.0,-0.9520804295674605,-0.9520804295674605
143,1.817391304347826,7,0.003959458179407028,-0.31354214262032687,0.02536552024558754,0.001979729089703514,70,447,460,418,1.9041608591349197,1.0,1.0,-0.9999999999999998,0.9999999999999996
144,1.8422273781902552,7,0.004284249716721524,-0.33086810232475605,0.022431313665637047,0.002142124858360762,62,419,431,397,1.7963219032594426,1.0,-1.0,1.0,-1.0
145,1.8074398249452954,7,0.00396368382663442,-0.3154366025068915,0.0226140291358869,0.00198184191331721,70,445,457,413,1.7963219032594442,1.0,-1.0,1.0,1.0
