model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GCN_binary_lr0.001,0.001,64,16,2,0.3,32,23,MLP,0.6500803021170338,0.7118469403340266,0.7364955445130666,0.6570843802140012,0.5434503119178535,0.5229183552639911,0.632540557568121,0.5358772293654085,0.5175913396481732,0.5202746469749968,0.625968992248062,0.6806049822064056,0.570941143019619,0.5774301675977653,0.5880092236740968
GCN_binary_lr0.001,0.001,64,16,3,0.3,32,175,MLP,0.6194596547887933,0.7872003115140475,0.8118857956594892,0.7035515237317596,0.5389844501156782,0.5306017369334228,0.6542545660484214,0.5309907271839922,0.5117403314917127,0.598652675216997,0.5271317829457365,0.6592526690391459,0.6252198619943174,0.5290542183321176,0.5762052877138414
GCN_binary_lr0.001,0.001,64,32,1,0,32,10,MLP,0.6522480360469463,0.7151528890316303,0.7544907488756709,0.6478522525928176,0.5378854138498288,0.5046340123605324,0.5992407809110629,0.5055316533497234,0.4981432360742706,0.5726130327762664,0.7969961240310077,0.8354092526690391,0.5856243789334217,0.6186536291839038,0.6241276171485544
GCN_binary_lr0.001,0.001,64,32,2,0,32,146,MLP,0.5885569592687161,0.8589417590544774,0.9284114506509569,0.7448961792952855,0.5491250666651644,0.5205825502463242,0.6996392062537583,0.5279907975460123,0.5154320987654321,0.6029278403938334,0.6671511627906976,0.594306049822064,0.6476932711711085,0.5894691780821918,0.5520661157024793
GCN_binary_lr0.001,0.001,64,32,3,0,32,11,MLP,0.6547745530402932,0.7339085404689495,0.7305452012353473,0.646969273648552,0.5348766788354065,0.5416309158951887,0.5868126853753137,0.5142118863049095,0.5272511848341233,0.6664075657468584,0.7713178294573644,0.791814946619217,0.6240824992417349,0.6170542635658914,0.6330014224751067
GCN_binary_lr0.001,0.001,64,32,1,0.1,32,44,MLP,0.6290164153645004,0.815207665012433,0.8811504344145457,0.7003315343794344,0.5436807057869119,0.5036632008206583,0.602262114766006,0.5076923076923077,0.5014679976512038,0.751910869283586,0.8473837209302325,0.7597864768683275,0.6688176999308596,0.6349609729533491,0.6041740360806509
GCN_binary_lr0.001,0.001,64,32,2,0.1,32,22,MLP,0.6404632946966105,0.7371511399745941,0.7574697782595953,0.6724905631997712,0.5279170938870861,0.5283969301300642,0.6279891304347827,0.5140060749240635,0.5206798866855524,0.5987822256769012,0.7378875968992248,0.8176156583629893,0.6130379998673652,0.6059279888601552,0.6362062997577016
GCN_binary_lr0.001,0.001,64,32,3,0.1,32,105,MLP,0.596854653417694,0.8569931942683,0.8970600267251333,0.7348218310264909,0.5443446579607596,0.5407602328997859,0.6853724540663723,0.5220825852782764,0.5275747508305648,0.6233968130586863,0.7044573643410853,0.7064056939501779,0.6529172320217096,0.5997112806764281,0.604031951312286
GCN_binary_lr0.001,0.001,64,32,1,0.2,32,194,MLP,0.5908373266026594,0.8417896344111516,1.0523784086108208,0.747879683253741,0.552287201978547,0.5438566982434366,0.6539359962625555,0.5233296005972378,0.5176470588235295,0.7253530250032387,0.6792635658914729,0.7829181494661922,0.6877955899514772,0.5911870124393843,0.623229461756374
GCN_binary_lr0.001,0.001,64,32,2,0.2,32,14,MLP,0.6487984863374051,0.7050461860803457,0.7174737486574385,0.664275144029851,0.5341995814178836,0.5418588765339851,0.6693137853797597,0.5181619256017506,0.5217391304347826,0.42583236170488403,0.5736434108527132,0.6832740213523132,0.5205067300079177,0.5444929868935388,0.5916795069337443
GCN_binary_lr0.001,0.001,64,32,3,0.2,32,45,MLP,0.6175643821433958,0.8003300121197334,0.8089296561148431,0.7085608669230118,0.5502762144327263,0.5384806265118223,0.6354709661777185,0.5110833593506088,0.5189644792293799,0.6791035108174635,0.7931201550387597,0.7669039145907474,0.656563126252505,0.6216062274539587,0.6190305206463196
GCN_binary_lr0.001,0.001,64,32,1,0.3,32,6,MLP,0.6590838959251625,0.698540217601336,0.7093874630000856,0.6392400001738752,0.5441218930277627,0.5193224344929775,0.6184764991896272,0.5137954239569313,0.5144836272040302,0.4943645549941702,0.7398255813953488,0.7268683274021353,0.549499604003168,0.6064336775218427,0.6025073746312685
GCN_binary_lr0.001,0.001,64,32,2,0.3,32,60,MLP,0.6092765659525774,0.8013729948263902,0.8303399044606421,0.7195400208458924,0.5398454635764076,0.5097623352034549,0.6348783314020857,0.510580204778157,0.5009658725048294,0.7098069698147429,0.7248062015503876,0.6921708185053381,0.6702550614716496,0.5991189427312775,0.5812476652969742
GCN_binary_lr0.001,0.001,64,32,3,0.3,32,31,MLP,0.6272882393428257,0.7832302882121159,0.8544963697592417,0.6932143654290694,0.5403974464425214,0.5166755581869531,0.6290136881156454,0.5110088728228722,0.5170486305198435,0.6369996113486203,0.7533914728682171,0.8229537366548043,0.6329814624098867,0.6089680830233013,0.6350841057329214
GCN_binary_lr0.001,0.001,64,64,1,0,32,34,MLP,0.5924151409610211,0.8125352162581224,0.8639788627624512,0.7434179546733168,0.5349575455576588,0.5474565766644293,0.6737748344370861,0.5107487027427724,0.5151715039577837,0.6590231895323229,0.6676356589147286,0.6948398576512456,0.6663173750736787,0.5787484250314994,0.5916666666666667
GCN_binary_lr0.001,0.001,64,64,2,0,32,44,MLP,0.5756293529679316,0.8091985977613009,0.8521273997094896,0.7570888932491958,0.5340443032269695,0.5496673199427566,0.6776076803321225,0.518178019222733,0.5202898550724637,0.6766420520792849,0.6007751937984496,0.6387900355871886,0.6771245219420496,0.556428090643931,0.5734824281150159
GCN_binary_lr0.001,0.001,64,64,3,0,32,17,MLP,0.6314065513773734,0.7537087784363673,0.8059499876366721,0.6922737105999146,0.5366436577955052,0.5074851034054786,0.6102891728312038,0.5054981672775741,0.5059241706161137,0.7054022541780023,0.7349806201550387,0.7597864768683275,0.65440778799351,0.5990128331688055,0.6073968705547653
GCN_binary_lr0.001,0.001,64,64,1,0.1,32,93,MLP,0.5426011879621826,1.0116149994043204,1.1232998785045412,0.7905152363945122,0.5361631521918755,0.5244760862957663,0.7020648967551623,0.510934393638171,0.5069398545935228,0.7091592175152222,0.622577519379845,0.6823843416370107,0.7055942253158031,0.5612579165756716,0.5817216533940084
GCN_binary_lr0.001,0.001,64,64,2,0.1,32,11,MLP,0.6448032930030586,0.7167809976981236,0.7487961062126689,0.6690882817992212,0.5423306188405144,0.5065590133103683,0.6256952169076752,0.5164685908319185,0.5065751858204688,0.582977069568597,0.7369186046511628,0.7882562277580071,0.603581248742539,0.6073068476741864,0.6167768882701009
GCN_binary_lr0.001,0.001,64,64,3,0.1,32,222,MLP,0.5042701357393284,1.1436111500630013,1.3486436771021948,0.8262156021416929,0.536893417425335,0.5492604735249047,0.7647570703408267,0.515139116202946,0.5309470544369873,0.6831195750744915,0.6099806201550387,0.6334519572953736,0.7216367866429452,0.5585625554569654,0.5776876267748479
GCN_binary_lr0.001,0.001,64,64,1,0.2,32,18,MLP,0.625941864143494,0.7585890907507676,0.803138769335217,0.6921706274382704,0.5371552659846164,0.5280553849368675,0.6333861595351294,0.5149119655048509,0.512720156555773,0.6213240057002203,0.6942829457364341,0.699288256227758,0.6272971028709698,0.5912935836599958,0.5916447120812947
GCN_binary_lr0.001,0.001,64,64,2,0.2,32,13,MLP,0.6384253199549689,0.752238708276015,0.7888677385118272,0.675234913216213,0.5353335934213689,0.5208152600650954,0.6035412757973734,0.5047337278106508,0.5131440588853838,0.6667962171265708,0.8265503875968992,0.8683274021352313,0.6335938942574013,0.6267450404114622,0.6450760079312624
GCN_binary_lr0.001,0.001,64,64,3,0.2,32,15,MLP,0.6295405605935162,0.7319566997197958,0.7572023404969109,0.6920561735762008,0.528519192994712,0.5241618488874255,0.6463894967177243,0.5049640534063676,0.5019455252918288,0.5740380878352118,0.7146317829457365,0.6886120996441281,0.6080691642651297,0.5917753259779338,0.5806451612903226
GCN_binary_lr0.001,0.001,64,64,1,0.3,32,227,MLP,0.5043698126608294,1.1803907417334043,1.4258818758858576,0.8246441965178603,0.5409324109128056,0.5390014532490723,0.7325118726735977,0.5219929933826392,0.5212765957446809,0.7393444746728851,0.6497093023255814,0.7846975088967971,0.7359123146357189,0.5788905676667386,0.6264204545454546
GCN_binary_lr0.001,0.001,64,64,2,0.3,32,40,MLP,0.5898464723773624,0.8071578718148745,0.9069420629077487,0.7439880757184928,0.5354482621987862,0.5507026411772901,0.6754666666666667,0.5124028137726768,0.5197407189157337,0.6563026298743361,0.6705426356589147,0.7846975088967971,0.6657467639135292,0.5809024134312697,0.6253101736972705
GCN_binary_lr0.001,0.001,64,64,3,0.3,32,8,MLP,0.6512724210510096,0.7116456164763524,0.7306347058879005,0.652397780298297,0.532068408787032,0.5045904782107622,0.5922633349351274,0.501230012300123,0.4985851726089417,0.638683767327374,0.7897286821705426,0.7838078291814946,0.6145982671570155,0.6132430398796087,0.6094776893808371
GCN_binary_lr0.001,0.001,64,128,1,0,32,11,MLP,0.6309882543101815,0.7116791917727544,0.7196557629439566,0.6966994389553751,0.5421139570563668,0.5486288325882398,0.6915516915516916,0.5200496072757338,0.5234604105571847,0.4740251327892214,0.6094961240310077,0.6352313167259787,0.5624903920061491,0.5612313183136293,0.5739549839228296
GCN_binary_lr0.001,0.001,64,128,2,0,32,219,MLP,0.43089134081056646,1.7177667929575993,2.2041533407237797,0.8822180555947866,0.5398276236028484,0.5549531572548473,0.7489127946898604,0.516248153618907,0.524822695035461,0.8477782096126442,0.6773255813953488,0.7241992882562278,0.7952846812906362,0.5859178541492037,0.6085981308411215
GCN_binary_lr0.001,0.001,64,128,3,0,32,37,MLP,0.5573007384812609,0.8972497518245991,0.9792949168218507,0.7759118080754663,0.5396095533997356,0.5544956529172629,0.6968211920529801,0.509594882729211,0.5177603853100542,0.6815649695556419,0.6947674418604651,0.7651245551601423,0.6891086515161439,0.5879458794587946,0.6175942549371634
GCN_binary_lr0.001,0.001,64,128,1,0.1,32,30,MLP,0.5583380124460343,0.8008701957189119,0.8282621635331048,0.7817867426897431,0.5497973519845561,0.5579558262939933,0.7415586493839014,0.5349421820010055,0.5365853658536586,0.6003368311957508,0.5155038759689923,0.6067615658362989,0.663516609392898,0.5250431778929189,0.5695198329853862
GCN_binary_lr0.001,0.001,64,128,2,0.1,32,58,MLP,0.5105892781391894,1.0428758543271286,1.1899632513523102,0.8204079266889741,0.5447590852412716,0.5486090443383442,0.7392415277030662,0.51985559566787,0.5264127764127764,0.7121388780930172,0.6976744186046512,0.7624555160142349,0.7254371494556252,0.5957798924286305,0.6228197674418605
GCN_binary_lr0.001,0.001,64,128,3,0.1,32,7,MLP,0.6455306803217585,0.7048276772865882,0.7073464724752638,0.6630147081814212,0.5343547422405505,0.5326502165626069,0.6406580876364228,0.523893029373082,0.5222602739726028,0.5095219588029537,0.5789728682170543,0.5427046263345195,0.5676143743685957,0.5500575373993095,0.5322862129144852
GCN_binary_lr0.001,0.001,64,128,1,0.2,32,43,MLP,0.5352572400747619,0.8606545402453496,0.9330318826768134,0.8016318792884429,0.541913492090319,0.5489090342067604,0.7237914177077676,0.5169243627246135,0.5264663805436338,0.6905039512890271,0.5993217054263565,0.6548042704626335,0.7067559504077439,0.5550818936504375,0.5836637589214909
GCN_binary_lr0.001,0.001,64,128,2,0.2,32,9,MLP,0.6356687379179534,0.7125286826720605,0.7100164476368163,0.6850167785384147,0.5385753044062858,0.5576973917503578,0.6462264150943396,0.5188301282051282,0.5368261199696279,0.5502008032128514,0.627422480620155,0.6290035587188612,0.5943600867678959,0.5679824561403509,0.5792707906595658
GCN_binary_lr0.001,0.001,64,128,3,0.2,32,4,MLP,0.6629109322160914,0.7037563177255484,0.6977894455194473,0.6374508896931121,0.5362167894808004,0.5429745380630945,0.6179664363277394,0.522911051212938,0.5255781359495445,0.4865915273999223,0.751937984496124,0.6672597864768683,0.5444661883018047,0.6168521462639109,0.5880047040376323
GCN_binary_lr0.001,0.001,64,128,1,0.3,32,10,MLP,0.6374255455798984,0.7316632587176103,0.7750800748666128,0.6775948496416617,0.5427788481761914,0.5208033871151581,0.6061023170451939,0.5102432778489117,0.5080687142113482,0.684544630133437,0.7722868217054264,0.8683274021352313,0.6429397091926751,0.6144949884348496,0.6410509031198687
GCN_binary_lr0.001,0.001,64,128,2,0.3,32,13,MLP,0.6272186761563856,0.7302111112154447,0.7337096946107017,0.6975066915523047,0.5386230732828556,0.5439041900431859,0.6734927916120577,0.5179975175837815,0.5200573065902578,0.5325819406658894,0.6065891472868217,0.6459074733096085,0.5948057585184113,0.5588038384289221,0.5761904761904761
GCN_binary_lr0.001,0.001,64,128,3,0.3,32,13,MLP,0.626532482804719,0.7657265571447519,0.7880635600950983,0.6928522736558863,0.5421548012063577,0.520199053963349,0.6158964001425686,0.5069235400361228,0.5083432657926102,0.6715895841430237,0.8158914728682171,0.7588967971530249,0.6425384234010907,0.6253249164500557,0.6088508208422555
GCN_binary_lr0.001,0.001,64,16,1,0,32,67,MLP,0.6364919353222501,0.7350518432947305,0.7673211486803161,0.6753870288520907,0.5419876688224866,0.526949617532706,0.6275252525252525,0.510349750178444,0.5155666251556662,0.5794792071511854,0.6928294573643411,0.7366548042704626,0.6025459688826026,0.5877517468146322,0.6065934065934065
GCN_binary_lr0.001,0.001,64,16,2,0,32,7,MLP,0.669179592196739,0.6986830729704637,0.7057299249702029,0.6101390043371627,0.5341022831410371,0.504322149542179,0.6041813070976809,0.5050940438871473,0.5046948356807511,0.44552403161031223,0.624515503875969,0.5738434163701067,0.5128625754977257,0.5584922010398613,0.537052456286428
GCN_binary_lr0.001,0.001,64,16,3,0,32,8,MLP,0.6704778831691228,0.7019850776745723,0.7055393970674939,0.6112961975823927,0.5310111556171504,0.5187188928711642,0.6364541832669323,0.5298165137614679,0.503800217155266,0.33113097551496307,0.4476744186046512,0.4128113879003559,0.4356199403493822,0.4852941176470588,0.45378973105134474
GCN_binary_lr0.001,0.001,64,16,1,0.1,32,8,MLP,0.6656053331574545,0.7006012875300187,0.7059789399305979,0.6162520019775453,0.5455057820293252,0.5342415876192044,0.5952380952380952,0.5091410831321145,0.5142337976983646,0.4696204171524809,0.7151162790697675,0.755338078291815,0.5250199145484828,0.5948015313318558,0.6118918918918919
GCN_binary_lr0.001,0.001,64,16,2,0.1,32,96,MLP,0.6337490279235208,0.7836709338885087,0.8430770378973749,0.6861113364272045,0.5359340493735352,0.5199057920998974,0.6202841744243018,0.5017555059048835,0.5058896466212027,0.6560435289545278,0.7616279069767442,0.7259786476868327,0.6376629100295914,0.6049644025399269,0.5962732919254659
GCN_binary_lr0.001,0.001,64,16,3,0.1,32,37,MLP,0.6539019989177554,0.7474280201471769,0.7713719771967994,0.650880761028308,0.522497732445466,0.5149056971162979,0.5664789538990169,0.5057770075101098,0.5157608695652174,0.7688819795310273,0.8483527131782945,0.844306049822064,0.6523411738843702,0.6337314513210278,0.6403508771929824
GCN_binary_lr0.001,0.001,64,16,1,0.2,32,87,MLP,0.6312853020787486,0.772879572556569,0.7954129924376806,0.6894086885007276,0.5319531531683793,0.519819515330353,0.6228339682929827,0.512118018967334,0.5098643649815043,0.6565617307941444,0.7063953488372093,0.7357651245551602,0.6392532795156408,0.5937690897984117,0.6023306627822287
GCN_binary_lr0.001,0.001,64,16,2,0.2,32,152,MLP,0.625971866196974,0.8320860381309803,0.8644827736748589,0.6966157321385891,0.5437127473183703,0.5144941015184712,0.6251955240043316,0.5098425196850394,0.5038302887448438,0.6731441896618733,0.752906976744186,0.7606761565836299,0.648284466625078,0.607981220657277,0.6061680255228642
GCN_binary_lr0.001,0.001,64,16,3,0.2,32,176,MLP,0.6253559772642503,0.886580348931826,1.0159743759367201,0.6927084238059267,0.5483152257601707,0.4927666031331923,0.6140955550273354,0.5239938080495357,0.49601063829787234,0.6693872263246534,0.6560077519379846,0.6637010676156584,0.6405504245955495,0.5826161790017211,0.5677321156773212
GCN_binary_lr0.001,0.001,64,16,1,0.3,32,32,MLP,0.6490907867132507,0.7391659699953519,0.7869508133994209,0.6517345453845438,0.5450019201445225,0.5076022498448601,0.5968041620215533,0.5156603164352599,0.5084102007596311,0.6241741158181111,0.7737403100775194,0.8336298932384342,0.6101823708206687,0.6188723115675256,0.6316144253454669
GCN_binary_lr0.001,0.001,64,16,2,0.3,32,99,MLP,0.627578869677972,0.795732334943918,0.8748748310738139,0.6906716502390676,0.5395969949972959,0.516773312141437,0.6268944258926278,0.507910349373764,0.5105386416861827,0.6323357947920715,0.7466085271317829,0.7758007117437722,0.6296033537568526,0.6045508042369556,0.615819209039548
GCN_binary_lr0.001,0.001,64,16,3,0.3,32,237,MLP,0.6139076787739314,0.7908728406979487,0.8987327482965257,0.7099743498816717,0.5456502623415059,0.5205607831714391,0.6512588250965765,0.5146281283045471,0.5200553250345782,0.6333721984713045,0.7073643410852714,0.6690391459074733,0.6421909890975962,0.595796776168129,0.5852140077821012
GCN_binary_lr0.001,0.001,64,32,1,0,32,10,MLP,0.6527357234717897,0.7142083782416123,0.7349163376622729,0.6478696401140588,0.5371297970749955,0.5117166227631362,0.5916063320652841,0.5115303983228512,0.5173852573018081,0.6245627671978236,0.7093023255813954,0.6619217081850534,0.6076380136123015,0.5943970767356882,0.5807962529274004
GCN_binary_lr0.001,0.001,64,32,2,0,32,9,MLP,0.6562716628947367,0.7088261608894054,0.7127190348174837,0.6445179184700136,0.5413811097214711,0.5406961189701245,0.6047920312289675,0.5138752856676461,0.5273722627737226,0.582070216349268,0.7625968992248062,0.7713523131672598,0.5932136255611302,0.6140042910083869,0.6264450867052023
GCN_binary_lr0.001,0.001,64,32,3,0,32,109,MLP,0.5968524461947613,0.8161211499801049,0.8396356569396125,0.7380326734685105,0.5536376410296857,0.5327926919618545,0.7039150420034871,0.5421686746987951,0.5166240409207161,0.5753335924342532,0.5450581395348837,0.5391459074733096,0.633162246934702,0.5436095675283885,0.5276447540269917
GCN_binary_lr0.001,0.001,64,32,1,0.1,32,112,MLP,0.5839904916335831,0.8667511761188507,0.9418186239070363,0.7480649123832567,0.5418151374992488,0.5247190860044832,0.6621890547263681,0.5114638447971781,0.5180240320427236,0.6897266485296023,0.7025193798449613,0.6903914590747331,0.6756773906973793,0.5919575423555827,0.5919145690312738
GCN_binary_lr0.001,0.001,64,32,2,0.1,32,1,MLP,0.6853553127057804,0.7178353360066048,0.7174669586949878,0.5746505615926002,0.5287504084414999,0.515151862944998,0.5220277109433336,0.5012450199203188,0.506341005166745,0.8151314937168027,0.9752906976744186,0.9590747330960854,0.6364555937689662,0.6621710526315789,0.6627728250845374
GCN_binary_lr0.001,0.001,64,32,3,0.1,32,35,MLP,0.6243500818747171,0.7519195552055652,0.8192429368694624,0.6999517781602025,0.5452124787798209,0.5235032959309026,0.6237468293272135,0.515426497277677,0.506094022054556,0.6689985749449411,0.687984496124031,0.7758007117437722,0.6455806975871984,0.5893338866984852,0.6125746399719002
GCN_binary_lr0.001,0.001,64,32,1,0.2,32,25,MLP,0.629250433936129,0.7461977935754336,0.78174320442809,0.6923083178091805,0.5295013304864491,0.5277261084586061,0.614938446969697,0.5061976549413736,0.5058823529411764,0.6730146392019691,0.7320736434108527,0.7268683274021353,0.6426671615018247,0.5985343632402456,0.5965680905439942
GCN_binary_lr0.001,0.001,64,32,2,0.2,32,14,MLP,0.6429687113988967,0.7299541464218726,0.7484732824895117,0.6673578709859687,0.5354778389970555,0.5246787179746963,0.6236209335219236,0.5076495132127955,0.5126545026486168,0.5711879777173209,0.7073643410852714,0.7749110320284698,0.5962539725471634,0.5910931174089069,0.6170740347148423
GCN_binary_lr0.001,0.001,64,32,3,0.2,32,2,MLP,0.6787562692387504,0.6968813607325921,0.7018592788113488,0.5824874832924131,0.5354814774127156,0.5021205088588038,0.5698943357006756,0.5127915726109857,0.5008223684210527,0.4262210130845964,0.6603682170542635,0.541814946619217,0.4876964126890009,0.5772977551884795,0.5205128205128206
GCN_binary_lr0.001,0.001,64,32,1,0.3,32,23,MLP,0.631273088062772,0.730823283470594,0.7667551272445254,0.6859605970237028,0.5458169252523887,0.5086807094641659,0.6358868184955141,0.5202421490730231,0.5022388059701492,0.5968389687783392,0.6661821705426356,0.5987544483985765,0.615744453354718,0.5842362438920756,0.5462662337662337
GCN_binary_lr0.001,0.001,64,32,2,0.3,32,19,MLP,0.639461044322383,0.7328815130087045,0.7768068388104439,0.6707006135529249,0.5383140426882398,0.5019238136548423,0.6154544275897835,0.5122557726465364,0.5042630937880633,0.6149760331649178,0.6986434108527132,0.7366548042704626,0.6152151373768792,0.5911047345767575,0.5986984815618221
GCN_binary_lr0.001,0.001,64,32,3,0.3,32,112,MLP,0.6007116341319391,0.8014836879876944,0.94301771124204,0.7304684387873909,0.5609016792109849,0.5053012721470093,0.7008264462809918,0.5548523206751055,0.5091342335186656,0.5492939499935224,0.5096899224806202,0.5702846975088968,0.6158762437359285,0.5313131313131313,0.5379773394880403
GCN_binary_lr0.001,0.001,64,64,1,0,32,32,MLP,0.6006508004961547,0.7944274283372439,0.8800557520654466,0.730249810847769,0.5348922888122709,0.5634241112701206,0.6747341913822048,0.5136554621848739,0.5346153846153846,0.6248218681176319,0.7107558139534884,0.7419928825622776,0.648819533194323,0.5963414634146341,0.6214605067064084
GCN_binary_lr0.001,0.001,64,64,2,0,32,26,MLP,0.601339626509704,0.7727480484889104,0.8571853439013163,0.7298121437771448,0.5444603830524006,0.5500195507908967,0.6857398301296379,0.510989010989011,0.5203703703703704,0.5961912164788185,0.6758720930232558,0.75,0.6378378378378379,0.5819774718397998,0.6144314868804664
GCN_binary_lr0.001,0.001,64,64,3,0,32,2,MLP,0.6768537895526452,0.7021757171704219,0.7048340787490209,0.585769931776301,0.5438690818235082,0.5118828440622586,0.5635783674061186,0.5076923076923077,0.5085792724776939,0.5035626376473636,0.7674418604651163,0.6592526690391459,0.5318828680897646,0.6111111111111112,0.5741960480433941
GCN_binary_lr0.001,0.001,64,64,1,0.1,32,6,MLP,0.6556960278909892,0.717047444673685,0.7267603278160095,0.6454237646900428,0.5291222310483145,0.508569499499753,0.5875349289272264,0.5055521283158544,0.5128893662728249,0.6265060240963856,0.7940891472868217,0.849644128113879,0.6063949843260188,0.6177911797964568,0.6396517079705292
GCN_binary_lr0.001,0.001,64,64,2,0.1,32,15,MLP,0.6313152753788492,0.7349317715718195,0.7570384509033627,0.6893636504570493,0.5307117492187969,0.5420112460581806,0.6143276570757487,0.5100064557779213,0.521865889212828,0.6776784557585179,0.7655038759689923,0.7962633451957295,0.6444499199211531,0.6121658271987601,0.6305036984853821
GCN_binary_lr0.001,0.001,64,64,3,0.1,32,12,MLP,0.6396400903816302,0.7451039713162643,0.7790861245658662,0.6714721176747157,0.5385530044393365,0.5138189264320361,0.620216306156406,0.5058539944903582,0.5074626865671642,0.5794792071511854,0.7117248062015504,0.7259786476868327,0.5991561181434599,0.5913848631239935,0.5973645680819912
GCN_binary_lr0.001,0.001,64,64,1,0.2,32,106,MLP,0.5387723287933855,0.9368423012586741,1.0477520326773326,0.7973411391891048,0.5480470393155459,0.5405425621509352,0.737563822027717,0.5192546583850932,0.5202354672553348,0.6550071252752947,0.6075581395348837,0.6290035587188612,0.6938383422533279,0.5599464166108507,0.5694724124043495
GCN_binary_lr0.001,0.001,64,64,2,0.2,32,9,MLP,0.6461118112933315,0.7164616887386028,0.7391866362757153,0.6593022542132473,0.5327017278483865,0.5183191702232748,0.6312001251760287,0.51698670605613,0.5127701375245579,0.5226065552532712,0.6782945736434108,0.6966192170818505,0.5717930545712261,0.586756077116513,0.5907204828366655
GCN_binary_lr0.001,0.001,64,64,3,0.2,32,67,MLP,0.5689960331280038,0.9033782202463884,0.9494544052415423,0.7716577479256193,0.5331006625202812,0.5367234299211003,0.6559425096738529,0.5171245765901392,0.5199750312109863,0.768622878611219,0.6656976744186046,0.7411032028469751,0.7078262944404676,0.5820800677822495,0.6111518708730741
