,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
78,5,6,2,2,4,0
79,3,10,0,4,5,0
80,3,11,0,4,5,0
81,3,10,1,3,8,0
82,3,12,1,6,4,0
83,2,11,0,6,4,0
84,5,15,1,3,10,1
85,5,16,1,7,8,0
86,5,20,1,13,5,0
87,6,6,4,2,3,0
88,4,37,1,17,9,0
89,4,21,0,12,5,1
90,5,34,0,14,15,1
91,6,25,2,9,11,0
92,10,19,6,9,6,0
93,7,42,3,32,5,0
94,14,17,7,4,13,1
95,9,36,3,17,12,1
96,14,15,9,1,16,0
97,13,17,7,6,10,3
98,19,17,15,4,11,0
99,9,9,4,2,9,0
100,9,7,8,2,4,0
101,4,19,1,12,5,0
102,8,24,3,8,14,1
103,10,8,5,2,4,1
104,5,6,4,3,3,0
105,5,16,3,10,3,0
106,16,19,9,2,18,1
107,12,6,10,1,5,0
108,8,10,2,3,9,0
109,9,9,7,4,5,0
110,11,15,3,2,13,1
111,11,8,7,2,6,0
112,4,13,1,5,5,0
113,4,3,1,0,3,0
114,6,4,2,1,3,0
115,10,12,6,5,4,0
116,10,8,5,3,5,2
117,12,7,5,2,5,1
118,10,13,5,3,10,1
119,12,16,9,3,18,0
120,8,18,7,6,15,1
121,6,8,6,1,9,0
122,12,8,8,2,6,0
123,11,16,9,7,7,0
124,11,11,10,2,7,1
125,7,11,4,3,5,0
126,7,14,4,6,4,0
127,4,5,1,2,2,0
128,5,6,2,1,5,1
129,7,15,2,4,9,0
130,16,17,11,6,12,2
131,14,9,11,1,7,1
132,5,5,4,1,5,0
133,7,5,5,2,3,0
134,6,9,3,4,5,0
135,6,12,3,5,7,0
136,11,19,7,7,10,1
137,14,18,11,6,9,0
138,19,21,15,6,17,2
139,22,47,18,17,39,1
140,25,47,23,19,26,2
141,21,39,17,10,26,2
142,20,24,15,9,10,1
143,10,13,4,5,8,2
144,32,96,23,36,54,0
145,32,41,34,10,35,3
146,22,30,11,7,18,4
147,20,7,20,1,7,3
148,19,20,18,6,13,0
149,13,26,10,9,13,0
150,13,21,10,4,15,1
151,19,17,22,8,8,0
152,13,24,9,7,15,0
153,11,16,5,3,18,1
154,14,18,8,5,11,1
155,6,20,2,6,12,0
156,12,14,11,7,6,0
157,8,15,7,4,10,0
158,7,9,3,5,5,0
159,1,12,0,9,1,0
160,11,20,5,4,16,2
161,12,16,8,5,8,0
162,21,37,5,14,31,10
163,12,16,8,2,12,3
164,13,16,9,6,8,1
165,13,21,9,4,16,1
166,15,18,4,5,15,7
167,2,2,0,0,2,0
168,7,8,3,2,6,1
169,0,3,0,2,0,0
170,11,12,5,3,7,2
171,7,11,3,1,12,1
172,9,13,7,2,10,0
173,15,18,6,9,11,6
174,13,23,6,5,24,3
175,7,12,6,7,9,0
176,17,20,11,7,14,1
177,10,22,4,5,17,1
178,11,16,7,5,12,1
179,12,21,6,6,14,0
180,10,11,5,4,6,2
181,10,7,6,3,5,1
182,10,18,7,9,15,0
183,9,14,3,7,9,1
184,7,8,5,2,6,0
185,9,18,6,5,15,0
186,14,5,8,1,5,1
187,11,16,5,6,10,1
188,9,8,7,3,3,0
189,13,10,6,3,6,0
190,11,1,8,0,1,0
191,9,17,6,4,12,0
192,9,11,5,2,9,0
193,12,11,6,2,12,1
194,13,20,8,4,15,0
195,8,12,5,1,12,0
196,7,15,3,3,10,0
197,9,13,6,1,16,0
198,15,17,8,5,11,2
199,14,10,9,4,7,0
200,14,23,10,7,16,0
201,13,6,8,1,8,2
202,14,13,8,4,12,2
203,8,6,4,1,5,1
204,6,14,4,4,7,0
205,6,7,2,3,4,0
206,5,8,2,4,3,1
207,10,21,7,10,10,0
208,4,3,2,1,1,1
209,5,5,2,0,6,0
210,6,1,1,0,1,4
211,4,18,2,9,8,0
212,4,5,3,1,3,0
213,6,14,4,4,9,1
214,7,15,3,3,11,0
215,6,13,2,6,7,1
216,7,14,3,5,10,1
217,8,10,3,2,10,1
218,9,12,5,3,10,1
219,16,51,11,17,43,0
220,14,16,9,4,15,1
221,13,12,9,2,10,2
222,11,9,8,2,8,1
223,10,11,6,2,9,0
224,5,9,2,2,5,0
225,6,5,3,2,2,1
226,10,10,4,3,8,1
227,8,20,4,4,19,0
228,8,15,7,6,9,0
229,7,13,2,3,9,1
230,6,16,4,7,7,1
231,8,5,2,1,5,1
232,3,7,0,4,1,1
233,6,4,2,1,4,1
234,7,10,4,2,11,0
235,10,21,1,4,19,5
236,9,18,4,4,16,2
237,7,18,4,5,11,0
238,4,3,2,0,5,0
239,5,12,2,4,6,0
240,6,14,1,6,6,2
241,5,8,1,2,7,0
242,21,17,3,8,8,15
243,10,15,3,1,21,1
244,8,27,3,9,15,2
245,15,13,5,1,18,7
246,12,18,6,3,23,1
247,9,15,4,5,10,1
248,16,17,10,4,15,2
249,13,25,7,9,13,2
250,9,14,6,6,9,0
251,9,25,7,6,18,0
252,14,14,9,4,7,3
253,8,12,7,2,12,0
254,13,19,9,6,16,1
255,14,14,13,2,15,0
256,15,9,11,1,7,1
257,9,20,2,8,11,3
258,16,23,5,7,17,3
259,9,10,4,3,8,0
260,9,20,8,7,11,0
261,7,16,2,4,10,1
262,4,6,2,2,2,0
263,7,7,3,2,5,0
264,4,11,2,4,3,1
265,7,10,3,2,10,1
266,10,13,6,2,11,0
267,9,13,4,3,9,0
268,9,18,4,6,9,0
269,7,15,5,5,8,0
270,12,29,5,6,27,2
271,12,13,5,3,12,1
272,4,5,1,1,4,2
273,5,11,1,4,5,0
274,7,12,4,6,4,0
275,6,6,2,1,4,1
276,8,26,4,11,13,1
277,12,11,1,3,8,6
278,9,18,2,5,12,1
279,13,12,4,2,13,2
280,9,17,5,6,11,0
281,13,10,9,3,5,0
282,18,17,8,4,16,3
283,13,23,5,6,23,2
284,14,12,7,2,9,2
285,14,24,7,7,17,1
286,5,18,1,8,9,0
287,17,34,10,16,25,2
288,6,11,2,3,9,1
289,13,28,8,12,15,2
290,21,53,17,23,37,3
291,24,43,12,10,41,5
292,15,23,13,4,23,2
293,10,19,9,7,13,0
294,9,9,7,2,6,0
295,7,13,6,5,7,0
296,12,12,5,3,8,0
297,7,4,2,1,3,2
298,9,15,2,5,10,0
299,7,15,1,5,9,0
300,7,24,2,9,10,1
301,7,17,4,8,8,0
302,22,30,10,14,18,7
303,9,26,5,11,19,1
304,9,10,5,3,6,0
305,5,19,2,9,10,1
306,8,25,4,8,16,0
307,7,23,2,8,12,0
308,9,6,4,2,3,1
309,4,14,2,7,3,0
310,14,24,6,10,15,5
311,10,21,3,8,11,4
312,9,12,2,4,12,2
313,7,19,3,11,12,0
314,8,23,2,9,16,0
315,9,17,4,7,10,2
316,18,41,8,12,44,4
317,17,46,8,12,47,4
318,25,59,16,16,44,1
319,47,77,35,20,71,9
320,37,37,26,7,32,5
321,31,46,21,17,29,3
322,22,28,16,11,13,2
323,24,23,15,3,21,3
324,10,29,1,4,29,0
325,18,37,9,3,39,2
326,30,44,22,7,37,2
327,14,32,8,13,26,1
328,25,41,18,9,36,2
329,28,32,12,5,31,4
330,15,35,8,13,23,0
331,21,34,12,6,33,1
332,16,41,8,16,31,2
333,34,43,25,8,42,3
334,33,51,24,8,49,3
335,31,56,22,18,48,6
336,24,22,23,2,23,3
337,15,21,9,6,15,3
338,25,36,16,9,34,3
339,24,40,13,19,42,3
340,26,55,26,10,69,0
341,21,24,15,6,20,0
342,16,21,10,8,14,2
343,9,27,4,8,17,0
344,15,12,10,2,10,0
345,13,27,5,10,16,3
346,13,16,8,6,5,1
347,9,16,3,1,19,1
348,14,28,6,8,19,1
349,18,29,10,5,31,0
350,8,12,4,5,10,0
351,8,14,5,6,6,0
352,12,26,2,8,14,2
353,16,22,7,4,24,1
354,14,24,10,5,21,1
355,16,45,9,13,28,1
356,26,56,20,18,31,1
357,16,27,11,8,15,1
358,13,28,9,14,8,0
359,13,23,10,7,13,1
360,43,70,33,38,58,1
361,35,58,25,18,39,1
362,39,43,27,16,34,4
363,17,26,12,7,16,1
364,27,66,20,20,57,1
365,28,53,19,13,47,2
366,29,43,22,8,35,0
367,39,121,20,81,82,3
368,28,35,18,7,30,3
369,25,51,17,14,33,1
370,37,77,23,20,53,4
371,36,31,17,1,34,11
372,24,54,15,8,52,2
373,55,67,34,13,58,6
374,54,86,35,22,64,2
375,37,49,27,13,30,0
376,23,43,16,14,21,1
377,36,51,23,14,33,1
378,17,24,12,2,24,1
379,16,28,8,7,24,3
380,30,46,18,13,40,3
381,22,37,15,15,27,1
382,46,90,36,25,63,3
383,63,165,46,54,116,1
384,36,86,14,16,62,4
385,57,105,37,26,71,11
386,53,104,34,32,62,6
387,82,82,56,17,70,3
388,61,90,31,18,72,10
389,71,129,52,31,98,4
390,64,109,40,26,80,5
391,45,76,29,18,58,2
392,40,71,19,16,56,6
393,57,118,26,34,84,10
394,50,96,26,29,55,5
395,35,105,19,33,55,1
396,69,129,28,33,78,9
397,71,85,13,30,41,25
398,34,59,8,24,29,12
399,52,85,13,21,65,22
400,38,84,15,25,59,12
401,45,90,19,22,69,10
402,26,45,10,10,31,5
403,38,78,16,7,76,5
404,13,46,10,14,27,0
405,21,47,11,6,42,1
406,22,67,12,14,51,1
407,33,73,19,25,46,2
408,16,68,8,20,36,0
409,33,62,21,13,40,3
410,30,67,8,20,37,13
411,23,54,11,15,32,4
412,26,119,14,19,104,1
413,40,46,28,6,42,1
414,24,63,17,19,41,0
415,30,78,12,21,51,1
416,13,24,3,5,20,3
417,12,28,6,7,16,0
418,27,77,15,25,44,4
419,31,58,10,15,41,6
420,19,49,12,14,29,3
421,19,42,12,9,31,3
422,37,60,17,15,41,13
423,27,54,21,15,34,3
424,29,32,17,5,24,4
425,25,37,22,8,25,0
426,27,29,16,6,19,3
427,16,51,11,11,34,0
428,17,41,10,7,28,3
429,11,38,6,14,15,2
430,26,39,20,12,18,2
431,17,30,13,10,11,1
432,25,29,17,5,19,2
433,19,49,13,12,34,1
434,15,44,12,11,27,0
435,11,34,9,8,21,0
436,44,88,20,23,54,19
437,35,72,26,15,63,2
438,39,56,30,15,40,3
439,36,47,35,8,36,1
440,22,30,20,9,18,1
441,15,35,10,4,46,1
442,19,31,12,4,25,2
443,23,25,18,8,13,2
444,29,31,26,11,15,1
445,26,40,23,16,14,3
446,30,40,17,9,28,3
447,26,50,12,15,40,6
448,27,35,17,3,45,3
449,28,34,22,5,30,2
450,26,36,24,8,27,2
451,27,63,21,13,68,0
452,32,57,22,16,44,4
453,20,45,19,11,29,0
454,11,35,8,13,19,2
455,16,16,9,2,17,3
456,14,31,7,12,12,1
457,16,28,12,7,17,0
458,17,27,11,9,15,2
459,17,30,10,9,12,1
460,13,40,6,8,29,0
461,15,29,9,8,17,2
462,48,66,11,37,42,31
463,27,51,20,15,25,2
464,33,47,14,16,29,13
465,23,60,18,16,41,0
466,20,62,13,21,31,1
467,20,68,11,19,35,2
468,29,50,23,14,28,1
469,30,61,29,22,24,3
470,29,60,22,16,38,0
471,21,58,13,14,37,0
472,18,21,14,5,12,0
473,59,65,18,19,40,37
474,23,73,19,16,44,0
475,30,62,22,13,41,0
476,26,39,21,7,28,1
477,22,47,23,10,33,1
478,67,50,26,10,38,40
479,15,42,3,7,37,1
480,26,108,11,31,77,1
481,31,68,25,20,56,4
482,26,73,16,18,55,0
483,27,50,17,11,34,3
484,31,50,16,12,38,4
485,19,52,10,14,36,0
486,39,58,25,11,45,2
487,29,67,18,16,47,1
488,29,65,13,17,48,5
489,30,89,21,15,86,3
490,32,56,24,15,39,1
491,17,55,11,12,44,2
492,36,93,25,13,79,1
493,23,95,19,15,74,2
494,30,200,19,18,186,4
495,49,242,24,13,237,2
496,26,51,9,13,35,4
497,36,125,18,9,120,2
498,35,123,18,18,111,4
499,32,134,18,19,112,5
500,35,128,21,11,130,2
501,46,116,17,17,112,5
502,24,82,6,18,63,4
503,18,127,8,15,113,2
504,28,123,10,12,109,2
505,18,43,6,10,29,5
506,24,158,11,13,147,1
507,20,87,5,7,80,3
508,18,68,5,20,44,1
509,13,30,6,6,23,1
510,14,42,4,13,25,1
511,14,44,6,9,31,0
512,15,39,8,11,22,1
513,13,33,4,6,24,1
514,17,58,8,20,30,1
515,15,53,8,18,27,0
516,21,52,7,13,34,1
517,18,42,3,12,22,4
518,10,42,4,16,21,0
519,13,36,5,11,18,0
520,10,25,5,10,14,0
521,20,47,11,16,26,1
522,16,48,9,18,32,1
523,12,26,5,12,15,2
524,7,27,4,10,10,1
525,11,32,6,10,12,0
526,11,40,4,17,14,0
527,15,29,6,11,12,0
528,15,16,10,6,7,0
529,14,50,5,18,20,1
530,10,38,4,13,18,1
531,14,45,5,14,31,1
532,15,41,8,13,25,0
533,8,33,3,11,14,0
534,18,54,10,17,26,1
535,24,43,11,7,32,4
536,19,45,10,12,26,1
537,10,33,5,8,20,0
538,14,26,7,5,20,0
539,16,30,7,11,11,0
540,11,19,6,5,11,0
541,9,22,6,8,8,0
542,13,36,8,11,19,0
543,10,33,4,14,13,0
544,10,43,5,16,18,0
545,9,16,7,5,6,0
546,10,42,6,16,12,1
547,14,42,5,16,14,3
548,15,36,10,11,26,0
549,20,39,8,13,22,2
550,13,39,6,11,20,1
551,16,47,10,15,20,1
552,15,48,8,14,24,1
553,7,23,3,6,13,0
554,13,33,5,12,14,1
555,9,27,3,11,9,0
556,13,29,5,11,12,1
557,12,32,7,13,10,0
558,10,37,5,14,21,1
559,14,38,9,14,21,0
560,14,33,6,10,20,1
561,7,18,2,6,7,1
562,11,36,4,14,19,0
563,9,49,2,19,14,1
564,10,43,6,19,12,0
565,16,40,6,15,13,2
566,13,38,7,17,8,0
567,12,38,6,13,15,0
568,11,37,3,11,16,1
569,16,58,5,32,24,1
570,13,38,7,12,16,1
571,15,48,9,20,12,0
572,18,41,9,11,22,3
573,18,41,11,13,22,0
574,17,158,10,67,30,0
575,11,103,5,42,28,1
576,30,427,6,195,136,1
577,43,145,20,60,76,7
578,39,110,20,30,70,4
579,67,155,25,30,173,25
580,41,90,13,24,50,18
581,29,53,11,10,37,6
582,38,65,19,14,51,3
583,36,74,18,17,59,7
584,19,42,7,13,17,1
585,43,69,20,15,49,14
586,44,57,18,8,48,14
587,43,60,18,6,53,17
588,50,77,15,13,55,31
589,29,81,11,31,32,5
590,26,39,13,10,22,4
591,48,100,31,27,65,7
592,39,67,33,21,40,5
593,46,100,36,31,76,3
594,32,77,15,25,37,5
595,42,75,24,22,45,4
596,33,102,21,33,56,4
597,70,64,47,15,48,17
598,45,100,22,29,63,13
599,33,78,23,20,50,8
600,58,85,34,19,66,16
601,44,55,29,10,41,12
602,53,108,35,15,98,10
603,47,43,26,8,39,14
604,39,33,32,7,24,5
605,41,59,27,17,39,8
606,44,60,23,15,35,5
607,39,68,27,12,59,3
608,33,78,27,18,56,2
609,36,58,23,13,40,6
610,24,48,13,13,33,4
611,24,49,18,11,37,4
612,40,59,36,16,32,4
613,31,70,20,13,55,6
614,29,63,20,15,38,1
615,25,93,14,20,61,4
616,55,148,33,29,120,9
617,60,137,45,23,122,13
618,60,107,40,29,86,15
619,68,203,50,30,204,12
620,91,132,59,21,115,43
621,55,92,25,17,71,21
622,51,93,27,19,76,15
623,74,404,46,23,387,37
624,64,208,23,12,187,23
625,44,143,13,6,134,17
626,54,87,22,10,72,19
627,65,87,24,14,64,30
628,85,76,25,12,59,48
629,53,60,19,9,49,18
630,34,69,17,17,43,7
631,34,75,9,16,57,18
632,25,64,11,17,40,6
633,43,70,18,14,59,10
634,22,40,6,8,40,8
635,32,58,17,11,50,9
636,55,127,28,30,107,24
637,31,62,14,14,49,5
638,28,55,9,11,46,5
639,29,57,12,13,39,4
640,41,65,24,14,60,12
641,44,79,30,21,58,13
642,65,121,51,24,106,26
643,127,644,99,150,542,35
644,110,227,43,59,168,50
645,74,145,40,28,121,31
646,112,95,61,11,92,50
647,76,81,44,8,80,32
648,72,55,44,9,50,20
649,29,39,15,12,21,8
650,49,53,32,10,42,14
651,30,55,12,8,54,4
652,31,52,11,11,40,5
653,35,51,16,15,35,5
654,25,42,10,5,39,3
655,44,47,26,10,43,12
656,26,41,11,7,39,7
657,19,38,7,10,25,3
658,18,40,10,11,26,1
659,47,115,23,25,97,16
660,35,69,20,15,50,3
661,35,65,19,20,34,11
662,65,138,38,38,110,29
663,46,66,24,13,60,12
664,52,80,19,15,82,11
665,63,133,40,22,117,12
666,61,101,36,21,77,17
667,85,143,42,40,95,21
668,112,135,52,38,92,43
669,117,297,88,93,188,42
670,117,211,73,57,163,31
671,80,97,44,20,80,22
672,71,103,54,20,81,8
673,77,100,46,22,70,15
674,70,71,30,16,49,19
675,68,99,36,21,80,14
676,62,66,33,12,57,6
677,60,94,35,17,76,22
678,48,83,25,11,77,14
679,37,75,12,10,67,15
680,30,47,12,9,32,7
681,30,58,5,11,38,4
682,50,40,15,5,36,23
683,42,212,21,15,199,7
684,81,166,36,34,147,16
685,55,116,31,33,78,10
686,41,100,19,27,71,9
687,37,66,18,16,46,8
688,44,90,10,12,71,15
689,39,57,13,10,40,10
690,104,67,32,11,54,58
691,52,72,30,16,54,10
692,41,75,25,14,59,8
693,28,62,16,16,36,5
694,22,61,8,16,42,3
695,51,80,26,19,66,9
696,37,79,12,26,54,8
697,28,64,14,20,43,3
698,50,71,31,16,60,9
699,37,59,19,20,45,7
700,35,48,12,9,40,11
701,23,36,7,6,35,5
702,33,47,16,8,43,4
703,35,56,9,18,31,11
704,42,69,14,19,50,15
705,34,36,18,6,32,13
706,46,89,23,10,102,11
707,34,55,19,11,45,5
708,27,26,9,3,26,4
709,37,31,23,6,27,6
710,35,44,20,10,35,6
711,39,55,17,14,40,11
712,36,69,13,18,54,5
713,38,52,15,7,57,9
714,35,105,14,8,100,11
715,24,65,9,21,35,3
716,31,59,15,14,52,7
717,39,39,17,9,29,8
718,24,47,8,16,24,3
719,31,54,5,14,38,11
720,35,49,17,14,29,10
721,43,66,21,17,53,18
722,33,36,18,7,30,4
723,34,39,15,14,20,11
724,37,142,12,24,108,9
