0,1,2,3,4,5
0.97337276,0.026627218,0.9604863,0.0030395137,0.030395137,0.0060790274
0.9402985,0.05970149,0.9296636,0.0091743115,0.058103975,0.003058104
0.9491525,0.050847456,0.9403509,0.010526316,0.042105265,0.007017544
0.984127,0.015873017,0.9710744,0.004132231,0.012396694,0.012396694
0.92195123,0.07804878,0.91457283,0.020100502,0.06532663,0.0
0.9756098,0.024390243,0.9602649,0.0,0.026490066,0.013245033
0.89403975,0.105960265,0.89855075,0.050724637,0.04347826,0.007246377
0.8695652,0.13043478,0.8367347,0.04761905,0.108843535,0.006802721
0.964539,0.035460994,0.944,0.0,0.048,0.008
0.93233085,0.067669176,0.9237288,0.008474576,0.06779661,0.0
0.93846154,0.06153846,0.93043476,0.0,0.069565214,0.0
0.8968254,0.103174604,0.8584071,0.026548672,0.088495575,0.026548672
0.9752066,0.024793388,0.9369369,0.0,0.045045044,0.018018018
0.92727274,0.07272727,0.89320385,0.019417476,0.067961164,0.019417476
0.8648649,0.13513513,0.80582523,0.019417476,0.1553398,0.019417476
0.92523366,0.07476635,0.93877554,0.05102041,0.010204081,0.0
0.8956522,0.104347825,0.88461536,0.009615385,0.09615385,0.009615385
0.94067794,0.059322033,0.93333334,0.01904762,0.03809524,0.00952381
0.97115386,0.028846154,0.94623655,0.0,0.043010753,0.010752688
0.97959185,0.020408163,0.954023,0.0,0.04597701,0.0
0.94949496,0.05050505,0.9186047,0.011627907,0.069767445,0.0
0.9518072,0.04819277,0.9142857,0.014285714,0.057142857,0.014285714
0.9302326,0.069767445,0.8873239,0.0,0.112676054,0.0
0.93333334,0.06666667,0.8769231,0.015384615,0.06153846,0.046153847
0.95238096,0.04761905,0.90789473,0.0,0.065789476,0.02631579
0.94186044,0.058139537,0.92105263,0.02631579,0.039473683,0.013157895
0.9120879,0.08791209,0.9125,0.0375,0.05,0.0
0.9101124,0.08988764,0.90909094,0.038961038,0.038961038,0.012987013
0.92134833,0.07865169,0.9,0.025,0.075,0.0
0.92134833,0.07865169,0.9,0.0125,0.0875,0.0
0.90804595,0.09195402,0.8815789,0.039473683,0.078947365,0.0
0.8902439,0.1097561,0.875,0.013888889,0.11111111,0.0
0.92391306,0.07608695,0.85,0.0,0.1125,0.0375
0.8333333,0.16666667,0.80898875,0.011235955,0.17977528,0.0
0.9587629,0.041237112,0.9529412,0.011764706,0.03529412,0.0
0.8333333,0.16666667,0.8039216,0.04901961,0.12745099,0.019607844
0.8962963,0.1037037,0.8348624,0.036697246,0.110091746,0.018348623
0.8867925,0.11320755,0.85271317,0.03875969,0.093023255,0.015503876
0.8994083,0.10059172,0.86764705,0.029411765,0.0882353,0.014705882
0.94152045,0.058479533,0.9037037,0.014814815,0.06666667,0.014814815
0.81958765,0.18041237,0.78205127,0.17948718,0.025641026,0.012820513
0.93564355,0.06435644,0.91566265,0.024096385,0.04819277,0.012048192
0.89162564,0.10837439,0.86549705,0.01754386,0.10526316,0.0116959065
0.9492386,0.05076142,0.92941177,0.005882353,0.052941177,0.011764706
0.9247312,0.07526882,0.9018405,0.030674847,0.042944785,0.024539877
0.9392265,0.06077348,0.9254658,0.0062111802,0.06832298,0.0
0.9653179,0.03468208,0.9559748,0.006289308,0.03773585,0.0
0.96428573,0.035714287,0.96875,0.0078125,0.0234375,0.0
0.8943662,0.1056338,0.89312977,0.06870229,0.03816794,0.0
0.890511,0.10948905,0.8449612,0.007751938,0.12403101,0.023255814
0.953125,0.046875,0.94067794,0.0,0.050847456,0.008474576
0.98275864,0.01724138,0.9519231,0.0,0.028846154,0.01923077
0.8796296,0.12037037,0.87234044,0.05319149,0.07446808,0.0
0.88135594,0.118644066,0.8761905,0.00952381,0.114285715,0.0
0.98275864,0.01724138,0.9611651,0.0,0.019417476,0.019417476
0.94495416,0.055045873,0.91,0.0,0.08,0.01
0.9468085,0.05319149,0.90909094,0.0,0.07954545,0.011363637
0.8787879,0.121212125,0.8469388,0.0,0.14285715,0.010204081
0.93,0.07,0.9183673,0.020408163,0.05102041,0.010204081
0.93,0.07,0.9263158,0.010526316,0.06315789,0.0
1.0,0.0,0.9878049,0.0,0.0,0.0121951215
0.96202534,0.03797468,0.9577465,0.014084507,0.028169014,0.0
0.91463417,0.085365854,0.9,0.028571429,0.057142857,0.014285714
0.9240506,0.07594936,0.85294116,0.029411765,0.073529415,0.04411765
0.9714286,0.028571429,0.9322034,0.0,0.033898305,0.033898305
0.92,0.08,0.84615386,0.0,0.10769231,0.046153847
0.8831169,0.116883114,0.80263156,0.02631579,0.14473684,0.02631579
0.95789474,0.042105265,0.8877551,0.010204081,0.030612245,0.071428575
0.959596,0.04040404,0.9326923,0.0,0.057692308,0.009615385
0.9569892,0.043010753,0.9405941,0.0,0.05940594,0.0
0.9117647,0.0882353,0.90384614,0.0,0.09615385,0.0
0.96190476,0.03809524,0.9444444,0.0,0.037037037,0.018518519
0.93333334,0.06666667,0.9433962,0.009433962,0.047169812,0.0
0.9230769,0.07692308,0.9072165,0.020618556,0.05154639,0.020618556
0.9484536,0.05154639,0.9529412,0.023529412,0.023529412,0.0
0.96907216,0.030927835,0.92771083,0.0,0.04819277,0.024096385
0.9,0.1,0.88095236,0.023809524,0.071428575,0.023809524
0.93877554,0.06122449,0.86206895,0.022988506,0.057471264,0.057471264
0.96875,0.03125,0.92771083,0.0,0.036144577,0.036144577
0.9673913,0.032608695,0.9382716,0.012345679,0.037037037,0.012345679
0.9756098,0.024390243,0.9605263,0.0,0.039473683,0.0
0.9047619,0.0952381,0.8875,0.0375,0.075,0.0
0.9230769,0.07692308,0.90697676,0.011627907,0.08139535,0.0
0.9263158,0.07368421,0.9354839,0.021505376,0.043010753,0.0
0.9,0.1,0.89361703,0.021276595,0.08510638,0.0
0.92727274,0.07272727,0.8962264,0.028301887,0.047169812,0.028301887
0.81333333,0.18666667,0.6967742,0.051612902,0.19354838,0.058064517
0.8429319,0.15706806,0.82051283,0.041025642,0.13846155,0.0
0.8818182,0.11818182,0.8783784,0.018018018,0.0945946,0.009009009
0.9191489,0.08085106,0.93162394,0.02991453,0.034188036,0.0042735045
0.95726496,0.042735044,0.9451477,0.012658228,0.033755273,0.008438818
0.81329113,0.18670887,0.768254,0.034920637,0.18412699,0.012698413
0.9122807,0.0877193,0.877907,0.017441861,0.08430233,0.020348838
0.92899406,0.07100592,0.9244713,0.01510574,0.04833837,0.012084592
0.990228,0.009771987,0.9767442,0.0,0.013289036,0.009966778
0.9381443,0.06185567,0.94055945,0.017482517,0.04195804,0.0
0.93835616,0.061643835,0.9442509,0.017421603,0.038327526,0.0
0.98,0.02,0.93559325,0.0,0.023728814,0.040677965
0.9575472,0.04245283,0.9433962,0.004716981,0.04245283,0.009433962
0.92105263,0.078947365,0.9050279,0.02793296,0.039106146,0.02793296
0.9464286,0.05357143,0.9047619,0.011904762,0.05952381,0.023809524
0.9310345,0.06896552,0.9221557,0.005988024,0.065868266,0.005988024
0.94736844,0.05263158,0.9308176,0.006289308,0.056603774,0.006289308
0.9371069,0.062893085,0.9337748,0.026490066,0.0397351,0.0
0.94736844,0.05263158,0.9319728,0.013605442,0.034013607,0.020408163
0.9640288,0.035971224,0.9312977,0.007633588,0.053435113,0.007633588
0.9354839,0.06451613,0.9137931,0.03448276,0.05172414,0.0
0.89312977,0.10687023,0.8512397,0.016528925,0.09917355,0.03305785
0.9126984,0.08730159,0.9145299,0.034188036,0.042735044,0.008547009
0.8263889,0.1736111,0.7032258,0.07096774,0.13548388,0.090322584
0.92413795,0.07586207,0.9025974,0.0,0.071428575,0.025974026
0.9319728,0.06802721,0.92763156,0.0065789474,0.059210528,0.0065789474
0.94375,0.05625,0.90797544,0.006134969,0.055214725,0.030674847
0.92899406,0.07100592,0.86187845,0.0,0.10497238,0.03314917
0.9936306,0.006369427,0.98802394,0.0,0.005988024,0.005988024
0.95238096,0.04761905,0.943038,0.006329114,0.03797468,0.012658228
1.0,0.0,1.0,0.0,0.0,0.0
0.97849464,0.021505376,0.9787234,0.0,0.021276595,0.0
0.9444444,0.055555556,0.9186047,0.0,0.058139537,0.023255814
0.94871795,0.051282052,0.8933333,0.0,0.08,0.026666667
0.9047619,0.0952381,0.877193,0.0,0.10526316,0.01754386
0.8780488,0.12195122,0.73170733,0.0121951215,0.15853658,0.09756097
0.8659794,0.13402061,0.7809524,0.00952381,0.17142858,0.03809524
0.9266055,0.07339449,0.88429755,0.0,0.11570248,0.0
0.93700784,0.062992126,0.9078014,0.0,0.08510638,0.0070921984
0.9219858,0.07801419,0.88461536,0.0064102565,0.07692308,0.032051284
0.9594595,0.04054054,0.9390244,0.0,0.06097561,0.0
0.943038,0.056962024,0.90588236,0.005882353,0.064705886,0.023529412
0.9395973,0.060402684,0.9493671,0.025316456,0.025316456,0.0
0.99236643,0.007633588,0.9782609,0.0,0.014492754,0.007246377
0.92805755,0.07194245,0.85714287,0.020408163,0.10204082,0.020408163
0.9375,0.0625,0.91240877,0.0,0.0729927,0.01459854
0.991453,0.008547009,0.9918699,0.0,0.008130081,0.0
0.925,0.075,0.86507934,0.007936508,0.11111111,0.015873017
0.9809524,0.01904762,0.95535713,0.0,0.035714287,0.008928572
0.9082569,0.09174312,0.87931037,0.03448276,0.060344826,0.02586207
0.95454544,0.045454547,0.95614034,0.00877193,0.03508772,0.0
0.9611651,0.03883495,0.959596,0.0,0.04040404,0.0
1.0,0.0,1.0,0.0,0.0,0.0
0.8989899,0.1010101,0.87096775,0.021505376,0.086021505,0.021505376
0.9354839,0.06451613,0.8902439,0.0,0.09756097,0.0121951215
0.95604396,0.043956045,0.88235295,0.011764706,0.05882353,0.047058824
0.8541667,0.14583333,0.8333333,0.033333335,0.11111111,0.022222223
0.95049506,0.04950495,0.91752577,0.010309278,0.041237112,0.030927835
0.9528302,0.047169812,0.94174755,0.0,0.058252428,0.0
0.94017094,0.05982906,0.8717949,0.0,0.094017096,0.034188036
0.94957983,0.05042017,0.9,0.0,0.06666667,0.033333335
0.9583333,0.041666668,0.9338843,0.008264462,0.05785124,0.0
0.8923077,0.10769231,0.8582677,0.015748031,0.11811024,0.007874016
0.96694213,0.03305785,0.93442625,0.0,0.04918033,0.016393442
0.9596774,0.04032258,0.9230769,0.015384615,0.046153847,0.015384615
0.98333335,0.016666668,0.968,0.008,0.008,0.016
0.9430894,0.05691057,0.94214875,0.008264462,0.049586777,0.0
0.96428573,0.035714287,0.9459459,0.0,0.045045044,0.009009009
0.9714286,0.028571429,0.95238096,0.0,0.03809524,0.00952381
0.8989899,0.1010101,0.8556701,0.010309278,0.10309278,0.030927835
0.978022,0.021978023,0.9655172,0.011494253,0.0,0.022988506
0.9756098,0.024390243,0.94736844,0.0,0.039473683,0.013157895
0.9866667,0.013333334,0.94520545,0.0,0.01369863,0.04109589
0.88461536,0.115384616,0.84615386,0.051282052,0.08974359,0.012820513
0.97402596,0.025974026,0.97333336,0.0,0.026666667,0.0
0.925,0.075,0.89873415,0.025316456,0.050632913,0.025316456
0.9102564,0.08974359,0.87323946,0.014084507,0.08450704,0.028169014
0.92941177,0.07058824,0.8875,0.0125,0.0875,0.0125
0.9255319,0.07446808,0.87777776,0.0,0.11111111,0.011111111
0.93939394,0.060606062,0.8877551,0.010204081,0.08163265,0.020408163
0.9157895,0.08421053,0.8659794,0.0,0.12371134,0.010309278
0.8380282,0.16197184,0.74025977,0.0064935065,0.24025974,0.012987013
0.9315069,0.06849315,0.9068323,0.01863354,0.055900622,0.01863354
0.9591837,0.040816326,0.9386503,0.0,0.049079753,0.012269938
0.9655172,0.03448276,0.95679015,0.0,0.043209877,0.0
0.9444444,0.055555556,0.93670887,0.0,0.06329114,0.0
0.97202796,0.027972028,0.9605263,0.0,0.02631579,0.013157895
0.98550725,0.014492754,0.9861111,0.0,0.013888889,0.0
0.9339623,0.06603774,0.89719623,0.0,0.10280374,0.0
0.9245283,0.0754717,0.8785047,0.009345794,0.08411215,0.028037382
0.9611651,0.03883495,0.9423077,0.009615385,0.028846154,0.01923077
0.9245283,0.0754717,0.9117647,0.0,0.0882353,0.0
0.9357798,0.06422018,0.9047619,0.00952381,0.07619048,0.00952381
0.9626168,0.037383176,0.9528302,0.009433962,0.028301887,0.009433962
0.962963,0.037037037,0.95238096,0.00952381,0.028571429,0.00952381
0.9897959,0.010204081,0.9791667,0.0,0.010416667,0.010416667
0.9655172,0.03448276,0.9411765,0.0,0.047058824,0.011764706
0.8913044,0.10869565,0.8105263,0.021052632,0.10526316,0.06315789
0.9375,0.0625,0.8269231,0.0,0.10576923,0.067307696
0.92156863,0.078431375,0.8857143,0.00952381,0.07619048,0.028571429
0.9791667,0.020833334,0.9708738,0.0,0.029126214,0.0
0.9238095,0.07619048,0.9266055,0.018348623,0.04587156,0.0091743115
0.92105263,0.078947365,0.90677965,0.033898305,0.042372882,0.016949153
0.95689654,0.04310345,0.9391304,0.017391304,0.034782607,0.008695652
0.9150943,0.08490566,0.77310926,0.033613447,0.05882353,0.13445379
0.89320385,0.106796116,0.82051283,0.0,0.16239317,0.017094018
0.8738739,0.12612613,0.82258064,0.0,0.13709678,0.04032258
0.92561984,0.07438017,0.84827584,0.0,0.10344828,0.048275862
0.9104478,0.08955224,0.86875,0.00625,0.11875,0.00625
0.9357143,0.06428572,0.90797544,0.006134969,0.073619634,0.012269938
0.95364237,0.046357617,0.92045456,0.0,0.056818184,0.022727273
0.9261745,0.0738255,0.90751445,0.0057803467,0.06936416,0.01734104
0.95238096,0.04761905,0.94011974,0.011976048,0.035928145,0.011976048
0.91558444,0.084415585,0.86904764,0.005952381,0.0952381,0.029761905
0.93333334,0.06666667,0.9358974,0.0064102565,0.057692308,0.0
0.9305556,0.06944445,0.9166667,0.0069444445,0.07638889,0.0
0.8993289,0.10067114,0.8815789,0.013157895,0.09210526,0.013157895
0.9455782,0.054421768,0.9328859,0.0067114094,0.053691275,0.0067114094
0.9694657,0.030534351,0.96268654,0.0,0.029850746,0.0074626864
0.9044118,0.09558824,0.8633093,0.02877698,0.07194245,0.035971224
0.8880597,0.1119403,0.822695,0.0070921984,0.14893617,0.021276595
0.9694657,0.030534351,0.95620435,0.0,0.04379562,0.0
0.92142856,0.07857143,0.8881119,0.006993007,0.09090909,0.013986014
0.9637681,0.036231883,0.9489051,0.00729927,0.03649635,0.00729927
0.96875,0.03125,0.96638656,0.0,0.033613447,0.0
0.9609375,0.0390625,0.9396552,0.0,0.060344826,0.0
0.92622954,0.07377049,0.9433962,0.028301887,0.028301887,0.0
0.9405941,0.05940594,0.8876405,0.011235955,0.06741573,0.033707865
0.9306931,0.06930693,0.8913044,0.0,0.097826086,0.010869565
0.9361702,0.06382979,0.90361446,0.0,0.084337346,0.012048192
0.9052632,0.094736844,0.85542166,0.024096385,0.09638554,0.024096385
0.9047619,0.0952381,0.8804348,0.010869565,0.10869565,0.0
0.85714287,0.14285715,0.7815126,0.025210084,0.15966387,0.033613447
0.9375,0.0625,0.9133858,0.0,0.07874016,0.007874016
0.983871,0.016129032,0.9677419,0.0,0.016129032,0.016129032
0.9338843,0.0661157,0.94017094,0.025641026,0.025641026,0.008547009
0.9159664,0.084033616,0.9122807,0.02631579,0.06140351,0.0
0.9716981,0.028301887,0.9611651,0.0,0.029126214,0.009708738
0.8264463,0.17355372,0.80172414,0.060344826,0.12931034,0.00862069
0.94,0.06,0.8453608,0.010309278,0.06185567,0.082474224
0.8942308,0.10576923,0.8556701,0.030927835,0.082474224,0.030927835
0.9357798,0.06422018,0.8962264,0.009433962,0.06603774,0.028301887
0.9491525,0.050847456,0.9130435,0.0,0.060869563,0.026086956
0.94017094,0.05982906,0.9380531,0.0,0.061946902,0.0
0.90625,0.09375,0.84732825,0.015267176,0.114503816,0.022900764
0.88235295,0.11764706,0.8333333,0.02173913,0.13768116,0.007246377
0.95384616,0.046153847,0.91851854,0.0,0.05185185,0.02962963
0.964539,0.035460994,0.94520545,0.0,0.04109589,0.01369863
0.9189189,0.08108108,0.9054054,0.013513514,0.074324325,0.006756757
0.8698225,0.13017751,0.7740113,0.011299435,0.19774011,0.016949153
0.98802394,0.011976048,0.97206706,0.0,0.022346368,0.005586592
0.954023,0.04597701,0.8852459,0.0,0.08196721,0.032786883
0.8640777,0.13592233,0.764977,0.00921659,0.19354838,0.032258064
0.8808511,0.11914894,0.8333333,0.007751938,0.14341085,0.015503876
0.97008544,0.02991453,0.94716984,0.0,0.033962265,0.018867925
0.9662447,0.033755273,0.94402987,0.01119403,0.03358209,0.01119403
0.97129184,0.028708134,0.97424895,0.0042918455,0.021459227,0.0
0.97196263,0.028037382,0.96595746,0.008510638,0.021276595,0.004255319
0.9653465,0.034653466,0.9596413,0.0,0.040358745,0.0
0.9870968,0.012903226,0.9695122,0.0060975607,0.0060975607,0.018292682
0.9411765,0.05882353,0.9,0.016666668,0.06666667,0.016666668
0.9266055,0.07339449,0.9009901,0.02970297,0.03960396,0.02970297
0.9026549,0.097345136,0.8367347,0.0,0.13265306,0.030612245
0.94214875,0.05785124,0.93333334,0.01904762,0.03809524,0.00952381
0.85507244,0.14492753,0.72868216,0.031007752,0.18604651,0.054263566
0.8881579,0.1118421,0.8310811,0.027027028,0.12837838,0.013513514
0.96794873,0.032051284,0.9533333,0.0,0.04,0.006666667
0.9235669,0.07643312,0.8967742,0.032258064,0.058064517,0.012903226
0.9053255,0.09467456,0.8727273,0.012121212,0.11515152,0.0
0.92941177,0.07058824,0.939759,0.036144577,0.018072288,0.006024096
1.0,0.0,0.9874214,0.0,0.0,0.012578616
0.942029,0.057971016,0.9302326,0.007751938,0.062015504,0.0
0.9632353,0.036764707,0.84126985,0.0,0.071428575,0.08730159
0.9310345,0.06896552,0.8561151,0.01438849,0.07194245,0.05755396
0.9577465,0.04225352,0.91549295,0.0,0.056338027,0.028169014
0.9130435,0.08695652,0.8652482,0.04964539,0.07801419,0.0070921984
0.9375,0.0625,0.8835617,0.0,0.09589041,0.020547945
0.9411765,0.05882353,0.9235669,0.01910828,0.03821656,0.01910828
0.8839779,0.1160221,0.7853659,0.0,0.17560975,0.03902439
0.89162564,0.10837439,0.8125,0.0,0.16666667,0.020833334
0.8589212,0.14107884,0.83512545,0.021505376,0.1218638,0.021505376
0.87055016,0.12944984,0.8264463,0.008264462,0.13498622,0.030303031
0.9207317,0.07926829,0.8984375,0.0052083335,0.078125,0.018229166
0.9415042,0.058495823,0.90821254,0.004830918,0.07487923,0.012077294
0.9601064,0.039893616,0.9528302,0.009433962,0.030660378,0.007075472
0.9616438,0.038356163,0.9448621,0.0050125313,0.032581452,0.01754386
0.9375,0.0625,0.92021275,0.007978723,0.05851064,0.013297873
0.92241377,0.077586204,0.9032258,0.002688172,0.08064516,0.01344086
0.90705127,0.09294872,0.88328075,0.0063091484,0.0977918,0.012618297
0.9269103,0.073089704,0.89180326,0.006557377,0.09836066,0.0032786885
0.91808873,0.081911266,0.88372093,0.0,0.10299003,0.013289036
0.93645483,0.06354515,0.8984127,0.0,0.08571429,0.015873017
0.92715234,0.07284768,0.9056604,0.015723271,0.06918239,0.009433962
0.913738,0.08626198,0.8844985,0.0030395137,0.10638298,0.0060790274
0.9133127,0.086687304,0.8680352,0.02052786,0.09384164,0.017595308
0.9122257,0.08777429,0.88150287,0.0028901733,0.10982659,0.0057803467
0.8994083,0.10059172,0.86263734,0.0054945056,0.115384616,0.016483517
0.8888889,0.11111111,0.851948,0.005194805,0.13506493,0.007792208
0.95307916,0.04692082,0.9444444,0.0,0.052910052,0.0026455026
0.9512195,0.048780486,0.93972605,0.010958904,0.038356163,0.010958904
0.9240122,0.075987846,0.8924731,0.002688172,0.09946237,0.005376344
0.9044776,0.09552239,0.857868,0.005076142,0.13197969,0.005076142
0.867052,0.13294798,0.8199052,0.0047393367,0.17298578,0.0023696683
0.955414,0.044585988,0.94285715,0.0025974025,0.046753246,0.007792208
0.9489051,0.05109489,0.9462687,0.011940299,0.035820894,0.0059701493
0.96750903,0.032490976,0.95692307,0.003076923,0.03076923,0.009230769
0.9701493,0.029850746,0.97096777,0.0,0.025806451,0.0032258064
0.96498054,0.035019454,0.93537414,0.0,0.04761905,0.017006803
0.9736842,0.02631579,0.9632653,0.0040816325,0.020408163,0.012244898
0.93820226,0.061797753,0.90229887,0.0,0.08045977,0.01724138
0.9011628,0.09883721,0.86904764,0.005952381,0.11904762,0.005952381
0.92,0.08,0.85714287,0.0,0.13142857,0.011428571
0.9518072,0.04819277,0.91715974,0.01183432,0.07100592,0.0
0.97619045,0.023809524,0.9518072,0.0,0.036144577,0.012048192
0.9096386,0.090361446,0.8703704,0.0061728396,0.09876543,0.024691358
0.91812867,0.081871346,0.8863636,0.0056818184,0.09659091,0.011363637
0.90555555,0.094444446,0.8804348,0.010869565,0.10869565,0.0
0.8910891,0.10891089,0.84653467,0.014851485,0.11386139,0.024752475
0.9098712,0.09012876,0.8636364,0.0,0.11363637,0.022727273
0.93061227,0.06938776,0.907489,0.004405286,0.07488987,0.013215859
0.9498069,0.05019305,0.9198312,0.008438818,0.06329114,0.008438818
0.9377432,0.06225681,0.9276596,0.012765957,0.05531915,0.004255319
0.8196721,0.18032786,0.71147543,0.016393442,0.26229507,0.009836066
0.8976608,0.10233918,0.8668639,0.00887574,0.115384616,0.00887574
0.91525424,0.084745765,0.8698061,0.002770083,0.12188365,0.005540166
0.9491018,0.0508982,0.9498525,0.005899705,0.044247787,0.0
0.904,0.096,0.85353535,0.01010101,0.12373737,0.012626262
0.91183877,0.08816121,0.8888889,0.009259259,0.09490741,0.0069444445
0.9263658,0.07363421,0.9195652,0.006521739,0.06521739,0.008695652
0.85835093,0.14164905,0.7039848,0.060721062,0.20683111,0.028462999
0.94654787,0.053452116,0.9312377,0.003929273,0.055009823,0.009823183
0.93318486,0.066815145,0.93131316,0.004040404,0.06464647,0.0
0.9027778,0.097222224,0.9,0.0054545454,0.087272726,0.0072727273
0.95824635,0.041753653,0.92748094,0.0,0.04389313,0.028625954
0.9140461,0.08595388,0.8933333,0.0038095238,0.093333334,0.00952381
0.91881186,0.08118812,0.90161,0.008944544,0.06797853,0.021466905
0.8926316,0.107368425,0.8651452,0.010373444,0.114107884,0.010373444
0.95112014,0.048879836,0.94214875,0.0020661156,0.049586777,0.006198347
0.9509202,0.049079753,0.93907565,0.0021008404,0.05462185,0.004201681
0.93153524,0.06846473,0.90486723,0.0044247787,0.084070794,0.006637168
0.9652929,0.03470716,0.9488372,0.0,0.046511628,0.004651163
0.952809,0.047191013,0.9322034,0.004842615,0.06053269,0.0024213076
0.9312039,0.06879607,0.8834197,0.0,0.106217615,0.010362694
0.92285717,0.07714286,0.88724035,0.020771513,0.086053416,0.005934718
0.8671875,0.1328125,0.82978725,0.01861702,0.13829787,0.013297873
0.79452056,0.20547946,0.7109375,0.009765625,0.25976562,0.01953125
0.88148147,0.11851852,0.86715865,0.0018450185,0.12361623,0.007380074
0.8938907,0.10610932,0.8592,0.0048,0.112,0.024
0.8992908,0.10070922,0.8794835,0.012912482,0.09899569,0.008608322
0.9192463,0.0807537,0.89251703,0.0040816325,0.0952381,0.008163265
0.92892766,0.07107232,0.8989899,0.0012626263,0.083333336,0.016414141
0.90635836,0.09364162,0.87338805,0.0058616647,0.110199295,0.010550996
0.9075426,0.09245742,0.8795483,0.0062735258,0.10414053,0.010037641
0.94067794,0.059322033,0.92134833,0.0049937577,0.06367041,0.009987515
0.94299877,0.05700124,0.9207161,0.0012787724,0.07033248,0.0076726344
0.92298436,0.077015646,0.87775064,0.0036674817,0.09290954,0.025672372
0.9355609,0.06443914,0.9071782,0.004950495,0.06930693,0.018564356
0.9306698,0.0693302,0.9119497,0.003773585,0.0754717,0.008805032
0.90876776,0.091232225,0.8610747,0.007863696,0.0982962,0.0327654
0.94409937,0.055900622,0.88676673,0.004092769,0.0627558,0.046384722
0.9518378,0.04816223,0.92265195,0.005524862,0.053867403,0.0179558
0.92583436,0.074165635,0.86870027,0.0,0.0994695,0.03183024
0.93050194,0.06949807,0.89275765,0.0055710305,0.08913649,0.012534819
0.9261658,0.073834196,0.8896552,0.0055172415,0.09241379,0.012413793
0.96612465,0.03387534,0.94721407,0.0029325513,0.03665689,0.013196481
0.9211679,0.07883212,0.88818896,0.0015748031,0.096062995,0.014173228
0.9573771,0.04262295,0.94290656,0.0069204154,0.04152249,0.008650519
0.94772345,0.05227656,0.9222615,0.0,0.06537102,0.012367492
0.9171271,0.08287293,0.8965517,0.0038314175,0.09578544,0.0038314175
0.92015207,0.07984791,0.87903225,0.008064516,0.098790325,0.014112903
0.928,0.072,0.88520974,0.0022075055,0.081677705,0.030905077
0.9263566,0.07364341,0.9055794,0.0042918455,0.07725322,0.012875536
0.9215292,0.078470826,0.8596882,0.004454343,0.093541205,0.042316258
0.93957114,0.06042885,0.9047619,0.0021645022,0.077922076,0.015151516
0.8480138,0.15198618,0.81902987,0.014925373,0.15858209,0.0074626864
0.93939394,0.060606062,0.9173077,0.0,0.07884616,0.0038461538
0.9174312,0.08256881,0.88777554,0.012024048,0.09218437,0.008016032
0.92957747,0.07042254,0.90786946,0.0019193857,0.08445297,0.0057581575
0.96590906,0.03409091,0.9442149,0.0020661156,0.045454547,0.008264462
