Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
110.0,7.0,102.0,0.0,11.0,4.0
113.0,6.0,108.0,0.0,8.0,4.0
115.0,5.0,113.0,1.0,7.0,0.0
116.0,14.0,109.0,2.0,15.0,1.0
117.0,4.0,114.0,0.0,6.0,2.0
119.0,5.0,120.0,2.0,6.0,2.0
118.0,2.0,121.0,1.0,1.0,2.0
116.0,7.0,114.0,1.0,6.0,0.0
108.0,4.0,105.0,0.0,5.0,1.0
102.0,3.0,100.0,0.0,4.0,1.0
89.0,10.0,83.0,1.0,10.0,3.0
89.0,2.0,84.0,1.0,0.0,2.0
80.0,2.0,72.0,0.0,3.0,1.0
74.0,1.0,69.0,0.0,1.0,3.0
69.0,9.0,66.0,4.0,7.0,1.0
75.0,2.0,73.0,0.0,2.0,0.0
74.0,6.0,71.0,2.0,4.0,2.0
71.0,7.0,62.0,1.0,6.0,2.0
79.0,6.0,71.0,1.0,7.0,1.0
87.0,7.0,79.0,0.0,10.0,1.0
93.0,6.0,87.0,1.0,8.0,2.0
87.0,8.0,84.0,0.0,12.0,1.0
119.0,23.0,114.0,1.0,37.0,2.0
136.0,10.0,146.0,3.0,9.0,3.0
141.0,6.0,153.0,0.0,8.0,2.0
140.0,5.0,155.0,0.0,7.0,0.0
136.0,8.0,148.0,0.0,10.0,0.0
139.0,4.0,146.0,0.0,4.0,2.0
136.0,2.0,142.0,0.0,2.0,0.0
99.0,7.0,96.0,0.0,11.0,0.0
98.0,8.0,94.0,1.0,9.0,3.0
99.0,4.0,98.0,1.0,3.0,2.0
98.0,8.0,93.0,0.0,9.0,0.0
102.0,7.0,95.0,1.0,8.0,1.0
103.0,4.0,101.0,1.0,3.0,1.0
104.0,4.0,100.0,1.0,3.0,1.0
97.0,1.0,94.0,0.0,1.0,1.0
84.0,3.0,80.0,0.0,4.0,1.0
82.0,10.0,77.0,2.0,10.0,6.0
90.0,6.0,86.0,0.0,11.0,7.0
94.0,8.0,93.0,1.0,8.0,3.0
94.0,2.0,100.0,0.0,3.0,0.0
97.0,8.0,101.0,2.0,5.0,1.0
105.0,9.0,107.0,4.0,5.0,2.0
111.0,5.0,108.0,2.0,4.0,1.0
97.0,9.0,92.0,4.0,7.0,16.0
92.0,11.0,96.0,0.0,19.0,2.0
97.0,14.0,102.0,0.0,17.0,5.0
112.0,9.0,123.0,0.0,15.0,7.0
122.0,12.0,139.0,1.0,19.0,1.0
131.0,9.0,148.0,1.0,12.0,2.0
144.0,7.0,162.0,0.0,10.0,4.0
138.0,11.0,157.0,1.0,12.0,3.0
140.0,7.0,157.0,2.0,6.0,2.0
141.0,13.0,146.0,1.0,16.0,5.0
140.0,10.0,146.0,1.0,9.0,0.0
134.0,10.0,132.0,1.0,11.0,0.0
134.0,15.0,134.0,2.0,14.0,2.0
139.0,8.0,139.0,1.0,8.0,1.0
127.0,4.0,129.0,0.0,4.0,1.0
123.0,13.0,120.0,4.0,10.0,5.0
119.0,15.0,116.0,1.0,21.0,3.0
127.0,4.0,131.0,0.0,6.0,0.0
129.0,11.0,127.0,1.0,13.0,2.0
133.0,5.0,130.0,1.0,5.0,1.0
124.0,4.0,115.0,0.0,4.0,0.0
123.0,5.0,109.0,0.0,7.0,0.0
113.0,9.0,100.0,3.0,3.0,0.0
95.0,6.0,79.0,1.0,6.0,3.0
94.0,7.0,82.0,0.0,9.0,1.0
88.0,6.0,75.0,0.0,7.0,1.0
86.0,9.0,71.0,2.0,8.0,2.0
95.0,10.0,81.0,1.0,10.0,0.0
108.0,18.0,93.0,3.0,19.0,4.0
120.0,8.0,116.0,0.0,10.0,1.0
122.0,2.0,120.0,0.0,2.0,2.0
113.0,8.0,110.0,3.0,3.0,1.0
109.0,10.0,104.0,3.0,7.0,0.0
103.0,3.0,99.0,0.0,3.0,1.0
100.0,21.0,93.0,7.0,15.0,1.0
94.0,6.0,82.0,1.0,6.0,8.0
93.0,11.0,83.0,3.0,8.0,3.0
102.0,7.0,95.0,1.0,7.0,3.0
112.0,6.0,105.0,0.0,7.0,3.0
110.0,7.0,106.0,0.0,7.0,0.0
116.0,12.0,111.0,2.0,15.0,3.0
120.0,16.0,115.0,3.0,19.0,1.0
124.0,6.0,124.0,0.0,7.0,4.0
136.0,5.0,138.0,0.0,6.0,2.0
136.0,12.0,134.0,2.0,11.0,1.0
147.0,22.0,137.0,2.0,35.0,3.0
165.0,2.0,174.0,0.0,4.0,1.0
166.0,8.0,162.0,0.0,15.0,6.0
178.0,28.0,166.0,2.0,42.0,7.0
207.0,28.0,215.0,2.0,37.0,4.0
227.0,7.0,251.0,0.0,9.0,5.0
229.0,8.0,253.0,3.0,9.0,3.0
203.0,6.0,227.0,1.0,5.0,0.0
208.0,6.0,227.0,2.0,5.0,1.0
195.0,7.0,214.0,0.0,9.0,0.0
153.0,2.0,159.0,1.0,1.0,3.0
112.0,7.0,108.0,2.0,8.0,2.0
101.0,8.0,91.0,3.0,4.0,3.0
102.0,11.0,82.0,0.0,13.0,3.0
114.0,7.0,98.0,2.0,4.0,1.0
118.0,20.0,94.0,4.0,24.0,7.0
135.0,17.0,123.0,4.0,19.0,2.0
151.0,5.0,143.0,0.0,6.0,1.0
145.0,12.0,139.0,5.0,9.0,2.0
153.0,16.0,144.0,2.0,19.0,0.0
158.0,12.0,156.0,6.0,3.0,1.0
165.0,0.0,157.0,0.0,0.0,2.0
130.0,8.0,120.0,1.0,8.0,0.0
131.0,5.0,106.0,0.0,9.0,11.0
135.0,10.0,119.0,2.0,10.0,8.0
136.0,6.0,130.0,0.0,8.0,4.0
126.0,12.0,122.0,7.0,11.0,1.0
135.0,9.0,129.0,0.0,14.0,3.0
144.0,9.0,145.0,3.0,6.0,3.0
160.0,21.0,161.0,0.0,36.0,8.0
181.0,22.0,195.0,0.0,40.0,5.0
207.0,34.0,233.0,6.0,34.0,6.0
269.0,40.0,300.0,3.0,49.0,11.0
302.0,26.0,345.0,2.0,30.0,7.0
338.0,21.0,376.0,2.0,31.0,5.0
361.0,15.0,404.0,4.0,13.0,3.0
351.0,14.0,377.0,2.0,13.0,7.0
330.0,22.0,346.0,3.0,22.0,5.0
321.0,27.0,336.0,1.0,30.0,5.0
283.0,29.0,280.0,2.0,31.0,4.0
279.0,22.0,272.0,2.0,30.0,1.0
269.0,24.0,266.0,0.0,31.0,4.0
280.0,19.0,283.0,0.0,27.0,5.0
280.0,22.0,288.0,5.0,22.0,3.0
286.0,27.0,291.0,1.0,35.0,2.0
295.0,28.0,296.0,7.0,32.0,6.0
291.0,28.0,305.0,1.0,38.0,2.0
304.0,34.0,314.0,2.0,42.0,6.0
312.0,39.0,328.0,2.0,52.0,3.0
325.0,16.0,357.0,0.0,20.0,1.0
312.0,16.0,343.0,4.0,14.0,4.0
304.0,25.0,332.0,1.0,37.0,2.0
303.0,32.0,338.0,2.0,52.0,2.0
300.0,46.0,346.0,2.0,73.0,1.0
300.0,14.0,363.0,1.0,18.0,3.0
260.0,14.0,317.0,4.0,12.0,2.0
268.0,9.0,311.0,1.0,10.0,3.0
260.0,8.0,301.0,0.0,8.0,1.0
248.0,9.0,275.0,0.0,14.0,5.0
222.0,6.0,236.0,1.0,5.0,3.0
167.0,11.0,157.0,0.0,14.0,3.0
155.0,17.0,146.0,1.0,20.0,1.0
161.0,14.0,150.0,0.0,23.0,2.0
158.0,8.0,155.0,2.0,12.0,0.0
164.0,4.0,158.0,0.0,6.0,2.0
151.0,15.0,141.0,1.0,16.0,4.0
157.0,14.0,156.0,1.0,17.0,2.0
163.0,17.0,162.0,2.0,20.0,0.0
180.0,22.0,171.0,3.0,23.0,5.0
212.0,21.0,190.0,0.0,25.0,5.0
228.0,17.0,206.0,1.0,17.0,3.0
246.0,13.0,218.0,2.0,15.0,2.0
241.0,16.0,218.0,3.0,13.0,1.0
250.0,55.0,217.0,5.0,80.0,3.0
307.0,35.0,293.0,3.0,39.0,3.0
324.0,30.0,314.0,1.0,44.0,2.0
317.0,17.0,322.0,2.0,15.0,0.0
339.0,36.0,338.0,4.0,49.0,5.0
362.0,35.0,384.0,4.0,41.0,3.0
390.0,31.0,423.0,3.0,30.0,4.0
406.0,67.0,371.0,32.0,109.0,15.0
425.0,24.0,474.0,2.0,28.0,5.0
419.0,30.0,461.0,2.0,32.0,0.0
455.0,49.0,495.0,3.0,48.0,4.0
459.0,20.0,486.0,0.0,23.0,15.0
436.0,41.0,469.0,2.0,49.0,5.0
464.0,41.0,504.0,5.0,38.0,12.0
424.0,51.0,417.0,5.0,55.0,5.0
467.0,24.0,456.0,1.0,24.0,3.0
465.0,24.0,447.0,1.0,26.0,2.0
449.0,33.0,409.0,2.0,38.0,3.0
445.0,16.0,408.0,0.0,20.0,2.0
424.0,21.0,385.0,2.0,25.0,1.0
379.0,28.0,341.0,0.0,41.0,4.0
323.0,27.0,299.0,7.0,29.0,2.0
333.0,51.0,312.0,7.0,52.0,5.0
406.0,105.0,364.0,5.0,133.0,10.0
476.0,64.0,470.0,1.0,67.0,4.0
556.0,66.0,537.0,3.0,70.0,15.0
634.0,71.0,613.0,9.0,69.0,6.0
683.0,60.0,656.0,3.0,70.0,6.0
745.0,57.0,712.0,1.0,66.0,13.0
784.0,81.0,745.0,5.0,94.0,9.0
746.0,76.0,701.0,5.0,83.0,8.0
777.0,49.0,738.0,4.0,51.0,8.0
761.0,46.0,720.0,1.0,55.0,6.0
767.0,64.0,718.0,3.0,76.0,21.0
784.0,54.0,733.0,4.0,56.0,15.0
792.0,59.0,725.0,3.0,60.0,7.0
767.0,77.0,657.0,6.0,75.0,25.0
760.0,45.0,650.0,3.0,46.0,34.0
751.0,38.0,668.0,4.0,39.0,13.0
749.0,60.0,655.0,0.0,75.0,24.0
723.0,54.0,641.0,4.0,64.0,9.0
715.0,57.0,645.0,4.0,67.0,9.0
713.0,25.0,646.0,2.0,25.0,9.0
631.0,54.0,564.0,1.0,61.0,9.0
584.0,26.0,545.0,4.0,24.0,5.0
562.0,31.0,522.0,0.0,37.0,7.0
498.0,45.0,468.0,2.0,50.0,2.0
484.0,42.0,436.0,4.0,49.0,7.0
464.0,36.0,401.0,1.0,37.0,14.0
478.0,38.0,422.0,2.0,36.0,6.0
458.0,39.0,386.0,2.0,42.0,19.0
482.0,31.0,418.0,1.0,36.0,7.0
491.0,88.0,439.0,8.0,85.0,4.0
527.0,34.0,477.0,0.0,41.0,2.0
500.0,45.0,443.0,6.0,46.0,4.0
528.0,40.0,473.0,1.0,44.0,3.0
510.0,18.0,457.0,1.0,22.0,4.0
453.0,21.0,413.0,1.0,20.0,1.0
450.0,42.0,404.0,5.0,40.0,10.0
417.0,33.0,364.0,2.0,40.0,8.0
407.0,30.0,363.0,1.0,32.0,3.0
384.0,35.0,340.0,3.0,35.0,1.0
362.0,38.0,318.0,1.0,42.0,12.0
397.0,29.0,359.0,1.0,31.0,5.0
413.0,19.0,376.0,0.0,21.0,8.0
372.0,22.0,340.0,1.0,24.0,1.0
338.0,22.0,304.0,0.0,24.0,4.0
332.0,33.0,297.0,1.0,33.0,3.0
341.0,31.0,301.0,0.0,31.0,4.0
316.0,21.0,272.0,2.0,20.0,2.0
311.0,17.0,258.0,0.0,18.0,6.0
306.0,15.0,254.0,0.0,15.0,3.0
286.0,21.0,234.0,0.0,21.0,1.0
287.0,27.0,235.0,1.0,28.0,3.0
288.0,20.0,236.0,2.0,19.0,2.0
284.0,17.0,232.0,2.0,14.0,1.0
321.0,35.0,237.0,2.0,39.0,41.0
350.0,43.0,304.0,1.0,58.0,5.0
391.0,35.0,358.0,5.0,38.0,5.0
411.0,29.0,383.0,0.0,31.0,5.0
411.0,16.0,387.0,2.0,16.0,1.0
398.0,28.0,371.0,0.0,47.0,1.0
410.0,20.0,402.0,0.0,22.0,2.0
345.0,15.0,339.0,1.0,17.0,3.0
306.0,18.0,291.0,2.0,17.0,2.0
281.0,20.0,263.0,2.0,18.0,4.0
257.0,24.0,241.0,1.0,25.0,3.0
272.0,30.0,253.0,6.0,34.0,7.0
273.0,31.0,253.0,0.0,47.0,3.0
286.0,18.0,281.0,0.0,23.0,6.0
288.0,25.0,293.0,2.0,25.0,2.0
295.0,50.0,294.0,0.0,77.0,1.0
331.0,36.0,353.0,3.0,43.0,4.0
338.0,29.0,366.0,1.0,33.0,1.0
338.0,19.0,356.0,2.0,24.0,0.0
323.0,12.0,335.0,1.0,14.0,4.0
313.0,18.0,321.0,1.0,17.0,1.0
302.0,17.0,300.0,1.0,17.0,1.0
270.0,14.0,248.0,1.0,15.0,3.0
246.0,13.0,209.0,0.0,13.0,4.0
237.0,18.0,192.0,0.0,20.0,5.0
229.0,19.0,190.0,0.0,20.0,0.0
253.0,44.0,198.0,5.0,59.0,35.0
296.0,27.0,280.0,2.0,26.0,5.0
318.0,28.0,294.0,1.0,37.0,14.0
334.0,38.0,333.0,2.0,39.0,0.0
368.0,37.0,361.0,1.0,42.0,0.0
401.0,44.0,377.0,1.0,47.0,1.0
443.0,30.0,406.0,1.0,34.0,3.0
425.0,32.0,352.0,3.0,31.0,7.0
421.0,41.0,353.0,2.0,45.0,0.0
424.0,39.0,354.0,2.0,39.0,2.0
415.0,11.0,345.0,0.0,12.0,1.0
404.0,39.0,315.0,4.0,41.0,44.0
418.0,42.0,368.0,1.0,40.0,4.0
435.0,38.0,382.0,1.0,37.0,2.0
430.0,26.0,378.0,1.0,26.0,4.0
415.0,31.0,365.0,2.0,30.0,1.0
413.0,32.0,362.0,3.0,31.0,40.0
438.0,25.0,424.0,0.0,33.0,4.0
404.0,71.0,380.0,5.0,83.0,5.0
439.0,44.0,436.0,3.0,54.0,1.0
450.0,52.0,453.0,5.0,57.0,2.0
490.0,32.0,491.0,0.0,38.0,4.0
504.0,37.0,489.0,2.0,44.0,4.0
475.0,29.0,454.0,1.0,37.0,4.0
478.0,37.0,461.0,1.0,43.0,5.0
446.0,44.0,416.0,1.0,50.0,3.0
449.0,43.0,395.0,2.0,54.0,8.0
440.0,68.0,392.0,2.0,91.0,3.0
478.0,38.0,446.0,2.0,45.0,2.0
477.0,34.0,454.0,2.0,39.0,1.0
492.0,60.0,467.0,0.0,67.0,4.0
527.0,62.0,502.0,2.0,64.0,5.0
567.0,160.0,544.0,6.0,165.0,7.0
704.0,203.0,682.0,0.0,221.0,7.0
833.0,31.0,812.0,0.0,39.0,6.0
816.0,108.0,803.0,2.0,117.0,4.0
906.0,95.0,893.0,3.0,108.0,6.0
918.0,113.0,915.0,5.0,115.0,6.0
976.0,101.0,956.0,3.0,119.0,19.0
932.0,88.0,913.0,1.0,114.0,6.0
794.0,62.0,774.0,9.0,61.0,9.0
820.0,104.0,815.0,1.0,112.0,2.0
821.0,104.0,808.0,2.0,108.0,5.0
814.0,25.0,797.0,0.0,30.0,5.0
734.0,129.0,716.0,2.0,139.0,5.0
751.0,71.0,719.0,0.0,78.0,3.0
713.0,41.0,665.0,3.0,48.0,5.0
674.0,17.0,637.0,0.0,21.0,4.0
583.0,25.0,537.0,0.0,30.0,4.0
494.0,31.0,452.0,0.0,36.0,0.0
491.0,22.0,449.0,0.0,26.0,1.0
363.0,21.0,317.0,1.0,21.0,2.0
326.0,28.0,265.0,1.0,34.0,3.0
306.0,30.0,246.0,0.0,37.0,2.0
328.0,30.0,261.0,0.0,36.0,6.0
329.0,24.0,268.0,1.0,25.0,6.0
325.0,25.0,267.0,1.0,29.0,2.0
322.0,23.0,265.0,2.0,23.0,3.0
322.0,14.0,263.0,3.0,17.0,4.0
304.0,27.0,248.0,2.0,32.0,2.0
302.0,29.0,247.0,0.0,42.0,2.0
280.0,17.0,243.0,7.0,14.0,3.0
265.0,15.0,231.0,0.0,18.0,1.0
257.0,16.0,218.0,0.0,16.0,1.0
257.0,17.0,209.0,0.0,22.0,5.0
268.0,11.0,221.0,0.0,13.0,2.0
238.0,8.0,195.0,1.0,8.0,1.0
228.0,19.0,167.0,1.0,19.0,6.0
237.0,20.0,170.0,0.0,23.0,2.0
257.0,21.0,189.0,0.0,27.0,5.0
264.0,25.0,205.0,4.0,26.0,4.0
267.0,18.0,215.0,1.0,17.0,2.0
282.0,24.0,223.0,0.0,30.0,1.0
307.0,22.0,253.0,0.0,24.0,4.0
300.0,27.0,249.0,0.0,31.0,3.0
304.0,18.0,258.0,0.0,19.0,2.0
294.0,15.0,238.0,1.0,16.0,5.0
283.0,14.0,223.0,0.0,16.0,3.0
276.0,10.0,224.0,0.0,11.0,1.0
246.0,10.0,196.0,0.0,11.0,2.0
225.0,16.0,172.0,1.0,16.0,4.0
200.0,20.0,150.0,2.0,23.0,1.0
207.0,23.0,150.0,0.0,28.0,2.0
215.0,6.0,159.0,0.0,6.0,2.0
203.0,24.0,146.0,1.0,24.0,0.0
230.0,23.0,166.0,2.0,21.0,3.0
254.0,15.0,193.0,1.0,19.0,1.0
252.0,23.0,190.0,3.0,24.0,5.0
261.0,22.0,202.0,0.0,24.0,1.0
266.0,23.0,203.0,1.0,22.0,4.0
290.0,27.0,222.0,0.0,30.0,3.0
293.0,12.0,231.0,0.0,14.0,3.0
282.0,19.0,221.0,0.0,23.0,3.0
277.0,12.0,210.0,0.0,15.0,3.0
260.0,15.0,196.0,0.0,18.0,2.0
249.0,18.0,187.0,3.0,15.0,1.0
235.0,19.0,176.0,1.0,24.0,3.0
226.0,16.0,175.0,0.0,21.0,2.0
236.0,18.0,184.0,0.0,22.0,5.0
231.0,5.0,186.0,0.0,5.0,5.0
225.0,23.0,181.0,5.0,22.0,3.0
241.0,24.0,195.0,2.0,21.0,0.0
250.0,25.0,199.0,7.0,18.0,1.0
263.0,20.0,194.0,1.0,20.0,4.0
265.0,17.0,184.0,1.0,18.0,3.0
269.0,16.0,182.0,0.0,18.0,3.0
285.0,19.0,197.0,0.0,19.0,2.0
283.0,44.0,192.0,1.0,44.0,5.0
301.0,21.0,217.0,2.0,18.0,4.0
302.0,26.0,213.0,2.0,25.0,2.0
308.0,22.0,224.0,0.0,25.0,3.0
313.0,24.0,234.0,3.0,23.0,1.0
379.0,77.0,240.0,0.0,79.0,9.0
464.0,58.0,307.0,3.0,60.0,3.0
614.0,276.0,354.0,75.0,199.0,21.0
896.0,104.0,634.0,30.0,92.0,8.0
988.0,77.0,737.0,4.0,87.0,7.0
1059.0,121.0,812.0,2.0,190.0,23.0
1164.0,65.0,994.0,2.0,67.0,21.0
1099.0,37.0,992.0,1.0,38.0,8.0
1057.0,44.0,970.0,0.0,56.0,7.0
729.0,50.0,735.0,2.0,62.0,9.0
658.0,24.0,677.0,0.0,24.0,2.0
610.0,41.0,604.0,1.0,47.0,23.0
507.0,27.0,450.0,1.0,31.0,34.0
480.0,22.0,433.0,0.0,24.0,45.0
507.0,21.0,451.0,0.0,25.0,69.0
506.0,39.0,484.0,0.0,48.0,10.0
493.0,23.0,465.0,0.0,25.0,6.0
530.0,54.0,486.0,0.0,63.0,15.0
551.0,34.0,497.0,0.0,46.0,10.0
576.0,52.0,506.0,3.0,78.0,11.0
595.0,47.0,538.0,4.0,44.0,9.0
582.0,42.0,522.0,2.0,47.0,4.0
588.0,57.0,517.0,2.0,70.0,10.0
628.0,39.0,575.0,1.0,49.0,17.0
613.0,62.0,564.0,1.0,75.0,20.0
641.0,44.0,605.0,2.0,48.0,13.0
611.0,61.0,570.0,3.0,68.0,19.0
613.0,40.0,598.0,0.0,44.0,14.0
597.0,91.0,601.0,6.0,93.0,8.0
616.0,31.0,625.0,2.0,34.0,18.0
575.0,26.0,598.0,2.0,26.0,3.0
522.0,32.0,535.0,2.0,34.0,18.0
