,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
75,1856,232,1820,11,279,7
76,1957,295,1886,18,370,6
77,2286,295,2246,9,402,17
78,2511,275,2543,15,348,14
79,2607,399,2617,19,503,15
80,2827,401,2854,10,526,15
81,2963,309,3016,17,394,22
82,3103,340,3172,13,486,11
83,3166,286,3319,13,381,11
84,3151,233,3312,8,306,8
85,3092,210,3253,11,250,8
86,2870,219,2948,12,283,8
87,2617,188,2608,10,237,7
88,2449,215,2378,3,311,12
89,2270,210,2199,5,259,16
90,2160,246,2067,14,322,11
91,2153,185,2077,8,239,12
92,2161,208,2076,10,261,11
93,2148,208,2062,9,264,10
94,2165,211,2091,6,269,11
95,2133,223,2060,11,291,6
96,2141,224,2072,7,315,9
97,2130,270,2052,15,357,21
98,2257,268,2230,15,338,13
99,2349,255,2323,22,328,9
100,2433,281,2409,15,377,11
101,2552,316,2539,17,432,22
102,2666,235,2711,11,226,8
103,2641,173,2622,8,165,12
104,2605,226,2453,8,234,13
105,2555,228,2316,4,276,219
106,2482,191,2447,12,191,9
107,2354,235,2254,11,233,12
108,2188,183,2016,9,232,166
109,2181,194,2177,9,225,10
110,2265,145,2249,3,192,12
111,2181,149,2143,10,172,16
112,1891,149,1843,7,197,11
113,1890,142,1835,5,182,9
114,1811,140,1744,10,187,5
115,1619,130,1546,4,182,11
116,1553,114,1501,2,140,3
117,1473,100,1416,6,125,8
118,1428,140,1359,3,182,11
119,1383,135,1320,2,176,3
120,1335,115,1289,4,159,4
121,1308,130,1256,3,174,8
122,1261,106,1221,2,140,6
123,1261,106,1214,4,129,6
124,1256,119,1203,4,156,7
125,1226,113,1174,0,151,5
126,1195,129,1122,4,165,9
127,1208,117,1131,5,156,5
128,1219,135,1108,2,189,9
129,1249,101,1165,4,130,4
130,1267,122,1177,1,156,6
131,1271,114,1177,1,155,6
132,1245,121,1172,2,159,3
133,1252,133,1176,3,171,7
134,1267,126,1189,7,143,6
135,1234,116,1148,4,158,5
136,1266,152,1177,1,193,3
137,1279,100,1202,5,120,4
138,1271,129,1167,2,179,3
139,1316,149,1198,7,202,7
140,1322,167,1228,17,203,4
141,1375,130,1294,7,167,7
142,1409,158,1314,3,216,7
143,1541,393,1371,13,559,5
144,1898,178,1837,7,224,6
145,1930,130,1886,2,177,5
146,1878,154,1857,6,192,4
147,1870,248,1850,15,270,9
148,1982,130,1971,4,169,10
149,1949,163,1933,10,207,7
150,1605,160,1555,4,213,4
151,1571,137,1538,6,184,6
152,1586,123,1551,5,152,11
153,1579,162,1519,12,206,4
154,1503,214,1449,9,266,7
155,1578,131,1532,3,169,6
156,1546,150,1486,3,184,7
157,1504,116,1443,9,153,5
158,1470,119,1412,4,160,9
159,1470,164,1414,9,214,5
160,1462,137,1415,2,182,6
161,1378,158,1321,9,212,3
162,1471,212,1387,6,301,12
163,1604,197,1549,9,269,12
164,1742,219,1704,17,275,12
165,1860,200,1848,11,258,7
166,1900,154,1900,10,205,5
167,1930,136,1941,3,180,8
168,1886,112,1919,3,141,4
169,1718,175,1727,4,237,3
170,1666,315,1660,26,387,14
171,1758,296,1777,24,376,4
172,1868,196,1919,10,271,13
173,1939,260,2007,24,355,10
174,2077,175,2207,4,223,7
175,2131,88,2286,2,108,5
176,2075,205,2163,4,276,4
177,1950,216,2016,11,273,5
178,1876,264,1899,18,320,7
179,1953,231,1940,9,303,6
180,1892,269,1867,14,340,16
181,2012,226,2011,6,297,7
182,2187,264,2215,9,349,11
183,2281,327,2311,10,411,15
184,2420,261,2473,8,347,8
185,2439,224,2483,7,290,10
186,2510,381,2524,15,482,11
187,2675,360,2677,11,517,10
188,2905,467,2935,15,586,11
189,3168,472,3210,16,616,15
190,3390,447,3445,23,624,13
191,3577,266,3755,7,329,10
192,3617,286,3803,5,366,6
193,3551,355,3639,17,453,15
194,3503,344,3590,12,438,6
195,3378,317,3416,15,373,4
196,3159,335,3156,8,348,30
197,2886,191,2829,5,201,4
198,2753,90,2658,5,88,18
199,2563,243,2384,3,298,128
200,2399,186,2308,7,235,11
201,2225,216,2108,6,281,14
202,2243,408,2023,17,534,11
203,2493,545,2200,18,693,22
204,3009,559,2761,21,678,21
205,3549,430,3412,19,515,14
206,3633,311,3529,11,392,14
207,3791,346,3708,7,436,15
208,3914,394,3865,18,472,18
209,3865,411,3844,19,446,12
210,3736,658,3630,28,763,39
211,3816,467,3736,18,597,12
212,3893,477,3825,16,552,15
213,4068,358,3992,12,449,24
214,4053,351,4021,23,400,18
215,3962,287,3957,17,341,7
216,3900,383,3828,17,457,11
217,3550,356,3401,15,452,15
218,3421,338,3241,12,430,17
219,3240,331,3065,14,418,10
220,3238,421,3024,8,538,24
221,3315,339,3137,4,439,16
222,3420,327,3220,8,416,21
223,3323,264,3169,9,255,9
224,3214,179,2950,10,191,102
225,3188,609,2844,10,748,35
226,3463,329,3203,7,329,65
227,3451,608,3090,19,712,115
228,3738,459,3491,6,535,91
229,3895,350,3702,6,382,66
230,4084,272,3903,5,292,102
231,4034,95,3989,8,92,36
232,3416,180,3269,2,200,7
233,3388,461,3100,7,613,58
234,3090,317,2862,13,396,28
235,2937,406,2673,11,469,29
236,3009,333,2723,6,428,67
237,3039,296,2793,0,412,8
238,3314,300,3088,7,445,20
239,3476,203,3346,4,308,8
240,3136,192,2974,5,266,49
241,2966,197,2857,4,265,24
242,2764,237,2656,6,338,11
243,2547,209,2476,7,288,8
244,2433,197,2363,6,261,20
245,2293,335,2156,13,458,77
246,2367,200,2350,5,297,6
247,2360,195,2323,2,307,11
248,2379,273,2348,2,433,10
249,2428,303,2434,3,472,16
250,2542,214,2635,3,335,10
251,2580,203,2694,3,302,14
252,2367,207,2470,8,292,8
253,2385,148,2482,2,216,10
254,2312,148,2406,9,214,14
255,2221,251,2219,7,358,14
256,2101,149,2089,1,220,14
257,1979,139,1960,7,193,13
258,1910,152,1850,2,241,9
259,1833,136,1795,4,205,7
260,1771,119,1764,1,165,5
261,1689,87,1675,2,126,7
262,1427,97,1382,1,140,8
263,1348,113,1300,1,161,12
264,1286,75,1264,1,105,6
265,1153,83,1116,1,117,4
266,1067,109,1004,6,148,6
267,1124,150,1003,3,230,6
268,1194,119,1103,4,165,4
269,1240,118,1133,4,162,10
270,1232,105,1119,3,145,7
271,1263,64,1155,0,86,13
272,1256,115,1124,4,149,7
273,1269,111,1119,0,157,13
274,1203,118,1057,4,158,2
275,1179,84,1041,4,113,6
276,1099,57,985,0,79,4
277,1041,69,918,1,86,4
278,1032,48,907,2,66,6
279,933,60,820,4,83,4
280,864,112,743,6,145,1
281,830,72,716,1,98,5
282,839,96,705,2,134,8
283,908,73,774,5,93,29
284,970,110,813,2,171,31
285,1021,73,935,2,96,4
286,1123,192,958,4,277,17
287,1180,113,1104,4,163,12
288,1224,95,1189,3,121,8
289,1214,88,1178,5,118,4
290,1218,71,1180,1,100,9
291,1123,75,1082,3,100,3
292,1115,49,1092,0,64,3
293,910,49,860,7,61,3
294,798,45,729,0,56,1
295,745,54,658,0,78,5
296,699,55,618,2,74,9
297,644,48,573,1,66,4
298,609,50,541,3,64,4
299,631,70,546,2,96,3
300,642,46,571,0,67,2
301,688,76,601,0,105,1
302,734,95,626,4,122,7
303,783,77,663,0,114,2
304,801,48,713,1,65,1
305,796,49,707,0,67,4
306,737,38,672,1,54,4
307,728,47,654,1,67,1
308,686,56,617,2,76,3
309,608,45,548,1,65,4
310,559,50,502,1,68,4
311,576,54,521,3,71,3
312,568,48,523,2,64,2
313,578,44,529,1,61,6
314,577,39,535,5,51,9
315,554,47,521,1,65,4
316,542,54,522,4,63,5
317,537,37,522,1,52,2
318,505,38,490,4,44,2
319,481,27,461,1,33,3
320,471,36,434,1,53,3
321,452,31,421,3,42,0
322,437,47,393,2,70,5
323,450,36,413,0,50,9
324,459,56,419,0,77,5
325,489,66,458,2,104,7
326,531,51,529,4,62,5
327,572,73,546,3,92,7
328,625,50,599,2,70,5
329,645,56,607,1,84,5
330,682,57,641,0,79,5
331,692,70,647,2,94,2
332,735,113,644,6,158,4
333,833,68,750,1,94,2
334,831,74,747,1,104,3
335,858,75,772,4,103,4
336,906,88,795,6,126,7
