Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
17,10.221343873517787,61,0.013484622524429798,-0.17939460845212016,0.07803737914405703,0.006742311262214899,2,318,759,3879,13.510821955933284,-10.335138310466212,7.163208756459817,6.342593815419641,6.172455258369498
18,10.320707070707071,63,0.013047670127316146,-0.17391944992453293,0.07532666854611729,0.006523835063658072,2,316,792,4087,13.989929910346977,-10.855359151326367,7.366667106998663,6.599777087584232,6.296716286010886
19,10.448574969021065,64,0.012963492517395864,-0.1738988478342526,0.07157605912084929,0.006481746258697931,2,300,807,4216,14.221374459751933,-10.958116325180457,7.903209628215076,7.1297522780395,-6.739586391181944
20,10.127877237851662,61,0.012967832570872806,-0.1693489454629688,0.06521206164644289,0.006483916285436404,2,280,782,3960,14.099450214177375,-11.318936512749856,7.941649751821676,-6.649786676158402,6.562033168268266
21,10.106329113924051,59,0.012809035632349872,-0.17193372101624196,0.06227383953315124,0.006404517816174937,2,272,790,3992,13.89477521021297,-11.268982511140983,8.033606084058432,-7.00602659209901,6.6941601531047
22,9.35175879396985,59,0.011763218608767105,-0.17366035700275664,0.05655507943613565,0.005881609304383553,2,274,796,3722,13.089964853542684,-10.668239189975674,7.5592858338565865,-6.71648484323446,6.4415808354440145
23,8.460543337645538,54,0.010959253028038263,-0.18815667860812518,0.044486552195720896,0.00547962651401913,3,287,773,3270,11.798567544769533,-9.78734472475739,6.862217422343228,-6.492243197071576,6.377240483330071
24,8.646723646723647,51,0.012334841150818326,-0.12103127339803467,0.03977671138620552,0.006167420575409163,3,228,702,3035,11.211587282253298,-8.854749018423203,6.586372586115303,6.059945311912902,-5.9432576773614905
25,8.535455861070911,52,0.012370225885610018,-0.12415023386596301,0.04073737068033961,0.006185112942805008,5,232,691,2949,10.758020787122083,-8.70301635289627,6.355218033273242,5.725570307626496,5.725570307626496
26,8.365714285714287,49,0.011968117719190681,-0.12807116725824896,0.04485706362821011,0.005984058859595341,10,247,700,2928,10.045908236645964,-7.859622820161634,5.8474571795236,5.662528965564571,-5.613338245999673
27,8.504748982360923,52,0.011555365465164296,-0.12207876423246568,0.0525929154921702,0.005777682732582149,7,250,737,3134,10.087009243527907,-7.509756989464865,5.848207497820436,5.581090760246081,5.581090760246081
28,8.555704697986577,51,0.011499603088691635,-0.11844654270488715,0.0640508068991609,0.005749801544345818,6,262,745,3187,10.319685075926726,-7.484335815725937,5.7587673081275925,5.7587673081275925,-5.466992777571948
29,8.67007672634271,51,0.011101250609913843,-0.11923262342085589,0.06193753051714221,0.005550625304956921,6,290,782,3390,11.18811776511683,-8.192716021894862,6.055405470124023,5.998869132653453,-5.820631338752331
30,9.099879663056559,59,0.010963710437417543,-0.11239743835253635,0.06683738583094262,0.00548185521870877,8,285,831,3781,12.048358700319945,-8.710660178888226,6.239170580842782,6.136370304426775,6.136370304426775
31,9.191335740072201,61,0.011073898482014703,-0.09614680607159913,0.06688651149001343,0.005536949241007351,9,267,831,3819,12.098657632296007,-8.653938128528463,6.531873442174332,-6.002304710892091,-6.002304710892091
32,9.102137767220903,58,0.010822993777908326,-0.09157080518664171,0.06794789094233439,0.005411496888954163,11,273,842,3832,12.073364604912866,-8.723263003389533,6.459480124116195,6.352722194698306,-6.029271121800777
33,9.315420560747663,58,0.010895228726020658,-0.11032667137345901,0.07629299710461816,0.005447614363010329,10,269,856,3987,12.835730616731151,-8.692945344116142,6.952845705890756,-6.828921564682287,6.416631960125035
34,9.377880184331797,59,0.010816470800844056,-0.11099570144589692,0.07546224233791439,0.005408235400422029,13,270,868,4070,13.353191091180637,-8.90854025764765,-7.415712550407532,7.315444007652357,6.483620956751733
35,9.31390134529148,59,0.0104533123965112,-0.10439973964246553,0.07327462528483777,0.0052266561982556,11,269,892,4154,13.412303626431694,-8.849803888638446,-7.537855297930585,6.896528118055483,6.347916864035535
36,9.504843918191604,61,0.010242288704947849,-0.10126452606478771,0.07471519254709486,0.005121144352473924,10,293,929,4415,13.873158042259176,-9.145208549759513,-7.571244478032057,6.8961518623536175,-6.682063969123785
37,9.423204419889503,57,0.010423898694568034,-0.10033578222782716,0.0707472523706741,0.005211949347284017,7,279,905,4264,13.40702856245085,-8.659393851202326,-7.666307664419007,6.7266831609605795,-6.595221373468795
38,8.859649122807017,57,0.009725191133706935,-0.09598428176351227,0.06711637326946347,0.004862595566853468,8,296,912,4040,12.825257587125611,-8.415465844780863,-7.416093690773854,6.579491465628048,6.203173729671878
39,8.694690265486726,56,0.009628671390350748,-0.09508790890529603,0.06291957389710875,0.004814335695175374,7,285,904,3930,12.602431769788994,-8.303747780623642,-7.39025086159029,6.612871864970134,-6.335473790162503
40,7.797777777777778,50,0.008673835125448028,-0.09724057269304752,0.047162885582109265,0.004336917562724014,6,304,900,3509,10.103698889424322,-7.901802003814979,5.967782135897054,5.967782135897054,-5.802933557995399
41,7.069082672706681,46,0.008014832962252473,-0.07392489634670636,0.035158879547250874,0.004007416481126237,6,301,883,3121,8.897066909080444,-7.537477705153482,5.820305462602038,-5.526072182465346,5.273340263999782
42,6.222972972972973,44,0.007015753069868064,-0.08938310841170621,0.024609554111039256,0.003507876534934032,8,315,888,2763,6.994972165200283,-5.67619022217402,5.028545396051525,-4.642327630322007,4.6335406176289675
43,5.261875761266748,31,0.0064169216600814,-0.031890668075230715,0.023301386302279476,0.0032084608300407,8,315,821,2160,5.199509835805629,-4.329260397776063,3.888640750076321,-3.765383010342431,3.678050229074451
44,4.793017456359102,30,0.005983792080348442,-0.044881197283817,0.02433640990172338,0.002991896040174221,11,342,802,1922,4.628614487880499,-4.107474850886146,3.893253702049399,-3.6679575894697036,3.2555619269308598
45,4.823379923761118,32,0.006136615679085392,-0.06554109183713433,0.024951129445237055,0.003068307839542696,13,329,787,1898,4.740033242014947,-4.204528758009669,4.043907851195811,-3.7729548381388494,3.367069846542736
46,4.845253576072822,30,0.006308923927178154,-0.05857312165531653,0.02233126603492674,0.003154461963589077,18,311,769,1863,4.785749521456113,-4.12535527520089,3.7912329585090307,-3.4990653979443556,-3.4990653979443556
47,4.860495436766623,33,0.006345294303872877,-0.0725237393291462,0.020628897297384367,0.003172647151936438,15,310,767,1864,4.882498676417409,-4.251294748861727,3.6331865404054247,3.6331865404054247,-3.4300163555338448
48,4.841965471447543,30,0.0064387838716057745,-0.094064824518961,0.02095334429042789,0.0032193919358028877,17,308,753,1823,4.959069497137441,-4.2723559650345875,3.8784035213991626,3.6908345276385104,-3.6546642883496157
49,5.020804438280167,33,0.006973339497611343,-0.118849487607897,0.018987322848750234,0.003486669748805671,21,296,721,1810,5.645585697781821,-4.894111016786821,4.149920659169188,3.910170973803386,-3.903870641408008
50,4.828282828282828,31,0.006977287324108132,-0.15171789382368792,0.014969275141354373,0.0034886436620540666,18,290,693,1673,5.811085360850633,-5.1741384532578465,4.3864967642326125,-4.161126573122326,4.136117060887904
51,4.812403100775194,35,0.007472675622321729,-0.11259112908692201,0.0152197122083363,0.0037363378111608648,17,263,645,1552,6.253266468401343,-5.617476037481543,4.6790745373523155,-4.391016187327347,4.353446842724848
52,4.873015873015873,34,0.00774724304136069,-0.0960454624389794,0.018179757231967165,0.003873621520680344,21,247,630,1535,6.349362488350757,-5.613608467035001,4.852605055305681,-4.50945293746227,4.325817753528675
53,5.042925278219396,34,0.008030135793342988,-0.07613903402600515,0.014691167852237317,0.004015067896671494,20,231,629,1586,6.648532376367923,-5.95717654403462,4.964362822661205,-4.607919980126665,-4.543750097338932
54,5.265905383360522,34,0.008604420561046607,-0.059281829864076485,0.01998540059145218,0.004302210280523302,16,215,613,1614,7.4573461384975355,-6.443243408991157,4.975430367943619,4.755385105160887,-4.695790559097652
55,4.973821989528796,34,0.008695492988686706,-0.0700750994549446,0.021050627348035606,0.004347746494343353,16,217,573,1425,7.10036566173783,-6.178355238478255,4.808874896193173,4.5992580417429805,-4.594808055618946
56,4.598019801980198,29,0.009123055162659122,-0.05605520475732891,0.016564720476004074,0.004561527581329562,16,195,505,1161,6.524350171463237,-5.807859198079134,4.440344067211277,4.392002065332026,-4.238853134351843
57,4.099547511312217,25,0.009296026102748793,-0.021256495253457467,0.017507421055534753,0.0046480130513743955,18,187,442,906,5.7241768341134875,-5.155663069925547,4.110059102043601,-3.9726245132367453,3.7835006538776765
58,3.6968215158924207,23,0.009060837048755934,-0.048834338556049,0.018309022021921414,0.004530418524377966,25,199,409,756,5.307220332870632,-4.665030978433729,3.856793772136052,-3.671662721720566,3.668721702339368
59,3.374331550802139,21,0.009046465283651849,-0.04365305699414832,0.016209398976801355,0.004523232641825923,28,194,374,631,5.0773182737987534,-4.516514194070105,3.8462204818556276,-3.639420786922992,3.4743756995522594
60,3.0067567567567566,18,0.010192395785616126,-0.04678557091668308,0.01759520895676502,0.005096197892808062,38,173,296,445,4.558339129580592,-4.190412846882979,3.6621570151970677,-3.54621815936353,3.1020759558858613
61,1.7058823529411764,8,0.012636165577342047,0.060312832234640686,0.0,0.006318082788671024,37,121,136,116,1.847759065022574,-1.8477590650225637,-1.7320508075688794,1.7320508075688765,1.4142135623730965
62,1.373134328358209,4,0.02080506558118498,-0.2391170523736551,0.0,0.010402532790592492,22,67,67,46,0.0,0.0,0.0,0.0,0.0
63,1.3714285714285714,5,0.019875776397515532,-0.33736824125986237,0.0,0.009937888198757764,22,70,70,48,0.0,0.0,0.0,0.0,0.0
64,1.4102564102564104,5,0.01831501831501831,-0.34638548613795156,0.0,0.009157509157509158,23,78,78,55,0.0,0.0,0.0,0.0,0.0
65,1.358974358974359,5,0.01764901764901764,-0.3128156001119468,0.0,0.008824508824508824,25,78,78,53,0.0,0.0,0.0,0.0,0.0
66,1.3506493506493507,5,0.017771701982228293,-0.35243851861747666,0.0,0.00888585099111415,25,77,77,52,0.0,0.0,0.0,0.0,0.0
67,1.9384615384615385,10,0.015026833631484795,-0.26352042081389243,0.0,0.0075134168157423974,24,112,130,126,-2.2059461150511006,2.2059461150510966,1.414213562373099,-1.4142135623730958,-1.4142135623730951
68,2.494949494949495,14,0.01266471824847459,-0.21733824156500445,0.01034151034151034,0.006332359124237297,27,134,198,247,-4.429655343236794,4.429655343236792,-2.3706818330668473,2.3706818330668424,2.288245611270746
69,2.908333333333333,16,0.01216875871687587,-0.19053789690106493,0.01391281512605042,0.006084379358437936,21,145,240,349,4.911617254636883,-4.7410489680114445,2.7446455187949326,-2.7261463201996206,2.603126521441415
70,3.270758122743682,20,0.011850572908491605,-0.1680639242856361,0.011595533696440627,0.005925286454245802,23,145,277,453,5.588024022030708,-5.432584603169799,-3.2154709327072983,3.121891924207814,3.121891924207814
71,3.495016611295681,20,0.011650055370985603,-0.15964340043682893,0.014156782193152187,0.005825027685492801,24,145,301,526,5.831883655263772,-5.656566713901008,-4.099570706357688,4.083020103960477,3.1637319206684844
72,3.725,20,0.011677115987460816,-0.1651268733099701,0.013811154450895017,0.005838557993730407,19,146,320,596,6.221593024883128,-6.019485734279672,4.3711264655389455,-4.354263714268454,3.1743252056932074
73,4.029940119760479,20,0.012101922281563003,-0.14662854762755187,0.03052375900269409,0.0060509611407815,15,145,334,673,7.440517890986179,-6.52000673001128,-4.854230108630439,4.152384138804912,3.2669899523811106
74,4.169590643274854,19,0.012227538543328016,-0.1534445388704515,0.03340288183949247,0.006113769271664009,14,149,342,713,7.992081021664657,-6.870507580616263,-5.087831948253962,4.260922628828846,-3.4315208745981214
75,4.087719298245614,21,0.011987446622421155,-0.15516621144684548,0.030551416152195154,0.0059937233112105776,15,150,342,699,7.719984145606922,-6.599910998752528,-5.156941284531282,4.204501944700801,3.2758342334257415
76,4.090634441087613,20,0.012395861942689738,-0.17044617184642064,0.030710301804251005,0.006197930971344869,15,142,331,677,8.062637226721366,-6.953020446359181,-5.2602989676062215,4.412932543348275,-3.182414208760212
77,4.030864197530864,19,0.012479455719909797,-0.177246720457218,0.03625401211703547,0.0062397278599548986,19,150,324,653,7.872572804026949,-6.699799224937663,-5.410980183233111,4.595663238584816,-3.1762725537600422
78,3.937888198757764,21,0.012267564482111413,-0.1910833646753324,0.03647808503363801,0.0061337822410557075,22,152,322,634,7.897787012942295,-6.792413159381408,-5.561870338414116,4.924045006340156,3.0888785810474864
79,3.9029126213592233,20,0.012671794225192283,-0.17956194152090646,0.026988688533582675,0.006335897112596142,18,140,309,603,7.5897998119583105,-6.46496316102266,-5.37346738001771,4.741880648054144,3.0408758038021264
80,3.834920634920635,20,0.01221312304114852,-0.18475096551201756,0.012681751620169091,0.00610656152057426,18,148,315,604,6.76294792891228,-6.4646880923645,4.968963203798259,-4.847522016341973,3.2152984574450683
81,3.6315789473684212,21,0.011985409067222511,-0.16166216081914112,0.005098889931207004,0.005992704533611256,19,149,304,552,6.075550108608146,-5.903560345056798,-4.436450551970219,4.3659851773022815,3.147696878886578
82,3.632183908045977,21,0.01046738878399417,-0.20534193854366045,0.027862408437499184,0.005233694391997085,12,186,348,632,5.408544260130596,-5.1558708711164565,-4.223274590700243,4.171462122559124,-3.189613340501005
83,3.572289156626506,19,0.010792414370472826,-0.22404899766778905,0.026480072574796298,0.005396207185236414,11,176,332,593,4.759388232933981,-4.527330266628872,3.5368368937343018,-3.512045251774994,3.154081237170071
84,3.459627329192547,20,0.010777655231129427,-0.2263337864148359,0.02631361943108381,0.005388827615564714,10,175,322,557,4.595566849072324,-4.362614465240852,-3.3531425941019815,3.2772691029859238,3.0542368991640982
85,3.3766233766233764,19,0.010998773213756927,-0.24619640139232585,0.023653627867009423,0.0054993866068784635,12,167,308,520,4.299044446413267,-4.143611112420799,-3.260113055340706,3.202816696026841,-2.914930291808372
86,3.237458193979933,17,0.0108639536710736,-0.27905297213623714,0.027511758645196734,0.0054319768355368,14,173,299,484,3.9999486786669527,-3.800263384693235,-3.2264655416719576,3.117551202652448,-2.93065139427998
87,3.037313432835821,17,0.011375705740958133,-0.3179027149686135,0.016970155136129064,0.005687852870479066,18,156,268,407,3.7979130836801764,-3.5797768586420298,-3.09593241633507,3.025963958944411,-2.7980096263203635
88,2.8957528957528957,16,0.01122384843315076,-0.3201915644674191,0.009879868243340214,0.005611924216575379,22,157,259,375,3.501047719809708,-3.1652753938934595,-3.1052145363895103,2.8538203922856287,2.7381779962728126
89,2.776595744680851,14,0.014848105586528612,-0.011809984253718703,0.0,0.007424052793264308,32,95,188,261,3.2587787337753746,-3.0870022672322515,-3.0043333970114197,2.767439701809706,2.43824716034629
90,2.768421052631579,16,0.014647730437204123,-0.10734170977494001,0.0028480291638186377,0.007323865218602061,28,105,190,263,3.1606378855090576,-2.994392749356694,2.6721965736160125,-2.54377826420618,-2.435540587981216
91,2.7914438502673797,13,0.015007762635846128,-0.07924196581097129,0.00540701128936423,0.007503881317923063,24,110,187,261,3.345309996691082,-3.2674504011911174,-2.655668209124356,2.6414471422937935,2.337082177054178
92,2.875,14,0.015052356020942412,-0.038630773986974565,0.023139472494092057,0.007526178010471204,27,108,192,276,4.19757872811858,-3.3584719961511253,-2.6756744289730645,-2.6756744289730645,2.621060067411088
93,2.9591836734693877,13,0.015175300889586605,-0.018020272360052342,0.029566917111282686,0.007587650444793302,25,106,196,290,4.300680685009314,-3.4523830633076242,-2.6070500655674906,-2.3802618908274447,2.3604913686616205
94,3.015228426395939,13,0.015383818502020096,-0.03152391515722846,0.029408003164348342,0.007691909251010049,25,107,197,297,4.461137619718829,-3.6700576816238284,-2.734107556741561,-2.4473102353485467,2.406970684426895
95,3.1269035532994924,15,0.01595358955765047,-0.04844432830760457,0.0281228528944265,0.007976794778825236,21,105,197,308,4.502053346105598,-3.708996678100738,-2.7696361977446244,2.517084153889147,-2.3757874527317195
96,3.1904761904761907,16,0.015265436318067895,-0.03869972433000068,0.03616632045203474,0.0076327181590339485,17,112,210,335,4.500260427978375,-3.6791345320177875,-2.774643889082548,2.577955778461285,2.577955778461285
97,3.323529411764706,17,0.016372066067806435,0.00975138778275937,0.02838269797612358,0.008186033033903216,16,104,204,339,4.593042673687741,-3.731349024482152,-3.6221355685551853,3.170859448313051,-2.48983200709169
98,3.23943661971831,17,0.015280361413765611,-0.01654843546109519,0.025879749369916376,0.0076401807068828065,20,110,213,345,4.634195910785189,-3.628579330092208,-3.4686487051704624,2.9722285699335713,2.694951850034053
99,3.420289855072464,18,0.016603348811031374,-0.02341890546370019,0.006895117764682982,0.008301674405515689,20,94,207,354,4.3938576678102015,-3.9700950119091063,-3.296542238332908,-3.1299753010207074,3.0784862555619124
100,3.449275362318841,17,0.016744055156887573,-0.04428391574969586,0.009253407270188353,0.008372027578443788,22,97,207,357,4.489170084129242,-3.776960778292037,-3.4778435535202643,3.1278839912105565,-3.073516549585033
101,3.5707317073170732,18,0.01750358680057389,-0.05891365857651862,0.015199129781928241,0.008751793400286943,22,94,205,366,4.635021232348308,-3.7855400904760605,-3.5911600852528056,3.1604101393696165,2.997771776016365
102,3.627450980392157,18,0.017869216652178114,-0.06629814340011514,0.014565118976883683,0.008934608326089057,24,96,204,370,4.629668958383711,-3.784442899912169,-3.5899109622808067,3.148664619360323,3.011826075791569
103,3.7801047120418847,19,0.019895287958115185,-0.0810821289039849,0.024466486026144332,0.009947643979057591,20,86,191,361,4.67886365087596,-3.821566354377857,-3.6507487198285578,3.1747961540303744,3.109353654935775
104,3.4312796208530805,19,0.01633942676596705,-0.07163240223935448,0.01814067975205416,0.008169713382983525,21,101,211,362,4.324857450528185,-3.8185989594629595,-3.379878891563667,3.1220996947714807,3.004113811085588
105,3.4356435643564356,17,0.017092754051524557,-0.05488671441990379,0.029843808556679844,0.008546377025762279,18,88,202,347,4.056133632281622,-3.7931902665242747,3.237712720797165,-3.0433645985916935,-2.9653028513586923
106,3.4093264248704664,16,0.01775690846286701,-0.06824168632977352,0.028039868797259837,0.008878454231433505,18,87,193,329,4.2237654515650505,-3.947328806477551,3.2121283707058246,-3.149087725473013,3.0951773869352626
107,3.2275132275132274,16,0.01716762355060227,-0.10438849944200707,0.011522633744855966,0.008583811775301138,18,84,189,305,3.592840198858503,-3.459034727815373,3.224745647949948,-3.06946978755554,-2.9883320104105637
108,3.1783783783783783,16,0.017273795534665095,-0.08332041665152272,0.01177177177177177,0.00863689776733255,20,83,185,294,3.4528686572169485,-3.311681037912029,3.100134563455702,-2.9810939820726308,-2.9283344999905916
109,3.0760869565217392,14,0.01680921834164885,-0.0701657971093676,0.011896135265700485,0.008404609170824424,25,82,184,283,3.3931441624182237,-3.2834588772471522,-2.8999280587420655,2.851161825732662,-2.8221808518457188
110,2.9608938547486034,14,0.016634235139037095,-0.03996397437138922,0.007059421025901473,0.00831711756951855,24,84,179,265,3.353088773114385,-3.1771611584938273,-3.02853068770046,2.9266775081685408,2.6995529005499797
111,2.963855421686747,14,0.01796276013143483,-0.03572733255379842,0.009036144578313253,0.008981380065717415,22,75,166,246,3.471173020577597,-3.4593150142707927,-2.8964472555705507,2.875247305323134,-2.6598532254614313
112,3.050632911392405,14,0.01943078287511086,-0.01572379303811441,0.007559774964838256,0.00971539143755543,19,71,158,241,3.751104421250534,-3.7105865203612405,2.797938299688744,-2.777047547922072,2.4544306071349027
113,2.892857142857143,12,0.017322497861420018,0.01285176437465426,0.003141534391534392,0.008661248930710009,20,90,168,243,3.5124121134981885,-3.399375160680037,-2.6824021425744955,2.6100037753988556,2.3937661575056697
114,2.9206349206349205,16,0.015535292131036807,-0.1702147079606128,0.005973557514173761,0.007767646065518406,19,105,189,276,3.6699904231669698,-3.4871106189567365,-2.780514290268445,2.6439494100162406,2.342355171029105
115,2.913978494623656,15,0.01575123510607382,-0.17250903201994602,0.006069905216015273,0.007875617553036908,19,105,186,271,3.8094716093669136,-3.510701652112498,-2.894126712026917,2.604223182085365,2.604223182085365
116,2.9100529100529102,15,0.015479004840706965,-0.18373899971247662,0.005973557514173761,0.007739502420353484,21,108,189,275,3.9020735817001753,-3.540285394890214,-2.9195555329407163,-2.7533951436180213,2.5796323715705487
117,2.8930232558139535,16,0.013518800260812864,-0.2064681845300945,0.005846694855579824,0.0067594001304064335,23,127,215,311,4.036413463984398,-3.5666603297125516,-3.110950649720495,-2.9324969978444893,2.7344290009374577
118,3.089108910891089,17,0.015368701049209397,-0.21889375657030208,0.021442966555791792,0.0076843505246046995,19,114,202,312,4.278937210661443,-3.4651132101018867,-3.232741216938609,2.9990083222703947,2.9990083222703947
119,3.2413793103448274,17,0.016046432229429843,-0.20393853837709114,0.021287992731052717,0.00802321611471492,17,114,203,329,4.433047910637866,-3.8723122768321403,3.2085451343348987,-3.1658208476121277,-3.1658208476121277
120,3.3434343434343434,17,0.016971747936214938,-0.2133474266672915,0.013968977551228634,0.00848587396810747,19,106,198,331,4.677598547337581,-4.25428485627359,3.500281800491472,-3.332747688780179,3.0382331345241385
121,3.5164835164835164,18,0.019428085726428273,-0.17490492952421613,0.005932023220768958,0.009714042863214135,16,86,182,320,4.456781896945925,-4.06893681053052,3.6758842878845432,-3.4479465686599924,-3.09142292518092
122,3.5754189944134076,14,0.020086623564120273,-0.1932217229316732,0.0025109525205845758,0.010043311782060135,14,80,179,320,4.349338290914828,-4.080493171036291,3.6868631136551815,-3.3879957535047867,-3.2175979767835092
123,3.8068181818181817,18,0.021753246753246757,-0.16672548782921187,0.0021379714561532742,0.010876623376623377,12,77,176,335,4.64357866645169,-4.284899767745209,3.708591800250548,-3.6110774377657786,-3.186476351254858
124,3.880952380952381,18,0.023239235814086115,-0.10614831147501301,0.011151745080316508,0.011619617907043057,13,73,168,326,4.972017753677244,-4.425637499525816,3.767865531481402,-3.665266061216549,-3.4550553848311867
125,3.6491228070175437,18,0.021465428276573786,-0.1107795927879678,0.013013463356712784,0.010732714138286893,15,81,171,312,4.6780217907627435,-4.3806783367148565,3.520137042568717,-3.3799879243298,-3.005413171938141
126,3.4098360655737703,17,0.01873536299765808,-0.05732672109322013,0.003270151880273049,0.00936768149882904,20,97,183,312,4.5804243408314695,-4.377283396601641,-3.386671087529182,3.3574477669348655,-3.0725461857415253
127,3.283422459893048,17,0.01765280892415617,-0.02754198765236585,0.0020883750830274894,0.008826404462078087,22,98,187,307,4.515627823165528,-4.414230625990899,-3.1025001990112218,3.0390883254789216,-2.892672947315505
128,3.095744680851064,15,0.01655478438957788,-0.03736429359677819,0.006489556542748033,0.00827739219478894,26,101,188,291,4.320964279217996,-4.224775066932578,-2.9187928002480783,2.766256662750272,-2.5648317343103
129,2.909090909090909,16,0.01207091663523199,-0.24825585081891527,0.005008678190496373,0.006035458317615994,27,155,242,352,4.362917004178832,-4.238956746960544,-2.927676963995535,2.7067666405500295,-2.3703107174561646
130,2.950413223140496,16,0.01224237851925517,-0.24096943627659417,0.005433198573694442,0.006121189259627585,25,152,242,357,4.466624904709355,-4.205291964997813,-2.981688837992845,2.897339852436947,2.4483618011707393
131,2.830508474576271,16,0.012044716913090517,-0.27481976266503144,0.004544553474080682,0.0060223584565452576,24,145,236,334,3.868250792440683,-3.6874936931829683,2.771814423818343,-2.6803050247889786,-2.486689451572605
132,2.7982832618025753,18,0.01206156578363179,-0.2786337230881879,0.008952774763176177,0.006030782891815895,27,147,233,326,4.024406885322955,-3.7177530228131275,3.1096176838314515,-2.9767676963810796,-2.606564590753179
133,2.7354260089686098,16,0.012321738779137881,-0.28989814049046475,0.009395686525731368,0.006160869389568941,26,144,223,305,3.9491884802068338,-3.611141684622717,3.0702488699765733,-2.9458147370248025,-2.5543658826184092
134,2.8609865470852016,17,0.012887326788672078,-0.2621845299213461,0.011747619595153228,0.00644366339433604,21,137,223,319,4.187127022372813,-3.8816747720507774,2.9948728324342753,-2.9724389266771887,-2.5839881443716437
135,2.92018779342723,17,0.013774470723713352,-0.278355563075862,0.012453404706925833,0.006887235361856675,20,132,213,311,4.107605771137572,-3.752892566966296,-3.043852172003851,2.9736085988878105,2.9736085988878105
