Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
745.0,118.0,634.0,1.0,208.0,39.0
785.0,77.0,779.0,5.0,107.0,20.0
819.0,131.0,801.0,2.0,180.0,40.0
908.0,64.0,914.0,2.0,79.0,18.0
940.0,66.0,913.0,5.0,78.0,28.0
1008.0,64.0,982.0,2.0,77.0,20.0
1066.0,69.0,1011.0,2.0,90.0,13.0
971.0,67.0,872.0,3.0,84.0,15.0
978.0,80.0,838.0,3.0,84.0,17.0
931.0,102.0,735.0,11.0,125.0,18.0
1009.0,116.0,814.0,4.0,145.0,67.0
1109.0,170.0,950.0,3.0,228.0,70.0
1231.0,72.0,1164.0,3.0,99.0,53.0
1283.0,114.0,1233.0,4.0,128.0,61.0
1381.0,121.0,1343.0,18.0,144.0,66.0
1463.0,100.0,1471.0,6.0,129.0,51.0
1475.0,84.0,1513.0,1.0,121.0,17.0
1986.0,924.0,1440.0,95.0,907.0,124.0
3816.0,211.0,3254.0,5.0,224.0,70.0
3998.0,150.0,3393.0,3.0,177.0,33.0
4004.0,111.0,3385.0,3.0,122.0,31.0
3963.0,124.0,3317.0,7.0,118.0,18.0
3993.0,134.0,3266.0,4.0,144.0,30.0
4078.0,191.0,3297.0,12.0,194.0,38.0
2808.0,140.0,2408.0,2.0,146.0,22.0
1670.0,120.0,1273.0,4.0,126.0,40.0
1704.0,198.0,1244.0,7.0,195.0,31.0
1819.0,126.0,1343.0,2.0,135.0,47.0
1859.0,143.0,1374.0,3.0,150.0,29.0
1883.0,136.0,1372.0,2.0,140.0,25.0
1874.0,252.0,1286.0,6.0,259.0,66.0
1986.0,162.0,1452.0,4.0,165.0,21.0
2014.0,120.0,1471.0,9.0,113.0,19.0
1916.0,179.0,1380.0,5.0,182.0,62.0
1989.0,110.0,1433.0,5.0,196.0,36.0
1924.0,92.0,1493.0,2.0,101.0,20.0
1966.0,211.0,1480.0,7.0,204.0,38.0
1967.0,242.0,1428.0,11.0,229.0,37.0
2159.0,271.0,1532.0,3.0,277.0,63.0
2752.0,114.0,1732.0,1.0,126.0,687.0
3301.0,105.0,2276.0,2.0,125.0,934.0
3265.0,173.0,3111.0,4.0,209.0,38.0
3521.0,246.0,3273.0,7.0,317.0,91.0
3592.0,135.0,3439.0,3.0,180.0,40.0
3485.0,138.0,3390.0,3.0,170.0,27.0
3474.0,306.0,3274.0,3.0,376.0,45.0
3122.0,190.0,2965.0,8.0,213.0,63.0
2453.0,262.0,2258.0,12.0,317.0,47.0
2595.0,235.0,2389.0,2.0,283.0,30.0
2468.0,188.0,2263.0,8.0,226.0,52.0
2573.0,260.0,2328.0,7.0,331.0,82.0
2691.0,184.0,2543.0,5.0,216.0,28.0
2512.0,171.0,2360.0,12.0,185.0,68.0
2461.0,116.0,2332.0,6.0,124.0,69.0
2226.0,129.0,2145.0,11.0,132.0,40.0
2054.0,89.0,2005.0,3.0,95.0,16.0
1904.0,126.0,1801.0,5.0,143.0,24.0
1635.0,114.0,1545.0,4.0,136.0,26.0
1536.0,100.0,1457.0,4.0,108.0,18.0
1359.0,93.0,1294.0,4.0,104.0,15.0
1374.0,211.0,1242.0,13.0,241.0,61.0
1460.0,123.0,1385.0,2.0,154.0,30.0
1571.0,162.0,1499.0,5.0,187.0,23.0
1666.0,152.0,1569.0,5.0,177.0,34.0
1766.0,164.0,1650.0,4.0,194.0,21.0
1907.0,163.0,1774.0,2.0,202.0,51.0
2081.0,239.0,1929.0,9.0,266.0,68.0
2057.0,196.0,1911.0,4.0,219.0,19.0
2153.0,177.0,1964.0,3.0,187.0,23.0
2144.0,177.0,1914.0,2.0,201.0,40.0
2149.0,153.0,1941.0,13.0,167.0,48.0
2125.0,143.0,1927.0,6.0,164.0,39.0
2038.0,109.0,1847.0,2.0,128.0,39.0
1818.0,127.0,1612.0,3.0,136.0,37.0
1717.0,90.0,1544.0,1.0,92.0,37.0
1606.0,105.0,1453.0,0.0,111.0,29.0
1465.0,105.0,1330.0,2.0,109.0,27.0
1343.0,86.0,1215.0,3.0,87.0,39.0
1262.0,114.0,1128.0,4.0,114.0,79.0
1255.0,86.0,1175.0,1.0,93.0,57.0
1202.0,73.0,1167.0,3.0,68.0,65.0
1187.0,122.0,1196.0,3.0,123.0,32.0
1202.0,68.0,1222.0,0.0,72.0,31.0
1153.0,69.0,1197.0,2.0,75.0,42.0
1131.0,67.0,1191.0,0.0,83.0,27.0
1043.0,56.0,1093.0,2.0,66.0,6.0
1005.0,59.0,1024.0,0.0,74.0,18.0
952.0,63.0,975.0,4.0,76.0,22.0
895.0,44.0,909.0,3.0,55.0,44.0
846.0,64.0,894.0,3.0,66.0,26.0
806.0,94.0,859.0,6.0,110.0,16.0
841.0,55.0,885.0,2.0,61.0,24.0
842.0,62.0,892.0,2.0,67.0,9.0
825.0,58.0,851.0,1.0,64.0,8.0
816.0,79.0,821.0,2.0,82.0,20.0
807.0,64.0,796.0,4.0,67.0,11.0
777.0,37.0,756.0,1.0,39.0,8.0
706.0,57.0,648.0,2.0,59.0,20.0
675.0,37.0,631.0,0.0,43.0,19.0
632.0,63.0,615.0,19.0,49.0,16.0
617.0,36.0,623.0,0.0,41.0,6.0
548.0,14.0,546.0,0.0,14.0,3.0
488.0,36.0,467.0,1.0,36.0,14.0
504.0,43.0,492.0,1.0,48.0,18.0
478.0,44.0,496.0,1.0,48.0,9.0
475.0,28.0,484.0,2.0,31.0,12.0
426.0,22.0,436.0,2.0,22.0,3.0
408.0,23.0,412.0,1.0,29.0,7.0
423.0,21.0,440.0,0.0,28.0,6.0
402.0,24.0,425.0,5.0,20.0,4.0
358.0,21.0,369.0,2.0,18.0,6.0
329.0,25.0,323.0,0.0,34.0,8.0
1000.0,22.0,994.0,1.0,24.0,8.0
1025.0,31.0,1009.0,1.0,41.0,11.0
1044.0,32.0,1039.0,1.0,39.0,13.0
1045.0,20.0,1048.0,1.0,21.0,6.0
1060.0,36.0,1073.0,0.0,41.0,16.0
1081.0,32.0,1119.0,0.0,38.0,8.0
1082.0,18.0,1127.0,1.0,21.0,6.0
814.0,62.0,544.0,2.0,72.0,336.0
850.0,84.0,904.0,16.0,82.0,12.0
907.0,58.0,956.0,3.0,66.0,20.0
962.0,41.0,1021.0,1.0,44.0,12.0
967.0,39.0,1018.0,2.0,44.0,11.0
976.0,40.0,1033.0,3.0,43.0,14.0
989.0,22.0,1051.0,0.0,26.0,10.0
543.0,24.0,578.0,0.0,27.0,8.0
453.0,29.0,485.0,1.0,34.0,6.0
414.0,25.0,429.0,1.0,25.0,8.0
401.0,31.0,414.0,2.0,30.0,11.0
389.0,35.0,400.0,2.0,36.0,12.0
369.0,15.0,381.0,2.0,17.0,11.0
355.0,11.0,365.0,0.0,15.0,6.0
336.0,22.0,342.0,3.0,20.0,9.0
320.0,19.0,339.0,0.0,24.0,4.0
302.0,23.0,322.0,1.0,25.0,9.0
289.0,13.0,309.0,0.0,15.0,10.0
262.0,20.0,278.0,0.0,28.0,4.0
251.0,12.0,270.0,0.0,15.0,2.0
260.0,20.0,279.0,0.0,23.0,8.0
260.0,17.0,284.0,2.0,13.0,15.0
259.0,16.0,280.0,0.0,16.0,5.0
251.0,26.0,272.0,0.0,32.0,20.0
265.0,24.0,295.0,0.0,30.0,12.0
266.0,15.0,308.0,0.0,18.0,6.0
274.0,13.0,330.0,1.0,13.0,3.0
294.0,22.0,334.0,0.0,33.0,11.0
303.0,27.0,358.0,2.0,33.0,5.0
325.0,17.0,372.0,1.0,23.0,4.0
296.0,5.0,344.0,0.0,7.0,6.0
272.0,16.0,316.0,0.0,19.0,6.0
271.0,14.0,315.0,0.0,15.0,1.0
267.0,14.0,307.0,0.0,15.0,3.0
225.0,16.0,246.0,0.0,20.0,10.0
201.0,7.0,216.0,0.0,9.0,2.0
188.0,14.0,204.0,2.0,15.0,2.0
209.0,12.0,226.0,2.0,11.0,10.0
199.0,8.0,219.0,0.0,8.0,7.0
185.0,11.0,207.0,0.0,14.0,1.0
182.0,13.0,202.0,0.0,19.0,5.0
186.0,18.0,202.0,0.0,26.0,8.0
210.0,19.0,234.0,2.0,20.0,1.0
225.0,21.0,242.0,0.0,26.0,3.0
224.0,19.0,230.0,2.0,18.0,5.0
261.0,18.0,250.0,0.0,22.0,16.0
304.0,44.0,302.0,1.0,54.0,5.0
351.0,32.0,350.0,3.0,34.0,5.0
377.0,32.0,355.0,7.0,51.0,6.0
398.0,22.0,402.0,1.0,27.0,8.0
460.0,18.0,408.0,1.0,19.0,74.0
582.0,13.0,472.0,0.0,15.0,139.0
621.0,36.0,572.0,2.0,37.0,59.0
628.0,36.0,596.0,1.0,41.0,27.0
643.0,32.0,625.0,0.0,34.0,23.0
715.0,45.0,638.0,4.0,57.0,92.0
1722.0,48.0,762.0,1.0,57.0,1027.0
1749.0,40.0,1763.0,1.0,49.0,47.0
