,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
160,133,261,94,62,164,24
161,107,351,75,63,267,19
162,114,208,94,55,129,26
163,75,162,55,41,93,8
164,113,193,105,34,142,13
165,103,173,71,36,114,23
166,71,171,57,50,103,5
167,72,116,52,27,75,10
168,54,168,29,47,90,7
169,47,140,37,36,84,4
170,75,148,44,42,92,13
171,65,225,51,59,133,9
172,227,640,65,40,604,171
173,87,184,87,49,121,10
174,122,225,93,32,198,40
175,59,153,51,44,101,13
176,89,158,82,44,109,16
177,86,193,84,52,142,17
178,90,247,95,75,204,13
179,110,266,115,67,216,24
180,77,240,67,149,165,9
181,100,169,49,32,142,49
182,70,116,56,28,87,11
183,55,112,49,29,84,8
184,68,158,53,45,103,13
185,71,169,39,37,144,24
186,77,270,53,73,208,22
187,93,292,78,47,279,29
188,78,298,63,63,230,18
189,80,141,53,33,99,27
190,94,255,50,36,213,44
191,79,168,57,36,121,29
192,116,146,64,26,117,52
193,86,164,77,29,148,23
194,83,182,71,50,126,20
195,74,115,60,31,79,10
196,78,108,61,25,82,17
197,81,191,65,56,138,26
198,104,219,66,41,159,26
199,83,128,59,29,82,22
200,156,210,47,42,174,103
201,76,112,68,24,92,13
202,70,119,47,34,98,16
203,60,143,43,34,110,7
204,54,99,43,22,78,7
205,61,148,48,42,109,11
206,68,125,45,38,97,12
207,66,137,50,33,113,10
208,85,143,76,28,134,22
209,94,189,88,49,150,30
210,80,108,67,22,99,20
211,97,103,66,22,89,41
212,74,84,57,25,65,15
213,77,91,62,23,71,14
214,63,90,47,20,69,31
215,69,126,72,28,117,20
216,45,80,34,22,62,9
217,64,79,48,18,72,13
218,59,87,38,23,73,16
219,68,130,57,27,129,24
220,65,135,48,37,101,11
221,56,134,40,31,113,7
222,98,226,85,49,198,25
223,102,272,90,78,194,28
224,69,160,51,41,118,11
225,68,118,42,43,94,6
226,63,161,44,34,138,20
227,72,240,57,37,208,12
228,75,237,68,29,214,14
229,87,270,66,37,255,25
230,85,317,71,51,284,38
231,90,791,59,52,743,33
232,117,637,99,101,585,31
233,172,1439,98,87,1355,100
234,134,612,120,106,842,50
