,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
204,91,62,66,3,74,7
205,131,78,89,11,89,21
206,135,58,93,9,66,24
207,118,85,81,10,100,15
208,167,61,147,3,77,33
209,192,91,167,9,105,36
210,134,54,117,6,62,23
211,148,52,104,4,65,45
212,122,36,89,4,49,20
213,120,48,99,4,53,14
214,102,51,87,4,55,21
215,122,73,113,3,93,28
216,71,54,46,6,66,9
217,89,54,66,5,65,15
218,90,56,57,1,79,13
219,134,64,110,3,95,29
220,127,73,88,4,89,16
221,116,74,82,2,99,8
222,201,123,169,7,154,27
223,230,144,180,14,161,35
224,137,92,85,4,111,21
225,112,74,52,9,115,9
226,146,78,83,7,94,52
227,231,81,84,4,102,124
228,256,56,101,5,69,150
229,271,86,115,8,114,146
230,279,123,133,5,165,141
231,790,91,106,8,105,668
232,548,206,146,32,267,371
233,1447,164,153,14,196,1277
234,281,465,192,17,820,89
