,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
160,141,253,98,61,158,27
161,115,343,78,57,270,19
162,125,197,102,51,123,28
163,84,153,62,39,86,10
164,127,179,114,28,139,13
165,118,158,77,35,101,31
166,78,164,60,46,103,6
167,82,106,62,24,69,9
168,62,160,37,44,86,6
169,51,136,41,35,81,4
170,85,138,50,40,84,17
171,75,215,64,57,123,8
172,280,587,76,39,548,217
173,92,179,91,48,118,10
174,131,216,94,31,191,47
175,60,152,54,43,102,10
176,97,150,89,42,104,16
177,91,188,88,49,140,18
178,113,224,126,68,179,14
179,129,247,133,64,191,34
180,81,236,72,149,159,10
181,106,163,51,30,139,52
182,73,113,59,27,86,10
183,61,106,54,27,81,8
184,77,149,60,39,103,12
185,80,160,52,35,135,22
186,94,253,66,68,195,27
187,105,280,89,46,257,41
188,92,284,78,58,221,17
189,85,136,58,30,99,25
190,106,243,52,34,205,52
191,87,160,65,34,114,30
192,118,144,69,26,114,50
193,100,150,84,23,142,28
194,100,165,84,47,110,26
195,76,113,61,30,79,10
196,82,104,66,23,80,16
197,87,185,68,53,138,26
198,111,212,70,40,154,28
199,93,118,71,26,77,18
200,169,197,59,38,163,106
201,79,109,70,24,88,15
202,76,113,52,32,95,16
203,62,141,46,34,107,7
204,58,95,49,21,73,7
205,77,132,57,36,102,15
206,75,118,54,37,88,13
207,75,128,59,29,107,11
208,96,132,87,27,120,26
209,103,180,98,47,140,32
210,89,99,73,21,91,23
211,105,95,70,19,85,44
212,79,79,59,24,62,17
213,82,86,68,20,70,12
214,70,83,51,17,66,33
215,77,118,75,24,115,23
216,48,77,34,20,63,10
217,65,78,51,18,70,12
218,60,86,41,23,72,14
219,78,120,69,26,118,24
220,69,131,53,35,99,10
221,63,127,49,27,110,5
222,109,215,96,48,184,29
223,106,268,95,78,187,30
224,71,158,53,40,118,10
225,69,117,42,42,95,6
226,72,152,46,33,130,27
227,75,237,58,35,208,13
228,82,230,71,27,210,17
229,102,255,75,35,239,34
230,100,302,93,45,274,32
231,106,775,63,48,733,43
232,122,632,101,101,579,35
233,193,1418,103,84,1336,117
234,142,604,126,101,838,53
