Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
2654,7703,14764,32,0,14184,66981,137015,45,75,180,65,447,1648,0,0,0,9,6,0,0
2709,7723,16144,32,0,12660,74019,156536,45,75,180,65,293,1092,0,0,0,6,4,0,0
2522,7396,12656,0,0,12548,65222,113190,0,0,0,0,290,1100,0,0,0,3,2,0,0
2107,5724,8224,0,0,9012,43164,63499,0,0,0,0,274,1096,0,0,0,6,4,0,0
2310,5341,12276,256,4,6912,46326,98862,1227,894,304,2675,200,780,69,46,48,38,19,0,0
2169,4520,12092,284,4,5472,36285,98738,1155,845,300,2865,180,680,72,48,42,34,19,0,0
2099,4229,11044,268,4,5256,32094,85080,1107,786,192,2640,185,680,69,46,42,34,19,0,0
2202,5157,12196,268,4,7236,41781,102353,1314,945,276,2800,325,1260,75,50,42,46,42,0,0
2173,5251,10960,412,8,7392,39141,87992,1722,1254,424,3910,367,1388,90,70,108,93,94,0,5
1980,4680,9052,300,4,6528,32526,67171,1392,994,264,2500,342,1308,18,17,60,61,94,0,5
1945,4576,10408,392,8,4780,35644,84931,1674,1190,296,3910,274,1056,87,68,114,94,82,0,5
1638,3705,7844,248,4,3892,27781,61057,876,647,252,2265,166,664,18,17,60,46,19,0,5
1596,3633,7780,252,4,4172,26987,60371,960,701,244,2265,150,540,18,17,60,46,19,0,5
1547,3105,6852,228,4,3928,19906,48151,762,557,196,2025,140,500,12,13,57,44,19,0,5
1220,2162,3748,156,0,3604,9943,20593,348,265,132,1225,12,8,0,5,0,0,0,0,0
1114,2143,2548,72,0,3744,8556,12280,207,155,68,420,42,128,0,0,0,0,0,0,0
1063,2087,2212,60,0,3248,8276,9721,141,108,56,290,61,224,0,0,0,0,0,0,0
882,1595,1152,44,0,2724,4608,4133,75,63,52,145,53,172,0,0,0,0,5,0,0
636,799,540,28,0,1080,1656,1324,33,29,28,50,7,28,0,0,0,0,0,0,0
676,940,672,0,0,1328,2276,1911,0,0,0,0,6,24,0,0,0,0,0,0,0
804,943,1216,44,0,1328,2312,3460,108,82,40,95,5,20,0,0,0,0,0,0,0
757,748,1048,0,0,940,1555,2765,0,0,0,0,8,32,0,0,0,0,0,0,0
738,816,1040,0,0,1264,1852,2944,0,0,0,0,28,112,0,0,0,0,0,0,0
669,628,976,0,0,820,1477,2753,0,0,0,0,10,40,0,0,0,0,0,0,0
578,324,888,0,0,520,751,2274,0,0,0,0,0,0,0,0,0,0,0,0,0
