Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
50,1.9752352649826648,13,0.0009788083572758496,-0.32491569900767603,0.08228966524332704,0.0004894041786379248,173,1854,2019,1994,4.449550438092218,-2.2016107549842383,-2.2016107549842383,1.0000000000000038,-1.0000000000000033
51,2.0,14,0.0009017132551848511,-0.33930695200384275,0.09302300724219753,0.0004508566275924256,172,2013,2219,2219,4.811886590323512,-2.3969342866275047,-2.3969342866275047,-1.0000000000000044,1.000000000000004
52,2.024529128339904,12,0.0008871731500174864,-0.3608701640682867,0.11459984830981211,0.00044358657500874314,181,2015,2283,2311,5.258594566031288,-2.622404043437752,-2.622404043437752,0.9999999999999991,-0.9999999999999987
53,2.0326741186586412,13,0.0008742684381327493,-0.3738377691668676,0.12338459512623398,0.0004371342190663745,190,2037,2326,2364,5.455748168118512,-2.721703142990596,-2.721703142990596,1.0000000000000022,-1.000000000000002
54,2.0477204942479763,12,0.0008728561356555738,-0.38513010171964485,0.13319746185587983,0.0004364280678277869,189,2029,2347,2403,5.645254662716141,-2.8086643678717156,-2.8086643678717156,1.000000000000006,-1.000000000000006
55,2.06426735218509,12,0.0008848124098521603,-0.3947790490364612,0.13728696869508664,0.0004424062049260801,178,2007,2334,2409,5.727472661644458,-2.8503688895563775,-2.8503688895563775,1.0000000000000047,1.0000000000000038
56,2.0587155963302752,12,0.000944798346181861,-0.3960869810535012,0.13500747076799216,0.0004723991730909305,167,1880,2180,2244,5.5308760990044625,-2.762479891359242,-2.762479891359242,1.2574133464708261,1.0000000000000024
57,2.0467111534795044,11,0.0009760186711871741,-0.3992826498087993,0.13004993580004384,0.0004880093355935871,178,1818,2098,2147,5.440408724042301,-2.7202043620211613,-2.7202043620211613,1.5840241417972831,1.259921049894872
58,2.0340264650283553,12,0.0009617146406753453,-0.400953997056417,0.1269322041363432,0.0004808573203376727,190,1837,2116,2152,5.473981752575425,-2.736990876287698,-2.736990876287698,1.584087571393013,1.2599210498948787
59,2.0419247260600284,13,0.0009732720333937218,-0.4046870005745429,0.1333057110744699,0.00048663601669686094,191,1808,2099,2143,5.572308718110944,-2.7861543590554643,-2.7861543590554643,1.5842643276729622,1.2599210498948767
60,2.0850259801606046,14,0.0009853619944048223,-0.4112758225258326,0.15667925380354278,0.0004926809972024113,177,1775,2117,2207,5.906129797394539,-2.9530648986972627,-2.9530648986972627,1.5847775013800551,1.2599210498948725
61,2.084597701149425,14,0.0009588765874652372,-0.4123586040020577,0.15643901915013894,0.0004794382937326185,184,1828,2175,2267,5.917091129742067,-2.9561301059351264,-2.9561301059351264,1.5874010519681974,1.2599210498948712
62,2.0830699774266366,14,0.0009408626817645151,-0.4086639243735859,0.154169517622704,0.0004704313408822576,189,1866,2215,2307,5.926593834790003,-2.960893071242431,-2.960893071242431,1.7099759466767004,1.2599210498948732
63,2.0803695150115473,13,0.0009613537500053358,-0.41204479301593133,0.1472526480940988,0.00048067687500266806,180,1838,2165,2252,5.800598392549741,-2.897735093712539,-2.897735093712539,1.7099759466766933,-1.000000000000006
64,2.07918025151374,14,0.0009688631181331499,-0.41840337215969436,0.13916460240194028,0.00048443155906657505,164,1847,2147,2232,5.63574079454424,-2.8178703972721224,-2.8178703972721224,1.5874010519682,1.0000000000000053
65,2.09375,13,0.0009918285172903836,-0.42599670969403386,0.14162766849702346,0.0004959142586451918,149,1812,2112,2211,5.593796421008131,-2.796881976758801,-2.796881976758801,1.2599210498948725,1.0000000000000078
66,2.0830972615675165,12,0.000983985480192497,-0.4281162618751342,0.1364728738772557,0.0004919927400962486,153,1825,2118,2206,5.462942833012265,-2.731452712361255,-2.731452712361255,1.4422495703074114,1.2599210498948739
67,2.0647927584564076,11,0.0009841719535063906,-0.4300017106737032,0.12780561637662724,0.0004920859767531954,155,1835,2099,2167,5.192970166731275,-2.596459754148756,-2.596459754148756,1.4422495703074083,1.2599210498948714
68,2.0595121951219513,10,0.0010051304026949491,-0.4325866057919983,0.12413445958588713,0.0005025652013474747,144,1799,2050,2111,5.097197002192641,-2.5409942533396084,-2.5409942533396084,1.2599210498948767,1.2599210498948727
69,2.0528414755732802,9,0.001023861085073955,-0.4412387739005307,0.1229538578290231,0.0005119305425369775,137,1760,2006,2059,5.006089573894316,-2.4950151383810564,-2.4950151383810564,1.2599210498948743,1.2565879412119314
70,2.012087912087912,9,0.0011061505838856033,-0.43941864571625294,0.10334045661813258,0.0005530752919428015,136,1634,1820,1831,4.505424971951909,-2.241726173696966,-2.241726173696966,-1.000000000000005,1.000000000000005
71,1.9838895281933258,9,0.0011421355948148105,-0.42954970262737013,0.09204515747058693,0.0005710677974074052,142,1583,1738,1724,4.300274983960152,-2.1374000731268805,-2.1374000731268805,1.0000000000000027,-1.0000000000000027
72,1.9822024471635151,10,0.0011030620184549333,-0.42369438738213316,0.0889354471445454,0.0005515310092274666,148,1639,1798,1782,4.387427055443147,-2.181808767729718,-2.181808767729718,1.0000000000000013,-0.9999999999999999
73,1.983695652173913,10,0.0010786817031940797,-0.41760009963132055,0.08246922085467182,0.00053934085159704,146,1689,1840,1825,4.344481485768627,-2.1722407428843122,-2.1722407428843122,1.4422495703074079,0.9999999999999998
74,2.021073758153537,13,0.0010145952601172377,-0.4142541069538038,0.10456450093996285,0.0005072976300586189,158,1776,1993,2014,5.039684199579492,-2.519842099789745,-2.519842099789745,1.5874010519682042,1.259921049894874
75,2.0277777777777777,13,0.0009716232763669276,-0.41031291485394517,0.117011632905217,0.00048581163818346376,174,1839,2088,2117,5.229321531755991,-2.614660765877998,-2.614660765877998,1.587401051968202,1.44224957030741
76,2.024866785079929,13,0.0008995409973700262,-0.4010412479845386,0.12203559298123963,0.0004497704986850131,205,1971,2252,2280,5.462555571281401,-2.731277785640705,-2.731277785640705,1.7099759466767013,1.442249570307408
77,2.0720650910499807,13,0.0008031260042829383,-0.4091711594232055,0.13388159370899008,0.0004015630021414691,209,2226,2581,2674,5.925270502665287,-2.9626237496852648,-2.9626237496852648,1.7099759466766944,1.442249570307402
78,2.0961952620244078,14,0.000752673343635335,-0.4103823681791816,0.14784131245992416,0.0003763366718176675,216,2366,2786,2920,6.257547852435673,-3.128765630220421,-3.128765630220421,1.8171205928321474,1.442249570307415
79,2.098469727212242,15,0.0006983260323501641,-0.4051605730480351,0.14798267325770081,0.0003491630161750819,249,2555,3006,3154,6.42335896626229,-3.2116723899290878,-3.2116723899290878,1.5874010519682016,1.4422495703074103
80,2.109665427509294,16,0.0006537543934023222,-0.4064423463634547,0.151742274551753,0.0003268771967011611,276,2724,3228,3405,6.746349647863883,-3.3731642830880855,-3.3731642830880855,1.259921049894877,1.259921049894877
81,2.108190709046455,16,0.0006445095411331258,-0.4060324152889179,0.15738264644320465,0.00032225477056656293,281,2738,3272,3449,6.782861862051725,-3.3914207255090076,-3.3914207255090076,1.4401869171521002,1.000000000000005
82,2.138832413592797,17,0.0006213923339897725,-0.40168479591844597,0.1755422101901574,0.00031069616699488624,293,2802,3443,3682,7.24705917003652,-3.6182602008164695,-3.6182602008164695,1.4388857550215475,0.9973652416059485
83,2.1575898030127463,17,0.0006252071292415957,-0.40334393683711567,0.19421975962680604,0.00031260356462079776,289,2741,3452,3724,7.508015290632086,-3.743334280138199,-3.743334280138199,1.2377492947191775,1.0203948226159716
84,2.147754137115839,16,0.000634866726903884,-0.39976499197462484,0.19271878256583178,0.00031743336345194193,293,2692,3384,3634,7.437260132916039,-3.7064247197594646,-3.7064247197594646,1.233907861797397,1.024817880178884
85,2.133252574197456,14,0.000646244342380326,-0.3982596344416745,0.1829107138912596,0.00032312217119016297,292,2656,3302,3522,7.22759635071708,-3.5991587305202914,-3.5991587305202914,1.258220285019274,1.258220285019274
86,2.1048883133700227,14,0.0006816348165058363,-0.39758142405401214,0.16072448871297657,0.00034081740825291817,271,2556,3089,3251,6.689559233760809,-3.3312797056152963,-3.3312797056152963,1.2568777978541683,1.2568777978541683
87,2.0406417112299464,12,0.000727760952649767,-0.393946842956099,0.11835705137482336,0.00036388047632488347,256,2443,2805,2862,5.796491631838764,-2.874744362530736,-2.874744362530736,1.186534604781018,1.0674189399073508
88,2.03003003003003,12,0.0007623094367367742,-0.3898813579005111,0.11701795537985672,0.00038115471836838716,248,2328,2664,2704,5.66067585081933,-2.81070902606019,-2.81070902606019,1.4259941898496553,1.0056379091992305
89,1.9991935483870968,11,0.0008064516129032258,-0.39414508610141824,0.1136801662001139,0.0004032258064516129,250,2175,2480,2479,5.45129687030231,-2.7099643678102203,-2.7099643678102203,1.5357107268663257,1.000000000000003
90,2.00665004156276,11,0.0008343659216477171,-0.39694587686543387,0.12181104654910342,0.00041718296082385856,240,2085,2406,2414,5.548383248172839,-2.7623243211484305,-2.7623243211484305,1.3917859782753792,-1.0000000000000022
91,1.998289136013687,11,0.0008550659546485611,-0.3928332597124932,0.11237990821139174,0.0004275329773242805,239,2049,2338,2336,5.745110109693082,-2.362984397957123,-2.362984397957123,1.2172219964685913,1.0000000000000033
92,1.990713381173491,12,0.0008406728805631296,-0.3959044353474505,0.10565489513452427,0.0004203364402815648,238,2092,2369,2358,5.698351284491396,-2.3393982733429173,-2.3393982733429173,1.217038480961143,1.0000000000000036
93,1.9906621392190154,12,0.0008452917788615776,-0.395491954135162,0.10491214347100393,0.0004226458894307888,231,2088,2356,2345,5.71729396098373,-2.355485611268362,-2.355485611268362,1.2207440846057587,-1.000000000000004
94,2.000841750841751,12,0.0008424596845649476,-0.3942419226123026,0.11459937380313952,0.00042122984228247387,238,2090,2376,2377,5.872341557994176,-2.436241610561007,-2.436241610561007,1.3953369944670715,1.0000000000000036
95,2.0101867572156196,13,0.0008535824871403907,-0.39306340830828185,0.1204666645647023,0.00042679124357019525,237,2052,2356,2368,5.944215240265612,-2.4432456849354254,-2.4432456849354254,1.3953369944670713,1.0
96,2.0321353065539114,13,0.0008596173039568152,-0.3929581624769198,0.12827013830665157,0.0004298086519784076,229,2047,2365,2403,6.093580207621622,-2.5120317062163835,-2.5120317062163835,1.259921049894876,-1.0000000000000042
97,2.0375,14,0.0008493122134222593,-0.39376714329299656,0.13529097119371947,0.00042465610671112966,239,2060,2400,2445,6.286605747807448,-2.6143164503145693,-2.6143164503145693,1.2599210498948739,1.2599210498948732
98,2.0562376237623763,15,0.0008146741774018923,-0.39831460809771124,0.1413050918773389,0.0004073370887009462,246,2142,2525,2596,6.153357032695995,-3.050707409995145,-3.050707409995145,1.4422495703074263,1.0000000000000004
99,2.0599078341013826,15,0.0007913591371883913,-0.3974898585797074,0.13628647693299853,0.0003956795685941956,249,2221,2604,2682,6.162196785131423,-3.0552411081273387,-3.0552411081273387,1.4422495703074076,-0.7211247851537069
100,2.0722181282240237,16,0.0007638105890984239,-0.3919599941270794,0.14704507675261227,0.0003819052945492119,266,2290,2714,2812,6.373540239192891,-3.1634280906777246,-3.1634280906777246,1.2599210498948739,1.0000000000000013
101,2.099023709902371,16,0.0007321324415425083,-0.38786997425098324,0.15784691891819733,0.0003660662207712541,270,2385,2868,3010,6.649215260035846,-3.3023504950006046,-3.3023504950006046,-1.0000000000000033,1.0000000000000033
102,2.037917959324371,16,0.0007027303308015072,-0.37366540756559674,0.13251572215073745,0.0003513651654007536,308,2500,2901,2956,6.2630362478264,-3.123357060759621,-3.123357060759621,1.253061158383437,-1.0000000000000038
103,1.9950248756218905,16,0.0007092160951375366,-0.3614329597753552,0.12256638361622493,0.00035460804756876833,323,2460,2814,2807,5.936431289997252,-2.9658241890428645,-2.9658241890428645,1.2517858978516623,1.0000000000000044
104,1.9131049099258213,15,0.0006760088020939298,-0.3412887259009471,0.08131045432512637,0.0003380044010469649,353,2584,2831,2708,5.133148180100989,-2.5628736700001955,-2.5628736700001955,1.000000000000003,-1.0000000000000029
105,2.02299676607977,15,0.000727173532020047,-0.38555422394381056,0.11884892355786462,0.00036358676601002337,271,2439,2783,2815,5.818940104247197,-2.9094701185287652,-2.9094701185287652,1.000000000000003,-1.0000000000000027
106,1.9895248784137674,14,0.0007445826640770088,-0.37533713699744514,0.11800693513495844,0.00037229133203850435,289,2335,2673,2659,5.799186252343654,-2.899593194651998,-2.899593194651998,-1.0000000000000049,1.000000000000002
107,1.9389725762842795,15,0.0007492166059831065,-0.3593426661722944,0.09861421481923459,0.00037460830299155325,309,2317,2589,2510,5.325496871122156,-2.6627485897967746,-2.6627485897967746,1.4406880491253977,1.000000000000005
108,2.0438633487979754,14,0.0008623895986489348,-0.4024843328857908,0.1339110312998672,0.00043119479932446743,227,2022,2371,2423,5.73958891008218,-2.8697807715567185,-2.8697807715567185,1.4391659537016097,1.0000000000000027
109,2.038736842105263,14,0.000858777102824458,-0.4257313993745627,0.12200624978795527,0.000429388551412229,214,2058,2375,2421,5.5407737576886475,-2.770370009595941,-2.770370009595941,1.4373475306079868,1.259921049894872
110,2.038174273858921,13,0.0008460665312822423,-0.43459885154276395,0.11309514892478092,0.00042303326564112104,211,2117,2410,2456,5.397004849871091,-2.698343439024429,-2.698343439024429,1.4383365548632328,-1.4053154005485444
111,2.0094420600858367,13,0.0008627917819174913,-0.45382277746420924,0.10282965874868688,0.0004313958909587456,203,2078,2330,2341,5.117617040623254,-2.558808520311609,-2.558808520311609,1.4398365868838847,-1.4142135623730947
112,2.0176470588235293,14,0.0009895277385108042,-0.4072754483309864,0.1136715039362449,0.000494763869255402,197,1794,2040,2058,5.157482100221138,-2.578740140747873,-2.578740140747873,1.439807484166289,1.0000000000000042
113,1.999015748031496,14,0.0009842519685039372,-0.4248244592918872,0.09389251707001535,0.0004921259842519685,194,1838,2032,2031,4.728727946769773,-2.3643634424770426,-2.3643634424770426,1.4406364158616767,-1.000000000000004
114,1.9948744233726294,12,0.0010230125248064765,-0.45099741552761635,0.08305338335999972,0.0005115062624032384,176,1788,1951,1946,4.40440954930172,-2.202201741060289,-2.202201741060289,1.2520255506752622,1.000000000000006
115,1.993138936535163,13,0.0011402396662100476,-0.40496651572844905,0.09617134935881162,0.0005701198331050238,172,1588,1749,1743,4.472634489243964,-2.2363172446219846,-2.2363172446219846,1.0000000000000056,-1.0000000000000049
116,1.9748050389922016,13,0.0011853571662618257,-0.4057091863380682,0.08778539435134186,0.0005926785831309128,170,1526,1667,1646,4.259087124002533,-2.1295435620012624,-2.1295435620012624,1.0000000000000007,1.0000000000000004
117,1.9771137952956135,12,0.0012577059766511536,-0.4071847221522423,0.08762562280744499,0.0006288529883255768,157,1439,1573,1555,4.182825277936518,-2.0914126389682566,-2.0914126389682566,1.6180339887499016,1.0000000000000016
118,1.9834183673469388,11,0.0012657424169412504,-0.4090653296421023,0.09151909652715394,0.000632871208470625,154,1429,1568,1555,4.22130720273122,-2.110653601365608,-2.110653601365608,1.618033988749894,-1.0000000000000027
119,1.9776021080368906,10,0.0013036269664053334,-0.3987707584898545,0.09200852488358498,0.0006518134832026667,149,1378,1518,1501,4.16478700964724,-2.07544906063758,-2.07544906063758,1.6180339887498956,1.000000000000003
120,2.0082758620689654,11,0.0013859736798267537,-0.4017351614182432,0.10447306005167573,0.0006929868399133766,136,1297,1450,1456,4.348538942908261,-2.1681719106133954,-2.1681719106133954,1.618033988749895,1.0000000000000029
121,2.004172461752434,13,0.0013946920401895855,-0.3959703620523294,0.11374157934485689,0.0006973460200947926,139,1266,1438,1441,4.479336224799956,-2.2224382789135735,-2.2224382789135735,1.602461216104466,1.2599210498948716
122,2.0029261155815656,13,0.0014662709484491699,-0.39655124201982944,0.11428293185513534,0.0007331354742245847,134,1207,1367,1369,4.377830258831047,-2.170410928775529,-2.170410928775529,1.601297575689366,1.2599210498948694
123,1.9795171909290417,12,0.0014491341075615238,-0.3901864697183527,0.10758029846054128,0.0007245670537807619,137,1215,1367,1353,4.32528396603573,-2.1434272551145983,-2.1434272551145983,1.6006481414862128,1.2599210498948727
124,1.9927272727272727,12,0.0014503109699616251,-0.38950440506435785,0.11514831754161924,0.0007251554849808125,140,1211,1375,1370,4.520492166110078,-2.254639834434202,-2.254639834434202,1.2599210498948739,-1.0000000000000013
125,1.9865571321882,11,0.0014847213245053812,-0.38574130015972563,0.11552936347560239,0.0007423606622526907,146,1179,1339,1330,4.471117541305854,-2.229757779073057,-2.229757779073057,1.259921049894872,1.0000000000000013
126,1.9637462235649548,12,0.001484313094153405,-0.3870737452090464,0.09805857390504273,0.0007421565470767024,147,1185,1324,1300,4.276923665657718,-2.132051576591791,-2.132051576591791,1.2599210498948723,1.0000000000000002
