graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
31,1496.5019211481153,0.9671210602695838,1,1,21,414,21,414,21,414,21,414,21,414,21,414,21,414,21,414,10,611,0,-701
32,1494.0793151636897,0.9683883014605174,1,1,43,412,43,412,43,412,43,412,43,412,43,412,43,412,43,412,10,602,0,-705
33,1460.9907597243728,0.9703641842626715,1,1,40,396,40,396,40,396,40,396,40,396,40,396,40,396,40,396,9,606,0,-707
34,1360.2687234513628,0.9739316653310902,1,1,31,346,31,346,31,346,31,346,31,346,31,346,31,346,31,346,9,625,0,-703
35,1406.0544086200932,0.9720100164700747,1,1,43,366,43,366,43,366,43,366,43,366,43,366,43,366,43,366,8,617,0,-714
36,214.6578673144779,0.9978745820304085,0,0,25,31,25,31,25,31,25,31,25,31,25,31,25,31,25,31,3,90,0,-159
37,554.6548476304881,0.9972201579695991,1,1,55,93,55,93,55,93,55,93,55,93,55,93,55,93,55,93,25,240,0,-395
38,669.5117624060089,0.9966974838732783,1,1,65,110,65,110,65,110,65,110,65,110,65,110,65,110,65,110,15,285,0,-486
39,714.792277518441,0.9964182200033405,1,1,76,118,76,118,76,118,76,118,76,118,76,118,76,118,76,118,20,308,0,-508
40,781.7045477672494,0.9958045201251342,1,1,79,144,79,144,79,144,79,144,79,144,79,144,79,144,79,144,22,339,0,-529
41,735.7207350618847,0.9967893570562408,1,1,70,97,70,97,70,97,70,97,70,97,70,97,70,97,70,97,22,355,0,-548
42,934.6427124842947,0.9965401066736009,1,1,98,143,98,143,98,143,98,143,98,143,98,143,98,143,98,143,21,406,0,-684
43,1281.248219510958,0.9960847979724102,1,1,134,230,134,230,134,230,134,230,134,230,134,230,134,230,134,230,36,542,0,-883
44,1162.8387678435906,0.9954782877379295,0,0,107,198,107,198,107,198,107,198,107,198,107,198,107,198,107,198,28,531,0,-815
45,1143.9602265813267,0.995354250262514,0,0,94,197,94,197,94,197,94,197,94,197,94,197,94,197,94,197,26,540,0,-797
46,1183.9480562930116,0.995170046570267,1,1,84,218,84,218,84,218,84,218,84,218,84,218,84,218,84,218,20,567,0,-802
47,1196.077338636595,0.9951947984625162,1,1,89,225,89,225,89,225,89,225,89,225,89,225,89,225,89,225,18,553,0,-810
48,1319.7780116368056,0.9938171324940941,0,0,88,286,88,286,88,286,88,286,88,286,88,286,88,286,88,286,23,591,0,-822
49,1228.0561876396373,0.9931590528788133,0,0,80,267,80,267,80,267,80,267,80,267,80,267,80,267,80,267,20,543,0,-769
50,1070.634391377374,0.9897498849887927,0,0,61,258,61,258,61,258,61,258,61,258,61,258,61,258,61,258,11,441,0,-624
51,953.9360565572516,0.9889844634428178,0,0,45,241,45,241,45,241,45,241,45,241,45,241,45,241,45,241,11,393,0,-524
52,888.1441324469807,0.988970201811519,0,0,42,226,42,226,42,226,42,226,42,226,42,226,42,226,42,226,16,368,0,-480
53,830.3667864263358,0.99021330791296,0,0,46,203,46,203,46,203,46,203,46,203,46,203,46,203,46,203,19,332,0,-482
54,815.0079754210998,0.9904854391129505,1,0,45,202,45,202,45,202,45,202,45,202,45,202,45,202,45,202,11,323,0,-466
55,830.4029142530751,0.9902830538636564,0,0,51,203,51,203,51,203,51,203,51,203,51,203,51,203,51,203,12,328,0,-481
56,782.9789269194926,0.9906421870857549,0,0,44,187,44,187,44,187,44,187,44,187,44,187,44,187,44,187,12,334,0,-454
57,765.7186167254914,0.9910075656577593,1,1,49,178,49,178,49,178,49,178,49,178,49,178,49,178,49,178,16,333,0,-450
58,777.2136128504184,0.9915266253784656,1,1,47,174,47,174,47,174,47,174,47,174,47,174,47,174,47,174,17,356,0,-466
59,727.8818585457395,0.9923778197369427,0,0,44,154,44,154,44,154,44,154,44,154,44,154,44,154,44,154,10,336,0,-460
60,734.2356569930392,0.991140327597999,0,0,44,170,44,170,44,170,44,170,44,170,44,170,44,170,44,170,9,317,0,-438
61,697.5012544791587,0.991774766845695,0,0,46,149,46,149,46,149,46,149,46,149,46,149,46,149,46,149,8,302,0,-448
62,702.8008252698627,0.9907802265733638,0,0,35,161,35,161,35,161,35,161,35,161,35,161,35,161,35,161,6,310,0,-425
63,739.6397771888692,0.9898790474676734,1,1,54,176,54,176,54,176,54,176,54,176,54,176,54,176,54,176,9,303,0,-429
64,711.0309416614723,0.9896795394702432,0,0,43,170,43,170,43,170,43,170,43,170,43,170,43,170,43,170,9,294,0,-416
65,724.0718196422231,0.9878563841571896,0,0,39,183,39,183,39,183,39,183,39,183,39,183,39,183,39,183,10,290,0,-400
66,702.1929934142038,0.9880814822011506,0,0,43,173,43,173,43,173,43,173,43,173,43,173,43,173,43,173,11,293,0,-391
67,632.1336883919413,0.9899214593635403,1,0,30,150,30,150,30,150,30,150,30,150,30,150,30,150,30,150,5,272,0,-372
68,575.451996260331,0.9904334995632919,0,0,30,137,30,137,30,137,30,137,30,137,30,137,30,137,30,137,8,248,0,-335
69,523.7804883727533,0.9913196438412628,0,0,26,122,26,122,26,122,26,122,26,122,26,122,26,122,26,122,9,229,0,-312
70,508.54301686288056,0.9900738664830364,0,0,26,121,26,121,26,121,26,121,26,121,26,121,26,121,26,121,8,220,0,-296
71,491.2494274805824,0.989545979392443,0,0,33,123,33,123,33,123,33,123,33,123,33,123,33,123,33,123,5,191,0,-274
72,429.4624547035515,0.9910642451940193,0,0,17,95,17,95,17,95,17,95,17,95,17,95,17,95,17,95,2,191,0,-271
73,448.2956613664692,0.9894344535111222,0,0,21,111,21,111,21,111,21,111,21,111,21,111,21,111,21,111,5,188,0,-252
74,462.46945845104193,0.9877322621903453,0,0,19,124,19,124,19,124,19,124,19,124,19,124,19,124,19,124,3,177,0,-238
75,410.21214023965695,0.9897794546285046,0,0,22,100,22,100,22,100,22,100,22,100,22,100,22,100,22,100,3,168,0,-237
76,441.79972838380064,0.9877540272894274,0,0,23,111,23,111,23,111,23,111,23,111,23,111,23,111,23,111,7,177,0,-247
77,440.5462518283409,0.9880074013726918,0,0,26,116,26,116,26,116,26,116,26,116,26,116,26,116,26,116,5,162,0,-234
78,374.102927013409,0.9890720724871532,0,0,10,94,10,94,10,94,10,94,10,94,10,94,10,94,10,94,4,160,0,-207
79,357.66045350303966,0.9892023891704728,0,0,15,95,15,95,15,95,15,95,15,95,15,95,15,95,15,95,2,139,0,-186
80,357.73314076277586,0.9884897439265927,0,0,19,94,19,94,19,94,19,94,19,94,19,94,19,94,19,94,3,138,0,-188
81,318.8134250623709,0.9900116061274127,1,1,15,78,15,78,15,78,15,78,15,78,15,78,15,78,15,78,1,137,0,-180
82,295.4623495472816,0.9902743731151704,0,0,10,66,10,66,10,66,10,66,10,66,10,66,10,66,10,66,3,140,0,-179
83,306.96579614022147,0.9889303614851263,0,0,15,77,15,77,15,77,15,77,15,77,15,77,15,77,15,77,4,132,0,-166
84,312.3235501847403,0.9938532460379309,1,1,25,63,25,63,25,63,25,63,25,63,25,63,25,63,25,63,4,117,0,-217
85,441.721631799938,0.9942573731783279,1,1,44,81,44,81,44,81,44,81,44,81,44,81,44,81,44,81,7,153,0,-322
86,520.5180112157503,0.9932814339041613,1,1,32,117,32,117,32,117,32,117,32,117,32,117,32,117,32,117,9,215,0,-327
87,582.2516638018307,0.9944409937821365,1,1,42,127,42,127,42,127,42,127,42,127,42,127,42,127,42,127,10,238,0,-373
88,685.0729888121411,0.9946147097141653,1,1,49,156,49,156,49,156,49,156,49,156,49,156,49,156,49,156,7,284,0,-418
89,690.2615446336265,0.9951246999847939,1,1,47,146,47,146,47,146,47,146,47,146,47,146,47,146,47,146,12,306,0,-441
90,735.5963567065841,0.9948780864710168,1,1,42,153,42,153,42,153,42,153,42,153,42,153,42,153,42,153,11,339,0,-474
91,797.3775768103841,0.9934891806519824,0,0,42,178,42,178,42,178,42,178,42,178,42,178,42,178,42,178,15,359,0,-489
92,700.6411349614009,0.9936361445906866,0,0,48,157,48,157,48,157,48,157,48,157,48,157,48,157,48,157,13,296,0,-433
93,714.8720165176421,0.9929950835626715,0,0,47,158,47,158,47,158,47,158,47,158,47,158,47,158,47,158,17,320,0,-437
94,639.76089283419,0.9930017960819116,0,0,46,143,46,143,46,143,46,143,46,143,46,143,46,143,46,143,13,278,0,-389
95,608.12252054993,0.9915196668482826,0,0,44,139,44,139,44,139,44,139,44,139,44,139,44,139,44,139,18,253,0,-368
96,663.6218802902749,0.9897863197522141,0,0,43,162,43,162,43,162,43,162,43,162,43,162,43,162,43,162,9,255,0,-388
97,831.2935702866948,0.9854900627950531,0,1,52,207,52,207,52,207,52,207,52,207,52,207,52,207,52,207,14,302,0,-485
98,867.2969503001841,0.9824177161335004,1,0,39,228,39,228,39,228,39,228,39,228,39,228,39,228,39,228,12,346,0,-452
99,801.0174779616235,0.9833390072203637,0,0,35,199,35,199,35,199,35,199,35,199,35,199,35,199,35,199,8,334,0,-451
100,810.3221581568654,0.9824717864169437,0,0,34,206,34,206,34,206,34,206,34,206,34,206,34,206,34,206,9,334,0,-443
101,845.7003015253099,0.9775012870337425,0,0,31,225,31,225,31,225,31,225,31,225,31,225,31,225,31,225,12,344,0,-429
102,849.0594796596997,0.9759695735147735,0,0,43,228,43,228,43,228,43,228,43,228,43,228,43,228,43,228,11,319,0,-434
103,669.726063402045,0.9811393221452996,0,0,19,167,19,167,19,167,19,167,19,167,19,167,19,167,19,167,7,290,0,-372
104,793.1330279341543,0.9790346605592258,0,1,51,183,51,183,51,183,51,183,51,183,51,183,51,183,51,183,10,272,0,-516
105,879.2166968387259,0.9759958092679317,1,1,35,233,35,233,35,233,35,233,35,233,35,233,35,233,35,233,11,345,0,-458
106,889.1220388675562,0.9755763296755189,1,0,26,239,26,239,26,239,26,239,26,239,26,239,26,239,26,239,12,363,0,-443
107,915.8460569331507,0.9749261368942614,0,1,34,250,34,250,34,250,34,250,34,250,34,250,34,250,34,250,10,355,0,-451
108,907.7406017139477,0.9763991081125531,1,1,28,246,28,246,28,246,28,246,28,246,28,246,28,246,28,246,7,362,0,-450
109,977.9135953651529,0.9725039883977598,1,1,27,274,27,274,27,274,27,274,27,274,27,274,27,274,27,274,7,385,0,-449
110,968.7977085026574,0.9732264950093794,0,1,25,270,25,270,25,270,25,270,25,270,25,270,25,270,25,270,5,370,0,-462
111,662.1344274390209,0.9890621492869709,1,0,39,160,39,160,39,160,39,160,39,160,39,160,39,160,39,160,7,251,0,-398
112,636.9850861676433,0.989666637630898,0,0,40,158,40,158,40,158,40,158,40,158,40,158,40,158,40,158,7,255,0,-358
113,740.2742734959793,0.987323714165498,1,1,48,189,48,189,48,189,48,189,48,189,48,189,48,189,48,189,9,275,0,-410
114,865.0167628433567,0.9857256672424028,1,1,47,220,47,220,47,220,47,220,47,220,47,220,47,220,47,220,11,315,0,-494
115,1313.9535760444508,0.9795780598182248,1,1,20,363,20,363,20,363,20,363,20,363,20,363,20,363,20,363,8,537,0,-617
116,1301.679299981374,0.9818805450821344,1,1,55,315,55,315,55,315,55,315,55,315,55,315,55,315,55,315,13,538,0,-766
117,1309.6843131075518,0.9812490906737835,1,0,44,332,44,332,44,332,44,332,44,332,44,332,44,332,44,332,17,570,0,-702
118,1253.7392073314131,0.9778103107002591,0,0,41,320,41,320,41,320,41,320,41,320,41,320,41,320,41,320,18,559,0,-653
119,1249.519507650841,0.9780070289754873,0,1,43,318,43,318,43,318,43,318,43,318,43,318,43,318,43,318,21,543,0,-665
120,1157.647614777485,0.9812753193130894,1,0,49,295,49,295,49,295,49,295,49,295,49,295,49,295,49,295,14,500,0,-612
121,1027.438562640122,0.9835185074030256,0,0,33,273,33,273,33,273,33,273,33,273,33,273,33,273,33,273,11,417,0,-526
122,670.6213536713545,0.9898206963335879,0,0,29,183,29,183,29,183,29,183,29,183,29,183,29,183,29,183,12,257,0,-330
123,431.0638003822636,0.9934501468177915,0,0,27,113,27,113,27,113,27,113,27,113,27,113,27,113,27,113,10,166,0,-224
124,410.324262017249,0.9938203480497312,0,0,31,103,31,103,31,103,31,103,31,103,31,103,31,103,31,103,9,157,0,-226
125,344.11771241829445,0.994948326111232,0,0,19,79,19,79,19,79,19,79,19,79,19,79,19,79,19,79,4,148,0,-209
126,368.1820202019648,0.9947970634706848,1,1,25,86,25,86,25,86,25,86,25,86,25,86,25,86,25,86,7,150,0,-221
127,391.9056008785789,0.9941649011680062,0,1,31,87,31,87,31,87,31,87,31,87,31,87,31,87,31,87,7,151,0,-250
128,384.0846260916987,0.9940021245802961,1,0,23,87,23,87,23,87,23,87,23,87,23,87,23,87,23,87,4,160,0,-239
129,387.5616080057466,0.9941127250228502,1,1,25,86,25,86,25,86,25,86,25,86,25,86,25,86,25,86,8,174,0,-236
130,342.720002334267,0.9951931589863539,0,0,20,68,20,68,20,68,20,68,20,68,20,68,20,68,20,68,3,150,0,-234
131,383.67825062153315,0.9939769032626837,0,0,21,87,21,87,21,87,21,87,21,87,21,87,21,87,21,87,8,171,0,-232
132,363.84199867524916,0.9945693442759319,1,0,16,83,16,83,16,83,16,83,16,83,16,83,16,83,16,83,4,161,0,-222
133,383.01697090337916,0.9933968069503601,0,0,20,94,20,94,20,94,20,94,20,94,20,94,20,94,20,94,3,159,0,-218
134,420.7956748827155,0.9942822160030378,1,1,32,86,32,86,32,86,32,86,32,86,32,86,32,86,32,86,8,158,0,-291
135,519.3765493358359,0.9929775611657201,1,1,31,129,31,129,31,129,31,129,31,129,31,129,31,129,31,129,8,206,0,-294
136,533.6347065174828,0.9936472225353861,1,1,34,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124,10,207,0,-331
137,575.7377875387372,0.9936725304966982,1,1,34,131,34,131,34,131,34,131,34,131,34,131,34,131,34,131,11,241,0,-356
138,610.7438088102081,0.9936881907308118,1,1,37,144,37,144,37,144,37,144,37,144,37,144,37,144,37,144,6,234,0,-376
139,654.7564432672656,0.9936936043862802,1,1,38,145,38,145,38,145,38,145,38,145,38,145,38,145,38,145,11,287,0,-408
140,707.5817973916514,0.9928258710343657,1,1,40,171,40,171,40,171,40,171,40,171,40,171,40,171,40,171,10,290,0,-412
141,663.5924954367703,0.9922513841735692,0,0,34,164,34,164,34,164,34,164,34,164,34,164,34,164,34,164,9,277,0,-373
142,626.451913557617,0.9921367926615551,0,0,29,157,29,157,29,157,29,157,29,157,29,157,29,157,29,157,8,247,0,-357
143,611.282258862467,0.9918180270463267,0,0,28,155,28,155,28,155,28,155,28,155,28,155,28,155,28,155,11,248,0,-337
144,601.8313717313181,0.9914403060318555,0,0,30,155,30,155,30,155,30,155,30,155,30,155,30,155,30,155,15,240,0,-324
145,563.9308468243247,0.9923098091451511,0,0,29,145,29,145,29,145,29,145,29,145,29,145,29,145,29,145,12,215,0,-311
146,521.8630088442751,0.9929797279580245,0,0,16,136,16,136,16,136,16,136,16,136,16,136,16,136,16,136,10,208,0,-281
147,570.3481392973944,0.9934919935568481,1,1,23,120,23,120,23,120,23,120,23,120,23,120,23,120,23,120,4,280,0,-357
148,676.2529112691493,0.9919474691461888,0,1,52,146,52,146,52,146,52,146,52,146,52,146,52,146,52,146,13,283,0,-430
149,684.9277334142632,0.9924046853185309,1,1,44,151,44,151,44,151,44,151,44,151,44,151,44,151,44,151,11,305,0,-422
150,703.218316029951,0.992295057151738,1,1,44,159,44,159,44,159,44,159,44,159,44,159,44,159,44,159,10,314,0,-422
151,633.5266371668993,0.9936903851746314,1,1,34,99,34,99,34,99,34,99,34,99,34,99,34,99,34,99,10,336,0,-448
152,697.5048386928939,0.9929127107044988,1,1,42,123,42,123,42,123,42,123,42,123,42,123,42,123,42,123,8,332,0,-491
153,714.7461087687012,0.9919864143527101,0,0,47,137,47,137,47,137,47,137,47,137,47,137,47,137,47,137,11,334,0,-481
154,724.7302946614002,0.9896082368839513,0,0,34,185,34,185,34,185,34,185,34,185,34,185,34,185,34,185,11,296,0,-393
155,690.8740840413685,0.9895927014418361,0,0,26,177,26,177,26,177,26,177,26,177,26,177,26,177,26,177,7,273,0,-383
156,747.1398798083261,0.9869959729394977,1,1,56,130,56,130,56,130,56,130,56,130,56,130,56,130,56,130,11,345,0,-528
157,787.5772977936832,0.9854321248667658,1,0,52,155,52,155,52,155,52,155,52,155,52,155,52,155,52,155,11,377,0,-514
158,760.4485518429238,0.987075015690935,1,1,46,138,46,138,46,138,46,138,46,138,46,138,46,138,46,138,7,368,0,-523
159,829.9885541379472,0.9851647038830121,0,0,47,187,47,187,47,187,47,187,47,187,47,187,47,187,47,187,8,372,0,-503
160,908.8129620554496,0.9852730211840475,1,1,44,207,44,207,44,207,44,207,44,207,44,207,44,207,44,207,11,398,0,-556
161,914.8059903607978,0.9864163282858577,1,1,44,209,44,209,44,209,44,209,44,209,44,209,44,209,44,209,9,402,0,-557
162,989.2527482903447,0.985886346503927,1,1,49,238,49,238,49,238,49,238,49,238,49,238,49,238,49,238,12,431,0,-566
163,740.0304047807765,0.9912984748897224,0,0,47,152,47,152,47,152,47,152,47,152,47,152,47,152,47,152,10,340,0,-479
164,807.3865245345627,0.9911170647860323,1,1,58,170,58,170,58,170,58,170,58,170,58,170,58,170,58,170,11,354,0,-518
165,820.0469498754325,0.9910299972821559,1,1,53,162,53,162,53,162,53,162,53,162,53,162,53,162,53,162,12,378,0,-545
166,883.4217565806267,0.9904964130475433,1,1,58,157,58,157,58,157,58,157,58,157,58,157,58,157,58,157,9,443,0,-600
167,956.1704868902825,0.9895723826024759,1,1,64,172,64,172,64,172,64,172,64,172,64,172,64,172,64,172,11,470,0,-651
168,955.801234567104,0.9899807759424384,1,1,62,168,62,168,62,168,62,168,62,168,62,168,62,168,62,168,10,476,0,-656
169,1030.9316175188342,0.990580678181151,1,1,77,175,77,175,77,175,77,175,77,175,77,175,77,175,77,175,14,496,0,-724
170,1039.4912217041565,0.9908137905858566,1,1,66,195,66,195,66,195,66,195,66,195,66,195,66,195,66,195,13,515,0,-690
171,1102.7715085184238,0.9900508719914662,1,1,74,222,74,222,74,222,74,222,74,222,74,222,74,222,74,222,10,530,0,-705
172,1020.9240912036506,0.9908689094204814,0,0,52,201,52,201,52,201,52,201,52,201,52,201,52,201,52,201,11,509,0,-662
173,1049.0629151771595,0.9905697449349016,0,0,73,213,73,213,73,213,73,213,73,213,73,213,73,213,73,213,15,482,0,-680
174,986.3696061821856,0.9916805315966369,1,0,65,199,65,199,65,199,65,199,65,199,65,199,65,199,65,199,14,461,0,-640
175,1039.4580318608346,0.9919628754232703,1,1,67,189,67,189,67,189,67,189,67,189,67,189,67,189,67,189,11,496,0,-716
176,1067.7345175651108,0.9906569925455485,0,0,70,216,70,216,70,216,70,216,70,216,70,216,70,216,70,216,12,493,0,-696
177,1095.7029706996327,0.9903398584207245,1,1,56,237,56,237,56,237,56,237,56,237,56,237,56,237,56,237,10,520,0,-675
178,1167.8274701341804,0.9885964332629935,0,1,55,253,55,253,55,253,55,253,55,253,55,253,55,253,55,253,13,548,0,-726
179,1291.2761129983005,0.987218857901564,1,1,65,305,65,305,65,305,65,305,65,305,65,305,65,305,65,305,12,565,0,-755
180,1271.7818209111183,0.9862232374699035,0,0,57,303,57,303,57,303,57,303,57,303,57,303,57,303,57,303,14,560,0,-737
181,1296.3005052841722,0.9854594821686979,0,0,54,309,54,309,54,309,54,309,54,309,54,309,54,309,54,309,13,563,0,-759
182,1291.8537068878968,0.9825927786132957,0,0,50,327,50,327,50,327,50,327,50,327,50,327,50,327,50,327,13,543,0,-706
183,1170.4704182507135,0.9837272806795871,0,0,34,297,34,297,34,297,34,297,34,297,34,297,34,297,34,297,6,513,0,-626
184,1106.3643161273776,0.9848436179235704,0,1,49,251,49,251,49,251,49,251,49,251,49,251,49,251,49,251,9,484,0,-683
185,1183.2045469824734,0.9826266695902722,0,0,62,286,62,286,62,286,62,286,62,286,62,286,62,286,62,286,12,505,0,-678
186,1071.9342330572338,0.9844372200039768,1,1,63,230,63,230,63,230,63,230,63,230,63,230,63,230,63,230,9,491,0,-673
187,1054.1285500355257,0.9846993812073737,1,1,52,222,52,222,52,222,52,222,52,222,52,222,52,222,52,222,7,503,0,-665
188,982.8616382787559,0.9842692319578297,0,0,64,194,64,194,64,194,64,194,64,194,64,194,64,194,64,194,6,469,0,-642
189,942.2526200547283,0.9847631084357535,0,0,54,185,54,185,54,185,54,185,54,185,54,185,54,185,54,185,14,454,0,-620
190,958.735625707108,0.9852703441826579,1,1,38,186,38,186,38,186,38,186,38,186,38,186,38,186,38,186,10,477,0,-635
191,903.3415743781529,0.9858849725903756,0,0,49,181,49,181,49,181,49,181,49,181,49,181,49,181,49,181,15,429,0,-592
192,868.4382534181691,0.9867787234133337,0,0,53,189,53,189,53,189,53,189,53,189,53,189,53,189,53,189,12,380,0,-549
193,876.233416390861,0.9856836448895636,0,0,48,202,48,202,48,202,48,202,48,202,48,202,48,202,48,202,14,378,0,-529
194,838.4163643441127,0.9861163409555224,0,0,45,206,45,206,45,206,45,206,45,206,45,206,45,206,45,206,13,333,0,-486
195,776.6298989866409,0.9875611574141512,0,0,39,182,39,182,39,182,39,182,39,182,39,182,39,182,39,182,13,321,0,-472
196,789.1299005867158,0.986928856363959,0,0,35,189,35,189,35,189,35,189,35,189,35,189,35,189,35,189,13,330,0,-467
197,803.3704002513412,0.986345201861848,1,1,43,175,43,175,43,175,43,175,43,175,43,175,43,175,43,175,14,354,0,-510
198,845.9574457382594,0.985167892444318,1,1,44,181,44,181,44,181,44,181,44,181,44,181,44,181,44,181,12,368,0,-550
199,902.472160235428,0.9831066428409632,1,1,37,175,37,175,37,175,37,175,37,175,37,175,37,175,37,175,14,448,0,-598
200,913.7559849325202,0.9818911698641489,1,1,45,165,45,165,45,165,45,165,45,165,45,165,45,165,45,165,15,473,0,-614
201,874.6599339171768,0.9826353346759551,1,1,46,128,46,128,46,128,46,128,46,128,46,128,46,128,46,128,13,469,0,-630
202,838.7425111439147,0.9828873124887848,1,1,46,96,46,96,46,96,46,96,46,96,46,96,46,96,46,96,18,475,0,-622
203,836.8285367983098,0.9831176288004437,0,0,53,108,53,108,53,108,53,108,53,108,53,108,53,108,53,108,17,447,0,-620
204,808.5499366149255,0.9820133115160216,0,0,53,101,53,101,53,101,53,101,53,101,53,101,53,101,53,101,15,438,0,-598
205,793.5118146568456,0.9823432774980783,0,0,47,130,47,130,47,130,47,130,47,130,47,130,47,130,47,130,17,398,0,-564
206,673.5302517333575,0.9837827519376491,0,0,36,109,36,109,36,109,36,109,36,109,36,109,36,109,36,109,17,347,0,-477
207,672.4901486267289,0.9822870024033805,0,0,34,126,34,126,34,126,34,126,34,126,34,126,34,126,34,126,19,335,0,-451
208,638.318885824319,0.9841158056672773,0,0,40,130,40,130,40,130,40,130,40,130,40,130,40,130,40,130,19,303,0,-409
209,546.2792326274174,0.9870002681806848,0,0,28,88,28,88,28,88,28,88,28,88,28,88,28,88,28,88,16,279,0,-390
210,542.2674616828858,0.98612317172496,0,0,34,92,34,92,34,92,34,92,34,92,34,92,34,92,34,92,15,262,0,-385
211,535.0336438019575,0.9861073160108995,0,0,39,95,39,95,39,95,39,95,39,95,39,95,39,95,39,95,14,256,0,-369
212,478.6010865010651,0.9880197450413615,1,0,29,72,29,72,29,72,29,72,29,72,29,72,29,72,29,72,9,237,0,-353
