graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
44,120.02499739637572,0.9836518097155285,1,1,5,33,5,33,5,33,5,33,5,33,5,33,5,33,4,44,4,44,0,-52
45,147.38046003456498,0.9771523497918224,1,1,5,42,5,42,5,42,5,42,5,42,5,42,5,42,1,54,1,54,0,-58
46,155.54742042219794,0.9761522952239845,0,1,5,41,5,41,5,41,5,41,5,41,5,41,5,41,5,61,5,61,0,-69
47,123.71337841963576,0.983463615430155,1,0,4,29,4,29,4,29,4,29,4,29,4,29,4,29,2,51,2,51,0,-64
48,127.46764295302553,0.9827463268279686,0,0,7,30,7,30,7,30,7,30,7,30,7,30,7,30,3,53,3,53,0,-63
49,129.52605915413315,0.9824817080042682,1,1,8,32,8,32,8,32,8,32,8,32,8,32,8,32,4,52,4,52,0,-61
50,109.17875251164945,0.9872036549797761,1,1,5,25,5,25,5,25,5,25,5,25,5,25,5,25,1,46,1,46,0,-56
51,118.97058459972364,0.9871789713454613,1,1,6,28,6,28,6,28,6,28,6,28,6,28,6,28,2,45,2,45,0,-66
52,147.09860638360922,0.9879696320748534,1,1,7,38,7,38,7,38,7,38,7,38,7,38,7,38,3,48,3,48,0,-81
53,162.86804474788786,0.987828267512334,1,1,11,42,11,42,11,42,11,42,11,42,11,42,11,42,1,52,1,52,0,-89
54,188.43301196977137,0.9844412155005214,1,1,12,53,12,53,12,53,12,53,12,53,12,53,12,53,2,58,2,58,0,-90
55,208.87795479657493,0.9831916216225283,1,1,3,54,3,54,3,54,3,54,3,54,3,54,3,54,3,84,3,84,0,-95
56,209.55667491158567,0.9844927844041312,1,1,7,59,7,59,7,59,7,59,7,59,7,59,7,59,0,72,0,72,0,-94
57,226.11722623453525,0.9832414272667048,0,1,7,61,7,61,7,61,7,61,7,61,7,61,7,61,3,84,3,84,0,-103
58,212.6687565205571,0.9833340745512946,0,0,8,61,8,61,8,61,8,61,8,61,8,61,8,61,1,71,1,71,0,-93
59,165.41765322963568,0.9883807418129367,1,1,7,39,7,39,7,39,7,39,7,39,7,39,7,39,5,71,5,71,0,-79
60,168.78388548673715,0.9871160637112051,0,0,8,40,8,40,8,40,8,40,8,40,8,40,8,40,7,73,7,73,0,-78
61,149.1274622596388,0.9898669635722187,1,1,5,33,5,33,5,33,5,33,5,33,5,33,5,33,2,64,2,64,0,-79
62,137.64083696345355,0.990504682575119,0,0,11,30,11,30,11,30,11,30,11,30,11,30,11,30,5,56,5,56,0,-74
63,156.8948692596415,0.9868059923192402,0,0,11,31,11,31,11,31,11,31,11,31,11,31,11,31,5,68,5,68,0,-88
64,157.07004806773315,0.985910734088923,1,0,10,37,10,37,10,37,10,37,10,37,10,37,10,37,5,63,5,63,0,-80
65,152.22351986470423,0.9844421002994561,0,0,6,35,6,35,6,35,6,35,6,35,6,35,6,35,2,66,2,66,0,-75
66,139.68894014917572,0.9802921829085375,0,0,3,35,3,35,3,35,3,35,3,35,3,35,3,35,1,54,1,54,0,-71
67,159.52742710894574,0.9768505944902431,1,1,10,42,10,42,10,42,10,42,10,42,10,42,10,42,2,54,2,54,0,-81
68,166.93112352104984,0.9760146852565442,1,1,5,40,5,40,5,40,5,40,5,40,5,40,5,40,3,68,3,68,0,-85
69,170.57842770995398,0.9744774220156398,1,0,3,43,3,43,3,43,3,43,3,43,3,43,3,43,2,69,2,69,0,-81
70,179.63574254585305,0.9724111311041391,1,1,4,49,4,49,4,49,4,49,4,49,4,49,4,49,3,68,3,68,0,-78
71,172.20336814359933,0.9761438316095888,1,1,3,42,3,42,3,42,3,42,3,42,3,42,3,42,5,74,5,74,0,-79
72,183.8232847057195,0.9764278106358362,1,1,7,49,7,49,7,49,7,49,7,49,7,49,7,49,2,66,2,66,0,-89
73,172.47898422706461,0.9766208761915275,0,0,4,44,4,44,4,44,4,44,4,44,4,44,4,44,1,69,1,69,0,-81
74,156.249799999872,0.9756983916741594,0,0,6,38,6,38,6,38,6,38,6,38,6,38,6,38,4,63,4,63,0,-78
75,148.32734070291963,0.9786998403022236,1,0,6,39,6,39,6,39,6,39,6,39,6,39,6,39,2,53,2,53,0,-74
76,185.81980518771405,0.9722922322777757,1,1,7,49,7,49,7,49,7,49,7,49,7,49,7,49,3,66,3,66,0,-93
77,187.15768752578666,0.9760805521567949,1,1,7,47,7,47,7,47,7,47,7,47,7,47,7,47,3,72,3,72,0,-94
78,185.5963361707337,0.9733374209676007,1,0,6,49,6,49,6,49,6,49,6,49,6,49,6,49,3,70,3,70,0,-87
79,166.8292540293818,0.9757667501573041,0,0,5,43,5,43,5,43,5,43,5,43,5,43,5,43,2,59,2,59,0,-88
80,169.38417871808454,0.9766860080123895,1,1,6,45,6,45,6,45,6,45,6,45,6,45,6,45,2,60,2,60,0,-84
81,173.8591383850731,0.9761011885168994,0,1,6,42,6,42,6,42,6,42,6,42,6,42,6,42,7,68,7,68,0,-91
82,119.85407794480753,0.9878434758105761,1,0,4,27,4,27,4,27,4,27,4,27,4,27,4,27,3,46,3,46,0,-70
83,115.13470371699404,0.9873042133407648,0,0,3,29,3,29,3,29,3,29,3,29,3,29,3,29,2,43,2,43,0,-60
84,110.8692924122816,0.9863369827459411,0,0,5,26,5,26,5,26,5,26,5,26,5,26,5,26,4,44,4,44,0,-59
85,110.61645447219867,0.9855946507431532,0,0,3,23,3,23,3,23,3,23,3,23,3,23,3,23,3,48,3,48,0,-62
86,136.73331708109768,0.982025918793849,1,1,4,36,4,36,4,36,4,36,4,36,4,36,4,36,2,52,2,52,0,-64
87,157.83535725559088,0.9750052724151329,0,0,6,38,6,38,6,38,6,38,6,38,6,38,6,38,3,65,3,65,0,-78
88,152.1545267154415,0.9784980885531012,1,0,4,39,4,39,4,39,4,39,4,39,4,39,4,39,2,60,2,60,0,-72
89,153.28078809818274,0.9769558594307974,1,1,3,34,3,34,3,34,3,34,3,34,3,34,3,34,2,68,2,68,0,-78
90,165.33602148352307,0.975899213996591,1,1,5,36,5,36,5,36,5,36,5,36,5,36,5,36,2,70,2,70,0,-91
91,158.36982035728903,0.9790067212440743,1,1,7,34,7,34,7,34,7,34,7,34,7,34,7,34,1,68,1,68,0,-86
92,178.75402093379606,0.9744210495957437,1,1,7,43,7,43,7,43,7,43,7,43,7,43,7,43,3,72,3,72,0,-91
93,175.83515006960354,0.9728052131697965,0,0,7,41,7,41,7,41,7,41,7,41,7,41,7,41,5,73,5,73,0,-90
94,139.398708745813,0.9826112909987769,1,1,5,29,5,29,5,29,5,29,5,29,5,29,5,29,2,59,2,59,0,-80
95,163.41970505419474,0.9758005379116733,0,1,9,32,9,32,9,32,9,32,9,32,9,32,9,32,7,74,7,74,0,-89
96,136.2974687952788,0.9818568746737999,1,1,7,28,7,28,7,28,7,28,7,28,7,28,7,28,2,59,2,59,0,-76
97,131.96969349058898,0.9844783277281007,1,1,6,15,6,15,6,15,6,15,6,15,6,15,6,15,5,67,5,67,0,-81
98,127.09838708654017,0.9869620479761528,1,1,11,23,11,23,11,23,11,23,11,23,11,23,11,23,1,51,1,51,0,-80
99,130.85870242364473,0.9863301085607444,0,1,7,21,7,21,7,21,7,21,7,21,7,21,7,21,2,59,2,59,0,-82
100,146.9489707347418,0.9852806204875685,1,1,7,28,7,28,7,28,7,28,7,28,7,28,7,28,1,64,1,64,0,-87
101,185.10267421082818,0.9836222034664464,1,1,16,39,16,39,16,39,16,39,16,39,16,39,16,39,4,68,4,68,0,-112
102,200.26232796010336,0.9847702336236379,1,1,14,39,14,39,14,39,14,39,14,39,14,39,14,39,5,84,5,84,0,-118
103,220.7306050369998,0.9849746141574147,1,1,12,41,12,41,12,41,12,41,12,41,12,41,12,41,7,98,7,98,0,-129
104,200.8357537890104,0.9876010176474148,1,0,10,40,10,40,10,40,10,40,10,40,10,40,10,40,6,87,6,87,0,-115
105,198.45654436173174,0.9885239818507212,1,1,9,39,9,39,9,39,9,39,9,39,9,39,9,39,4,85,4,85,0,-117
106,222.61401573126523,0.9876444187659565,1,1,14,42,14,42,14,42,14,42,14,42,14,42,14,42,7,95,7,95,0,-133
107,222.3713110992513,0.9889386864075991,1,1,13,42,13,42,13,42,13,42,13,42,13,42,13,42,10,97,10,97,0,-130
108,217.59825366946308,0.987615231958183,0,0,10,43,10,43,10,43,10,43,10,43,10,43,10,43,7,98,7,98,0,-120
109,220.19990917345993,0.9851970352815037,0,0,13,43,13,43,13,43,13,43,13,43,13,43,13,43,7,102,7,102,0,-116
110,184.19554826325202,0.9869114760485121,0,0,10,32,10,32,10,32,10,32,10,32,10,32,10,32,4,86,4,86,0,-106
111,206.43643089338664,0.984879575338128,0,0,16,43,16,43,16,43,16,43,16,43,16,43,16,43,6,88,6,88,0,-111
112,186.37059853957652,0.9867569872225398,0,0,13,31,13,31,13,31,13,31,13,31,13,31,13,31,5,83,5,83,0,-114
113,168.81943016134133,0.9848034384660195,0,0,9,34,9,34,9,34,9,34,9,34,9,34,9,34,2,76,2,76,0,-91
114,149.31175439328277,0.9848286113928624,0,0,6,29,6,29,6,29,6,29,6,29,6,29,6,29,3,68,3,68,0,-83
115,121.38780828402827,0.987639627229079,0,0,2,17,2,17,2,17,2,17,2,17,2,17,2,17,2,60,2,60,0,-74
116,146.17797371697284,0.9821191336295662,0,0,9,27,9,27,9,27,9,27,9,27,9,27,9,27,5,68,5,68,0,-80
117,130.36103712382777,0.9882190039963086,1,1,7,28,7,28,7,28,7,28,7,28,7,28,7,28,1,54,1,54,0,-73
118,123.76590806841762,0.9899576600982866,1,1,5,21,5,21,5,21,5,21,5,21,5,21,5,21,2,56,2,56,0,-76
119,146.6799236432853,0.9866467026962169,0,0,9,29,9,29,9,29,9,29,9,29,9,29,9,29,5,65,5,65,0,-81
120,136.06616037795732,0.9891150113647771,1,1,8,23,8,23,8,23,8,23,8,23,8,23,8,23,4,61,4,61,0,-83
121,137.2953021774598,0.9883022704120813,1,1,4,22,4,22,4,22,4,22,4,22,4,22,4,22,3,68,3,68,0,-78
122,148.8321201891581,0.9908781259260949,1,1,12,22,12,22,12,22,12,22,12,22,12,22,12,22,3,66,3,66,0,-95
123,160.00312496948303,0.9900139309615671,1,1,12,21,12,21,12,21,12,21,12,21,12,21,12,21,4,73,4,73,0,-104
124,190.30764566879597,0.9855894214237704,0,1,17,35,17,35,17,35,17,35,17,35,17,35,17,35,5,80,5,80,0,-113
125,163.8108665504215,0.9873147543186603,0,0,11,25,11,25,11,25,11,25,11,25,11,25,11,25,2,72,2,72,0,-106
126,156.87893421361582,0.9876026692167178,1,0,11,22,11,22,11,22,11,22,11,22,11,22,11,22,2,72,2,72,0,-100
127,181.23465452280368,0.9818223813684196,0,0,10,32,10,32,10,32,10,32,10,32,10,32,10,32,5,84,5,84,0,-104
128,138.50270755476225,0.9878618863230955,1,0,5,19,5,19,5,19,5,19,5,19,5,19,5,19,2,68,2,68,0,-85
129,142.50614021858848,0.9815839045734835,0,0,2,31,2,31,2,31,2,31,2,31,2,31,2,31,4,64,4,64,0,-73
130,132.29890400150714,0.9816079294766367,0,0,7,32,7,32,7,32,7,32,7,32,7,32,7,32,3,53,3,53,0,-66
131,118.11435137188029,0.9808356891621021,0,0,4,25,4,25,4,25,4,25,4,25,4,25,4,25,4,54,4,54,0,-60
132,104.05767631462851,0.9843212642614634,0,0,6,20,6,20,6,20,6,20,6,20,6,20,6,20,4,48,4,48,0,-56
133,107.93979803575695,0.9861422426479324,1,1,6,18,6,18,6,18,6,18,6,18,6,18,6,18,4,53,4,53,0,-59
134,113.3666617661471,0.9879948897261726,1,1,7,19,7,19,7,19,7,19,7,19,7,19,7,19,2,53,2,53,0,-66
135,142.53420642077467,0.9842411802729312,1,1,5,28,5,28,5,28,5,28,5,28,5,28,5,28,5,67,5,67,0,-75
136,132.0113631472685,0.9862649728189458,1,1,6,23,6,23,6,23,6,23,6,23,6,23,6,23,2,62,2,62,0,-76
137,162.41613220366997,0.9827619736993946,1,1,6,34,6,34,6,34,6,34,6,34,6,34,6,34,4,71,4,71,0,-89
138,179.22332437492616,0.9836554647666926,1,1,11,37,11,37,11,37,11,37,11,37,11,37,11,37,4,77,4,77,0,-99
139,194.81786365731455,0.9819523445877266,1,1,9,45,9,45,9,45,9,45,9,45,9,45,9,45,2,80,2,80,0,-102
140,207.32824216685964,0.9803397765729368,0,0,13,48,13,48,13,48,13,48,13,48,13,48,13,48,2,81,2,81,0,-112
141,197.0,0.9821188505048979,1,1,12,44,12,44,12,44,12,44,12,44,12,44,12,44,0,80,0,80,0,-107
142,223.8392280186831,0.9770622148135515,0,1,12,53,12,53,12,53,12,53,12,53,12,53,12,53,0,86,0,86,0,-121
143,262.93915646019707,0.9806846307727722,1,1,16,53,16,53,16,53,16,53,16,53,16,53,16,53,4,105,4,105,0,-160
144,288.0833212804934,0.9790090104775876,1,1,14,67,14,67,14,67,14,67,14,67,14,67,14,67,3,117,3,117,0,-151
145,262.1221089492453,0.9799335884360947,0,0,10,60,10,60,10,60,10,60,10,60,10,60,10,60,1,109,1,109,0,-138
146,288.5411582426327,0.978485751412173,1,1,8,67,8,67,8,67,8,67,8,67,8,67,8,67,2,122,2,122,0,-147
147,281.68244531741766,0.9796834417058019,1,1,7,63,7,63,7,63,7,63,7,63,7,63,7,63,3,124,3,124,0,-143
148,311.52046481732145,0.976920239879356,0,1,13,70,13,70,13,70,13,70,13,70,13,70,13,70,5,134,5,134,0,-160
149,297.4239398568985,0.979634987701838,1,1,12,63,12,63,12,63,12,63,12,63,12,63,12,63,3,124,3,124,0,-170
150,348.62443976290587,0.9731436095775919,0,1,26,86,26,86,26,86,26,86,26,86,26,86,26,86,4,121,4,121,0,-189
151,402.44751210561606,0.9798645342485531,1,1,40,80,40,80,40,80,40,80,40,80,40,80,40,80,10,140,10,140,0,-258
152,472.96511499263875,0.977915421765546,1,1,20,103,20,103,20,103,20,103,20,103,20,103,20,103,6,194,6,194,0,-267
153,529.7697613114588,0.9740268481674966,1,1,34,126,34,126,34,126,34,126,34,126,34,126,34,126,7,205,7,205,0,-278
154,526.8339396811864,0.9756138779831527,1,1,23,124,23,124,23,124,23,124,23,124,23,124,23,124,6,219,6,219,0,-265
155,500.4587895121835,0.9786466679977216,1,1,19,108,19,108,19,108,19,108,19,108,19,108,19,108,6,216,6,216,0,-270
156,514.7591669897681,0.9767738309389316,0,0,21,123,21,123,21,123,21,123,21,123,21,123,21,123,5,212,5,212,0,-257
157,475.4440030119215,0.9778908617091077,0,0,21,107,21,107,21,107,21,107,21,107,21,107,21,107,10,202,10,202,0,-247
158,383.1788094349686,0.976821866884533,0,0,13,89,13,89,13,89,13,89,13,89,13,89,13,89,6,162,6,162,0,-194
159,301.40836086611796,0.9830012179413852,0,0,12,63,12,63,12,63,12,63,12,63,12,63,12,63,4,130,4,130,0,-168
160,294.26178820907074,0.9828106099202475,0,0,11,61,11,61,11,61,11,61,11,61,11,61,11,61,4,128,4,128,0,-164
161,287.1811275136303,0.982955728259286,0,1,9,58,9,58,9,58,9,58,9,58,9,58,9,58,5,124,5,124,0,-166
162,274.2918154083348,0.9841356840683604,1,1,7,53,7,53,7,53,7,53,7,53,7,53,7,53,2,123,2,123,0,-158
163,330.4739021465992,0.9767417553088737,0,1,18,58,18,58,18,58,18,58,18,58,18,58,18,58,7,153,7,153,0,-191
164,314.33421703658036,0.977677348001062,0,0,15,50,15,50,15,50,15,50,15,50,15,50,15,50,4,147,4,147,0,-191
165,288.2013185257833,0.9823071393849439,1,1,14,37,14,37,14,37,14,37,14,37,14,37,14,37,2,144,2,144,0,-175
166,339.26833038172015,0.9728031087703781,0,0,18,60,18,60,18,60,18,60,18,60,18,60,18,60,6,161,6,161,0,-189
167,331.93674096128615,0.971022702787134,0,0,13,53,13,53,13,53,13,53,13,53,13,53,13,53,10,164,10,164,0,-188
168,300.01499962501873,0.9736294033227603,1,0,7,49,7,49,7,49,7,49,7,49,7,49,7,49,4,151,4,151,0,-165
169,281.88118064177326,0.9750149070674766,0,0,11,49,11,49,11,49,11,49,11,49,11,49,11,49,6,135,6,135,0,-159
170,257.3829831204853,0.9776394308808006,0,0,15,39,15,39,15,39,15,39,15,39,15,39,15,39,5,123,5,123,0,-154
171,254.9254793071889,0.9756920213593334,0,0,18,42,18,42,18,42,18,42,18,42,18,42,18,42,5,116,5,116,0,-153
172,241.14725791515855,0.9801556109512379,1,1,23,33,23,33,23,33,23,33,23,33,23,33,23,33,2,103,2,103,0,-160
173,274.66889157674916,0.9740157770640471,0,1,18,34,18,34,18,34,18,34,18,34,18,34,18,34,6,135,6,135,0,-169
174,277.6112389655721,0.9746686615908309,1,0,18,38,18,38,18,38,18,38,18,38,18,38,18,38,3,135,3,135,0,-168
175,267.75548547135315,0.9776324559158917,1,1,16,29,16,29,16,29,16,29,16,29,16,29,16,29,2,135,2,135,0,-166
176,260.8064416382387,0.979799292030229,1,1,17,28,17,28,17,28,17,28,17,28,17,28,17,28,1,129,1,129,0,-165
177,254.27347482582607,0.9800349400821493,0,0,17,38,17,38,17,38,17,38,17,38,17,38,17,38,2,120,2,120,0,-154
178,260.65302607105866,0.9801805040614855,1,1,16,34,16,34,16,34,16,34,16,34,16,34,16,34,3,131,3,131,0,-154
179,251.81143738917024,0.9812065213788805,0,0,23,39,23,39,23,39,23,39,23,39,23,39,23,39,3,106,3,106,0,-163
180,244.21097436438026,0.9834032157163887,1,0,11,41,11,41,11,41,11,41,11,41,11,41,11,41,2,114,2,114,0,-145
181,250.55139193387052,0.9837628315886946,1,1,13,43,13,43,13,43,13,43,13,43,13,43,13,43,2,113,2,113,0,-152
182,254.75674672125956,0.9842856789106492,1,1,15,30,15,30,15,30,15,30,15,30,15,30,15,30,1,120,1,120,0,-168
183,283.86616564853233,0.9828659663240625,1,1,17,33,17,33,17,33,17,33,17,33,17,33,17,33,5,140,5,140,0,-178
184,347.7930419085465,0.9801279915102956,1,1,22,45,22,45,22,45,22,45,22,45,22,45,22,45,5,169,5,169,0,-215
185,382.3440858703061,0.978136679082036,0,1,18,49,18,49,18,49,18,49,18,49,18,49,18,49,7,185,7,185,0,-242
186,371.3219627223792,0.979724459993473,1,0,16,63,16,63,16,63,16,63,16,63,16,63,16,63,8,176,8,176,0,-215
187,428.6840328260431,0.9780854149026766,0,1,31,84,31,84,31,84,31,84,31,84,31,84,31,84,8,181,8,181,0,-249
188,436.64974521920885,0.9790423129775372,1,1,34,92,34,92,34,92,34,92,34,92,34,92,34,92,6,175,6,175,0,-249
189,456.46029400157033,0.9763876780667109,1,1,24,98,24,98,24,98,24,98,24,98,24,98,24,98,7,193,7,193,0,-250
190,444.7133908485329,0.9790734722281424,0,1,28,91,28,91,28,91,28,91,28,91,28,91,28,91,7,186,7,186,0,-255
191,461.86902905477433,0.9775388304980377,0,0,26,98,26,98,26,98,26,98,26,98,26,98,26,98,12,195,12,195,0,-255
192,528.3597259443608,0.9740154980032627,1,1,32,116,32,116,32,116,32,116,32,116,32,116,32,116,14,216,14,216,0,-290
193,574.0017421576349,0.9775040968621933,1,1,36,126,36,126,36,126,36,126,36,126,36,126,36,126,10,213,10,213,0,-344
194,627.1738196066542,0.9765408390599458,1,1,31,142,31,142,31,142,31,142,31,142,31,142,31,142,8,252,8,252,0,-344
195,677.8952721475493,0.9746817313364778,1,1,23,159,23,159,23,159,23,159,23,159,23,159,23,159,7,277,7,277,0,-354
196,668.3763909654499,0.9749068107634695,1,0,19,145,19,145,19,145,19,145,19,145,19,145,19,145,14,298,14,298,0,-345
197,637.6103826005345,0.9754181180103484,0,0,24,140,24,140,24,140,24,140,24,140,24,140,24,140,11,274,11,274,0,-339
198,622.1848599893765,0.976522258617664,1,1,29,132,29,132,29,132,29,132,29,132,29,132,29,132,7,266,7,266,0,-343
199,605.5245659756506,0.9780204793836486,1,1,24,131,24,131,24,131,24,131,24,131,24,131,24,131,7,259,7,259,0,-329
200,606.4997938993879,0.9759917639567728,0,0,36,120,36,120,36,120,36,120,36,120,36,120,36,120,11,264,11,264,0,-344
201,565.4706004736232,0.9769039110618365,0,0,32,110,32,110,32,110,32,110,32,110,32,110,32,110,14,252,14,252,0,-317
202,659.4702419366623,0.9745605579292473,1,1,44,151,44,151,44,151,44,151,44,151,44,151,44,151,15,258,15,258,0,-358
203,772.0498688556329,0.9726634956080282,1,1,35,176,35,176,35,176,35,176,35,176,35,176,35,176,14,323,14,323,0,-402
204,826.9129337481668,0.9725873104316026,1,1,33,173,33,173,33,173,33,173,33,173,33,173,33,173,19,366,19,366,0,-445
205,849.7723224487839,0.9745434386304477,1,1,50,176,50,176,50,176,50,176,50,176,50,176,50,176,17,359,17,359,0,-479
206,986.6965085577226,0.9734807721345395,1,1,68,197,68,197,68,197,68,197,68,197,68,197,68,197,21,404,21,404,0,-585
207,1227.4469438635626,0.9696296096261333,1,1,93,253,93,253,93,253,93,253,93,253,93,253,93,253,27,483,27,483,0,-728
208,1278.6352099015576,0.9716991483545429,1,1,70,262,70,262,70,262,70,262,70,262,70,262,70,262,24,544,24,544,0,-726
209,1380.5281597997196,0.9673526260976659,0,0,64,289,64,289,64,289,64,289,64,289,64,289,64,289,19,602,19,602,0,-753
210,1292.552900271397,0.9697101967660157,1,0,52,266,52,266,52,266,52,266,52,266,52,266,52,266,18,580,18,580,0,-695
211,1381.9880607299037,0.9653324824099992,0,1,50,295,50,295,50,295,50,295,50,295,50,295,50,295,22,618,22,618,0,-720
212,1318.3106614148276,0.9669596280087294,0,0,45,287,45,287,45,287,45,287,45,287,45,287,45,287,16,582,16,582,0,-685
213,1173.4670851796398,0.9705843350372647,0,0,56,238,56,238,56,238,56,238,56,238,56,238,56,238,17,513,17,513,0,-657
