Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
13,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
14,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
15,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
16,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
17,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
18,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
19,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
20,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
21,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
22,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
23,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
24,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
25,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
26,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
28,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
29,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
30,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
31,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
32,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
33,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
34,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
35,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
36,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
37,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
38,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
39,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
40,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
41,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
42,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
43,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
44,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
45,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
46,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
47,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
48,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
49,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
50,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
51,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008019246190858059,0,0.0,0.0,0,0.0,0.0,1,0.0008019246190858059,0.0008019246190858059
52,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0007032348804500703,0,0.0,0.0,0,0.0,0.0,1,0.0007032348804500703,0.0007032348804500703
53,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0007547169811320754,1,0.0009225092250922509,0.3333333333333333,0,0.0,0.0,1,0.0007547169811320754,0.0007547169811320754
54,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0016246953696181965,1,0.0009746588693957114,0.3333333333333333,0,0.0,0.0,2,0.0016246953696181965,0.0016246953696181965
55,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
56,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0009225092250922509,0,0.0,0.0,0,0.0,0.0,1,0.0009225092250922509,0.0009225092250922509
57,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010050251256281408,1,0.0012077294685990338,0.3333333333333333,0,0.0,0.0,1,0.0010050251256281408,0.0010050251256281408
58,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
59,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
60,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
61,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
62,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
63,0.0,0.0,0,0,5,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,5,1,0.0019023462270133164,0,0.0,0.0,3,0.005747126436781609,0.0019047619047619048,3,0.0019023462270133164,0.0019023462270133164
64,0.0,0.0,0,0,11,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,2,0,0.0023767082590612004,0,0.0,0.0,2,0.0041841004184100415,0.001189767995240928,4,0.0023767082590612004,0.0023767082590612004
65,0.0,0.0,0,0,71,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,20,0,0.0031667839549612948,1,0.0008051529790660225,0.16666666666666666,5,0.003125,0.001763046544428773,9,0.0031667839549612948,0.0031667839549612948
66,0.0,0.0,0,0,71,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,2,0,0.0030477480528276328,1,0.0005299417064122947,0.06666666666666667,2,0.001876172607879925,0.0006807351940095302,9,0.0030477480528276328,0.0030477480528276328
67,0.0,0.0,0,0,132,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,6,0,0.0034732272069464545,2,0.0009345794392523365,0.10526315789473684,3,0.0022813688212927757,0.0008731082654249127,12,0.0034732272069464545,0.0034732272069464545
68,0.0,0.0,0,0,109,1,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,0,0,0.0031410622501427754,4,0.0015829046299960427,0.21052631578947367,0,0.0,0.0,11,0.0031410622501427754,0.0031410622501427754
69,0.0,0.0,0,0,110,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,0,0,0.0030555555555555557,4,0.0015145778114350624,0.2,1,0.0010427528675703858,0.00027932960893854746,11,0.0030555555555555557,0.0030555555555555557
70,0.0,0.0,0,0,181,1,0.0,0.0,0,0,72,0,0.0,0.0,0,0,71,1,0.0,0.0,0,0,182,0,0.0,0.0,0,0,0,0,0.0036997885835095136,9,0.0032918800292611556,0.34615384615384615,0,0.0,0.0,14,0.0036997885835095136,0.0036997885835095136
71,0.0,0.0,0,0,237,3,0.0,0.0,0,0,72,0,0.0,0.0,0,0,71,1,0.0,0.0,0,0,240,0,0.0,0.0,0,0,5,1,0.004173187271778821,9,0.0030695770804911324,0.32142857142857145,3,0.0033259423503325942,0.0007882291119285339,16,0.004173187271778821,0.004173187271778821
72,0.0,0.0,0,0,42,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,0,0,0.002576370997423629,4,0.0018535681186283596,0.16,0,0.0,0.0,7,0.002576370997423629,0.002576370997423629
73,0.0,0.0,0,0,71,1,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,0,0,0.00345489443378119,5,0.002617801047120419,0.15151515151515152,1,0.0014388489208633094,0.00038880248833592535,9,0.00345489443378119,0.00345489443378119
74,0.0,0.0,0,0,42,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,2,0,0.0029749256268593286,3,0.0017814726840855108,0.09375,2,0.0029895366218236174,0.0008616975441619991,7,0.0029749256268593286,0.0029749256268593286
75,0.0,0.0,0,0,237,3,0.0,0.0,0,0,42,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,240,0,0.0,0.0,0,0,39,3,0.006691760769552488,7,0.003875968992248062,0.19444444444444445,7,0.011965811965811967,0.0029723991507431,16,0.006691760769552488,0.006691760769552488
76,0.0,0.0,0,0,130,2,0.0,0.0,0,0,56,0,0.0,0.0,0,0,56,0,0.0,0.0,0,0,130,2,0.0,0.0,0,0,0,0,0.005136986301369863,8,0.004456824512534819,0.2,1,0.0018484288354898336,0.00043554006968641115,12,0.005136986301369863,0.005136986301369863
77,0.0,0.0,0,0,751,5,0.0,0.0,0,0,42,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,753,3,0.0,0.0,0,0,270,2,0.009838369641602248,7,0.00426829268292683,0.16279069767441862,17,0.014096185737976783,0.006064930431680342,28,0.009838369641602248,0.009838369641602248
78,0.0,0.0,0,0,547,5,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,0,0.0,0.0,0,0,550,2,0.0,0.0,0,0,71,1,0.007382343894186404,6,0.0027649769585253456,0.13333333333333333,9,0.008325624421831638,0.0028072364316905803,24,0.007382343894186404,0.007382343894186404
79,0.0,0.0,0,0,699,3,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,700,2,0.0,0.0,0,0,109,1,0.007653061224489796,5,0.0019149751053236309,0.10416666666666667,11,0.011995637949836423,0.003160919540229885,27,0.007653061224489796,0.007653061224489796
80,0.0,0.0,0,0,460,2,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,0,0.0,0.0,0,0,462,0,0.0,0.0,0,0,20,0,0.006097560975609756,6,0.002183406113537118,0.15,5,0.005813953488372093,0.0014013452914798206,22,0.006097560975609756,0.006097560975609756
81,0.0,0.0,0,0,379,1,0.0,0.0,0,0,90,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,379,1,0.0,0.0,0,0,20,0,0.0053792361484669175,10,0.003562522265764161,0.23809523809523808,5,0.005488474204171241,0.0013601741022850925,20,0.0053792361484669175,0.0053792361484669175
82,0.0,0.0,0,0,649,1,0.0,0.0,0,0,42,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,650,0,0.0,0.0,0,0,90,0,0.006539235412474849,7,0.0023325558147284237,0.19444444444444445,10,0.010256410256410256,0.0025380710659898475,26,0.006539235412474849,0.006539235412474849
83,0.0,0.0,0,0,270,2,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,272,0,0.0,0.0,0,0,20,0,0.004086538461538462,4,0.0012322858903265558,0.1111111111111111,5,0.005470459518599562,0.0012124151309408342,17,0.004086538461538462,0.004086538461538462
84,0.0,0.0,0,0,340,2,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,342,0,0.0,0.0,0,0,71,1,0.00504380143350146,5,0.001740341106856944,0.14285714285714285,9,0.010067114093959731,0.002411575562700965,19,0.00504380143350146,0.00504380143350146
85,0.0,0.0,0,0,182,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,182,0,0.0,0.0,0,0,12,0,0.004005722460658083,2,0.0007331378299120235,0.05405405405405406,4,0.005215123859191656,0.001156737998843262,14,0.004005722460658083,0.004005722460658083
86,0.0,0.0,0,0,110,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,12,0,0.003241013553329405,1,0.00036859565057132326,0.030303030303030304,4,0.005873715124816446,0.0011901219875037191,11,0.003241013553329405,0.003241013553329405
87,0.0,0.0,0,0,270,2,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,271,1,0.0,0.0,0,0,12,0,0.005067064083457526,5,0.0018825301204819277,0.15151515151515152,4,0.005722460658082976,0.0012040939193257074,17,0.005067064083457526,0.005067064083457526
88,0.0,0.0,0,0,210,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,210,0,0.0,0.0,0,0,20,0,0.00463678516228748,3,0.0011904761904761906,0.10714285714285714,5,0.006993006993006993,0.0015590894917368258,15,0.00463678516228748,0.00463678516228748
89,0.0,0.0,0,0,110,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,20,0,0.003342449103615922,2,0.0008421052631578948,0.06451612903225806,5,0.0054585152838427945,0.0015337423312883436,11,0.003342449103615922,0.003342449103615922
90,0.0,0.0,0,0,210,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,210,0,0.0,0.0,0,0,2,0,0.00460546515198035,4,0.0015968063872255488,0.12903225806451613,2,0.0026595744680851063,0.0006199628022318661,15,0.00460546515198035,0.00460546515198035
91,0.0,0.0,0,0,342,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,342,0,0.0,0.0,0,0,12,0,0.006064474944142994,5,0.0020652622883106154,0.14285714285714285,4,0.0056179775280898875,0.0012911555842479018,19,0.006064474944142994,0.006064474944142994
92,0.0,0.0,0,0,419,1,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,0,0.0,0.0,0,0,420,0,0.0,0.0,0,0,12,0,0.006787330316742082,6,0.002474226804123711,0.15789473684210525,4,0.005979073243647235,0.0013089005235602095,21,0.006787330316742082,0.006787330316742082
93,0.0,0.0,0,0,240,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,240,0,0.0,0.0,0,0,6,0,0.005225342913128674,5,0.002079002079002079,0.125,3,0.0045662100456621,0.0009927200529450694,16,0.005225342913128674,0.005225342913128674
94,0.0,0.0,0,0,239,1,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,240,0,0.0,0.0,0,0,5,1,0.0050809780882819944,4,0.0016556291390728477,0.10810810810810811,3,0.004092769440654843,0.0009640102827763496,16,0.0050809780882819944,0.0050809780882819944
95,0.0,0.0,0,0,132,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,0,0,0.0038314176245210726,4,0.0016273393002441008,0.0975609756097561,1,0.001483679525222552,0.00032351989647363315,12,0.0038314176245210726,0.0038314176245210726
96,0.0,0.0,0,0,156,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,156,0,0.0,0.0,0,0,0,0,0.004596888260254597,3,0.0013256738842244808,0.07894736842105263,0,0.0,0.0,13,0.004596888260254597,0.004596888260254597
97,0.0,0.0,0,0,72,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,2,0,0.0033271719038817007,3,0.0013736263736263737,0.07142857142857142,2,0.003838771593090211,0.0007510326699211416,9,0.0033271719038817007,0.0033271719038817007
98,0.0,0.0,0,0,72,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,0,0,0.0035225048923679062,2,0.0009560229445506692,0.044444444444444446,1,0.0021598272138228943,0.00039840637450199205,9,0.0035225048923679062,0.0035225048923679062
99,0.0,0.0,0,0,56,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,56,0,0.0,0.0,0,0,2,0,0.00333889816360601,0,0.0,0.0,2,0.00468384074941452,0.0008499787505312367,8,0.00333889816360601,0.00333889816360601
100,0.0,0.0,0,0,12,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,0,0,0.0017211703958691911,2,0.0010735373054213634,0.05,0,0.0,0.0,4,0.0017211703958691911,0.0017211703958691911
101,0.0,0.0,0,0,42,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,0,0,0.0032377428307123032,2,0.0011792452830188679,0.047619047619047616,1,0.002145922746781116,0.0004716981132075472,7,0.0032377428307123032,0.0032377428307123032
