Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
11,4.203125,23,0.0164828431372549,-0.07160448418728364,0.04864967521991779,0.008241421568627451,8,178,256,538,4.129692958732728,-3.7122240226476726,3.07054425343666,-2.935380829424761,2.5418175313443645
12,3.484848484848485,18,0.017689586217504993,-0.09686053758225746,0.021729878898937908,0.0088447931087525,9,151,198,345,3.76204566848401,-2.998233271228719,2.5996208208292066,-2.4192443554814496,-2.4192443554814496
13,3.4204545454545454,15,0.019545454545454546,-0.04392706886951677,0.027525252525252522,0.009772727272727273,8,121,176,301,3.325695556015361,-2.928050001684874,-2.757570782526504,2.446142684744447,-2.29085016748843
14,4.243346007604563,23,0.01619597712826169,0.05274062607851308,0.011121195612772911,0.008097988564130845,6,152,263,558,4.690402597975086,-4.286414597503617,3.220377968532774,-2.9754851265751294,2.899699131196975
15,5.111111111111111,25,0.015394912985274433,-0.08557661630060029,0.04184721070005402,0.007697456492637216,6,179,333,851,5.155145766071722,4.133235441608042,-4.099553813793096,3.3877535048709775,-3.246248468221171
16,4.451038575667655,21,0.0132471386180585,-0.11548614576326113,0.019842421229339047,0.006623569309029249,13,185,337,750,5.0931119767207536,-4.33166526793399,-3.3877753142811238,3.2866663961180493,3.1754665750844158
17,5.179190751445087,28,0.015012147105637934,-0.010988693811657733,0.03250267453584211,0.007506073552818966,5,153,346,896,6.270787094834004,-5.463234975438345,3.8546341758902893,-3.5948284670158275,-3.5948284670158275
18,4.59375,28,0.011994125326370758,-0.03926956856968288,0.024858889638156977,0.005997062663185378,12,192,384,882,5.560771267710341,-4.836028660098227,4.298811180047243,-4.162497663672245,3.6371882405519207
19,3.683215130023641,24,0.008727997938444646,-0.3217303876454929,0.027049250310730907,0.004363998969222323,7,286,423,779,5.072236650630788,-4.880628806352472,-3.911580840728994,3.7989847136939074,3.7423375231770093
20,3.732394366197183,21,0.013188672672074853,-0.13345011346571836,0.011841002667540844,0.006594336336037426,14,143,284,530,4.50564539363166,-4.135117754381681,3.2730400721751995,-3.216723924566528,-3.034318048081868
21,4.717607973421927,27,0.015725359911406424,-0.08944679943753145,0.02572715430835423,0.007862679955703212,7,133,301,710,5.6425286261268335,-4.675688131200405,3.962676779487807,-3.8549285093707732,-3.5410038154170733
22,4.107913669064748,21,0.014830013245721115,-0.02184410164645048,0.01304206372779997,0.0074150066228605566,14,155,278,571,4.895133991094835,-4.335479863671039,3.4032419922126826,-3.2796557581332015,3.0893182525907767
23,4.223404255319149,21,0.01126241134751773,-0.12000894501990282,0.003719605329347771,0.005631205673758865,16,160,376,794,4.419806693460544,-3.994642034239396,-3.616804389685902,-3.525415420342423,3.511789291338379
24,3.4746268656716417,18,0.010403074448118688,-0.0987851946180048,0.006162046908315564,0.005201537224059344,22,169,335,582,3.6950209794140556,-3.460701733821826,-3.221117604017873,3.106678608929557,3.106678608929557
25,2.6044444444444443,12,0.011626984126984128,-0.06487724728303713,0.009852324808846548,0.005813492063492063,18,161,225,293,2.687304479806452,-2.670349927890507,2.350915282588392,-2.345252105300695,2.135779205069852
26,3.132686084142395,18,0.010171058714748037,-0.23770768798884057,0.012498723884292294,0.005085529357374018,19,215,309,484,3.7662919777058885,-3.4411660407292373,3.1104459668131264,-2.6881494093086764,2.5331859079145587
27,2.9555555555555557,18,0.010987195373812474,-0.0698714615244619,0.007361338250227139,0.005493597686906237,18,192,270,399,-3.212123483944686,3.212123483944673,2.6176321619088,-2.617632161908791,-2.478394441713054
28,3.7588235294117647,21,0.011087975013014055,-0.09661695676505522,0.022852553540269802,0.0055439875065070275,12,185,340,639,4.476687353243974,-4.269440354068785,-3.330133269988225,3.156719396774798,-3.0747569286541285
29,3.8190476190476192,22,0.009114672121832026,-0.14040644205819225,0.03353306626171112,0.004557336060916013,16,229,420,802,3.9285633907821347,3.4483431906792954,-3.4319709204128968,-3.267143018037554,3.2291751635460253
30,4.349206349206349,23,0.011536356363942572,-0.0676677163123828,0.02094293082604378,0.005768178181971286,11,166,378,822,5.313273351398739,-4.722476327258664,-4.08368500163376,3.8251466469371738,3.4754214015849687
31,4.037296037296037,23,0.009432934666579526,-0.053980130013847195,0.014827176190812554,0.004716467333289763,20,211,429,866,4.571732075915634,-4.088835612261614,-3.815566961946469,3.5676127291201554,-3.4629379296072327
32,3.801980198019802,23,0.00943419403975137,-0.08990442834642258,0.025422374085127354,0.004717097019875685,15,194,404,768,4.247976275860477,-3.887033148452453,-3.8603581941388727,3.658951976864195,3.658951976864195
33,3.224242424242424,18,0.00980012894906512,-0.05475239578238753,0.012324975480055693,0.00490006447453256,21,205,330,532,3.580229150522589,-3.059493246596054,2.9328873152459716,-2.8239713564414908,-2.7416468896039827
34,2.8637873754152823,15,0.00954595791805094,0.0004980714680407055,0.0168370020529489,0.004772978959025471,27,204,301,431,2.9972684760898396,-2.849812497482949,-2.626092221877965,2.570764963649753,2.506545153797641
35,3.806603773584906,20,0.008999063294526965,-0.12850378211671554,0.05976813174161593,0.004499531647263482,15,235,424,807,6.9037300319419055,-6.1448467258478185,-3.701160406784324,3.678715627963418,-3.341838145759825
36,3.955357142857143,22,0.008848673697666986,-0.13596426683609783,0.030514810984669297,0.004424336848833493,23,241,448,886,5.0574025154534255,4.4521686860929925,-4.44956248351797,-3.899127554788692,-3.592189888309659
37,4.0588235294117645,24,0.009203681472589037,-0.051092063156889286,0.014773748786924192,0.004601840736294518,18,218,442,897,5.717443242997433,-5.39709900935169,-3.834511757990794,3.7500702497050007,-3.5531961482009495
38,4.350364963503649,28,0.00795313521664287,-0.11512811844715946,0.02105627249785009,0.003976567608321435,13,248,548,1192,5.283667975722292,-4.865240562461586,4.606845642409143,-4.225851925946245,-3.7359696156759252
39,3.089974293059126,17,0.007963851270770943,0.022373933018451767,0.007696419547319289,0.0039819256353854715,28,245,389,601,3.5060788895843027,-2.9080423795599644,-2.744390208133594,2.671090989830143,-2.5317216446164186
40,1.670995670995671,5,0.007265198569546396,0.2115605671859347,0.0,0.003632599284773198,53,217,231,193,1.0,-1.0,1.0,-1.0,1.0
41,2.0,10,0.008620689655172415,-0.11598652640847885,0.015317800940118536,0.004310344827586207,35,208,233,233,2.23606797749979,-2.23606797749979,1.8019377358048394,1.4142135623730976,-1.4142135623730971
42,2.109375,9,0.00827205882352941,-0.09112572942046367,0.003050595238095238,0.004136029411764706,40,214,256,270,-1.989043790736553,1.9890437907365512,1.732050807568887,-1.7320508075688794,-1.7320508075688759
43,2.152941176470588,13,0.006350858927641852,-0.056665874600728416,0.008355059972707033,0.0031754294638209266,48,282,340,366,2.149184127680764,-2.129809803132095,-2.129809803132095,2.1075974370154062,-1.71203636427034
44,2.2932551319648096,11,0.006744868035190615,-0.007737043157672491,0.0,0.003372434017595308,48,259,341,391,-2.2720180018718783,2.2720180018718765,2.0000000000000115,-2.0000000000000058,-1.9021130325903095
45,2.9825581395348837,17,0.008695504779985085,-0.01834605072087987,0.02416767094434673,0.004347752389992542,32,210,344,513,3.0317308121015016,-2.713510807997349,-2.713510807997349,2.6764626037005392,2.2986385566265684
46,2.2911392405063293,10,0.007273457906369298,-0.1524745147666391,0.021702021077779705,0.0036367289531846494,36,257,316,362,-2.3344142183389796,2.3344142183389747,2.041566168106212,2.0000000000000036,-1.9999999999999982
47,1.8224299065420562,9,0.00855600895090167,-0.13428036603077576,0.0,0.004278004475450836,46,187,214,195,-1.7320508075688779,-1.7320508075688779,1.7320508075688772,1.7320508075688763,-1.4142135623730958
48,2.031578947368421,10,0.010749094959621277,-0.035894134788897344,0.0,0.005374547479810638,39,155,190,193,-1.8477590650225761,1.8477590650225746,-1.8477590650225695,1.8477590650225675,-1.6180339887498965
49,2.248062015503876,13,0.00874732301752481,-0.13202311542849066,0.013321536905965622,0.004373661508762405,34,202,258,290,-2.216354930620186,2.216354930620181,-2.074313293051958,2.074313293051947,-1.9318516525781386
50,2.6204379562043796,15,0.009598673832250474,-0.04039267413266136,0.009746785532250463,0.004799336916125238,40,170,274,359,2.699692658020831,-2.577610733211126,2.4656458254733478,-2.3069196782805004,-2.2638209778523923
51,2.862190812720848,14,0.010149612811066838,-0.07266498742704328,0.0076560659599528855,0.005074806405533419,32,169,283,405,3.396592042985563,-3.1570035979871283,-2.97925240458684,2.9761182052122135,2.8154491530086756
52,3.0214592274678114,16,0.013023531152878496,-0.05240408116551762,0.00890207298942467,0.006511765576439248,30,114,233,352,4.127557010529779,-3.8077353742979776,-3.139662392948968,3.093584603135459,2.769520929053032
53,2.5543478260869565,12,0.01395818484200523,0.0003899377993854727,0.012732919254658385,0.006979092421002613,35,110,184,235,3.407250725433798,-3.335680518117296,2.5648264120454143,-2.5040136545287655,-2.334414218338976
54,1.988826815642458,10,0.0111731843575419,-0.12892173727406922,0.0,0.00558659217877095,42,138,179,178,2.2882456112707406,-2.2882456112707352,-1.7320508075688785,-1.7320508075688776,1.7320508075688774
55,2.4186046511627906,12,0.011301890893284065,0.007385654373695264,0.0,0.005650945446642034,33,141,215,260,2.578322957054963,-2.5533501477649736,2.193993277712665,-2.1939932777126514,2.1587846091706586
56,3.0530973451327434,15,0.013569321533923305,-0.07316349981030389,0.02154353435210445,0.006784660766961652,29,124,226,345,4.3845473124337975,-4.086998190509655,3.614786127346131,-3.4211152813984933,2.7334521555129885
57,1.8072289156626506,8,0.02203937702027623,-0.020833333333333367,0.0,0.011019688510138114,23,68,83,75,1.8477590650225708,-1.8477590650225615,-1.7320508075688854,1.732050807568877,1.4142135623730963
58,1.2307692307692308,3,0.10256410256410255,0.14907119849998599,0.0,0.05128205128205128,5,13,13,8,0.0,0.0,0.0,0.0,0.0
59,1.0666666666666667,2,0.07619047619047617,,0.0,0.0380952380952381,7,15,15,8,0.0,0.0,0.0,0.0,0.0
60,1.2857142857142858,3,0.09890109890109888,-0.15811388300841925,0.0,0.04945054945054945,5,14,14,9,0.0,0.0,0.0,0.0,0.0
61,1.2,2,0.13333333333333336,,0.0,0.06666666666666667,4,10,10,6,0.0,0.0,0.0,0.0,0.0
62,1.3333333333333333,3,0.1212121212121212,-0.5773502691896257,0.0,0.06060606060606061,4,12,12,8,0.0,0.0,0.0,0.0,0.0
63,1.0,1,0.3333333333333333,,0.0,0.16666666666666666,2,4,4,2,0.0,0.0,0.0,0.0,0.0
64,1.1111111111111112,2,0.1388888888888889,,0.0,0.06944444444444445,4,9,9,5,0.0,0.0,0.0,0.0,0.0
65,1.25,2,0.08333333333333334,-0.3273268353539886,0.0,0.041666666666666664,6,16,16,10,0.0,0.0,0.0,0.0,0.0
66,1.25,3,0.05434782608695652,-0.43654185309002247,0.0,0.02717391304347826,9,24,24,15,0.0,0.0,0.0,0.0,0.0
67,1.0769230769230769,2,0.08974358974358973,,0.0,0.04487179487179487,6,13,13,7,0.0,0.0,0.0,0.0,0.0
68,1.1111111111111112,2,0.1388888888888889,,0.0,0.06944444444444445,4,9,9,5,0.0,0.0,0.0,0.0,0.0
69,2.1578947368421053,9,0.028771929824561396,-0.31395555018578286,0.0,0.014385964912280702,14,58,76,82,2.2059461150510975,-2.2059461150510944,-1.4142135623730967,1.4142135623730958,-1.4142135623730956
70,2.560747663551402,10,0.024157996825956624,-0.18980405300075368,0.0,0.01207899841297831,21,62,107,137,-3.784802199799055,3.7848021997990497,2.2150103553578666,2.2150103553578666,-2.2150103553578644
71,2.479338842975207,13,0.020661157024793392,-0.13164580168012827,0.0,0.010330578512396695,19,78,121,150,2.5552482693647165,-2.5388737838922246,-2.2380132945372626,2.217162608522938,1.8262871874044933
72,2.3157894736842106,10,0.017543859649122806,-0.14912483367336654,0.0,0.008771929824561403,23,90,133,154,-2.2882456112707388,2.2882456112707383,2.246979603717468,-2.2469796037174663,-2.1191657828874675
73,2.3008849557522124,10,0.02054361567635904,-0.01474878256422711,0.01327433628318584,0.01027180783817952,26,76,113,130,-2.8339877205701085,2.8339877205701076,1.7754455455346883,-1.7754455455346818,-1.7320508075688807
74,2.3,10,0.019327731092436976,-0.2034933113653896,0.0,0.009663865546218488,19,86,120,138,-3.0621163040556976,3.062116304055689,-2.0,2.0,-1.589522531671883
75,2.8440366972477062,12,0.02633367312266394,-0.16414160749582202,0.019076572525034478,0.013166836561331973,17,68,109,155,4.355991593215098,-3.676277020005868,-2.705325521200254,-2.0407534428445824,2.0076609646858556
76,2.3783783783783785,11,0.021621621621621637,-0.34507637670142666,0.009477009477009477,0.010810810810810811,17,81,111,132,3.249936024665221,-3.2103387428740215,2.6787066934254558,-2.5321033641631754,-1.7661071936580146
77,1.981651376146789,8,0.01834862385321101,-0.16373098848330536,0.0,0.009174311926605505,26,86,109,108,-2.822402908411859,2.8224029084118514,1.8762896545347336,-1.8762896545347327,-1.4142135623730938
78,2.607142857142857,11,0.023487773487773495,-0.25205538704697095,0.0,0.011743886743886744,14,70,112,146,3.51591594319137,-3.506692959655483,-2.2328688936893863,-2.2328688936893863,2.2270009240910467
79,2.2990654205607477,10,0.02168929642038442,-0.10993082963185319,0.004932502596053998,0.010844648210192206,21,73,107,123,2.2215832939527718,-2.221583293952769,2.1918679433310566,-2.1404242321714113,2.021295042003626
80,2.0631578947368423,7,0.021948488241881288,-0.25787243489928285,0.0,0.01097424412094065,28,64,95,98,-2.3027756377319952,2.3027756377319926,2.0743132930519446,-2.0743132930519432,-1.414213562373098
81,1.8837209302325582,7,0.02216142270861833,0.00215786018744593,0.0,0.011080711354309165,25,67,86,81,-2.3582944711822638,2.358294471182262,-1.4142135623730934,1.4142135623730927,1.1993528201455856
82,2.1206896551724137,9,0.018440779610194902,-0.14821036156241807,0.0,0.009220389805097451,20,90,116,123,-2.052880840033719,2.052880840033715,-2.0000000000000018,2.000000000000001,1.6180339887498953
83,2.111111111111111,8,0.0297339593114241,0.043012049840955746,0.0,0.01486697965571205,18,51,72,76,-2.350282407712488,2.3502824077124815,-1.5516557381432214,1.5516557381432208,-1.414213562373097
84,2.1363636363636362,9,0.012207792207792207,-0.37403710980799965,0.017996208337117427,0.006103896103896104,17,151,176,188,2.1357792050698583,-2.1357792050698525,1.8019377358048363,-1.4142135623730951,1.414213562373095
85,2.1149425287356323,7,0.024592354985298052,-0.0336600276159343,0.0,0.012296177492649024,20,62,87,92,2.311476385944091,-2.3114763859440903,1.862977031493184,-1.8629770314931835,-1.4142135623730954
86,2.05,7,0.0259493670886076,0.18996665038654764,0.0,0.012974683544303797,24,54,80,82,-2.306767717527762,2.306767717527758,-1.8477590650225753,1.8477590650225737,1.7936693338662977
87,1.9714285714285715,5,0.02857142857142857,-0.12049650994687043,0.0,0.014285714285714285,20,51,70,69,1.8477590650225733,-1.8477590650225728,-1.4142135623730951,-1.4142135623730951,1.414213562373095
88,1.849056603773585,6,0.035558780841799704,-0.009208859116643358,0.0,0.017779390420899856,19,38,53,49,1.9021130325903084,-1.902113032590306,-1.8477590650225733,1.8477590650225695,-1.414213562373095
89,1.6153846153846154,3,0.06461538461538462,-0.23529411764705857,0.0,0.03230769230769231,12,19,26,21,-1.4142135623730951,-1.4142135623730951,1.414213562373095,1.414213562373095,1.0
90,1.3333333333333333,3,0.041666666666666664,-0.2025478734167342,0.0,0.020833333333333332,13,31,33,22,-1.4142135623730951,1.414213562373095,9.248244531301353e-17,0.0,0.0
91,1.7142857142857142,5,0.03571428571428571,0.1081006439475567,0.0,0.017857142857142856,15,41,49,42,1.6180339887498942,-1.6180339887498938,-1.0000000116032026,1.0,-1.0
92,2.085714285714286,7,0.03022774327122154,-0.19074780174175834,0.01639455782312925,0.015113871635610766,10,57,70,73,1.9229996101689715,-1.777825957360211,1.0000000000000007,1.0000000000000007,-1.0000000000000004
93,1.868421052631579,6,0.02491228070175439,-0.13957783620812814,0.0,0.012456140350877193,18,64,76,71,-1.6180339887498958,1.6180339887498945,-1.0000000000000002,1.0000000000000002,1.0
94,2.1265822784810124,8,0.02726387536514118,0.022910590914324847,0.048484848484848485,0.013631937682570594,22,55,79,84,2.976333388620895,-2.1397061691855246,-2.1397061691855246,1.5207920196977593,-1.4142135623730951
95,2.225806451612903,8,0.036488630354309874,0.10467094263617224,0.0,0.018244315177154944,14,41,62,69,-2.1010029896154596,2.1010029896154565,1.8477590650225755,-1.8477590650225728,-1.2592801267497642
96,1.5272727272727273,4,0.02828282828282829,0.14659497859001228,0.0,0.014141414141414142,22,46,55,42,-1.4142135623730951,1.414213562373095,1.0,-1.0,1.0
97,1.7037037037037037,6,0.03214535290006988,-0.09151224379280323,0.0,0.01607267645003494,20,42,54,46,1.732050807568878,-1.7320508075688779,-1.4142135623730951,1.414213562373095,-1.414213562373095
98,2.0217391304347827,8,0.022216913521261344,-0.0965870261546228,0.0,0.011108456760630674,22,69,92,93,1.8019377358048392,-1.8019377358048372,1.7320508075688774,-1.7320508075688772,1.6180339887498942
99,2.830769230769231,10,0.04423076923076923,0.011328991931263402,0.007972027972027972,0.022115384615384617,9,38,65,92,2.9286853322479844,-2.8265405370762733,2.2957691563421094,-2.0892716390298998,-2.0892716390298998
100,2.2,9,0.027848101265822787,0.02980430658637819,0.009583333333333333,0.013924050632911392,19,55,80,88,2.573988539357932,-2.417584088456983,-2.0666992442655987,2.0467030917475793,1.768087582149285
101,2.235294117647059,8,0.026610644257703077,0.14804597398506167,0.0,0.01330532212885154,19,56,85,95,-1.9696155060244194,1.9696155060244167,-1.9021130325903097,1.902113032590307,1.414213562373096
102,2.4,8,0.0375,-0.04575997476900064,0.02978021978021978,0.01875,15,42,65,78,2.5457842551195244,2.1149075414767595,-2.09086708230665,-1.8608058531117064,-1.7632601885939643
103,1.9615384615384615,6,0.03846153846153846,0.038456684590847195,0.0,0.019230769230769232,16,37,52,51,1.8019377358048392,-1.8019377358048372,1.6180339887498942,-1.6180339887498938,-1.246979603717467
104,1.719298245614035,6,0.030701754385964907,-0.17141407957585378,0.0,0.015350877192982455,18,47,57,49,-1.4142135730695098,1.414213562373097,1.414213562373097,1.4142135623730943,-1.4142135623730943
105,2.357142857142857,7,0.042857142857142864,-0.1386396220843122,0.0,0.02142857142857143,13,34,56,66,-2.288245611270738,2.288245611270738,-1.414213562373096,-1.4142135623730951,1.414213562373095
106,1.8780487804878048,8,0.02318578741342969,-0.1291838544348328,0.0,0.011592893706714845,22,65,82,77,1.8477590650225744,-1.8477590650225728,-1.7320508075688776,1.7320508075688765,-1.4142135623730951
107,2.305084745762712,8,0.039742840444184684,-0.2712420842003333,0.0,0.019871420222092345,13,37,59,68,1.9696155060244211,-1.9696155060244165,-1.9696155060244163,1.9696155060244145,1.902113032590307
108,2.2666666666666666,9,0.0384180790960452,-0.1140059406230859,0.0,0.0192090395480226,13,39,60,68,-2.2469796037174654,2.246979603717463,1.9021130325903093,-1.9021130325903068,-1.7320508075688794
109,1.607843137254902,4,0.03215686274509804,-0.31485694078250487,0.0,0.01607843137254902,21,40,51,41,-1.732050807568878,-1.732050807568878,1.7320508075688774,1.7320508075688774,-1.0
110,1.7,5,0.04358974358974359,0.034927478525662664,0.0,0.021794871794871794,14,32,40,34,-2.0743132930519415,2.0743132930519406,-1.0000000000000009,1.0,1.0
111,1.35,3,0.03461538461538462,0.1261786536288092,0.0,0.01730769230769231,17,36,40,27,1.0,-1.0,1.0,-1.0,1.0
112,2.0,6,0.03846153846153846,0.05887602699420052,0.0,0.019230769230769232,14,39,53,53,1.7320508075688774,-1.7320508075688772,-1.6180339887498933,1.6180339887498927,1.0
113,1.8644067796610169,6,0.032144944476914086,0.18687063686046315,0.0,0.016072472238457043,21,42,59,55,2.0839681098272997,-2.083968109827299,1.5718407743378993,-1.5718407743378986,1.4142135623730965
114,2.372093023255814,7,0.056478405315614606,0.0897996832692679,0.0,0.02823920265780731,10,26,43,51,-2.358294471182263,2.3582944711822615,-1.7320508075688767,1.7320508075688765,1.1993528201455854
115,1.9701492537313432,7,0.029850746268656712,-0.14215480911473796,0.0,0.014925373134328358,17,51,67,66,2.074313293051948,-2.074313293051943,-1.9318516525781373,1.9318516525781302,-1.000000000000001
116,2.0821917808219177,8,0.028919330289193305,-0.33393015807338233,0.0,0.01445966514459665,9,62,73,76,1.8477590650225741,-1.847759065022573,-1.618033988749894,1.6180339887498927,-1.4142135623730963
117,1.7142857142857142,5,0.05042016806722688,0.009326670253082698,0.0,0.025210084033613446,10,30,35,30,1.0,-1.0,1.0,-1.0,1.0
118,1.8709677419354838,5,0.06236559139784949,-0.2759457847949055,0.0,0.03118279569892473,10,23,31,29,-1.732050807568878,1.7320508075688774,-1.618033988749894,1.6180339887498933,1.0
119,2.0412371134020617,7,0.021262886597938138,-0.2961340483801933,0.0,0.010631443298969073,16,79,97,99,-2.052880840033719,2.0528808400337097,-1.9318516525781415,1.9318516525781397,-1.7320508075688779
120,2.4857142857142858,9,0.036024844720496906,0.012965529770002853,0.0,0.018012422360248446,14,42,70,87,2.6098977180992646,-2.6098977180992557,2.2231521405572763,-2.223152140557265,-1.8477590650225781
121,2.459016393442623,8,0.04098360655737703,-0.14612808310331718,0.0,0.020491803278688523,9,40,61,75,2.503882959058756,-2.5038829590587532,-1.958761747123157,1.958761747123154,1.4652521972805945
122,2.5964912280701755,9,0.046365914786967416,-0.06739418345345875,0.0,0.023182957393483708,9,33,57,74,2.75622169762843,-2.754643419251835,1.982986614600694,-1.918625665288675,-1.8206928164921827
123,2.246153846153846,9,0.035096153846153846,0.09239572527030507,0.0,0.017548076923076923,16,42,65,73,-2.119165782887462,2.119165782887462,1.9318516525781373,-1.9318516525781344,-1.8477590650225735
124,1.6842105263157894,5,0.045519203413940244,-0.030816677568068284,0.0,0.02275960170697013,14,30,38,32,1.6180339887498942,-1.6180339887498938,-1.4142135623730951,1.414213562373095,1.0000000036692547
125,2.3902439024390243,8,0.059756097560975614,-0.08197486469808402,0.0,0.029878048780487804,8,25,41,49,-2.1357792050698565,2.1357792050698556,-1.8477590650225766,1.8477590650225748,-1.4142135623730951
126,2.3055555555555554,10,0.03247261345852895,-0.09305825447023276,0.0,0.016236306729264474,12,51,72,83,2.873629614484919,-2.8468553494176483,-1.8970195014192648,1.8415117832072259,-1.5644219533952906
127,2.1016949152542375,8,0.03623611922852133,-0.12001641063847726,0.0,0.018118059614260665,15,42,59,62,2.074313293051944,-2.074313293051944,-1.73205080756888,1.7320508075688794,-1.7320508075688776
128,1.7534246575342465,5,0.0243531202435312,0.15153077082878666,0.0,0.0121765601217656,21,61,73,64,1.6180339887498942,-1.6180339887498938,1.414213562373096,-1.4142135623730958,1.4142135623730956
129,2.0833333333333335,6,0.044326241134751775,0.16862708754417277,0.0,0.022163120567375887,16,31,48,50,-2.1425602095413594,2.142560209541358,-1.5834533876693393,1.5834533876693389,-1.4142135623730951
130,2.0327868852459017,7,0.033879781420765025,0.22627084372600187,0.0,0.016939890710382512,19,43,61,62,2.554463279341995,-2.554463279341991,-1.5788596852389496,1.5788596852389494,-1.4142135623730958
131,1.8446601941747574,6,0.018084903864458397,-0.3869003710149164,0.0,0.009042451932229202,16,95,103,95,-1.4142135623730951,-1.4142135623730951,1.414213562373095,1.414213562373095,1.0
132,1.8775510204081634,6,0.039115646258503396,0.08873666948088701,0.02857142857142857,0.0195578231292517,15,39,49,46,2.3429230827771734,-1.8136065026483323,1.6180339887498962,-1.618033988749893,-1.000000000000001
133,2.0754716981132075,7,0.03991291727140783,0.040530382978489814,0.0,0.01995645863570392,15,36,53,55,-1.9999999999999991,1.9999999999999991,-1.4142135623730958,1.4142135623730951,1.4142135623730947
134,1.9310344827586208,8,0.0338777979431337,0.06683787635752893,0.022988505747126436,0.01693889897156685,16,46,58,56,2.5179064644740476,-2.1200278224083173,1.8270304521259098,-1.75833387451667,-1.2026592971759709
135,1.4444444444444444,3,0.02725366876310273,-0.07859774918918587,0.0,0.013626834381551363,24,45,54,39,1.0,-1.0,1.0,-1.0,1.0
136,2.066666666666667,7,0.035028248587570615,-0.20291397160809416,0.013888888888888888,0.01751412429378531,17,42,60,62,-2.4884899846226536,2.488489984622653,-1.414213562373096,1.4142135623730958,1.4142135623730956
137,1.88,7,0.038367346938775505,-0.12153895275827495,0.0,0.019183673469387756,13,40,50,47,1.931851652578136,-1.9318516525781355,-1.4142135623730956,-1.4142135623730951,1.414213562373095
138,1.8421052631578947,4,0.04978662873399715,-0.07996162762589965,0.0,0.024893314366998577,11,30,38,35,-1.4142135623730951,1.414213562373095,1.0000000036692547,1.0,-1.0
139,1.4285714285714286,3,0.0529100529100529,-0.21821789023599106,0.0,0.026455026455026454,12,24,28,20,-1.4142135623730951,1.414213562373095,1.0,-1.0,1.0
140,2.0,5,0.05000000000000001,-0.056399937611777286,0.0,0.025,12,29,41,41,-2.1357792050698583,2.1357792050698556,1.6180339887498942,-1.6180339887498938,-1.4142135623730951
141,1.8461538461538463,5,0.036199095022624424,-0.16783627165933784,0.0,0.01809954751131222,17,39,52,48,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,1.414213562373095
142,2.3181818181818183,7,0.05391120507399578,-0.09655799720088867,0.0,0.026955602536997886,10,28,44,51,-2.074313293051946,2.074313293051941,1.4142135623730967,-1.4142135623730956,-1.4142135623730951
143,1.813953488372093,5,0.04318936877076412,-0.09790430764895552,0.0,0.02159468438538206,14,33,43,39,1.6180339887498958,-1.6180339887498945,-1.4142135623730958,1.4142135623730958,-1.4142135623730954
