Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
543.0,99.0,658.0,4.0,142.0,17.0
594.0,55.0,749.0,3.0,77.0,10.0
603.0,36.0,761.0,3.0,44.0,6.0
633.0,40.0,791.0,1.0,58.0,13.0
649.0,54.0,818.0,3.0,71.0,15.0
649.0,48.0,798.0,3.0,69.0,15.0
562.0,49.0,665.0,1.0,67.0,22.0
499.0,39.0,593.0,2.0,59.0,13.0
482.0,47.0,572.0,3.0,65.0,15.0
499.0,39.0,596.0,1.0,46.0,11.0
480.0,36.0,578.0,6.0,46.0,8.0
459.0,43.0,553.0,6.0,53.0,5.0
473.0,38.0,534.0,2.0,57.0,27.0
444.0,36.0,525.0,4.0,38.0,7.0
438.0,51.0,504.0,6.0,66.0,16.0
438.0,31.0,505.0,0.0,47.0,8.0
428.0,47.0,511.0,6.0,57.0,15.0
453.0,45.0,536.0,0.0,69.0,10.0
451.0,30.0,543.0,0.0,35.0,9.0
438.0,34.0,497.0,0.0,46.0,17.0
457.0,39.0,511.0,0.0,50.0,16.0
465.0,37.0,499.0,0.0,50.0,42.0
475.0,38.0,535.0,6.0,42.0,12.0
459.0,18.0,512.0,2.0,19.0,10.0
420.0,20.0,449.0,0.0,25.0,7.0
398.0,11.0,432.0,1.0,9.0,1.0
368.0,26.0,381.0,0.0,29.0,10.0
356.0,17.0,362.0,0.0,19.0,23.0
304.0,14.0,306.0,0.0,17.0,6.0
288.0,33.0,279.0,2.0,42.0,33.0
304.0,53.0,335.0,0.0,82.0,12.0
376.0,39.0,414.0,1.0,57.0,37.0
413.0,41.0,498.0,1.0,61.0,8.0
440.0,41.0,539.0,5.0,49.0,17.0
482.0,34.0,573.0,1.0,45.0,19.0
504.0,25.0,619.0,1.0,29.0,9.0
489.0,31.0,584.0,4.0,38.0,25.0
463.0,32.0,543.0,1.0,47.0,10.0
423.0,14.0,504.0,0.0,17.0,6.0
404.0,18.0,463.0,0.0,23.0,12.0
363.0,14.0,414.0,0.0,17.0,5.0
372.0,65.0,387.0,4.0,89.0,12.0
2057.0,967.0,752.0,88.0,2150.0,315.0
3146.0,417.0,3290.0,32.0,560.0,124.0
5357.0,427.0,4132.0,56.0,622.0,1981.0
6030.0,177.0,6785.0,16.0,269.0,317.0
6451.0,98.0,7385.0,5.0,130.0,325.0
6628.0,2309.0,7848.0,37.0,3703.0,236.0
8862.0,1108.0,11698.0,5.0,1309.0,140.0
7819.0,457.0,10386.0,3.0,542.0,74.0
7848.0,274.0,10251.0,1.0,322.0,44.0
5539.0,491.0,7759.0,3.0,591.0,617.0
5531.0,312.0,8287.0,0.0,384.0,85.0
5407.0,194.0,8229.0,1.0,223.0,35.0
3304.0,228.0,4526.0,1.0,281.0,103.0
2838.0,184.0,3452.0,2.0,238.0,29.0
2671.0,167.0,3110.0,1.0,215.0,118.0
2557.0,106.0,3062.0,0.0,127.0,13.0
1799.0,100.0,1947.0,0.0,117.0,221.0
1538.0,73.0,1798.0,0.0,85.0,15.0
1424.0,86.0,1646.0,0.0,100.0,12.0
1204.0,85.0,1365.0,1.0,98.0,15.0
1176.0,90.0,1203.0,4.0,177.0,15.0
1006.0,113.0,1064.0,0.0,136.0,31.0
