,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
245,2142,113,2091,2,116,15
246,1866,99,1765,4,101,23
247,1653,173,1493,5,205,19
248,1478,129,1325,8,152,14
249,1452,136,1317,7,169,5
250,1462,105,1321,2,135,13
251,1456,141,1333,8,178,10
252,1469,98,1384,1,128,8
253,1514,148,1423,5,187,15
254,1513,160,1412,7,205,8
255,1546,101,1469,2,118,12
256,1509,124,1426,3,150,12
257,1525,112,1453,1,143,8
258,1487,100,1423,2,132,12
259,1515,111,1454,0,142,15
260,1467,131,1415,3,160,21
261,1404,176,1385,14,178,9
262,1475,152,1449,6,153,14
263,1511,137,1461,4,143,15
264,1540,134,1464,3,155,81
265,1573,150,1551,7,161,17
266,1611,141,1576,5,163,15
267,1702,336,1612,22,392,24
268,1917,238,1866,6,302,20
269,2073,231,2070,2,288,26
270,2218,261,2232,13,316,22
271,2306,271,2359,10,329,41
272,2463,233,2578,8,305,12
273,2551,196,2708,10,220,9
274,2367,237,2475,10,267,14
275,2385,273,2423,14,290,14
276,2426,328,2399,12,388,26
277,2479,248,2472,4,304,13
278,2421,196,2394,10,238,14
279,2431,305,2331,6,405,17
280,2605,215,2537,1,290,25
281,2644,267,2548,6,370,21
282,2660,298,2596,14,374,28
283,2636,208,2589,6,250,19
284,2716,390,2571,12,525,30
285,3044,473,2960,21,611,49
286,3200,313,3214,17,401,37
287,3289,245,3349,14,298,21
288,3245,217,3269,6,279,24
289,3114,246,3143,18,296,22
290,3153,205,3201,4,262,17
291,2876,214,2885,7,261,18
292,2502,303,2424,12,384,17
293,2384,184,2342,8,219,10
294,2285,216,2245,3,244,24
295,2294,286,2190,16,311,23
296,2336,284,2206,10,377,44
297,2452,306,2358,7,368,31
298,2541,181,2477,6,219,58
299,2453,191,2373,7,223,65
300,2526,218,2451,7,269,14
301,2525,108,2461,5,130,12
302,2366,167,2250,5,196,17
303,2253,273,2037,9,332,22
304,2261,313,2006,14,388,48
305,2365,249,2168,7,296,24
306,2395,237,2212,9,293,21
307,2364,117,2205,5,125,9
308,2348,92,2181,2,100,9
309,2256,103,2066,7,104,21
310,1986,170,1805,4,196,18
311,1761,162,1559,1,199,11
312,1609,160,1431,7,178,16
313,1455,96,1280,5,100,31
314,1448,140,1293,7,160,23
315,1530,150,1380,5,185,17
316,1583,141,1445,7,169,15
317,1559,129,1421,2,153,16
318,1508,111,1383,5,138,7
319,1468,118,1328,0,147,16
320,1495,133,1363,4,152,14
321,1490,94,1353,3,108,5
322,1383,59,1258,3,68,8
323,1260,133,1138,6,157,2
324,1246,88,1129,0,112,15
325,1181,63,1076,1,80,4
326,1090,63,978,2,77,2
327,958,79,858,6,78,6
328,906,79,806,2,85,7
329,942,91,824,3,107,5
330,897,174,771,1,199,5
331,971,103,851,3,117,7
332,1012,80,890,2,98,13
333,1047,93,918,3,112,9
334,1083,74,962,1,88,9
335,1086,82,965,1,104,7
336,1092,77,977,1,96,19
337,1037,150,888,4,194,8
338,1125,138,969,9,182,14
339,1203,137,1075,9,169,11
340,1234,63,1143,1,67,10
341,1262,121,1134,5,129,18
342,1286,63,1168,4,67,9
343,1241,56,1118,5,57,9
344,1099,66,970,1,72,4
345,976,50,829,2,54,4
346,835,50,671,2,58,2
347,839,57,656,1,68,12
348,732,57,564,1,71,7
349,717,49,563,1,53,5
350,722,54,560,2,59,4
351,697,37,543,3,36,8
352,700,54,533,1,59,13
353,720,44,557,0,52,6
354,677,112,518,3,157,3
355,738,75,597,6,82,17
356,780,59,649,2,71,8
357,800,73,666,1,89,16
358,839,75,727,2,87,7
359,859,91,755,2,103,13
360,915,52,817,1,60,12
361,870,60,731,1,78,7
362,824,39,700,0,46,6
363,779,38,662,0,45,7
364,737,63,611,1,74,4
365,741,65,600,0,77,9
366,729,69,575,6,67,11
367,781,83,615,4,92,11
368,814,59,645,1,71,8
369,877,77,700,7,83,10
370,936,67,753,2,75,10
371,941,54,766,1,71,5
372,901,39,748,2,45,4
373,901,81,724,7,91,18
374,882,52,718,3,57,8
375,906,86,724,6,85,15
376,899,54,725,2,61,12
377,884,53,716,3,54,10
378,883,46,703,2,53,4
379,900,45,720,1,51,9
380,781,43,626,1,44,7
381,761,66,597,3,68,15
382,689,66,560,6,65,8
383,682,55,557,3,57,9
384,683,80,556,1,88,3
385,707,70,583,4,68,5
386,763,80,608,9,79,17
387,822,70,678,1,73,7
388,845,98,678,2,107,16
389,899,92,715,0,99,9
390,981,81,774,2,85,11
391,1027,115,792,6,115,9
392,1096,95,846,8,90,12
393,1126,97,866,11,90,17
394,1179,97,903,23,77,13
395,1151,97,876,4,103,14
396,1148,89,888,6,87,17
397,1128,79,886,3,81,11
398,1077,72,844,3,76,11
399,1100,97,824,9,146,5
400,1061,62,846,3,63,4
401,1001,78,787,3,77,11
402,956,47,755,1,53,5
403,891,54,704,1,59,10
404,983,73,687,1,74,145
405,1172,57,822,1,68,254
406,1093,94,991,3,100,26
407,1185,93,1064,2,101,28
408,1245,92,1121,3,107,16
409,1364,129,1206,2,161,10
410,1461,101,1306,1,112,11
411,1399,130,1219,5,144,23
412,1275,158,1087,6,170,16
413,1428,264,1174,9,297,33
414,1622,168,1383,7,193,47
415,1727,168,1514,6,189,13
416,1731,128,1541,4,143,16
417,1840,178,1601,10,196,62
418,1884,101,1694,3,107,28
419,1811,122,1630,2,133,8
420,1549,84,1381,2,93,3
421,1416,103,1239,9,99,18
422,1309,122,1133,5,132,7
423,1314,113,1105,11,136,13
424,1141,118,986,7,130,6
425,1184,118,992,1,130,47
426,1163,106,1023,2,119,5
427,1217,92,1057,1,104,22
428,1186,99,1048,5,102,9
429,1211,123,1041,1,151,20
430,1241,152,1069,5,162,7
431,1318,170,1119,8,179,20
432,1455,303,1185,6,328,32
433,1691,196,1439,6,192,30
434,1868,224,1560,4,245,60
435,2028,153,1770,24,147,36
436,2048,186,1803,8,197,54
437,2126,186,1906,1,207,38
438,2131,108,1930,4,112,24
439,1888,111,1666,5,119,26
440,1784,98,1576,1,105,19
441,1572,94,1365,5,91,27
442,1492,204,1277,1,211,36
443,1485,127,1277,3,129,57
444,1362,94,1217,1,99,48
445,1363,112,1244,5,109,68
446,1352,92,1285,0,106,21
447,1356,118,1309,6,119,17
448,1379,76,1340,2,89,39
449,1249,78,1206,0,95,13
450,1201,62,1079,2,68,62
451,1126,72,1025,1,84,15
452,1039,77,930,5,87,48
453,1003,54,942,0,70,8
454,914,66,852,1,68,10
455,868,65,796,3,71,11
456,870,93,786,3,107,22
457,852,61,788,1,67,10
458,829,57,763,3,57,11
459,763,71,681,1,78,15
460,795,65,706,2,74,14
461,789,47,731,1,55,6
462,750,59,697,3,63,2
463,688,55,614,0,68,16
464,668,48,615,6,54,9
465,652,41,618,1,44,4
466,591,20,567,0,23,2
467,529,38,496,2,36,4
468,529,59,470,2,59,10
469,524,39,476,0,42,3
470,476,37,418,1,41,5
471,444,42,386,1,46,2
472,446,32,380,0,33,9
473,468,38,398,3,42,5
474,467,50,398,2,54,7
475,457,53,393,3,57,3
476,474,43,409,1,47,9
477,481,30,418,0,35,8
478,487,52,412,1,62,12
479,506,37,448,3,39,7
480,496,23,443,0,23,8
481,468,31,419,3,31,6
482,436,22,390,0,23,7
483,401,17,360,1,16,5
484,377,27,341,1,26,7
485,335,28,291,0,30,7
486,310,24,269,0,27,1
487,352,46,291,1,56,17
488,397,52,341,2,62,10
489,479,82,402,3,100,14
490,543,31,500,1,34,5
491,556,44,509,1,45,15
492,584,45,552,3,52,11
493,646,56,604,2,71,13
494,637,43,613,0,51,8
495,599,40,583,0,45,11
496,522,29,514,1,29,11
497,517,27,509,0,29,4
498,498,32,482,1,33,5
499,469,18,442,0,22,14
500,846,58,380,1,64,439
501,874,32,821,1,36,16
502,850,26,814,0,29,3
503,837,24,801,0,29,9
504,842,38,809,1,46,4
505,860,24,818,0,25,17
506,862,16,825,0,17,5
507,352,42,334,2,49,14
508,355,17,348,0,21,15
509,377,36,358,0,41,19
510,385,19,378,0,22,6
511,357,11,353,0,14,8
512,338,24,329,0,31,4
513,348,22,336,3,22,4
514,304,19,288,0,22,2
515,294,25,274,0,30,3
516,274,29,253,0,32,8
517,280,19,268,0,22,5
518,286,17,272,1,19,8
519,282,28,270,0,37,7
520,285,22,285,1,26,7
521,332,64,338,6,84,7
522,385,40,420,1,50,14
523,379,21,431,3,20,5
524,381,25,433,1,26,5
525,399,30,445,1,35,12
526,399,14,455,0,20,6
527,393,28,450,2,29,5
528,332,15,354,1,17,5
529,309,25,293,0,29,10
530,332,29,313,2,30,6
531,339,25,325,1,28,0
532,329,29,305,0,39,3
533,343,15,317,1,17,3
534,332,32,301,2,33,3
535,348,30,307,1,36,4
536,358,34,307,1,40,9
537,369,40,317,1,48,13
538,390,40,351,1,48,9
539,394,35,360,0,41,10
540,420,36,387,0,42,10
541,446,60,399,5,65,9
