,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
463,68,61,33,1,67,10
464,60,57,24,3,57,11
465,71,71,29,1,78,15
466,72,65,29,2,74,14
467,49,47,36,1,55,6
468,53,59,25,3,63,2
469,83,55,42,0,68,16
470,66,48,39,6,54,9
471,51,41,29,1,44,4
472,30,20,17,0,23,2
473,42,38,23,2,36,4
474,55,59,22,2,59,10
475,47,39,23,0,42,3
476,42,37,19,1,41,5
477,43,42,21,1,46,2
478,45,32,17,0,33,9
479,51,38,29,3,42,5
480,39,50,12,2,54,7
481,48,53,21,3,57,3
482,50,43,18,1,47,9
483,47,30,17,0,35,8
484,63,52,27,1,62,12
485,56,37,26,3,39,7
486,37,23,18,0,23,8
487,42,31,22,3,31,6
488,29,22,12,0,23,7
489,28,17,11,1,16,5
490,36,27,17,1,26,7
491,39,28,14,0,30,7
492,34,24,15,0,27,1
493,80,46,45,1,56,17
494,92,52,58,2,62,10
495,100,82,50,3,100,14
496,35,31,21,1,34,5
497,52,44,27,1,45,15
498,65,45,43,3,52,11
499,106,56,71,2,71,13
500,43,43,27,0,51,8
501,48,40,23,0,45,11
502,44,29,19,1,29,11
503,33,27,12,0,29,4
504,36,32,17,1,33,5
505,41,18,16,0,22,14
506,513,58,50,1,64,439
507,56,32,23,1,36,16
508,33,26,21,0,29,3
509,42,24,20,0,29,9
510,46,38,16,1,46,4
511,47,24,20,0,25,17
512,37,16,17,0,17,5
513,64,42,40,2,49,14
514,41,17,17,0,21,15
515,60,36,29,0,41,19
516,32,19,17,0,22,6
517,24,11,17,0,14,8
518,34,24,17,0,31,4
519,33,22,20,3,22,4
520,27,19,17,0,22,2
521,32,25,17,0,30,3
522,46,29,28,0,32,8
523,29,19,19,0,22,5
524,31,17,17,1,19,8
525,38,28,24,0,37,7
526,34,22,23,1,26,7
527,86,64,73,6,84,7
528,58,40,54,1,50,14
529,26,21,16,3,20,5
530,35,25,22,1,26,5
531,54,30,26,1,35,12
532,36,14,32,0,20,6
533,38,28,27,2,29,5
534,35,15,20,1,17,5
535,46,25,23,0,29,10
536,45,29,28,2,30,6
537,37,25,24,1,28,0
538,40,29,19,0,39,3
539,31,15,16,1,17,3
540,37,32,22,2,33,3
541,33,30,9,1,36,4
542,54,34,21,1,40,9
543,51,40,26,1,48,13
544,48,40,31,1,48,9
545,40,35,17,0,41,10
546,41,36,11,0,42,10
547,56,60,16,5,65,9
