,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
463,27,102,19,28,60,4
464,23,94,13,24,55,3
465,28,114,9,29,74,11
466,23,114,8,28,79,4
467,22,74,15,12,66,5
468,20,92,14,26,52,1
469,40,98,25,26,68,7
470,36,78,24,22,57,5
471,24,68,14,14,47,3
472,18,32,11,8,22,1
473,16,64,10,15,39,1
474,21,93,12,20,61,0
475,21,65,9,18,38,3
476,21,58,12,15,37,2
477,22,63,13,16,39,2
478,13,64,6,17,34,2
479,26,63,20,17,41,1
480,18,71,8,14,53,0
481,18,83,9,19,56,0
482,20,73,8,20,43,4
483,23,54,8,16,32,4
484,25,90,14,24,59,5
485,30,63,15,20,36,4
486,21,39,13,10,20,6
487,22,51,9,15,29,9
488,15,36,7,7,24,4
489,14,31,7,10,13,3
490,18,45,8,11,28,4
491,19,48,8,11,30,2
492,15,43,5,14,19,5
493,23,103,16,33,69,1
494,33,111,27,41,59,5
495,37,145,31,50,79,7
496,20,46,14,9,34,4
497,30,66,17,14,48,9
498,31,79,19,19,62,9
499,46,116,47,43,62,5
500,22,64,18,12,51,5
501,28,60,14,12,45,8
502,20,53,11,17,25,7
503,20,40,10,10,23,2
504,16,52,8,11,34,3
505,27,32,9,7,24,12
506,35,536,13,18,510,13
507,23,65,14,15,43,4
508,21,38,14,8,25,6
509,27,39,14,7,33,4
510,23,61,9,18,38,2
511,19,52,14,6,41,1
512,19,34,8,11,18,2
513,43,63,17,14,52,22
514,14,44,7,10,32,4
515,19,77,17,17,54,1
516,16,35,10,8,24,3
517,14,21,13,3,21,2
518,15,43,10,12,29,1
519,17,38,16,11,22,0
520,15,31,9,4,28,0
521,16,41,9,9,29,3
522,19,56,11,10,44,3
523,15,33,10,4,29,3
524,20,28,11,7,19,8
525,20,46,15,8,43,2
526,23,33,17,5,30,5
527,29,121,22,36,109,3
528,33,65,32,12,62,13
529,16,31,11,8,23,2
530,22,38,13,11,21,9
531,30,54,14,15,36,9
532,23,27,22,6,23,7
533,21,45,18,11,33,1
534,14,36,9,11,22,1
535,22,49,15,12,30,5
536,15,59,13,22,29,2
537,19,43,11,12,28,2
538,13,56,10,19,32,0
539,17,29,10,8,18,1
540,17,52,11,12,37,0
541,14,49,7,15,27,1
542,17,71,10,25,34,2
543,19,72,15,15,53,5
544,25,63,18,14,52,5
545,19,56,12,9,47,0
546,18,59,5,12,44,2
547,17,99,5,30,59,1
