,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
179,1991,246,1807,39,224,18
180,1861,186,1677,34,164,17
181,1959,190,1786,33,164,15
182,2020,235,1831,46,186,20
183,2103,214,1905,25,199,12
184,2058,308,1777,43,306,65
185,2098,153,1898,22,150,25
186,2020,220,1802,33,227,28
187,2033,135,1861,19,128,26
188,1973,203,1806,21,219,19
189,1931,136,1814,20,129,11
190,1861,276,1726,23,341,32
191,1735,221,1693,26,224,22
192,1795,183,1757,20,194,35
193,1801,200,1730,16,200,93
194,1966,343,1884,54,348,114
195,2111,162,2145,16,164,50
196,2148,151,2219,26,128,9
197,2057,188,1986,27,156,20
198,2036,238,1908,27,230,32
199,2109,217,1950,19,233,12
200,2044,111,1905,23,83,31
201,1712,123,1510,16,106,15
202,1672,207,1425,25,188,14
203,1755,178,1500,23,152,35
204,1764,206,1519,25,192,40
205,1707,242,1476,23,220,32
206,1761,254,1507,21,259,72
207,1927,190,1732,20,183,38
208,2014,149,1840,14,146,40
209,1967,186,1808,15,190,29
210,1976,183,1827,20,174,25
211,1939,170,1782,18,164,38
212,1904,169,1739,21,178,31
213,1761,130,1586,9,143,45
214,1675,114,1537,10,115,60
215,1630,175,1530,9,181,25
216,1637,255,1528,24,266,18
217,1675,153,1610,24,143,49
218,1647,143,1610,11,151,15
219,1671,172,1532,18,183,87
220,1676,236,1610,16,230,14
221,1752,215,1676,15,223,26
222,1784,172,1730,13,180,8
223,1701,209,1603,9,235,6
224,1729,190,1640,13,194,10
225,1747,144,1665,13,146,9
226,1638,115,1542,11,127,12
227,1525,145,1434,10,168,14
228,1460,169,1370,12,218,30
229,1481,137,1446,11,173,11
230,1408,95,1405,10,101,8
231,1310,104,1300,9,114,9
232,1262,85,1265,4,103,8
233,1240,93,1235,5,115,15
234,1213,112,1212,8,124,19
235,1114,65,1081,0,80,8
236,1005,74,957,4,89,12
237,978,109,917,11,118,17
238,967,66,920,4,78,9
239,935,86,881,5,97,9
240,893,120,863,12,142,7
241,877,97,846,8,111,15
242,932,111,900,5,132,8
243,979,87,941,9,94,15
244,960,110,923,9,120,10
245,1025,121,999,8,166,21
246,1079,92,1083,9,93,13
247,1059,106,1021,8,122,29
248,1058,107,1054,13,112,15
249,1028,66,1039,6,71,8
250,992,79,1010,8,88,7
251,964,68,973,5,74,10
252,878,64,823,7,67,6
253,876,109,792,10,112,21
254,835,90,768,6,95,21
255,815,103,757,14,114,16
256,865,105,819,15,101,8
257,912,79,841,5,85,29
258,921,64,875,6,68,14
259,916,64,875,3,82,10
260,872,72,827,14,67,7
261,855,69,793,8,64,5
262,819,104,721,8,111,5
263,822,83,702,5,95,5
264,813,71,695,3,86,10
265,792,59,690,7,61,2
266,772,46,667,7,48,7
267,746,47,644,4,47,14
268,726,52,636,5,53,16
269,661,51,587,2,61,12
270,617,46,566,2,59,9
271,587,64,537,5,73,5
272,601,53,550,7,62,10
273,627,48,568,5,48,9
274,634,44,570,7,36,9
275,619,43,549,3,46,5
276,619,48,538,2,55,15
277,615,57,536,1,75,8
278,638,54,544,8,54,54
279,644,52,587,1,66,10
280,647,47,605,4,54,10
281,653,46,613,6,44,16
282,664,37,620,2,49,8
283,668,92,647,11,108,21
284,694,40,705,2,49,8
285,643,46,648,5,51,7
286,613,36,634,7,37,9
287,595,28,611,0,36,5
288,563,42,580,6,40,7
289,561,54,571,9,56,14
290,510,53,492,10,49,12
291,526,55,508,2,60,11
292,522,34,500,2,38,7
293,516,38,488,5,44,5
294,531,62,503,8,62,13
295,563,47,547,3,55,11
296,567,55,545,4,65,6
297,571,56,546,6,56,11
298,571,62,554,10,55,8
299,620,78,590,10,85,17
300,666,54,657,10,47,14
301,655,58,636,2,64,3
302,657,70,624,12,67,4
303,690,116,648,13,132,28
304,747,51,750,7,46,9
305,765,87,762,10,93,17
306,769,76,761,6,87,11
307,814,79,797,6,93,7
308,853,81,840,9,91,8
309,1034,446,937,61,428,119
310,1400,345,1386,20,362,29
