0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1407.0,441.0,9.976997e+23,1678.0,637.0,1.23366e+24,1678.0,637.0,1.23366e+24,1720.0,1354.0,2.7342084e+24
1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1569.0,502.0,1.0019065e+24,1845.0,719.0,1.2745396e+24,1845.0,719.0,1.2745396e+24,1892.0,1452.0,2.5761855e+24
1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,1710.0,534.0,1.0448029e+24,2064.0,779.0,1.4273223e+24,2064.0,779.0,1.4273223e+24,2118.0,1696.0,2.9157785e+24
1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,1883.0,602.0,7.294494e+23,2284.0,849.0,1.1304568e+24,2284.0,849.0,1.1304568e+24,2343.0,1905.0,2.5879277e+24
1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,1872.0,593.0,4.7772333e+23,2290.0,851.0,8.826038e+23,2290.0,851.0,8.826038e+23,2352.0,1937.0,2.3150502e+24
1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,1943.0,599.0,4.9634132e+23,2414.0,893.0,9.163954e+23,2414.0,893.0,9.163954e+23,2481.0,2080.0,2.4754954e+24
1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,1979.0,622.0,5.271727e+23,2454.0,922.0,1.00537234e+24,2454.0,922.0,1.00537234e+24,2517.0,2091.0,2.583935e+24
1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,1970.0,626.0,4.825708e+23,2453.0,919.0,1.06936215e+24,2453.0,919.0,1.06936215e+24,2513.0,2093.0,2.1069825e+24
1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,1923.0,598.0,4.743287e+23,2413.0,886.0,1.1313663e+24,2413.0,886.0,1.1313663e+24,2479.0,2098.0,2.2278745e+24
1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,1876.0,593.0,4.5729316e+23,2306.0,871.0,8.8934715e+23,2306.0,871.0,8.8934715e+23,2368.0,1944.0,1.9768424e+24
1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,1691.0,524.0,3.913074e+23,2070.0,796.0,8.4632956e+23,2070.0,796.0,8.4632956e+23,2122.0,1708.0,1.9534547e+24
1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,1631.0,501.0,5.3905807e+23,2029.0,773.0,9.975663e+23,2029.0,773.0,9.975663e+23,2082.0,1709.0,2.0774684e+24
1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1586.0,499.0,6.221374e+23,1978.0,767.0,1.6686059e+24,1978.0,767.0,1.6686059e+24,2022.0,1647.0,2.6427278e+24
1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1531.0,472.0,5.982711e+23,1911.0,726.0,1.5700495e+24,1911.0,726.0,1.5700495e+24,1958.0,1616.0,2.4706797e+24
1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1524.0,472.0,6.148725e+23,1885.0,711.0,1.5900011e+24,1885.0,711.0,1.5900011e+24,1929.0,1583.0,2.4954294e+24
1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1509.0,473.0,7.279409e+23,1839.0,693.0,1.7009068e+24,1839.0,693.0,1.7009068e+24,1874.0,1511.0,2.4543595e+24
1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1448.0,426.0,6.78226e+23,1799.0,648.0,1.6239244e+24,1799.0,648.0,1.6239244e+24,1832.0,1531.0,2.5702742e+24
1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1468.0,432.0,8.687247e+23,1798.0,648.0,1.7859527e+24,1798.0,648.0,1.7859527e+24,1830.0,1512.0,2.5983844e+24
1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1452.0,421.0,6.3592614e+23,1777.0,642.0,1.643112e+24,1777.0,642.0,1.643112e+24,1808.0,1493.0,2.3602089e+24
1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1437.0,416.0,5.512784e+23,1732.0,616.0,8.220769e+23,1732.0,616.0,8.220769e+23,1763.0,1446.0,1.4695756e+24
1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1488.0,443.0,7.510881e+23,1793.0,645.0,1.0368046e+24,1793.0,645.0,1.0368046e+24,1826.0,1489.0,1.694166e+24
1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1535.0,442.0,7.1169196e+23,1841.0,640.0,9.793327e+23,1841.0,640.0,9.793327e+23,1882.0,1549.0,1.7442751e+24
1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1556.0,440.0,6.2801796e+23,1874.0,645.0,8.3409346e+23,1874.0,645.0,8.3409346e+23,1916.0,1590.0,1.6453356e+24
1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1578.0,467.0,6.429268e+23,1877.0,668.0,8.043852e+23,1877.0,668.0,8.043852e+23,1919.0,1549.0,1.4157171e+24
1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1596.0,473.0,4.9556e+23,1900.0,674.0,6.482847e+23,1900.0,674.0,6.482847e+23,1943.0,1577.0,1.2892708e+24
1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1588.0,460.0,4.6007527e+23,1904.0,680.0,6.4656105e+23,1904.0,680.0,6.4656105e+23,1946.0,1580.0,1.2388418e+24
1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1594.0,446.0,5.1341915e+23,1926.0,688.0,7.273157e+23,1926.0,688.0,7.273157e+23,1968.0,1606.0,1.3092355e+24
1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1605.0,412.0,3.7518764e+23,1937.0,661.0,5.5962904e+23,1937.0,661.0,5.5962904e+23,1976.0,1638.0,1.1217526e+24
1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1632.0,423.0,3.298286e+23,1965.0,666.0,5.1852612e+23,1965.0,666.0,5.1852612e+23,2009.0,1667.0,1.2664124e+24
1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1627.0,417.0,3.8388615e+23,1927.0,640.0,5.593038e+23,1927.0,640.0,5.593038e+23,1972.0,1626.0,1.3299428e+24
1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1592.0,384.0,3.690361e+23,1892.0,598.0,5.2811544e+23,1892.0,598.0,5.2811544e+23,1941.0,1635.0,1.319072e+24
1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1625.0,371.0,6.938692e+23,1925.0,592.0,8.737857e+23,1925.0,592.0,8.737857e+23,1969.0,1669.0,1.7023945e+24
1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1612.0,362.0,6.8729045e+23,1893.0,569.0,8.77658e+23,1893.0,569.0,8.77658e+23,1932.0,1633.0,1.6168828e+24
1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1534.0,352.0,6.219376e+23,1784.0,530.0,8.0678276e+23,1784.0,530.0,8.0678276e+23,1819.0,1527.0,1.4646695e+24
1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1406.0,342.0,6.361835e+23,1657.0,500.0,8.001392e+23,1657.0,500.0,8.001392e+23,1693.0,1428.0,1.4571209e+24
1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1262.0,306.0,6.5811346e+23,1483.0,431.0,7.3956355e+23,1483.0,431.0,7.3956355e+23,1517.0,1294.0,1.3057431e+24
1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1224.0,295.0,6.2253856e+23,1435.0,423.0,7.10194e+23,1435.0,423.0,7.10194e+23,1466.0,1243.0,1.1768566e+24
1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1165.0,289.0,7.356514e+23,1374.0,412.0,8.3584114e+23,1374.0,412.0,8.3584114e+23,1405.0,1201.0,1.2829049e+24
1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1030.0,266.0,3.4163936e+23,1236.0,383.0,5.0228535e+23,1236.0,383.0,5.0228535e+23,1274.0,1097.0,9.951321e+23
924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,924.0,247.0,5.2675272e+23,1125.0,364.0,6.927012e+23,1125.0,364.0,6.927012e+23,1163.0,1000.0,1.1708913e+24
877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,877.0,232.0,5.0765263e+23,1084.0,358.0,6.808561e+23,1084.0,358.0,6.808561e+23,1117.0,969.0,1.1333795e+24
861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,861.0,226.0,4.924476e+23,1053.0,349.0,6.499169e+23,1053.0,349.0,6.499169e+23,1087.0,937.0,1.0638677e+24
845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,845.0,222.0,4.5594843e+23,1007.0,325.0,6.0830286e+23,1007.0,325.0,6.0830286e+23,1040.0,884.0,9.962503e+23
795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,795.0,209.0,4.81245e+23,996.0,311.0,5.384646e+23,996.0,311.0,5.384646e+23,1029.0,922.0,9.149684e+23
717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,717.0,192.0,3.9470895e+23,915.0,292.0,4.4161113e+23,915.0,292.0,4.4161113e+23,940.0,843.0,7.349798e+23
722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,722.0,190.0,3.277826e+23,904.0,277.0,3.725256e+23,904.0,277.0,3.725256e+23,931.0,826.0,6.118351e+23
728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,728.0,188.0,1.3020567e+23,901.0,273.0,1.6705656e+23,901.0,273.0,1.6705656e+23,928.0,819.0,3.9466874e+23
727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,727.0,196.0,1.7215309e+23,873.0,269.0,2.0804485e+23,873.0,269.0,2.0804485e+23,900.0,767.0,3.9131248e+23
705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,705.0,187.0,2.3269532e+23,852.0,264.0,3.290862e+23,852.0,264.0,3.290862e+23,874.0,747.0,5.5589735e+23
747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,747.0,198.0,3.5586403e+23,903.0,283.0,4.5989646e+23,903.0,283.0,4.5989646e+23,928.0,794.0,6.895714e+23
796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,796.0,215.0,4.4450463e+23,959.0,295.0,5.020778e+23,959.0,295.0,5.020778e+23,989.0,849.0,8.4727185e+23
790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,790.0,213.0,4.2744237e+23,949.0,296.0,4.8500255e+23,949.0,296.0,4.8500255e+23,977.0,833.0,7.973081e+23
775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,775.0,213.0,6.1845765e+23,939.0,295.0,6.6446246e+23,939.0,295.0,6.6446246e+23,967.0,835.0,1.0008473e+24
802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,802.0,218.0,4.912178e+23,975.0,303.0,5.6128856e+23,975.0,303.0,5.6128856e+23,1008.0,880.0,1.0134097e+24
809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,809.0,227.0,4.9438423e+23,1001.0,324.0,6.307269e+23,1001.0,324.0,6.307269e+23,1032.0,906.0,1.1357239e+24
851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,851.0,242.0,4.5576097e+23,1027.0,338.0,5.683715e+23,1027.0,338.0,5.683715e+23,1062.0,912.0,1.0345187e+24
830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,830.0,237.0,3.2998447e+23,1004.0,338.0,4.370344e+23,1004.0,338.0,4.370344e+23,1039.0,886.0,8.903943e+23
751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,751.0,222.0,2.8441527e+23,901.0,327.0,4.0059605e+23,901.0,327.0,4.0059605e+23,930.0,763.0,8.027395e+23
777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,777.0,231.0,3.028168e+23,955.0,344.0,5.518967e+23,955.0,344.0,5.518967e+23,984.0,829.0,9.8103734e+23
770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,770.0,234.0,3.240995e+23,949.0,350.0,5.914491e+23,949.0,350.0,5.914491e+23,977.0,813.0,1.045735e+24
761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,761.0,228.0,3.195098e+23,936.0,348.0,5.8542364e+23,936.0,348.0,5.8542364e+23,965.0,794.0,9.8114895e+23
770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,770.0,240.0,4.0848524e+23,961.0,371.0,1.1757188e+24,961.0,371.0,1.1757188e+24,987.0,807.0,1.4953226e+24
743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,743.0,231.0,3.301237e+23,927.0,357.0,1.0888059e+24,927.0,357.0,1.0888059e+24,953.0,781.0,1.408552e+24
721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,721.0,229.0,4.4706217e+23,902.0,351.0,1.09338356e+24,902.0,351.0,1.09338356e+24,928.0,756.0,1.4008437e+24
712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,712.0,223.0,4.404485e+23,900.0,349.0,1.091065e+24,900.0,349.0,1.091065e+24,925.0,761.0,1.3827678e+24
774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,774.0,251.0,3.740132e+23,979.0,375.0,1.0005555e+24,979.0,375.0,1.0005555e+24,1006.0,833.0,1.2892084e+24
821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,821.0,272.0,3.7035478e+23,1035.0,400.0,9.920079e+23,1035.0,400.0,9.920079e+23,1062.0,874.0,1.290014e+24
857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,857.0,288.0,3.834134e+23,1073.0,427.0,1.0304721e+24,1073.0,427.0,1.0304721e+24,1100.0,890.0,1.2876323e+24
834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,834.0,278.0,2.870478e+23,1037.0,396.0,3.7038792e+23,1037.0,396.0,3.7038792e+23,1067.0,867.0,5.9833167e+23
977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,977.0,282.0,3.503953e+23,1208.0,422.0,4.8230446e+23,1208.0,422.0,4.8230446e+23,1241.0,1042.0,9.168413e+23
