graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
51,504.0188488538896,0.9788767381414634,0,0,0,-1,0,-1,-139,-23,4,8,-64,-29,-63,-31,13,85,18,206,24,385,0,-159
52,414.2016417157228,0.9832204213637336,0,0,10,-6,10,-6,-133,-29,6,19,-64,-39,-63,-30,9,88,14,142,20,307,0,-138
53,384.67128824491175,0.9849858529966168,1,0,7,-3,7,-3,-141,-34,4,6,-67,-41,-51,-29,8,52,12,116,19,299,0,-105
54,464.6202750634113,0.9792483489216541,1,1,2,-6,2,-6,-131,-28,4,3,-70,-36,-53,-30,8,78,10,134,25,388,0,-112
55,649.129416988631,0.9583807396462531,0,1,11,-4,11,-4,-133,-21,9,7,-53,-33,-49,-27,8,62,18,166,41,563,0,-213
56,451.0498863762189,0.9760597151212866,0,0,4,-2,4,-2,-117,-19,2,18,-57,-21,-47,-23,5,41,12,167,22,364,0,-141
57,345.47648255706207,0.9814476387961434,0,0,1,-3,1,-3,-118,-24,2,7,-47,-36,-46,-38,1,27,4,104,17,283,0,-76
58,255.0294100687213,0.9864282532638667,0,0,2,-3,2,-3,-108,-26,1,23,-45,-17,-34,-17,4,40,10,110,10,175,0,-62
59,252.21419468380444,0.9836039727928849,0,0,1,-2,1,-2,-95,-30,5,5,-32,-26,-26,-14,14,70,13,128,11,143,0,-94
60,209.11958301412136,0.9862441024795919,0,0,2,-6,2,-6,-81,-29,3,17,-33,-26,-23,-17,8,50,9,101,8,123,0,-73
61,158.98113095584645,0.9865236955450125,0,0,2,-12,2,-12,-71,-43,2,-10,-18,-38,-18,-32,8,30,10,78,5,64,0,-60
62,42.07136793592526,0.9958009289289953,0,0,4,-4,4,-4,-21,-22,1,3,-4,-5,2,9,4,13,1,-3,0,-15,0,-15
63,22.693611435820433,0.9952651862548044,0,0,3,1,3,1,-6,-8,5,10,0,-5,0,-7,0,-7,0,-7,0,-7,0,-7
64,21.236760581595302,0.9962171565082228,1,1,3,3,3,3,-6,-10,2,4,-1,-5,0,-6,1,-2,0,-8,0,-8,0,-8
65,22.60530911091463,0.9963188649940428,1,1,2,7,2,7,-6,-5,5,12,0,-1,0,-5,1,-1,0,-7,0,-7,0,-7
66,18.466185312619388,0.9976302241605636,0,0,0,5,0,5,-5,-3,3,10,-3,-6,-1,-5,1,1,0,-5,0,-5,0,-5
67,21.213203435596427,0.9969349914092307,0,0,2,6,2,6,-3,-4,2,4,-4,-12,-1,-8,0,-5,0,-5,0,-5,0,-5
68,50.428166732491874,0.9927654329077458,1,1,7,5,7,5,-12,-4,10,22,-1,3,0,0,3,9,3,14,1,-16,0,-33
69,100.86624807139403,0.987273297806144,1,1,4,3,4,3,-45,-17,6,18,-13,-7,-1,9,7,35,5,48,3,27,0,-53
70,125.22379965485794,0.986730438395035,1,1,10,0,10,0,-50,-19,11,20,-11,-8,-2,6,8,38,4,40,5,57,0,-74
71,184.82965130086677,0.9793040889628049,1,1,6,-1,6,-1,-64,-12,6,28,-16,2,-17,-1,7,61,8,87,7,99,0,-85
72,213.62116000059544,0.9769882737367402,1,1,6,-3,6,-3,-74,-20,7,19,-15,2,-11,2,14,68,12,119,7,91,0,-107
73,229.3338178289456,0.977488547892277,1,1,3,-5,3,-5,-75,-15,5,20,-23,0,-22,-9,9,63,8,103,8,151,0,-87
74,264.26123438749016,0.9734472708377712,1,1,5,5,5,5,-77,-5,4,26,-25,6,-21,6,8,72,10,131,8,161,0,-116
75,270.8966592632696,0.9727050488500375,1,1,6,1,6,1,-79,-12,7,24,-23,5,-19,11,10,67,9,121,8,163,0,-139
76,276.2625562757284,0.9717713965546663,1,0,7,3,7,3,-79,-7,4,31,-30,5,-22,10,5,75,9,137,8,168,0,-121
77,282.81796265442546,0.9682567840909428,0,0,6,2,6,2,-86,-15,3,19,-27,-2,-23,10,9,71,11,134,9,172,0,-133
78,247.54797514825282,0.9740451381633654,0,0,3,-4,3,-4,-78,-23,3,15,-31,-9,-24,1,6,58,9,115,7,147,0,-120
79,285.87934517904574,0.9655068235263895,0,0,2,-8,2,-8,-74,-27,4,8,-22,-1,-27,6,5,56,7,131,9,198,0,-120
80,248.69258131275248,0.9716051332563252,0,0,4,-6,4,-6,-75,-23,3,7,-31,-9,-27,-4,7,56,7,107,7,162,0,-113
81,235.52069972722143,0.9753841409662811,1,1,8,-1,8,-1,-72,-25,5,17,-30,5,-25,2,8,58,6,101,7,150,0,-107
82,205.38987316808002,0.9796337752041023,0,0,0,-4,0,-4,-70,-24,4,7,-27,-18,-23,-7,8,38,10,109,6,120,0,-84
83,268.3244304941315,0.9731238584463938,1,1,2,5,2,5,-67,-10,3,22,-28,-2,-36,-8,11,88,10,127,8,166,0,-114
84,262.8459624951466,0.971827359675939,0,0,1,7,1,7,-74,-4,3,38,-22,19,-26,18,6,90,13,153,8,126,0,-112
85,239.80617173042066,0.9746676240544617,0,0,0,7,0,7,-77,-8,2,37,-22,18,-25,23,10,87,9,117,8,123,0,-107
86,234.26267308301593,0.9733439402575156,0,0,1,12,1,12,-71,-7,1,31,-19,17,-31,3,8,74,13,152,6,92,0,-98
87,239.47860029656096,0.9702919512243555,0,0,1,11,1,11,-71,-14,0,28,-25,4,-22,14,7,83,15,164,6,87,0,-90
88,177.99438193381272,0.9789757564840499,0,0,2,1,2,1,-66,-23,1,15,-23,-9,-21,-5,5,59,11,112,4,63,0,-73
89,150.94038558318314,0.9836196274659778,0,0,3,4,3,4,-64,-24,3,26,-22,2,-18,-5,6,57,5,69,4,64,0,-66
90,101.53324578678651,0.9872949654571348,0,0,5,-5,5,-5,-64,-40,3,5,-21,-22,-13,-20,5,26,6,38,2,4,0,-28
91,88.78062851771213,0.9897625786207102,0,1,9,-8,9,-8,-49,-36,8,7,-11,-16,-6,-9,4,11,6,33,3,9,0,-44
92,98.90904913100722,0.9873655902442011,1,0,1,-5,1,-5,-55,-27,2,14,-17,-15,-15,-20,5,28,8,52,1,-6,0,-32
93,89.03931715820826,0.9900960578145791,1,1,6,-5,6,-5,-46,-21,7,12,-12,-10,-13,-20,5,23,7,44,2,10,0,-40
94,91.51502608861563,0.9901129918581032,1,1,0,-4,0,-4,-58,-23,2,10,-21,-6,-13,-14,5,28,4,35,2,19,0,-33
95,90.56489386070079,0.9904288838298724,0,1,3,-9,3,-9,-50,-28,4,10,-19,-3,-9,0,6,33,5,32,2,12,0,-43
96,95.71833680126291,0.9893496012314328,1,1,0,-1,0,-1,-56,-20,3,17,-20,1,-9,3,8,39,5,38,2,16,0,-39
97,102.66937225872184,0.9890758370512154,1,1,2,-3,2,-3,-54,-15,3,14,-22,-9,-12,-6,4,29,8,63,2,21,0,-33
98,96.96906723280368,0.9897977290400619,1,1,2,-2,2,-2,-50,-16,4,11,-15,-4,-20,-32,5,16,5,45,4,39,0,-31
99,114.3241006962224,0.986794131599005,0,1,4,-6,4,-6,-48,-19,5,10,-17,-11,-12,-14,9,34,8,62,4,28,0,-59
100,111.79892664958818,0.9874261085934214,1,1,3,-7,3,-7,-55,-25,5,8,-13,-9,-12,-16,6,24,6,48,5,61,0,-36
101,107.42904635153381,0.9880675387274876,1,1,2,-8,2,-8,-53,-27,3,-4,-14,-19,-18,-28,7,22,6,38,4,52,0,-38
102,124.99599993599796,0.984014158725794,1,1,3,-10,3,-10,-54,-24,4,0,-11,-14,-18,-28,4,16,10,78,4,49,0,-40
103,110.98648566379602,0.9871422390158934,1,1,2,-10,2,-10,-51,-25,2,1,-16,-17,-18,-22,2,14,5,56,4,57,0,-30
104,124.55119429375216,0.9821744060877658,0,0,3,-6,3,-6,-43,-14,3,6,-9,-8,-19,-21,3,24,8,64,6,78,0,-39
105,112.50777750893491,0.9870429097139589,0,1,8,-5,8,-5,-44,-19,9,2,-12,-21,-11,-25,8,28,8,55,5,31,0,-62
106,102.15674231297707,0.989277490296582,1,0,2,-4,2,-4,-47,-15,2,0,-21,-25,-16,-25,6,18,8,59,3,39,0,-24
107,107.26602444390302,0.9867180742897529,0,0,1,-8,1,-8,-51,-16,1,8,-16,-16,-8,-12,7,18,8,68,3,42,0,-30
108,95.88534820294495,0.9884355082581583,0,0,2,-5,2,-5,-50,-16,2,11,-16,-12,-12,-22,9,28,6,56,2,15,0,-31
109,80.22468448052632,0.9915512506218184,1,0,3,0,3,0,-54,-18,1,6,-12,-9,-14,-25,4,10,2,31,2,29,0,-13
110,90.15542135667715,0.9891322166284374,0,0,3,-6,3,-6,-52,-22,6,11,-13,-5,-8,-11,7,22,7,47,3,17,0,-35
111,110.82869664486721,0.9830311516303287,0,0,2,-7,2,-7,-54,-29,1,-3,-18,-24,-13,-26,4,14,8,70,3,34,0,-18
112,82.59539938761722,0.9889630699755327,0,0,3,-5,3,-5,-50,-26,2,2,-17,-21,-12,-19,5,22,4,34,2,17,0,-19
113,89.60468737739114,0.985714669197132,0,0,1,-6,1,-6,-57,-32,2,-2,-15,-20,-13,-23,3,16,5,36,2,19,0,-20
114,90.76893741803966,0.9868581016800807,0,1,1,-5,1,-5,-53,-29,5,-4,-15,-28,-6,-22,8,31,4,26,3,20,0,-29
115,102.13716267842963,0.9860506626872574,0,1,10,-2,10,-2,-46,-23,8,8,-12,-13,-1,0,7,32,7,41,3,10,0,-65
116,104.14893182361497,0.9850444877346293,1,0,1,-4,1,-4,-52,-20,1,15,-18,-11,-9,5,3,36,4,47,3,33,0,-48
117,106.72862783714592,0.9847150559728065,1,1,0,-6,0,-6,-54,-20,1,16,-15,-5,-12,4,4,41,5,56,2,25,0,-43
118,116.17658972443631,0.9853561877732451,1,1,7,-6,7,-6,-52,-21,7,13,-12,-8,-9,3,5,38,4,40,4,47,0,-66
119,147.57032221961163,0.9742175404717822,1,1,2,-2,2,-2,-57,-18,2,29,-13,18,-11,21,6,55,10,89,3,29,0,-66
120,135.8933405285189,0.9787591439151493,1,1,3,-2,3,-2,-54,-16,3,13,-11,-1,-15,-9,3,35,5,63,5,77,0,-59
121,121.36309158883519,0.9821861348153419,1,1,0,-5,0,-5,-52,-19,2,10,-17,-5,-12,4,6,44,7,67,3,46,0,-49
122,117.26892171415238,0.9811441708821568,0,0,3,-6,3,-6,-43,-19,5,5,-13,-5,-11,-3,6,34,7,60,5,64,0,-46
123,119.30632841555388,0.9795068627512926,1,0,2,-6,2,-6,-47,-18,1,5,-19,-6,-15,-9,3,29,6,60,5,66,0,-45
124,156.31698564135633,0.9659615613093947,0,1,1,-6,1,-6,-39,-13,1,7,-18,-6,-20,-11,4,46,10,88,8,90,0,-60
125,106.74268124794318,0.9821148718893614,0,0,6,-6,6,-6,-30,-12,8,1,-12,-15,-4,-10,6,15,6,41,6,71,0,-51
126,91.67878707749138,0.9868198100310831,0,0,4,-6,4,-6,-38,-17,4,1,-13,-8,-13,-16,3,21,4,39,4,47,0,-41
127,118.66760299256069,0.9808558478654453,0,0,5,-2,5,-2,-40,-19,6,0,-10,-16,-9,-19,8,32,10,64,5,36,0,-68
128,105.06188652408636,0.9857266623930028,1,0,2,-3,2,-3,-48,-19,2,2,-13,-15,-20,-31,5,27,6,43,4,52,0,-35
129,83.19254774317228,0.9910531918832276,0,0,4,-4,4,-4,-47,-21,4,9,-14,-16,-9,-9,6,22,2,15,3,37,0,-37
130,131.63586137523467,0.9856826230335023,0,1,23,0,23,0,-28,-15,17,16,1,-1,-5,-26,10,22,7,37,3,11,0,-109
131,141.39660533407442,0.9837638638502203,1,1,3,3,3,3,-48,-14,4,23,-9,10,-13,-1,5,51,8,81,3,49,0,-70
132,130.06152390311286,0.9853479822417204,0,0,2,5,2,5,-53,-13,5,27,-9,9,-14,-5,5,42,9,79,2,28,0,-62
133,134.15662488300754,0.983839351090917,0,0,4,3,4,3,-43,-16,7,16,-8,-3,-12,-5,9,54,6,58,5,57,0,-75
134,134.27583550289307,0.9824226137817293,0,0,5,2,5,2,-43,-12,5,23,-8,4,-12,-4,7,51,7,66,5,59,0,-68
135,140.91486791676738,0.9807736524912939,1,1,6,4,6,4,-48,-15,5,23,-8,9,-15,-6,5,48,6,69,5,68,0,-67
136,152.64992630198026,0.9752480412549624,0,0,1,-1,1,-1,-54,-21,2,21,-16,1,-9,4,6,46,8,83,6,76,0,-65
137,92.41753080449618,0.9853258367261465,0,0,3,-4,3,-4,-48,-24,1,6,-14,-12,-10,-20,3,16,6,48,4,32,0,-33
138,96.0937042682818,0.9835005722886088,0,0,2,-2,2,-2,-48,-22,1,5,-11,-18,-10,-23,3,8,8,63,2,8,0,-34
139,88.44772467395643,0.9868111155550766,1,1,1,-7,1,-7,-56,-36,0,5,-11,-13,-10,-19,4,14,7,38,1,-5,0,-28
140,85.17041739947034,0.9863254753969578,0,0,2,-5,2,-5,-52,-32,1,6,-10,-5,-8,-9,2,7,7,48,1,-5,0,-27
141,75.68355171369801,0.9885282329732566,1,1,3,-5,3,-5,-51,-27,2,7,-9,-3,-9,-22,5,2,6,28,2,12,0,-25
142,74.9933330370107,0.9870370200245695,0,0,2,-7,2,-7,-34,-21,3,-1,-12,-17,-7,-15,6,12,7,39,3,17,0,-34
143,53.5723809439155,0.9920194787524078,1,0,2,-4,2,-4,-34,-20,2,4,-11,-6,-8,-17,2,1,2,13,2,21,0,-11
144,64.4980619863884,0.9903052875454296,1,1,4,-4,4,-4,-33,-18,1,1,-12,-19,-10,-25,4,4,5,29,2,18,0,-15
145,71.58212067269312,0.9891395016828277,1,1,0,-2,0,-2,-42,-19,1,8,-13,-11,-8,-20,5,22,5,33,2,17,0,-16
146,67.43144666993287,0.9926491494389931,1,1,6,-3,6,-3,-36,-17,8,10,-4,-3,-2,-5,7,19,5,24,1,-11,0,-39
147,87.42997197757758,0.9872980463399987,1,1,0,-3,0,-3,-36,-13,0,9,-12,0,-14,-11,5,32,6,51,3,30,0,-32
148,60.67948582511226,0.9944792423737672,1,1,1,-4,1,-4,-33,-10,4,6,-15,-12,-7,-6,6,22,3,14,2,18,0,-30
149,89.89994438263018,0.9887581771730473,1,1,1,-3,1,-3,-36,-15,3,5,-14,-6,-16,-21,7,30,7,47,3,29,0,-39
150,89.24124606929242,0.9895825307708165,1,1,2,-3,2,-3,-40,-18,2,4,-15,-8,-20,-22,4,26,6,42,3,36,0,-32
151,117.0256382165891,0.9816760198057916,0,0,1,0,1,0,-47,-16,5,4,-15,-18,-14,-24,7,32,9,68,4,34,0,-54
152,134.87772240069893,0.9754415658460536,0,0,1,-2,1,-2,-52,-22,2,10,-11,-3,-20,-19,9,42,11,88,4,32,0,-57
153,92.85472524325297,0.9860437378326693,0,0,4,0,4,0,-42,-18,3,9,-11,-2,-16,-22,6,25,4,44,3,30,0,-45
154,112.37882362794157,0.9814140356076029,0,0,1,-5,1,-5,-48,-21,4,12,-13,-2,-7,9,7,38,7,67,3,25,0,-52
155,100.75217119248597,0.9840806379586774,0,0,0,-6,0,-6,-41,-19,2,11,-16,-4,-7,12,7,49,5,45,3,33,0,-43
156,97.19053451854249,0.9838783946431073,0,0,2,-1,2,-1,-38,-17,5,5,-10,-5,-6,-2,4,27,7,66,3,27,0,-40
157,88.4420714366189,0.9856389955274847,0,0,2,0,2,0,-38,-13,3,12,-11,-5,-5,6,3,27,4,49,3,39,0,-34
158,92.39047569960877,0.9845655786840417,1,0,1,-1,1,-1,-44,-12,1,15,-9,-2,-9,-3,1,15,5,64,2,32,0,-26
159,109.21538353180837,0.9760783661132857,0,0,1,1,1,1,-41,-6,1,22,-10,5,-12,-9,7,47,8,69,2,13,0,-46
160,95.06313691436866,0.9827578578336662,1,1,1,-2,1,-2,-42,-8,1,15,-10,-5,-16,-17,2,21,5,62,2,31,0,-32
161,89.76079322287654,0.9826046162805553,0,0,2,-2,2,-2,-37,-9,1,20,-9,3,-12,-11,6,36,5,41,3,32,0,-42
162,89.25805285799147,0.9833160076776849,0,0,4,0,4,0,-42,-14,2,12,-12,-7,-7,-5,4,28,5,46,3,33,0,-39
163,98.85342685005918,0.9779950846470744,0,0,2,3,2,3,-45,-11,1,16,-12,-3,-18,-23,3,34,4,49,3,39,0,-35
164,68.99275324264136,0.9882293606077719,0,0,5,1,5,1,-45,-10,5,19,-7,-1,-7,-5,3,23,1,11,2,25,0,-28
165,84.01785524517987,0.9816577308699111,0,0,1,0,1,0,-47,-17,1,15,-5,5,-5,4,5,34,4,41,2,24,0,-28
166,74.14849964766651,0.9853155971642802,1,0,2,-4,2,-4,-41,-15,1,15,-12,-3,-7,6,2,21,3,37,2,30,0,-19
167,63.53739056650029,0.98763643415685,0,0,1,-6,1,-6,-47,-25,1,10,-10,-3,-4,9,3,18,0,6,1,14,0,-16
168,72.05553413860729,0.9842881742831243,1,0,0,-7,0,-7,-49,-27,1,9,-9,-2,-1,12,2,13,3,34,1,13,0,-12
169,77.83315488916018,0.980170659063491,0,0,0,-4,0,-4,-44,-26,1,4,-8,-7,-2,10,3,20,6,49,1,3,0,-18
170,70.46275611981126,0.983188226998371,1,1,0,-6,0,-6,-44,-29,3,1,-3,-6,-4,0,4,15,5,39,1,1,0,-16
171,55.66866263886712,0.9875665889553281,0,0,0,-6,0,-6,-37,-26,1,2,-5,-6,-4,4,2,15,3,22,0,-9,0,-9
172,50.47771785649585,0.9908223165853575,0,1,3,-6,3,-6,-31,-23,3,5,-6,-7,-5,-5,2,8,3,12,0,-17,0,-17
173,59.590267661758325,0.9860638416022637,0,0,1,-2,1,-2,-30,-16,5,13,-6,1,0,10,4,22,5,27,0,-20,0,-20
174,56.77147170894903,0.9885698543275491,1,0,2,-1,2,-1,-29,-14,2,3,-6,-9,-6,-3,3,19,5,34,0,-15,0,-15
175,56.815490845367165,0.9883652117794998,0,0,0,-5,0,-5,-34,-20,4,6,-7,-7,-3,-1,5,25,3,15,0,-17,0,-17
176,64.81512169239521,0.9856493437042065,0,0,2,-7,2,-7,-37,-20,3,15,-7,-1,-6,-1,6,27,4,24,0,-18,0,-18
177,54.17564028232615,0.9911612733569493,0,0,4,-5,4,-5,-31,-19,5,14,-8,-7,-5,-10,4,18,1,-3,0,-19,0,-19
