,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
102,134,242,33,34,204,81
103,62,209,33,40,150,6
104,45,193,22,23,168,10
105,33,180,15,44,118,2
106,31,194,16,49,130,4
107,31,233,19,66,133,4
108,36,236,20,65,134,6
109,50,346,29,103,215,5
110,60,405,32,125,234,9
111,56,255,42,71,141,3
112,51,200,23,53,114,10
113,52,319,31,86,196,4
114,80,319,37,92,188,23
115,121,446,66,119,271,12
116,109,420,50,118,212,12
117,96,353,45,89,203,19
118,132,381,46,96,230,38
119,103,305,42,120,162,15
120,95,325,18,47,270,41
121,61,278,19,52,199,14
122,54,289,14,73,168,14
123,79,248,24,50,165,22
124,63,323,17,70,209,15
125,58,306,17,67,215,17
126,71,241,18,47,164,23
127,70,282,24,69,162,32
128,84,197,18,30,154,49
129,124,664,27,181,348,43
130,276,2152,77,610,1198,117
131,270,772,80,112,697,155
132,435,609,75,89,556,335
133,367,1138,177,321,721,82
134,288,832,126,157,690,106
135,208,563,73,76,523,81
136,209,655,73,117,630,106
137,155,449,88,67,417,48
138,140,449,53,60,402,52
139,132,489,37,76,424,59
140,123,446,38,77,385,54
141,98,408,38,78,315,36
142,79,343,27,57,279,31
143,90,354,48,65,281,34
144,111,433,50,75,350,50
145,64,295,23,44,245,28
146,92,297,43,52,236,42
147,77,307,38,63,236,25
148,101,339,43,67,272,47
149,75,288,39,53,219,32
150,21,43,7,16,13,2
151,40,201,14,43,142,12
152,80,419,34,63,359,35
153,57,291,27,50,229,26
154,61,269,28,50,209,24
155,61,258,32,55,182,20
156,74,221,41,46,171,22
157,58,256,35,63,169,23
158,44,260,29,54,182,12
159,43,242,28,56,158,7
160,44,174,15,33,126,13
161,61,212,32,39,165,17
162,68,326,53,70,248,23
163,67,269,42,67,165,24
164,62,201,43,47,131,24
165,62,154,20,33,106,38
166,43,147,22,34,102,14
167,46,168,28,46,105,19
168,49,185,23,41,133,16
169,46,189,24,51,107,17
170,42,230,24,52,163,19
171,61,213,43,48,145,23
172,73,255,52,58,173,38
173,69,269,42,69,159,17
174,50,165,41,39,105,15
175,53,136,48,28,93,6
176,50,161,37,36,110,12
177,47,152,34,32,109,6
178,40,237,35,32,198,7
179,56,232,39,85,160,13
180,43,146,28,27,112,13
181,23,145,13,29,105,5
182,43,174,28,40,113,12
183,118,2567,37,32,2540,90
184,57,270,41,45,212,25
185,59,298,47,43,268,18
186,53,184,38,29,174,21
187,78,202,64,44,169,20
188,70,164,55,30,126,25
189,54,190,47,28,142,17
190,57,183,44,44,118,13
191,137,165,54,32,131,91
192,58,209,43,35,199,22
193,46,142,28,21,129,12
194,28,132,26,27,108,4
195,28,146,27,39,102,5
196,34,128,32,30,97,10
197,28,101,22,28,64,3
198,13,107,8,27,76,1
199,24,137,14,40,90,8
200,23,115,21,26,88,3
201,31,95,22,14,84,9
202,50,122,25,25,100,21
203,29,96,24,19,73,5
204,35,135,28,32,97,3
205,45,132,29,30,112,16
206,30,100,19,21,71,11
207,27,115,26,27,83,9
208,28,82,17,20,56,8
209,30,82,10,14,71,11
210,24,106,8,18,89,9
211,28,106,16,20,91,9
212,35,111,24,24,91,10
213,33,126,29,30,97,5
214,44,195,32,49,161,14
215,31,143,25,36,99,12
216,34,95,34,25,73,4
217,37,122,27,29,91,8
218,40,116,23,21,96,15
219,37,128,28,39,83,10
220,41,151,26,39,105,12
221,46,185,30,51,139,27
222,42,147,35,33,115,8
223,38,138,30,35,97,8
224,53,149,59,36,113,18
225,60,186,58,51,144,13
