Epoch 100 | Edge Type: o-o-nobank | Train Loss: 0.0423 | Train AUCROC inf
Epoch 400 | Edge Type: n-n | Train Loss: 1.3512 | Train AUCROC 0.8267
Epoch 500 | Edge Type: n-n | Train Loss: 1.3463 | Train AUCROC 0.8288
Epoch 100 | Edge Type: o-o-bank | Train Loss: 3.9497 | Train AUCROC 0.9906
Epoch 200 | Edge Type: o-o-bank | Train Loss: 3.1344 | Train AUCROC 0.9932
Epoch 300 | Edge Type: o-o-bank | Train Loss: 2.6502 | Train AUCROC 0.9971
Epoch 400 | Edge Type: o-o-bank | Train Loss: 2.4375 | Train AUCROC 0.9964
Epoch 500 | Edge Type: o-o-bank | Train Loss: 2.3661 | Train AUCROC 0.9963
Epoch 100 | Edge Type: o-o-nobank | Train Loss: 10.6776 | Train AUCROC 0.8714
Epoch 200 | Edge Type: o-o-nobank | Train Loss: 10.1528 | Train AUCROC 0.8837
Epoch 300 | Edge Type: o-o-nobank | Train Loss: 9.8150 | Train AUCROC 0.8914
Epoch 400 | Edge Type: o-o-nobank | Train Loss: 9.6942 | Train AUCROC 0.8949
Epoch 500 | Edge Type: o-o-nobank | Train Loss: 9.5905 | Train AUCROC 0.8971
Epoch 100 | Edge Type: o-n | Train Loss: 2.7825 | Train AUCROC 0.9359
Epoch 200 | Edge Type: o-n | Train Loss: 2.2226 | Train AUCROC 0.9636
Epoch 300 | Edge Type: o-n | Train Loss: 1.9493 | Train AUCROC 0.9719
Epoch 400 | Edge Type: o-n | Train Loss: 1.7393 | Train AUCROC 0.9757
Epoch 500 | Edge Type: o-n | Train Loss: 1.5535 | Train AUCROC 0.9815
Epoch 100 | Edge Type: n-n | Train Loss: 1.6161 | Train AUCROC 0.8219
Epoch 200 | Edge Type: n-n | Train Loss: 1.7064 | Train AUCROC 0.8366
Epoch 300 | Edge Type: n-n | Train Loss: 1.4474 | Train AUCROC 0.8416
Epoch 400 | Edge Type: n-n | Train Loss: 1.6388 | Train AUCROC 0.8419
Epoch 500 | Edge Type: n-n | Train Loss: 1.4385 | Train AUCROC 0.8465
Epoch 100 | Edge Type: o-o-bank | Train Loss: 4.6272 | Train AUCROC 0.9892
Epoch 200 | Edge Type: o-o-bank | Train Loss: 3.6703 | Train AUCROC 0.9911
Epoch 300 | Edge Type: o-o-bank | Train Loss: 3.5206 | Train AUCROC 0.9938
Epoch 400 | Edge Type: o-o-bank | Train Loss: 3.1467 | Train AUCROC 0.9923
Epoch 500 | Edge Type: o-o-bank | Train Loss: 3.1569 | Train AUCROC 0.9911
Epoch 100 | Edge Type: o-o-nobank | Train Loss: 13.8545 | Train AUCROC 0.8782
Epoch 200 | Edge Type: o-o-nobank | Train Loss: 13.1631 | Train AUCROC 0.8904
Epoch 300 | Edge Type: o-o-nobank | Train Loss: 13.1336 | Train AUCROC 0.8921
Epoch 400 | Edge Type: o-o-nobank | Train Loss: 13.1751 | Train AUCROC 0.8912
Epoch 500 | Edge Type: o-o-nobank | Train Loss: 12.9761 | Train AUCROC 0.8949
Epoch 100 | Edge Type: o-n | Train Loss: 5.3219 | Train AUCROC 0.8906
Epoch 200 | Edge Type: o-n | Train Loss: 4.3969 | Train AUCROC 0.9269
Epoch 300 | Edge Type: o-n | Train Loss: 4.0967 | Train AUCROC 0.9348
Epoch 400 | Edge Type: o-n | Train Loss: 3.8712 | Train AUCROC 0.9428
Epoch 500 | Edge Type: o-n | Train Loss: 3.9079 | Train AUCROC 0.9400
Epoch 100 | Edge Type: n-n | Train Loss: 1.5021 | Train AUCROC 0.8480
Epoch 200 | Edge Type: n-n | Train Loss: 1.5081 | Train AUCROC 0.8481
Epoch 300 | Edge Type: n-n | Train Loss: 1.4946 | Train AUCROC 0.8500
Epoch 400 | Edge Type: n-n | Train Loss: 1.4709 | Train AUCROC 0.8508
Epoch 500 | Edge Type: n-n | Train Loss: 1.4736 | Train AUCROC 0.8520
Epoch 100 | Edge Type: o-o-bank | Train Loss: 11.6586 | Train AUCROC 0.9740
Epoch 200 | Edge Type: o-o-bank | Train Loss: 10.5285 | Train AUCROC 0.9779
Epoch 300 | Edge Type: o-o-bank | Train Loss: 9.8641 | Train AUCROC 0.9791
Epoch 400 | Edge Type: o-o-bank | Train Loss: 9.2209 | Train AUCROC 0.9820
Epoch 500 | Edge Type: o-o-bank | Train Loss: 8.6396 | Train AUCROC 0.9824
Epoch 100 | Edge Type: o-o-nobank | Train Loss: 20.5164 | Train AUCROC 0.8611
Epoch 200 | Edge Type: o-o-nobank | Train Loss: 19.7571 | Train AUCROC 0.8728
Epoch 300 | Edge Type: o-o-nobank | Train Loss: 20.0857 | Train AUCROC 0.8759
Epoch 400 | Edge Type: o-o-nobank | Train Loss: 19.2182 | Train AUCROC 0.8808
Epoch 500 | Edge Type: o-o-nobank | Train Loss: 18.7649 | Train AUCROC 0.8861
Epoch 100 | Edge Type: o-n | Train Loss: 6.7041 | Train AUCROC 0.8971
Epoch 200 | Edge Type: o-n | Train Loss: 6.0828 | Train AUCROC 0.9227
Epoch 300 | Edge Type: o-n | Train Loss: 5.9952 | Train AUCROC 0.9215
Epoch 400 | Edge Type: o-n | Train Loss: 5.4857 | Train AUCROC 0.9364
Epoch 500 | Edge Type: o-n | Train Loss: 5.2619 | Train AUCROC 0.9399
Epoch 100 | Edge Type: n-n | Train Loss: 1.4017 | Train AUCROC 0.8632
Epoch 200 | Edge Type: n-n | Train Loss: 1.3854 | Train AUCROC 0.8649
Epoch 300 | Edge Type: n-n | Train Loss: 1.3634 | Train AUCROC 0.8746
Epoch 400 | Edge Type: n-n | Train Loss: 1.3576 | Train AUCROC 0.8761
Epoch 500 | Edge Type: n-n | Train Loss: 1.3501 | Train AUCROC 0.8810
Epoch 100 | Edge Type: o-o-bank | Train Loss: 31.3950 | Train AUCROC 0.9180
Epoch 200 | Edge Type: o-o-bank | Train Loss: 27.4268 | Train AUCROC 0.9361
Epoch 300 | Edge Type: o-o-bank | Train Loss: 25.8775 | Train AUCROC 0.9408
Epoch 400 | Edge Type: o-o-bank | Train Loss: 25.5064 | Train AUCROC 0.9427
Epoch 500 | Edge Type: o-o-bank | Train Loss: 24.8556 | Train AUCROC 0.9452
Epoch 100 | Edge Type: o-o-nobank | Train Loss: 27.1168 | Train AUCROC 0.8549
Epoch 200 | Edge Type: o-o-nobank | Train Loss: 26.3498 | Train AUCROC 0.8624
Epoch 300 | Edge Type: o-o-nobank | Train Loss: 25.7130 | Train AUCROC 0.8709
Epoch 400 | Edge Type: o-o-nobank | Train Loss: 25.6511 | Train AUCROC 0.8718
Epoch 500 | Edge Type: o-o-nobank | Train Loss: 25.1067 | Train AUCROC 0.8759
Epoch 100 | Edge Type: o-n | Train Loss: 7.9393 | Train AUCROC 0.9098
Epoch 200 | Edge Type: o-n | Train Loss: 6.9687 | Train AUCROC 0.9314
Epoch 300 | Edge Type: o-n | Train Loss: 6.6059 | Train AUCROC 0.9354
Epoch 400 | Edge Type: o-n | Train Loss: 6.1709 | Train AUCROC 0.9470
Epoch 500 | Edge Type: o-n | Train Loss: 5.9612 | Train AUCROC 0.9468
Epoch 100 | Edge Type: n-n | Train Loss: 1.6896 | Train AUCROC 0.8796
Epoch 200 | Edge Type: n-n | Train Loss: 1.6042 | Train AUCROC 0.8759
Epoch 300 | Edge Type: n-n | Train Loss: 1.6582 | Train AUCROC 0.8813
Epoch 400 | Edge Type: n-n | Train Loss: 1.8994 | Train AUCROC 0.8791
Epoch 500 | Edge Type: n-n | Train Loss: 1.5509 | Train AUCROC 0.8812
Epoch 100 | Edge Type: o-o-bank | Train Loss: 57.3728 | Train AUCROC 0.8519
Epoch 200 | Edge Type: o-o-bank | Train Loss: 51.6697 | Train AUCROC 0.8818
Epoch 300 | Edge Type: o-o-bank | Train Loss: 48.1432 | Train AUCROC 0.8961
Epoch 400 | Edge Type: o-o-bank | Train Loss: 47.6447 | Train AUCROC 0.8982
Epoch 500 | Edge Type: o-o-bank | Train Loss: 45.0511 | Train AUCROC 0.9095
Epoch 100 | Edge Type: o-o-nobank | Train Loss: 34.6722 | Train AUCROC 0.8466
Epoch 200 | Edge Type: o-o-nobank | Train Loss: 34.6303 | Train AUCROC 0.8495
Epoch 300 | Edge Type: o-o-nobank | Train Loss: 32.5835 | Train AUCROC 0.8662
Epoch 400 | Edge Type: o-o-nobank | Train Loss: 32.7510 | Train AUCROC 0.8662
Epoch 500 | Edge Type: o-o-nobank | Train Loss: 32.0455 | Train AUCROC 0.8731
Epoch 100 | Edge Type: o-n | Train Loss: 11.6964 | Train AUCROC 0.8753
Epoch 200 | Edge Type: o-n | Train Loss: 10.8385 | Train AUCROC 0.8946
Epoch 300 | Edge Type: o-n | Train Loss: 10.3508 | Train AUCROC 0.9045
Epoch 400 | Edge Type: o-n | Train Loss: 10.0767 | Train AUCROC 0.9111
Epoch 500 | Edge Type: o-n | Train Loss: 9.9344 | Train AUCROC 0.9136
Epoch 100 | Edge Type: n-n | Train Loss: 1.5408 | Train AUCROC 0.8863
Epoch 200 | Edge Type: n-n | Train Loss: 1.4676 | Train AUCROC 0.8945
Epoch 300 | Edge Type: n-n | Train Loss: 1.3970 | Train AUCROC 0.8963
Epoch 400 | Edge Type: n-n | Train Loss: 1.4641 | Train AUCROC 0.8982
Epoch 500 | Edge Type: n-n | Train Loss: 1.4932 | Train AUCROC 0.8997
Epoch 100 | Edge Type: o-o-bank | Train Loss: 81.3670 | Train AUCROC 0.8197
