Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
21,1.5515151515151515,18,0.0006719424649264408,-0.19060983581064578,0.015348615615782144,0.00033597123246322034,624,2270,2310,1792,1.817120592832141,1.5874010519681987,1.4655712318767686,1.4422495703074087,-1.0000000000000013
22,1.5406654343807764,19,0.0007122817542213482,-0.19008985671037473,0.01207013272006733,0.00035614087711067415,590,2136,2164,1667,1.709975946676698,1.4655712318767646,1.2599210498948736,1.259921049894873,1.0000000000000022
23,1.5391221374045803,17,0.0007346645047277232,-0.1905786158247621,0.015437356017858513,0.00036733225236386163,574,2066,2096,1613,1.7099759466766973,1.4655712318767682,1.2599210498948734,1.259921049894871,1.0000000000000013
24,1.5762118940529735,16,0.000788105947026487,-0.19259016758273864,0.012200397152946551,0.00039405297351324337,556,1926,2001,1577,-4.949232003839767,4.949232003839766,1.4655712318767682,1.3247179572447423,1.2599210498948752
25,1.5575692963752665,16,0.0008307036247334756,-0.1876982195004228,0.013019959934461003,0.00041535181236673774,527,1792,1876,1461,4.714457969648388,-4.714457320609389,1.4584068676475177,1.324717957244747,1.259921049894863
26,1.561965811965812,17,0.0008348294024403056,-0.18744539098047402,0.012994144171842765,0.00041741470122015286,528,1788,1872,1462,4.628638113159471,-4.6286369932615425,1.5800910500206673,1.3247179572447483,1.1262401190916982
27,1.5771305285868393,18,0.0008511227893075227,-0.19498501739441607,0.01364007307483571,0.00042556139465376125,504,1774,1854,1462,4.641191882750435,-4.641191300583412,1.583594580286826,1.3247179572447476,1.0928026235716803
28,1.5246679316888045,18,0.0007236202808205052,-0.1703445282693483,0.012156099727423028,0.0003618101404102526,613,2025,2108,1607,4.64119188275043,-4.641191300583423,1.6180339887498965,1.583594580286824,1.324717957244746
29,1.5356009070294785,17,0.0006967336238790736,-0.1639973964538426,0.011241393781591589,0.00034836681193953684,635,2125,2205,1693,4.89060342518381,-4.890310694090407,1.6180339887498998,1.5855280558699905,1.3247179572447487
30,1.5386004514672686,18,0.0006949414866609162,-0.1629235023898515,0.010708939005227075,0.0003474707433304581,631,2132,2215,1704,4.907836234032683,-4.907119067639115,1.7059773666502678,1.6180339887498962,1.3247179572447443
31,1.4910251296370163,16,0.0005949820948272211,-0.12904287456348953,0.012301965551270612,0.0002974910474136106,749,2444,2507,1869,3.853334334733245,-3.849618114621626,1.8054743470793286,1.6180339887498945,-1.4142135623730956
32,1.5071915215745648,17,0.0005706897090399715,-0.1344921371725267,0.011736691189208434,0.00028534485451998573,778,2573,2642,1991,3.9816874631467405,-3.9791575964733834,1.7005272323151415,1.4422495703074103,1.4142135623730956
33,1.4992458521870287,18,0.0005655397405458426,-0.1363004988454369,0.01043391657848902,0.00028276987027292126,781,2588,2652,1988,4.162555700736972,-4.133100760023914,1.440059575242557,-1.4142135623730951,1.414213562373095
34,1.492537313432836,18,0.0005714155105026172,-0.13168304867249225,0.01161051384467154,0.00028570775525130855,778,2551,2613,1950,3.828964639543547,-3.793561609923168,1.5835442915073261,1.442249570307411,-1.4142135623730951
35,1.51283129995793,16,0.000636713510083304,-0.14729683007976382,0.011781627997784053,0.000318356755041652,694,2314,2377,1798,3.8641388359569295,-3.79403394304545,1.5798752040256017,1.4422495703074076,1.2599210498948732
36,1.5254848894903021,16,0.0006883957082537464,-0.15468599727578358,0.013834920125079885,0.00034419785412687326,641,2154,2217,1691,3.828470067187415,-3.7574499042805067,1.704880670254764,1.2599210498948734,1.2599210498948734
37,1.5156777616980222,16,0.0007315047112442191,-0.15194657357846703,0.01640407710996541,0.0003657523556221096,604,2019,2073,1571,3.4202165967407545,-3.3325107998001413,1.9129311827723894,1.4422495703074087,1.0000000000000009
38,1.541795665634675,13,0.0009552637333548171,-0.1685698788041562,0.014760218178504841,0.0004776318666774086,450,1568,1615,1245,2.9957296260514523,-2.86994264329845,1.6899811233993167,1.6716998816571595,1.0000000000000016
39,1.5537742150968603,14,0.001038619127738543,-0.16379710125806568,0.01934481137091004,0.0005193095638692715,414,1445,1497,1163,2.682558936479457,-2.421303096417936,2.09945878986364,1.6716998816571595,1.6180339887498993
40,1.5756331279945244,13,0.0010792007725989891,-0.17287022927981233,0.01936534927076609,0.0005396003862994947,394,1414,1461,1151,2.4887531450921094,-2.10727703829727,1.9496645122309306,1.6716998816571635,1.6180339887498962
41,1.6146540027137042,14,0.0010961670079522772,-0.18718594067904767,0.023266863114142167,0.0005480835039761386,382,1414,1474,1190,2.705969853589845,-2.3102676646024047,1.8299861418548518,1.808434002511506,1.618033988749895
42,1.6377952755905512,14,0.0011732057848069849,-0.1931493942140291,0.02622264038433124,0.0005866028924034926,349,1329,1397,1144,2.9142897848998532,-2.6798968512137162,2.1325293796466815,1.8378018463828438,1.6180339887498971
43,1.6266866566716642,14,0.0012203200725218787,-0.19049262610655493,0.021213430691970236,0.0006101600362609393,334,1278,1334,1085,2.667700756254754,-2.4330047900102385,2.00254064456307,1.663677654396537,1.6180339887498953
44,1.622154779969651,15,0.0012317044646694387,-0.1953259556193668,0.018435766673310018,0.0006158522323347195,330,1265,1318,1069,2.632028643480777,-2.4330649169503116,1.8933846431904227,1.6636776543965357,1.6180339887498978
45,1.6182634730538923,16,0.0012121823768193951,-0.2029512858320157,0.01743966806840513,0.0006060911884096975,334,1288,1336,1081,2.481066861055008,-2.3550893321211603,1.9182595877511326,1.618033988749895,1.4458446618826601
46,1.6125,14,0.0012607505863956214,-0.2044283052749214,0.014071095822622354,0.0006303752931978108,325,1234,1280,1032,2.7316963458485413,-2.6231224104637016,1.3953369944670753,1.30788912843064,1.0350776082277868
47,1.5886850152905199,14,0.0012155202871388829,-0.19361412762362745,0.013263084651336582,0.0006077601435694414,345,1262,1308,1039,2.6987483700092514,-2.5520139669698274,1.4220457544863372,1.324717957244745,1.2207440846057585
48,1.5829596412556053,13,0.0011839638304080818,-0.1959048000994992,0.013711955966814906,0.0005919819152040409,358,1297,1338,1059,2.6837922880668446,-2.6078797606768847,1.578406371477144,1.5213797068045685,1.2207440846057591
49,1.5669398907103824,14,0.00107104572160655,-0.18982768467026348,0.013256499528846286,0.000535522860803275,400,1424,1464,1147,2.2235746269187713,-2.1072130576475505,1.521379712764538,1.5213797008445957,1.2394766966848476
50,1.5678524374176548,16,0.00103352171220676,-0.18367446467778856,0.01464457672524727,0.0005167608561033799,415,1469,1518,1190,2.622462898806066,-2.538419360265901,1.7772220437751127,1.2627950409547466,1.2620138260223575
51,1.5864615384615384,15,0.0009768851837817355,-0.1952067626697914,0.013675885836102724,0.0004884425918908678,433,1573,1625,1289,3.0277377013798663,-2.9675992528873727,1.9269339942721357,1.2640897086885197,1.26143741860756
52,1.5744186046511628,17,0.000915892149302596,-0.18863953362106084,0.01700342434875684,0.0004579460746512981,479,1655,1720,1354,3.1800072670685022,-3.0723087272356744,2.193925999422703,1.4057247674798545,1.2659636838809942
53,1.5348837209302326,16,0.0008116783294184202,-0.17601967034816596,0.012989862834236603,0.0004058391647092101,548,1832,1892,1452,2.9698224012194823,-2.9083920163904318,2.1421143200066854,1.4945301804796682,1.391615028852952
54,1.6015108593012275,17,0.0007565001697218838,-0.16962866345356262,0.013431979129076534,0.0003782500848609418,584,2047,2118,1696,3.326102673145597,-3.2780454839849242,2.2249517521505737,1.476438508600698,-1.4606248948225524
55,1.6261203585147248,18,0.0006943297858730678,-0.1749294314219929,0.015365682347185931,0.00034716489293653386,656,2260,2343,1905,3.625808702596049,-3.585325101620064,2.0761484367781056,1.5952932259344639,1.5787510468787638
56,1.647108843537415,16,0.0007005992528870331,-0.17600145115594207,0.020974820769240333,0.00035029962644351657,650,2159,2352,1937,3.823003262089307,-3.777018469956797,2.5661721526804113,2.347759957757138,-1.7538811960197882
57,1.6767432486900444,15,0.0006761061486653404,-0.1868695321986193,0.02537005118610977,0.0003380530743326702,661,2265,2481,2080,3.6960779929679792,-3.593387785260031,2.5966883333497495,2.3465016184615206,-1.7326602451433408
58,1.6615017878426699,17,0.0006603743194923172,-0.18212743677742177,0.021034795098212045,0.00033018715974615854,680,2309,2517,2091,3.532798490952818,-3.4245459760417685,2.612111569002391,2.3211971081773677,-1.708076292014539
59,1.6657381615598885,17,0.0006631123254617391,-0.18362269607787327,0.020205096095260028,0.0003315561627308695,682,2299,2513,2093,3.7287849275966987,-3.665148265518482,2.6423952323982784,2.2617493988662725,-1.6827565461814673
60,1.6926179911254537,17,0.0006830581077988111,-0.18858594651947777,0.025968839809292366,0.00034152905389940553,655,2247,2479,2098,3.8513274488087,-3.7772238252903185,2.663174775182707,2.3598521940925212,1.9336292899214267
61,1.6418918918918919,16,0.0006936594389065872,-0.17357922880191912,0.052160814137999674,0.0003468297194532936,651,2181,2368,1944,4.462698034141097,-3.652628990904989,3.6310629060004653,2.2624459828709,-2.18795846948865
62,1.6098020735155514,16,0.0007589825900591944,-0.1665296604748969,0.03315001223246716,0.0003794912950295972,581,1989,2122,1708,3.6215869610850935,-3.5064221577543573,3.234073164113246,1.8320821352723302,1.6744686000315028
63,1.6416906820365034,18,0.0007888950898781852,-0.1785365675366577,0.0339018694018881,0.0003944475449390926,552,1953,2082,1709,3.706523649083487,-3.6615535358017626,3.4814580696854223,1.939892219398457,-1.761982029137219
64,1.629080118694362,16,0.0008060762586315499,-0.18529783452166973,0.02831165150017775,0.00040303812931577487,550,1889,2022,1647,4.109292108602534,-4.067483892039808,3.211480545892294,1.8128606507983278,-1.6096165898609291
65,1.6506639427987742,16,0.0008434665011746419,-0.20949198904847013,0.02719453681617952,0.00042173325058732095,522,1825,1958,1616,4.193673782162136,-4.108358379621591,3.0246811664968827,1.7938123857995132,-1.5164600778868111
66,1.6412649040953862,16,0.0008512784772278973,-0.2098793633590507,0.03104062746533161,0.0004256392386139487,519,1791,1929,1583,4.068135213671405,-3.947099604525023,3.150798762256758,1.8234650835662776,-1.5858245636421473
67,1.6125933831376735,15,0.0008609681703885067,-0.2115827775667732,0.025740668980232282,0.0004304840851942535,515,1770,1874,1511,3.853990716145361,-3.7200489714882625,2.9894892772031136,1.5698979148368217,-1.506603175629916
68,1.6713973799126638,16,0.0009128330856977956,-0.2338819720748194,0.03329592080271465,0.0004564165428488978,460,1710,1832,1531,4.005045956068796,-3.795615781128678,3.482965713722143,-1.7872463467898916,-1.7872463467898916
69,1.6524590163934427,16,0.0009034767722216744,-0.23440216852127205,0.031894634129976424,0.00045173838611083724,463,1720,1830,1512,3.795212247462733,-3.6566577310606996,3.24709418561002,-1.6540064190898534,-1.6540064190898534
70,1.6515486725663717,14,0.0009139727020289827,-0.24579332037964807,0.025961608304428688,0.00045698635101449134,451,1708,1808,1493,4.211766488085067,-4.166052308571255,3.010588946912407,1.5396133460819785,-1.5072663883071735
71,1.6403857061826432,15,0.0009309794019197747,-0.24519912411541717,0.02387550167429474,0.0004654897009598874,445,1659,1763,1446,4.438133666427388,-4.373901015324623,2.843781279226265,1.5857323772612837,-1.4219076560742354
72,1.6308871851040525,16,0.0008936368137556453,-0.22475740562454996,0.02827612874426179,0.00044681840687782264,471,1715,1826,1489,4.345158368079228,-4.313562446533056,3.2335841014367652,-1.6174540360419218,-1.6174540360419218
73,1.6461211477151967,17,0.0008751308600293443,-0.23501900394735892,0.029040129957054416,0.00043756543001467215,474,1764,1882,1549,4.38270772649247,-4.354084364097577,3.2685631706568348,-1.6345863625960164,-1.6345863625960164
74,1.6597077244258873,18,0.0008666881067498105,-0.23204144219240536,0.031748048620622374,0.0004333440533749053,477,1784,1916,1590,4.803133143322537,-4.779908688973042,3.3605236842980344,-1.6803784504719967,-1.6803784504719967
75,1.614382490880667,16,0.0008417009858606189,-0.20666385376292926,0.026154621498686664,0.00042085049293030943,501,1803,1919,1549,4.814178090103654,-4.79129853923142,2.960173177001746,1.7002698527085809,1.5416516841045211
76,1.6232629953679876,17,0.0008358717792832069,-0.21242053587474605,0.031150290744449978,0.0004179358896416034,506,1803,1943,1577,4.903749997443934,-4.880915088364073,3.171158583544899,1.7584843089904851,-1.5856942457893366
77,1.6238437821171634,16,0.0008348811219111379,-0.22117687414703824,0.03166680529872035,0.000417440560955569,495,1825,1946,1580,4.543619638822115,-4.543619638822113,3.174927884415362,1.6803214056946114,-1.5874473671952787
78,1.6321138211382114,15,0.0008297477484180028,-0.21186711701701527,0.029280696636452302,0.00041487387420900137,485,1866,1968,1606,-4.248597207939264,4.248597207939262,3.0000000000000067,-1.5000000000000024,-1.5000000000000024
79,1.6578947368421053,14,0.0008394403730846103,-0.22992226588397374,0.023281743489109726,0.00041972018654230515,450,1883,1976,1638,3.96791852380725,-3.9655968809983535,2.6166604882175477,1.4337523996344097,-1.3083713024731178
80,1.6595321055251369,14,0.0008264602119149086,-0.2403680116922901,0.02538847657449163,0.0004132301059574544,455,1912,2009,1667,3.884327606476499,-3.8822943447886855,2.6650438566485084,1.5487630131465546,-1.3325954527754056
81,1.6490872210953347,14,0.0008366754039042793,-0.24265318024243815,0.026524638047364525,0.0004183377019521397,450,1883,1972,1626,3.4977505721787563,-3.48606299428485,2.7866948123327675,1.510053675925389,-1.395347137502181
82,1.6846986089644513,15,0.0008684013448270367,-0.26137360233292,0.027071058247390124,0.0004342006724135184,416,1856,1941,1635,3.2969255322058526,-3.2767183625870846,2.8608909876214605,-1.4362501112376278,-1.4362501112376278
83,1.6952767902488572,15,0.0008614211332565332,-0.28721127545407665,0.02736378658952001,0.0004307105666282666,407,1897,1969,1669,2.902611894331403,-2.8459964292353037,2.802039330655383,1.4422495703074072,-1.4010196653276943
84,1.6904761904761905,15,0.0008754408029395082,-0.285608212680457,0.023918617910166445,0.00043772040146975415,395,1869,1932,1633,2.490802199867735,2.466212074330469,-2.4074688804884707,1.5874010519681996,1.5213797068045674
85,1.678944474986256,15,0.0009235118124236832,-0.26946798393935023,0.02485431570640908,0.0004617559062118416,385,1764,1819,1527,2.571281590658239,1.813386732260342,-1.646721851610954,1.5213797068045687,1.442249570307412
86,1.6869462492616656,15,0.0009970131496818354,-0.256364602934223,0.035966422798544596,0.0004985065748409177,372,1632,1693,1428,3.23961180127748,-1.619805900638743,-1.619805900638743,1.5213797068045685,1.4422495703074083
87,1.7059986816084378,15,0.0011253289456520038,-0.269250733994811,0.04100355112269237,0.0005626644728260019,333,1451,1517,1294,3.3912114430141593,-1.6956057215070846,-1.6956057215070846,1.67169988165716,1.548763013146552
88,1.6957708049113234,14,0.0011575227337278656,-0.2660766166057502,0.033437660999488895,0.0005787613668639329,324,1409,1466,1243,3.1748021039363974,1.6716998816571613,-1.5874010519681994,-1.5874010519681994,1.5487630131465533
89,1.7096085409252668,16,0.0012176699009439225,-0.26166082396137563,0.037977378542637295,0.0006088349504719612,310,1344,1405,1201,3.2075343299958265,-1.6037671649979084,-1.6037671649979084,1.5487630131465606,1.442249570307404
90,1.7221350078492936,15,0.0013528161884126422,-0.2540331904982215,0.04473335138653451,0.0006764080942063211,287,1205,1274,1097,3.3019272488946396,-1.6509636244473183,-1.6509636244473183,1.6062069816098485,1.442249570307409
91,1.7196904557179709,17,0.0014799401512202847,-0.21865890513099923,0.048416623505995744,0.0007399700756101423,268,1097,1163,1000,3.207534329995827,1.6062069816098488,-1.6037671649979126,-1.6037671649979126,1.5874010519681998
92,1.7350044762757386,17,0.001554663509207651,-0.20606856720775263,0.05904279895800304,0.0007773317546038255,255,1041,1117,969,3.5568933044900826,-1.778446652245036,-1.778446652245036,1.587401051968202,1.50563976898064
93,1.7240110395584176,17,0.001587487145081416,-0.20428116232085808,0.04388439401265398,0.000793743572540708,250,1014,1087,937,3.0022605488485548,1.5515682851259271,1.5515682851259271,-1.500809076275785,-1.500809076275785
94,1.7,16,0.0016361886429258905,-0.21509275759826443,0.02398561778773605,0.0008180943214629451,239,1008,1040,884,1.9401232463002058,1.5462935180643629,1.2599210498948719,1.0000000120020207,1.0000000000000009
95,1.7920310981535472,17,0.0017432209126007267,-0.26101640482733357,0.02958911239331519,0.0008716104563003634,227,967,1029,922,3.600657040791247,-3.4685382187300613,1.972384970347567,1.4422495703074074,-1.0000000000000004
96,1.7936170212765958,15,0.001910135272925022,-0.2587758881861251,0.02839303900461209,0.000955067636462511,206,889,940,843,3.48756876110875,-3.4409411588166754,1.6957561656704758,1.5874010519681976,1.0
97,1.7744360902255638,16,0.0019079957959414666,-0.27441740309910556,0.025084008748760562,0.0009539978979707333,202,885,931,826,3.083232879168052,-3.077813390263475,1.7099759466767797,1.6973246680286351,1.0000000000000007
98,1.7650862068965518,16,0.0019040843655841978,-0.28485020125512717,0.018689351576764542,0.0009520421827920991,201,889,928,819,2.8331318039302125,-2.825091783627956,1.5874010519682171,1.5689221859066256,-1.0000000000000009
99,1.7044444444444444,15,0.0018959337535533304,-0.28069821914301213,0.018227899849337134,0.0009479668767766654,208,863,900,767,2.4633553109088826,-2.441193858025432,1.5874010519682047,1.5470555122109675,-1.0000000000000009
100,1.7093821510297482,14,0.0019580551558187266,-0.2846094615404551,0.024042749936365074,0.0009790275779093633,201,840,874,747,2.0597671439071195,-2.059767143907119,1.9129311827723872,1.5874010519682005,1.0000000000000007
101,1.7112068965517242,14,0.001845962132202507,-0.2776580394189052,0.03542261105479433,0.0009229810661012536,211,888,928,794,2.154434690031885,1.5874010519682042,-1.4953487812212216,1.4953487812212183,-1.0772173450159392
102,1.7168857431749243,16,0.0017377386064523523,-0.24082471228960078,0.0332521352961487,0.0008688693032261762,227,940,989,849,2.3570987797399114,-1.7734739712786964,1.7662869702280115,1.4422495703074083,1.2599210498948739
103,1.7052200614124873,15,0.0017471517022668922,-0.2404124332562066,0.03416723469825101,0.0008735758511334463,228,925,977,833,2.522970655772962,-1.6208107343829108,1.6166185116256993,1.2599210527069122,1.259921047082828
104,1.7269906928645296,16,0.001787775044373219,-0.2376853447029343,0.07291696832629227,0.0008938875221866095,225,880,967,835,3.7086973015824314,-1.8539641554488409,-1.8539641554488409,-1.6799039220615604,1.6795161308959485
105,1.746031746031746,14,0.0017338944846392711,-0.23313039551305542,0.07318014083415056,0.0008669472423196356,232,913,1008,880,3.717691061456329,-2.451229152042734,2.4389300371819504,-1.84744081902081,-1.84744081902081
106,1.755813953488372,14,0.0017030203234610786,-0.23287110329459093,0.08004768521273789,0.0008515101617305393,240,932,1032,906,3.833984074963047,-2.451105826599453,2.4401953495203474,-1.9067488957281116,-1.9067488957281116
107,1.7175141242937852,16,0.0016187692029159145,-0.21751992059749647,0.06367370067080998,0.0008093846014579572,257,977,1062,912,3.5303483353260674,-2.514866859365875,2.514866859365871,-1.7651741676630333,-1.7651741676630333
108,1.7054860442733397,16,0.0016430501389916568,-0.20474189644948626,0.06097763816865886,0.0008215250694958284,257,955,1039,886,3.448217240382733,2.815245450263457,-2.7506957301613606,-1.724108620191359,-1.724108620191359
109,1.6408602150537634,15,0.00176626503235066,-0.18941343317365594,0.03663545225589375,0.0008831325161753301,241,875,930,763,2.7446132785725297,2.714417616594911,-2.676571900204389,1.5094104565362705,-1.357208808297455
110,1.684959349593496,14,0.0017140990331571675,-0.19880894672875363,0.051986188498147734,0.0008570495165785839,250,913,984,829,3.3322218516459636,2.768768513881434,-2.7019532063756913,-1.6661109258229838,-1.6661109258229838
111,1.6642784032753326,15,0.001705203282044398,-0.19360137458787424,0.051488982741210394,0.0008526016410221991,254,910,977,813,3.174802103936396,2.848634258690142,-2.7856401818234637,-1.5874010519682018,-1.5874010519682018
112,1.6455958549222798,15,0.00170704964203556,-0.1900580986762755,0.04849531625769351,0.00085352482101778,246,903,965,794,3.03658897187566,2.584013573158378,-2.506861906312885,-1.51829448593783,-1.51829448593783
113,1.635258358662614,14,0.0016584770371831786,-0.18625380788804047,0.04963507918053464,0.0008292385185915892,257,923,987,807,3.0723168256858426,2.5840135731583738,-2.5068619063128854,-1.5361584128429209,-1.5361584128429209
114,1.6390346274921301,13,0.001721675028878288,-0.18946426425419868,0.04470625279684342,0.000860837514439144,247,895,953,781,3.036588971875665,2.54572989502183,-2.545729895021828,-1.5182944859378282,-1.5182944859378282
115,1.6293103448275863,13,0.0017576163374623365,-0.1786846947976962,0.04735012980828844,0.0008788081687311684,245,873,928,756,3.0000000000000084,2.1147425268811264,-2.1147425268811255,-1.5000000000000018,-1.5000000000000018
116,1.6454054054054055,13,0.0017807417807417807,-0.18408647854109297,0.04823566027735473,0.0008903708903708903,239,869,925,761,3.036588971875667,-2.000000000000003,1.9999999999999967,-1.5182944859378322,-1.5182944859378322
117,1.6560636182902584,14,0.0016478244958112024,-0.18412589709287439,0.04861782525818811,0.0008239122479056012,267,937,1006,833,3.2710663101885857,-2.1147425268811326,2.1147425268811304,-1.6355331550942922,-1.6355331550942922
118,1.6459510357815443,13,0.0015513204861277517,-0.1824530055811794,0.04181449892473814,0.0007756602430638757,287,990,1062,874,3.2075343299958248,2.0677257537150755,-2.067725753715072,1.618033988749896,-1.603767164997913
119,1.6181818181818182,14,0.0014724129373810905,-0.1763394967579172,0.03839589620332421,0.0007362064686905451,311,1030,1100,890,3.239611801277487,2.19903201917767,-2.199032019177652,-1.6198059006387404,-1.6198059006387404
120,1.6251171508903468,15,0.0015245001415481677,-0.18758508865341422,0.01719570219933898,0.0007622500707740839,298,1017,1067,867,-2.5517442522489415,2.5517442522489344,2.154434690031884,1.6180339887498938,-1.2682249984232732
121,1.6792908944399678,17,0.0013542668503548126,-0.19200316816246482,0.01827054001607863,0.0006771334251774063,304,1179,1241,1042,2.6660520473683684,-2.665900601589124,2.154434690031891,1.6180339887499002,1.5110979986323296
122,1.7422680412371134,20,0.0012839116000273498,-0.19601591685557665,0.016081139197482896,0.0006419558000136748,293,1288,1358,1183,2.920960259843251,-2.9183459988631366,2.0800838230519023,1.7617153267489973,1.6180339887498945
123,1.8084848484848486,20,0.0010967160997482402,-0.2816864088404679,0.013235228453620565,0.0005483580498741202,281,1583,1650,1492,2.809940289535963,-2.8064044969969015,2.0800838230519054,1.6180339887498927,1.5814910225374064
124,1.8027433050293926,19,0.0011782635980584265,-0.28129321172105853,0.011434569443923296,0.0005891317990292132,246,1467,1531,1380,2.8827087209788735,-2.8721670058552062,-2.236067977499791,2.2360679774997907,1.804736082564879
125,1.7986754966887417,21,0.0011919652065531753,-0.28302981975960056,0.010932504050052264,0.0005959826032765878,240,1454,1510,1358,2.6641898699967577,-2.626032168016563,-2.2360679774997902,2.236067977499789,1.4746023726032509
126,1.8367609254498716,18,0.0011811967366237117,-0.3440091171973168,0.009967485808432468,0.0005905983683118557,219,1500,1556,1429,2.664100422000055,-2.626008619920465,-2.236067977499788,2.236067977499787,1.4161352653351453
127,1.8261429491307148,19,0.0011766384981512336,-0.3451625224708896,0.009987674796306795,0.0005883192490756168,225,1498,1553,1418,2.3526346787214427,-2.289554504789547,-2.23606797749979,2.23606797749979,1.486311691271581
128,1.8057553956834533,18,0.0013000398817015503,-0.353770951827341,0.01403812541568311,0.000650019940850775,217,1321,1390,1255,2.3000156063466615,2.2360679774997925,-2.23606797749979,-2.1225539344839794,1.5301222166241395
