,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
76,1851,401,1862,108,306,4
77,2167,414,2212,106,339,17
78,2417,369,2508,80,323,9
79,2452,554,2547,128,462,17
80,2687,541,2791,108,492,14
81,2845,427,2960,79,393,17
82,2983,460,3128,110,429,15
83,3076,376,3290,79,344,11
84,3066,318,3282,66,278,8
85,3031,271,3233,55,225,9
86,2788,301,2923,69,254,5
87,2548,257,2572,51,227,12
88,2348,316,2360,87,253,4
89,2168,312,2156,63,250,10
90,2062,344,2038,90,277,9
91,2076,262,2060,67,203,6
92,2066,303,2041,69,243,5
93,2042,314,2024,80,235,6
94,2073,303,2059,69,240,9
95,2048,308,2029,69,261,9
96,2057,308,2046,75,275,7
97,2013,387,2011,91,329,14
98,2135,390,2169,96,312,19
99,2228,376,2277,103,295,7
100,2293,421,2365,117,325,5
101,2405,463,2492,120,387,11
102,2581,320,2682,76,188,10
103,2581,233,2602,52,145,8
104,2486,345,2399,77,227,5
105,2448,335,2274,67,262,212
106,2395,278,2406,69,178,6
107,2248,341,2207,81,213,9
108,2100,271,1988,70,204,161
109,2115,260,2146,46,223,6
110,2191,219,2220,47,181,8
111,2114,216,2120,45,170,6
112,1811,229,1805,49,201,3
113,1811,221,1808,59,158,6
114,1749,202,1720,51,170,5
115,1527,222,1510,61,169,3
116,1496,171,1473,35,133,5
117,1424,149,1396,37,113,9
118,1353,215,1335,51,165,4
119,1315,203,1292,47,159,3
120,1293,157,1274,31,149,2
121,1245,193,1233,44,160,4
122,1213,154,1205,39,122,3
123,1216,151,1205,38,107,3
124,1207,168,1189,43,135,3
125,1161,178,1153,47,124,6
126,1135,189,1113,54,130,3
127,1156,169,1116,45,132,4
128,1127,227,1087,71,148,2
129,1196,154,1145,40,115,3
130,1201,188,1149,45,144,2
131,1218,167,1156,41,137,5
132,1187,179,1152,42,140,2
133,1179,206,1151,53,147,6
134,1205,188,1176,58,108,3
135,1177,173,1128,43,141,3
136,1202,216,1158,46,169,1
137,1243,136,1189,33,105,4
138,1204,196,1146,59,141,5
139,1231,234,1175,76,157,6
140,1251,238,1206,68,175,3
141,1306,199,1278,69,126,2
142,1323,244,1288,68,178,6
143,1366,568,1328,244,373,3
144,1810,266,1807,71,191,5
145,1872,188,1867,46,151,6
146,1827,205,1838,48,167,6
147,1801,317,1820,62,252,10
148,1931,181,1951,37,156,10
149,1875,237,1913,63,178,3
150,1546,219,1530,49,190,7
151,1501,207,1514,57,157,6
152,1525,184,1535,50,130,4
153,1504,237,1498,69,174,0
154,1421,296,1418,68,238,7
155,1519,190,1514,53,138,5
156,1490,206,1469,41,168,2
157,1454,166,1429,46,132,3
158,1403,186,1390,54,137,4
159,1398,236,1396,64,179,3
160,1410,189,1397,35,169,4
161,1307,229,1300,65,180,0
162,1346,337,1350,98,254,4
163,1477,324,1497,83,254,5
164,1640,321,1663,82,259,4
165,1783,277,1821,67,231,5
166,1838,216,1881,52,186,1
167,1865,201,1913,37,178,4
168,1839,159,1900,33,131,3
169,1658,235,1701,45,219,6
170,1562,419,1624,95,358,10
171,1668,386,1740,89,347,5
172,1796,268,1888,52,264,9
173,1843,356,1967,86,332,11
174,2003,249,2178,48,214,1
175,2090,129,2271,29,97,4
176,1990,290,2130,68,244,5
177,1890,276,1991,52,254,8
178,1784,356,1861,81,300,2
179,1874,310,1917,69,268,4
180,1801,360,1827,68,334,8
181,1924,314,1980,67,270,4
182,2107,344,2184,65,327,8
183,2158,450,2275,94,372,6
184,2330,351,2441,67,321,7
185,2342,321,2445,64,274,7
186,2368,523,2459,124,439,10
187,2556,479,2640,106,459,10
188,2745,627,2878,131,527,11
189,3031,609,3157,117,562,21
190,3224,613,3393,146,555,11
191,3480,363,3719,75,296,11
192,3532,371,3762,55,356,7
193,3428,478,3600,112,401,11
194,3399,448,3555,85,401,5
195,3270,425,3372,90,344,2
196,3076,418,3118,58,334,32
197,2829,248,2812,66,159,2
198,2703,140,2641,40,71,17
199,2450,356,2339,89,261,124
200,2302,283,2284,80,194,3
201,2114,327,2073,85,241,10
202,2053,598,1965,161,448,11
203,2255,783,2126,202,586,19
204,2833,735,2703,143,619,16
205,3407,572,3352,118,478,12
206,3533,411,3494,78,366,8
207,3677,460,3679,94,385,8
208,3789,519,3834,106,425,8
209,3751,525,3790,83,440,8
210,3529,865,3539,150,740,31
211,3699,584,3687,95,570,11
212,3742,628,3759,113,520,16
213,3955,471,3957,91,412,17
214,3949,455,3987,89,379,7
215,3884,365,3925,88,302,7
216,3763,520,3789,130,388,6
217,3423,483,3372,113,389,9
218,3298,461,3205,105,377,13
219,3126,445,3036,106,358,7
220,3058,601,2983,158,439,14
221,3185,469,3108,115,366,7
222,3279,468,3195,139,319,12
223,3216,371,3125,82,223,12
224,3095,298,2924,98,137,94
225,2921,876,2753,220,626,38
226,3335,457,3164,103,270,67
227,3192,867,3004,213,610,109
228,3597,600,3450,122,461,90
229,3767,478,3665,127,298,66
230,3972,384,3852,68,287,95
231,3978,151,3980,45,83,17
232,3326,270,3246,78,151,3
233,3195,654,3041,180,498,59
234,2957,450,2835,125,315,24
235,2775,568,2626,138,391,27
236,2890,452,2699,118,344,63
237,2894,441,2760,121,329,3
238,3143,471,3054,155,336,15
239,3365,314,3310,95,246,15
240,3003,325,2932,96,229,37
241,2866,297,2834,81,218,17
242,2644,357,2626,119,256,10
243,2456,300,2463,90,222,4
244,2331,299,2335,97,206,12
245,2122,506,2115,132,407,50
246,2275,292,2330,95,231,2
247,2225,330,2294,115,227,7
248,2248,404,2317,134,332,10
249,2285,446,2406,136,376,7
250,2436,320,2610,92,270,11
251,2465,318,2671,104,235,3
252,2256,318,2446,104,223,5
253,2290,243,2458,82,160,10
254,2211,249,2370,75,187,11
255,2081,391,2173,109,304,12
256,2020,230,2076,68,172,8
257,1909,209,1949,61,159,4
258,1809,253,1832,83,185,2
259,1742,227,1766,75,163,7
260,1718,172,1752,52,129,2
261,1625,151,1657,48,101,4
262,1371,153,1374,49,108,0
263,1279,182,1277,64,125,8
264,1236,125,1248,36,91,1
265,1100,136,1102,49,82,5
266,997,179,988,63,111,2
267,1017,257,983,103,152,4
268,1119,194,1091,67,116,2
269,1160,198,1117,67,120,5
270,1172,165,1107,59,101,7
271,1210,117,1143,35,73,3
272,1188,183,1114,65,100,5
273,1189,191,1106,71,99,13
274,1123,198,1032,76,112,1
275,1127,136,1033,57,72,2
276,1063,93,977,28,61,2
277,992,118,906,37,65,1
278,991,89,894,29,54,4
279,891,102,811,34,65,1
280,796,180,731,67,95,2
281,778,124,706,49,58,7
282,766,169,688,58,103,0
283,835,146,756,38,103,4
284,867,213,799,72,145,1
285,983,111,927,34,72,4
286,997,318,939,109,203,5
287,1131,162,1088,43,139,13
288,1172,147,1176,43,96,6
289,1152,150,1167,59,75,4
290,1167,122,1166,41,80,3
291,1084,114,1074,37,73,4
292,1083,81,1078,18,63,0
293,874,85,843,31,52,5
294,779,64,727,18,41,0
295,698,101,644,32,65,0
296,654,100,605,33,65,0
297,617,75,570,25,48,1
298,565,94,525,28,58,1
299,572,129,531,47,68,1
300,610,78,556,21,62,1
301,626,138,581,50,75,1
302,664,165,609,58,89,3
303,726,134,655,49,75,0
304,779,70,705,18,54,3
305,758,87,692,24,59,3
306,707,68,658,20,50,3
307,697,78,647,26,49,1
308,651,91,605,31,58,4
309,576,77,543,27,47,1
310,525,84,494,24,56,1
311,535,95,500,25,72,1
312,540,76,513,23,53,2
313,548,74,522,26,48,1
314,548,68,524,22,47,7
315,529,72,511,18,58,4
316,523,73,519,18,54,3
317,509,65,512,21,43,1
318,476,67,480,23,37,0
319,463,45,452,11,31,4
320,441,66,424,23,43,1
321,430,53,411,16,39,0
322,406,78,384,24,60,2
323,410,76,397,22,50,3
324,418,97,405,26,70,0
325,450,105,443,41,83,4
326,506,76,520,20,57,3
327,524,121,536,40,68,4
328,589,86,589,29,56,2
329,598,103,592,40,64,1
330,633,106,624,33,67,1
331,644,118,632,38,72,3
332,661,187,620,65,124,3
333,777,124,727,38,77,5
334,788,117,740,39,74,2
335,813,120,764,44,72,3
336,835,159,781,63,88,2
