,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
245,2085,170,2066,31,122,5
246,1812,153,1744,33,106,10
247,1562,264,1454,80,175,13
248,1398,209,1293,57,144,5
249,1381,207,1283,49,161,5
250,1395,172,1294,47,125,5
251,1386,211,1304,62,160,3
252,1421,146,1366,35,119,1
253,1399,263,1370,92,162,6
254,1402,271,1357,76,195,4
255,1459,188,1417,39,140,5
256,1432,201,1384,47,150,10
257,1463,174,1413,46,139,7
258,1419,168,1380,40,140,9
259,1442,184,1414,35,153,9
260,1383,215,1359,36,187,17
261,1330,250,1334,54,186,12
262,1387,240,1403,57,154,8
263,1432,216,1415,50,153,5
264,1471,203,1429,44,153,77
265,1518,205,1520,28,180,8
266,1535,217,1525,45,181,8
267,1526,512,1514,122,401,13
268,1806,349,1801,65,314,14
269,1984,320,2006,48,308,24
270,2113,366,2179,68,320,16
271,2219,358,2314,59,341,25
272,2389,307,2533,46,316,8
273,2496,251,2685,42,214,6
274,2281,323,2426,58,272,10
275,2259,399,2362,97,268,14
276,2335,419,2360,75,370,20
277,2397,330,2431,66,285,11
278,2348,269,2364,74,208,10
279,2310,426,2277,117,357,8
280,2501,319,2497,82,260,14
281,2499,412,2496,129,308,12
282,2520,438,2538,130,321,23
283,2549,295,2551,70,225,18
284,2530,576,2501,167,447,23
285,2834,683,2851,219,520,51
286,3073,440,3162,125,354,28
287,3194,340,3324,103,241,14
288,3129,333,3227,89,246,16
289,3019,341,3107,96,260,16
290,3071,287,3161,67,236,20
291,2788,302,2855,69,234,13
292,2404,401,2387,97,341,12
293,2316,252,2315,61,195,8
294,2204,297,2209,57,229,21
295,2163,417,2145,116,266,13
296,2232,388,2169,78,359,31
297,2314,444,2315,115,322,12
298,2441,281,2436,81,191,52
299,2344,300,2329,71,211,57
300,2410,334,2398,89,243,11
301,2459,174,2435,47,118,8
302,2265,268,2213,75,171,9
303,2099,427,1990,140,253,17
304,2108,466,1963,138,334,21
305,2252,362,2130,88,262,15
306,2270,362,2158,101,261,15
307,2305,176,2185,54,98,7
308,2292,148,2165,42,81,4
309,2178,181,2034,48,108,8
310,1914,242,1776,48,186,13
311,1675,248,1526,58,179,7
312,1537,232,1399,54,162,17
313,1379,172,1250,50,95,21
314,1373,215,1256,46,165,16
315,1456,224,1360,59,160,8
316,1491,233,1410,57,164,5
317,1489,199,1397,46,142,7
318,1439,180,1343,30,158,2
319,1393,193,1304,49,135,3
320,1396,232,1319,58,151,5
321,1422,162,1318,43,106,2
322,1351,91,1245,26,60,6
323,1210,183,1118,53,128,4
324,1192,142,1112,34,106,4
325,1142,102,1060,30,68,3
326,1043,110,956,30,71,2
327,914,123,844,40,62,2
328,871,114,794,36,64,6
329,888,145,808,50,78,3
330,849,222,752,33,189,2
331,919,155,827,30,120,1
332,953,139,869,37,89,8
333,985,155,896,41,102,3
334,1023,134,938,37,84,1
335,1033,135,951,49,73,4
336,1028,141,949,40,89,15
337,945,242,868,85,138,3
338,1049,214,948,66,151,9
339,1119,221,1043,63,154,4
340,1179,118,1112,29,70,10
341,1178,205,1108,66,102,10
342,1249,100,1161,30,54,3
343,1206,91,1107,30,49,3
344,1057,108,958,33,53,3
345,939,87,817,29,40,3
346,799,86,662,31,38,2
347,776,120,637,41,58,1
348,682,107,548,39,52,4
349,683,83,553,22,45,2
350,670,106,544,38,42,1
351,658,76,530,26,30,4
352,642,112,516,38,49,3
353,670,94,536,30,46,3
354,641,148,511,84,84,2
355,678,135,579,49,63,11
356,724,115,632,35,62,1
357,735,138,646,42,80,4
358,794,120,709,34,76,4
359,804,146,733,39,98,3
360,870,97,803,29,54,4
361,826,104,721,36,58,2
362,789,74,690,23,39,0
363,742,75,649,21,44,0
364,688,112,595,39,54,2
365,677,129,577,40,67,2
366,653,145,543,49,66,1
367,694,170,570,52,93,7
368,754,119,624,42,55,4
369,814,140,670,44,80,6
370,888,115,742,36,58,4
371,895,100,747,31,61,4
372,863,77,734,26,37,2
373,802,180,685,70,73,12
374,825,109,698,40,43,5
375,815,177,684,56,85,5
376,848,105,701,32,60,7
377,841,96,705,30,46,2
378,839,90,689,31,41,1
379,855,90,700,22,57,2
380,756,68,621,17,38,2
381,705,122,582,38,57,6
382,649,106,541,27,67,4
383,649,88,541,23,54,8
384,636,127,542,37,66,3
385,667,110,570,31,58,1
386,698,145,589,52,67,5
387,781,111,661,26,70,2
388,765,178,655,49,94,5
389,827,164,692,51,76,4
390,906,156,746,47,77,2
391,940,202,766,70,83,3
392,1041,150,833,51,65,7
393,1052,171,838,57,81,8
394,1111,165,883,69,58,6
395,1098,150,866,41,85,5
396,1091,146,871,45,73,9
397,1084,123,875,33,70,3
398,1015,134,831,48,54,1
399,999,198,807,94,81,2
400,1022,101,834,32,48,2
401,953,126,775,38,60,5
402,929,74,743,16,53,2
403,852,93,686,20,60,8
404,816,240,657,23,204,23
405,926,303,806,31,257,51
406,1013,174,969,58,77,16
407,1090,188,1032,60,91,12
408,1174,163,1095,52,89,11
409,1273,220,1178,66,130,5
410,1408,154,1296,40,90,4
411,1325,204,1188,59,136,8
412,1193,240,1060,62,148,9
413,1256,436,1125,127,250,11
414,1537,253,1363,67,166,34
415,1630,265,1488,78,146,10
416,1687,172,1534,35,126,9
417,1710,308,1571,106,165,27
418,1829,156,1673,41,93,25
419,1762,171,1617,40,110,6
420,1517,116,1376,30,71,2
421,1354,165,1215,46,100,4
422,1250,181,1119,46,109,3
423,1256,171,1092,53,116,4
424,1091,168,970,42,113,4
425,1085,217,973,78,118,1
426,1104,165,1004,45,98,2
427,1150,159,1041,50,87,6
428,1148,137,1036,34,86,8
429,1122,212,1011,62,133,7
430,1158,235,1043,66,132,2
431,1225,263,1085,69,166,6
432,1272,486,1132,136,267,16
433,1599,288,1418,67,165,17
434,1743,349,1527,94,207,41
435,1949,232,1742,78,128,29
436,1971,263,1783,57,182,40
437,2036,276,1886,71,163,32
438,2078,161,1922,47,84,17
439,1826,173,1656,50,97,13
440,1716,166,1569,57,61,14
441,1499,167,1343,56,66,23
442,1413,283,1242,43,211,29
443,1412,200,1236,46,127,57
444,1307,149,1179,22,119,45
445,1291,184,1215,41,112,58
446,1307,137,1270,26,101,15
447,1293,181,1288,50,99,14
448,1318,137,1315,36,90,29
449,1205,122,1197,42,69,6
450,1113,150,1068,26,114,3
451,1082,116,1016,30,75,4
452,962,154,903,30,122,15
453,974,83,933,20,63,4
454,877,103,846,25,59,1
455,821,112,776,32,65,8
456,808,155,760,41,109,8
457,811,102,774,28,60,4
458,792,94,752,24,55,3
459,720,114,661,29,74,11
460,746,114,685,28,79,4
461,762,74,710,12,66,5
462,717,92,686,26,52,1
463,645,98,597,26,68,7
464,638,78,600,22,57,5
465,625,68,603,14,47,3
466,579,32,561,8,22,1
467,503,64,483,15,39,1
468,495,93,460,20,61,0
469,498,65,462,18,38,3
470,455,58,411,15,37,2
471,423,63,378,16,39,2
472,414,64,369,17,34,2
473,443,63,389,17,41,1
474,446,71,394,14,53,0
475,427,83,381,19,56,0
476,444,73,399,20,43,4
477,457,54,409,16,32,4
478,449,90,399,24,59,5
479,480,63,437,20,36,4
480,480,39,438,10,20,6
481,448,51,406,15,29,9
482,422,36,385,7,24,4
483,387,31,356,10,13,3
484,359,45,332,11,28,4
485,315,48,285,11,30,2
486,291,43,259,14,19,5
487,295,103,262,33,69,1
488,338,111,310,41,59,5
489,416,145,383,50,79,7
490,528,46,493,9,34,4
491,534,66,499,14,48,9
492,550,79,528,19,62,9
493,586,116,580,43,62,5
494,616,64,604,12,51,5
495,579,60,574,12,45,8
496,498,53,506,17,25,7
497,504,40,507,10,23,2
498,478,52,473,11,34,3
499,455,32,435,7,24,12
500,368,536,343,18,510,13
501,841,65,812,15,43,4
502,838,38,807,8,25,6
503,822,39,795,7,33,4
504,819,61,802,18,38,2
505,832,52,812,6,41,1
506,844,34,816,11,18,2
507,331,63,311,14,52,22
508,328,44,338,10,32,4
509,336,77,346,17,54,1
510,369,35,371,8,24,3
511,347,21,349,3,21,2
512,319,43,322,12,29,1
513,332,38,332,11,22,0
514,292,31,280,4,28,0
515,278,41,266,9,29,3
516,247,56,236,10,44,3
517,266,33,259,4,29,3
518,275,28,266,7,19,8
519,264,46,261,8,43,2
520,274,33,279,5,30,5
521,275,121,287,36,109,3
522,360,65,398,12,62,13
523,369,31,426,8,23,2
524,368,38,424,11,21,9
525,375,54,433,15,36,9
526,386,27,445,6,23,7
527,376,45,441,11,33,1
528,311,36,343,11,22,1
529,285,49,285,12,30,5
530,302,59,298,22,29,2
531,321,43,312,12,28,2
532,302,56,296,19,32,0
533,329,29,311,8,18,1
534,312,52,290,12,37,0
535,329,49,305,15,27,1
536,321,71,296,25,34,2
537,337,72,306,15,53,5
538,367,63,338,14,52,5
539,373,56,355,9,47,0
540,397,59,381,12,44,2
541,407,99,388,30,59,1
