,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
140,308,30,302,7,18,4
141,300,7,290,1,7,3
142,271,20,267,6,13,0
143,266,26,265,9,13,0
144,279,21,275,4,15,1
145,195,17,196,8,8,0
146,166,24,157,7,15,0
147,152,16,146,3,18,1
148,156,18,150,5,11,1
149,151,20,141,6,12,0
150,145,14,138,7,6,0
151,137,15,133,4,10,0
152,130,9,121,5,5,0
153,112,12,106,9,1,0
154,111,20,99,4,16,2
155,110,16,104,5,8,0
156,107,37,100,14,31,10
157,129,16,137,2,12,3
158,131,16,137,6,8,1
159,139,21,142,4,16,1
160,151,18,154,5,15,7
161,155,2,165,0,2,0
162,139,8,149,2,6,1
163,107,0,111,0,0,0
164,90,3,92,2,0,0
165,78,12,74,3,7,2
166,66,12,61,2,11,1
167,50,13,45,2,10,0
168,63,19,56,9,12,5
169,74,23,73,5,24,3
170,97,12,105,7,9,0
171,107,20,119,7,14,1
172,119,22,133,5,17,1
173,132,16,146,5,12,1
174,137,21,150,6,14,0
175,138,11,146,4,6,2
176,124,7,129,3,5,1
177,121,18,123,9,15,0
178,114,14,120,7,9,1
179,109,8,115,2,6,0
180,102,18,106,5,15,0
181,100,5,105,1,5,1
182,93,16,99,6,10,1
183,102,8,108,3,3,0
184,93,10,90,3,6,0
185,87,1,83,0,1,0
186,82,17,77,4,12,0
187,82,11,71,2,9,0
188,80,11,70,2,12,1
189,76,20,71,4,15,0
190,89,12,84,1,12,0
191,91,15,90,3,10,0
192,104,13,100,1,16,0
193,102,17,102,5,11,2
194,110,10,110,4,7,0
195,107,23,104,7,16,0
196,115,6,111,1,8,2
197,111,13,112,4,12,2
198,114,6,118,1,5,1
199,109,14,110,4,7,0
200,105,7,104,3,4,0
201,97,8,97,4,3,1
202,78,21,77,10,10,0
203,88,3,84,1,1,1
204,77,5,70,0,6,0
205,74,1,68,0,1,4
206,60,18,61,9,8,0
207,72,5,71,1,3,0
208,66,14,65,4,9,1
209,63,15,57,3,11,0
210,72,13,66,6,7,1
211,80,14,74,5,10,1
212,89,10,85,2,10,1
213,83,12,83,3,10,1
214,91,51,94,17,43,0
215,130,16,141,4,15,1
216,135,12,149,2,10,2
217,136,9,151,2,8,1
218,133,11,147,2,9,0
219,134,9,145,2,5,0
220,133,5,139,2,2,1
221,96,10,95,3,8,1
222,86,20,84,4,19,0
223,88,15,89,6,9,0
224,93,13,89,3,9,1
225,93,16,90,7,7,1
226,102,5,99,1,5,1
227,101,7,99,4,1,1
228,94,4,90,1,4,1
229,77,10,72,2,11,0
230,71,21,67,4,19,5
231,78,18,82,4,16,2
232,84,18,89,5,11,0
233,93,3,98,0,5,0
234,93,12,99,4,6,0
235,100,14,104,6,6,2
236,108,8,106,2,7,0
237,89,17,88,8,8,15
238,88,15,94,1,21,1
239,84,27,98,9,15,2
240,108,13,119,1,18,7
241,116,18,133,3,23,1
242,125,15,147,5,10,1
243,134,17,155,4,15,2
244,124,25,149,9,13,2
245,133,14,152,6,9,0
246,129,25,144,6,18,0
247,136,14,142,4,7,3
248,132,12,130,2,12,0
249,130,19,129,6,16,1
250,133,14,132,2,15,0
251,122,9,125,1,7,1
252,116,20,117,8,11,3
253,111,23,114,7,17,3
254,121,10,126,3,8,0
255,120,20,125,7,11,0
256,122,16,122,4,10,1
257,122,6,115,2,2,0
258,121,7,109,2,5,0
259,111,11,98,4,3,1
260,91,10,76,2,10,1
261,88,13,79,2,11,0
262,81,13,71,3,9,0
263,77,18,68,6,9,0
264,90,15,79,5,8,0
265,97,29,84,6,27,2
266,115,13,111,3,12,1
267,119,5,117,1,4,2
268,110,11,108,4,5,0
269,107,12,104,6,4,0
270,100,6,97,1,4,1
271,95,26,91,11,13,1
272,89,11,80,3,8,6
273,86,18,79,5,12,1
274,97,12,89,2,13,2
275,101,17,98,6,11,0
276,107,10,105,3,5,0
277,111,17,108,4,16,3
278,113,23,107,6,23,2
279,118,12,122,2,9,2
280,117,24,121,7,17,1
281,130,18,131,8,9,0
282,135,34,134,16,25,2
283,156,11,166,3,9,1
284,146,28,154,12,15,2
285,153,53,154,23,37,3
286,192,43,202,10,41,5
287,211,23,236,4,23,2
288,218,19,248,7,13,0
289,200,9,225,2,6,0
290,201,13,223,5,7,0
291,190,12,212,3,8,0
292,151,4,158,1,3,2
293,104,15,105,5,10,0
294,94,15,87,5,9,0
295,89,24,78,9,10,1
296,104,17,89,8,8,0
297,108,30,90,14,18,7
298,126,26,117,11,19,1
299,146,10,141,3,6,0
300,138,19,135,9,10,1
301,144,25,141,8,16,0
302,147,23,146,8,12,0
303,159,6,153,2,3,1
304,124,14,119,7,3,0
305,112,24,96,10,15,5
306,124,21,116,8,11,4
307,130,12,124,4,12,2
308,119,19,118,11,12,0
309,121,23,121,9,16,0
310,136,17,138,7,10,2
311,140,41,145,12,44,4
312,157,46,177,12,47,4
313,182,59,218,16,44,1
314,232,77,263,20,71,9
315,291,37,340,7,32,5
316,313,46,365,17,29,3
317,348,28,398,11,13,2
318,342,23,372,3,21,3
319,323,29,343,4,29,0
320,311,37,328,3,39,2
321,268,44,271,7,37,2
322,269,32,265,13,26,1
323,252,41,254,9,36,2
324,267,32,275,5,31,4
325,267,35,282,13,23,0
326,279,34,289,6,33,1
327,282,41,292,16,31,2
328,276,43,293,8,42,3
329,287,51,304,8,49,3
330,295,56,313,18,48,6
331,319,22,350,2,23,3
332,307,21,341,6,15,3
333,293,36,326,9,34,3
334,295,40,330,19,42,3
335,291,55,343,10,69,0
336,290,24,359,6,20,0
337,253,21,311,8,14,2
338,250,27,300,8,17,0
339,256,12,298,2,10,0
340,230,27,265,10,16,3
341,212,16,233,6,5,1
342,162,16,153,1,19,1
343,144,28,140,8,19,1
344,146,29,139,5,31,0
345,154,12,154,5,10,0
346,154,14,154,6,6,0
347,140,26,138,8,14,2
348,149,22,147,4,24,1
349,156,24,157,5,21,1
350,157,45,160,13,28,1
351,177,56,170,18,31,1
352,218,27,203,8,15,1
353,231,28,215,14,8,0
354,234,23,214,7,13,1
355,235,70,208,38,58,1
356,284,58,280,18,39,1
357,311,43,307,16,34,4
358,308,26,315,7,16,1
359,309,66,318,20,57,1
360,344,53,370,13,47,2
361,378,43,417,8,35,0
362,352,121,361,81,82,3
363,414,35,469,7,30,3
364,398,51,447,14,33,1
365,427,77,473,20,53,4
366,448,31,478,1,34,11
367,423,54,463,8,52,2
368,438,67,482,13,58,6
369,389,86,394,22,64,2
370,442,49,441,13,30,0
371,446,43,440,14,21,1
372,431,51,404,14,33,1
373,437,24,403,2,24,1
374,417,28,379,7,24,3
375,361,46,330,13,40,3
376,313,37,294,15,27,1
377,294,90,285,25,63,3
378,346,165,341,54,116,1
379,454,86,460,16,62,4
380,517,105,517,26,71,11
381,601,104,597,32,62,6
382,661,82,645,17,70,3
383,712,90,692,18,72,10
384,736,129,720,31,98,4
385,713,109,686,26,80,5
386,750,76,723,18,58,2
387,736,71,704,16,56,6
388,713,118,690,34,84,10
389,742,96,719,29,55,5
390,746,105,706,33,55,1
391,715,129,643,33,78,9
392,720,85,637,30,41,25
393,730,59,659,24,29,12
394,724,85,646,21,65,22
395,693,84,622,25,59,12
396,682,90,624,22,69,10
397,693,45,636,10,31,5
398,607,78,547,7,76,5
399,564,46,537,14,27,0
400,546,47,517,6,42,1
401,476,67,456,14,51,1
402,453,73,423,25,46,2
403,432,68,397,20,36,0
404,454,62,410,13,40,3
405,430,67,379,20,37,13
406,459,54,411,15,32,4
407,460,119,412,19,104,1
408,515,46,471,6,42,1
409,482,63,439,19,41,0
410,490,78,448,21,51,1
411,504,24,456,5,20,3
412,446,28,412,7,16,0
413,415,77,386,25,44,4
414,392,58,352,15,41,6
415,388,49,353,14,29,3
416,377,42,336,9,31,3
417,340,60,304,15,41,13
418,372,54,344,15,34,3
419,400,32,372,5,24,4
420,357,37,333,8,25,0
421,331,29,304,6,19,3
422,314,51,289,11,34,0
423,331,41,298,7,28,3
424,299,38,265,14,15,2
425,289,39,250,12,18,2
426,291,30,250,10,11,1
427,278,29,230,5,19,2
428,265,49,220,12,34,1
429,264,44,221,11,27,0
430,267,34,220,8,21,0
431,268,88,223,23,54,19
432,321,72,288,15,63,2
433,370,56,348,15,40,3
434,393,47,374,8,36,1
435,397,30,378,9,18,1
436,391,35,368,4,46,1
437,399,31,395,4,25,2
438,335,25,337,8,13,2
439,293,31,285,11,15,1
440,261,40,254,16,14,3
441,241,40,230,9,28,3
442,252,50,239,15,40,6
443,269,35,252,3,45,3
444,270,34,273,5,30,2
445,277,36,285,8,27,2
446,282,63,291,13,68,0
447,310,57,339,16,44,4
448,322,45,361,11,29,0
449,322,35,348,13,19,2
450,319,16,332,2,17,3
451,300,31,315,12,12,1
452,291,28,295,7,17,0
453,257,27,241,9,15,2
454,229,30,204,9,12,1
455,215,40,180,8,29,0
456,219,29,183,8,17,2
457,231,66,187,37,42,31
458,272,51,271,15,25,2
459,299,47,288,16,29,13
460,312,60,317,16,41,0
461,343,62,351,21,31,1
462,377,68,370,19,35,2
463,423,50,401,14,28,1
464,396,61,344,22,24,3
465,402,60,346,16,38,0
466,405,58,346,14,37,0
467,405,21,341,5,12,0
468,378,65,308,19,40,37
469,387,73,353,16,44,0
470,411,62,368,13,41,0
471,417,39,373,7,28,1
472,399,47,354,10,33,1
473,395,50,348,10,38,40
474,421,42,416,7,37,1
475,367,108,364,31,77,1
476,415,68,414,20,56,4
477,429,73,444,18,55,0
478,472,50,485,11,34,3
479,491,50,485,12,38,4
480,452,52,446,14,36,0
481,457,58,452,11,45,2
482,423,67,406,16,47,1
483,427,65,389,17,48,5
484,419,89,384,15,86,3
485,460,56,440,15,39,1
486,456,55,438,12,44,2
487,459,93,445,13,79,1
488,494,95,482,15,74,2
489,527,200,514,18,186,4
490,665,242,658,13,237,2
491,813,51,805,13,35,4
492,799,125,795,9,120,2
493,878,123,877,18,111,4
494,897,134,905,19,112,5
495,949,128,954,11,130,2
496,904,116,900,17,112,5
497,774,82,768,18,63,4
498,797,127,800,15,113,2
499,802,123,800,12,109,2
500,796,43,788,10,29,5
501,705,158,701,13,147,1
502,735,87,710,7,80,3
503,686,68,656,20,44,1
504,661,30,632,6,23,1
505,566,42,532,13,25,1
506,481,44,448,9,31,0
507,474,39,442,11,22,1
508,351,33,310,6,24,1
509,296,58,252,20,30,1
510,283,53,240,18,27,0
511,306,52,255,13,34,1
512,311,42,262,12,22,4
513,308,42,262,16,21,0
514,309,36,264,11,18,0
515,311,25,263,10,14,0
516,284,47,241,16,26,1
517,283,48,240,18,32,1
518,271,26,238,12,15,2
519,253,27,229,10,10,1
520,241,32,213,10,12,0
521,234,40,205,17,14,0
522,250,29,213,11,12,0
523,230,16,192,6,7,0
524,197,50,154,18,20,1
525,219,38,163,13,18,1
526,233,45,175,14,31,1
527,248,41,201,13,25,0
528,252,33,210,11,14,0
529,252,54,210,17,26,1
530,286,43,238,7,32,4
531,282,45,244,12,26,1
532,289,33,251,8,20,0
533,283,26,235,5,20,0
534,267,30,220,11,11,0
535,267,19,220,5,11,0
536,234,22,193,8,8,0
537,205,36,163,11,19,0
538,187,33,149,14,13,0
539,187,43,146,16,18,0
540,205,16,156,5,6,0
541,185,42,142,16,12,1
542,211,42,159,16,14,3
543,233,36,177,11,26,0
544,236,39,185,13,22,2
545,244,39,195,11,20,1
546,242,47,194,15,20,1
547,269,48,216,14,24,1
548,282,23,229,6,13,0
549,268,33,220,12,14,1
550,262,27,208,11,9,0
551,246,29,192,11,12,1
552,235,32,183,13,10,0
553,217,37,168,14,21,1
554,204,38,163,14,21,0
555,221,33,180,10,20,1
556,218,18,182,6,7,1
557,212,36,178,14,19,0
558,216,49,184,19,14,1
559,232,43,194,19,12,0
560,243,40,189,15,13,2
561,244,38,181,17,8,0
562,247,38,175,13,15,0
563,267,37,190,11,16,1
564,269,58,185,32,24,1
565,284,38,212,12,16,1
566,280,48,210,20,12,0
567,289,41,216,11,22,3
568,296,41,226,13,22,0
569,298,158,231,67,30,0
570,419,103,302,42,28,1
571,463,427,317,195,136,1
572,855,145,621,60,76,7
573,955,110,731,30,70,4
574,1025,155,799,30,173,25
575,1139,90,992,24,50,18
576,1083,53,986,10,37,6
577,1036,65,965,14,51,3
578,705,74,725,17,59,7
579,640,42,672,13,17,1
580,582,69,597,15,49,14
581,477,57,446,8,48,14
582,442,60,426,6,53,17
583,451,77,446,13,55,31
584,464,81,474,31,32,5
585,477,39,460,10,22,4
586,484,100,465,27,65,7
587,518,67,487,21,40,5
588,528,100,488,31,76,3
589,565,77,528,25,37,5
590,549,75,504,22,45,4
591,543,102,506,33,56,4
592,603,64,562,15,48,17
593,575,100,555,29,63,13
594,607,78,590,20,50,8
595,587,85,559,19,66,16
596,598,55,593,10,41,12
597,580,108,585,15,98,10
598,604,43,618,8,39,14
599,568,33,593,7,24,5
600,495,59,525,17,39,8
601,484,60,518,15,35,5
602,451,68,471,12,59,3
603,455,78,473,18,56,2
604,421,58,419,13,40,6
605,433,48,417,13,33,4
606,446,49,423,11,37,4
607,438,59,414,16,32,4
608,433,70,411,13,55,6
609,438,63,418,15,38,1
610,424,93,393,20,61,4
611,449,148,413,29,120,9
612,556,137,530,23,122,13
613,649,107,645,29,86,15
614,696,203,719,30,204,12
615,835,132,893,21,115,43
616,910,92,1021,17,71,21
617,923,93,1053,19,76,15
618,880,404,1018,23,387,37
619,1153,208,1313,12,187,23
620,1248,143,1408,6,134,17
621,1223,87,1326,10,72,19
622,1156,87,1230,14,64,30
623,1143,76,1222,12,59,48
624,1123,60,1225,9,49,18
625,797,69,833,17,43,7
626,645,75,669,16,57,18
627,585,64,609,17,40,6
628,561,70,572,14,59,10
629,539,40,543,8,40,8
630,469,58,481,11,50,9
631,454,127,469,30,107,24
632,509,62,555,14,49,5
633,492,55,541,11,46,5
634,483,57,542,13,39,4
635,469,65,512,14,60,12
636,494,79,544,21,58,13
637,520,121,575,24,106,26
638,533,644,593,150,542,35
639,1119,227,1252,59,168,50
640,1298,145,1473,28,121,31
641,1384,95,1600,11,92,50
642,1428,81,1688,8,80,32
643,1448,55,1725,9,50,20
644,1413,39,1668,12,21,8
645,859,53,976,10,42,14
646,659,55,756,8,54,4
647,561,52,643,11,40,5
648,475,51,529,15,35,5
649,416,42,445,5,39,3
650,379,47,398,10,43,12
651,384,41,418,7,39,7
652,366,38,389,10,25,3
653,351,40,358,11,26,1
654,337,115,337,25,97,16
655,394,69,416,15,50,3
656,421,65,434,20,34,11
657,431,138,433,38,110,29
658,526,66,556,13,60,12
659,559,80,608,15,82,11
660,606,133,683,22,117,12
661,638,101,724,21,77,17
662,673,143,768,40,95,21
663,759,135,859,38,92,43
664,794,297,878,93,188,42
665,1042,211,1119,57,163,31
666,1192,97,1284,20,80,22
667,1178,103,1268,20,81,8
668,1191,100,1265,22,70,15
669,1159,71,1229,16,49,19
670,1074,99,1140,21,80,14
671,899,66,928,12,57,6
672,733,94,735,17,76,22
673,716,83,720,11,77,14
674,701,75,708,10,67,15
675,667,47,681,9,32,7
676,616,58,634,11,38,4
677,553,40,558,5,36,23
678,506,212,532,15,199,7
679,619,166,634,34,147,16
680,703,116,726,33,78,10
681,755,100,756,27,71,9
682,811,66,812,16,46,8
683,830,90,832,12,71,15
684,860,57,868,10,40,10
685,711,67,711,11,54,58
686,608,72,642,16,54,10
687,581,75,603,14,59,8
688,566,62,577,16,36,5
689,570,61,561,16,42,3
690,541,80,529,19,66,9
691,567,79,564,26,54,8
692,535,64,525,20,43,3
693,518,71,508,16,60,9
694,506,59,503,20,45,7
695,500,48,513,9,40,11
696,485,36,510,6,35,5
697,440,47,456,8,43,4
698,412,56,431,18,31,11
699,407,69,427,19,50,15
700,394,36,415,6,32,13
701,372,89,393,10,102,11
702,410,55,460,11,45,5
703,432,26,478,3,26,4
704,414,31,451,6,27,6
705,381,44,427,10,35,6
706,348,55,392,14,40,11
707,376,69,416,18,54,5
708,357,52,370,7,57,9
709,360,105,385,8,100,11
710,438,65,472,21,35,3
711,459,59,482,14,52,7
712,471,39,506,9,29,8
713,447,47,481,16,24,3
714,430,54,447,14,38,11
715,435,49,439,14,29,10
716,383,66,374,17,53,18
717,389,36,404,7,30,4
718,367,39,370,14,20,11
719,364,142,368,24,108,9
