,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
101,1019,106,888,32,67,3
102,1015,81,898,31,34,9
103,976,151,874,37,93,5
104,1015,99,910,36,45,9
105,987,126,889,50,50,6
106,989,156,893,72,49,7
107,853,109,692,40,39,7
108,839,127,676,37,66,11
109,877,105,715,35,53,6
110,853,201,685,59,139,7
111,948,112,803,40,46,7
112,932,125,793,46,44,9
113,898,130,765,50,45,7
114,916,122,784,47,45,6
115,912,106,777,37,44,7
116,910,110,768,36,59,13
117,838,172,679,54,95,5
118,901,119,747,49,53,14
119,903,102,774,33,50,8
120,871,108,768,31,52,1
121,849,61,750,17,35,2
122,803,77,714,24,32,4
123,781,767,660,13,749,101
124,1376,230,1351,24,201,27
125,1487,129,1489,47,53,12
126,1534,131,1508,37,81,13
127,1569,149,1548,37,102,34
128,1662,107,1664,41,74,10
129,1711,119,1721,45,52,4
130,1021,100,1003,36,38,6
131,873,347,834,87,251,15
132,1099,304,1075,123,131,26
133,1292,390,1234,68,318,51
134,1541,471,1502,137,360,23
135,1871,471,1882,119,342,77
136,2247,335,2326,103,245,165
137,2492,241,2759,75,150,53
138,2480,609,2709,223,300,72
139,2801,416,3032,128,235,46
140,2904,214,3010,65,130,29
141,2733,257,2745,86,127,19
142,2617,218,2454,65,137,20
143,2358,158,2162,46,93,12
144,2251,170,2042,54,103,10
145,1751,113,1621,34,65,5
146,1386,106,1285,34,57,5
147,1251,112,1153,40,48,6
148,1069,240,979,80,129,11
149,1060,327,958,120,148,15
150,1223,201,1086,72,94,6
151,1239,201,1074,66,85,7
152,1322,145,1125,44,78,4
153,1363,209,1154,68,92,16
154,1472,145,1241,44,80,9
155,1366,118,1148,34,64,20
156,1154,131,967,39,73,13
157,1084,187,916,59,88,15
158,1070,131,915,45,57,22
159,1054,177,909,53,83,8
160,1012,161,873,49,74,14
161,1016,118,865,30,86,103
162,1002,85,965,22,57,31
163,964,129,960,34,90,31
164,927,116,959,30,77,30
165,925,168,986,61,110,34
166,961,132,1035,37,100,23
167,968,112,1053,31,89,24
168,908,510,988,45,481,6
169,1312,708,1405,64,733,34
170,1891,503,2073,28,636,41
171,2254,138,2634,30,127,10
172,2210,72,2601,19,52,10
173,2134,107,2512,26,104,9
174,2118,83,2505,24,66,5
175,1949,98,2075,31,69,4
176,1661,71,1341,20,52,7
177,745,73,706,23,48,9
178,618,105,615,24,75,11
179,635,70,645,21,48,5
180,581,80,575,28,42,3
181,561,59,551,15,51,17
182,513,74,527,26,42,6
183,514,73,523,16,66,9
184,516,86,540,22,68,2
185,494,56,521,32,21,1
186,482,124,502,61,110,5
187,535,96,606,20,98,13
188,557,79,650,20,63,6
189,563,118,668,25,125,4
190,604,75,731,22,60,4
191,596,71,722,19,66,2
192,612,67,756,13,72,5
193,557,33,673,9,23,4
194,485,56,571,17,36,3
195,456,89,533,7,118,6
196,420,149,503,28,176,26
197,495,147,646,33,140,2
198,573,76,735,17,79,8
199,582,57,752,13,46,3
200,606,67,779,21,53,10
201,618,85,807,23,70,7
202,639,58,789,6,76,14
203,533,78,657,19,67,12
204,471,67,579,20,57,11
205,458,71,563,16,71,5
206,478,60,592,17,38,7
207,467,49,570,13,48,7
208,444,58,543,14,56,4
209,440,71,521,11,79,9
210,430,50,520,13,36,5
211,415,74,491,18,75,8
212,425,44,500,9,45,6
213,402,73,499,16,68,6
214,425,73,518,15,76,6
215,434,47,539,11,35,2
216,412,60,492,12,49,7
217,425,71,503,14,58,2
218,425,77,486,14,69,22
219,456,57,528,18,42,7
220,439,38,500,11,26,6
221,407,33,447,10,22,2
222,393,16,427,3,12,1
223,344,50,373,12,31,4
224,327,46,345,6,48,5
225,285,33,296,9,20,4
226,261,60,263,13,52,28
227,281,76,310,9,99,11
228,329,86,396,10,97,6
229,400,54,494,10,61,3
230,408,73,522,23,53,12
231,447,69,562,19,50,7
232,488,41,605,6,40,7
233,461,59,572,15,49,15
234,445,50,538,11,47,5
235,413,24,494,4,22,7
236,385,37,450,9,30,9
237,352,25,411,8,13,4
238,303,134,350,45,93,4
239,406,2618,440,1481,1329,55
240,2970,593,3235,136,557,78
241,3526,2258,3946,178,2253,414
242,5763,444,6752,48,483,104
243,6173,376,7338,15,390,102
244,6532,2405,7820,47,3788,169
245,8848,1122,11693,5,1325,129
246,7796,480,10378,6,562,59
247,7833,289,10249,2,335,32
248,5515,515,7749,7,609,605
249,5517,326,8285,6,387,78
250,5392,209,8228,2,236,22
251,3288,244,4525,2,297,87
252,2822,200,3447,5,248,21
253,2596,242,3106,8,278,52
254,2545,118,3055,2,136,9
255,1582,317,1937,4,329,15
256,1523,88,1797,5,93,3
257,1406,104,1639,6,109,4
258,1184,105,1362,11,100,6
259,1072,194,1200,97,99,3
260,983,136,1057,9,143,22
