,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
180,1809,238,1660,72,144,16
181,1889,260,1752,74,164,8
182,1960,295,1813,87,167,16
183,2035,282,1882,66,187,6
184,1928,438,1749,137,256,49
185,2036,215,1870,55,151,19
186,1925,315,1788,108,177,17
187,1993,175,1853,48,113,20
188,1916,260,1791,62,201,11
189,1897,170,1802,42,121,9
190,1798,339,1706,57,343,16
191,1667,289,1672,76,205,12
192,1735,243,1742,60,181,23
193,1670,331,1711,62,255,11
194,1813,496,1863,179,339,19
195,2062,211,2139,43,163,30
196,2106,193,2209,58,108,7
197,1979,266,1971,83,126,9
198,1962,312,1879,73,219,26
199,2021,305,1932,91,186,5
200,2000,155,1889,52,77,24
201,1659,176,1499,60,78,10
202,1598,281,1399,76,166,11
203,1680,253,1477,76,129,28
204,1691,279,1498,74,176,28
205,1637,312,1455,74,197,25
206,1648,367,1464,95,235,65
207,1849,268,1711,75,154,33
208,1960,203,1824,54,127,35
209,1899,254,1793,57,178,14
210,1899,260,1809,87,127,23
211,1886,223,1767,56,145,34
212,1832,241,1710,68,169,22
213,1703,188,1561,48,131,43
214,1598,191,1517,48,121,36
215,1568,237,1513,56,159,17
216,1569,323,1498,75,242,21
217,1628,200,1597,47,147,35
218,1592,198,1594,53,130,10
219,1540,303,1516,53,247,4
220,1628,284,1601,47,219,3
221,1702,265,1664,47,215,14
222,1742,214,1713,42,170,6
223,1644,266,1589,57,202,5
224,1680,239,1620,42,191,4
225,1708,183,1657,46,124,6
226,1589,164,1529,45,113,5
227,1474,196,1419,58,142,7
228,1385,244,1338,57,218,17
229,1414,204,1412,59,160,10
230,1361,142,1377,38,104,5
231,1274,140,1288,33,103,8
232,1222,125,1252,33,91,4
233,1179,154,1219,50,92,9
234,1148,177,1174,45,131,13
235,1083,96,1073,18,76,2
236,972,107,945,26,83,8
237,935,152,906,36,116,5
238,939,94,909,30,67,5
239,896,125,872,36,79,5
240,852,161,833,53,126,12
241,830,144,833,43,94,10
242,879,164,883,45,116,1
243,932,134,923,38,91,7
244,907,163,894,44,119,5
245,971,175,962,38,180,14
246,1036,135,1072,49,71,6
247,1012,153,1012,41,104,23
248,1012,153,1037,50,96,11
249,1005,89,1029,25,62,8
250,959,112,997,41,68,7
251,926,106,962,30,65,5
252,848,94,811,29,58,5
253,824,161,779,39,113,4
254,805,120,753,25,92,20
255,766,152,739,49,99,14
256,823,147,800,52,84,7
257,870,121,832,35,85,8
258,882,103,862,29,63,9
259,884,96,866,26,73,5
260,835,109,815,42,51,7
261,829,95,786,28,51,5
262,774,149,710,45,88,2
263,780,125,695,44,65,3
264,768,116,681,36,74,3
265,771,80,684,23,51,2
266,750,68,656,18,49,6
267,710,83,629,26,42,12
268,692,86,617,27,48,18
269,633,79,577,21,57,7
270,582,81,547,22,63,4
271,546,105,525,33,62,0
272,571,83,546,35,39,9
273,596,79,558,24,42,6
274,596,82,554,26,38,4
275,586,76,530,19,48,6
276,588,79,522,23,48,17
277,584,88,523,23,66,8
278,569,123,531,23,98,8
279,615,81,578,24,52,10
280,614,80,589,23,58,3
281,617,82,601,27,46,5
282,630,71,606,24,44,5
283,618,142,599,34,140,14
284,671,63,692,15,48,9
285,610,79,637,28,46,0
286,594,55,620,16,43,8
287,573,50,601,14,32,5
288,542,63,572,18,40,3
289,531,84,560,27,55,8
290,488,75,478,25,42,18
291,498,83,488,19,59,15
292,504,52,497,15,30,5
293,501,53,484,16,37,5
294,501,92,492,33,46,15
295,536,74,528,16,64,8
296,530,92,529,31,56,4
297,539,88,538,25,53,3
298,545,88,538,30,50,9
299,581,117,572,32,84,14
300,639,81,643,23,55,7
301,629,84,632,24,46,3
302,638,89,614,26,63,4
303,630,176,616,45,145,15
304,721,77,741,24,44,3
305,722,130,733,33,102,14
306,731,114,748,31,79,7
307,760,133,772,45,81,5
308,810,124,829,40,74,5
309,847,633,857,128,525,35
310,1321,424,1358,73,344,22
