Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
19,1.436105476673428,9,0.0014579751032217543,-0.15497424159416318,0.00879113670188721,0.0007289875516108772,332,964,986,708,1.9173419472012418,-1.0276292364461874,-1.0276292364461874,1.0000000000000016,1.0000000000000007
20,1.425531914893617,10,0.0015181383545192942,-0.1582423744373359,0.01255505183772661,0.000759069177259647,319,922,940,670,1.709548191659544,-1.0000000000000009,-1.0000000000000004,1.0000000000000002,1.0
21,1.408080808080808,9,0.0014237419697480363,-0.15037232827861438,0.013100088152854381,0.0007118709848740182,341,971,990,697,1.6956207695598633,1.0000000000000013,-1.0000000000000007,-1.0000000000000007,1.0000000000000007
22,1.4137587238285145,9,0.0014109368501282577,-0.15333481419322326,0.01715209638855277,0.000705468425064129,349,981,1003,709,1.9693842801067805,-1.0000000000000013,-1.0000000000000009,1.0000000000000007,1.0000000000000004
23,1.4276985743380854,9,0.001455350228683064,-0.16169108147873046,0.015041165588111628,0.0007276751143415319,339,957,982,701,2.1958233454456475,-1.097911672722824,-1.097911672722824,-1.0000000000000013,1.0000000000000013
24,1.4279569892473118,9,0.001537090408231767,-0.1638789385861501,0.016599359143759835,0.0007685452041158836,320,905,930,664,2.2845218810262797,-1.142757658199161,-1.142757658199161,1.0000000000000027,-1.0000000000000009
25,1.411499436302142,8,0.0015931144879256685,-0.16353137450089555,0.011465140827659566,0.0007965572439628341,309,865,887,626,2.101392720733349,-1.4408413207012238,-1.0000000000000018,1.0000000000000013,-1.0000000000000013
26,1.4030197444831591,8,0.0016314183075385568,-0.16470989747153844,0.010262646591428493,0.0008157091537692785,303,839,861,604,2.214319743377536,-1.6751308705666457,-1.0000000000000004,1.0000000000000002,1.0
27,1.4241338112305855,8,0.0017035093435772552,-0.16645475704390042,0.013344588062995813,0.0008517546717886277,287,814,837,596,2.2585595669975236,-1.5353234023620173,1.000000000000001,-1.0000000000000009,1.0000000000000009
28,1.8389923329682365,10,0.0010076670317634173,-0.2757130550471514,0.006755443234191684,0.0005038335158817086,227,1803,1826,1679,2.305983771446773,-1.8496215161041332,-1.0000000000000004,1.0000000000000004,1.0000000000000004
29,1.8646864686468647,11,0.0010262446167566674,-0.29046320093796985,0.006876283693051786,0.0005131223083783337,215,1797,1818,1695,2.260146182342232,-1.9274140764326002,-1.0000000000000002,1.0,-1.0
30,1.8443620963472738,11,0.000976886703573768,-0.2819759443204341,0.0076766776691174245,0.0004884433517868839,244,1873,1889,1742,2.0545731445111874,-1.55883802982668,1.0000000000000009,1.0,-1.0
31,1.8457529963522668,11,0.0009623321148864791,-0.2891027251450122,0.007904025261942544,0.0004811660574432395,255,1905,1919,1771,1.7539272663058543,1.0,1.0,-1.0,1.0
32,1.8362333674513818,11,0.000940211657681199,-0.27946785176090083,0.007591857458325397,0.0004701058288405995,266,1937,1954,1794,1.7539272663058496,-1.0000000000000033,-1.000000000000002,1.0000000000000009,1.0000000000000007
33,1.865055387713998,12,0.0009395745026266993,-0.30622192396953013,0.006965679475075564,0.0004697872513133496,269,1972,1986,1852,1.5952324028901623,-1.0000000000000002,1.0,1.0,-1.0
34,1.8799798285426121,12,0.0009485266541587346,-0.30764574605737166,0.008404854150297772,0.0004742633270793674,264,1968,1983,1864,-2.000000000000001,1.9999999999999998,-1.0000000000000002,1.0,1.0
35,1.4476190476190476,9,0.0013799990921058603,-0.19343888928164102,0.002857142857142857,0.0006899995460529303,332,1038,1050,760,1.8612097182041996,-1.8612097182041991,1.0,1.0,-1.0
36,1.4365351629502572,13,0.0006162742011798616,-0.19947790056809458,0.005646192382041439,0.0003081371005899308,746,2297,2332,1675,3.0071786178173356,-2.765036162976779,-1.0000000000000013,-1.0000000000000009,-1.0000000000000009
37,1.4794520547945205,13,0.0005631716995791856,-0.2186866236797365,0.007547163889185074,0.0002815858497895928,811,2571,2628,1944,3.1490101009939284,-2.599139054449824,-1.0000000000000016,-1.0000000000000016,1.0000000000000013
38,1.4900934579439253,13,0.0005572526020732705,-0.21826118310157286,0.007663806349817209,0.00027862630103663526,823,2613,2675,1993,3.316987172615245,-2.7695875507732057,-1.0000000000000044,1.000000000000003,-1.000000000000002
39,1.5022288261515602,13,0.0005582418528991306,-0.22141067283702362,0.007986915784586848,0.00027912092644956523,812,2633,2692,2022,3.2682730425846467,-2.6276909192467133,-1.0000000000000027,1.0000000000000024,-1.0000000000000018
40,1.49226630800269,13,0.0005019395586958257,-0.20306833711455322,0.009695367438671026,0.0002509697793479129,909,2909,2974,2219,3.4218299403779833,-2.794162817928396,-1.0000000000000022,1.0000000000000022,-1.000000000000002
41,1.5034520850593758,14,0.0004153182555412641,-0.19783249436318648,0.011645218710049652,0.00020765912777063203,1076,3543,3621,2722,3.336488712444155,-2.393790451291689,-1.0000000000000036,-1.000000000000002,-1.0000000000000018
42,1.508203799654577,18,0.00032567562074164904,-0.18422980713547407,0.013925037643152725,0.00016283781037082455,1349,4529,4632,3493,3.520892971793903,-1.8706746081457786,-1.5648984894808329,-1.000000000000006,-1.0000000000000053
43,1.5405133366884751,15,0.0003877456170874592,-0.18946235933006472,0.014207561769821351,0.00019387280854372957,1115,3884,3974,3061,2.886116669365209,-1.264892816142806,-1.264892816142806,1.03349606543911,1.0000000000000036
44,1.542709677419355,14,0.00039822139324196046,-0.17545792156979656,0.015513833089173104,0.00019911069662098023,1073,3783,3875,2989,2.840268120029566,1.2036161770831602,1.0000000000000033,-1.0000000000000027,-1.0000000000000027
45,1.546030940907938,14,0.0003921945562932364,-0.17491124001094838,0.014439340053964961,0.00019609727814661824,1084,3866,3943,3048,2.269095392052198,1.2484379562570915,-1.1763289435328024,-1.1763289435328024,-1.000000000000003
46,1.5516032064128256,14,0.00038877554658301805,-0.17727932035155441,0.012425093947851785,0.0001943877732915091,1082,3920,3992,3097,2.114161377235278,-1.1803095893605746,-1.1803095893605746,1.122480520692361,-1.000000000000002
47,1.5583398590446358,14,0.0004068772477923331,-0.1843431088697626,0.0109200121397849,0.00020343862389616657,1019,3775,3831,2985,1.8171205928321421,1.4422495703074067,-1.0000000000000029,-1.0000000000000016,-1.0000000000000013
48,1.5684427435972916,13,0.00046185004228424374,-0.18757605618685633,0.008831548592672043,0.00023092502114212187,881,3351,3397,2664,1.5874010519682007,1.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
49,1.6217788861180382,10,0.0006743363351842156,-0.21943329937699924,0.0058189218685461945,0.0003371681675921077,563,2379,2406,1951,1.259921049894872,1.0,-1.0,1.0,-1.0
50,1.6015663240332845,9,0.0007843125974697769,-0.2124671407180634,0.004568597656134183,0.00039215629873488845,487,2026,2043,1636,1.259921049894872,1.0,-1.0,1.0,-1.0
51,1.590042372881356,9,0.0008426297683525999,-0.20408021133090548,0.003178045229737538,0.00042131488417629994,460,1871,1888,1501,1.5337511687552041,-1.2837816658635381,-1.0000000000000004,1.0000000000000002,1.0
52,1.5812466702184336,9,0.0008428820203722992,-0.19319755127166513,0.0062157520067882945,0.0004214410101861497,463,1857,1877,1484,1.6429348842719087,-1.1439011119493805,-1.0000000000000007,-1.0000000000000004,1.0000000000000002
53,1.5805243445692885,9,0.0008461051095124671,-0.1946313348810017,0.008917899880382597,0.0004230525547562335,461,1844,1869,1477,1.6357884608738862,-1.4142135623730947,1.4142135623730923,-1.0000000000000024,1.0000000000000018
54,1.5727224294086308,8,0.0008383381819875428,-0.20069730519259318,0.0069264863419538,0.00041916909099377154,466,1852,1877,1476,1.6357884608738895,-1.4142135623730978,1.4142135623730947,1.000000000000002,-1.0000000000000018
55,1.579933847850055,7,0.00087144724095425,-0.2039502355249007,0.0071669587770224,0.000435723620477125,450,1786,1814,1433,1.7035128143599372,-1.4142135623730947,1.4142135623730943,-1.0000000000000016,-1.0000000000000013
56,1.585941790225151,8,0.0008713965880357972,-0.20699712118080657,0.006809851985993351,0.0004356982940178986,445,1793,1821,1444,1.4945301804796702,1.414213562373094,-1.414213562373094,1.0000000000000022,-1.0000000000000022
57,1.5883575883575884,8,0.00082597898510535,-0.2020202430288711,0.01067526401697868,0.0004129894925526751,477,1888,1924,1528,1.5541821834198666,1.4422495703074065,1.4142135623730947,-1.4142135623730936,-1.0000000000000018
58,1.5857367593078133,8,0.0008319710174752432,-0.20230785875463392,0.01041566238013471,0.00041598550873762154,475,1875,1907,1512,1.442249570307412,-1.4142135623730951,1.414213562373095,1.2599210498948703,-1.0000000000000022
59,1.5831435079726652,9,0.0009020760729188975,-0.20857380841015097,0.009600983856415302,0.00045103803645944876,439,1725,1756,1390,1.5541821834198697,1.4422495703074105,1.4142135623730954,-1.4142135623730943,1.0000000000000029
60,1.5884726224783863,10,0.0009160741767464742,-0.21480021628425813,0.00740626079550219,0.00045803708837323707,434,1696,1735,1378,1.6247487340087363,-1.4142135623730951,1.414213562373095,1.3145196818480867,1.1783061374270671
61,1.5929951690821256,9,0.0009625348453668432,-0.2186705067321191,0.010980830788439384,0.00048126742268342164,409,1618,1656,1319,1.9999999999999996,-1.4142135623730998,1.4142135623730971,1.2623849308567896,-1.0000000000000036
62,1.608009708737864,9,0.0009763264776793345,-0.21956681727111338,0.014673372548486798,0.0004881632388396673,399,1604,1648,1325,2.0999287991422815,1.4976898223458968,-1.4142135623730976,1.4142135623730967,-1.0000000000000027
63,1.594387755102041,8,0.0010174778271231915,-0.22050337968234937,0.010846618629665539,0.0005087389135615956,382,1531,1568,1250,1.9165445101202936,-1.4142135623730951,1.414213562373095,1.1666719535966241,-1.000000000000003
64,1.5947622329427982,8,0.001099836022719171,-0.22848916380458734,0.005514132547791399,0.0005499180113595855,343,1425,1451,1157,1.9999999999999973,-1.3623642620902665,1.0000000000000013,-1.0000000000000007,-1.0000000000000007
65,1.60646521433591,8,0.0011297223729507101,-0.23922963857125784,0.007029362875898383,0.0005648611864753552,338,1397,1423,1143,2.016586980510217,-1.293581731495004,1.0000000000000004,1.0000000000000002,-1.0000000000000002
66,1.5966149506346967,8,0.0011267571987541968,-0.23349553434841488,0.005642424339905253,0.0005633785993770983,340,1395,1418,1132,2.016586980510219,-1.2935817314950058,1.0000000000000004,-1.0000000000000002,1.0
67,1.579268292682927,8,0.0012046287510930028,-0.22739083054868062,0.006098371286969015,0.0006023143755465015,328,1290,1312,1036,2.0165869805102177,-1.2935817314950036,1.000000000000003,-1.0000000000000018,-1.0000000000000018
68,1.5714285714285714,10,0.0012481561329853626,-0.21848554355853247,0.002513539164603989,0.0006240780664926813,320,1247,1260,990,1.8133867322603445,-1.6467218516109507,1.0000000000000004,-1.0000000000000002,-1.0000000000000002
69,1.593368237347295,12,0.0013915879802159782,-0.2299295604308221,0.004509805064797668,0.0006957939901079891,279,1138,1146,913,1.0,-1.0,1.0,1.0,-1.0
70,1.604108309990663,11,0.001499166644851087,-0.2232983564219408,0.0018685522989683675,0.0007495833224255435,258,1064,1071,859,1.0,-1.0,1.0,-1.0,1.0
71,1.6168582375478928,11,0.0015501996524907888,-0.23369699941730981,0.0019167695591111793,0.0007750998262453944,248,1036,1044,844,1.0,-1.0,1.0,-1.0,1.0
72,1.6065239551478083,9,0.0016393101583140903,-0.21237021549134127,0.002040111648996246,0.000819655079157045,231,973,981,788,1.0,-1.0,1.0,-1.0,1.0
73,1.602139037433155,10,0.001715352288472329,-0.20824263801725643,0.0,0.0008576761442361644,219,930,935,749,1.0,-1.0,1.0,-1.0,1.0
74,1.6100217864923747,10,0.0017557489492828514,-0.20723538902156796,0.004370998161847835,0.0008778744746414257,213,909,918,739,1.0,-1.0,1.0,-1.0,1.0
75,1.6138392857142858,9,0.001803172386272945,-0.22087402882062948,0.00447822601840459,0.0009015861931364724,206,888,896,723,1.0,-1.0,1.0,-1.0,1.0
76,1.5799086757990868,7,0.0018056099151989567,-0.21621432693573592,0.006860886238105089,0.0009028049575994781,218,865,876,692,1.4526268788338477,-1.1640351402897697,1.0,1.0,0.9999999999999999
77,1.5764411027568923,7,0.001977968761300994,-0.2149508458081843,0.008791065363484708,0.000988984380650497,198,787,798,629,1.4526268788338452,-1.16403514028977,-1.0,1.0,1.0
78,1.551128818061089,7,0.0020626713006131497,-0.20783511363381857,0.006657546111275531,0.001031335650306575,192,745,753,584,-1.1892071150027215,1.1892071150027212,1.0,-1.0,1.0
79,1.5641379310344827,7,0.0021604115069537052,-0.22178181828543486,0.009674966192435403,0.0010802057534768528,181,716,725,567,1.2599210498948707,-1.189207115002722,1.1892071150027208,-1.0,0.9999999999999999
80,1.5921787709497206,8,0.0022268234558737348,-0.2381735220507749,0.006996637422175166,0.0011134117279368676,173,709,716,570,-1.1892071150027215,1.1892071150027212,1.0000000281941488,-0.9999999999999993,0.9999999718058535
81,1.6157205240174672,8,0.0023552777318038886,-0.24505013288630154,0.007295143186549624,0.001177638865901944,163,675,687,555,-1.3160740129524935,1.3160740129524924,1.000000018296033,-1.0000000000000002,1.0000000000000002
82,1.5913978494623655,8,0.002448304383788255,-0.23777120215948425,0.00462299183793055,0.0012241521918941274,159,640,651,518,-1.189207115002722,1.1892071150027208,1.0000000000000004,1.0,-1.0
83,1.5119726339794755,8,0.0017259961575108163,-0.19728827910936178,0.010274045338225056,0.0008629980787554084,243,868,877,663,1.2599210498948739,1.0000000000000002,1.0000000000000002,1.0,-1.0
84,1.5074744295830056,8,0.001186987739829138,-0.191777657363018,0.008920389706212475,0.0005934938699145691,357,1249,1271,958,1.7099759466766988,1.4957713478244885,-1.4142135623730951,1.414213562373095,1.0
85,1.5046661880832735,8,0.001080938353508099,-0.18262770070655215,0.011010774518098268,0.0005404691767540493,391,1363,1393,1048,1.912931182772391,1.7886915270522832,-1.522466847711269,1.4142135623730947,-1.4142135623730945
86,1.4921190893169878,8,0.0008715648886197359,-0.17891170553716157,0.01148304199838519,0.00043578244430986793,488,1677,1713,1278,2.000000000000006,1.7886915270522834,-1.5224668477112688,-1.4142135623730951,1.414213562373095
87,1.4895275207014125,8,0.0007258906046303181,-0.17790190575825862,0.01266580467598686,0.000362945302315159,580,2010,2053,1529,2.154434690031886,1.7886915270522858,-1.5224668477112715,1.4142135623730947,-1.4142135623730936
88,1.4979498861047835,10,0.0006827483528280691,-0.17766440606202333,0.01628081496546786,0.00034137417641403456,618,2143,2195,1644,2.4817071720171806,1.9239947118180538,-1.7409829415525457,-1.1671674416191395,-1.1671674416191395
89,1.5075856090160382,11,0.0006537665260260356,-0.1783780573357088,0.019102608162126607,0.0003268832630130178,644,2247,2307,1739,2.677030286259208,1.9456230891953172,-1.7349565527040587,-1.281087676771488,-1.281087676771488
90,1.5307865168539325,11,0.0006883032899523077,-0.18492737141667095,0.018458147950915053,0.0003441516449761539,592,2168,2225,1703,2.6266858023949577,1.8075792699574893,-1.5909057920399812,-1.2525107125895196,-1.2525107125895196
91,1.5421319796954314,12,0.0007832056778544599,-0.1809514372836119,0.016532963849425174,0.00039160283892722994,506,1923,1970,1519,2.5225282451280187,1.4640870602371123,-1.2777372867698786,-1.1923460040723248,-1.1923460040723248
92,1.5579710144927537,12,0.0008068208257342069,-0.18307995638899016,0.016806434416930357,0.00040341041286710345,489,1889,1932,1505,2.5691137848730836,-1.220173921270804,-1.220173921270804,1.0000000027028895,-1.0000000000000022
93,1.5707656612529002,11,0.0009116457697347072,-0.19272073432991305,0.014600178744606977,0.00045582288486735353,431,1690,1724,1354,2.204448496362103,1.2599210498948732,-1.0476574876928506,-1.0476574876928506,1.0000000000000027
94,1.6032064128256514,11,0.0010716620406588577,-0.20029033840079496,0.011582460058072348,0.000535831020329429,357,1474,1497,1200,1.9129311827723892,1.0000000000000018,-1.0000000000000018,1.0000000000000013,-1.000000000000001
95,1.6129467296021578,9,0.0010883581171404575,-0.21441650046794425,0.016187693580300352,0.0005441790585702286,334,1455,1483,1196,2.2239800905693143,-1.111990045284657,-1.111990045284657,1.0000000000000029,-1.0000000000000024
96,1.6525096525096525,9,0.0010640757582161316,-0.22314222848276938,0.014053519704358761,0.0005320378791080658,312,1525,1554,1284,2.080083823051904,1.5337511687552048,-1.283781665863536,-1.0400419115259523,-1.0400419115259523
97,1.6987222595830531,8,0.0011431509149280306,-0.2431856647959367,0.012892839625588055,0.0005715754574640152,289,1450,1487,1263,2.5926831907801335,-2.434569616584574,1.9129311827723963,1.000000000000001,1.0000000000000009
98,1.7226890756302522,9,0.0012072102842538555,-0.24691921249125462,0.019729857042851327,0.0006036051421269279,270,1387,1428,1230,2.703328662911135,-2.558991258754677,2.0800838230519045,-1.0400419115259523,-1.0400419115259523
99,1.72655690765927,9,0.0012367886158017693,-0.2532165900750392,0.018258687785365286,0.0006183943079008847,261,1359,1397,1206,2.734794761402979,-2.5169612407632225,2.000000000000001,1.0,1.0
100,1.7702390131071704,7,0.0013659251644345452,-0.26410913677043113,0.01848384553546237,0.0006829625822172725,214,1260,1297,1148,2.5666292646042472,-2.3142448124284694,2.00000000000001,-1.0000000000000022,-1.0000000000000022
101,1.768045417680454,9,0.001435101800065304,-0.26740480548527473,0.016902057304568677,0.0007175509000326519,203,1203,1233,1090,2.0800838230519068,-1.861209718204201,1.8612097182041998,-1.0400419115259525,-1.0400419115259525
102,1.76657824933687,9,0.0015633435834839556,-0.2745291423243796,0.018868630491329832,0.0007816717917419779,195,1101,1131,999,2.4908021998677254,-2.4074688804884676,1.8574241877396902,1.0,-1.0
103,1.7879518072289156,9,0.0014372602952000932,-0.3013743499914559,0.022631712745941918,0.0007186301476000465,197,1218,1245,1113,2.1178509723265004,2.0264727325268805,-2.0000000000000044,-1.0063670243038003,-1.0063670243038003
104,1.7668231611893583,9,0.0013835733447058406,-0.2786678918008199,0.018526981538843395,0.0006917866723529203,206,1251,1278,1129,2.026472732526882,1.9294436088899345,-1.6132553441942479,-1.0063670243038008,-1.0063670243038008
105,1.7583787996882307,9,0.0013715903273699146,-0.2818057734688413,0.019104120595800654,0.0006857951636849574,207,1256,1283,1128,2.026472732526887,1.9294436088899345,-1.6132553441942483,-1.0063670243038008,-1.0063670243038008
106,1.7523219814241486,9,0.0013573369337135158,-0.26848890400614284,0.018972028318620493,0.0006786684668567578,209,1266,1292,1132,2.0264727325268823,1.7027063709099226,-1.2559375481679225,-1.0063670243038012,-1.0063670243038012
107,1.7369614512471656,9,0.0013138891461778864,-0.26072991837292897,0.01575424118600355,0.0006569445730889431,217,1304,1323,1149,1.945112860860702,1.2599210498948732,-0.963766829513647,-0.963766829513647,-0.9338253967189897
108,1.7628398791540785,10,0.0013324564468284795,-0.3210096635142017,0.01322425676738735,0.0006662282234142398,203,1310,1324,1167,1.709975946676696,1.2599210498948739,1.0,-0.8549879733383482,-0.8549879733383482
109,1.756939234808702,11,0.0013190234495560826,-0.33444758589841056,0.010133106590339032,0.0006595117247780414,203,1323,1333,1171,1.5874010519681996,1.0,0.9999999999999998,-0.7937005259840995,-0.7937005259840995
110,1.5917496443812233,11,0.0011329178963567427,-0.2606335471373185,0.012925455181930015,0.0005664589481783713,327,1388,1406,1119,1.9129311827723883,-1.0000000000000007,1.0000000000000002,1.0,-1.0
111,1.564645726807889,9,0.001143746876321556,-0.2564399868309249,0.012421981649213269,0.0005718734381607781,339,1349,1369,1071,1.8171205928321406,-1.4142135623730967,1.4142135623730956,-1.0000000000000004,-1.0000000000000002
112,1.594425087108014,10,0.0011118724456820178,-0.26299986071764925,0.01742707576101746,0.000555936222841009,337,1411,1435,1144,1.9129311827723878,1.5337511687552046,-1.2837816658635381,-1.0,1.0
113,1.637037037037037,12,0.001011140850547892,-0.27055154962378114,0.015538994945729039,0.0005055704252739459,344,1596,1620,1326,1.8171205928321397,1.603007080898727,-1.3794142537718739,1.0000000000000002,1.0
114,1.7008177008177008,18,0.0008184878252250727,-0.23552550598351202,0.010007214653109504,0.00040924391261253627,368,2055,2079,1768,1.7099759466766986,1.6638401882062999,-1.4597234244685198,1.0,-1.0
115,1.7692990239574091,20,0.00078530804436636,-0.21096394801193005,0.018952742902352777,0.00039265402218318,371,2210,2254,1994,-2.6457513110645956,2.6457513110645885,2.0747141416071275,2.0088202460011657,-1.5656280247376553
116,1.7645478961504029,19,0.0007902140152935077,-0.18436300535925015,0.02091344413751081,0.0003951070076467539,380,2183,2234,1971,2.645751311064592,-2.6457513110645916,2.204708487430323,1.8682926646239513,1.414213562373094
117,1.8260432378079436,19,0.0009185328157987643,-0.1965676983527387,0.021733882412921682,0.0004592664078993822,292,1941,1989,1816,-2.645751311064593,2.6457513110645903,2.130005095221076,1.7001977978252223,-1.4142135623730951
118,1.8188188188188188,19,0.000910775572768562,-0.1955701160934707,0.02030262213256272,0.0004553877863842811,293,1947,1998,1817,-2.6457513110645934,2.645751311064591,2.121304352417367,-1.7320508075688776,1.7320508075688772
119,1.781360201511335,19,0.0008978630047940194,-0.188586800103492,0.022131458792248527,0.0004489315023970098,327,1931,1985,1768,2.6457513110645885,-2.6457513110645876,2.0556688817331454,-1.7320508075688776,1.7320508075688752
120,1.7103973870440936,19,0.0009315889907647568,-0.19933369378882107,0.022108748710811088,0.00046579449538237846,343,1799,1837,1571,-2.645751311064593,2.6457513110645916,1.9841315222276252,1.5568311112404838,1.4142135623730947
121,1.520387007601935,13,0.0010514432970967738,-0.21331810402225604,0.013737714761380306,0.0005257216485483869,374,1426,1447,1100,1.9024444200415793,1.4077184268360887,-1.0,1.0,1.0
122,1.4645669291338583,9,0.0012824579064219424,-0.17689625704839146,0.012721500475165412,0.0006412289532109712,328,1133,1143,837,1.3953369944670746,1.0000000000000036,1.0000000000000002,1.0,-0.9999999999999998
123,1.4674977738201247,9,0.0013079302796970803,-0.1771065624727398,0.016218145030537083,0.0006539651398485404,324,1106,1123,824,1.7099759466766955,1.2980299423728376,1.0000000000000004,-0.9999999999999997,-0.8836516670881684
124,1.471415182755389,10,0.0013803144303521473,-0.18533550868617574,0.01250564484620835,0.0006901572151760736,308,1049,1067,785,1.709975946676696,1.373391378681629,-0.9685574507186959,-0.9685574507186959,-0.8549879733383482
125,1.4752028854824166,11,0.001331410546464275,-0.1844391358516756,0.017442043302729082,0.0006657052732321375,325,1085,1109,818,1.8171205928321406,1.5974985117388105,-1.033038289898578,-1.033038289898578,-0.9085602964160706
126,1.4928057553956835,10,0.0013436595458106962,-0.18964881546543563,0.017392350215514614,0.0006718297729053481,314,1088,1112,830,1.81712059283214,1.5974985117388147,-1.0330382898985762,-1.0330382898985762,-0.90856029641607
127,1.5068744271310723,8,0.0013824536028725436,-0.18920594173469718,0.021393902161252497,0.0006912268014362717,306,1064,1091,822,1.9129311827723898,1.7692923542386345,-0.9564655913861948,-0.9564655913861948,-0.8846461771193159
128,1.5085817524841916,9,0.0013639979678880575,-0.19487645786151878,0.020331566730483565,0.0006819989839440288,313,1083,1107,835,1.912931182772389,1.7035128143599392,1.0,1.0,-0.9564655913861944
129,1.4931631722880583,9,0.0013623751571971334,-0.19382053725994788,0.01686989940213591,0.0006811875785985667,315,1078,1097,819,1.8171205928321414,1.5427974675976805,1.0,1.0,-0.9085602964160706
130,1.5009208103130756,9,0.001383337152362282,-0.187982187163604,0.011053602771480242,0.0006916685761811408,304,1074,1086,815,1.450405443320759,1.2599210498948725,1.0,1.0,-0.7252027216603789
