graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
110,659.2048240114752,0.9232396447460272,1,1,-25,-29,-25,-29,-25,-29,-25,-29,-36,-97,-4,-167,-4,-167,-7,-345,-7,-493,0,0
111,655.4456499207238,0.9187763417887612,0,1,-16,-29,-16,-29,-16,-29,-16,-29,-35,-90,-3,-162,-3,-162,-8,-341,-6,-497,0,0
112,635.2314538811818,0.9187678679415382,0,0,-32,-30,-32,-30,-32,-30,-32,-30,-23,-88,5,-150,5,-150,-7,-339,-1,-477,0,0
113,583.7662203313926,0.9253164817131592,0,0,-20,-22,-20,-22,-20,-22,-20,-22,-37,-90,-7,-149,-7,-149,-4,-323,2,-423,0,0
114,671.2227648106104,0.9114616907408745,1,0,-3,-25,-3,-25,-3,-25,-3,-25,-27,-96,0,-160,0,-160,-7,-363,-4,-505,0,0
115,687.9244144526344,0.9085344848646189,0,1,-20,-24,-20,-24,-20,-24,-20,-24,-18,-91,2,-175,2,-175,-12,-373,-10,-510,0,0
116,668.0486509229698,0.9100151798978544,0,0,-16,-27,-16,-27,-16,-27,-16,-27,-17,-84,2,-171,2,-171,0,-357,-8,-499,0,0
117,674.3693350086435,0.9091512980394528,1,0,-1,-23,-1,-23,-1,-23,-1,-23,-3,-82,-16,-179,-16,-179,-9,-355,-14,-505,0,0
118,685.4910648578871,0.9045885868091367,0,1,21,-26,21,-26,21,-26,21,-26,-9,-81,13,-166,13,-166,-10,-367,-15,-518,0,0
119,677.0428346862553,0.9068926268104897,1,0,7,-31,7,-31,7,-31,7,-31,6,-72,-5,-166,-5,-166,-8,-357,-14,-516,0,0
120,637.2864348156173,0.9143803732482355,1,1,-10,-32,-10,-32,-10,-32,-10,-32,-2,-65,12,-142,12,-142,-17,-338,-14,-492,0,0
121,588.7996263585771,0.9199401630462052,0,1,7,-24,7,-24,7,-24,7,-24,-9,-61,-16,-146,-16,-146,-11,-303,-10,-453,0,0
122,531.2024096330889,0.9286506206432179,0,0,-9,-27,-9,-27,-9,-27,-9,-27,-28,-64,-3,-127,-3,-127,-8,-280,-10,-404,0,0
123,486.9270992664097,0.935818803438758,0,0,-19,-36,-19,-36,-19,-36,-19,-36,-35,-71,-3,-130,-3,-130,0,-248,1,-359,0,0
124,495.3140417957076,0.9317963814120662,0,0,-22,-34,-22,-34,-22,-34,-22,-34,-38,-67,10,-138,10,-138,3,-249,-7,-364,0,0
125,467.2376269094774,0.9408226746743173,1,0,-30,-43,-30,-43,-30,-43,-30,-43,-28,-76,11,-128,11,-128,-4,-237,-2,-334,0,0
126,436.30608521999784,0.9439422993448284,0,1,-27,-43,-27,-43,-27,-43,-27,-43,-29,-84,-8,-132,-8,-132,0,-213,0,-303,0,0
127,466.7044032361383,0.9359377668651623,0,0,-17,-43,-17,-43,-17,-43,-17,-43,-7,-88,-5,-149,-5,-149,-10,-244,-6,-312,0,0
128,478.22902463150433,0.9351736475671398,1,0,-10,-39,-10,-39,-10,-39,-10,-39,-9,-84,-2,-138,-2,-138,-14,-254,-7,-335,0,0
129,488.4843907434505,0.930893861643522,1,1,14,-35,14,-35,14,-35,14,-35,15,-73,12,-133,12,-133,-20,-262,-13,-350,0,0
130,521.9271979883785,0.9235980070024019,1,1,7,-27,7,-27,7,-27,7,-27,24,-65,11,-138,11,-138,-16,-274,-17,-388,0,0
131,533.2485349253197,0.9184589708756553,0,1,32,-27,32,-27,32,-27,32,-27,25,-71,14,-132,14,-132,-28,-274,-24,-400,0,0
132,528.6596258463474,0.9235488695244931,1,0,19,-22,19,-22,19,-22,19,-22,31,-68,11,-130,11,-130,-26,-267,-22,-405,0,0
133,560.5078054764269,0.9165666198727357,1,1,31,-25,31,-25,31,-25,31,-25,39,-70,23,-126,23,-126,-22,-287,-29,-430,0,0
134,582.7572393372733,0.9215610391356611,1,1,38,-31,38,-31,38,-31,38,-31,37,-77,18,-137,18,-137,-32,-295,-33,-442,0,0
135,561.2815692680457,0.9226500042578638,0,1,48,-28,48,-28,48,-28,48,-28,35,-70,10,-139,10,-139,-47,-303,-22,-404,0,0
136,600.8893408939786,0.9245398794852046,1,0,18,-34,18,-34,18,-34,18,-34,55,-74,17,-154,17,-154,-40,-315,-26,-444,0,0
137,585.7567754623074,0.9240158949123517,0,1,53,-25,53,-25,53,-25,53,-25,47,-63,7,-146,7,-146,-39,-296,-19,-437,0,0
138,621.2447182874073,0.9159506710931073,1,0,61,-24,61,-24,61,-24,61,-24,46,-63,22,-139,22,-139,-49,-311,-34,-472,0,0
139,575.6109797423951,0.9250224473376919,0,1,36,-31,36,-31,36,-31,36,-31,41,-70,-6,-144,-6,-144,-39,-295,-27,-430,0,0
140,581.9673530362335,0.92175449048876,0,0,74,-21,74,-21,74,-21,74,-21,25,-62,-15,-143,-15,-143,-49,-300,-20,-420,0,0
141,575.6127170242158,0.921559353271081,0,0,64,-25,64,-25,64,-25,64,-25,4,-68,-15,-143,-15,-143,-48,-295,-27,-420,0,0
142,578.1928743940035,0.9237611801433491,1,0,67,-26,67,-26,67,-26,67,-26,19,-64,-16,-142,-16,-142,-57,-286,-11,-428,0,0
143,552.641836997526,0.9260753266949417,0,1,49,-27,49,-27,49,-27,49,-27,6,-70,-2,-134,-2,-134,-41,-292,-16,-406,0,0
144,568.8954209694432,0.9254246526298775,1,0,63,-26,63,-26,63,-26,63,-26,4,-74,-21,-141,-21,-141,-54,-300,-19,-407,0,0
145,548.334751771215,0.9271523668534314,0,1,51,-23,51,-23,51,-23,51,-23,6,-58,-12,-128,-12,-128,-39,-297,-19,-402,0,0
146,568.4531642976402,0.9228751155801302,1,0,60,-18,60,-18,60,-18,60,-18,9,-53,-24,-128,-24,-128,-38,-288,-22,-431,0,0
147,568.0431321651553,0.9256211013354497,0,1,18,-25,18,-25,18,-25,18,-25,13,-60,-5,-120,-5,-120,-30,-282,-25,-453,0,0
148,590.7072032741771,0.918027645971215,0,0,37,-18,37,-18,37,-18,37,-18,15,-57,-1,-133,-1,-133,-36,-306,-21,-456,0,0
149,572.6141807534983,0.9205067894059411,0,0,45,-21,45,-21,45,-21,45,-21,0,-70,-23,-140,-23,-140,-54,-308,-19,-418,0,0
150,597.9531754242969,0.9172113856746034,0,0,25,-23,25,-23,25,-23,25,-23,-7,-71,-13,-151,-13,-151,-46,-312,-29,-449,0,0
151,568.3616806224712,0.9231317278534196,1,0,14,-33,14,-33,14,-33,14,-33,5,-78,-12,-132,-12,-132,-25,-270,-25,-450,0,0
152,563.0337467683443,0.9242361122583286,1,1,36,-29,36,-29,36,-29,36,-29,0,-66,-17,-130,-17,-130,-51,-272,-36,-438,0,0
153,614.135164275748,0.9114980439025215,1,1,45,-24,45,-24,45,-24,45,-24,-4,-75,-1,-150,-1,-150,-44,-329,-27,-453,0,0
154,631.1434068419,0.9060004296369729,1,1,52,-28,52,-28,52,-28,52,-28,12,-80,-1,-147,-1,-147,-45,-341,-32,-464,0,0
155,626.2890706375132,0.9091811606758093,1,1,45,-23,45,-23,45,-23,45,-23,-3,-63,-1,-134,-1,-134,-40,-353,-25,-464,0,0
156,625.6045076563947,0.9165146763752522,1,1,0,-28,0,-28,0,-28,0,-28,10,-63,11,-150,11,-150,-27,-341,-32,-470,0,0
157,635.8962179475516,0.9175338428943351,1,1,52,-31,52,-31,52,-31,52,-31,1,-70,-3,-148,-3,-148,-50,-341,-36,-470,0,0
158,597.2938975077512,0.9252226775639231,1,1,44,-31,44,-31,44,-31,44,-31,13,-70,2,-141,2,-141,-38,-321,-22,-442,0,0
159,634.8306860888185,0.9185954470546204,1,1,50,-30,50,-30,50,-30,50,-30,20,-72,-6,-156,-6,-156,-40,-336,-25,-469,0,0
160,616.8079117521111,0.9230820189329606,1,1,27,-25,27,-25,27,-25,27,-25,40,-73,1,-154,1,-154,-26,-320,-21,-466,0,0
161,623.5278662577961,0.9192582772038121,0,1,55,-26,55,-26,55,-26,55,-26,23,-75,-7,-148,-7,-148,-47,-313,-31,-472,0,0
162,615.1593289547026,0.921669914199716,1,0,78,-18,78,-18,78,-18,78,-18,12,-65,-4,-147,-4,-147,-34,-302,-17,-461,0,0
163,634.6629026499028,0.922104137142541,1,1,79,-19,79,-19,79,-19,79,-19,25,-64,-6,-149,-6,-149,-33,-330,-7,-466,0,0
164,643.5619628287551,0.9180503196567861,0,1,78,-22,78,-22,78,-22,78,-22,15,-63,-11,-141,-11,-141,-35,-310,-19,-496,0,0
165,685.0554722064484,0.911292401720328,1,0,92,-22,92,-22,92,-22,92,-22,26,-65,4,-127,4,-127,-37,-342,-16,-527,0,0
166,659.4512870561404,0.918599770311323,1,1,71,-22,71,-22,71,-22,71,-22,21,-71,-8,-135,-8,-135,-30,-334,-14,-508,0,0
167,662.5013207534005,0.9188105128739128,1,1,73,-23,73,-23,73,-23,73,-23,14,-68,-12,-137,-12,-137,-22,-324,-9,-517,0,0
168,696.7926520852527,0.9193278522108765,1,1,64,-26,64,-26,64,-26,64,-26,-9,-66,-19,-133,-19,-133,-37,-349,-15,-550,0,0
169,713.6749960591305,0.9154025615132584,0,1,72,-25,72,-25,72,-25,72,-25,-8,-61,-17,-146,-17,-146,-40,-373,-16,-546,0,0
170,684.4786337059762,0.9189345234384174,0,0,57,-29,57,-29,57,-29,57,-29,-37,-74,-22,-148,-22,-148,-36,-353,-7,-524,0,0
171,641.7413809316024,0.9266456511737843,0,0,29,-33,29,-33,29,-33,29,-33,-47,-80,-25,-157,-25,-157,-31,-337,-5,-480,0,0
172,642.9027920300238,0.9280266133110716,0,0,30,-37,30,-37,30,-37,30,-37,-54,-80,-41,-160,-41,-160,-38,-342,-11,-471,0,0
173,619.288301197431,0.9340920988231997,0,0,11,-30,11,-30,11,-30,11,-30,-71,-77,-25,-147,-25,-147,-15,-339,1,-457,0,0
174,641.3088179652608,0.9318417281607366,0,0,-19,-37,-19,-37,-19,-37,-19,-37,-52,-81,-5,-170,-5,-170,-5,-357,-2,-458,0,0
175,648.3903145482665,0.9290975177913964,0,0,-27,-42,-27,-42,-27,-42,-27,-42,-58,-92,-6,-170,-6,-170,-7,-358,-2,-461,0,0
176,648.6262406039398,0.9312663626516311,1,0,6,-40,6,-40,6,-40,6,-40,-53,-97,-15,-194,-15,-194,-18,-338,-8,-460,0,0
177,635.1031412298321,0.9335437195643451,1,1,-45,-36,-45,-36,-45,-36,-45,-36,-73,-87,12,-166,12,-166,5,-336,2,-457,0,0
178,647.3067279118918,0.9317372883965004,0,1,-4,-38,-4,-38,-4,-38,-4,-38,-74,-104,-3,-181,-3,-181,-10,-355,0,-453,0,0
