from,to,date,value
38618,39363,2017-06-30,125987564.0
39246,39321,2017-06-30,1000000.0
38618,38598,2017-06-30,125987564.0
35802,22513,2017-06-30,23400000.0
38598,39363,2017-06-30,351000000.0
32611,37422,2017-06-30,100000.0
39246,39321,2017-06-30,350000000.0
38762,37502,2017-06-30,7787000.0
38988,39364,2017-06-30,58500000.0
19715,36000,2017-06-30,100.0
25918,38915,2017-06-30,100000.0
39349,49,2017-06-30,50000000.0
38586,39335,2017-06-30,175500000.0
38570,39184,2017-06-30,58500000.0
38560,39331,2017-06-30,22400000.0
39198,30402,2017-06-30,5510840.0
39313,49,2017-06-30,56160000.0
39324,49,2017-06-30,6010000.0
38762,37502,2017-06-30,200000.0
38625,38979,2017-06-30,50000.0
39106,39347,2017-06-30,35100000.0
36596,39316,2017-06-30,15000000.0
25464,35282,2017-06-30,81900000.0
39124,32810,2017-06-30,6892702.0
32810,49,2017-06-30,6892702.0
39153,39332,2017-06-30,58500000.0
38811,39329,2017-06-30,50000000.0
29867,39369,2017-06-30,10000.0
24280,12900,2017-06-30,42120000.0
33982,39371,2017-06-30,100000.0
39348,49,2017-06-30,59670000.0
39323,49,2017-06-30,46800000.0
39238,39352,2017-06-30,43594200.0
38601,36351,2017-06-30,500000.0
24280,19715,2017-06-30,35100000.0
37383,49,2017-06-30,5000000.0
39350,49,2017-06-30,35100000.0
38749,27640,2017-06-30,3149000.0
39355,49,2017-06-30,22400000.0
37031,869,2017-06-30,40000.0
39360,49,2017-06-30,12500000.0
36563,39350,2017-06-30,35100000.0
39325,49,2017-06-30,18837000.0
39340,49,2017-06-30,585000000.0
38917,38051,2017-06-30,8000000.0
38963,39339,2017-06-30,46800000.0
23772,34292,2017-06-30,700000.0
39359,49,2017-06-30,500000000.0
37180,39360,2017-06-30,12500000.0
39314,49,2017-06-30,108810000.0
19715,8711,2017-06-30,100.0
36376,39372,2017-06-30,35100000.0
38762,37502,2017-06-30,100000.0
39189,33136,2017-06-30,35100000.0
39198,30402,2017-06-30,100000.0
39347,49,2017-06-30,35100000.0
39371,49,2017-06-30,100100000.0
39342,49,2017-06-30,11700000.0
39370,49,2017-06-30,175500000.0
39336,49,2017-06-30,6000000.0
1214,2123,2017-06-30,6650291700.0
38842,39341,2017-06-30,58500000.0
39351,49,2017-06-30,117000000.0
25296,39353,2017-06-30,250000000.0
39349,49,2017-06-30,4790000.0
35802,26825,2017-06-30,58500000.0
38619,4544,2017-06-30,351000000.0
39344,49,2017-06-30,39030000.0
38907,25475,2017-06-30,175000000.0
39319,49,2017-06-30,23400000.0
36352,37569,2017-06-30,11700000.0
37180,39360,2017-06-30,1000000.0
39171,39344,2017-06-30,30000000.0
39326,49,2017-06-30,11700000.0
25464,11401,2017-06-30,23400000.0
35073,37004,2017-06-30,82500000.0
33295,26817,2017-06-30,10.0
25110,39346,2017-06-30,26050000.0
39219,39328,2017-06-30,5850000.0
38743,39355,2017-06-30,22400000.0
36581,39295,2017-06-30,4000.0
12007,4226,2017-06-30,23400000.0
38805,39314,2017-06-30,108810000.0
37298,15510,2017-07-01,35100000.0
49,37555,2017-07-01,172138232.0
37392,49,2017-07-01,1000000000.0
38981,36499,2017-07-01,585000000.0
22172,22173,2017-07-01,17803730.0
34897,36331,2017-07-01,23400000.0
34664,34527,2017-07-01,23400000.0
39444,32939,2017-07-01,40000000.0
39267,39415,2017-07-01,9360000.0
38688,32173,2017-07-01,24305000.0
39165,39374,2017-07-01,1170000000.0
36649,18749,2017-07-01,526400000.0
36499,49,2017-07-01,40000000.0
49,33120,2017-07-01,111638496.0
39217,25694,2017-07-01,10000000.0
49,36651,2017-07-01,11481979.0
38688,23845,2017-07-01,23517000.0
38621,39421,2017-07-01,88280000.0
25694,22635,2017-07-01,11000000.0
38825,39359,2017-07-01,85000000.0
27504,39437,2017-07-01,1010000.0
39405,49,2017-07-01,58500000.0
38574,39411,2017-07-01,20000000.0
49,39442,2017-07-01,2990492.0
675,29068,2017-07-01,163800000.0
39272,14565,2017-07-01,23777388.0
18906,15138,2017-07-01,1000000.0
49,33050,2017-07-01,9981809.0
39394,49,2017-07-01,25740000.0
38811,39329,2017-07-01,49450000.0
19512,30620,2017-07-01,100000.0
19065,39440,2017-07-01,200000.0
39415,49,2017-07-01,9360000.0
38688,32348,2017-07-01,36738000.0
39013,39428,2017-07-01,11700000.0
39016,39399,2017-07-01,10000.0
26621,30951,2017-07-01,43172894700.0
39411,49,2017-07-01,20000000.0
16970,19614,2017-07-01,10.0
49,25596,2017-07-01,9997000.0
39414,49,2017-07-01,46800000.0
38688,39426,2017-07-01,36270000.0
39382,49,2017-07-01,14917500.0
49,7470,2017-07-01,4997000.0
38688,33606,2017-07-01,23400000.0
37388,37392,2017-07-01,1000000000.0
38688,30570,2017-07-01,36398700.0
38610,39422,2017-07-01,198880000.0
32348,32349,2017-07-01,36738000.0
39428,49,2017-07-01,11700000.0
25374,39159,2017-07-01,23400000.0
30832,37409,2017-07-01,23800000.0
39037,39393,2017-07-01,175500000.0
37892,33346,2017-07-01,25614700.0
32905,36345,2017-07-01,11700000.0
49,39343,2017-07-01,218214.0
39412,49,2017-07-01,117000000.0
34947,39387,2017-07-01,351000000.0
49,38574,2017-07-01,25497000.0
38608,39375,2017-07-01,10000.0
38970,39386,2017-07-01,351000000.0
49,28144,2017-07-01,56991056.0
38610,39422,2017-07-01,20000.0
39103,39401,2017-07-01,468000000.0
5375,39410,2017-07-01,3510000000.0
39217,19792,2017-07-01,35000000.0
39395,49,2017-07-01,58500000.0
39217,29914,2017-07-01,93000000.0
38950,39419,2017-07-01,71487000.0
38566,39037,2017-07-01,117000000.0
32562,37830,2017-07-01,3000.0
39386,49,2017-07-01,351000000.0
39437,27504,2017-07-01,7000.0
19512,29949,2017-07-01,104100000.0
49,39406,2017-07-01,116997000.0
38688,34819,2017-07-01,27612000.0
26621,30951,2017-07-01,50749877938.0
28580,29432,2017-07-01,10000.0
16615,33426,2017-07-01,1000.0
38578,39441,2017-07-01,1170000000.0
28580,29432,2017-07-01,140390000.0
39391,49,2017-07-01,11700000.0
37407,15632,2017-07-01,10000.0
3896,39417,2017-07-01,50000000.0
49,39385,2017-07-01,11000.0
39217,28290,2017-07-01,58000000.0
38688,31878,2017-07-01,23400000.0
38688,32395,2017-07-01,58500000.0
39075,39405,2017-07-01,58500000.0
39217,25694,2017-07-01,66133750.0
11696,37015,2017-07-01,1000000.0
39425,17813,2017-07-01,70200000.0
39381,49,2017-07-01,190000000.0
39377,49,2017-07-01,514800000.0
39426,39427,2017-07-01,36270000.0
39376,49,2017-07-01,23400000.0
39443,49,2017-07-01,234000000.0
25374,39434,2017-07-01,5850000.0
39401,49,2017-07-01,468000000.0
39041,39384,2017-07-01,100000.0
39400,38688,2017-07-01,5851200.0
37806,18906,2017-07-01,50000000.0
33346,49,2017-07-01,25614700.0
38819,39413,2017-07-01,46800000.0
15138,18906,2017-07-01,664800.0
38880,39414,2017-07-01,46800000.0
38966,39376,2017-07-01,23390000.0
38966,39376,2017-07-01,10000.0
11838,18624,2017-07-01,35050000.0
27107,17039,2017-07-01,1000.0
49,35341,2017-07-01,14429881.0
18906,15138,2017-07-01,51664800.0
39036,39403,2017-07-01,351000000.0
39186,39432,2017-07-01,187200000.0
38688,36259,2017-07-01,35100000.0
38688,17558,2017-07-01,35100000.0
11838,7414,2017-07-01,50000.0
39387,49,2017-07-01,351000000.0
36499,49,2017-07-01,585000000.0
30923,30924,2017-07-01,1635000.0
35073,37004,2017-07-01,83000000.0
38178,49,2017-07-01,640000.0
38595,38893,2017-07-01,1160000.0
38595,38893,2017-07-01,10000.0
38572,39392,2017-07-01,40950000.0
25464,34071,2017-07-01,35100000.0
28450,38304,2017-07-01,2340000.0
38723,15469,2017-07-01,10000.0
32901,39423,2017-07-01,100000.0
39392,49,2017-07-01,40950000.0
16615,33426,2017-07-01,23400000.0
38608,39375,2017-07-01,200000000.0
36346,49,2017-07-01,3688495.0
39373,39443,2017-07-01,234000000.0
38830,39404,2017-07-01,5733000.0
37649,37648,2017-07-01,1000.0
39431,49,2017-07-01,21060000.0
39380,49,2017-07-01,104832000.0
38839,38868,2017-07-01,10000.0
38688,34819,2017-07-01,248508000.0
37806,18906,2017-07-01,5172300.0
18739,10431,2017-07-01,10000.0
11546,39418,2017-07-01,270000.0
32562,37830,2017-07-01,2630330.0
29914,22635,2017-07-01,11000000.0
30923,30924,2017-07-01,10000.0
37989,32509,2017-07-01,50000.0
37892,33346,2017-07-01,25634700.0
38641,36157,2017-07-01,100000.0
39217,19513,2017-07-01,23200000.0
38688,26337,2017-07-01,5861700.0
36649,18749,2017-07-01,100000.0
39009,21271,2017-07-01,11710000.0
38688,38025,2017-07-01,512460000.0
10877,10878,2017-07-01,57255560.0
38850,39444,2017-07-01,30000.0
49,7470,2017-07-01,30097000.0
38870,39398,2017-07-01,468000000.0
18906,36010,2017-07-01,664800.0
30620,19512,2017-07-01,33980000.0
38577,32760,2017-07-01,117000000.0
38629,20430,2017-07-01,11700000.0
38623,39390,2017-07-01,500490000.0
39422,49,2017-07-01,198900000.0
39015,39407,2017-07-01,97238700.0
38564,39397,2017-07-01,2214413664.0
33597,37528,2017-07-01,86900.0
38850,39444,2017-07-01,47003500.0
32760,38538,2017-07-01,58500000.0
38763,5976,2017-07-01,43175664.0
13989,39430,2017-07-01,4000000.0
38914,27131,2017-07-01,100000.0
38910,33939,2017-07-01,17550000.0
39375,49,2017-07-01,200010000.0
39408,5976,2017-07-01,19387300.0
38677,34106,2017-07-01,1950543.0
37392,49,2017-07-01,1668300000.0
39432,49,2017-07-01,187200000.0
39389,49,2017-07-01,351000000.0
39329,49,2017-07-01,49450000.0
38616,39431,2017-07-01,21060000.0
38901,39436,2017-07-01,1989000.0
36765,39379,2017-07-01,10000000.0
2052,2113,2017-07-01,100000.0
49,35341,2017-07-01,21727931.0
38584,39396,2017-07-01,128700000.0
25464,33388,2017-07-01,11700000.0
24312,37649,2017-07-01,1000.0
35341,38574,2017-07-01,24550000.0
28510,34454,2017-07-01,23400000.0
38634,39409,2017-07-01,35100000.0
38688,39439,2017-07-01,11700000.0
39424,49,2017-07-01,7605000.0
39398,49,2017-07-01,468000000.0
19715,19161,2017-07-01,100.0
39418,49,2017-07-01,270000.0
39438,37997,2017-07-01,10660000.0
38574,35341,2017-07-01,20000000.0
38688,28450,2017-07-01,117000000.0
37997,39438,2017-07-01,5660000.0
36498,36499,2017-07-01,40000000.0
39407,49,2017-07-01,97238700.0
38614,17813,2017-07-01,60840000.0
39419,49,2017-07-01,71487000.0
25029,25030,2017-07-01,1000000.0
32967,32968,2017-07-01,11500000.0
38914,27131,2017-07-01,47870000.0
39014,39391,2017-07-01,11700000.0
38688,28384,2017-07-01,66909100.0
30923,28641,2017-07-01,10000.0
38937,36069,2017-07-01,400000.0
38747,29491,2017-07-01,46800000.0
19512,29949,2017-07-01,12900000.0
39224,39424,2017-07-01,7605000.0
37388,37392,2017-07-01,1668300000.0
39403,49,2017-07-01,351000000.0
16970,36930,2017-07-01,10.0
38857,39429,2017-07-01,2340000.0
49,25596,2017-07-01,58110.0
38971,39394,2017-07-01,25740000.0
35856,39381,2017-07-01,190000000.0
39435,18679,2017-07-01,83.0
38688,37806,2017-07-01,75172300.0
30794,39438,2017-07-01,5640000.0
39041,39384,2017-07-01,20000.0
30620,19512,2017-07-01,100000.0
17523,37578,2017-07-01,5000000.0
39379,49,2017-07-01,10000000.0
39396,49,2017-07-01,257400000.0
21985,36783,2017-07-01,11700000.0
34367,34708,2017-07-01,300000.0
37806,15138,2017-07-01,18000000.0
38688,39400,2017-07-01,11701200.0
39135,39380,2017-07-01,104832000.0
2113,2052,2017-07-01,100000.0
39018,36616,2017-07-01,24570000.0
39404,49,2017-07-01,5733000.0
32968,49,2017-07-01,11500000.0
25464,33626,2017-07-01,29250000.0
34106,49,2017-07-01,1950543.0
19065,39440,2017-07-01,58300000.0
39396,49,2017-07-01,128700000.0
37997,39438,2017-07-01,20000000.0
39444,32939,2017-07-01,30000.0
38693,39420,2017-07-01,11700000.0
1214,7845,2017-07-01,2340000000.0
39165,39373,2017-07-01,234000000.0
39202,39378,2017-07-01,234000000.0
39026,39377,2017-07-01,514800000.0
39410,49,2017-07-01,3510000000.0
39397,49,2017-07-01,2214413664.0
26924,34196,2017-07-01,46800000.0
39378,49,2017-07-01,234000000.0
36297,36298,2017-07-01,222300000.0
39435,18679,2017-07-01,8374040.0
37979,17910,2017-07-01,100.0
38580,30794,2017-07-01,11648045.0
13989,39430,2017-07-01,700000.0
38592,39416,2017-07-01,11700000.0
38886,39412,2017-07-01,117000000.0
39409,49,2017-07-01,35100000.0
39359,49,2017-07-01,85000000.0
32348,32349,2017-07-01,36500000.0
39182,39402,2017-07-01,9360000.0
39402,49,2017-07-01,9360000.0
38585,39396,2017-07-01,257370000.0
38688,38449,2017-07-01,117000000.0
38580,37997,2017-07-01,25660000.0
38975,38178,2017-07-01,640000.0
39393,49,2017-07-01,175500000.0
38056,39382,2017-07-01,14917500.0
37649,37780,2017-07-01,1000.0
38621,39421,2017-07-01,10000000.0
39429,49,2017-07-01,2340000.0
30620,19512,2017-07-01,120000.0
38587,33028,2017-07-01,1170000000.0
23200,36525,2017-07-01,44000000.0
49,17186,2017-07-01,2398000.0
16970,27216,2017-07-01,1000.0
38585,39396,2017-07-01,30000.0
11838,7414,2017-07-01,23350000.0
39140,39389,2017-07-01,351000000.0
39436,49,2017-07-01,1989000.0
19065,32905,2017-07-01,11700000.0
39374,49,2017-07-01,1170000000.0
38603,17813,2017-07-01,59670000.0
34367,34708,2017-07-01,300000000.0
38787,39425,2017-07-01,70200000.0
1214,5375,2017-07-01,3510000000.0
38561,39395,2017-07-01,58500000.0
17854,39462,2017-07-02,15000000.0
49,39479,2017-07-02,28062493.0
49,36620,2017-07-02,2718534097.0
19191,29310,2017-07-02,1000000.0
49,37502,2017-07-02,8584740.0
38881,39484,2017-07-02,11700000.0
38569,34520,2017-07-02,46800000.0
49,37502,2017-07-02,10352683.0
39478,49,2017-07-02,22760000.0
21231,21232,2017-07-02,20000000.0
49,34288,2017-07-02,25751728.0
39465,49,2017-07-02,117010000.0
49,37502,2017-07-02,9263775.0
49,27067,2017-07-02,27927000.0
49,37502,2017-07-02,11204240.0
39247,19790,2017-07-02,11700000.0
38775,39480,2017-07-02,11390000.0
19191,29310,2017-07-02,2000000.0
49,39470,2017-07-02,116800532.0
15421,15420,2017-07-02,9990000.0
39456,49,2017-07-02,11700000.0
33177,26729,2017-07-02,2203817490.0
38720,39454,2017-07-02,128700000.0
39462,49,2017-07-02,50000000.0
39212,39446,2017-07-02,60773417.0
36962,11421,2017-07-02,1144370.0
28036,29083,2017-07-02,10000000.0
39493,39494,2017-07-02,817570.0
14782,39457,2017-07-02,11700000.0
33177,26729,2017-07-02,583820000.0
39467,49,2017-07-02,35100000.0
39454,49,2017-07-02,128700000.0
49,36621,2017-07-02,2283267000.0
39453,49,2017-07-02,1305000.0
49,37502,2017-07-02,11783630.0
39093,39093,2017-07-02,10.0
34132,629,2017-07-02,12200000.0
39492,39494,2017-07-02,5120000.0
1326,39455,2017-07-02,23395000.0
39489,49,2017-07-02,759070340.0
49,32911,2017-07-02,10000.0
49,39155,2017-07-02,11697000.0
39466,49,2017-07-02,11700000.0
49,37000,2017-07-02,584997000.0
49,39463,2017-07-02,18834000.0
14782,34059,2017-07-02,11700000.0
17854,39462,2017-07-02,100000000.0
49,39479,2017-07-02,14982000.0
38910,33939,2017-07-02,30000.0
38724,37204,2017-07-02,117000000.0
37323,39458,2017-07-02,224000000.0
49,37502,2017-07-02,12046140.0
49,39486,2017-07-02,12846731.0
39451,49,2017-07-02,33930000.0
39459,27183,2017-07-02,13555290.0
39473,29359,2017-07-02,20000.0
17854,39462,2017-07-02,50000000.0
38865,36636,2017-07-02,1000000.0
38897,39445,2017-07-02,58500000.0
28036,29083,2017-07-02,10000.0
39498,15954,2017-07-02,5810000.0
38850,18872,2017-07-02,234400.0
39329,49,2017-07-02,52100000.0
39155,39487,2017-07-02,11700000.0
38690,39472,2017-07-02,16817000.0
36620,37323,2017-07-02,234000000.0
39447,49,2017-07-02,23399000.0
38033,30892,2017-07-02,12073680.0
49,32911,2017-07-02,105363965.0
38641,36157,2017-07-02,70100000.0
38581,39450,2017-07-02,200000000.0
49,37051,2017-07-02,11463835.0
35757,28,2017-07-02,103108140.0
38688,21271,2017-07-02,35334000.0
9212,9213,2017-07-02,34400000.0
49,39479,2017-07-02,14527315.0
38574,35341,2017-07-02,105308896.0
2123,33177,2017-07-02,2203817490.0
39474,49,2017-07-02,35100000.0
32839,21496,2017-07-02,58000000.0
38688,30325,2017-07-02,15561000.0
39462,49,2017-07-02,15000000.0
39472,49,2017-07-02,16817000.0
39492,39494,2017-07-02,100000.0
35341,38574,2017-07-02,105308896.0
38688,14512,2017-07-02,7920900.0
38581,39450,2017-07-02,165000000.0
39481,49,2017-07-02,24350000.0
39379,49,2017-07-02,500000000.0
36765,39379,2017-07-02,500000000.0
49,38690,2017-07-02,16817000.0
49,34288,2017-07-02,47000.0
38762,37502,2017-07-02,5000000.0
49,869,2017-07-02,4267000.0
49,34794,2017-07-02,2337000.0
30973,39464,2017-07-02,80000000.0
38581,39450,2017-07-02,10000000.0
17854,39462,2017-07-02,10000000.0
675,29068,2017-07-02,163800000.0
36332,49,2017-07-02,13985000.0
38924,39481,2017-07-02,24350000.0
49,32281,2017-07-02,4663011.0
38690,39472,2017-07-02,46800000.0
39156,39451,2017-07-02,33930000.0
34454,8900,2017-07-02,100.0
39206,39474,2017-07-02,35100000.0
39480,49,2017-07-02,11390000.0
38868,39465,2017-07-02,50000.0
36962,11421,2017-07-02,10000.0
49,39486,2017-07-02,11670980.0
38858,39467,2017-07-02,35100000.0
49,36765,2017-07-02,505144648.0
21231,21232,2017-07-02,10000000.0
49,9598,2017-07-02,47852853.0
39492,39493,2017-07-02,40000.0
15421,15420,2017-07-02,10000.0
33177,26729,2017-07-02,10000.0
35341,38574,2017-07-02,6359650.0
39462,49,2017-07-02,100000000.0
39449,49,2017-07-02,93600000.0
25898,26729,2017-07-02,1170000000.0
39464,49,2017-07-02,80000000.0
38907,25475,2017-07-02,170000000.0
38106,39478,2017-07-02,22760000.0
32433,36315,2017-07-02,880000.0
39468,49,2017-07-02,2095000.0
39232,39461,2017-07-02,8300000.0
32175,32176,2017-07-02,9969090.0
49,31584,2017-07-02,59124093.0
49,27067,2017-07-02,35039624.0
2123,9827,2017-07-02,1778400000.0
14782,32421,2017-07-02,5670000.0
15484,39496,2017-07-02,5555000.0
36960,39453,2017-07-02,1305000.0
38890,39471,2017-07-02,22230000.0
38868,39465,2017-07-02,116960000.0
39491,2148,2017-07-02,625000.0
38439,39460,2017-07-02,10000000.0
49,14635,2017-07-02,8134893.0
38574,35341,2017-07-02,72427000.0
38477,38476,2017-07-02,34912800.0
49,39486,2017-07-02,11875226.0
39461,49,2017-07-02,8300000.0
36331,36332,2017-07-02,13985000.0
15484,17770,2017-07-02,106990350.0
49,31786,2017-07-02,4244670.0
38657,39490,2017-07-02,11700000.0
49,14635,2017-07-02,3496356.0
49,27067,2017-07-02,17988055.0
19191,29310,2017-07-02,8500000.0
38907,25475,2017-07-02,5500000.0
39458,49,2017-07-02,224000000.0
35757,28,2017-07-02,20000.0
38910,33939,2017-07-02,17520000.0
28036,29083,2017-07-02,13390000.0
32403,32237,2017-07-02,10000.0
39492,39493,2017-07-02,877570.0
32970,16641,2017-07-02,35100000.0
37806,38688,2017-07-02,12881800.0
49,39441,2017-07-02,168817361.0
36683,39448,2017-07-02,35000.0
38688,26015,2017-07-02,58500000.0
36621,39456,2017-07-02,11700000.0
49,38574,2017-07-02,68022102.0
38688,5541,2017-07-02,26793000.0
49,27067,2017-07-02,31849760.0
39477,21413,2017-07-02,28055060.0
49,4761,2017-07-02,994500.0
32403,32237,2017-07-02,11690000.0
49,34947,2017-07-02,188568134.0
49,39441,2017-07-02,199997000.0
39438,39485,2017-07-02,200000.0
39458,49,2017-07-02,10000000.0
39473,29359,2017-07-02,19980000.0
38945,39329,2017-07-02,52100000.0
37323,39458,2017-07-02,10000000.0
49,34947,2017-07-02,350997000.0
36621,39456,2017-07-02,5000000000.0
28538,36163,2017-07-02,1500000.0
49,37388,2017-07-02,2668297000.0
19191,29310,2017-07-02,10000000.0
49,37502,2017-07-02,9646459.0
25464,29929,2017-07-02,11700000.0
15138,37806,2017-07-02,12881800.0
33679,38091,2017-07-02,5732266.0
39472,49,2017-07-02,46800000.0
39497,21491,2017-07-02,100000000.0
39490,49,2017-07-02,11700000.0
39499,32858,2017-07-02,227089357.0
39495,32448,2017-07-02,50715330.0
2123,32452,2017-07-02,702000000.0
38688,20356,2017-07-02,5851200.0
49,37502,2017-07-02,1002582.0
39488,38099,2017-07-02,17500000.0
35137,6740,2017-07-02,60000000.0
38813,39466,2017-07-02,11700000.0
38688,30705,2017-07-02,47970000.0
38574,35341,2017-07-02,70000000.0
39487,49,2017-07-02,11700000.0
38865,36636,2017-07-02,350000000.0
39493,39494,2017-07-02,100000.0
32970,37960,2017-07-02,23400000.0
49,39469,2017-07-02,77879.0
25123,25125,2017-07-02,50000000.0
38688,1326,2017-07-02,23395000.0
15109,7143,2017-07-02,50000.0
1325,39468,2017-07-02,2095000.0
38775,39452,2017-07-02,10000.0
49,28311,2017-07-02,28631385.0
39492,39494,2017-07-02,11129610.0
39456,49,2017-07-02,5000000000.0
39441,39489,2017-07-02,759070340.0
37649,39447,2017-07-02,23399000.0
38571,39329,2017-07-02,52100000.0
36962,11421,2017-07-02,100000.0
34708,34367,2017-07-02,290300000.0
39446,49,2017-07-02,60773417.0
39475,39476,2017-07-02,11230000.0
35341,38574,2017-07-02,100927144.0
33293,33122,2017-07-02,351000000.0
39460,49,2017-07-02,10000000.0
39482,35375,2017-07-02,40087197.0
39253,39449,2017-07-02,93600000.0
38606,32644,2017-07-02,234000000.0
49,35341,2017-07-02,64201561.0
35048,36629,2017-07-02,64350000.0
39471,49,2017-07-02,22230000.0
38911,39516,2017-07-03,40000.0
38688,38126,2017-07-03,17445200.0
39080,39523,2017-07-03,20000000.0
25694,19337,2017-07-03,11500000.0
49,34947,2017-07-03,172434975.0
39531,49,2017-07-03,585000.0
38924,39481,2017-07-03,40000000.0
32978,23262,2017-07-03,10000.0
39093,38713,2017-07-03,100000000.0
19952,8369,2017-07-03,4999997.0
32718,28701,2017-07-03,4300969.0
39513,35907,2017-07-03,100000.0
39084,39551,2017-07-03,23400000.0
19952,8369,2017-07-03,5000000.0
49,12268,2017-07-03,1356887.0
49,32453,2017-07-03,18877318.0
39513,35907,2017-07-03,10000.0
39522,49,2017-07-03,34866000.0
3176,26767,2017-07-03,35100000.0
