from,to,date,value
211,288,2004-04-26,1.0
204,288,2004-04-26,1.0
289,220,2004-04-26,1.0
103,267,2004-04-26,1.0
220,221,2004-04-26,1.0
9,177,2004-04-26,1.0
9,32,2004-04-26,1.0
294,51,2004-04-26,1.0
204,298,2004-04-26,1.0
53,291,2004-04-26,1.0
70,124,2004-04-26,1.0
297,191,2004-04-26,1.0
44,129,2004-04-26,1.0
6,221,2004-04-26,1.0
204,284,2004-04-26,1.0
211,284,2004-04-26,1.0
69,293,2004-04-26,1.0
291,292,2004-04-26,1.0
27,221,2004-04-26,1.0
189,132,2004-04-26,1.0
101,32,2004-04-26,1.0
36,285,2004-04-26,1.0
286,221,2004-04-26,1.0
220,67,2004-04-26,1.0
12,101,2004-04-26,1.0
67,256,2004-04-26,1.0
41,270,2004-04-26,1.0
220,271,2004-04-26,1.0
221,3,2004-04-26,1.0
181,180,2004-04-26,1.0
181,177,2004-04-26,1.0
44,290,2004-04-26,1.0
3,221,2004-04-26,1.0
204,271,2004-04-26,1.0
204,221,2004-04-26,1.0
289,135,2004-04-26,1.0
176,284,2004-04-26,1.0
79,260,2004-04-26,1.0
1,255,2004-04-26,1.0
215,51,2004-04-26,1.0
51,288,2004-04-26,1.0
260,181,2004-04-26,1.0
236,239,2004-04-26,1.0
260,287,2004-04-26,1.0
181,260,2004-04-26,1.0
79,256,2004-04-26,1.0
79,166,2004-04-26,1.0
69,254,2004-04-26,1.0
254,8,2004-04-26,1.0
8,254,2004-04-26,1.0
44,88,2004-04-26,1.0
44,48,2004-04-26,1.0
212,34,2004-04-26,1.0
8,164,2004-04-26,1.0
164,8,2004-04-26,1.0
9,251,2004-04-26,1.0
53,253,2004-04-26,1.0
212,252,2004-04-26,1.0
103,256,2004-04-26,1.0
263,254,2004-04-26,1.0
103,260,2004-04-26,1.0
204,262,2004-04-26,1.0
260,51,2004-04-26,1.0
51,260,2004-04-26,1.0
259,256,2004-04-26,1.0
204,81,2004-04-26,1.0
261,256,2004-04-26,1.0
259,260,2004-04-26,1.0
168,95,2004-04-26,1.0
258,76,2004-04-26,1.0
52,48,2004-04-26,1.0
204,257,2004-04-26,1.0
143,32,2004-04-26,1.0
103,63,2004-04-26,1.0
34,242,2004-04-26,1.0
41,251,2004-04-26,1.0
41,248,2004-04-26,1.0
41,250,2004-04-26,1.0
249,63,2004-04-26,1.0
32,88,2004-04-26,1.0
176,63,2004-04-26,1.0
88,32,2004-04-26,1.0
211,232,2004-04-26,1.0
248,247,2004-04-26,1.0
247,248,2004-04-26,1.0
176,72,2004-04-26,1.0
101,208,2004-04-26,1.0
103,86,2004-04-26,1.0
204,51,2004-04-26,1.0
144,247,2004-04-26,1.0
41,97,2004-04-26,1.0
51,86,2004-04-26,1.0
12,168,2004-04-26,1.0
103,177,2004-04-26,1.0
12,175,2004-04-26,1.0
204,266,2004-04-26,1.0
263,191,2004-04-26,1.0
12,260,2004-04-26,1.0
260,267,2004-04-26,1.0
267,256,2004-04-26,1.0
267,260,2004-04-26,1.0
211,251,2004-04-26,1.0
96,6,2004-04-26,1.0
51,267,2004-04-26,1.0
268,149,2004-04-26,1.0
267,51,2004-04-26,1.0
212,6,2004-04-26,1.0
127,63,2004-04-26,1.0
189,8,2004-04-26,1.0
36,254,2004-04-26,1.0
36,6,2004-04-26,1.0
41,265,2004-04-26,1.0
6,122,2004-04-26,1.0
264,158,2004-04-26,1.0
36,222,2004-04-26,1.0
41,256,2004-04-26,1.0
62,215,2004-04-26,1.0
256,259,2004-04-26,1.0
9,288,2004-04-27,1.0
332,281,2004-04-27,1.0
333,308,2004-04-27,1.0
323,281,2004-04-27,1.0
128,324,2004-04-27,1.0
335,34,2004-04-27,1.0
336,333,2004-04-27,1.0
308,333,2004-04-27,1.0
336,315,2004-04-27,1.0
281,323,2004-04-27,1.0
324,51,2004-04-27,1.0
51,324,2004-04-27,1.0
12,288,2004-04-27,1.0
9,97,2004-04-27,1.0
9,282,2004-04-27,1.0
324,329,2004-04-27,1.0
333,319,2004-04-27,1.0
9,316,2004-04-27,1.0
329,324,2004-04-27,1.0
220,221,2004-04-27,1.0
34,313,2004-04-27,1.0
41,308,2004-04-27,1.0
337,260,2004-04-27,1.0
337,281,2004-04-27,1.0
281,254,2004-04-27,1.0
254,281,2004-04-27,1.0
62,260,2004-04-27,1.0
308,311,2004-04-27,1.0
176,311,2004-04-27,1.0
103,324,2004-04-27,1.0
128,329,2004-04-27,1.0
36,189,2004-04-27,1.0
333,329,2004-04-27,1.0
323,333,2004-04-27,1.0
34,101,2004-04-27,1.0
36,75,2004-04-27,1.0
329,333,2004-04-27,1.0
128,221,2004-04-27,1.0
103,316,2004-04-27,1.0
36,211,2004-04-27,1.0
260,211,2004-04-27,1.0
41,97,2004-04-27,1.0
38,288,2004-04-27,1.0
297,325,2004-04-27,1.0
204,68,2004-04-27,1.0
9,318,2004-04-27,1.0
9,78,2004-04-27,1.0
38,52,2004-04-27,1.0
9,52,2004-04-27,1.0
308,60,2004-04-27,1.0
9,330,2004-04-27,1.0
51,52,2004-04-27,1.0
9,86,2004-04-27,1.0
51,331,2004-04-27,1.0
332,333,2004-04-27,1.0
9,61,2004-04-27,1.0
9,262,2004-04-27,1.0
12,168,2004-04-27,1.0
9,294,2004-04-27,1.0
204,51,2004-04-27,1.0
325,319,2004-04-27,1.0
52,328,2004-04-27,1.0
281,144,2004-04-27,1.0
212,51,2004-04-27,1.0
62,78,2004-04-27,1.0
72,291,2004-04-27,1.0
316,303,2004-04-27,1.0
334,128,2004-04-27,1.0
303,316,2004-04-27,1.0
67,90,2004-04-27,1.0
313,78,2004-04-27,1.0
34,299,2004-04-27,1.0
338,260,2004-04-27,1.0
317,308,2004-04-27,1.0
263,308,2004-04-27,1.0
308,263,2004-04-27,1.0
103,97,2004-04-27,1.0
