from,to,date,value
347208,350895,2017-06-12,1e+22
349214,350795,2017-06-12,1e+19
350879,350880,2017-06-12,5e+17
245637,350837,2017-06-12,2e+18
333816,350826,2017-06-12,1.03546255e+20
342093,350864,2017-06-12,1e+18
350879,350880,2017-06-12,1e+18
344822,344823,2017-06-12,2e+18
122061,320182,2017-06-12,1e+20
348879,340564,2017-06-12,4.3e+20
344804,344805,2017-06-12,8e+20
350835,350836,2017-06-12,5e+20
126042,345380,2017-06-12,2e+18
350763,350774,2017-06-12,6920.0
254658,350855,2017-06-12,5e+19
329512,345398,2017-06-12,5e+18
345476,39313,2017-06-12,1.4542712468e+21
253284,253285,2017-06-12,6.8e+20
71671,350901,2017-06-12,1e+18
348370,337196,2017-06-12,1e+17
350653,243360,2017-06-12,1e+21
346466,341451,2017-06-12,6.99e+20
350763,350771,2017-06-12,5000.0
345641,350833,2017-06-12,1e+22
331122,350839,2017-06-12,1e+19
346713,350916,2017-06-12,1.5e+18
336053,350782,2017-06-12,2.91e+19
350888,350889,2017-06-12,5e+19
348978,257314,2017-06-12,5e+22
342987,344773,2017-06-12,1.5e+21
330317,344942,2017-06-12,1e+18
327847,350823,2017-06-12,1.5e+20
338437,345205,2017-06-12,3e+20
302103,341794,2017-06-12,3000000.0
112557,350832,2017-06-12,1.5e+19
74811,74812,2017-06-12,2.87e+20
344763,344764,2017-06-12,1e+22
73075,44613,2017-06-12,3e+20
339188,345320,2017-06-12,1e+20
344594,344595,2017-06-12,2.3e+18
345594,350903,2017-06-12,1e+18
345141,342224,2017-06-12,2.215e+20
344832,322630,2017-06-12,1.65e+18
73828,73829,2017-06-12,5e+20
32678,339091,2017-06-12,1e+20
350769,350770,2017-06-12,1e+20
344565,350815,2017-06-12,1e+21
345059,114828,2017-06-12,1.0
81924,327366,2017-06-12,5e+19
350809,350810,2017-06-12,1e+19
343131,322628,2017-06-12,1e+18
350761,350762,2017-06-12,1000.0
344565,344566,2017-06-12,1e+21
219052,327302,2017-06-12,2e+18
217773,350872,2017-06-12,1e+20
345252,350783,2017-06-12,9.97726715912225e+21
47944,255225,2017-06-12,1e+18
217773,350765,2017-06-12,1e+18
343723,350772,2017-06-12,4.4e+19
347824,350878,2017-06-12,1e+18
345153,345113,2017-06-12,1e+20
199361,345012,2017-06-12,1e+20
255270,251190,2017-06-12,1e+18
341291,338222,2017-06-12,1.1e+21
344873,211402,2017-06-12,1e+20
37761,350906,2017-06-12,2.325e+21
37498,73365,2017-06-12,1.35e+20
341451,350788,2017-06-12,5e+18
344903,344904,2017-06-12,5e+18
75375,350893,2017-06-12,1e+18
344869,350881,2017-06-12,5000000000000.0
63162,346501,2017-06-12,100000000.0
113683,344696,2017-06-12,1e+17
341447,256469,2017-06-12,1e+21
344524,344525,2017-06-12,1e+18
313349,73285,2017-06-12,3.32e+20
344620,344621,2017-06-12,1e+21
63162,350760,2017-06-12,100000000.0
43378,345018,2017-06-12,1e+19
80131,350912,2017-06-12,1e+21
350763,350764,2017-06-12,10000000.0
341845,338994,2017-06-12,5e+17
344526,344527,2017-06-12,2e+19
345330,38529,2017-06-12,1e+18
345783,350876,2017-06-12,5e+20
341701,254585,2017-06-12,2.5e+20
73080,350871,2017-06-12,3e+20
347111,339486,2017-06-12,1e+18
350763,350764,2017-06-12,10820.0
344923,320993,2017-06-12,5e+18
345495,345496,2017-06-12,1e+20
344787,344788,2017-06-12,7e+20
347070,350779,2017-06-12,1e+20
345051,66644,2017-06-12,1e+18
333144,350787,2017-06-12,4.38e+21
331122,350818,2017-06-12,1e+18
43048,350919,2017-06-12,1e+19
51586,74363,2017-06-12,4e+20
349448,343168,2017-06-12,1e+19
337373,350852,2017-06-12,1e+19
343637,253879,2017-06-12,1e+18
345779,348699,2017-06-12,1e+20
340560,350859,2017-06-12,9.1571777e+19
325824,289808,2017-06-12,1e+20
349214,350795,2017-06-12,5e+19
124482,350887,2017-06-12,2e+18
350813,350814,2017-06-12,1e+18
344858,344859,2017-06-12,5e+20
344303,344789,2017-06-12,4.9e+19
344822,344823,2017-06-12,1e+18
252322,348602,2017-06-12,5e+19
344799,320999,2017-06-12,2e+18
73499,194175,2017-06-12,1e+20
251845,350794,2017-06-12,3e+21
341845,338994,2017-06-12,1e+18
228568,331710,2017-06-12,9.9e+19
54747,340913,2017-06-12,1e+20
129704,350858,2017-06-12,4.9e+20
345356,343264,2017-06-12,7e+20
347070,350828,2017-06-12,1e+20
348838,349092,2017-06-12,1e+18
349412,350838,2017-06-12,1e+18
338791,344806,2017-06-12,2e+21
343268,341865,2017-06-12,1e+18
348005,350850,2017-06-12,2.8e+20
30632,73793,2017-06-12,2e+20
349412,350838,2017-06-12,5e+19
330038,251091,2017-06-12,9.98e+21
345059,350798,2017-06-12,1.0
330502,350785,2017-06-12,2.98e+20
345577,350817,2017-06-12,7e+18
345111,345112,2017-06-12,1.95e+20
255300,350856,2017-06-12,2e+18
350773,341286,2017-06-12,2000000.0
314272,350776,2017-06-12,1e+20
74600,236987,2017-06-12,2.95e+21
331819,350811,2017-06-12,2e+18
255222,350904,2017-06-12,2e+18
38576,39821,2017-06-12,1.5e+21
350766,350767,2017-06-12,500000.0
72462,26057,2017-06-12,1e+22
344476,344475,2017-06-12,1.1e+20
339029,350780,2017-06-12,1.5e+21
350879,350880,2017-06-12,1e+17
344869,350881,2017-06-12,5e+20
43378,345018,2017-06-12,5e+18
344543,238770,2017-06-12,1400.0
255222,350904,2017-06-12,1.5e+18
344923,320993,2017-06-12,2e+18
250254,350802,2017-06-12,9e+19
254550,315225,2017-06-12,1.1e+22
57821,350792,2017-06-12,1e+22
345476,181069,2017-06-12,1.4542712468e+21
255102,350841,2017-06-12,1e+20
104330,128477,2017-06-12,3.195e+20
346181,339618,2017-06-12,1e+20
337875,349390,2017-06-12,8e+19
349639,350851,2017-06-12,3.60729e+20
348288,330944,2017-06-12,1e+19
350763,350764,2017-06-12,7920.0
344556,350806,2017-06-12,3e+19
345809,254011,2017-06-12,2.5e+21
341323,350861,2017-06-12,1e+19
350773,341286,2017-06-12,100000.0
185684,188087,2017-06-12,1e+19
345183,345184,2017-06-12,5e+20
345043,218896,2017-06-12,2.880665348e+20
345185,336017,2017-06-12,1e+17
320005,350791,2017-06-12,1.0
347070,350808,2017-06-12,1e+20
38579,350897,2017-06-12,2e+21
337761,350786,2017-06-12,5000000.0
345122,345123,2017-06-12,1e+18
345111,345112,2017-06-12,1.948e+20
67154,350865,2017-06-12,1e+18
344544,344545,2017-06-12,2.999e+21
320005,350791,2017-06-12,5e+18
345757,350853,2017-06-12,1e+19
345111,345112,2017-06-12,1.94007e+20
347824,350890,2017-06-12,1e+18
345696,350800,2017-06-12,1e+20
24271,350896,2017-06-12,5e+19
330075,332579,2017-06-12,2e+20
347111,339486,2017-06-12,1e+19
345892,350829,2017-06-12,1e+19
341701,68032,2017-06-12,1.5e+21
25066,350797,2017-06-12,4e+20
245637,350837,2017-06-12,1e+18
344715,250200,2017-06-12,5e+20
327847,327847,2017-06-12,1.2e+20
342630,345134,2017-06-12,4.5e+19
345395,344224,2017-06-12,2e+21
80543,256286,2017-06-12,1e+21
341601,350873,2017-06-12,1e+18
248352,350894,2017-06-12,1e+19
350819,350820,2017-06-12,1e+18
254585,253676,2017-06-12,5e+20
344556,350806,2017-06-12,4e+19
323649,344514,2017-06-12,2e+20
330044,350917,2017-06-12,1e+18
25066,344662,2017-06-12,5e+21
336487,287756,2017-06-12,10000.0
63162,350760,2017-06-12,10000.0
350898,350899,2017-06-12,5e+18
129704,350858,2017-06-12,4e+20
341619,344934,2017-06-12,2e+18
350867,350868,2017-06-12,1.4e+19
252216,327285,2017-06-12,1.5e+19
350766,350767,2017-06-12,50000000.0
347393,76728,2017-06-12,1e+18
345273,36374,2017-06-12,1e+18
68808,350877,2017-06-12,1e+18
73392,338776,2017-06-12,1e+19
345577,350817,2017-06-12,3e+18
323312,343642,2017-06-12,1e+18
341447,256469,2017-06-12,5e+21
307141,350768,2017-06-12,1000000000000000.0
346595,339106,2017-06-12,10000.0
347927,347929,2017-06-12,1e+18
343034,350812,2017-06-12,2.4e+20
298734,350840,2017-06-12,2e+18
350885,307283,2017-06-12,2e+22
40038,253559,2017-06-12,2e+20
334618,344701,2017-06-12,1e+18
324931,350869,2017-06-12,1e+20
341396,34341,2017-06-12,1.2688382945e+21
349639,350851,2017-06-12,1.60729e+20
345204,345205,2017-06-12,4.989608499998e+20
74337,254710,2017-06-12,3.3e+21
344799,320999,2017-06-12,5e+18
341793,237507,2017-06-12,2e+18
345159,256465,2017-06-12,1e+18
303665,195090,2017-06-12,1e+18
334839,350911,2017-06-12,1e+18
341679,341680,2017-06-12,1e+19
248390,341974,2017-06-12,1e+19
336053,350796,2017-06-12,1e+19
339031,350886,2017-06-12,6e+20
117843,344757,2017-06-12,1e+19
350773,341286,2017-06-12,10000000.0
350847,350848,2017-06-12,1e+19
347353,350845,2017-06-12,1e+18
344977,344978,2017-06-12,2.91160974e+20
326173,320811,2017-06-12,1e+20
350763,350764,2017-06-12,453670.0
75483,350843,2017-06-12,1e+18
230841,8348,2017-06-12,1e+21
113757,253941,2017-06-12,2.5e+21
350763,350774,2017-06-12,3130.0
327818,330951,2017-06-12,5e+20
252267,247856,2017-06-12,1.5e+20
326312,350775,2017-06-12,1e+18
348337,350874,2017-06-12,5e+20
254989,344962,2017-06-12,1e+20
345126,350844,2017-06-12,7.6e+18
120415,348549,2017-06-12,1e+18
323312,343642,2017-06-12,1.5e+21
344932,347070,2017-06-12,7.09073939e+20
335269,344842,2017-06-12,2.5e+21
344007,275006,2017-06-12,1e+20
346778,350804,2017-06-12,1e+18
307141,350768,2017-06-12,10000.0
347476,326814,2017-06-12,2.9e+21
77822,350854,2017-06-12,2e+21
17751,350801,2017-06-12,1.0469e+19
270424,347385,2017-06-12,1e+18
36810,350834,2017-06-12,2.52071618541066e+19
345169,345170,2017-06-12,3.5e+20
251394,344878,2017-06-12,1e+21
344727,350784,2017-06-12,5e+18
344767,344768,2017-06-12,9e+18
345431,73609,2017-06-12,5.3e+21
124969,350905,2017-06-12,1e+20
348968,350849,2017-06-12,4.5e+19
340598,241017,2017-06-12,5e+19
238525,253221,2017-06-12,8e+20
302103,67844,2017-06-12,3000000.0
350763,350771,2017-06-12,394860.0
349092,348838,2017-06-12,1000000.0
72462,350915,2017-06-12,1e+22
345337,345338,2017-06-12,5.7e+20
75131,350857,2017-06-12,2e+18
341323,350861,2017-06-12,1e+18
350821,350822,2017-06-12,1e+20
230841,254008,2017-06-12,1.1e+21
347396,350793,2017-06-12,1.999e+21
57821,350792,2017-06-12,9.999e+21
75814,350900,2017-06-12,1e+19
346060,350842,2017-06-12,1e+20
30632,73793,2017-06-12,1e+20
344594,344595,2017-06-12,5.3e+18
73392,338776,2017-06-12,5e+19
254922,350909,2017-06-12,3e+19
73802,350913,2017-06-12,1e+18
198927,350777,2017-06-12,200000.0
348519,334671,2017-06-12,9.4193598e+19
342323,350866,2017-06-12,1e+18
344918,339850,2017-06-12,2.49e+22
337738,350908,2017-06-12,1e+18
348362,350778,2017-06-12,1.989e+20
323312,350789,2017-06-12,1e+18
229222,327284,2017-06-12,1e+18
345651,350816,2017-06-12,5e+18
198944,350805,2017-06-12,1.0
350790,255797,2017-06-12,1.182e+21
249284,350803,2017-06-12,1e+21
270424,347385,2017-06-12,1.5e+18
254746,350846,2017-06-12,2e+18
347393,76728,2017-06-12,1e+19
350766,350767,2017-06-12,2.4e+20
311587,332611,2017-06-12,1e+20
45649,92633,2017-06-12,2e+20
344635,344636,2017-06-12,4e+20
332021,350918,2017-06-12,4.9166e+19
347390,350910,2017-06-12,5e+20
65813,350799,2017-06-12,1e+18
255289,334078,2017-06-12,2e+20
255300,350856,2017-06-12,1e+18
52974,350883,2017-06-12,3e+20
194510,33039,2017-06-12,1e+18
350763,350764,2017-06-12,500000.0
341451,350788,2017-06-12,2e+18
337373,350852,2017-06-12,1e+20
328304,350884,2017-06-12,1e+18
332187,332183,2017-06-12,5e+19
344767,344768,2017-06-12,1e+19
73213,74706,2017-06-12,1.99e+20
320127,317581,2017-06-12,1e+18
334596,324084,2017-06-12,5e+18
307141,350768,2017-06-12,10000000000.0
349412,29745,2017-06-12,1e+18
219052,327302,2017-06-12,5e+18
33472,34396,2017-06-12,2e+18
328352,345124,2017-06-12,9.904e+19
342630,345134,2017-06-12,1.9e+19
344879,344880,2017-06-12,2e+18
343313,350862,2017-06-12,1e+18
317297,67130,2017-06-12,1e+20
81924,327366,2017-06-12,1e+18
307141,350768,2017-06-12,100000.0
122986,36981,2017-06-12,1e+18
39052,350882,2017-06-12,1e+19
255356,344699,2017-06-12,5e+20
337935,337935,2017-06-12,1e+18
350763,350774,2017-06-12,8470.0
349743,24312,2017-06-12,9.9e+19
255300,350856,2017-06-12,4e+18
344802,323784,2017-06-12,1e+18
350761,350762,2017-06-12,10.0
320005,350791,2017-06-12,5000000.0
345505,350902,2017-06-12,1e+18
341845,338994,2017-06-12,9e+16
344826,344827,2017-06-12,1e+18
350763,350764,2017-06-12,45870.0
32944,350824,2017-06-12,1000000000000000.0
37180,39360,2017-06-13,5e+19
346118,305166,2017-06-13,1e+18
196170,350955,2017-06-13,3e+18
344627,336592,2017-06-13,1e+18
251292,339256,2017-06-13,2e+20
345601,350932,2017-06-13,4e+19
347787,350958,2017-06-13,1e+19
332452,350996,2017-06-13,6e+19
322645,239047,2017-06-13,3e+20
206259,333098,2017-06-13,1e+20
345900,69392,2017-06-13,1e+18
339216,348733,2017-06-13,2.072e+21
346181,339618,2017-06-13,1e+20
325857,65505,2017-06-13,1e+17
333184,351004,2017-06-13,1e+18
350953,350954,2017-06-13,2e+20
344134,350952,2017-06-13,1e+18
342343,341361,2017-06-13,3.4e+19
103924,71627,2017-06-13,2e+20
336488,350972,2017-06-13,1e+18
325395,330275,2017-06-13,1e+18
347136,350964,2017-06-13,100.0
345934,350937,2017-06-13,1e+18
254851,350935,2017-06-13,1e+21
255289,334078,2017-06-13,2e+20
37800,350945,2017-06-13,5e+19
121812,127784,2017-06-13,1.5e+21
344808,344809,2017-06-13,3e+20
73230,350927,2017-06-13,2e+20
331792,350997,2017-06-13,1e+18
332402,344674,2017-06-13,1e+18
337946,350976,2017-06-13,2e+19
255128,335641,2017-06-13,4.8e+19
344754,344755,2017-06-13,1e+18
251746,254227,2017-06-13,2e+18
31048,39640,2017-06-13,3.1e+20
75529,344558,2017-06-13,1e+18
226018,254344,2017-06-13,2e+19
342472,342473,2017-06-13,4.3112e+21
350067,39754,2017-06-13,1e+18
349914,350970,2017-06-13,2e+18
345246,345247,2017-06-13,3e+20
253281,195136,2017-06-13,1e+17
348498,350979,2017-06-13,1.4064889238e+21
289808,325824,2017-06-13,1e+18
340770,350926,2017-06-13,1.5e+18
333824,347922,2017-06-13,1e+18
254658,29745,2017-06-13,5e+19
34947,39387,2017-06-13,5e+20
333726,350965,2017-06-13,1e+20
75529,344558,2017-06-13,1e+19
62637,71188,2017-06-13,1e+19
348879,340564,2017-06-13,4.28e+20
345742,62637,2017-06-13,5e+19
333115,331053,2017-06-13,2.8e+21
344973,344974,2017-06-13,3.9e+19
350994,350995,2017-06-13,4e+19
248390,341974,2017-06-13,1e+19
248644,350959,2017-06-13,5e+20
75759,107851,2017-06-13,1e+19
61743,350934,2017-06-13,4e+20
64559,192491,2017-06-13,1e+16
349091,15634,2017-06-13,6.1e+20
343005,350948,2017-06-13,1e+19
62650,350963,2017-06-13,2e+18
345343,79232,2017-06-13,2e+18
347353,350845,2017-06-13,9e+19
348762,348763,2017-06-13,5.09627152e+20
299623,296990,2017-06-13,1e+21
127809,296859,2017-06-13,5e+18
344672,251653,2017-06-13,1e+20
345622,350925,2017-06-13,1e+20
348919,252632,2017-06-13,1.9e+19
112310,350942,2017-06-13,1.012e+21
345262,350466,2017-06-13,1e+20
240658,347797,2017-06-13,1e+20
101386,350933,2017-06-13,1e+18
325146,350939,2017-06-13,1e+21
350961,350962,2017-06-13,5e+20
350920,350921,2017-06-13,1e+18
34202,327236,2017-06-13,2.95e+19
37180,39360,2017-06-13,1e+19
341793,237507,2017-06-13,2e+18
341874,317036,2017-06-13,4.9e+20
254633,351005,2017-06-13,5e+20
214676,350993,2017-06-13,1e+18
265421,38807,2017-06-13,1e+17
339226,351009,2017-06-13,1e+20
346209,350922,2017-06-13,7000.0
343893,337842,2017-06-13,1e+20
342211,342021,2017-06-13,1e+18
344476,344475,2017-06-13,1.1e+20
348498,350979,2017-06-13,1.4e+21
71795,350987,2017-06-13,1e+19
38923,39650,2017-06-13,1e+19
64552,317159,2017-06-13,1e+21
350920,350921,2017-06-13,1.9e+18
64948,26025,2017-06-13,1e+19
75529,344558,2017-06-13,1.5e+19
346802,350968,2017-06-13,2e+20
75529,344558,2017-06-13,1.1e+19
344471,344472,2017-06-13,1e+18
350973,350974,2017-06-13,2.99e+20
37796,350960,2017-06-13,1e+19
254786,256527,2017-06-13,3e+20
62637,345742,2017-06-13,2e+18
331920,350986,2017-06-13,2.50625e+21
345601,350932,2017-06-13,5.2e+19
111636,344622,2017-06-13,8e+20
301724,350914,2017-06-13,3e+18
345111,345112,2017-06-13,1.94998e+20
345601,350932,2017-06-13,5.3e+19
340770,351008,2017-06-13,5e+18
73066,71495,2017-06-13,1.84e+22
349163,349164,2017-06-13,1.97e+20
348919,252632,2017-06-13,2e+19
330959,350998,2017-06-13,2e+18
343131,322628,2017-06-13,1e+18
345181,345182,2017-06-13,2.8e+16
332187,332183,2017-06-13,5e+19
345049,345044,2017-06-13,1e+20
344729,344730,2017-06-13,3.01e+18
344469,344470,2017-06-13,3e+20
340520,345391,2017-06-13,1e+18
344479,344613,2017-06-13,4.8e+19
345601,350932,2017-06-13,5e+19
345118,322635,2017-06-13,1e+19
348879,340564,2017-06-13,4.3e+20
337416,346313,2017-06-13,3e+19
335047,350984,2017-06-13,5e+18
344729,344730,2017-06-13,2e+18
38657,39490,2017-06-13,2e+20
206259,333098,2017-06-13,1e+18
347136,350964,2017-06-13,1e+20
251746,254227,2017-06-13,1e+20
345601,350932,2017-06-13,1e+19
332021,350918,2017-06-13,4.916e+19
35856,344028,2017-06-13,1e+17
345096,345097,2017-06-13,1e+21
343169,344834,2017-06-13,5e+19
350950,350951,2017-06-13,2.66e+20
345343,79232,2017-06-13,2.312e+18
345020,254701,2017-06-13,1e+18
350928,350929,2017-06-13,1e+18
350867,350868,2017-06-13,1.4e+19
350930,350931,2017-06-13,1e+18
347927,347929,2017-06-13,1e+18
325146,350943,2017-06-13,1e+20
350835,350992,2017-06-13,5e+20
127430,345310,2017-06-13,9e+20
38923,39650,2017-06-13,5e+18
104330,342119,2017-06-13,6e+21
327818,346212,2017-06-13,1.2e+21
344469,344470,2017-06-13,3e+19
301592,350936,2017-06-13,2.54279e+20
316287,344515,2017-06-13,1e+19
327818,330951,2017-06-13,5e+20
252267,247856,2017-06-13,1.5e+20
323649,344514,2017-06-13,2e+20
325598,344949,2017-06-13,8.5e+18
254633,351005,2017-06-13,3e+20
325824,289808,2017-06-13,1e+20
348232,350957,2017-06-13,1.3e+18
344479,344613,2017-06-13,5e+19
341435,345214,2017-06-13,1e+18
20303,39754,2017-06-13,1e+18
59199,351003,2017-06-13,4e+20
345360,345361,2017-06-13,1e+18
320881,347422,2017-06-13,1e+18
348687,350990,2017-06-13,5e+18
345431,73609,2017-06-13,5.3e+21
345020,181069,2017-06-13,1e+18
330075,332579,2017-06-13,2e+20
346480,301325,2017-06-13,1.1228426467038e+20
332915,325998,2017-06-13,1e+20
63719,341714,2017-06-13,1e+18
248644,340701,2017-06-13,2e+20
346014,351001,2017-06-13,3e+20
240511,48170,2017-06-13,2e+18
335688,341428,2017-06-13,2e+20
341916,324498,2017-06-13,5e+18
328304,350884,2017-06-13,2e+18
348853,313334,2017-06-13,1.95926146512524e+21
187966,350941,2017-06-13,1e+18
64056,48332,2017-06-13,1e+18
345239,345240,2017-06-13,1.507e+21
332021,350918,2017-06-13,4.91e+19
255433,345335,2017-06-13,1e+18
48170,350983,2017-06-13,1000000000000000.0
253818,350949,2017-06-13,5e+18
347476,326814,2017-06-13,2.9e+21
227353,350938,2017-06-13,1e+17
349012,350991,2017-06-13,2e+18
348183,349823,2017-06-13,2e+18
233631,344885,2017-06-13,5e+18
350953,350954,2017-06-13,1e+18
345083,345084,2017-06-13,1e+19
341941,349950,2017-06-13,8e+20
326312,350775,2017-06-13,1e+18
15039,351000,2017-06-13,1e+19
344819,337134,2017-06-13,1.5e+19
248974,350977,2017-06-13,1e+18
346375,350982,2017-06-13,4e+21
344486,344487,2017-06-13,5e+19
344594,344595,2017-06-13,2.3e+18
38576,39821,2017-06-13,1.5e+21
346341,252578,2017-06-13,3e+18
333593,350985,2017-06-13,1e+19
344620,344621,2017-06-13,1e+21
336155,350956,2017-06-13,1e+18
59905,350924,2017-06-13,1e+19
345861,350946,2017-06-13,1.9e+21
344543,238770,2017-06-13,1.4e+21
33565,317616,2017-06-13,2e+18
345641,350989,2017-06-13,1e+18
73290,246509,2017-06-13,1e+21
349397,299560,2017-06-13,5.5e+20
34202,327236,2017-06-13,2.99e+19
253818,350949,2017-06-13,1.5e+19
320127,317581,2017-06-13,1e+18
348957,348958,2017-06-13,1.3e+19
344729,344730,2017-06-13,3e+18
319834,351002,2017-06-13,1e+19
335887,350971,2017-06-13,2e+18
349914,350970,2017-06-13,1e+19
244105,350969,2017-06-13,1.01375e+20
38611,350999,2017-06-13,2e+20
54747,340913,2017-06-13,1e+18
346668,350975,2017-06-13,4.17e+20
342343,333848,2017-06-13,2e+20
345433,304550,2017-06-13,1e+18
73290,73290,2017-06-13,1e+21
36438,350947,2017-06-13,1.07e+20
251417,345050,2017-06-13,5e+18
46252,252233,2017-06-13,3e+20
344526,344527,2017-06-13,2e+19
349743,24312,2017-06-13,9.9e+19
347360,350966,2017-06-13,5e+17
345742,62637,2017-06-13,4.5e+19
331536,340162,2017-06-13,4e+20
346369,26025,2017-06-13,8.96e+20
349157,46761,2017-06-13,8e+20
342212,342021,2017-06-13,1e+18
333115,205518,2017-06-13,1e+20
253391,344468,2017-06-13,1e+20
10606,350967,2017-06-13,1e+18
345532,350988,2017-06-13,2e+18
314130,351006,2017-06-13,1e+18
333764,5108,2017-06-13,1e+18
345747,73639,2017-06-13,2e+18
325728,253359,2017-06-13,2e+19
61743,350934,2017-06-13,1e+16
344754,344755,2017-06-13,1e+19
344871,344872,2017-06-13,2e+18
2864,29879,2017-06-13,1.1e+18
345293,350940,2017-06-13,1.5e+19
328315,344687,2017-06-13,2.45e+20
350821,350822,2017-06-13,1e+20
349591,30827,2017-06-13,1e+20
113683,344696,2017-06-13,1e+17
345020,254701,2017-06-13,4e+21
34202,327236,2017-06-13,2e+19
227353,350938,2017-06-13,4e+18
348333,350944,2017-06-13,1e+18
333726,350965,2017-06-13,1e+18
346265,351007,2017-06-13,1e+18
343637,253879,2017-06-13,1e+19
283677,192491,2017-06-13,1e+18
120311,345044,2017-06-13,2e+20
345262,350466,2017-06-13,9.95e+19
34134,325439,2017-06-13,1e+18
332463,323624,2017-06-13,5e+19
64405,194143,2017-06-13,1e+18
332390,23274,2017-06-13,4e+20
338222,350923,2017-06-13,1e+20
350980,350981,2017-06-13,3e+20
333593,350985,2017-06-13,2e+19
338123,313334,2017-06-13,4.9e+20
344524,344525,2017-06-13,1e+18
347911,251663,2017-06-13,1e+20
345288,65784,2017-06-13,1e+20
339226,351018,2017-06-14,1e+20
315204,351019,2017-06-14,1e+20
345036,351035,2017-06-14,1e+20
341941,349950,2017-06-14,8e+20
255123,348235,2017-06-14,2e+20
347111,63540,2017-06-14,1e+18
69758,192484,2017-06-14,1e+18
338550,193952,2017-06-14,8.36e+18
200291,241387,2017-06-14,5e+17
72043,327270,2017-06-14,5e+19
345507,348391,2017-06-14,5e+18
345163,345164,2017-06-14,1e+18
35066,351031,2017-06-14,1.099e+21
251292,339256,2017-06-14,2e+20
345507,348391,2017-06-14,1e+19
344698,322633,2017-06-14,5e+18
219738,254496,2017-06-14,1e+20
345293,351032,2017-06-14,1.5e+19
340840,351026,2017-06-14,3459000.0
348179,351010,2017-06-14,1e+18
342503,351042,2017-06-14,1e+19
348896,256114,2017-06-14,1e+20
344469,344470,2017-06-14,3e+20
323994,351025,2017-06-14,2e+18
125185,351038,2017-06-14,1.77e+19
340840,351015,2017-06-14,3459000.0
348582,348583,2017-06-14,9.991560436e+20
322680,351021,2017-06-14,3e+18
226707,351028,2017-06-14,5e+19
242333,257336,2017-06-14,6.7e+19
331241,340694,2017-06-14,1e+18
51535,351037,2017-06-14,2.8610272727e+19
342211,320899,2017-06-14,5e+18
317200,324706,2017-06-14,3.5e+20
346888,351013,2017-06-14,2.02e+21
290414,344632,2017-06-14,4e+18
237753,256425,2017-06-14,1e+20
349948,349949,2017-06-14,5e+19
344901,73832,2017-06-14,1e+21
345353,299157,2017-06-14,1e+18
337971,351045,2017-06-14,1e+18
348021,348022,2017-06-14,1e+21
230841,8348,2017-06-14,1e+20
33017,35053,2017-06-14,1.5e+20
338222,350923,2017-06-14,1e+20
58485,351020,2017-06-14,2e+18
347084,75615,2017-06-14,3.38166681538248e+19
342595,351027,2017-06-14,2.524e+18
35066,351031,2017-06-14,1.1e+21
351011,351012,2017-06-14,8.25e+20
340225,344882,2017-06-14,1e+19
69959,342280,2017-06-14,1e+17
