from,to,date,value
1944968,1944625,2017-08-05,4.15e+20
1944968,1923799,2017-08-05,5.2325e+20
1803111,1940417,2017-08-05,9.6e+20
1940367,12392,2017-08-05,1e+19
1936393,1940367,2017-08-05,4e+19
1940367,1907938,2017-08-05,4e+19
1940367,63119,2017-08-05,3e+19
1940367,1944996,2017-08-05,5e+19
1944968,1900335,2017-08-05,1.5e+21
1940367,1900319,2017-08-05,8.066e+20
1940367,1944990,2017-08-05,1e+19
1940367,135561,2017-08-05,1e+19
1945013,120611,2017-08-06,4.8e+20
32613,32614,2017-08-06,6.44e+21
26284,29185,2017-08-06,2.448e+21
1944982,1749695,2017-08-06,4e+20
37765,1923248,2017-08-06,4.8e+20
1940367,1933273,2017-08-06,3e+19
1944992,20761,2017-08-06,8.484e+21
1940022,32613,2017-08-06,1.644e+22
1945032,1945034,2017-08-06,1.0032e+21
1944968,26578,2017-08-06,7.5e+19
1925975,1934269,2017-08-06,2.4e+21
37020,37021,2017-08-06,4.8e+20
12839,21137,2017-08-06,9.84e+20
32616,32615,2017-08-06,1.44e+21
1944968,1940095,2017-08-06,7e+20
15125,33708,2017-08-06,1.920677951783824e+21
1944968,11868,2017-08-06,1.35e+22
1944968,1940095,2017-08-06,4e+20
33708,15125,2017-08-06,1.4406779517838235e+21
1944968,308999,2017-08-06,2.5e+20
1940367,1924676,2017-08-06,1.3e+20
23266,1940022,2017-08-06,1.452e+22
1941290,1940340,2017-08-06,2.399e+21
1944984,1945041,2017-08-06,6.72e+21
32496,32497,2017-08-06,2.4e+21
1944968,1803144,2017-08-06,1e+20
1940172,311827,2017-08-06,1.968e+21
675,64750,2017-08-06,7.2e+21
1945027,1945030,2017-08-06,1.6764e+21
1944968,1803144,2017-08-06,4e+19
32911,30682,2017-08-06,4.8e+21
1940063,36634,2017-08-06,3.792e+21
1944968,26578,2017-08-06,7.6e+19
1944982,1749695,2017-08-06,2e+21
1941290,63119,2017-08-06,1e+18
27539,1923248,2017-08-06,2.4e+21
1944968,1933807,2017-08-06,1e+20
1940063,36634,2017-08-06,3.791e+21
1940367,1937787,2017-08-06,4e+19
1940063,36634,2017-08-06,1e+18
1941290,1940340,2017-08-06,1e+18
1944968,1940409,2017-08-06,9.1e+20
1944968,94365,2017-08-07,3.5e+20
1944985,1942960,2017-08-07,5.2e+21
32563,1927183,2017-08-07,1.2e+21
1944968,13809,2017-08-07,6.2e+20
1944968,1924800,2017-08-07,5e+20
1944968,94365,2017-08-07,1e+20
1944968,1945054,2017-08-07,5.8e+20
1938055,1938261,2017-08-07,2.020855866713189e+21
70600,74935,2017-08-07,7.2e+19
9232,12682,2017-08-07,3.192e+21
1944968,11868,2017-08-07,2e+21
1936128,12682,2017-08-07,4.8e+20
1944968,1799866,2017-08-07,1.2e+21
1944968,33001,2017-08-07,6e+21
1944968,15808,2017-08-07,3.5e+21
1944968,253908,2017-08-07,4.2e+21
1944968,12608,2017-08-07,5e+20
1944968,1945053,2017-08-07,1.575e+21
1944968,1934707,2017-08-07,1e+20
1944968,7266,2017-08-07,1.4e+20
1944991,1945051,2017-08-07,2.6e+19
1799866,1945055,2017-08-07,1e+20
30487,30488,2017-08-07,1.44e+22
32510,1934329,2017-08-07,4.8e+21
1944968,1940084,2017-08-07,6.08e+20
1944968,1945052,2017-08-07,7.16e+20
1944968,1944961,2017-08-07,6.696e+22
1944968,1799866,2017-08-07,4e+20
1944968,272892,2017-08-07,2.5e+20
1799866,1945055,2017-08-07,1.5e+21
1944968,432273,2017-08-07,1e+19
1944991,1945051,2017-08-07,2.3608e+21
1940367,1945063,2017-08-08,3e+19
1934269,1925975,2017-08-08,4.788513823605384e+21
1945035,1806198,2017-08-08,5.76e+20
1907590,1931380,2017-08-08,1e+18
1940367,1945062,2017-08-08,1e+19
32614,32613,2017-08-08,6.44e+21
1944968,1940985,2017-08-09,7e+20
1945033,1945064,2017-08-09,9e+22
1944968,28816,2017-08-09,2.8e+20
1944968,1925975,2017-08-09,2e+20
1944968,1944960,2017-08-09,7.5e+19
32611,28263,2017-08-09,2.4e+20
1944992,20761,2017-08-09,2.5e+21
32611,3854,2017-08-09,2.4e+20
1944968,26924,2017-08-09,7.8e+20
1944976,1945071,2017-08-09,4.8e+19
1944968,1944992,2017-08-09,2.5e+21
1944968,1945025,2017-08-09,1e+20
1944968,1897888,2017-08-09,2.5e+20
1944968,32331,2017-08-09,2.5e+20
1944968,303627,2017-08-09,9.24e+20
1944968,4053,2017-08-09,1.5e+21
1945017,1945070,2017-08-09,1.098e+21
1945066,1945067,2017-08-09,3.4555e+20
1944968,1938187,2017-08-09,1e+21
1944968,1939054,2017-08-09,1.5e+20
1944968,1938055,2017-08-09,5e+19
30717,27986,2017-08-09,3e+20
1944968,11046,2017-08-09,6e+20
1944968,29342,2017-08-09,2.5e+20
1944968,1934235,2017-08-09,5e+20
1944968,202953,2017-08-09,2e+21
1944968,1944948,2017-08-09,5e+19
1944968,253908,2017-08-09,4.1e+21
1944968,1937887,2017-08-09,1.5e+20
1945069,25076,2017-08-09,1.8697392205443128e+20
1944968,18589,2017-08-09,2.5e+20
1944968,38878,2017-08-09,5e+19
1944968,23266,2017-08-09,1.5e+21
1944968,1937219,2017-08-09,1e+20
1944968,1939196,2017-08-09,1.5e+21
1944968,11046,2017-08-09,2e+20
1944968,335954,2017-08-09,1.8e+20
1944968,1937887,2017-08-09,6e+20
1944968,32970,2017-08-09,8e+19
1942960,11868,2017-08-09,1e+21
1944968,1945010,2017-08-09,1.1e+21
1944968,4194,2017-08-09,9.6e+19
1931184,1920838,2017-08-10,2.4e+20
1940064,4270,2017-08-10,1.2e+20
1940064,21366,2017-08-10,2.48e+21
1940064,3757,2017-08-10,6e+19
1931184,307437,2017-08-10,2.56e+21
1931184,331960,2017-08-10,2.75e+20
1940064,1439627,2017-08-10,7.5e+19
1931184,1808731,2017-08-10,1.35e+21
1931184,1791419,2017-08-10,6.16e+20
1940064,1945035,2017-08-10,6.3e+19
1940064,30718,2017-08-10,1.2e+20
1931184,1928589,2017-08-10,4.25e+20
1931184,1944974,2017-08-10,6.25e+20
1931184,1944973,2017-08-10,2.75e+20
1931184,675,2017-08-10,1.2e+21
1942960,1944974,2017-08-10,5e+20
1931184,20395,2017-08-10,1.2e+20
1931184,1925975,2017-08-10,8.8e+20
1931184,1940064,2017-08-10,2.99492e+24
1942960,1924676,2017-08-10,1.25e+20
1940073,27131,2017-08-10,3e+19
1945075,456371,2017-08-10,1e+18
1931184,1923799,2017-08-10,3e+20
1940064,11737,2017-08-10,1.85e+20
1931184,1945074,2017-08-10,3e+20
1944968,1916827,2017-08-10,1e+22
1931184,1944842,2017-08-10,4.5e+20
1931184,1940408,2017-08-10,4.192e+22
1931184,1944943,2017-08-10,3e+20
1931184,1945076,2017-08-10,1.1e+21
12682,1936128,2017-08-10,4.8e+20
1931184,1928592,2017-08-10,1e+22
1931184,1944944,2017-08-10,3e+20
1931184,15180,2017-08-10,5e+21
1931184,1937228,2017-08-10,1.5e+20
1944968,1940073,2017-08-10,2.357161e+23
1945075,456371,2017-08-10,1.74e+20
1931184,1934970,2017-08-10,5e+21
1940073,1926588,2017-08-10,6e+20
1942960,1937900,2017-08-10,4.04e+20
1940064,63119,2017-08-10,1.152e+21
1907590,1931380,2017-08-10,1.5249e+22
1931184,19134,2017-08-10,7.5e+20
12682,9232,2017-08-10,3.192e+21
1940064,1939936,2017-08-10,3.11e+20
74234,1945082,2017-08-11,2.569457009144605e+20
1931184,1938261,2017-08-11,1e+22
1931184,339593,2017-08-11,1e+20
1945069,25076,2017-08-11,1e+20
429639,1721976,2017-08-11,2.5e+20
1940064,1940666,2017-08-11,2e+19
32483,1945081,2017-08-11,3.32e+20
23266,32613,2017-08-11,1.5e+21
1931184,1924676,2017-08-11,1e+22
1945081,32483,2017-08-11,2.332e+21
1931184,1938465,2017-08-11,2.5e+25
1945080,15223,2017-08-11,3.87e+20
1940073,1916827,2017-08-11,1e+22
1940064,1940666,2017-08-11,6e+19
456765,456766,2017-08-11,2.9e+20
1931184,1944961,2017-08-11,1.72e+21
32483,1945081,2017-08-11,2e+21
1931184,1905927,2017-08-11,5e+20
1945078,1945079,2017-08-11,3.08375e+21
1940064,26681,2017-08-11,1.02e+20
1940064,1944993,2017-08-11,1e+20
1945084,1937900,2017-08-11,8.15e+20
37623,304390,2017-08-11,9.6e+20
34127,34126,2017-08-11,1e+22
1940064,1941396,2017-08-11,1.44e+20
335954,1945083,2017-08-11,2.18e+21
1931184,1945078,2017-08-11,3.08375e+21
1931184,299146,2017-08-12,3.5e+20
1940407,1940408,2017-08-12,1.848249e+21
1940064,28123,2017-08-12,1e+20
1931184,1940393,2017-08-12,2.6e+20
1931184,65104,2017-08-12,4.5e+21
1940064,311184,2017-08-12,5e+20
1945034,22445,2017-08-12,1.0032e+21
72254,34343,2017-08-12,3.987638321204267e+20
1940064,35049,2017-08-12,2.5e+20
302455,1945088,2017-08-12,1e+21
27539,1923248,2017-08-12,1.2e+20
1940064,977,2017-08-12,1.2e+20
1940064,253908,2017-08-12,2.02e+21
1940064,1806658,2017-08-12,2e+20
1931184,265222,2017-08-12,5e+20
1747406,1934735,2017-08-12,5e+20
1931184,1926588,2017-08-12,2e+20
1931184,18012,2017-08-12,1.5e+22
1931184,32412,2017-08-12,5e+19
1945088,302455,2017-08-12,1e+21
1940064,26176,2017-08-12,2.8e+19
1931184,1939668,2017-08-12,3e+21
1931184,26513,2017-08-12,3.2e+21
1940064,27539,2017-08-12,1.2e+20
1940064,1930844,2017-08-12,5e+21
1940064,1937303,2017-08-12,2.6e+20
1940073,1945090,2017-08-12,1e+19
1945085,32331,2017-08-12,2.18e+21
1940073,1934495,2017-08-12,8e+19
1940064,122727,2017-08-12,1e+20
1931184,1936403,2017-08-12,2e+20
1940064,1430830,2017-08-12,1e+20
1940073,265222,2017-08-12,6e+20
1747406,1934735,2017-08-12,1e+21
1940267,54106,2017-08-12,7.2e+19
13766,15510,2017-08-12,6e+21
1945080,68903,2017-08-12,1.4746e+22
1940064,1940144,2017-08-12,2e+19
1940073,1945090,2017-08-12,8e+19
1945065,28021,2017-08-12,1.1e+20
25867,25868,2017-08-12,4.2e+20
1940064,102696,2017-08-12,1e+21
1940064,1945089,2017-08-12,5e+20
1931184,1932487,2017-08-12,1e+20
1931184,1806658,2017-08-12,1.75e+20
1940408,1940407,2017-08-12,3.249e+18
1940064,1931320,2017-08-12,2.34e+21
1940064,32412,2017-08-12,3.7e+19
1934735,1747406,2017-08-12,7.549732230086731e+21
1931184,265222,2017-08-12,1e+20
460405,460406,2017-08-12,1e+21
38613,39709,2017-08-12,4.48e+20
1931184,1933238,2017-08-12,5e+20
1940064,54441,2017-08-12,3.587e+21
1940267,54106,2017-08-12,3.35e+21
26211,1938660,2017-08-12,5e+18
1940073,1940409,2017-08-12,5e+19
1931184,1936403,2017-08-12,2.5e+20
1940073,120324,2017-08-12,6e+19
1931184,1934075,2017-08-12,1.85e+21
1938055,1938261,2017-08-12,5e+19
1940073,320944,2017-08-12,5e+20
1940073,1933238,2017-08-12,4.4e+20
1931184,1923570,2017-08-12,6.7154e+22
1940064,39901,2017-08-12,1.6e+20
1940073,1934495,2017-08-12,5e+19
72254,34343,2017-08-12,1.5e+20
1924431,339327,2017-08-13,3.248e+20
1944989,1900335,2017-08-13,6.4e+20
1940073,1417386,2017-08-13,8e+19
737,21209,2017-08-13,4.8e+20
1931184,1940189,2017-08-13,8.4e+20
1940064,4100,2017-08-13,2.88e+21
1940073,1939980,2017-08-13,1.8e+21
1934735,1747406,2017-08-13,1e+21
1931184,32574,2017-08-13,1.54e+20
1945105,93418,2017-08-13,1.025e+21
19134,28433,2017-08-13,1.19e+22
1933807,63119,2017-08-13,1e+19
28433,19134,2017-08-13,1.199e+22
1940073,103825,2017-08-13,4e+20
1940073,1940189,2017-08-13,6e+19
1940064,1938224,2017-08-13,6e+19
1939168,1944796,2017-08-13,3e+20
28415,26742,2017-08-13,9.6e+20
1923248,27539,2017-08-13,3e+21
1944997,12309,2017-08-13,4.8e+20
1940073,1417386,2017-08-13,2e+19
38613,39709,2017-08-13,1e+21
1937939,1945102,2017-08-13,1e+19
1940073,103825,2017-08-13,4e+19
1940064,54106,2017-08-13,2e+20
21704,39502,2017-08-13,9.59e+20
1940064,32496,2017-08-13,3e+20
38118,12283,2017-08-13,6.768e+20
1945030,1518,2017-08-13,1.6764e+21
103825,1939375,2017-08-13,5e+18
1931184,1945098,2017-08-13,6e+19
21704,39502,2017-08-13,1e+18
1931184,1417386,2017-08-13,8e+19
1940064,32331,2017-08-13,2.2e+20
1940064,1900335,2017-08-13,5e+20
1940064,620,2017-08-13,1.8e+21
30718,23885,2017-08-13,1.08e+21
1940073,1932498,2017-08-13,2.4e+20
1933807,63119,2017-08-13,10.0
1940073,1940024,2017-08-13,3e+20
1940064,1940172,2017-08-13,2.5e+20
28433,19134,2017-08-13,3.9849789250095054e+21
1931184,36016,2017-08-13,4.75e+20
1940407,1940408,2017-08-13,5.996e+21
1940073,851018,2017-08-13,5e+20
1940064,32911,2017-08-13,8e+20
1945088,302455,2017-08-13,1.0721088593137104e+21
1940064,157968,2017-08-13,1e+20
1940073,1940297,2017-08-13,1.2e+20
27539,1923248,2017-08-13,2.04715e+21
1945010,1945096,2017-08-13,1e+20
1940064,18385,2017-08-13,4.2e+20
19134,28433,2017-08-13,9e+19
4053,1799362,2017-08-13,1.638e+22
1924431,339327,2017-08-13,9.445616081880488e+20
1940073,32476,2017-08-14,4.375e+21
456371,1945075,2017-08-14,1.75e+20
1931184,28426,2017-08-14,9.5e+19
1934235,1934217,2017-08-14,4e+19
1931184,1940084,2017-08-14,8e+21
25868,25867,2017-08-14,4.19167e+20
28525,15547,2017-08-14,2.210068906454241e+20
1940064,38613,2017-08-14,2.75e+20
28816,1945107,2017-08-14,3.64e+21
1931184,256416,2017-08-14,5e+21
1940064,38257,2017-08-14,2.85e+20
1940064,332705,2017-08-14,4e+20
1940073,308535,2017-08-14,2e+21
38613,39630,2017-08-14,4.5842698467302185e+20
1940064,30620,2017-08-14,5.2e+20
1940064,1931823,2017-08-14,1.2544e+20
1931184,20761,2017-08-14,2.625e+22
1931184,1939980,2017-08-14,4.2e+21
1940064,38257,2017-08-14,2.05e+20
1803111,1940417,2017-08-14,4e+19
1940073,938942,2017-08-14,8e+19
1931184,1944974,2017-08-14,2e+21
39709,38613,2017-08-14,6.834269846730218e+20
1940064,1945110,2017-08-14,1.6e+20
1940064,5442,2017-08-14,1.1e+20
37894,29593,2017-08-14,3.331e+21
37894,29593,2017-08-14,4.83e+17
1940064,1945111,2017-08-14,5e+21
304390,37623,2017-08-14,1.105e+21
28826,21024,2017-08-14,1.651e+21
1940064,14322,2017-08-14,6e+19
1940064,5442,2017-08-14,2.75e+20
1940084,1790342,2017-08-14,1.51654e+22
1940084,1790342,2017-08-14,3.731705e+22
1940064,286705,2017-08-14,6e+21
1940073,1940307,2017-08-14,1e+20
1940073,1933807,2017-08-14,5e+19
1940064,37623,2017-08-14,1.45e+20
1940064,1938017,2017-08-14,7.5e+20
1940064,1803111,2017-08-14,8e+19
1945067,1945066,2017-08-14,3.45e+20
1938464,37727,2017-08-14,2.75e+20
1940344,277539,2017-08-14,2e+19
38613,39630,2017-08-14,1.3e+21
37623,304390,2017-08-14,1.45e+20
1940064,7903,2017-08-14,4e+19
1945108,1945109,2017-08-14,4.3e+20
1945053,1940223,2017-08-14,1.35e+21
1940064,1945117,2017-08-15,4.788e+20
1747334,395599,2017-08-15,5.5e+18
1931184,1945123,2017-08-15,2.7e+21
1931184,1790776,2017-08-15,2.5e+21
1940064,1945116,2017-08-15,1.8e+20
1940064,1807449,2017-08-15,3.82e+19
1945022,22678,2017-08-15,4.7e+20
1423974,1721740,2017-08-15,2e+19
1938464,34916,2017-08-15,9.24e+20
1940064,1437627,2017-08-15,3.5e+19
1940064,1929687,2017-08-15,6e+19
1940073,1945113,2017-08-15,1e+20
1945115,243024,2017-08-15,5.059803223278752e+21
1945028,1945119,2017-08-15,9.6e+20
1945022,22678,2017-08-15,1e+19
1940064,1810036,2017-08-15,2.4e+20
1931184,1931035,2017-08-15,5.4e+21
1945115,243024,2017-08-15,2.0480919860622844e+19
38613,7103,2017-08-15,1e+20
1940073,1922981,2017-08-15,1.5e+20
1931184,1937207,2017-08-15,2.5e+21
1940073,1941585,2017-08-15,2e+19
1931184,1939939,2017-08-15,7.5e+20
1940064,1939497,2017-08-15,3.78e+21
1940172,311827,2017-08-15,2.5e+20
38613,7101,2017-08-15,1e+20
1940064,1945114,2017-08-15,8.4e+19
1931184,243828,2017-08-15,4.5e+19
1940064,1945124,2017-08-15,2.88e+20
1931184,1938261,2017-08-15,1.5e+21
1945125,1945126,2017-08-15,2e+18
1940073,1939208,2017-08-15,3.45e+20
1940064,1937507,2017-08-15,3.15e+21
21209,737,2017-08-15,4.8e+20
1945120,93418,2017-08-15,1.0609996165538872e+21
1945115,243024,2017-08-15,1e+19
1931184,1940483,2017-08-15,6.5e+20
1423974,1721740,2017-08-15,7e+20
1945125,1945126,2017-08-15,1e+20
113840,17907,2017-08-16,1.92e+22
28433,19134,2017-08-16,9.97e+20
1931184,1937212,2017-08-16,3.1e+21
1945076,1924966,2017-08-16,2.045e+21
3900,26623,2017-08-16,1.68e+22
1940073,335588,2017-08-16,9e+20
1931184,1931862,2017-08-16,5e+20
1940064,1933952,2017-08-16,1.2e+20
1931184,1900335,2017-08-16,1e+21
1931184,1750197,2017-08-16,6.5e+19
1931184,27236,2017-08-16,7.5e+20
1931184,1945134,2017-08-16,8.82e+20
1931184,1430830,2017-08-16,5.684e+21
1931184,1945129,2017-08-16,8e+19
1931184,1804258,2017-08-16,1e+20
1945045,1945130,2017-08-16,5.28e+20
1931184,1937260,2017-08-16,7.5e+19
1931184,1937909,2017-08-16,4e+20
1944938,1945131,2017-08-16,4e+19
1940064,1945129,2017-08-16,9e+19
1940184,1940183,2017-08-16,6.66344332569036e+16
1940183,1940184,2017-08-16,1.2e+21
1931184,82964,2017-08-16,6.5e+20
1940073,265222,2017-08-16,6e+20
1931184,27236,2017-08-16,2e+20
1940073,443289,2017-08-16,2e+21
1747334,395599,2017-08-16,1.0521e+21
1938464,1938017,2017-08-16,8.5e+20
1931184,130243,2017-08-16,2.5e+20
1940064,1937905,2017-08-16,1.9848e+21
1945102,1937939,2017-08-16,1e+19
1931184,1940288,2017-08-16,1.152e+21
1931184,82964,2017-08-16,8.1e+21
1931184,1938326,2017-08-16,8e+19
1931184,1750197,2017-08-16,1.6e+20
1931184,1901123,2017-08-16,3e+20
1931184,1937212,2017-08-16,5e+20
1931184,265222,2017-08-16,1.5e+21
1938464,17466,2017-08-16,4e+20
1940064,362024,2017-08-16,1e+20
1931184,265222,2017-08-16,1.25e+21
1931184,1940063,2017-08-16,4.95e+20
1938464,1938017,2017-08-16,1.5e+21
1931184,37033,2017-08-16,1e+20
1747334,395599,2017-08-16,4.195079044435933e+19
1940064,1944973,2017-08-16,1.935e+21
1931184,265222,2017-08-16,7e+20
1944963,1945136,2017-08-16,7.625e+19
1931184,38262,2017-08-16,2.5e+20
1931184,443289,2017-08-16,1.55e+21
1931184,1802648,2017-08-16,1.25e+20
1931184,1945135,2017-08-16,8.82e+20
1931184,26156,2017-08-16,6.5e+20
1940073,265222,2017-08-17,6e+20
1944971,82087,2017-08-17,9.375e+19
1940073,1945143,2017-08-17,4.2e+20
1931184,1938901,2017-08-17,2.4e+21
1931184,1931862,2017-08-17,1.5e+21
1931184,1944948,2017-08-17,6.5e+20
1931184,243829,2017-08-17,4e+20
1414218,1945148,2017-08-17,1e+18
1940073,335588,2017-08-17,3e+20
1940073,63119,2017-08-17,2e+21
1931184,1925645,2017-08-17,1.5e+20
1940073,331960,2017-08-17,3e+20
1944975,246387,2017-08-17,4.8e+20
21024,1937798,2017-08-17,4.98e+20
1940073,23290,2017-08-17,1.4e+21
1940073,1940181,2017-08-17,6.864e+21
1940073,1945143,2017-08-17,5e+20
1931184,1917148,2017-08-17,1.86e+21
19346,19345,2017-08-17,1.44e+21
1931184,334924,2017-08-17,8e+20
1945148,1414218,2017-08-17,4.8e+21
1940073,304388,2017-08-17,2.1e+21
1931184,1750197,2017-08-17,4.5e+19
13983,24900,2017-08-17,9.299999989150924e+21
1931184,22637,2017-08-17,1.75e+20
1940064,1938039,2017-08-17,2.496e+21
1940064,38311,2017-08-17,1.7e+20
1931184,1944841,2017-08-17,1e+20
1931184,11814,2017-08-17,3.9e+21
1940073,27431,2017-08-17,2e+20
1931184,1945154,2017-08-17,8.5e+19
1940064,1939904,2017-08-17,6.72e+21
1940403,106887,2017-08-17,7.3e+20
1940073,1937265,2017-08-17,1.26e+21
9386,1426968,2017-08-17,1.680014e+21
1414218,1945148,2017-08-17,4.799e+21
101540,1935724,2017-08-17,5.025578610119536e+20
1940073,27349,2017-08-17,6e+20
1931184,26156,2017-08-17,2.5e+21
1931184,27431,2017-08-17,3.0625e+21
1931184,1932260,2017-08-17,1e+20
1931184,1925075,2017-08-17,3.1759e+21
1931184,1925645,2017-08-17,5e+19
1931184,1945149,2017-08-17,2.04e+22
1931184,1934160,2017-08-17,9e+20
1931184,1940224,2017-08-17,5e+20
1931184,1945146,2017-08-17,1e+20
1931184,737,2017-08-17,1.6e+20
101540,1812959,2017-08-17,4.9505e+20
1931184,1936388,2017-08-17,7.8e+21
1940073,340372,2017-08-17,2.5e+20
1931184,1931862,2017-08-17,4e+20
1940073,1937832,2017-08-17,1e+20
1931184,1944789,2017-08-17,5e+19
1940064,1940073,2017-08-17,2e+23
20070,20069,2017-08-17,2.64e+21
1940064,1938901,2017-08-17,6e+20
1940064,1936670,2017-08-17,2e+18
1931184,334924,2017-08-17,8.01e+20
34343,72254,2017-08-17,4e+20
1936362,1938055,2017-08-17,3.5e+21
1940073,1935475,2017-08-17,6e+19
1931184,1940343,2017-08-17,1e+22
1940073,1943667,2017-08-17,2.64e+21
1940064,1936097,2017-08-17,3.5e+19
1931184,28835,2017-08-17,1.5e+22
34895,25229,2017-08-17,3.652e+19
1931184,337444,2017-08-17,5e+19
1426968,9386,2017-08-17,1.4e+16
334924,1945153,2017-08-17,6.601e+21
1940073,1945145,2017-08-17,2e+19
1940064,1934431,2017-08-17,1.344e+21
1931184,1934500,2017-08-17,2.75e+20
1940073,340372,2017-08-17,3e+20
1931184,1930565,2017-08-17,8.5e+21
1940149,243024,2017-08-17,8.580565840020491e+20
1931184,1934735,2017-08-17,2.5e+20
1940073,340372,2017-08-17,6e+20
1931184,1936388,2017-08-17,7.801e+21
1938261,1936362,2017-08-17,3.5e+21
1940073,340372,2017-08-17,9e+20
1940073,307758,2017-08-17,8e+20
1931184,1938922,2017-08-17,1.25e+20
1931184,306485,2017-08-17,5e+20
1940073,265222,2017-08-17,1.2e+21
1931184,58090,2017-08-17,4.2e+20
1940073,340372,2017-08-17,3e+21
1931184,1944948,2017-08-17,6e+20
22000,11745,2017-08-17,5.114678866640544e+20
1940073,1932406,2017-08-17,3.5e+20
1940073,1937832,2017-08-17,5e+20
1944948,1805603,2017-08-17,3.6467e+21
1940064,1936097,2017-08-17,8e+20
1940073,1936562,2017-08-18,6e+19
1940073,1938738,2017-08-18,1e+20
1931184,1433681,2017-08-18,1.25e+23
1945164,1933304,2017-08-18,1e+18
1931184,1935578,2017-08-18,1.83625e+21
1931184,1917025,2017-08-18,1.25e+20
1940073,265222,2017-08-18,6e+20
1940073,1802954,2017-08-18,1e+20
1931184,1940089,2017-08-18,6.978e+19
1945164,1933304,2017-08-18,1.22968e+20
1931184,1803229,2017-08-18,2.457e+21
1931184,1916540,2017-08-18,1.75e+20
1931184,1924761,2017-08-18,4e+20
1430917,1932532,2017-08-18,5.39377e+20
37033,38280,2017-08-18,5.2e+20
1931184,26067,2017-08-18,1.45e+20
1430917,1932532,2017-08-18,7.71e+17
1931184,100802,2017-08-18,1.28e+21
104231,53736,2017-08-18,2.6e+20
1931184,1936449,2017-08-18,4.8e+20
1940073,1936466,2017-08-18,1e+20
1931184,1916540,2017-08-18,1e+20
13983,24900,2017-08-18,2.536301e+21
