from,to,date,value
2010156,36761,2017-09-20,1.5e+19
55336,121656,2017-09-21,2.77e+22
2010132,79808,2017-09-21,4.99985e+23
343601,1996588,2017-09-21,4.99985e+23
21899,2011170,2017-09-21,1e+21
23778,1993969,2017-09-21,5.5e+22
2010418,1833336,2017-09-21,2.77e+23
103866,89669,2017-09-21,1.7000015e+24
2009876,457077,2017-09-21,9e+21
2010418,1969247,2017-09-21,1.385e+23
2004311,2009873,2017-09-21,4.99985e+23
75959,64470,2017-09-21,4.99985e+23
1433059,1975986,2017-09-22,8.333e+22
2009589,120822,2017-09-22,2e+18
1998358,57934,2017-09-22,1.325e+23
2007205,1432285,2017-09-22,4.99985e+23
423503,1997693,2017-09-22,1e+20
2009794,1998803,2017-09-22,3.047e+23
1998458,2009799,2017-09-22,1.24995e+23
1417377,122233,2017-09-22,1.4599e+23
1940117,1435112,2017-09-22,1e+21
2006807,309132,2017-09-22,1.248e+23
120273,103731,2017-09-22,3e+22
2009801,1443957,2017-09-22,1.456e+23
32953,1693000,2017-09-22,2.6e+22
2006000,2006045,2017-09-22,1e+20
813646,36866,2017-09-22,5.2e+22
15756,39827,2017-09-22,1.5e+22
2009796,69876,2017-09-22,2.6e+22
1938217,130207,2017-09-22,1.222e+23
82680,104284,2017-09-22,9.23e+22
15756,39827,2017-09-22,2e+23
2007198,274511,2017-09-22,1.066e+23
1433743,2009798,2017-09-22,1e+18
128881,1433920,2017-09-22,5.2e+22
2009800,864356,2017-09-22,3.8974e+22
2009797,1809558,2017-09-22,1.55558e+23
1968044,1950686,2017-09-22,1.196e+23
2009589,120822,2017-09-22,1e+18
292595,2009795,2017-09-22,3e+19
2007939,1747968,2017-09-22,1.1999e+23
2009806,2004659,2017-09-23,1e+21
813646,1414858,2017-09-23,5.2e+22
2009811,1453138,2017-09-23,2.34e+23
268788,271686,2017-09-23,2.4999e+23
2009813,2007540,2017-09-23,1e+18
2005775,166181,2017-09-23,2.6e+22
121369,121842,2017-09-23,1e+18
2009809,2009810,2017-09-23,5e+18
2009808,121423,2017-09-23,2.34e+23
2007885,187348,2017-09-23,7.124e+22
1805852,1929160,2017-09-23,2.6e+22
2009802,187033,2017-09-23,2.4934e+23
2009803,246599,2017-09-23,1e+18
466026,426243,2017-09-23,1e+18
2006536,128434,2017-09-23,2.4999e+23
1748561,2008804,2017-09-23,8.31e+22
2009804,2009805,2017-09-23,1e+19
2007090,325629,2017-09-23,1e+20
267197,2008887,2017-09-23,1e+19
123706,2006403,2017-09-23,2e+19
92022,274313,2017-09-23,1e+20
2005643,234401,2017-09-23,1.7199e+23
2008789,1993692,2017-09-23,1e+22
2007065,67333,2017-09-23,1.3e+23
1963542,1732821,2017-09-23,7.8e+22
1377854,1442946,2017-09-23,2.6e+22
24870,2004640,2017-09-23,1e+21
2009813,96873,2017-09-23,1e+18
1871319,1948495,2017-09-23,5e+22
2007090,2009807,2017-09-23,2e+20
1377854,1435660,2017-09-23,5.2e+21
2008355,193230,2017-09-23,1.87480376e+21
2009812,302965,2017-09-23,1.092e+23
106613,121263,2017-09-23,7.8e+22
2008710,68624,2017-09-24,1.48512e+23
1435440,2009827,2017-09-24,100.0
468456,188923,2017-09-24,2.4999e+23
115564,2009816,2017-09-24,7.8e+22
265633,240063,2017-09-24,2.64999e+23
1971258,1966568,2017-09-24,5e+19
1416629,2009819,2017-09-24,1e+20
194005,2009817,2017-09-24,2.6e+21
2009806,2004659,2017-09-24,1e+21
2009815,1969801,2017-09-24,1.95e+23
1442403,88746,2017-09-24,1.04e+23
272693,74065,2017-09-24,1e+20
2004755,190324,2017-09-24,3.9e+22
343213,2004864,2017-09-24,2.6e+22
121498,194164,2017-09-24,1.7000015e+24
340281,1428310,2017-09-24,1e+23
272693,74065,2017-09-24,1e+18
340281,1428310,2017-09-24,2e+23
1699122,1965963,2017-09-24,1.9825e+22
2008710,68624,2017-09-24,1.7130291820532996e+23
2009814,1269679,2017-09-24,1.4e+21
1971029,1945831,2017-09-24,1e+18
123795,116558,2017-09-24,1.014e+22
2009821,2009822,2017-09-24,2.4999e+23
1717242,119123,2017-09-24,3e+21
2009823,31048,2017-09-24,7.8e+22
1717242,116398,2017-09-24,6e+21
25727,221371,2017-09-24,3.9e+22
2009824,116488,2017-09-24,2.34e+22
343601,1996588,2017-09-24,4.99985e+23
2009812,302965,2017-09-24,9.2e+21
2009826,2005855,2017-09-24,1.7000015e+24
2009828,2009829,2017-09-25,1e+18
2007264,2009830,2017-09-25,8.3e+19
1938259,1935337,2017-09-25,1.3e+22
2009837,1781987,2017-09-25,2.444e+23
1455086,106311,2017-09-25,5.019476e+24
2005169,1455967,2017-09-25,4.8e+20
1425108,2009832,2017-09-25,2.4999e+23
2009839,2009840,2017-09-25,1e+21
2008737,2009838,2017-09-25,1e+22
1955006,1967480,2017-09-25,2e+22
2008523,2009844,2017-09-25,3.35e+21
2009842,1994107,2017-09-25,2.4999e+23
345259,106311,2017-09-25,1.000013861e+25
2009839,2009840,2017-09-25,3.9e+22
299556,2009833,2017-09-25,1.664e+23
1999644,1739254,2017-09-25,2.6e+21
22552,22551,2017-09-25,9.99e+21
2009800,1976840,2017-09-25,2.574e+22
2009835,2009836,2017-09-25,5e+22
1873539,1873538,2017-09-25,5e+20
2009051,1456695,2017-09-25,1.385e+22
1463117,2009845,2017-09-25,1e+20
2004642,2005201,2017-09-25,8.333e+22
2009180,2009831,2017-09-25,1e+21
120784,126113,2017-09-25,1e+21
121472,268841,2017-09-25,2.809e+22
2009800,864356,2017-09-25,3.898e+22
106613,2009834,2017-09-25,1e+20
2009843,2001262,2017-09-25,1.3364e+22
2009800,1976840,2017-09-25,5.1714e+22
1979066,1976918,2017-09-25,7.8e+21
106613,121263,2017-09-25,7.8e+22
122638,1832875,2017-09-25,1.7000015e+24
114179,116460,2017-09-25,5.2e+22
267197,2008887,2017-09-25,1e+19
1967506,1967507,2017-09-25,4.99985e+23
2000577,345360,2017-09-25,1.1999e+23
2006098,1423641,2017-09-25,2e+22
1869982,1967473,2017-09-25,1.04e+23
2009826,2005855,2017-09-25,1.7000015e+24
2009849,26593,2017-09-26,2.65e+23
67284,1967248,2017-09-26,2e+22
1717242,116398,2017-09-26,5e+21
340281,1428310,2017-09-26,1e+21
346351,2009848,2017-09-26,1e+19
346351,2005062,2017-09-26,1e+19
2009851,1719106,2017-09-26,3.9e+22
189805,187824,2017-09-26,1e+22
115541,114350,2017-09-26,3.8252e+22
274404,2009846,2017-09-26,5.8e+20
2009068,49637,2017-09-26,9e+19
1966541,1966542,2017-09-26,1e+20
2004262,2009847,2017-09-26,1e+18
340281,1428310,2017-09-26,1e+22
2008523,2009844,2017-09-26,1.5e+21
1455086,106307,2017-09-26,5.019476e+24
2004208,1259951,2017-09-26,5.2e+22
2008748,1992616,2017-09-26,1.3e+23
2007941,1978694,2017-09-26,39000.0
2009850,25079,2017-09-26,3.601e+23
2009823,31048,2017-09-26,7.8e+22
2008226,2009852,2017-09-26,2.6e+22
188601,1806685,2017-09-26,1.7000015e+24
115541,190778,2017-09-26,8.309e+21
2009800,1976840,2017-09-26,2.574e+22
464979,2002462,2017-09-27,1.108e+23
1908517,1905422,2017-09-27,5.72e+22
2009854,2009855,2017-09-27,1e+21
1971258,2007278,2017-09-27,5e+19
22552,302063,2017-09-27,9.99e+21
193317,100447,2017-09-27,1.04e+23
127470,121225,2017-09-27,7.6e+20
2007941,1978694,2017-09-27,39000.0
2009051,1456695,2017-09-27,1.385e+22
1722045,25748,2017-09-27,1.695999e+24
1953937,52952,2017-09-27,1e+20
272693,74065,2017-09-27,1e+19
127470,121225,2017-09-27,5e+20
115541,115553,2017-09-27,1e+22
461183,2006577,2017-09-27,2.578e+22
461183,2006577,2017-09-27,2.587e+22
1873539,1873538,2017-09-27,2e+21
121498,194164,2017-09-27,1.7000015e+24
2000261,77490,2017-09-28,2.08e+22
1988322,15039,2017-09-28,1.66661e+23
32953,2005238,2017-09-28,1e+20
2006312,25706,2017-09-28,4.986e+23
2009256,1997898,2017-09-28,4.986e+23
2009858,127040,2017-09-28,1e+19
2001099,1966141,2017-09-28,1.3e+23
2009857,234554,2017-09-28,5.2e+21
2009256,1997898,2017-09-28,5e+19
2009826,2005855,2017-09-29,1.7000015e+24
2000261,77490,2017-09-29,2.08e+22
2009860,2007043,2017-09-29,1e+21
1938470,80111,2017-09-29,4.99985e+23
333880,2009861,2017-09-29,2.599e+22
36286,192504,2017-09-29,2.4999e+23
2009860,2007043,2017-09-29,6e+20
1938627,2009865,2017-09-30,7e+19
272693,74065,2017-09-30,1e+19
2009862,2009863,2017-09-30,4.99985e+23
468456,188923,2017-09-30,2.4999e+23
274404,2009846,2017-09-30,5.8e+20
2009864,110752,2017-09-30,4.99985e+23
2007941,1978694,2017-10-01,39000.0
1969058,1966180,2017-10-01,2.4999e+23
2000423,333326,2017-10-01,4.99985e+23
120755,1432863,2017-10-01,4.9405e+22
1722045,16083,2017-10-02,1.696e+24
1938259,1935337,2017-10-02,1.3e+22
2009860,2007043,2017-10-02,4.986e+23
2004626,2009866,2017-10-02,1e+18
2009867,1952136,2017-10-03,2.4999e+23
2009872,261630,2017-10-03,5e+19
2009870,2009871,2017-10-03,3.9e+22
2008477,2009868,2017-10-03,1e+19
123232,2009869,2017-10-03,4.99985e+23
2008477,2009868,2017-10-04,1.1e+19
2008477,2009868,2017-10-04,1.3e+19
2009398,1784243,2017-10-04,1.68272e+23
36286,192504,2017-10-05,2.4999e+23
2004311,2009873,2017-10-05,4.99985e+23
2009874,2009875,2017-10-06,1.82e+22
299615,309365,2017-10-06,500.0
17416,17417,2017-10-06,4.99985e+23
74957,75136,2017-10-07,1e+18
2009876,457077,2017-10-07,4.986e+23
2009823,31048,2017-10-07,7.8e+22
121498,194164,2017-10-07,1.7000015e+24
2009203,2009877,2017-10-08,5.2e+22
2006000,2006045,2017-10-08,1e+20
72343,2009216,2017-10-08,1e+18
74957,75136,2017-10-08,1e+18
119913,2009878,2017-10-09,1e+19
119913,2009878,2017-10-09,1e+20
2009880,23028,2017-10-09,2.4999e+23
119913,2009879,2017-10-09,5e+18
124211,64707,2017-10-09,2.4999e+23
119913,2009879,2017-10-09,1e+19
119913,2009878,2017-10-09,1.01e+20
119811,117112,2017-10-10,2.4999e+23
109492,2009883,2017-10-10,3.484e+22
2002770,116248,2017-10-10,1.56e+23
122950,2009882,2017-10-10,9.85e+22
1971258,1966568,2017-10-10,5e+18
1721843,2008931,2017-10-10,1e+19
2008729,2009881,2017-10-10,2.4999e+23
2009794,1998803,2017-10-10,3.047e+23
2009886,2009887,2017-10-11,4.99985e+23
69718,2009888,2017-10-11,5e+23
2001383,106706,2017-10-11,1e+19
1974134,2009188,2017-10-11,5.2e+22
1884058,1791177,2017-10-11,4.99985e+23
2009800,1976840,2017-10-11,2.574e+22
1974134,1979003,2017-10-11,5.2e+22
2009821,2009891,2017-10-11,249990.0
1965629,1970280,2017-10-11,12600000000.0
2009886,204018,2017-10-11,4.99985e+23
2009596,2001111,2017-10-11,3.7903476e+22
2009850,2004024,2017-10-11,3.601e+23
2009889,2009890,2017-10-11,2.496e+23
1427345,2009885,2017-10-11,2.4999e+23
75959,64470,2017-10-11,4.99985e+23
1992553,1432120,2017-10-12,2.6e+22
2008034,31540,2017-10-12,1.09067065068e+23
2008625,91115,2017-10-12,1.82e+23
2006741,2007331,2017-10-12,1.1888e+22
8794,106646,2017-10-12,6.2e+22
2008034,192474,2017-10-12,6.425065068e+21
2008034,342481,2017-10-12,3.241111916e+21
2008034,1993875,2017-10-12,5.5601272e+19
74218,78750,2017-10-12,9.88e+22
2008034,2007909,2017-10-12,3.711088492e+21
466026,426243,2017-10-12,1e+18
2006763,2000770,2017-10-12,6.5e+22
2010035,1999896,2017-10-12,4.99985e+23
2010128,2006666,2017-10-12,1e+21
2008034,275935,2017-10-12,5.346065068000001e+21
2010072,2010073,2017-10-12,2.47e+23
2010150,83240,2017-10-12,2.496e+23
252746,122498,2017-10-12,2.4999e+23
2010118,118678,2017-10-12,1.7000015e+24
2008034,1934377,2017-10-12,3.241111916e+21
2009964,2000770,2017-10-12,4.9985e+23
8794,116544,2017-10-12,6.29e+22
2009850,2004024,2017-10-12,3.601e+23
2006375,2010176,2017-10-12,1e+18
2008034,1991601,2017-10-12,4.4241065068e+22
1971417,1442493,2017-10-12,1.662e+23
2008034,192602,2017-10-12,2.771088492e+21
2010062,88253,2017-10-12,6.62428e+23
122802,125505,2017-10-12,1e+20
2010127,79808,2017-10-12,4.99985e+23
2008034,31777,2017-10-12,3.711088492e+21
2010037,115691,2017-10-12,4.99985e+23
1967894,1967895,2017-10-12,4.10273e+23
857895,852803,2017-10-12,4.986e+23
1962240,102760,2017-10-12,5.2e+22
2009931,273029,2017-10-12,2.03e+23
2010207,101880,2017-10-12,1.361088492e+21
95121,89544,2017-10-12,2.6e+22
2010128,122549,2017-10-12,2.599e+22
2010002,2004722,2017-10-12,2.4999e+23
456312,1438200,2017-10-12,4.765e+23
70437,115869,2017-10-12,1.5e+23
123795,1994544,2017-10-12,5.2e+21
2007007,2009901,2017-10-12,1e+18
2004585,271294,2017-10-12,2.77e+22
2009922,1443327,2017-10-12,4.155e+22
122233,121689,2017-10-12,2.4999e+23
2008034,1933484,2017-10-12,7.034088492e+21
1417377,121689,2017-10-12,2.496e+23
2008034,137973,2017-10-12,2.301088492e+21
2008034,71908,2017-10-12,6.6386065068e+22
255300,2010179,2017-10-12,9.8e+22
2008431,2009896,2017-10-12,1e+19
2010102,122121,2017-10-12,4.99985e+23
2008034,2010249,2017-10-12,5.346065068000001e+21
2008034,260085,2017-10-12,2.996088492e+21
1438380,309588,2017-10-12,6.925e+22
2010027,2005579,2017-10-12,1.2612e+22
2008034,31161,2017-10-12,7.504065068e+21
187347,187348,2017-10-12,2.4999e+23
2010116,121893,2017-10-12,2.4908e+23
2008034,1424256,2017-10-12,1.1023565068e+22
2005958,1968373,2017-10-12,2.5e+23
102867,119874,2017-10-12,1.04e+23
2010185,1992883,2017-10-12,1.9282241e+22
2009928,115691,2017-10-12,4.99985e+23
125733,119628,2017-10-12,2.4999e+23
189805,187824,2017-10-12,1e+22
333791,444892,2017-10-12,2.9379e+22
2008034,342332,2017-10-12,3.1697065068e+22
2009952,115691,2017-10-12,4.99985e+23
8794,116544,2017-10-12,6.2e+22
2008034,2010234,2017-10-12,1.7667065068e+22
2008034,2010240,2017-10-12,4.214088492e+21
2008034,36452,2017-10-12,6.094065068000001e+21
2008034,1430784,2017-10-12,4.214088492e+21
2008034,2006565,2017-10-12,4.21088492e+20
2010267,1947503,2017-10-12,5.46802648105867e+22
120214,119362,2017-10-12,2.4999e+23
120755,2010141,2017-10-12,3.4e+22
2008034,97110,2017-10-12,3.241111916e+21
38991,2010106,2017-10-12,5e+22
2008034,346087,2017-10-12,2.15430065068e+23
1377838,1377745,2017-10-12,2.499999950752666e+22
2010251,1947035,2017-10-12,1.3717835368939084e+23
2008034,276525,2017-10-12,5.346065068000001e+21
2008034,2010227,2017-10-12,2.0017065068e+22
2008034,1905981,2017-10-12,6.094065068000001e+21
2009902,2009903,2017-10-12,2.6e+22
2008034,18952,2017-10-12,7.504065068e+21
125697,120600,2017-10-12,2.4999e+23
2008034,1934723,2017-10-12,8.583065068e+21
120397,2009911,2017-10-12,2.4999e+23
115854,2009304,2017-10-12,5.6909e+22
2002352,2004305,2017-10-12,3e+20
1430419,469136,2017-10-12,3.61485e+23
2009941,2004856,2017-10-12,22000000000.0
2008034,1899025,2017-10-12,6.6386065068e+22
2009574,57276,2017-10-12,1.339437e+24
1869706,2008218,2017-10-12,1.82e+23
2008034,1976985,2017-10-12,6.3443065068e+22
2009991,115691,2017-10-12,4.99985e+23
64439,2010248,2017-10-12,2.4999e+23
1940723,2009904,2017-10-12,8.5e+23
1747877,100126,2017-10-12,9.397504e+22
23798,2010112,2017-10-12,2e+22
2008034,1992461,2017-10-12,6.564065068e+21
2008034,31093,2017-10-12,5.955065068e+21
2010064,118741,2017-10-12,4.99985e+23
2006763,2000770,2017-10-12,5.144312863660185e+22
1971101,39233,2017-10-12,1.9222663e+24
2009894,104353,2017-10-12,4.99985e+23
1438927,91134,2017-10-12,2.496e+23
2010132,79808,2017-10-12,4.99985e+23
2010058,2010043,2017-10-12,4.99985e+23
2008034,31548,2017-10-12,3.5157065068e+22
1971343,122742,2017-10-12,1.696e+24
2008034,2010226,2017-10-12,3.1697065068e+22
123795,116558,2017-10-12,1.014e+22
2008034,31907,2017-10-12,8.583065068e+21
2010024,119361,2017-10-12,2.4999e+23
2008034,78059,2017-10-12,1.42831565068e+23
2008034,31333,2017-10-12,4.823065068e+21
1993875,119136,2017-10-12,2.77e+23
1994633,2001253,2017-10-12,8.31e+22
2009943,115691,2017-10-12,4.99985e+23
2008034,1905975,2017-10-12,3.4687065068e+22
343601,1996588,2017-10-12,4.99985e+23
2008034,2008485,2017-10-12,2.4310565068e+22
2008034,31858,2017-10-12,8.583065068e+21
2008034,2007343,2017-10-12,2.604116e+19
2008034,1907969,2017-10-12,4.214088492e+21
1968898,1968695,2017-10-12,1.108e+23
2010079,2010088,2017-10-12,1e+24
2008034,190696,2017-10-12,3.711088492e+21
1974134,1793714,2017-10-12,3.9e+22
2008034,1976997,2017-10-12,3.241111916e+21
2008034,31905,2017-10-12,1.3455088492e+22
2008034,191981,2017-10-12,2.301088492e+21
119136,104778,2017-10-12,2.77e+22
2008034,1977453,2017-10-12,3.711088492e+21
2010070,2008763,2017-10-12,2.49989e+23
2008034,1699200,2017-10-12,1.92851088492e+23
2008034,2009421,2017-10-12,3.241111916e+21
122409,122802,2017-10-12,4.99985e+23
1979254,125387,2017-10-12,1.56e+23
120398,115846,2017-10-12,7.02e+21
8794,116544,2017-10-12,9.5e+19
2010157,2010158,2017-10-12,2.4934e+23
2004722,2007163,2017-10-12,7.774e+22
2008034,2004178,2017-10-12,5.015065068e+21
2008034,2004183,2017-10-12,4.21088492e+20
125556,119364,2017-10-12,2.4999e+23
2008034,92350,2017-10-12,2.301088492e+21
2004585,2010038,2017-10-12,1.06645e+23
1968623,2005991,2017-10-12,6.5e+22
2008034,31925,2017-10-12,4.21413534e+21
464767,2004198,2017-10-12,8.3e+22
2008034,19107,2017-10-12,3.241111916e+21
2009854,2009895,2017-10-12,2.587e+22
2010059,2006191,2017-10-12,4.99985e+23
2010031,193689,2017-10-12,2.4999e+23
26593,2010087,2017-10-12,1e+19
2008034,1934749,2017-10-12,8.583065068e+21
2008034,1934731,2017-10-12,3.241111916e+21
2008034,1907953,2017-10-12,2.996088492e+21
2008034,2004387,2017-10-12,4.128088492e+21
128611,122801,2017-10-12,1.56e+23
2008034,2006324,2017-10-12,2.6525065068e+22
2009976,2004722,2017-10-12,4.99e+23
124923,1442376,2017-10-12,1e+24
123154,122083,2017-10-12,7.8e+22
2009828,2009829,2017-10-12,1e+20
2008034,81575,2017-10-12,1.6998065068e+22
2010097,2010098,2017-10-12,3.125e+22
1996322,272806,2017-10-12,1e+19
2010076,2008105,2017-10-12,4.99985e+23
1443327,2010211,2017-10-12,4.15e+22
2009998,115691,2017-10-12,4.99985e+23
1940723,2009904,2017-10-12,8.5e+22
1971312,2008544,2017-10-12,1.26312e+22
191393,191150,2017-10-12,1.3e+22
2008034,1430698,2017-10-12,7.9111065068e+22
2010194,103878,2017-10-12,8.3e+22
2010050,115691,2017-10-12,4.99985e+23
2008034,2010258,2017-10-12,3.241111916e+21
2009016,2006878,2017-10-12,1.2e+21
2008034,274576,2017-10-12,6.6386065068e+22
59664,103924,2017-10-12,8.48e+22
30950,34483,2017-10-12,2.4099e+22
2008034,2005823,2017-10-12,6.1957065068e+22
2005521,2006177,2017-10-12,4.99985e+23
2008034,36413,2017-10-12,2.301088492e+21
2008034,1993875,2017-10-12,6.3161368e+19
122742,2006375,2017-10-12,2.07044e+23
81986,2008643,2017-10-12,5.2e+22
2000776,1427090,2017-10-12,5.642e+22
1971029,96008,2017-10-12,1e+18
1378054,191393,2017-10-12,2.6e+22
1970737,1441595,2017-10-12,2.6e+22
2005952,464767,2017-10-12,9.3e+22
2001508,109963,2017-10-12,2.44597e+23
123756,120592,2017-10-12,4.99985e+23
122054,1971503,2017-10-12,1e+19
2008034,2009520,2017-10-12,2.996088492e+21
2008034,31207,2017-10-12,3.241111916e+21
2009849,26593,2017-10-12,2.65e+23
2008034,2010222,2017-10-12,2.6525065068e+22
245830,1971417,2017-10-12,2.21e+23
2008034,31752,2017-10-12,4.214088492e+21
2008034,17806,2017-10-12,6.094065068000001e+21
2010071,105722,2017-10-12,4.99985e+23
192584,297179,2017-10-12,9.275e+23
2009267,1747525,2017-10-12,4.99985e+23
2010027,2006103,2017-10-12,7.12e+20
265954,2007375,2017-10-12,2.6e+22
121822,121821,2017-10-12,2.4999e+23
2002033,2004912,2017-10-12,1.6e+22
2010089,2010089,2017-10-12,2.4999e+23
2008034,2010204,2017-10-12,3.24113534e+21
2008034,2009562,2017-10-12,2.996088492e+21
2008034,30993,2017-10-12,1.92851088492e+23
2007173,2004722,2017-10-12,4.446e+22
1970186,100837,2017-10-12,5.2e+22
2008034,2009758,2017-10-12,5.346065068000001e+21
1979254,125387,2017-10-12,5.2e+22
1908517,27401,2017-10-12,5.719990978798802e+22
127784,121812,2017-10-12,4.99985e+23
2009932,121766,2017-10-12,2.314e+23
2010156,36761,2017-10-12,9.9985e+22
2008034,2008902,2017-10-12,5.4535065068e+22
2010010,115691,2017-10-12,2.4999e+23
2008034,2008835,2017-10-12,3.711088492e+21
2004208,1259951,2017-10-12,5.2e+22
2008034,31529,2017-10-12,8.583065068e+21
342632,68061,2017-10-12,2.4999e+23
2009897,2009898,2017-10-12,1.696e+24
193967,2009986,2017-10-12,1.195e+23
124679,77965,2017-10-12,2.4999e+23
2008034,2010232,2017-10-12,7.3721065068e+22
1377838,1377745,2017-10-12,4.929e+22
2010023,119362,2017-10-12,2.4999e+23
2010104,118678,2017-10-12,2.4999e+23
2008763,1966803,2017-10-12,1e+18
273637,273542,2017-10-12,1.56e+23
2008034,31036,2017-10-12,5.8133588492e+22
2009862,2009863,2017-10-12,4.99985e+23
2008034,1977542,2017-10-12,3.711088492e+21
2008034,1907422,2017-10-12,7.643065068e+21
2010014,2005933,2017-10-12,7.8945e+22
2008034,2008847,2017-10-12,5.3099065068e+22
92748,301224,2017-10-12,1.385e+23
2008034,31045,2017-10-12,4.214111916e+21
2008034,31787,2017-10-12,8.583065068e+21
436634,2003672,2017-10-12,1.3e+22
103981,2009986,2017-10-12,1.04e+22
1971101,103451,2017-10-12,1.385e+23
1430588,1430607,2017-10-12,4.99985e+23
122059,121812,2017-10-12,4.99985e+23
122300,121689,2017-10-12,5.239e+22
2009934,27401,2017-10-12,3.64e+22
2005775,1853593,2017-10-12,1.3e+22
2010048,2010043,2017-10-12,4.99985e+23
2008034,2003424,2017-10-12,6.425065068e+21
2010027,431380,2017-10-12,4.0042e+22
2008034,1934372,2017-10-12,6.425065068e+21
1971574,1971205,2017-10-12,2.4999e+23
121570,121569,2017-10-12,2.3994e+23
2008034,2007343,2017-10-12,5.5624696e+19
124690,77965,2017-10-12,4.99985e+23
1968143,2010162,2017-10-12,5.2e+22
2004395,2007540,2017-10-12,7.8e+22
459658,442372,2017-10-12,2.48768108594e+23
125185,128485,2017-10-12,1.69e+23
1940117,2010011,2017-10-12,2.2399e+23
2010089,2008763,2017-10-12,2.4999e+23
124772,119363,2017-10-12,2.4999e+23
2008034,95735,2017-10-12,8.583065068e+21
2008034,2004547,2017-10-12,6.1957065068e+22
2009821,2009920,2017-10-12,2.4999e+23
2010009,122121,2017-10-12,4.99985e+23
128341,2010276,2017-10-12,1.2498e+22
2005483,1966862,2017-10-12,8.099e+22
2008034,2006732,2017-10-12,1.831111916e+21
2008034,32224,2017-10-12,5.346065068000001e+21
2006763,2000770,2017-10-12,1.94613e+23
2008034,2009402,2017-10-12,3.711088492e+21
2009880,2009227,2017-10-12,2.4999e+23
2008034,101613,2017-10-12,5.955065068e+21
2009945,274361,2017-10-12,4.99985e+23
77924,99968,2017-10-12,2e+23
346328,1968121,2017-10-12,4.88905e+23
2008034,2010229,2017-10-12,7.967306506799999e+22
2008034,26599,2017-10-12,7.643088492e+21
2008034,2010263,2017-10-12,2.301088492e+21
1976877,1976876,2017-10-12,1e+20
122729,113757,2017-10-12,2.65e+23
2008480,347112,2017-10-12,4.1665e+22
2008034,2009444,2017-10-12,7.504065068e+21
2008034,31626,2017-10-12,8.113065068e+21
2008034,2010264,2017-10-12,2.301088492e+21
126073,124923,2017-10-12,4.99985e+23
1994633,128408,2017-10-12,1.108e+23
2008034,2010265,2017-10-12,2.301088492e+21
2008034,99485,2017-10-12,5.955065068e+21
2008622,2005637,2017-10-12,2e+20
103866,89669,2017-10-12,1.7000015e+24
2008407,103135,2017-10-12,2.5e+23
2010061,2010062,2017-10-12,1e+19
880856,2006351,2017-10-12,1e+19
2010199,124619,2017-10-12,2.496e+23
27719,93139,2017-10-12,2.047e+23
451101,2008211,2017-10-12,62327.0
125115,2005918,2017-10-12,1.939e+23
2009984,115691,2017-10-12,2.4999e+23
2010170,2006679,2017-10-12,2.21e+23
2010182,1971489,2017-10-12,3e+17
2008034,31280,2017-10-12,5.2873065068e+22
