Epoch: 01 | Edge Type: o-o-bank | Train Loss: 0.6658 | Train AUCROC: 0.5064 | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-o-bank | Train Loss: 0.5794 | Train AUCROC: 0.4939 | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-o-nobank | Train Loss: 0.6870 | Train AUCROC: 0.4954 | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-n | Train Loss: 0.6880 | Train AUCROC: 0.4982 | GPU: 0.0MiB
Epoch: 09 | Edge Type: n-n | Train Loss: 0.4901 | Train AUCROC: 0.4958 | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-o-bank | Train Loss: 0.5788 | Train AUCROC: 0.5083 | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-o-nobank | Train Loss: 0.6865 | Train AUCROC: 0.4677 | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-n | Train Loss: 0.6876 | Train AUCROC: 0.4962 | GPU: 0.0MiB
Epoch: 10 | Edge Type: n-n | Train Loss: 0.4867 | Train AUCROC: 0.4988 | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-o-bank | Train Loss: 0.5782 | Train AUCROC: 0.4948 | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-o-nobank | Train Loss: 0.6861 | Train AUCROC: 0.5069 | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-n | Train Loss: 0.6872 | Train AUCROC: 0.5024 | GPU: 0.0MiB
Epoch: 11 | Edge Type: n-n | Train Loss: 0.4841 | Train AUCROC: 0.4988 | GPU: 0.0MiB
Epoch: 01 | Edge Type: o-o-bank | Train Loss: 0.7434 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 01 | Edge Type: o-o-nobank | Train Loss: 0.6877 | Train AUCROC: 0.4934 | GPU: 0.0MiB
Epoch: 01 | Edge Type: o-n | Train Loss: 0.6778 | Train AUCROC: 0.4971 | GPU: 0.0MiB
Epoch: 01 | Edge Type: n-n | Train Loss: 0.6133 | Train AUCROC: 0.4995 | GPU: 0.0MiB
Epoch: 02 | Edge Type: o-o-bank | Train Loss: 0.6769 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 02 | Edge Type: o-o-nobank | Train Loss: 0.6544 | Train AUCROC: 0.5196 | GPU: 0.0MiB
Epoch: 02 | Edge Type: o-n | Train Loss: 0.6499 | Train AUCROC: 0.5014 | GPU: 0.0MiB
Epoch: 02 | Edge Type: n-n | Train Loss: 0.5310 | Train AUCROC: 0.5004 | GPU: 0.0MiB
Epoch: 03 | Edge Type: o-o-bank | Train Loss: 0.6586 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 03 | Edge Type: o-o-nobank | Train Loss: 0.6351 | Train AUCROC: 0.5057 | GPU: 0.0MiB
Epoch: 03 | Edge Type: o-n | Train Loss: 0.6276 | Train AUCROC: 0.4978 | GPU: 0.0MiB
Epoch: 03 | Edge Type: n-n | Train Loss: 0.5285 | Train AUCROC: 0.4983 | GPU: 0.0MiB
Epoch: 04 | Edge Type: o-o-bank | Train Loss: 0.6509 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 04 | Edge Type: o-o-nobank | Train Loss: 0.6232 | Train AUCROC: 0.5130 | GPU: 0.0MiB
Epoch: 04 | Edge Type: o-n | Train Loss: 0.6140 | Train AUCROC: 0.4990 | GPU: 0.0MiB
Epoch: 04 | Edge Type: n-n | Train Loss: 0.5240 | Train AUCROC: 0.4966 | GPU: 0.0MiB
Epoch: 05 | Edge Type: o-o-bank | Train Loss: 0.6479 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 05 | Edge Type: o-o-nobank | Train Loss: 0.6141 | Train AUCROC: 0.5139 | GPU: 0.0MiB
Epoch: 05 | Edge Type: o-n | Train Loss: 0.6046 | Train AUCROC: 0.5062 | GPU: 0.0MiB
Epoch: 05 | Edge Type: n-n | Train Loss: 0.5200 | Train AUCROC: 0.4969 | GPU: 0.0MiB
Epoch: 06 | Edge Type: o-o-bank | Train Loss: 0.6460 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 06 | Edge Type: o-o-nobank | Train Loss: 0.6068 | Train AUCROC: 0.4969 | GPU: 0.0MiB
Epoch: 06 | Edge Type: o-n | Train Loss: 0.5999 | Train AUCROC: 0.4991 | GPU: 0.0MiB
Epoch: 06 | Edge Type: n-n | Train Loss: 0.5161 | Train AUCROC: 0.5019 | GPU: 0.0MiB
Epoch: 07 | Edge Type: o-o-bank | Train Loss: 0.6448 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 07 | Edge Type: o-o-nobank | Train Loss: 0.6015 | Train AUCROC: 0.5130 | GPU: 0.0MiB
Epoch: 07 | Edge Type: o-n | Train Loss: 0.5974 | Train AUCROC: 0.4969 | GPU: 0.0MiB
Epoch: 07 | Edge Type: n-n | Train Loss: 0.5120 | Train AUCROC: 0.4995 | GPU: 0.0MiB
Epoch: 08 | Edge Type: o-o-bank | Train Loss: 0.6439 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 08 | Edge Type: o-o-nobank | Train Loss: 0.5982 | Train AUCROC: 0.5322 | GPU: 0.0MiB
Epoch: 08 | Edge Type: o-n | Train Loss: 0.5940 | Train AUCROC: 0.5016 | GPU: 0.0MiB
Epoch: 08 | Edge Type: n-n | Train Loss: 0.5075 | Train AUCROC: 0.4974 | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-o-bank | Train Loss: 0.6432 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-o-nobank | Train Loss: 0.5958 | Train AUCROC: 0.4956 | GPU: 0.0MiB
Epoch: 09 | Edge Type: o-n | Train Loss: 0.5926 | Train AUCROC: 0.4963 | GPU: 0.0MiB
Epoch: 09 | Edge Type: n-n | Train Loss: 0.5029 | Train AUCROC: 0.4979 | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-o-bank | Train Loss: 0.6425 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-o-nobank | Train Loss: 0.5927 | Train AUCROC: 0.5091 | GPU: 0.0MiB
Epoch: 10 | Edge Type: o-n | Train Loss: 0.5918 | Train AUCROC: 0.5058 | GPU: 0.0MiB
Epoch: 10 | Edge Type: n-n | Train Loss: 0.4980 | Train AUCROC: 0.4980 | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-o-bank | Train Loss: 0.6418 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-o-nobank | Train Loss: 0.5925 | Train AUCROC: 0.5140 | GPU: 0.0MiB
Epoch: 11 | Edge Type: o-n | Train Loss: 0.5906 | Train AUCROC: 0.5005 | GPU: 0.0MiB
Epoch: 11 | Edge Type: n-n | Train Loss: 0.4936 | Train AUCROC: 0.4960 | GPU: 0.0MiB
Epoch: 12 | Edge Type: o-o-bank | Train Loss: 0.6415 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 12 | Edge Type: o-o-nobank | Train Loss: 0.5961 | Train AUCROC: 0.4968 | GPU: 0.0MiB
Epoch: 12 | Edge Type: o-n | Train Loss: 0.5898 | Train AUCROC: 0.4990 | GPU: 0.0MiB
Epoch: 12 | Edge Type: n-n | Train Loss: 0.4898 | Train AUCROC: 0.5057 | GPU: 0.0MiB
Epoch: 13 | Edge Type: o-o-bank | Train Loss: 0.6403 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 13 | Edge Type: o-o-nobank | Train Loss: 0.5929 | Train AUCROC: 0.5164 | GPU: 0.0MiB
Epoch: 13 | Edge Type: o-n | Train Loss: 0.5892 | Train AUCROC: 0.5028 | GPU: 0.0MiB
Epoch: 13 | Edge Type: n-n | Train Loss: 0.4875 | Train AUCROC: 0.4971 | GPU: 0.0MiB
Epoch: 14 | Edge Type: o-o-bank | Train Loss: 0.6391 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 14 | Edge Type: o-o-nobank | Train Loss: 0.5933 | Train AUCROC: 0.5092 | GPU: 0.0MiB
Epoch: 14 | Edge Type: o-n | Train Loss: 0.5890 | Train AUCROC: 0.4967 | GPU: 0.0MiB
Epoch: 14 | Edge Type: n-n | Train Loss: 0.4864 | Train AUCROC: 0.5001 | GPU: 0.0MiB
Epoch: 15 | Edge Type: o-o-bank | Train Loss: 0.6377 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 15 | Edge Type: o-o-nobank | Train Loss: 0.5901 | Train AUCROC: 0.4797 | GPU: 0.0MiB
Epoch: 15 | Edge Type: o-n | Train Loss: 0.5878 | Train AUCROC: 0.4995 | GPU: 0.0MiB
Epoch: 15 | Edge Type: n-n | Train Loss: 0.4857 | Train AUCROC: 0.5007 | GPU: 0.0MiB
Epoch: 16 | Edge Type: o-o-bank | Train Loss: 0.6379 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 16 | Edge Type: o-o-nobank | Train Loss: 0.5880 | Train AUCROC: 0.4988 | GPU: 0.0MiB
Epoch: 16 | Edge Type: o-n | Train Loss: 0.5886 | Train AUCROC: 0.5054 | GPU: 0.0MiB
Epoch: 16 | Edge Type: n-n | Train Loss: 0.4849 | Train AUCROC: 0.4956 | GPU: 0.0MiB
Epoch: 17 | Edge Type: o-o-bank | Train Loss: 0.6351 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 17 | Edge Type: o-o-nobank | Train Loss: 0.5867 | Train AUCROC: 0.5244 | GPU: 0.0MiB
Epoch: 17 | Edge Type: o-n | Train Loss: 0.5877 | Train AUCROC: 0.4972 | GPU: 0.0MiB
Epoch: 17 | Edge Type: n-n | Train Loss: 0.4846 | Train AUCROC: 0.4989 | GPU: 0.0MiB
Epoch: 18 | Edge Type: o-o-bank | Train Loss: 0.6341 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 18 | Edge Type: o-o-nobank | Train Loss: 0.5864 | Train AUCROC: 0.4909 | GPU: 0.0MiB
Epoch: 18 | Edge Type: o-n | Train Loss: 0.5866 | Train AUCROC: 0.4964 | GPU: 0.0MiB
Epoch: 18 | Edge Type: n-n | Train Loss: 0.4844 | Train AUCROC: 0.4999 | GPU: 0.0MiB
Epoch: 19 | Edge Type: o-o-bank | Train Loss: 0.6335 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 19 | Edge Type: o-o-nobank | Train Loss: 0.5848 | Train AUCROC: 0.5004 | GPU: 0.0MiB
Epoch: 19 | Edge Type: o-n | Train Loss: 0.5852 | Train AUCROC: 0.5008 | GPU: 0.0MiB
Epoch: 19 | Edge Type: n-n | Train Loss: 0.4839 | Train AUCROC: 0.4972 | GPU: 0.0MiB
Epoch: 20 | Edge Type: o-o-bank | Train Loss: 0.6328 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 20 | Edge Type: o-o-nobank | Train Loss: 0.5819 | Train AUCROC: 0.5341 | GPU: 0.0MiB
Epoch: 20 | Edge Type: o-n | Train Loss: 0.5878 | Train AUCROC: 0.5018 | GPU: 0.0MiB
Epoch: 20 | Edge Type: n-n | Train Loss: 0.4838 | Train AUCROC: 0.5000 | GPU: 0.0MiB
Epoch: 21 | Edge Type: o-o-bank | Train Loss: 0.6319 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 21 | Edge Type: o-o-nobank | Train Loss: 0.5812 | Train AUCROC: 0.4766 | GPU: 0.0MiB
Epoch: 21 | Edge Type: o-n | Train Loss: 0.5837 | Train AUCROC: 0.5003 | GPU: 0.0MiB
Epoch: 21 | Edge Type: n-n | Train Loss: 0.4836 | Train AUCROC: 0.5018 | GPU: 0.0MiB
Epoch: 22 | Edge Type: o-o-bank | Train Loss: 0.6308 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 22 | Edge Type: o-o-nobank | Train Loss: 0.5805 | Train AUCROC: 0.5051 | GPU: 0.0MiB
Epoch: 22 | Edge Type: o-n | Train Loss: 0.5859 | Train AUCROC: 0.5023 | GPU: 0.0MiB
Epoch: 22 | Edge Type: n-n | Train Loss: 0.4835 | Train AUCROC: 0.5038 | GPU: 0.0MiB
Epoch: 23 | Edge Type: o-o-bank | Train Loss: 0.6303 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 23 | Edge Type: o-o-nobank | Train Loss: 0.5793 | Train AUCROC: 0.5088 | GPU: 0.0MiB
Epoch: 23 | Edge Type: o-n | Train Loss: 0.5839 | Train AUCROC: 0.4986 | GPU: 0.0MiB
Epoch: 23 | Edge Type: n-n | Train Loss: 0.4833 | Train AUCROC: 0.5024 | GPU: 0.0MiB
Epoch: 24 | Edge Type: o-o-bank | Train Loss: 0.6294 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 24 | Edge Type: o-o-nobank | Train Loss: 0.5777 | Train AUCROC: 0.5081 | GPU: 0.0MiB
Epoch: 24 | Edge Type: o-n | Train Loss: 0.5852 | Train AUCROC: 0.5023 | GPU: 0.0MiB
Epoch: 24 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.5052 | GPU: 0.0MiB
Epoch: 25 | Edge Type: o-o-bank | Train Loss: 0.6280 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 25 | Edge Type: o-o-nobank | Train Loss: 0.5772 | Train AUCROC: 0.4806 | GPU: 0.0MiB
Epoch: 25 | Edge Type: o-n | Train Loss: 0.5825 | Train AUCROC: 0.5007 | GPU: 0.0MiB
Epoch: 25 | Edge Type: n-n | Train Loss: 0.4832 | Train AUCROC: 0.4987 | GPU: 0.0MiB
Epoch: 26 | Edge Type: o-o-bank | Train Loss: 0.6275 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 26 | Edge Type: o-o-nobank | Train Loss: 0.5762 | Train AUCROC: 0.4936 | GPU: 0.0MiB
Epoch: 26 | Edge Type: o-n | Train Loss: 0.5850 | Train AUCROC: 0.5019 | GPU: 0.0MiB
Epoch: 26 | Edge Type: n-n | Train Loss: 0.4833 | Train AUCROC: 0.5009 | GPU: 0.0MiB
Epoch: 27 | Edge Type: o-o-bank | Train Loss: 0.6271 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 27 | Edge Type: o-o-nobank | Train Loss: 0.5757 | Train AUCROC: 0.5190 | GPU: 0.0MiB
Epoch: 27 | Edge Type: o-n | Train Loss: 0.5821 | Train AUCROC: 0.4989 | GPU: 0.0MiB
Epoch: 27 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.4949 | GPU: 0.0MiB
Epoch: 28 | Edge Type: o-o-bank | Train Loss: 0.6257 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 28 | Edge Type: o-o-nobank | Train Loss: 0.5740 | Train AUCROC: 0.4894 | GPU: 0.0MiB
Epoch: 28 | Edge Type: o-n | Train Loss: 0.5820 | Train AUCROC: 0.4973 | GPU: 0.0MiB
Epoch: 28 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.5037 | GPU: 0.0MiB
Epoch: 29 | Edge Type: o-o-bank | Train Loss: 0.6261 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 29 | Edge Type: o-o-nobank | Train Loss: 0.5736 | Train AUCROC: 0.4719 | GPU: 0.0MiB
Epoch: 29 | Edge Type: o-n | Train Loss: 0.5820 | Train AUCROC: 0.4958 | GPU: 0.0MiB
Epoch: 29 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.4998 | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-o-bank | Train Loss: 0.6251 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-o-nobank | Train Loss: 0.5734 | Train AUCROC: 0.5086 | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-n | Train Loss: 0.5818 | Train AUCROC: 0.4950 | GPU: 0.0MiB
Epoch: 30 | Edge Type: n-n | Train Loss: 0.4832 | Train AUCROC: 0.4996 | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-o-bank | Train Loss: 0.6254 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-o-nobank | Train Loss: 0.5729 | Train AUCROC: 0.4919 | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-n | Train Loss: 0.5809 | Train AUCROC: 0.5051 | GPU: 0.0MiB
Epoch: 31 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.5032 | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-o-bank | Train Loss: 0.6243 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-o-nobank | Train Loss: 0.5711 | Train AUCROC: 0.4918 | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-n | Train Loss: 0.5800 | Train AUCROC: 0.4974 | GPU: 0.0MiB
Epoch: 32 | Edge Type: n-n | Train Loss: 0.4832 | Train AUCROC: 0.4980 | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-o-bank | Train Loss: 0.6244 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-o-nobank | Train Loss: 0.5695 | Train AUCROC: 0.4923 | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-n | Train Loss: 0.5799 | Train AUCROC: 0.5001 | GPU: 0.0MiB
Epoch: 33 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.4944 | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-o-bank | Train Loss: 0.6238 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-o-nobank | Train Loss: 0.5690 | Train AUCROC: 0.5001 | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-n | Train Loss: 0.5792 | Train AUCROC: 0.4980 | GPU: 0.0MiB
Epoch: 34 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.5018 | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-o-bank | Train Loss: 0.6226 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-o-nobank | Train Loss: 0.5687 | Train AUCROC: 0.4899 | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-n | Train Loss: 0.5791 | Train AUCROC: 0.4994 | GPU: 0.0MiB
Epoch: 35 | Edge Type: n-n | Train Loss: 0.4830 | Train AUCROC: 0.4951 | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-o-bank | Train Loss: 0.6222 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-o-nobank | Train Loss: 0.5664 | Train AUCROC: 0.4992 | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-n | Train Loss: 0.5784 | Train AUCROC: 0.5015 | GPU: 0.0MiB
Epoch: 36 | Edge Type: n-n | Train Loss: 0.4829 | Train AUCROC: 0.5026 | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-o-bank | Train Loss: 0.6217 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-o-nobank | Train Loss: 0.5667 | Train AUCROC: 0.4872 | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-n | Train Loss: 0.5784 | Train AUCROC: 0.5001 | GPU: 0.0MiB
Epoch: 37 | Edge Type: n-n | Train Loss: 0.4832 | Train AUCROC: 0.5023 | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-o-bank | Train Loss: 0.6210 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-o-nobank | Train Loss: 0.5645 | Train AUCROC: 0.4926 | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-n | Train Loss: 0.5776 | Train AUCROC: 0.5009 | GPU: 0.0MiB
Epoch: 38 | Edge Type: n-n | Train Loss: 0.4832 | Train AUCROC: 0.4975 | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-o-bank | Train Loss: 0.6205 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-o-nobank | Train Loss: 0.5719 | Train AUCROC: 0.5121 | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-n | Train Loss: 0.5778 | Train AUCROC: 0.4952 | GPU: 0.0MiB
Epoch: 39 | Edge Type: n-n | Train Loss: 0.4831 | Train AUCROC: 0.5019 | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-o-bank | Train Loss: 0.6203 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-o-nobank | Train Loss: 0.5622 | Train AUCROC: 0.4987 | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-n | Train Loss: 0.5770 | Train AUCROC: 0.5026 | GPU: 0.0MiB
Epoch: 40 | Edge Type: n-n | Train Loss: 0.4829 | Train AUCROC: 0.4982 | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-o-bank | Train Loss: 0.6198 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-o-nobank | Train Loss: 0.5616 | Train AUCROC: 0.5174 | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-n | Train Loss: 0.5766 | Train AUCROC: 0.5007 | GPU: 0.0MiB
Epoch: 41 | Edge Type: n-n | Train Loss: 0.4830 | Train AUCROC: 0.4943 | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-o-bank | Train Loss: 0.6192 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-o-nobank | Train Loss: 0.5599 | Train AUCROC: 0.4840 | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-n | Train Loss: 0.5754 | Train AUCROC: 0.5018 | GPU: 0.0MiB
Epoch: 42 | Edge Type: n-n | Train Loss: 0.4830 | Train AUCROC: 0.5020 | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-o-bank | Train Loss: 0.6188 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-o-nobank | Train Loss: 0.5604 | Train AUCROC: 0.4882 | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-n | Train Loss: 0.5755 | Train AUCROC: 0.5016 | GPU: 0.0MiB
Epoch: 43 | Edge Type: n-n | Train Loss: 0.4829 | Train AUCROC: 0.4998 | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-o-bank | Train Loss: 0.6182 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-o-nobank | Train Loss: 0.5597 | Train AUCROC: 0.4871 | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-n | Train Loss: 0.5757 | Train AUCROC: 0.4956 | GPU: 0.0MiB
Epoch: 44 | Edge Type: n-n | Train Loss: 0.4829 | Train AUCROC: 0.4952 | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-o-bank | Train Loss: 0.6178 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-o-nobank | Train Loss: 0.5588 | Train AUCROC: 0.5165 | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-n | Train Loss: 0.5743 | Train AUCROC: 0.5046 | GPU: 0.0MiB
Epoch: 45 | Edge Type: n-n | Train Loss: 0.4829 | Train AUCROC: 0.4997 | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-o-bank | Train Loss: 0.6174 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-o-nobank | Train Loss: 0.5575 | Train AUCROC: 0.5098 | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-n | Train Loss: 0.5749 | Train AUCROC: 0.4933 | GPU: 0.0MiB
Epoch: 46 | Edge Type: n-n | Train Loss: 0.4830 | Train AUCROC: 0.5003 | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-o-bank | Train Loss: 0.6169 | Train AUCROC: nan | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-o-nobank | Train Loss: 0.5561 | Train AUCROC: 0.5078 | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-n | Train Loss: 0.5742 | Train AUCROC: 0.5034 | GPU: 0.0MiB
Epoch: 47 | Edge Type: n-n | Train Loss: 0.4830 | Train AUCROC: 0.5012 | GPU: 0.0MiB
