Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
15,3.2234432234432235,21,0.005914574721914171,0.12415070339886579,0.04607502545499085,0.0029572873609570857,56,455,546,880,4.5522518676563735,3.1303780564122903,2.793676433289406,2.793676433289406,2.6329838813499546
16,3.20508166969147,21,0.005827421217620855,0.1741957937998838,0.04803981578319479,0.0029137106088104273,57,456,551,883,4.782981146695446,3.408074666685529,2.881871703523416,2.881871703523416,2.6797643153026205
17,3.24468085106383,23,0.005763198669740372,0.16805725070568245,0.04603929455964895,0.002881599334870186,62,460,564,915,5.120640571318824,3.760250120364316,3.160963811726192,2.7152511452205124,2.7152511452205124
18,3.254295532646048,21,0.0056011971301997395,0.20982896607218848,0.043831807468860236,0.0028005985650998693,64,473,582,947,5.052482727443987,3.7681165304289728,3.1609638117262064,2.998548374384193,2.7082942631571623
19,3.4083044982698962,22,0.005906940204973823,0.22522691555791158,0.04704278642608209,0.002953470102486912,58,463,578,985,5.199089772561097,4.062495511897411,3.1609638117261953,2.914803840870661,2.66577432841771
20,3.3436960276338517,22,0.005784941224280019,0.1839527785248735,0.04606041006528663,0.00289247061214001,63,471,579,968,4.610285343478159,3.8241473915420707,3.581134123890061,2.6759995927592977,2.6759995927592977
21,3.3025641025641024,22,0.005655075518089217,0.14238270657277088,0.036047204818737716,0.002827537759044608,63,477,585,966,4.3669873790062725,3.8429264543492923,3.601294567067429,2.677556074106743,2.677556074106743
22,3.2176759410801963,21,0.005274878591934748,0.10315190216213357,0.03614929694518046,0.002637439295967374,73,497,611,983,3.969472095516994,3.395077429499802,3.2775109165822887,2.6969232201434283,2.6601276266476366
23,3.144694533762058,20,0.005063920344222316,0.0837259794019328,0.028554950975510834,0.0025319601721111576,70,522,622,978,3.4474220161002966,3.341516396520978,2.7746228995044935,2.7640149251946267,2.7538317512850505
24,3.109612141652614,21,0.005252723212251037,0.07788694528016217,0.03610002073448159,0.0026263616061255185,74,507,593,922,3.482284188587321,2.9077361772327017,2.7640149251945774,2.5562867916537635,2.4374187250096027
25,3.0604026845637584,19,0.00514353392363657,0.06353526309511813,0.03108797233223231,0.0025717669618182844,77,516,596,912,3.4822841885873177,3.128263670057629,2.657018506686299,2.6180339887498945,2.4142135623730963
26,3.0,16,0.0051107325383304945,0.08372839828552756,0.029234210611761634,0.002555366269165247,78,507,588,882,3.3617775963286403,3.1538990924685915,2.6905872055720614,2.4600557842932815,2.4600557842932815
27,3.071304347826087,17,0.005350704438721406,0.09163187492766928,0.028952853341600145,0.002675352219360703,66,495,575,883,3.2889894353843294,2.669610396486859,2.618033988749878,2.4811943040920204,2.4142135623730963
28,3.1730103806228374,19,0.00549915143955431,0.1056447792408373,0.036979421980948536,0.0027495757197771556,53,495,578,917,3.261029807924709,3.107115494301452,2.64487818042077,2.5961546760086396,2.5254611713836597
29,3.149579831932773,19,0.005302322949381773,0.11612096671273571,0.04764293705964491,0.0026511614746908864,57,511,595,937,3.298638149686175,3.059239945292723,2.9529676789035837,2.596154676008647,2.5681148594401693
30,3.2693602693602695,19,0.005513255091669931,0.1001389290859934,0.05761055215381082,0.0027566275458349655,59,502,594,971,3.3345643341285487,3.245981258779008,2.891164131198275,2.732050807568894,2.5961546760086316
31,3.236842105263158,19,0.005332524061389057,0.10818457791481897,0.055108711646540576,0.002666262030694529,58,505,608,984,3.569145752095432,3.2476796335652995,2.8430097825152583,2.7320508075688847,2.594482966916749
32,3.2978369384359403,21,0.005496394897393233,0.10552771779967304,0.05760431174434152,0.0027481974486966167,60,497,601,991,3.616554300877841,3.2538966150262807,3.1152633312803917,2.7320508075688745,2.7131131563204187
33,3.3513513513513513,19,0.005670645264553894,0.06654310147960467,0.05862687203147729,0.002835322632276947,57,487,592,992,3.7191197972608947,3.603302681245121,3.155784533240335,2.764014925194588,2.7320508075688763
34,3.331103678929766,19,0.005579738155661249,0.05388172178168385,0.051074209121533154,0.0027898690778306247,64,498,598,996,3.8109964682349338,3.5887604602518035,3.033260362127044,2.764014925194584,2.732050807568884
35,3.3537414965986394,20,0.005713358597271958,0.03773581008846524,0.043090183535308954,0.002856679298635979,60,482,588,986,3.801495966967784,3.180595963168683,2.9407988572732573,2.764014925194582,2.7320508075688794
36,3.3355817875210794,19,0.005634428695136959,0.03861732730697388,0.04055082844389461,0.002817214347568479,67,491,593,989,3.9960500249876008,3.633052002434125,3.0181165629218225,2.9207318985935817,2.9207318985935817
37,3.2364864864864864,20,0.005476288471212329,0.04975638022840255,0.04206508728567552,0.0027381442356061644,67,501,592,958,3.9625944390262857,3.742202418561198,2.940339364315477,2.6719088376355153,2.520557910464298
38,3.3181818181818183,22,0.005811176564241363,0.028138622085955446,0.03884388809655107,0.0029055882821206816,62,473,572,949,4.008450209107902,3.7674166343200826,2.968093893361755,2.618033988749898,2.5681148594401457
39,3.3168141592920355,21,0.00588087616895751,0.020501516806123447,0.036937892252010454,0.002940438084478755,53,467,565,937,3.6113401940632164,3.5294278388311575,2.9699741819871592,2.618033988749893,2.56811485944016
40,3.1856899488926746,20,0.005436330970806612,0.019975409385213843,0.037372332433539907,0.002718165485403306,60,497,587,935,3.4906841070971146,3.4153546743193157,3.017979118973063,2.732050807568885,2.6180339887499087
41,3.1538461538461537,19,0.005282824378301765,0.015775013275614605,0.04157068812240332,0.0026414121891508826,66,496,598,943,3.6393845331457118,3.4210768885719176,2.983994032963744,2.8247337659509837,2.8247337659509837
42,3.1369426751592355,21,0.005003098365485224,0.02376941591410725,0.036215759595302495,0.0025015491827426123,65,531,628,985,3.5876655223781526,3.2889380163402837,2.9027890406596466,2.8477590650225704,2.6180339887499
43,3.1342812006319116,21,0.004959305697202391,0.02956414784789239,0.03636430266072394,0.002479652848601196,64,547,633,992,3.4661318971013237,3.270217443530255,2.6180339887499056,2.6180339887498967,2.5989765574929136
44,3.156050955414013,21,0.005033574091569398,0.04309223605074777,0.03825987626666966,0.0025167870457846993,64,534,628,991,3.665070905709579,3.4689948813381375,2.8431685178272352,2.6180339887498967,2.6180339887498905
45,3.143302180685358,20,0.004903747551771229,0.05427700045090222,0.03949865722817894,0.0024518737758856147,80,541,642,1009,3.832195959025272,3.245998929044721,2.8819196928608024,2.6180339896427522,2.6180339887499042
46,3.12597200622084,21,0.004869115274487289,0.02718952515498467,0.04034746751332606,0.0024345576372436445,76,546,643,1005,3.813528186209785,3.245449700159923,2.793005895184245,2.618033988749913,2.6180339887498953
47,3.125,21,0.004890453834115806,0.0067871905972669245,0.042634081873149196,0.002445226917057903,74,539,640,1000,4.003557848700534,3.171339951009659,2.6180339887498927,2.5900582367313474,2.568114859440159
48,3.1393188854489162,20,0.004867161062711498,0.05030868275385693,0.04964287341586557,0.002433580531355749,74,554,646,1014,3.583577470720474,3.1506733651396437,2.920012506343704,2.77935460439026,2.73481761131751
49,3.1514195583596214,20,0.004978545905781393,0.06961692624573813,0.03973672226826801,0.0024892729528906963,79,531,634,999,3.3767639167461376,2.906966906135503,2.8029414989771473,2.7807288917379207,2.705039387950498
50,3.115987460815047,21,0.004891660064073858,0.07977500532920184,0.04348399362229346,0.0024458300320369286,80,534,638,994,3.4876604870253223,3.1469750837323587,2.889003198384846,2.8456884512514136,2.6518903618476717
51,3.143312101910828,19,0.005013256940846616,0.08889175708896273,0.04261544053132663,0.002506628470423308,74,534,628,987,3.2660788527580036,3.2077232608487574,2.893660540693059,2.5839218429297484,2.52504029853744
52,3.1845906902086676,20,0.005119920723808148,0.03402355414694812,0.03898403090343616,0.0025599603619040736,72,528,623,992,3.4731397850221866,3.0844062196214006,2.852802356083153,2.7320508075688763,2.5101758894380892
53,3.1333333333333333,22,0.00498145204027557,0.05665154385769625,0.03641153286516694,0.0024907260201377846,79,537,630,987,3.4737143524223533,3.2830113611072473,3.0844062196213917,2.7320508075688705,2.6657743284176934
54,3.096875,20,0.004846439749608763,0.06413901288382978,0.03461155000507747,0.002423219874804382,90,544,640,991,3.474530358294469,3.3079255863779355,2.801937735804835,2.7320508075688723,2.6657743284177178
55,3.203225806451613,18,0.005174839751941216,0.05317609077727108,0.03631235515485989,0.002587419875970608,76,505,620,993,3.3847380203804427,3.3176330028782353,2.825955014888479,2.8148715651848475,2.76401492519459
56,3.141025641025641,18,0.005041774704696052,0.07157356133544204,0.045706666019166016,0.0025208873523480265,71,519,624,980,3.4131912891423344,3.3415705484125313,3.3415705484125313,2.935373902878425,2.8793852415718275
57,3.048076923076923,18,0.0048925793307815785,0.056534774428114755,0.0455631974862744,0.002446289665390789,71,528,624,951,3.4127016902269927,3.3028557667432024,2.879385241571814,2.846250183441138,2.6751308705666395
58,3.098360655737705,19,0.005087620124364048,0.03801853480244171,0.05119562452976146,0.002543810062182024,66,510,610,945,3.44308455963342,3.2142308731254263,2.952963530086162,2.952963530086162,2.7854702158578744
59,3.035058430717863,18,0.005075348546350941,0.08206886567285655,0.05529474235651196,0.0025376742731754707,71,505,599,909,3.4043583225362104,3.163776346626209,3.000000000000006,2.8062481471562393,2.8062481471562393
60,3.061688311688312,18,0.004978354978354978,0.0853419090489956,0.061247670555825647,0.0024891774891774893,78,517,616,943,3.0361058614558027,3.008838225596285,2.925664849620844,2.7775436700471787,2.7640149251945227
61,3.0718954248366015,18,0.005027652086475616,0.07281041870904323,0.06281956968231478,0.002513826043237808,83,517,612,940,3.013734421894852,3.000892629629553,2.9122291784843783,2.8060053949202697,2.618033988749891
62,3.1264367816091956,17,0.005142165759225649,0.09510366804072376,0.05961972710741183,0.002571082879612825,75,505,609,952,3.4832201334597577,3.3270226119374486,3.102258363776651,2.7189713762092764,2.7189713762092764
63,3.1528239202657806,19,0.005245963261673512,0.0747936402614374,0.05594653884127569,0.002622981630836756,67,505,602,949,3.6049638828961554,3.5043112036168877,3.2430163688460416,2.8062396609455837,2.5848652221258908
64,3.174342105263158,20,0.005229558657764676,0.06349496899439647,0.05605763460096985,0.002614779328882338,67,508,608,965,3.835568190039111,3.181208839907379,2.879385241571828,2.8019377358048327,2.705039387950473
65,3.1672240802675584,19,0.005305232965272292,0.056884951219814094,0.04943762553185268,0.0026526164826361463,61,488,598,947,3.523217189988125,3.2591913099084917,2.8273123383207888,2.776145911195503,2.7320508075691348
66,3.185185185185185,18,0.005371307226281931,0.07493316520870862,0.04196362933736671,0.0026856536131409656,64,478,594,946,3.5372598749474755,3.2031228771940183,2.8625260060058055,2.675130870566648,2.577858040769391
67,3.2130584192439864,19,0.0055302210314010095,0.10430727950346569,0.033285738698109836,0.0027651105157005043,63,471,582,935,3.7900803475025735,3.3499696981103035,2.683370801533672,2.6825070656623997,2.675130870566641
68,3.2204585537918873,19,0.005689856102105807,0.08925837720739072,0.027165436953796737,0.0028449280510529037,65,455,567,913,3.653129793049129,3.3027756377319966,2.66220173324491,2.657229878656847,2.657229878656847
69,3.1733800350262698,18,0.005567333394782929,0.07888702724234195,0.023700393119257136,0.0027836666973914646,70,474,571,906,3.254714196881306,3.0072421145458375,2.6657743284177107,2.414213562373108,2.414213562373101
70,3.148861646234676,17,0.005524318677604694,0.04116121486338904,0.024876459557075275,0.0027621593388023474,66,483,571,899,3.372954592150613,2.8485606337659024,2.6657743284177022,2.6180339887499064,2.484138522165605
71,3.1219512195121952,18,0.005448431447665263,0.05088570032772946,0.02939048542386154,0.002724215723832631,71,483,574,896,3.404698420898806,2.930510047765581,2.7320508075688754,2.7320508075688705,2.705039387950485
72,3.1284722222222223,18,0.005440821256038648,0.057050373310771986,0.040119172586337445,0.0027204106280193235,72,485,576,901,3.47593186905445,3.0705311824805848,2.764014925194576,2.732050807568881,2.5562867916537746
73,3.140819964349376,16,0.005608607079195314,0.053832879298349075,0.045761319290731045,0.002804303539597657,64,468,561,881,3.509143158956873,3.0164478832810575,2.7640149251945814,2.7320508075688745,2.626499035804514
74,3.1335616438356166,18,0.005374891327333819,0.05308728014797689,0.038430898150225115,0.0026874456636669093,69,490,584,915,3.4510547387068695,2.8902320018131973,2.7521508957438963,2.6180339887498865,2.522063132587201
75,3.176079734219269,19,0.005284658459599449,0.03338145145476183,0.048940756711423096,0.0026423292297997245,63,487,602,956,3.4490772735254986,3.278952070856829,2.6180339887499073,2.59442896855004,2.59442896855004
76,3.164983164983165,20,0.005337239738588811,0.026024260082132655,0.04887087148673601,0.0026686198692944057,60,466,594,940,3.3832661736580674,3.129558679653123,2.894859312198607,2.6180339887499198,2.538700427751317
77,3.2457912457912457,19,0.005473509689361291,0.022217615585198015,0.050849345687432435,0.002736754844680646,66,455,594,964,3.4488896596445167,2.8252766045064575,2.8252766045064575,2.7039831611865464,2.6180339887498985
78,3.2801358234295415,19,0.005578462284744118,0.03424241851488654,0.047975773197314456,0.002789231142372059,60,473,589,966,3.8138204335307773,2.968557235553709,2.7011222230248984,2.532088886237963,2.511898468807455
79,3.1737704918032787,21,0.0052114457993485686,0.035441617666160656,0.04248009221062079,0.0026057228996742847,60,512,610,968,3.8895937435343955,3.1233650107207884,2.5645444053125135,2.5320888862379625,2.4811943040920235
80,3.1610845295055823,21,0.0050496557979322395,0.05077797240811666,0.043259904141810204,0.0025248278989661197,73,523,627,991,3.9579954745676122,3.2356658687262687,2.8136065026483275,2.7012225810718338,2.7012225810718338
81,3.138211382113821,20,0.0051110934562114355,0.060623525421851565,0.030192954672056575,0.0025555467281057173,67,535,615,965,3.1833865248262256,3.164247938460283,2.8136065026483337,2.6180339887499002,2.609272905365291
82,3.01980198019802,20,0.004991408231732264,0.08023868182257488,0.026207647674991768,0.002495704115866132,75,535,606,915,3.1642479384602025,3.143796129897374,2.7277009706700333,2.6180339887498953,2.6180339887498953
83,3.0623946037099494,20,0.005172963857618158,0.098576507662117,0.033656859563940114,0.002586481928809079,80,522,593,908,3.2820166220349,2.8614369307134417,2.8136065026483315,2.7320508075688745,2.6354973136050126
84,2.993174061433447,19,0.005116536857151192,0.07835557909433434,0.031249281179014158,0.002558268428575596,82,522,586,877,2.912229178484387,2.8416133939214343,2.8136065026483297,2.6751308705666617,2.4811943040920266
85,2.982876712328767,17,0.0051164266077680385,0.11979694321749423,0.02919993539453652,0.0025582133038840197,79,495,584,871,2.7889731623445595,2.532943306913112,2.4877950610219335,2.4142135623730994,2.414213562373091
86,3.01027397260274,17,0.005163420193143636,0.09527600481399597,0.03267481801929827,0.002581710096571818,74,506,584,879,3.252872086438379,2.8793852415718093,2.6180339887499002,2.494073635534088,2.4142135623731047
87,3.0330434782608697,17,0.005284047871534616,0.08406871703305258,0.03968575385966689,0.002642023935767308,67,500,575,872,3.000000000000016,2.7320508075688887,2.618033988749901,2.5681148594401546,2.532088886237963
88,3.0362694300518136,16,0.005253061297667497,0.10840514937925416,0.038877137063665544,0.0026265306488337486,73,499,579,879,3.198691243516004,2.732050807568888,2.6180339887498962,2.6180339887498962,2.5681148594401577
89,3.0235690235690234,17,0.0050987673247369705,0.10187514086218516,0.036448358039267124,0.0025493836623684853,74,515,594,898,3.198691243516004,2.788973162344578,2.7320508075688688,2.6180339887499,2.539043281780331
90,3.093062605752961,18,0.005242478992801629,0.10512135407654456,0.03519087273939469,0.0026212394964008146,72,497,591,914,3.307206295449025,2.9380467104394614,2.788973162344584,2.732050807568877,2.6556084953349335
91,3.047138047138047,18,0.00513851272704561,0.08191583502837711,0.02932983107913527,0.0025692563635228054,70,500,594,905,3.5484417549785277,2.8336319711018065,2.7973092471105505,2.7889731623445857,2.724748273675128
92,3.0103092783505154,16,0.005181255212307256,0.09318639694688703,0.03459704671044876,0.0025906276061536276,71,495,582,876,3.7484612905713237,2.73205080756888,2.71042903002934,2.71042903002934,2.6180339887499042
93,2.864321608040201,17,0.004805908738322485,0.06462346104769968,0.02466819426618422,0.0024029543691612425,78,529,597,855,3.0696279303559146,2.6180339887499007,2.618033988749898,2.618033988749894,2.523095590631679
94,2.843205574912892,17,0.004961964354123721,0.033994176171102744,0.023558922687842543,0.0024809821770618605,78,505,574,816,2.813606502648328,2.618033988749901,2.618033988749895,2.6180339887498927,2.4811943040920266
95,2.903225806451613,16,0.005212254589679736,0.025458399247169382,0.022513100201272236,0.002606127294839868,73,484,558,810,3.161923187343219,2.7320508075688807,2.618033988749905,2.6180339887498874,2.5230955906316694
96,2.977152899824253,17,0.005241466372930023,0.060317168605586564,0.026073920221547635,0.0026207331864650115,80,482,569,847,4.440848338915625,-2.8617422425314945,2.732050807568869,2.701760262788986,2.6180339887498927
97,2.9910233393177736,16,0.005379538380067938,0.07272164816876579,0.031155884477248923,0.0026897691900339693,85,460,557,833,4.632063076143087,-2.942687514647047,2.691586663001922,2.5096685722160377,2.5096685722160377
98,3.050541516245487,17,0.005516349938961098,0.12816624441825158,0.02229031497984566,0.002758174969480549,81,447,554,845,4.563632673549001,2.8972807705206978,-2.7168708472893024,2.7015110029290685,2.4617441759181813
99,3.131868131868132,18,0.0057465470309507015,0.08627968411048344,0.03204894754246937,0.0028732735154753503,71,435,546,855,4.4999258263232225,3.002478120101866,2.7650942973371757,-2.70962373131402,2.6180339887498967
100,3.1838235294117645,19,0.005863395081789622,0.07484376938785708,0.03328977191109544,0.0029316975408948107,69,428,544,866,4.698151660522072,2.959461116672264,2.959461116672264,-2.833360846700302,2.618033988749897
101,3.236559139784946,19,0.005810698635161483,0.11098351106813142,0.03313283689627775,0.002905349317580742,65,432,558,903,4.742941698788735,2.9426565117521952,2.9426565117521952,-2.8439030688927716,2.68036902235768
102,3.1837455830388692,17,0.005634947934582068,0.11290971168687415,0.032183799710301476,0.0028174739672910346,61,443,566,901,4.57776211235947,2.970335327285866,2.970335327285866,2.818116406040713,2.618033988749895
103,3.1423357664233578,18,0.005744672333497913,0.1309298312354108,0.027525550591714413,0.002872336166748956,61,449,548,861,3.8798315201881124,2.8288054020513305,2.8288054020513305,2.618033988749903,2.5320888862379523
104,3.1604938271604937,17,0.005583911355407233,0.13694362191515672,0.04032946153949144,0.0027919556777036164,59,472,567,896,3.6944361555477823,3.329000030029626,2.8576885954186326,2.689802513741461,2.689802513741461
105,3.1978984238178634,20,0.005610348111961164,0.09996144118727507,0.04672724484368115,0.002805174055980582,61,479,571,913,3.7581019730111804,3.6697690571072257,3.082094525628731,2.9827799100281323,2.664843888302394
106,3.1770833333333335,20,0.0055253623188405805,0.0949890092997184,0.041258917417005644,0.00276268115942029,60,475,576,915,3.7023691364677984,3.5684163081498896,3.1616387827784456,3.0326837069418255,2.839013649215403
107,3.163963963963964,18,0.005711126288743617,0.0653613580375569,0.04366150401238121,0.0028555631443718085,54,465,555,878,3.7581019730111778,3.1492701333358615,2.930775355004133,2.8793852415718195,2.786644321913136
108,3.134649910233393,20,0.005637859550779484,0.06830122647074861,0.055924218961915385,0.002818929775389742,67,464,557,873,4.0998784870546485,3.098582120713775,2.983994032963785,2.8793852415718084,2.7045017256804655
109,3.1600688468158347,20,0.0054483945634755775,0.09660257111757282,0.05957917144072187,0.0027241972817377887,75,488,581,918,4.103282447627462,3.0800429934159608,2.9377178701332705,2.7952959766137675,2.6180339887498945
110,3.0838926174496644,21,0.0051830128024364115,0.08515071119314559,0.05471078638914746,0.0025915064012182053,77,502,596,919,4.13494423585892,3.080168317942976,2.9839940329637398,2.8111578286817016,2.6180339887498962
111,3.1095652173913044,18,0.005417361005908195,0.07308293941720466,0.05291939981965558,0.002708680502954098,68,481,575,894,3.549358981384207,3.333589893361535,2.7647055839055388,2.748996282907641,2.4458410862234157
112,3.0892857142857144,18,0.005526450293892155,0.10155017356988245,0.051881533149390306,0.002763225146946077,67,471,560,865,3.4964855863044155,2.703177469321048,2.703177469321048,2.685423332143012,2.414213562373094
113,3.098330241187384,19,0.0057589781434709735,0.08422459492900147,0.055660686458460125,0.002879489071735487,61,454,539,835,3.376500167754504,2.7709120513064223,2.5948495241127416,2.5948495241127416,2.532088886237961
114,3.0123456790123457,18,0.0053221655106225185,0.09338325407480023,0.05032817639415834,0.0026610827553112592,68,483,567,854,3.1860675383116126,2.770912051306418,2.532088886237948,2.4833291226845744,2.4833291226845744
115,2.9507042253521125,19,0.005204063889509898,0.08536627102984831,0.03510279936854088,0.0026020319447549495,68,485,568,838,3.2994184971287677,2.7709120513064334,2.7695051513849775,2.5961546760086356,2.532088886237966
116,2.89048473967684,19,0.005198713560569857,0.05771877306699081,0.0328155865863399,0.0025993567802849284,66,479,557,805,3.114907541476756,2.9386383358084234,2.769505151385006,2.6180339887498967,2.6180339887498953
117,2.919499105545617,17,0.005232077250081751,0.049394851291859575,0.03402351971224958,0.0026160386250408756,63,468,559,816,3.5255911589158417,3.4815999338892305,2.841734414615445,2.784753134889157,2.6114909135203934
118,2.931407942238267,20,0.005300918521226522,0.01014703003036278,0.035269974710407916,0.0026504592606132614,65,463,554,812,3.594883467361774,3.4450968980020478,2.773779151211145,2.773779151211145,2.540790995740788
119,2.933333333333333,19,0.00529482551143201,-0.006022211824023733,0.03325990620108268,0.002647412755716005,62,469,555,814,3.649480758701945,3.0770135056227215,2.6758260893798873,2.6758260893798873,2.4357151632668996
120,3.0570902394106816,19,0.005640387895591663,-0.022019681450334814,0.03625387584216245,0.0028201939477958318,59,457,543,830,3.757607063172451,3.4299616019600303,2.943600032418891,2.527542102239717,2.4730244254912943
121,3.1059730250481694,19,0.005996086920942412,-0.00846835633795737,0.03581837921571989,0.002998043460471206,58,435,519,806,3.6619726684921177,3.421230016368655,2.923996032223543,2.7485219692407843,2.5642510949849875
122,3.066666666666667,20,0.006207827260458839,-0.029139447479053553,0.049053887219756426,0.0031039136302294197,59,418,495,759,3.553788408138314,3.3016522469986835,3.13219328875919,2.7528807187646516,2.492501415185413
123,3.056367432150313,18,0.0063940741258374754,-0.030492702854364142,0.05028588015202285,0.0031970370629187377,66,402,479,732,3.364067498272867,3.1390555779168077,3.080397304575351,2.722091874207126,2.6180339887499016
124,3.0464135021097047,18,0.006440620511859841,-0.010275095262548481,0.05510164940544687,0.00322031025592992,68,403,474,722,3.215600958469957,3.029787329718203,2.823811612416625,2.763654400978706,2.6180339887498936
125,3.0228690228690227,20,0.006297643797643798,0.0031795089891325156,0.059400959400959394,0.003148821898821899,71,409,481,727,3.337971189747246,3.031807503561267,2.879385241571814,2.62450455636793,2.6180339887498967
126,3.002169197396963,19,0.00652645477694992,0.011274125374023333,0.05979639715763233,0.0032632273884749597,74,391,461,692,3.4359508435025936,3.118513223026508,3.0245434276587355,2.965539372602584,2.7181406138035777
127,2.9197396963123645,18,0.0063472602093747055,0.08022132666052642,0.05096304033397308,0.0031736301046873527,76,390,461,673,3.660112298503523,2.9501722609511325,2.8019377358048545,2.708056343044548,2.66466011055818
128,2.9404255319148938,16,0.006269564033933674,0.09112099527667915,0.05016817697668761,0.0031347820169668377,72,400,470,691,3.5030659669447357,3.005787849785073,2.9318516525781306,2.792957206629175,2.7008722265114966
129,3.0107066381156318,17,0.006460743858617236,0.08643907081904098,0.04336867034939841,0.0032303719293086176,71,393,467,703,3.0183842382650914,3.0057878497850714,2.988610490404063,2.817965869032692,2.700872226511516
