Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
1703.0,116.0,1384.0,25.0,84.0,34.0
1570.0,123.0,1282.0,25.0,105.0,16.0
1423.0,94.0,1181.0,17.0,90.0,6.0
1359.0,107.0,1127.0,18.0,89.0,9.0
1283.0,122.0,1049.0,27.0,96.0,29.0
1184.0,90.0,1001.0,13.0,80.0,3.0
1095.0,68.0,928.0,16.0,45.0,11.0
1024.0,93.0,854.0,15.0,93.0,7.0
994.0,93.0,822.0,18.0,81.0,16.0
984.0,56.0,815.0,9.0,45.0,15.0
946.0,83.0,783.0,29.0,80.0,30.0
872.0,68.0,761.0,11.0,63.0,8.0
854.0,77.0,735.0,14.0,63.0,14.0
860.0,68.0,744.0,9.0,58.0,8.0
827.0,73.0,692.0,11.0,59.0,5.0
788.0,86.0,640.0,13.0,84.0,10.0
838.0,90.0,684.0,17.0,72.0,21.0
849.0,140.0,655.0,31.0,124.0,39.0
908.0,69.0,761.0,12.0,55.0,5.0
899.0,68.0,744.0,5.0,74.0,12.0
911.0,97.0,774.0,16.0,79.0,11.0
961.0,71.0,810.0,5.0,77.0,14.0
967.0,95.0,812.0,29.0,62.0,9.0
965.0,74.0,806.0,14.0,59.0,7.0
853.0,77.0,685.0,19.0,58.0,1.0
884.0,100.0,696.0,16.0,104.0,13.0
914.0,63.0,739.0,6.0,65.0,3.0
882.0,83.0,694.0,24.0,55.0,21.0
892.0,95.0,697.0,20.0,80.0,10.0
875.0,78.0,696.0,15.0,65.0,5.0
864.0,64.0,688.0,15.0,47.0,6.0
853.0,72.0,677.0,9.0,69.0,6.0
849.0,157.0,639.0,27.0,157.0,10.0
965.0,97.0,763.0,20.0,86.0,5.0
994.0,106.0,775.0,23.0,83.0,9.0
976.0,91.0,772.0,26.0,61.0,8.0
1032.0,209.0,789.0,20.0,193.0,40.0
1206.0,152.0,995.0,32.0,122.0,34.0
1410.0,240.0,1107.0,17.0,220.0,148.0
1454.0,77.0,1290.0,10.0,70.0,10.0
1424.0,86.0,1266.0,18.0,66.0,8.0
1487.0,69.0,1242.0,15.0,56.0,116.0
1473.0,80.0,1331.0,16.0,67.0,4.0
1309.0,81.0,1151.0,9.0,84.0,11.0
1215.0,67.0,1061.0,15.0,48.0,9.0
903.0,70.0,751.0,11.0,62.0,3.0
876.0,58.0,728.0,8.0,66.0,6.0
836.0,56.0,710.0,10.0,46.0,3.0
721.0,62.0,588.0,8.0,58.0,8.0
698.0,75.0,567.0,12.0,70.0,9.0
702.0,67.0,555.0,9.0,62.0,8.0
707.0,105.0,556.0,30.0,80.0,12.0
759.0,98.0,597.0,20.0,81.0,13.0
821.0,82.0,642.0,16.0,69.0,2.0
863.0,86.0,677.0,14.0,94.0,2.0
896.0,98.0,719.0,16.0,100.0,3.0
928.0,84.0,752.0,19.0,64.0,8.0
943.0,74.0,769.0,19.0,58.0,10.0
917.0,93.0,751.0,19.0,94.0,5.0
917.0,134.0,762.0,23.0,128.0,12.0
955.0,68.0,837.0,14.0,56.0,4.0
933.0,60.0,800.0,6.0,55.0,8.0
883.0,95.0,732.0,19.0,82.0,13.0
879.0,95.0,758.0,19.0,83.0,5.0
904.0,81.0,774.0,11.0,70.0,20.0
887.0,87.0,744.0,16.0,79.0,3.0
818.0,83.0,682.0,17.0,72.0,5.0
835.0,54.0,699.0,8.0,54.0,23.0
833.0,76.0,717.0,22.0,55.0,7.0
839.0,85.0,708.0,15.0,75.0,11.0
848.0,113.0,709.0,18.0,107.0,8.0
872.0,118.0,735.0,21.0,96.0,7.0
918.0,114.0,763.0,25.0,96.0,5.0
1007.0,140.0,817.0,27.0,118.0,23.0
1154.0,111.0,923.0,21.0,84.0,61.0
1217.0,150.0,1006.0,31.0,122.0,19.0
1314.0,154.0,1073.0,29.0,147.0,43.0
1385.0,113.0,1155.0,20.0,94.0,17.0
1422.0,142.0,1175.0,31.0,98.0,15.0
1492.0,174.0,1206.0,41.0,117.0,13.0
1489.0,96.0,1194.0,22.0,69.0,40.0
1404.0,102.0,1133.0,16.0,89.0,5.0
1340.0,143.0,1064.0,31.0,97.0,3.0
1307.0,149.0,965.0,23.0,198.0,10.0
1319.0,129.0,1063.0,21.0,113.0,6.0
1293.0,151.0,1065.0,23.0,116.0,14.0
1308.0,85.0,1072.0,8.0,77.0,55.0
1259.0,60.0,1074.0,12.0,48.0,4.0
1413.0,88.0,1048.0,11.0,81.0,319.0
1382.0,111.0,1331.0,17.0,96.0,13.0
1315.0,151.0,1227.0,24.0,139.0,12.0
1376.0,153.0,1269.0,25.0,148.0,16.0
1499.0,300.0,1315.0,64.0,285.0,24.0
1739.0,239.0,1550.0,34.0,251.0,16.0
1991.0,246.0,1807.0,39.0,224.0,18.0
1861.0,186.0,1677.0,34.0,164.0,17.0
1959.0,190.0,1786.0,33.0,164.0,15.0
2020.0,235.0,1831.0,46.0,186.0,20.0
2103.0,214.0,1905.0,25.0,199.0,12.0
2058.0,308.0,1777.0,43.0,306.0,65.0
2098.0,153.0,1898.0,22.0,150.0,25.0
2020.0,220.0,1802.0,33.0,227.0,28.0
2033.0,135.0,1861.0,19.0,128.0,26.0
1973.0,203.0,1806.0,21.0,219.0,19.0
1931.0,136.0,1814.0,20.0,129.0,11.0
1861.0,276.0,1726.0,23.0,341.0,32.0
1735.0,221.0,1693.0,26.0,224.0,22.0
1795.0,183.0,1757.0,20.0,194.0,35.0
1801.0,200.0,1730.0,16.0,200.0,93.0
1966.0,343.0,1884.0,54.0,348.0,114.0
2111.0,162.0,2145.0,16.0,164.0,50.0
2148.0,151.0,2219.0,26.0,128.0,9.0
2057.0,188.0,1986.0,27.0,156.0,20.0
2036.0,238.0,1908.0,27.0,230.0,32.0
2109.0,217.0,1950.0,19.0,233.0,12.0
2044.0,111.0,1905.0,23.0,83.0,31.0
1712.0,123.0,1510.0,16.0,106.0,15.0
1672.0,207.0,1425.0,25.0,188.0,14.0
1755.0,178.0,1500.0,23.0,152.0,35.0
1764.0,206.0,1519.0,25.0,192.0,40.0
1707.0,242.0,1476.0,23.0,220.0,32.0
1761.0,254.0,1507.0,21.0,259.0,72.0
1927.0,190.0,1732.0,20.0,183.0,38.0
2014.0,149.0,1840.0,14.0,146.0,40.0
1967.0,186.0,1808.0,15.0,190.0,29.0
1976.0,183.0,1827.0,20.0,174.0,25.0
1939.0,170.0,1782.0,18.0,164.0,38.0
1904.0,169.0,1739.0,21.0,178.0,31.0
1761.0,130.0,1586.0,9.0,143.0,45.0
1675.0,114.0,1537.0,10.0,115.0,60.0
1630.0,175.0,1530.0,9.0,181.0,25.0
1637.0,255.0,1528.0,24.0,266.0,18.0
1675.0,153.0,1610.0,24.0,143.0,49.0
1647.0,143.0,1610.0,11.0,151.0,15.0
1671.0,172.0,1532.0,18.0,183.0,87.0
1676.0,236.0,1610.0,16.0,230.0,14.0
1752.0,215.0,1676.0,15.0,223.0,26.0
1784.0,172.0,1730.0,13.0,180.0,8.0
1701.0,209.0,1603.0,9.0,235.0,6.0
1729.0,190.0,1640.0,13.0,194.0,10.0
1747.0,144.0,1665.0,13.0,146.0,9.0
1638.0,115.0,1542.0,11.0,127.0,12.0
1525.0,145.0,1434.0,10.0,168.0,14.0
1460.0,169.0,1370.0,12.0,218.0,30.0
1481.0,137.0,1446.0,11.0,173.0,11.0
1408.0,95.0,1405.0,10.0,101.0,8.0
1310.0,104.0,1300.0,9.0,114.0,9.0
1262.0,85.0,1265.0,4.0,103.0,8.0
1240.0,93.0,1235.0,5.0,115.0,15.0
1213.0,112.0,1212.0,8.0,124.0,19.0
1114.0,65.0,1081.0,0.0,80.0,8.0
1005.0,74.0,957.0,4.0,89.0,12.0
978.0,109.0,917.0,11.0,118.0,17.0
967.0,66.0,920.0,4.0,78.0,9.0
935.0,86.0,881.0,5.0,97.0,9.0
893.0,120.0,863.0,12.0,142.0,7.0
877.0,97.0,846.0,8.0,111.0,15.0
932.0,111.0,900.0,5.0,132.0,8.0
979.0,87.0,941.0,9.0,94.0,15.0
960.0,110.0,923.0,9.0,120.0,10.0
1025.0,121.0,999.0,8.0,166.0,21.0
1079.0,92.0,1083.0,9.0,93.0,13.0
1059.0,106.0,1021.0,8.0,122.0,29.0
1058.0,107.0,1054.0,13.0,112.0,15.0
1028.0,66.0,1039.0,6.0,71.0,8.0
992.0,79.0,1010.0,8.0,88.0,7.0
964.0,68.0,973.0,5.0,74.0,10.0
878.0,64.0,823.0,7.0,67.0,6.0
876.0,109.0,792.0,10.0,112.0,21.0
835.0,90.0,768.0,6.0,95.0,21.0
815.0,103.0,757.0,14.0,114.0,16.0
865.0,105.0,819.0,15.0,101.0,8.0
912.0,79.0,841.0,5.0,85.0,29.0
921.0,64.0,875.0,6.0,68.0,14.0
916.0,64.0,875.0,3.0,82.0,10.0
872.0,72.0,827.0,14.0,67.0,7.0
855.0,69.0,793.0,8.0,64.0,5.0
819.0,104.0,721.0,8.0,111.0,5.0
822.0,83.0,702.0,5.0,95.0,5.0
813.0,71.0,695.0,3.0,86.0,10.0
792.0,59.0,690.0,7.0,61.0,2.0
772.0,46.0,667.0,7.0,48.0,7.0
746.0,47.0,644.0,4.0,47.0,14.0
726.0,52.0,636.0,5.0,53.0,16.0
661.0,51.0,587.0,2.0,61.0,12.0
617.0,46.0,566.0,2.0,59.0,9.0
587.0,64.0,537.0,5.0,73.0,5.0
601.0,53.0,550.0,7.0,62.0,10.0
627.0,48.0,568.0,5.0,48.0,9.0
634.0,44.0,570.0,7.0,36.0,9.0
619.0,43.0,549.0,3.0,46.0,5.0
619.0,48.0,538.0,2.0,55.0,15.0
615.0,57.0,536.0,1.0,75.0,8.0
638.0,54.0,544.0,8.0,54.0,54.0
644.0,52.0,587.0,1.0,66.0,10.0
647.0,47.0,605.0,4.0,54.0,10.0
653.0,46.0,613.0,6.0,44.0,16.0
664.0,37.0,620.0,2.0,49.0,8.0
668.0,92.0,647.0,11.0,108.0,21.0
694.0,40.0,705.0,2.0,49.0,8.0
643.0,46.0,648.0,5.0,51.0,7.0
613.0,36.0,634.0,7.0,37.0,9.0
595.0,28.0,611.0,0.0,36.0,5.0
563.0,42.0,580.0,6.0,40.0,7.0
561.0,54.0,571.0,9.0,56.0,14.0
510.0,53.0,492.0,10.0,49.0,12.0
526.0,55.0,508.0,2.0,60.0,11.0
522.0,34.0,500.0,2.0,38.0,7.0
516.0,38.0,488.0,5.0,44.0,5.0
531.0,62.0,503.0,8.0,62.0,13.0
563.0,47.0,547.0,3.0,55.0,11.0
567.0,55.0,545.0,4.0,65.0,6.0
571.0,56.0,546.0,6.0,56.0,11.0
571.0,62.0,554.0,10.0,55.0,8.0
620.0,78.0,590.0,10.0,85.0,17.0
666.0,54.0,657.0,10.0,47.0,14.0
655.0,58.0,636.0,2.0,64.0,3.0
657.0,70.0,624.0,12.0,67.0,4.0
690.0,116.0,648.0,13.0,132.0,28.0
747.0,51.0,750.0,7.0,46.0,9.0
765.0,87.0,762.0,10.0,93.0,17.0
769.0,76.0,761.0,6.0,87.0,11.0
814.0,79.0,797.0,6.0,93.0,7.0
853.0,81.0,840.0,9.0,91.0,8.0
1034.0,446.0,937.0,61.0,428.0,119.0
1400.0,345.0,1386.0,20.0,362.0,29.0
