graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
67,52.62128846769148,0.9840858046129325,0,0,7,8,7,8,7,8,7,8,7,8,7,8,7,8,5,26,5,26,0,-24
68,33.36165463522455,0.993136474444444,1,0,5,3,5,3,5,3,5,3,5,3,5,3,5,3,1,16,1,16,0,-19
69,23.895606290697042,0.9949169637748773,0,0,3,5,3,5,3,5,3,5,3,5,3,5,3,5,1,9,1,9,0,-13
70,25.729360660537214,0.9945186378977573,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,13,1,13,0,-14
71,18.275666882497067,0.9963902068194781,0,0,4,2,4,2,4,2,4,2,4,2,4,2,4,2,0,5,0,5,0,-12
72,24.63736998950984,0.9940159871880454,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,12,1,12,0,-17
73,33.734255586866,0.9901832005990303,0,0,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,15,2,15,0,-20
74,27.730849247724095,0.9939704766370381,1,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,14,1,14,0,-16
75,32.66496594212215,0.9925305013780844,0,0,5,4,5,4,5,4,5,4,5,4,5,4,5,4,2,12,2,12,0,-22
76,27.349588662354687,0.9937902222382974,1,1,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,0,11,0,11,0,-18
77,27.313000567495326,0.9938023148194478,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,16,1,16,0,-15
78,27.073972741361768,0.994040548313692,0,0,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,12,1,12,0,-18
79,32.89376840679705,0.990561519426934,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,15,2,15,0,-20
80,40.55859958134649,0.9887578656138533,1,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,22,3,22,0,-22
81,35.4259791678367,0.9921266234426395,1,1,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,16,0,16,0,-20
82,35.397740040855716,0.9916045709642888,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,18,1,18,0,-20
83,39.319206502675,0.994494897998879,1,1,3,7,3,7,3,7,3,7,3,7,3,7,3,7,2,18,2,18,0,-22
84,46.216880033165374,0.9937681500818634,1,1,5,9,5,9,5,9,5,9,5,9,5,9,5,9,3,20,3,20,0,-24
85,48.63126566315131,0.9949322371467736,1,1,5,8,5,8,5,8,5,8,5,8,5,8,5,8,2,23,2,23,0,-26
86,59.20304046246274,0.9934386582066782,1,1,6,13,6,13,6,13,6,13,6,13,6,13,6,13,3,24,3,24,0,-30
87,42.44997055358225,0.9966070876406209,1,0,5,4,5,4,5,4,5,4,5,4,5,4,5,4,2,21,2,21,0,-25
88,56.72741841473134,0.9949454624262193,1,1,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,30,1,30,0,-31
89,73.10950690573696,0.9928591546877955,1,1,7,14,7,14,7,14,7,14,7,14,7,14,7,14,2,33,2,33,0,-38
90,56.16048432839589,0.9955918054383669,1,1,5,8,5,8,5,8,5,8,5,8,5,8,5,8,2,29,2,29,0,-29
91,83.35466393669883,0.9897324764828834,0,0,6,16,6,16,6,16,6,16,6,16,6,16,6,16,2,36,2,36,0,-48
92,91.02197536858887,0.986512394517936,0,0,6,20,6,20,6,20,6,20,6,20,6,20,6,20,2,40,2,40,0,-45
93,86.71216754296942,0.9866305763090342,1,0,2,19,2,19,2,19,2,19,2,19,2,19,2,19,0,40,0,40,0,-42
94,116.54183798104438,0.9736414480803456,0,0,2,26,2,26,2,26,2,26,2,26,2,26,2,26,5,56,5,56,0,-50
95,64.09368143584827,0.9873532424319076,0,0,4,11,4,11,4,11,4,11,4,11,4,11,4,11,1,31,1,31,0,-35
96,63.46652661048972,0.9869840940907628,1,1,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,31,1,31,0,-33
97,51.24451190127583,0.9904222983772296,1,0,1,9,1,9,1,9,1,9,1,9,1,9,1,9,0,28,0,28,0,-22
98,51.94227565288221,0.9894870987814313,0,0,5,12,5,12,5,12,5,12,5,12,5,12,5,12,2,21,2,21,0,-25
99,54.3415126767741,0.9859113531307961,0,0,2,13,2,13,2,13,2,13,2,13,2,13,2,13,2,25,2,25,0,-22
100,52.306787322488084,0.9857302438518948,0,0,3,13,3,13,3,13,3,13,3,13,3,13,3,13,4,23,4,23,0,-20
101,47.05316142407437,0.9905089086366604,1,1,4,12,4,12,4,12,4,12,4,12,4,12,4,12,4,17,4,17,0,-22
102,57.66281297335398,0.9849885006617597,0,0,3,16,3,16,3,16,3,16,3,16,3,16,3,16,3,22,3,22,0,-22
103,38.157568056677825,0.9918444627889499,0,0,2,7,2,7,2,7,2,7,2,7,2,7,2,7,1,19,1,19,0,-19
104,31.144823004794873,0.9924639338439954,0,0,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,14,1,14,0,-11
105,36.578682316343766,0.989899613821325,1,1,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,13,1,13,0,-12
106,43.266615305567875,0.9863856033858023,0,0,3,7,3,7,3,7,3,7,3,7,3,7,3,7,2,23,2,23,0,-20
107,40.24922359499622,0.9885685097409983,0,0,2,7,2,7,2,7,2,7,2,7,2,7,2,7,2,20,2,20,0,-21
108,35.86084215408221,0.9891925665452429,0,0,4,8,4,8,4,8,4,8,4,8,4,8,4,8,3,16,3,16,0,-14
109,15.620499351813308,0.9974412732634053,0,0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,8,0,8,0,-5
110,30.28200785945344,0.9918000447030655,0,0,3,6,3,6,3,6,3,6,3,6,3,6,3,6,2,15,2,15,0,-12
111,18.110770276274835,0.9977390424880171,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,7,1,7,0,-2
112,8.717797887081348,0.9989532495523691,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,4,0,4,0,-4
113,23.043437243605826,0.9935874862937427,0,1,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,1,8,1,8,0,-11
114,21.307275752662516,0.9942062491420034,1,1,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,2,11,2,11,0,-13
115,29.546573405388315,0.9932398296578738,1,1,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,13,2,13,0,-18
116,41.83300132670378,0.9863520094642134,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,23,0,-26
117,29.68164415931166,0.9919221180547274,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,0,17,0,-17
118,47.791212581394085,0.9845001675134242,0,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,25,3,25,0,-29
119,40.65710270051225,0.9894659851880511,1,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,20,1,20,0,-26
120,50.49752469181039,0.9841035118300699,0,0,3,7,3,7,3,7,3,7,3,7,3,7,3,7,2,26,2,26,0,-28
121,36.75595189897821,0.9923457809405183,0,0,4,5,4,5,4,5,4,5,4,5,4,5,4,5,1,17,1,17,0,-22
122,26.419689627245813,0.9953214890467494,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,1,16,1,16,0,-11
123,32.87856444554719,0.9930936161843024,0,0,2,6,2,6,2,6,2,6,2,6,2,6,2,6,0,16,0,16,0,-17
124,43.41658669218482,0.9895975468751891,0,1,3,8,3,8,3,8,3,8,3,8,3,8,3,8,2,21,2,21,0,-22
125,35.510561809129406,0.9925178662939429,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,17,3,17,0,-21
126,43.829214001622255,0.9882987166955269,0,0,4,7,4,7,4,7,4,7,4,7,4,7,4,7,2,21,2,21,0,-24
127,43.71498598878879,0.9869955517555081,0,0,3,7,3,7,3,7,3,7,3,7,3,7,3,7,2,22,2,22,0,-23
128,38.897300677553446,0.9856228540234493,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,20,1,20,0,-23
129,50.18964036531842,0.9777232180655886,0,1,3,9,3,9,3,9,3,9,3,9,3,9,3,9,2,24,2,24,0,-27
130,46.0,0.9830024663389579,1,1,2,11,2,11,2,11,2,11,2,11,2,11,2,11,0,20,0,20,0,-21
131,35.4682957019364,0.990138106774383,1,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,0,19,0,19,0,-19
132,41.10960958218893,0.9884545167092961,0,1,4,6,4,6,4,6,4,6,4,6,4,6,4,6,1,18,1,18,0,-26
133,48.4458460551573,0.9866695596253616,1,1,5,11,5,11,5,11,5,11,5,11,5,11,5,11,3,17,3,17,0,-27
134,53.637673327615545,0.9904340112859267,1,1,6,7,6,7,6,7,6,7,6,7,6,7,6,7,3,22,3,22,0,-36
135,67.62396025078685,0.9906384200879716,1,1,6,3,6,3,6,3,6,3,6,3,6,3,6,3,4,31,4,31,0,-48
136,74.90660852021001,0.9919749887670405,1,1,11,10,11,10,11,10,11,10,11,10,11,10,11,10,2,26,2,26,0,-52
137,77.3950902835574,0.9922501434571932,1,1,4,8,4,8,4,8,4,8,4,8,4,8,4,8,3,32,3,32,0,-58
138,81.2773031048644,0.9912328849723909,1,1,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,39,3,39,0,-54
139,102.28880681677737,0.9926123128454221,1,1,14,11,14,11,14,11,14,11,14,11,14,11,14,11,3,39,3,39,0,-72
140,125.4830665866913,0.9905041619574657,1,1,9,16,9,16,9,16,9,16,9,16,9,16,9,16,7,58,7,58,0,-81
141,130.87780560507576,0.9894571043319166,0,0,7,19,7,19,7,19,7,19,7,19,7,19,7,19,6,59,6,59,0,-85
142,128.6778924291193,0.9877323904784305,0,0,3,21,3,21,3,21,3,21,3,21,3,21,3,21,6,66,6,66,0,-68
143,114.43775600735974,0.9891559338069817,0,0,4,13,4,13,4,13,4,13,4,13,4,13,4,13,8,64,8,64,0,-59
144,159.76232346833217,0.9806260962011242,0,1,15,23,15,23,15,23,15,23,15,23,15,23,15,23,12,77,12,77,0,-90
145,125.05198918849712,0.9880689533154932,1,1,9,15,9,15,9,15,9,15,9,15,9,15,9,15,4,62,4,62,0,-76
146,98.93432164825309,0.9854774918743991,0,0,7,11,7,11,7,11,7,11,7,11,7,11,7,11,4,51,4,51,0,-58
147,67.98529252713413,0.9914621121147426,0,0,5,10,5,10,5,10,5,10,5,10,5,10,5,10,3,32,3,32,0,-41
148,70.8237248385031,0.9873281958222156,0,0,4,6,4,6,4,6,4,6,4,6,4,6,4,6,2,40,2,40,0,-38
149,65.96211033616193,0.9899648425984955,1,0,2,11,2,11,2,11,2,11,2,11,2,11,2,11,1,33,1,33,0,-36
150,81.50460109711598,0.9860155864990341,0,0,7,13,7,13,7,13,7,13,7,13,7,13,7,13,5,39,5,39,0,-45
151,61.04096984812741,0.9902640520811349,1,0,6,4,6,4,6,4,6,4,6,4,6,4,6,4,3,32,3,32,0,-36
152,64.73793323855806,0.9873618867849293,0,0,4,6,4,6,4,6,4,6,4,6,4,6,4,6,2,35,2,35,0,-37
153,48.0,0.9915538566078581,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,25,1,25,0,-32
154,49.71921157862421,0.9898838834103436,0,0,7,5,7,5,7,5,7,5,7,5,7,5,7,5,3,24,3,24,0,-28
155,56.2672195865408,0.988386375071155,0,1,6,9,6,9,6,9,6,9,6,9,6,9,6,9,2,25,2,25,0,-33
156,46.22769732530488,0.9909719529708566,1,0,1,7,1,7,1,7,1,7,1,7,1,7,1,7,2,25,2,25,0,-23
157,63.166446789415026,0.9848405313569256,1,1,4,6,4,6,4,6,4,6,4,6,4,6,4,6,3,34,3,34,0,-36
158,68.82586723027906,0.9832698827326303,0,0,3,11,3,11,3,11,3,11,3,11,3,11,3,11,2,35,2,35,0,-37
159,63.88270501473775,0.9865345762050514,1,0,4,10,4,10,4,10,4,10,4,10,4,10,4,10,1,33,1,33,0,-33
160,96.16652224137046,0.9757019378402598,0,1,6,16,6,16,6,16,6,16,6,16,6,16,6,16,3,45,3,45,0,-56
161,105.49881515922347,0.9719579450386553,1,1,7,12,7,12,7,12,7,12,7,12,7,12,7,12,2,55,2,55,0,-61
162,87.5728268357257,0.9777434831370394,0,0,8,11,8,11,8,11,8,11,8,11,8,11,8,11,1,44,1,44,0,-50
163,73.29392880723478,0.9813476579546258,1,0,2,10,2,10,2,10,2,10,2,10,2,10,2,10,1,39,1,39,0,-40
164,66.08328079022712,0.9735934368160892,0,0,4,10,4,10,4,10,4,10,4,10,4,10,4,10,3,34,3,34,0,-35
165,47.06378650300037,0.9818683290955685,0,0,3,10,3,10,3,10,3,10,3,10,3,10,3,10,0,22,0,22,0,-22
166,50.51732376126036,0.979740401608163,0,0,3,10,3,10,3,10,3,10,3,10,3,10,3,10,1,23,1,23,0,-27
167,37.26929030716845,0.9844914835990138,0,0,2,6,2,6,2,6,2,6,2,6,2,6,2,6,1,17,1,17,0,-23
168,34.20526275297414,0.9828552483703664,0,0,4,9,4,9,4,9,4,9,4,9,4,9,4,9,1,10,1,10,0,-17
169,53.99073994677235,0.9711337077036319,1,1,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,27,3,27,0,-26
170,61.05735008989499,0.971710013618241,1,1,5,9,5,9,5,9,5,9,5,9,5,9,5,9,2,29,2,29,0,-36
171,64.03124237432849,0.9734843419632453,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,36,1,36,0,-34
172,77.3692445355388,0.9722999373409903,1,1,5,11,5,11,5,11,5,11,5,11,5,11,5,11,1,41,1,41,0,-40
173,82.47423840206105,0.9740533504952678,1,1,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,45,0,45,0,-48
174,95.89577675789482,0.9687486063560261,1,1,4,11,4,11,4,11,4,11,4,11,4,11,4,11,3,53,3,53,0,-51
175,95.62949335848225,0.9739263237223205,1,1,7,13,7,13,7,13,7,13,7,13,7,13,7,13,2,49,2,49,0,-53
176,85.42247947700886,0.9759288056472107,0,0,4,13,4,13,4,13,4,13,4,13,4,13,4,13,0,43,0,43,0,-48
177,66.96267617113283,0.9807564821396425,0,0,3,8,3,8,3,8,3,8,3,8,3,8,3,8,1,35,1,35,0,-39
178,70.63285354564121,0.9804697435275315,1,1,2,10,2,10,2,10,2,10,2,10,2,10,2,10,1,37,1,37,0,-39
179,63.92182725798755,0.9815810386420181,0,0,7,10,7,10,7,10,7,10,7,10,7,10,7,10,3,30,3,30,0,-35
180,60.83584469702052,0.9790300558682896,0,0,2,14,2,14,2,14,2,14,2,14,2,14,2,14,1,27,1,27,0,-29
181,54.31390245600108,0.9849926222599074,1,1,6,9,6,9,6,9,6,9,6,9,6,9,6,9,3,24,3,24,0,-31
182,56.178287620752556,0.9782790698802176,0,0,4,12,4,12,4,12,4,12,4,12,4,12,4,12,1,25,1,25,0,-28
183,46.50806381693394,0.9859555037918213,1,1,2,6,2,6,2,6,2,6,2,6,2,6,2,6,1,24,1,24,0,-27
184,40.87786687193939,0.9895537901976442,1,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,24,0,24,0,-22
185,44.57577817604534,0.9882546597272047,0,0,4,8,4,8,4,8,4,8,4,8,4,8,4,8,3,22,3,22,0,-21
186,53.319789947073126,0.9765038071842793,0,0,2,10,2,10,2,10,2,10,2,10,2,10,2,10,4,27,4,27,0,-25
187,44.44097208657794,0.9875283953079993,1,1,4,6,4,6,4,6,4,6,4,6,4,6,4,6,3,22,3,22,0,-25
188,47.69696007084728,0.9847881338191893,0,0,2,11,2,11,2,11,2,11,2,11,2,11,2,11,1,19,1,19,0,-26
189,42.0,0.9869150310600828,1,1,3,9,3,9,3,9,3,9,3,9,3,9,3,9,1,18,1,18,0,-22
190,49.69909455915671,0.9845679390914097,0,1,7,10,7,10,7,10,7,10,7,10,7,10,7,10,2,17,2,17,0,-29
191,43.77213725647858,0.987636640548932,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,19,1,19,0,-25
192,67.59437846448475,0.9753902105213921,0,1,4,16,4,16,4,16,4,16,4,16,4,16,4,16,2,28,2,28,0,-33
193,73.1778655059028,0.9752561461859363,1,1,4,16,4,16,4,16,4,16,4,16,4,16,4,16,2,31,2,31,0,-39
194,68.19090848492928,0.9784822847579152,1,1,4,12,4,12,4,12,4,12,4,12,4,12,4,12,2,31,2,31,0,-40
195,55.72252686302013,0.9852456696794065,1,1,3,8,3,8,3,8,3,8,3,8,3,8,3,8,1,28,1,28,0,-32
196,65.16901104052447,0.98381276743358,0,1,5,8,5,8,5,8,5,8,5,8,5,8,5,8,1,33,1,33,0,-38
197,45.232731511594565,0.9900868962364066,1,0,1,6,1,6,1,6,1,6,1,6,1,6,1,6,0,23,0,23,0,-27
198,55.72252686302013,0.9852425554040993,1,1,3,8,3,8,3,8,3,8,3,8,3,8,3,8,1,28,1,28,0,-32
199,52.21110992882645,0.9862917682909138,0,0,3,6,3,6,3,6,3,6,3,6,3,6,3,6,1,28,1,28,0,-29
200,73.07530362578044,0.9783840959662821,0,0,9,16,9,16,9,16,9,16,9,16,9,16,9,16,1,27,1,27,0,-39
201,56.515484603779164,0.9823880703389066,0,0,3,8,3,8,3,8,3,8,3,8,3,8,3,8,0,27,0,27,0,-35
202,54.120236510939236,0.981719274450617,0,0,3,9,3,9,3,9,3,9,3,9,3,9,3,9,0,27,0,27,0,-29
203,42.21374183841087,0.9878410087959633,0,0,5,6,5,6,5,6,5,6,5,6,5,6,5,6,2,19,2,19,0,-25
204,36.89173349139343,0.9887240932336656,0,0,3,8,3,8,3,8,3,8,3,8,3,8,3,8,0,15,0,15,0,-20
205,35.482389998420345,0.9882561416814423,0,0,3,5,3,5,3,5,3,5,3,5,3,5,3,5,1,17,1,17,0,-21
206,39.0,0.9809689499564992,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,23,2,23,0,-21
207,39.92492955535426,0.9811274979739023,1,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,21,2,21,0,-23
208,34.97141690009142,0.9856523077606651,1,0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,20,2,20,0,-18
209,30.95157508108432,0.9894007476598804,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,17,1,17,0,-14
210,43.94314508543966,0.980904597739513,0,0,3,11,3,11,3,11,3,11,3,11,3,11,3,11,1,17,1,17,0,-21
211,38.92300091205713,0.9858902447857397,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,19,1,19,0,-21
212,47.66550115125194,0.9831093890616743,1,1,4,10,4,10,4,10,4,10,4,10,4,10,4,10,1,21,1,21,0,-24
213,45.65084884205331,0.9850219546678318,1,1,3,9,3,9,3,9,3,9,3,9,3,9,3,9,1,22,1,22,0,-22
