graph_num,l2_norm,cosine_similarity,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
42,2417.0664037216684,0.876173304404603,0,0,-167,-5,-121,-2,-244,-9,-164,4,-149,47,-99,184,92,938,69,1269,72,1771,0,0
43,2453.2517196569943,0.8711387536912263,0,0,-145,0,-75,6,-201,-10,-92,26,-78,103,-19,302,159,1174,101,1385,74,1580,0,0
44,2187.274788406797,0.879416692072675,0,0,-92,0,6,23,-123,14,-3,84,32,259,96,551,196,1335,112,1249,50,988,0,0
45,2049.9097541111414,0.8869617475403468,0,0,-82,3,45,41,-96,22,42,140,83,354,119,642,174,1265,104,1182,34,750,0,0
46,2013.6762401140854,0.8850638240842379,0,0,-79,1,51,40,-95,17,31,121,65,307,103,611,168,1231,102,1172,34,780,0,0
47,1971.4672201180522,0.8853218167630462,0,0,-79,0,51,35,-108,4,18,106,60,295,105,576,167,1214,96,1142,34,777,0,0
48,1974.1200571393829,0.8816266259302658,1,1,-67,0,55,29,-112,-1,4,87,39,267,78,512,161,1188,89,1124,43,904,0,0
49,2012.063120282264,0.8725065575135108,0,0,-82,3,33,35,-135,7,-3,123,49,299,78,552,161,1217,81,1111,41,924,0,0
50,1969.6065596966314,0.8637524167326757,0,0,-88,-2,18,23,-139,-3,-28,74,10,213,53,449,155,1137,85,1123,46,1004,0,0
51,1895.5323790428904,0.8602781605550116,0,0,-93,-2,20,33,-119,11,-4,108,33,273,52,490,130,1106,78,1060,44,931,0,0
52,1729.0581251074238,0.8663367962248408,0,0,-74,-2,27,24,-116,1,-7,88,21,218,42,458,114,987,73,984,42,860,0,0
53,1716.9647637619125,0.8625916083431769,0,0,-63,-4,30,24,-118,-7,-17,82,10,199,39,430,110,972,77,999,43,856,0,0
54,1703.64168767966,0.8650093952356158,1,1,-71,-4,12,15,-121,-7,-15,74,11,205,37,403,110,939,72,952,48,929,0,0
55,1707.514860843091,0.8531368943655039,1,1,-70,-5,3,9,-141,-8,-50,52,-27,137,4,308,103,889,71,978,51,1003,0,0
56,1572.4970588207789,0.8599691582353047,0,0,-87,-4,1,20,-120,3,-24,82,3,194,39,394,109,888,66,884,38,813,0,0
57,1344.0133927904142,0.8680108292937286,0,0,-54,-1,20,22,-99,1,-8,91,42,262,62,466,98,777,59,742,27,570,0,-3
58,1095.6053121448435,0.8835454937601904,0,0,-23,-2,47,26,-63,3,19,102,54,286,75,479,91,673,44,533,16,339,0,0
59,965.6971574981466,0.8902020436541772,0,0,-30,-3,46,29,-50,1,40,140,66,308,78,474,75,568,31,413,13,274,0,0
60,787.2610748665273,0.9090569085868919,0,0,-24,-6,60,45,-23,22,62,188,70,303,67,402,54,421,22,303,8,195,0,-1
61,546.8784142750562,0.9267129573711792,0,0,-12,-9,63,47,-10,16,43,146,53,236,41,262,34,274,17,220,5,124,0,0
62,104.37911668528336,0.9828983508754905,0,0,7,-11,28,32,3,14,13,44,11,51,10,54,4,27,1,11,0,-1,0,-1
63,37.416573867739416,0.9898770242954219,0,0,5,1,14,23,5,14,6,18,2,8,0,0,0,0,0,0,0,0,0,0
64,37.61648574760805,0.9907945161581722,1,1,2,1,12,23,3,10,5,18,3,14,1,6,1,6,0,0,0,0,0,0
65,51.478150704935004,0.9860920103730466,1,1,2,6,14,30,6,18,8,26,4,18,1,6,1,6,0,0,0,0,0,0
66,40.65710270051225,0.9909001947120061,0,0,0,0,8,16,3,8,9,30,3,14,1,6,1,6,0,0,0,0,0,0
67,45.033320996790806,0.988232464248521,0,0,-2,-1,10,24,5,14,9,29,3,13,1,5,0,0,0,0,0,0,0,0
68,158.06960492137634,0.9579407565943842,1,1,-1,3,21,37,2,28,17,72,10,72,7,68,5,59,4,56,1,17,0,0
69,312.57799026802894,0.9385034774876313,1,1,6,9,51,60,2,40,25,100,16,117,13,132,16,159,7,125,3,80,0,0
70,455.4404461617347,0.9170668333892835,1,1,-1,11,56,64,-4,45,27,118,31,182,29,218,24,229,10,175,5,131,0,0
71,560.3409676259625,0.908937879086949,1,1,-4,2,54,50,-16,39,27,111,40,196,30,226,36,326,15,245,7,184,0,0
72,633.9787062670165,0.8984632999912754,1,1,-12,-3,40,27,-40,10,23,107,32,183,47,316,46,370,17,275,6,185,0,0
73,754.2333856307343,0.8788903285000041,1,1,-19,-6,32,14,-46,4,21,104,37,213,46,343,56,453,25,358,7,224,0,0
74,815.3293812932293,0.8733281815267557,1,1,-31,-5,25,25,-57,15,6,89,32,204,44,332,57,488,28,430,7,263,0,0
75,834.9838321788034,0.873806862311688,1,1,-28,-1,19,19,-66,6,3,83,27,198,39,325,57,496,26,430,9,320,0,0
76,842.3550320381544,0.8731343958415224,0,0,-23,-1,27,16,-59,6,5,75,29,193,41,349,52,493,28,439,9,313,0,0
77,818.8693424472551,0.8728362659014764,0,0,-16,0,31,20,-61,3,0,72,28,194,36,313,53,487,28,432,9,308,0,0
78,789.9227810362225,0.8766141297333429,0,0,-27,-4,26,17,-55,-2,8,73,25,176,39,329,49,459,26,415,8,294,0,0
79,794.1397861837676,0.8722362144898986,0,0,-31,-9,18,11,-58,-8,7,79,36,219,40,344,49,450,18,375,9,323,0,0
80,732.6220034915686,0.8840410844793337,0,0,-20,-6,33,15,-46,-2,16,71,32,203,37,322,48,434,19,348,6,261,0,0
81,731.9057316348875,0.8868894381364443,1,1,-17,-3,38,23,-42,-1,22,94,34,205,35,305,50,432,23,369,6,243,0,0
82,697.6360082449874,0.890255231930551,0,0,-20,-5,33,19,-37,-1,35,115,46,229,49,351,48,393,20,298,6,207,0,0
83,789.4010387629345,0.8839591254285325,1,1,-26,7,28,45,-41,30,33,136,46,242,38,352,48,446,22,372,7,267,0,0
84,788.9562725525413,0.8768949527024041,0,0,-29,2,36,38,-39,27,31,147,54,280,50,379,45,435,19,333,9,253,0,0
85,733.547544471386,0.884719673787743,0,0,-25,5,46,48,-31,33,34,152,55,280,44,352,44,401,15,289,8,230,0,0
86,711.5637708596469,0.8809324725366366,0,0,-24,4,38,47,-34,28,40,170,56,281,42,349,41,374,16,283,7,205,0,0
87,657.0852303925268,0.8888699422608904,0,0,-21,6,48,64,-24,39,37,159,43,245,39,317,35,340,17,279,7,193,0,0
88,540.9556358889331,0.9053939534200914,0,0,-11,5,56,62,-12,38,40,166,40,228,28,252,24,257,15,227,4,136,0,0
89,496.92554774332143,0.9149230936972904,0,0,-6,4,60,69,-7,41,42,164,39,224,24,224,22,229,11,189,4,130,0,0
90,237.31835158706122,0.9663607922991888,0,0,36,6,78,40,9,5,33,57,26,103,17,101,17,124,6,66,2,32,0,0
91,286.4733844530762,0.9490706486893489,1,1,21,2,55,34,-3,6,34,94,27,117,17,118,20,155,9,107,3,53,0,0
92,268.2088738278434,0.954224543067805,0,0,23,7,64,49,8,27,36,94,28,107,15,98,18,142,10,103,1,26,0,0
93,295.9408724728641,0.948423227999098,1,1,18,0,52,28,0,12,31,78,32,131,21,137,18,151,10,116,2,50,0,0
94,311.7130090323469,0.944352154582624,1,1,16,7,65,46,7,27,33,81,29,136,19,126,23,180,8,104,2,52,0,0
95,327.17273725052337,0.9392399572113855,1,1,9,-1,53,33,0,14,35,85,30,142,23,146,24,186,9,115,2,55,0,0
96,357.0616193320139,0.9268036547972,1,1,13,9,50,37,-6,18,30,87,30,149,23,156,29,215,10,128,2,55,0,0
97,391.31956250614405,0.9233103771292221,1,1,6,7,56,42,0,30,37,101,29,139,23,157,32,239,14,165,3,69,0,0
98,376.27250763243387,0.9310305805231128,1,1,5,7,53,41,1,27,33,87,36,144,26,166,29,209,12,155,5,93,0,0
99,388.5061132080163,0.9306774035405377,1,1,-5,-4,53,41,1,28,33,86,34,148,29,181,30,218,10,146,5,103,0,0
100,406.98034350567843,0.922578924714919,1,1,7,9,49,40,-9,22,27,80,36,149,30,165,34,250,14,170,5,97,0,0
101,413.12346822711487,0.9200624037488554,1,1,-1,-3,44,33,-11,14,26,70,40,156,29,175,33,244,16,188,4,90,0,0
102,427.7569403294352,0.9116215470231298,1,1,-4,-4,42,26,-15,12,24,77,35,140,28,177,36,253,19,217,4,89,0,0
103,437.8732693371451,0.9082904978735401,1,1,-6,-2,37,21,-16,6,22,61,33,135,28,180,37,266,20,223,5,103,0,0
104,434.62857706322075,0.8981306714334437,0,0,-17,-4,25,16,-21,8,18,67,37,144,26,163,36,263,18,211,7,133,0,0
105,386.90308864107044,0.9309476960563441,1,1,-1,-2,42,27,-10,13,29,80,36,142,26,164,30,220,14,171,6,109,0,0
106,382.43953770498155,0.9275615532189444,0,0,0,-3,46,28,-3,17,37,85,39,148,32,171,34,221,15,163,3,63,0,0
107,375.87231874667225,0.9201781899042958,0,0,0,-1,42,27,-10,19,26,80,33,133,33,164,36,221,16,170,3,72,0,0
108,338.2439947730041,0.9320489621121419,0,0,12,1,50,30,-2,19,29,81,33,128,28,150,31,201,10,130,3,63,0,0
109,334.79844683032803,0.931401470622482,0,0,11,6,55,38,-2,20,27,73,37,143,28,146,31,194,10,123,3,57,0,0
110,303.090745487222,0.943133521050901,0,0,23,4,55,26,0,10,32,70,33,127,25,129,26,175,10,114,3,52,0,0
111,279.0358399919265,0.9495186957105308,0,0,21,4,61,38,5,16,33,74,29,110,21,112,24,159,9,104,3,52,0,0
112,228.94540834006696,0.9589557091346802,0,0,27,4,56,24,3,3,28,50,23,79,17,98,22,140,7,81,2,36,0,0
113,248.49748489672888,0.9480333739106399,0,0,27,6,59,32,1,6,26,56,24,96,16,103,21,149,8,88,2,39,0,0
114,243.30844621590924,0.9547672154092735,1,1,26,5,60,41,6,17,25,58,22,93,19,108,21,145,5,62,3,49,0,0
115,298.46105273552865,0.9422421187935108,1,1,18,9,52,40,-4,19,24,76,20,104,16,124,17,167,9,130,3,75,0,0
116,320.0374978029918,0.93311595737638,0,0,9,7,51,38,-2,22,26,86,23,122,18,146,17,172,8,127,3,81,0,0
117,331.7830616532435,0.9288924233118298,1,1,8,7,50,41,-4,27,26,94,25,131,18,145,18,179,8,130,3,84,0,0
118,399.7474202543401,0.9172879324023157,1,1,4,10,55,60,-4,45,23,99,25,154,17,175,17,194,11,176,5,128,0,0
119,415.62362781728376,0.8996911947405974,1,1,0,12,45,46,-14,30,17,85,25,157,18,179,22,228,13,190,4,116,0,0
120,422.930254297325,0.9008429285430155,1,1,-1,8,39,38,-18,24,16,82,27,149,20,184,26,240,11,184,5,136,0,0
121,426.25696475248355,0.8984520734743467,1,1,-13,0,38,36,-14,22,24,92,27,152,20,171,27,242,13,196,5,133,0,0
122,380.6691476860188,0.9073208445345732,0,0,-2,-2,34,16,-12,3,22,61,26,120,20,144,27,223,14,190,6,127,0,0
123,393.7334123490157,0.8994176538467017,0,0,1,0,38,15,-11,3,21,57,24,122,23,167,27,223,15,197,6,127,0,-1
124,412.7577982303908,0.8894774758704372,1,1,-11,-4,28,17,-12,10,22,57,29,125,21,165,27,238,16,205,8,146,0,-4
125,348.4738153721166,0.9114115467418538,0,0,-7,-8,21,6,-15,0,13,36,21,85,22,125,29,207,14,180,7,138,0,0
126,343.1063974920899,0.9177225279667932,0,0,0,1,29,15,-13,4,17,47,25,106,19,124,25,206,13,168,6,122,0,0
127,332.08131534309484,0.9337014370972594,0,0,2,5,37,30,-8,13,23,56,30,109,21,129,22,191,13,162,5,104,0,0
128,347.7628502298657,0.929667266455071,0,0,4,3,42,30,-8,14,29,82,34,133,22,147,24,191,14,157,4,87,0,0
129,312.3699729487455,0.9422640010979696,0,0,13,2,47,30,-4,13,30,73,30,115,22,140,24,184,8,117,3,74,0,0
130,404.34638615919397,0.9309070556354537,1,1,-9,2,36,35,-15,20,26,99,29,148,20,162,25,233,10,176,3,120,0,0
131,459.9826083668816,0.9144395315525191,1,1,-10,9,40,52,-11,35,29,125,38,190,26,196,26,245,12,194,3,119,0,0
132,413.63631368631064,0.9271418936319202,0,0,-2,8,55,67,0,49,26,106,34,175,21,170,20,210,12,180,3,105,0,0
133,410.08047990607895,0.9263525631261695,0,0,-5,8,49,70,2,51,29,110,32,158,21,177,19,205,9,166,5,132,0,0
134,398.1595157722593,0.9212194854216653,0,0,-8,6,47,67,-1,53,23,108,29,163,18,169,20,204,8,149,5,127,0,0
135,414.7203877313002,0.9172469595337729,1,1,-3,16,47,54,-7,35,24,103,33,179,17,170,22,217,9,161,5,135,0,0
136,404.04455199891015,0.9138699590937216,0,0,-3,7,49,52,-6,32,23,95,23,151,18,164,22,218,10,170,6,141,0,0
137,269.1486578082826,0.9445318213189342,0,0,13,5,43,28,-8,8,22,64,24,105,19,111,20,151,8,103,5,82,0,0
138,217.36145012398129,0.9601959310524825,0,0,15,2,52,37,2,17,19,53,22,88,15,87,16,119,7,85,2,42,0,0
139,223.02242039759142,0.957902969226432,1,1,21,6,54,36,-3,7,20,58,22,92,15,88,15,116,10,100,1,23,0,0
140,206.40009689920205,0.9594616426804996,0,0,24,1,53,31,-1,4,18,49,20,89,15,84,16,112,8,81,1,22,0,0
141,222.60727750906977,0.9522569100565647,1,1,19,0,47,19,-7,-3,16,47,20,91,16,90,19,125,10,98,2,37,0,0
142,211.22499852053497,0.9524991189570147,0,0,6,-6,35,14,-1,0,22,52,20,89,14,83,18,121,8,83,3,51,0,0
143,219.11412551453637,0.9413046869315963,0,0,12,2,39,35,3,19,20,50,20,86,20,111,17,115,8,82,2,32,0,0
144,228.08770243044668,0.9439039070098801,1,1,8,0,37,27,0,13,19,47,23,91,19,106,19,130,9,91,2,33,0,0
145,226.61200321253946,0.9469192899839991,1,1,17,8,45,31,3,14,23,56,25,94,19,99,19,133,7,73,2,33,0,0
146,278.91575789115967,0.9321020786513904,1,1,6,5,41,34,-1,20,20,61,26,109,21,120,23,171,10,111,1,28,0,0
147,294.72190281687585,0.9294271671147495,1,1,-4,4,38,38,2,28,24,67,28,112,21,126,23,166,11,128,3,62,0,0
148,301.1145961257939,0.9324358823019083,1,1,1,3,37,37,3,31,32,79,27,111,22,134,22,173,10,124,2,48,0,0
149,335.3147774852758,0.9251945855660676,1,1,-2,3,34,24,-3,12,28,67,36,145,19,132,25,196,13,146,3,68,0,0
150,362.19055757984637,0.9207418315247391,1,1,-2,4,35,27,-7,12,26,74,37,149,20,143,27,205,15,168,4,85,0,0
151,354.35998645445284,0.924051196436935,0,0,2,5,41,31,-7,15,26,76,32,139,19,144,26,206,12,154,4,88,0,0
152,361.9254066793322,0.9179741703943005,0,0,3,3,41,26,-12,6,23,66,33,136,18,145,27,215,13,166,4,89,0,0
153,308.46555723451524,0.9295344382052771,0,0,4,1,41,33,-5,15,26,68,29,112,16,125,22,182,9,135,3,75,0,0
154,307.6962788205278,0.9321991408678845,0,0,8,2,45,30,-4,14,25,76,26,126,17,135,20,173,7,117,3,77,0,0
155,300.5944111256894,0.9303735353547876,0,0,4,-1,41,32,0,19,26,77,25,123,18,131,19,168,8,114,3,76,0,0
156,261.291025486908,0.9412561038216075,0,0,9,5,40,30,0,14,22,60,21,100,17,117,17,146,7,104,3,67,0,0
157,262.04007327124606,0.9364195236055329,0,0,8,5,38,27,-2,14,22,68,20,101,17,117,17,143,6,102,3,73,0,0
158,247.50555549320504,0.9417104375056436,0,0,10,2,41,25,-4,14,18,64,23,107,16,106,17,139,5,88,2,58,0,0
159,256.08592308051607,0.9346374604983112,0,0,12,6,40,27,-2,20,22,71,23,101,12,102,15,139,8,113,2,59,0,0
160,258.534330408942,0.9371270768524721,1,1,7,4,41,31,-2,25,22,73,26,111,14,104,15,138,6,102,2,63,0,0
161,271.64867016055865,0.9239326593774797,0,0,7,6,33,29,-6,22,18,71,24,112,16,122,17,147,7,101,3,74,0,0
162,233.44592521609795,0.9447781613861526,0,0,13,4,46,34,0,20,20,60,20,98,15,99,14,126,4,73,3,72,0,0
163,228.6482013924448,0.9463236281737953,0,0,20,8,53,45,6,31,22,62,25,100,10,83,10,109,4,81,3,74,0,0
164,238.32540779362992,0.9347551839799481,0,0,18,4,51,43,1,32,18,59,19,97,17,123,12,117,4,73,2,53,0,0
165,207.59816954877036,0.9417712748024692,0,0,17,8,46,33,-2,16,14,48,19,84,16,98,14,115,3,58,2,52,0,0
166,236.59670327373541,0.9266260695470068,0,0,14,3,43,35,0,24,17,56,18,96,19,132,14,120,4,66,2,49,0,0
167,205.0219500443794,0.9366206633003983,0,0,18,4,44,30,-4,11,15,46,15,76,18,118,14,111,3,52,1,30,0,0
168,202.5660386145713,0.9358332540627776,0,0,18,-2,40,18,-9,-2,12,38,14,73,21,121,17,111,4,57,1,25,0,0
169,213.45022839060164,0.924430219771043,0,0,12,-4,36,23,-8,1,11,44,14,76,19,121,17,118,7,76,1,21,0,0
170,215.77998053572995,0.9234101131035728,1,1,15,0,38,26,-6,3,15,47,23,98,20,117,18,113,6,64,1,17,0,0
171,174.89139487121716,0.9334531228320824,0,0,15,2,37,27,0,7,13,35,21,85,17,100,13,85,4,38,0,-2,0,-2
172,171.07600650003494,0.9422265833500656,1,1,14,2,34,27,0,10,15,39,18,73,14,95,11,84,6,57,0,0,0,0
173,185.38608362010348,0.9294277411798836,0,0,11,-1,31,23,0,9,16,41,18,86,14,99,13,96,6,60,0,0,0,0
174,192.46298345396187,0.9314126688530731,0,0,9,5,36,39,5,26,17,54,22,97,15,98,12,89,5,49,0,0,0,0
175,182.69099594670777,0.9372281447202022,0,0,15,7,37,37,3,22,19,54,21,96,16,95,10,76,4,42,0,0,0,0
176,178.41244351221692,0.9439884689225078,0,0,18,3,44,39,5,26,19,60,20,91,12,82,11,77,4,42,0,0,0,0
177,138.80201727640704,0.9657524842743386,0,0,17,3,41,33,6,19,22,66,15,73,6,51,5,46,2,25,0,0,0,0
